init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
10 44 22 3 10 28 8 46 25 17 11 50 52,4 19 34 47 1 41 51 26 16 27 18 6 27,43,2,0,1,12,10 9 11 44 46 17 8 47 52 25 51 12 0,26 27 38 4 16 18 19 1 27 14 28 15 41,1,1,2
45 7 16 26 42 10 9 1 3 4 30 46 1,23 37 8 33 37 31 11 17 40 6 20 26 41,29,0,80,0,16,3 1 2 4 16 45 46 42 1 14 30 16 31,23 37 8 33 37 31 11 17 40 6 20 26 41,1,2,1
8 38 45 50 11 26 43 21 20 1 18 0 23,29 37 20 33 0 51 19 17 41 22 12 7 2,4,0,2,0,13,45 44 46 0 1 12 33 32 31 20 18 19 43,20 19 18 17 37 36 2 41 15 29 3 42 0,4,0,0
32 24 48 34 25 3 52 0 27 37 34 52 31,43 49 35 26 35 40 38 18 29 8 38 15 4,17,64,0,1,12,52 52 0 27 1 3 42 31 18 5 32 32 46,13 15 14 43 35 34 4 40 41 49 30 51 43,1,3,0
1 23 35 18 3 38 49 19 46 32 4 37 48,47 24 33 34 10 31 28 28 50 34 8 11 26,5,80,0,1,15,1 23 35 18 3 38 49 19 46 32 4 37 48,33 34 35 31 28 26 47 34 8 24 50 11 52,1,1,2
19 1 2 19 8 31 15 12 22 27 5 36 48,5 14 34 33 47 31 51 4 51 49 49 4 50,26,3,0,1,28,43 45 44 27 29 28 2 15 41 0 31 5 1,51 49 50 47 48 2 4 5 3 13 29 31 32,2,1,0
5 28 11 12 8 13 1 34 30 43 50 49 5,35 22 10 49 48 52 26 19 40 21 23 39 17,11,55,0,1,10,11 50 13 1 14 28 3 16 30 43 5 5 18,40 39 51 52 19 21 22 10 49 23 35 48 22,1,1,2
29 13 35 2 31 8 27 15 17 9 37 13 0,46 4 19 33 14 35 51 38 44 48 1 25 32,45,0,2,0,29,8 9 10 0 2 1 15 17 16 27 1 14 52,33 32 31 29 30 19 51 38 25 46 48 47 26,3,0,1
5 9 49 4 41 33 20 3 26 23 7 32 7,22 8 1 26 33 38 27 14 1 45 17 4 37,14,13,0,1,4,5 4 3 7 6 8 33 20 7 26 13 41 3,26 38 27 1 48 49 14 8 9 17 4 30 1,1,2,1
38 48 34 46 31 20 18 25 37 36 7 17 15,35 44 43 23 29 3 24 42 52 12 29 18 11,1,0,10,0,15,38 37 36 34 35 40 15 17 18 14 31 18 52,44 43 42 23 24 25 52 12 2 3 0 29 29,1,2,1
16 51 43 6 49 21 50 24 37 2 45 33 32,42 18 29 50 38 46 26 14 12 35 38 6 11,43,0,80,0,8,51 49 50 43 2 12 0 32 6 45 52 13 15,42 18 29 50 38 46 26 14 12 35 38 6 11,1,2,1
40 13 32 22 45 41 39 2 35 13 33 23 34,37 17 23 39 24 50 7 6 17 4 9 8 16,20,0,5,0,17,32 35 33 34 40 39 51 41 2 28 20 13 26,7 6 9 8 17 16 46 19 37 24 50 39 14,2,0,2
21 8 18 32 49 30 33 11 47 16 24 25 8,10 19 45 26 17 18 14 15 33 31 3 51 41,44,8,0,1,20,49 47 48 46 18 32 33 35 30 4 17 14 16,19 17 18 31 1 3 10 8 11 9 14 15 31,2,2,0
31 19 33 42 20 39 4 43 41 8 7 43 35,34 18 39 0 32 21 31 50 25 14 51 18 0,3,38,0,1,26,42 43 41 44 39 26 1 27 2 4 43 17 30,25 14 13 18 19 20 39 0 26 31 32 33 30,3,0,1
46 36 1 41 48 17 21 18 45 30 40 2 16,21 43 12 14 35 19 38 50 35 38 7 12 39,5,0,80,0,6,41 40 42 46 48 18 45 17 30 5 1 2 44,21 43 12 14 35 19 38 50 35 38 7 12 39,1,2,1
14 45 48 15 18 19 24 1 7 36 4 50 12,33 34 31 1 16 50 25 42 22 23 26 5 22,27,0,80,0,26,18 19 17 14 48 50 1 24 23 14 45 6 27,33 34 31 1 16 50 25 42 22 23 26 5 22,1,2,1
3 0 28 39 19 6 45 20 43 38 26 24 33,9 37 14 15 40 22 1 1 31 13 46 40 27,42,57,0,1,14,3 0 39 26 26 14 28 43 4 17 19 6 45,14 13 25 29 1 12 2 40 27 1 15 41 2,1,1,2
10 1 39 12 33 7 49 45 6 47 38 22 48,19 34 6 36 14 26 25 31 45 51 4 11 5,41,2,0,1,39,10 12 11 9 51 49 47 48 50 40 1 14 39,18 19 17 6 5 7 4 43 41 42 26 0 13,3,0,1
7 45 0 47 49 2 39 13 22 31 34 19 11,18 48 12 46 51 5 23 41 31 30 17 52 10,8,0,80,0,12,39 40 51 47 14 16 17 34 45 19 0 2 21,18 48 12 46 51 5 23 41 31 30 17 52 10,1,2,1
52 7 33 22 20 42 16 50 18 38 14 15 40,47 8 17 44 10 32 15 7 27 23 1 46 36,2,0,12,0,7,42 40 41 52 16 18 7 33 20 50 37 24 15,8 7 6 47 44 15 46 10 23 36 27 1 17,1,1,2
48 20 48 30 42 13 44 16 45 19 10 36 17,20 40 9 11 8 10 35 7 35 13 45 27 46,4,0,36,0,6,19 20 18 30 44 45 47 17 42 16 48 52 35,9 11 8 10 7 13 39 40 27 2 29 45 20,1,1,2
40 17 4 42 35 41 40 24 15 2 1 18 23,23 43 35 41 16 6 3 10 21 25 39 47 10,38,5,0,1,13,40 42 41 39 15 17 18 52 1 2 0 13 40,23 24 21 22 20 25 39 41 6 7 3 51 4,1,2,0
4 24 29 1 47 42 7 31 40 43 23 19 45,49 35 36 42 33 22 15 20 12 27 13 52 32,8,0,24,0,9,42 43 44 47 29 31 19 45 32 1 40 27 21,35 36 33 32 34 22 20 52 13 27 15 42 49,1,1,2
40 17 2 14 32 13 43 29 45 1 19 35 12,18 27 0 33 10 9 36 13 45 30 26 17 44,46,0,6,0,12,14 13 25 1 2 20 32 45 6 19 17 18 16,17 18 16 33 26 27 0 13 39 44 45 43 30,2,1,1
41 40 20 0 31 4 19 10 44 33 26 27 10,51 48 19 8 41 22 3 7 40 51 36 1 12,47,0,80,0,8,41 40 39 26 27 28 20 33 21 31 44 18 34,51 48 19 8 41 22 3 7 40 51 36 1 12,2,0,2
30 23 5 44 49 35 18 42 1 39 11 16 2,50 45 21 40 14 4 22 0 52 13 9 50 14,47,3,0,1,26,40 42 41 21 1 2 30 31 32 39 13 26 27,13 14 25 21 52 16 40 14 27 4 17 43 47,1,1,2
45 0 20 37 8 11 31 26 52 48 36 21 1,13 51 38 13 36 9 10 49 25 24 3 48 32,35,2,0,1,35,14 15 13 52 0 1 48 40 42 22 40 42 26,9 8 7 2 3 4 5 10 36 23 48 4 17,2,0,2
14 11 38 34 25 50 5 19 46 20 39 13 41,25 5 46 13 43 16 42 52 30 27 51 14 24,12,24,0,1,14,14 25 13 11 38 10 39 39 27 27 41 28 17,51 50 49 43 42 41 25 13 14 16 52 0 2,2,2,0
25 11 28 32 31 35 9 51 20 15 19 10 38,49 27 18 49 16 23 24 13 5 6 47 31 36,6,0,80,0,3,11 9 10 32 31 29 28 25 51 38 19 15 14,49 27 18 49 16 23 24 13 5 6 47 31 36,1,2,1
48 51 50 17 23 20 52 40 7 8 21 27 23,42 8 11 49 52 27 4 10 10 39 49 9 5,36,79,0,1,2,23 52 23 40 27 17 20 7 33 48 51 50 8,8 10 9 42 49 52 39 4 10 5 11 49 37,1,2,1
42 15 29 52 25 37 31 43 21 3 17 46 4,41 11 42 2 39 24 48 40 27 44 26 18 5,36,68,0,1,3,52 10 15 42 29 3 3 43 17 4 31 46 25,41 42 39 40 27 26 23 44 18 5 11 24 37,1,1,2
52 50 51 4 29 37 43 22 14 10 21 43 20,52 45 31 46 5 24 32 42 44 34 38 24 41,11,0,4,0,3,22 21 20 52 50 51 48 4 37 43 14 15 11,45 46 44 52 31 32 24 34 21 24 5 4 41,1,2,1
6 14 39 25 35 37 24 47 48 49 21 40 38,8 9 34 13 30 24 34 22 25 11 8 0 28,23,0,80,0,10,35 37 36 49 25 24 38 51 10 39 40 42 52,8 9 34 13 30 24 34 22 25 11 8 0 28,1,2,1
18 5 49 31 40 50 2 9 39 18 13 32 13,30 48 26 42 52 37 51 33 35 52 22 23 49,36,57,0,1,3,49 39 13 13 40 27 2 42 18 5 31 18 32,33 35 34 52 52 22 23 48 51 50 30 49 28,1,3,0
52 36 49 13 14 35 21 51 45 45 5 36 19,28 19 2 0 33 9 40 4 4 24 38 10 41,12,2,0,1,11,36 35 37 52 21 19 51 13 14 49 36 10 39,40 41 39 9 38 10 2 4 5 25 13 14 15,2,2,0
20 45 15 32 47 28 17 48 25 23 26 21 11,14 10 2 33 27 3 12 13 8 52 37 26 33,47,0,37,0,15,21 20 22 31 32 33 30 15 28 2 47 3 42,8 52 8 13 26 14 27 40 2 41 41 3 5,2,0,2
25 31 11 7 11 49 22 15 41 6 15 50 2,28 26 18 32 14 34 12 19 17 40 21 17 0,19,10,0,1,13,49 50 48 6 7 9 28 15 41 2 27 40 15,18 19 17 32 40 51 41 52 0 26 34 21 47,1,1,2
1 46 10 3 39 30 9 43 18 4 32 24 38,33 24 8 46 48 13 47 32 17 41 33 12 18,45,2,0,1,10,1 3 2 0 4 10 9 32 30 43 17 4 39,46 48 47 33 35 34 33 35 34 41 2 15 32,3,0,1
38 37 31 24 39 8 0 25 31 6 4 22 46,18 2 15 26 33 19 48 11 42 1 6 30 24,48,12,0,1,15,38 37 36 24 25 23 22 31 33 39 0 14 29,18 19 20 1 2 4 3 17 30 4 48 1 27,2,0,2
21 51 44 13 33 2 9 0 18 11 24 7 1,18 38 13 47 41 52 40 29 10 49 27 8 30,42,0,7,0,20,2 0 1 9 11 10 29 41 28 33 7 46 16,30 31 32 29 18 19 52 41 40 43 13 0 27,2,0,2
39 3 50 11 42 1 26 32 9 45 32 34 46,4 20 30 18 8 47 11 10 4 2 19 22 41,35,41,0,1,6,11 9 10 39 26 26 1 14 40 3 42 32 45,20 18 19 22 4 2 30 43 4 11 10 12 35,2,1,1
24 8 14 30 28 0 24 21 26 23 41 31 28,10 49 13 6 18 51 17 4 3 11 6 46 38,12,77,0,1,9,0 26 14 28 41 28 42 30 31 24 8 24 21,18 17 19 6 51 4 3 38 13 15 10 49 23,1,2,1
13 49 42 42 3 10 34 20 50 45 20 43 43,0 19 51 50 9 5 12 33 40 11 4 17 3,25,80,0,1,17,13 49 42 42 3 10 34 20 50 45 20 43 43,5 4 3 51 9 11 19 12 17 16 40 1 27,1,2,1
7 7 3 14 45 52 25 20 11 31 23 33 17,0 29 10 48 44 38 40 51 43 21 21 34 22,34,17,0,1,6,14 25 13 52 17 19 33 7 20 26 3 3 29,27 38 26 28 21 21 40 43 44 34 46 48 49,1,2,0
1 14 40 23 45 6 45 43 8 27 33 18 20,21 51 46 2 42 28 8 19 51 5 30 47 50,9,0,55,0,15,43 45 44 35 17 18 1 14 27 40 39 41 51,46 47 48 39 1 2 28 42 30 30 5 19 21,2,1,1
18 31 15 47 39 42 8 4 43 48 22 6 52,8 36 39 48 9 23 21 23 29 14 40 14 46,47,0,30,0,2,4 6 5 42 43 41 47 18 31 8 48 22 52,8 9 10 21 46 48 39 14 40 14 15 29 36,2,0,2
13 1 26 31 38 9 37 41 37 3 17 21 6,39 44 36 24 34 6 5 7 8 19 23 29 11,51,47,0,1,11,38 13 26 0 13 1 1 41 3 29 17 4 31,36 34 35 7 8 9 6 25 14 16 5 12 6,2,2,0
31 21 25 38 50 11 7 5 2 5 32 42 28,52 29 49 44 16 12 6 0 20 24 31 47 38,41,0,80,0,20,31 32 33 2 21 23 25 38 12 5 18 44 28,52 29 49 44 16 12 6 0 20 24 31 47 38,1,1,2
32 32 18 31 7 0 17 12 29 33 46 4 40,21 44 50 11 38 2 23 17 41 14 42 42 47,12,7,0,1,20,32 31 33 17 18 20 19 12 29 3 0 13 40,13 14 15 38 1 2 38 41 42 52 41 42 25,1,3,0
6 12 34 25 52 11 3 33 50 16 14 7 45,29 8 35 51 22 41 48 13 1 18 27 20 20,23,0,46,0,15,12 11 10 34 33 32 35 52 13 14 6 7 8,18 20 19 13 1 27 41 41 29 16 16 30 20,3,1,0
34 10 11 0 51 17 48 42 31 49 38 13 49,50 41 46 45 20 22 19 48 44 5 36 24 18,50,80,0,1,2,34 10 11 0 51 17 48 42 31 49 38 13 49,46 45 44 20 19 18 50 22 48 36 24 38 24,2,1,1
8 19 51 50 52 37 10 21 2 20 33 34 46,31 13 40 28 34 35 12 6 45 39 29 47 26,29,8,0,1,9,19 21 20 51 50 52 33 46 7 20 26 39 2,34 35 33 29 26 28 45 47 46 40 14 27 1,2,1,1
20 52 25 40 47 16 21 26 29 0 3 2 48,18 44 31 36 43 8 30 33 11 35 25 34 38,41,0,73,0,3,47 48 49 20 52 21 18 16 29 3 26 0 2,18 44 31 36 43 8 30 33 11 35 25 34 38,1,1,2
49 30 14 46 25 22 22 6 34 2 10 17 47,3 8 31 10 0 52 43 35 23 26 28 39 18,35,10,0,1,15,49 46 47 48 14 25 22 15 30 22 17 2 17,41 43 42 52 26 28 0 39 13 31 18 44 35,1,1,2
24 18 4 3 39 45 0 12 20 52 17 32 51,35 4 6 46 42 52 21 47 36 5 49 10 37,48,61,0,1,8,52 39 0 40 28 3 42 29 4 17 18 45 32,4 6 5 35 46 47 36 49 10 7 33 20 52,1,1,2
19 33 28 43 19 12 10 13 37 25 17 6 42,16 50 5 2 34 8 21 38 48 51 35 52 7,46,74,0,1,17,33 13 39 28 42 16 43 17 19 19 6 12 10,35 36 37 50 48 51 52 34 8 21 7 2 15,1,1,2
15 30 50 33 31 30 37 4 33 38 12 43 41,35 20 25 1 32 50 29 48 13 3 22 1 0,14,65,0,1,21,30 33 31 32 15 41 30 4 43 33 50 37 38,1 0 12 1 29 31 32 27 13 26 52 3 29,1,1,2
13 23 45 24 27 48 2 38 38 51 0 1 15,22 30 6 29 51 7 33 23 2 3 27 10 43,37,2,0,1,32,2 0 1 45 44 43 24 36 35 38 27 52 13,30 31 33 32 43 44 45 27 40 14 13 14 25,3,0,1
14 16 37 30 43 29 21 34 8 36 16 26 31,7 45 32 50 12 18 42 15 26 8 21 32 38,29,0,19,0,8,30 31 32 29 37 36 21 34 8 16 43 17 16,26 38 27 42 45 46 48 7 8 6 15 18 32,1,1,2
36 46 13 11 33 1 46 10 9 26 6 24 42,38 1 3 27 47 8 32 23 7 12 43 51 27,44,0,61,0,22,11 10 9 8 12 0 1 26 13 39 18 42 5,8 7 6 1 27 27 3 43 17 32 45 20 38,2,1,1
43 45 12 32 17 14 2 20 31 34 23 0 51,41 4 24 45 38 35 51 5 9 18 8 7 27,29,0,2,0,25,12 0 1 18 20 19 43 17 4 30 16 14 27,9 8 7 4 5 6 45 46 47 52 41 2 39,2,0,2
40 19 36 18 22 7 38 1 4 10 50 26 3,13 39 13 39 2 16 18 4 5 34 0 20 42,35,0,6,0,41,3 4 5 22 36 38 18 19 20 21 26 39 22,0 1 12 2 48 4 5 16 42 48 13 39 13,2,1,1
38 29 16 11 49 6 24 7 10 23 40 14 22,51 25 37 36 2 19 12 13 40 28 4 41 20,34,8,0,1,19,24 23 22 25 11 10 52 29 16 8 0 40 14,2 4 3 19 20 47 40 41 43 21 27 28 21,1,3,0
0 51 15 46 48 33 9 7 2 10 50 27 16,0 42 24 47 22 41 1 30 9 12 30 46 19,14,0,9,0,19,48 47 49 9 10 27 7 46 33 20 7 46 1,0 1 12 2 52 41 42 39 17 30 4 41 16,1,1,2
4 52 18 31 48 1 43 22 37 50 47 45 2,49 32 28 7 17 49 21 38 42 10 16 35 36,46,34,0,1,15,48 50 47 49 52 1 2 12 43 4 18 31 45,17 16 15 35 36 37 38 7 26 28 32 45 6,2,1,1
38 21 35 48 8 50 44 5 39 31 10 18 33,0 7 14 35 8 1 30 12 15 17 1 0 33,37,6,0,1,11,33 35 34 48 50 49 51 44 5 31 18 39 28,0 1 12 1 0 12 37 17 30 14 15 13 11,3,0,1
14 45 26 32 47 29 2 39 35 14 15 1 12,6 1 10 36 0 52 34 17 49 11 22 50 51,25,0,2,0,15,43 45 44 12 26 29 27 2 15 41 1 14 27,16 17 15 51 34 33 49 36 23 52 41 42 0,1,1,2
43 43 26 22 32 49 20 11 33 50 25 39 5,15 15 48 34 2 11 38 44 27 45 23 18 38,12,0,5,0,16,32 33 34 35 49 50 25 43 30 12 52 14 15,44 45 43 42 38 2 3 5 38 6 45 13 27,1,2,1
16 9 1 29 29 8 52 7 48 50 31 52 33,44 34 30 47 23 25 25 42 17 17 34 37 36,32,0,80,0,2,9 8 7 52 48 50 16 29 52 31 33 45 30,44 34 30 47 23 25 25 42 17 17 34 37 36,1,2,1
49 21 50 21 0 39 18 52 36 19 38 6 20,44 48 4 37 47 52 49 44 32 48 41 51 16,3,0,4,0,9,21 18 19 20 49 50 48 52 6 7 51 39 40,48 47 49 52 34 36 16 32 41 29 44 16 28,3,1,0
29 2 18 40 42 5 18 39 12 44 3 31 17,7 34 24 46 22 4 6 34 17 10 49 32 29,41,0,80,0,15,3 5 4 2 39 40 42 28 29 42 52 17 18,7 34 24 46 22 4 6 34 17 10 49 32 29,1,2,1
24 19 4 49 22 50 42 23 51 4 41 35 28,45 18 39 16 35 27 40 49 0 8 28 27 48,22,0,10,0,13,49 50 51 22 27 28 41 28 15 24 23 25 35,48 45 46 49 47 35 16 18 19 39 0 27 40,2,1,1
44 16 20 21 30 10 18 41 8 43 1 5 12,40 42 38 50 1 14 29 5 27 15 3 12 28,11,0,2,0,9,20 21 22 31 30 52 44 18 5 41 43 42 40,29 27 28 38 26 50 12 1 14 15 13 16 13,2,1,1
44 24 8 29 30 10 21 0 50 30 45 0 34,13 16 13 15 35 38 8 44 12 17 2 33 4,7,2,0,1,29,14 16 15 28 27 26 30 4 17 29 30 31 0,16 15 17 14 13 33 35 38 36 46 40 1 27,1,2,1
41 29 40 24 12 19 50 24 45 22 20 32 46,3 30 34 38 48 28 39 9 14 30 12 3 37,13,0,17,0,27,45 46 44 26 19 20 31 32 33 34 40 41 26,13 14 25 39 28 30 52 30 43 1 28 3 3,2,2,0
25 10 7 48 18 21 14 49 52 19 5 30 44,40 1 38 29 40 1 30 17 35 22 24 23 10,13,0,51,0,7,48 49 47 21 52 19 18 5 44 31 30 31 26,22 24 23 40 1 40 1 29 30 17 43 6 45,1,2,1
31 26 13 8 16 49 11 49 5 31 12 28 41,17 46 29 0 30 26 42 3 35 14 24 15 24,20,6,0,1,21,15 16 17 46 31 30 26 13 39 41 28 2 43,14 15 13 25 46 20 35 29 42 3 0 26 39,1,1,2
2 30 13 48 45 44 29 36 43 25 25 51 21,42 46 5 18 26 10 34 41 24 24 44 18 50,33,0,8,0,25,45 44 43 20 48 47 7 29 30 32 13 39 52,41 42 40 46 46 10 5 18 44 31 26 13 41,1,2,1
41 42 25 30 31 28 30 2 32 25 46 52 24,12 15 27 51 45 50 2 19 18 40 47 47 29,1,0,80,0,10,30 31 32 33 25 52 24 41 28 2 39 0 26,12 15 27 51 45 50 2 19 18 40 47 47 29,1,1,2
48 45 27 13 32 36 3 1 8 10 48 35 40,31 1 17 15 22 21 16 35 22 41 52 9 26,50,73,0,1,10,3 1 2 13 27 40 45 32 46 48 36 8 10,17 15 16 22 21 52 1 3 2 35 22 9 48,2,1,1
41 42 13 18 9 40 29 27 1 8 23 30 51,4 11 43 17 44 24 8 41 52 19 21 37 38,45,8,0,1,17,41 42 40 9 8 7 27 29 30 52 13 1 1,19 17 18 52 41 43 44 32 33 46 14 15 19,1,2,1
22 40 16 39 33 31 16 5 28 12 35 1 7,38 47 34 30 45 10 26 15 1 27 39 17 2,31,0,12,0,17,33 35 34 32 31 7 8 1 40 14 12 5 38,38 26 27 1 2 0 15 17 16 39 13 27 16,1,1,2
52 42 9 45 42 4 4 2 48 26 46 51 47,31 15 21 43 2 3 29 19 44 0 21 30 31,14,18,0,1,11,45 48 46 47 49 52 20 22 26 26 2 42 42,31 29 30 21 19 1 44 31 40 2 3 4 1,2,1,1
2 7 40 26 6 11 50 44 35 0 52 45 10,34 8 17 19 27 10 39 15 18 48 51 26 46,46,2,0,1,18,2 4 3 7 44 45 52 11 50 0 20 12 26,17 19 18 8 10 46 11 27 1 40 39 26 13,1,1,2
46 20 23 30 27 19 50 2 36 26 25 18 23,39 11 7 3 34 20 6 14 48 4 12 10 36,43,0,2,0,6,20 19 18 23 25 24 36 10 23 30 2 3 0,11 12 10 34 4 36 7 20 46 30 38 27 39,2,1,1
30 52 32 7 40 15 3 18 0 50 1 22 3,34 12 1 7 4 14 45 16 25 10 48 45 14,42,35,0,1,25,52 3 3 16 0 13 40 1 15 41 41 30 18,12 10 11 14 16 25 1 2 0 52 45 47 44,2,2,0
29 43 39 35 41 52 45 37 50 9 43 22 45,50 24 21 28 30 5 3 0 2 31 44 47 23,12,0,13,0,11,43 45 44 52 43 45 35 9 22 48 39 41 38,30 28 29 31 32 2 3 12 5 6 0 2 44,1,2,1
20 15 40 32 48 52 14 21 29 31 26 3 11,44 30 42 14 23 20 19 27 46 51 19 39 6,36,0,34,0,8,39 40 51 52 14 15 31 32 33 29 3 42 36,19 20 21 23 6 7 39 14 27 42 30 44 19,2,1,1
41 23 45 47 37 51 51 52 40 2 31 33 34,19 18 27 11 3 23 38 6 0 29 7 46 24,39,80,0,1,9,41 23 45 47 37 51 51 52 40 2 31 33 34,27 29 28 0 1 3 24 11 50 18 19 21 20,2,1,1
20 14 26 31 17 33 46 18 23 12 42 44 15,8 14 28 48 16 35 47 6 31 22 11 22 30,47,80,0,1,18,20 14 26 31 17 33 46 18 23 12 42 44 15,47 48 46 49 50 8 28 30 31 27 52 35 22,1,1,1
1 24 16 52 19 15 52 21 34 41 6 24 44,30 34 38 1 33 46 35 27 19 47 26 31 2,13,52,0,1,16,52 52 1 27 15 41 2 2 16 29 43 44 18,34 35 36 26 30 31 33 46 7 47 49 48 50,2,1,1
51 41 19 28 17 38 37 39 12 18 32 16 52,18 15 1 30 27 49 42 22 26 7 23 15 0,3,0,50,0,4,19 17 18 38 37 16 41 52 51 39 12 3 10,42 29 42 26 0 1 27 15 15 30 18 7 49,1,3,0
31 42 28 40 31 24 25 44 39 15 37 34 36,12 5 10 0 44 6 30 22 14 12 51 43 27,14,65,0,1,7,40 39 39 28 15 2 28 42 31 31 44 20 24,12 10 11 5 6 14 43 44 42 12 51 25 27,2,1,1
23 15 48 22 50 23 32 26 33 34 5 4 51,29 35 27 15 28 46 8 40 45 40 16 6 21,19,11,0,1,10,33 34 35 32 48 50 51 14 15 16 26 1 4,27 28 26 45 40 39 8 6 21 29 42 16 3,1,1,2
17 3 35 33 26 45 32 43 52 6 50 23 33,49 40 52 19 16 44 22 10 45 39 37 3 24,44,80,0,1,19,17 3 35 33 26 45 32 43 52 6 50 23 33,39 40 51 52 15 16 44 39 40 42 31 3 4,1,3,0
42 4 9 26 17 10 45 26 4 5 49 13 28,50 25 38 39 47 22 44 24 36 13 48 21 6,43,0,14,0,19,13 14 15 4 26 28 17 4 42 17 5 31 30,47 48 46 44 45 0 2 1 39 13 39 27 29,1,2,1
46 38 18 10 32 41 7 1 44 22 19 41 26,11 36 4 23 19 5 14 22 43 37 31 43 49,30,80,0,1,10,46 38 18 10 32 41 7 1 44 22 19 41 26,4 5 3 43 11 9 8 36 23 49 43 14 25,1,2,1
11 37 36 45 1 39 20 47 27 4 45 51 5,3 6 29 5 9 7 44 33 50 26 19 51 15,2,70,0,1,10,39 51 40 1 27 4 30 5 45 45 20 11 37,6 7 8 50 51 15 48 5 15 44 3 29 42,1,1,2
1 3 37 46 34 37 40 31 43 18 33 23 5,30 25 11 34 22 40 29 8 8 10 47 41 9,14,80,0,1,9,1 3 37 46 34 37 40 31 43 18 33 23 5,11 8 10 9 40 25 13 34 8 47 15 41 2,1,1,2
15 29 42 3 43 51 14 17 27 37 24 26 1,50 40 33 46 15 25 0 24 28 23 44 22 32,34,14,0,1,17,17 18 19 47 14 15 29 42 3 26 27 1 43,24 23 22 25 8 15 17 14 40 47 13 39 0,1,1,2
17 4 16 49 0 18 14 48 23 6 1 40 43,20 32 35 7 1 19 23 10 41 28 25 44 46,18,10,0,1,8,49 48 50 16 18 14 17 4 43 0 39 1 40,23 25 24 44 32 35 33 20 7 46 41 28 5,1,1,2
33 20 28 45 8 2 48 13 14 32 44 6 6,9 30 51 9 16 3 41 17 29 44 5 16 52,42,28,0,1,24,33 32 31 44 45 46 47 13 14 28 2 44 6,16 17 15 3 29 41 16 39 41 52 30 17 3,1,2,1
35 14 2 36 21 7 18 29 42 48 23 50 33,4 6 48 23 26 22 6 26 15 5 30 1 0,3,2,0,1,14,21 23 22 29 48 50 35 42 33 36 37 35 39,0 1 2 4 6 5 16 15 14 2 28 41 3,3,0,1
17 25 41 32 27 29 13 47 46 15 31 45 30,52 14 1 14 6 48 20 7 12 1 29 18 20,24,0,12,0,7,47 46 45 32 31 30 29 17 43 11 27 37 38,6 7 8 52 18 20 15 41 2 14 1 14 1,2,1,1
8 46 6 18 20 45 26 3 16 8 13 43 35,26 20 19 0 39 41 50 12 50 49 1 37 44,5,65,0,1,8,18 26 13 13 27 3 16 43 43 6 45 46 20,0 12 1 50 49 44 50 37 24 28 26 27 52,2,1,1
