init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
9 35 24 7 41 37 51 43 14 48,19 21 11 33 46 0 5 30 39 16,6,0,36,0,4,9 35 24 41 37 43 48 32 11 42,19 33 46 0 39 1 15 16 51 8,1,0,2
35 26 8 52 34 51 29 49 19 6,25 40 33 24 9 14 10 11 43 21,3,0,33,0,5,35 8 52 34 51 29 49 6 7 33,9 10 11 0 40 14 41 43 31 19,2,1,0
6 7 2 17 4 37 41 31 49 5,46 28 20 47 14 12 24 52 27 52,32,0,3,0,8,6 7 2 4 41 49 5 10 19 28,46 47 52 52 50 37 51 39 40 14,1,0,2
22 45 29 12 23 14 50 13 41 43,42 48 27 35 15 25 40 6 44 10,3,0,38,0,2,22 45 29 23 14 13 43 52 52 25,42 48 35 27 40 15 30 44 31 6,1,2,0
37 26 32 3 51 48 52 39 9 45,49 13 40 12 25 19 47 1 30 50,8,0,16,0,8,26 32 48 52 39 9 45 19 22 35,1 3 47 40 41 25 12 38 13 44,0,0,3
39 10 22 13 38 52 23 50 49 30,3 24 34 41 15 17 51 2 12 42,1,0,43,0,9,39 10 13 38 52 23 49 28 40 0,32 34 33 41 2 3 42 17 46 24,0,1,2
28 42 21 26 31 32 36 34 12 52,17 8 4 30 33 47 45 46 3 40,25,0,17,0,2,28 21 26 31 32 34 12 52 38 8,17 4 30 47 45 46 44 40 3 33,0,2,1
52 35 8 38 32 2 5 11 29 33,51 15 1 22 13 45 18 19 47,17,0,49,0,7,52 35 8 5 11 33 24 7 30 52,19 45 32 13 1 42 20 51 22 47,0,2,1
28 38 52 44 48 5 25 42 12 16,23 22 33 15 37 17 49 2 27 19,43,0,30,0,5,38 52 44 5 25 42 12 16 51 29,17 15 28 22 35 48 40 19 33 23,0,0,3
24 23 43 1 32 38 51 6 20 45,29 42 9 17 47 37 31 12 26,27,0,60,0,2,24 23 1 32 38 51 6 45 14 25,29 42 9 17 37 31 12 26 43 20,0,1,2
52 27 9 4 2 15 38 7 22 48,31 52 26 19 21 36 17 24 10 6,0,0,25,0,4,52 27 9 4 2 22 48 1 40 35,52 19 21 26 36 10 15 17 31 6,0,1,2
28 1 31 46 40 18 17 13 5 52,33 44 52 22 41 20 0 8 47 26,16,0,14,0,6,28 1 31 40 18 5 52 15 27 44,8 47 34 52 25 12 0 26 41 17,0,0,3
37 21 15 25 0 34 18 47 23 10,26 20 43 45 5 51 39 16 7 50,12,0,26,0,4,21 15 25 34 18 47 23 10 17 38,51 43 45 46 26 39 14 16 5 31,0,1,2
52 51 2 35 14 41 47 46 9 6,18 36 23 52 3 20 12 50 42 38,37,35,0,1,3,52 2 35 14 41 47 46 9 13 40,36 23 52 12 38 25 50 3 4 6,0,1,2
1 25 50 41 43 36 16 3 2 4,18 34 47 44 13 33 24 23 51 17,37,0,19,0,2,1 25 50 41 43 3 2 4 51 42,34 33 24 36 17 18 16 13 44 47,2,0,1
42 38 51 30 13 52 40 1 16 36,25 33 47 10 8 52 12 46 24,19,0,51,0,3,42 38 51 13 52 40 16 45 41 12,25 52 24 22 30 30 46 47 10 8,1,1,1
10 52 13 20 31 42 50 26 29 34,7 28 4 49 27 45 0 48 33 6,37,0,44,0,3,52 13 31 42 50 26 29 5 3 11,7 6 24 0 27 28 45 33 49 34,0,0,3
50 32 30 47 15 21 14 46 33 37,1 3 52 24 6 27 45 49 20 41,31,38,0,1,5,32 30 47 15 14 46 33 48 4 0,24 50 11 52 1 3 6 45 19 18,0,1,2
50 6 14 38 8 40 20 51 47 52,35 31 37 4 34 12 18 25 48,26,0,55,0,2,50 6 14 8 40 51 52 1 49 48,12 25 38 16 4 31 18 35 37 34,1,1,1
17 20 36 18 26 44 39 11 52 52,51 34 35 41 15 25 4 14 43 12,45,0,33,0,2,17 20 36 18 26 39 52 52 35 34,51 25 12 14 1 41 15 4 43 44,1,1,1
27 40 43 33 20 45 19 21 26 10,9 46 35 47 8 31 37 24 7 13,23,0,24,0,4,40 43 20 45 19 21 10 42 6 41,7 46 33 8 47 52 13 16 31 35,2,0,1
43 26 13 16 41 0 5 19 49 52,30 50 18 28 39 6 46 25 45,3,0,39,0,7,43 26 13 16 41 0 5 52 8 7,25 23 29 39 28 15 30 18 6 45,0,2,1
52 10 28 4 8 41 49 3 37 31,40 23 38 45 27 20 46 51 6,24,0,54,0,2,52 10 28 4 8 41 3 37 7 5,45 6 32 40 27 20 46 23 38 51,1,1,1
6 49 0 1 41 5 7 51 40 29,2 52 31 15 3 42 24 46 12 17,28,0,2,0,3,6 49 1 41 5 7 51 40 14 52,2 3 42 52 12 38 15 31 32 0,1,1,1
26 46 3 12 39 14 7 45 38 52,25 52 32 42 28 10 16 17 44 15,18,0,23,0,6,26 3 12 39 38 52 2 25 4 5,17 52 19 32 44 34 42 3 15 46,1,0,2
0 17 32 48 42 18 49 6 51 11,33 26 24 13 12 34 30 28 19,44,0,55,0,7,0 32 48 18 49 6 51 39 13 5,30 28 29 26 17 19 33 24 12 34,0,1,2
13 18 19 52 36 46 39 10 29 12,32 35 23 40 11 17 21 34 24 38,48,0,9,0,8,13 18 19 52 36 39 10 49 17 20,35 23 21 24 9 44 43 0 40 28,1,0,2
3 44 31 40 41 18 2 0 42 1,15 36 52 48 26 45 6 34 21 22,37,0,52,0,0,3 44 31 40 41 18 2 0 42 1,15 36 52 48 26 45 6 34 21 22,2,0,1
52 30 38 36 39 51 20 26 24 25,23 13 41 1 28 45 48 18 32 44,3,0,45,0,7,52 38 36 51 25 29 27 12 14 34,45 32 6 13 41 30 18 44 20 23,0,1,2
37 9 14 21 50 42 35 7 6 5,32 13 52 28 15 52 26 19 11 0,27,0,8,0,2,37 9 14 50 35 7 6 5 11 22,32 52 19 13 15 52 25 26 0 28,1,0,2
23 36 11 7 42 35 45 3 6 41,20 15 37 29 44 30 9 26 27,39,26,0,1,9,23 36 42 45 3 6 19 29 4 32,9 26 22 37 11 24 52 27 30 0,0,1,2
46 41 4 2 49 42 30 28 34 52,37 38 51 27 47 5 25 22 3 13,26,0,22,0,8,46 41 4 2 49 30 28 52 47 52,22 13 9 21 0 34 27 3 42 7,0,1,2
52 18 37 3 45 29 24 23 39 35,12 4 2 13 17 33 34 43 44 28,1,0,12,0,5,52 37 3 45 29 24 32 6 42 14,4 17 43 33 7 20 13 39 2 28,0,0,3
52 48 47 23 24 19 25 52 42 13,3 10 41 45 31 8 28 12 51 43,2,0,23,0,1,52 48 47 23 24 19 25 52 20 45,10 41 8 28 12 51 3 42 43 31,1,2,0
30 51 1 44 21 45 24 48 8 38,52 46 50 3 37 23 13 20 10 6,25,10,0,1,8,51 1 44 21 45 24 38 40 23 28,46 20 33 6 32 19 52 17 4 52,0,0,3
48 31 29 39 7 20 18 6 42 33,3 4 41 5 37 16 43 1 11 45,44,0,37,0,1,48 31 39 7 20 18 42 33 40 9,3 4 41 5 37 16 43 1 11 45,0,1,2
49 43 34 11 28 51 0 16 15 27,31 18 3 40 12 25 52 52 9 35,10,0,16,0,4,49 11 28 16 15 27 37 50 18 36,12 25 52 52 9 35 40 14 3 29,0,2,1
44 46 22 8 14 29 10 6 32 42,26 9 13 52 41 15 5 50 18 28,43,0,31,0,7,44 46 8 10 6 32 52 11 9 19,41 15 28 52 26 13 29 5 33 22,1,1,1
27 6 31 26 44 38 23 3 16 9,8 12 43 49 10 14 39 28 22 33,51,0,39,0,8,27 6 26 44 38 3 4 46 45 12,49 10 23 8 47 39 14 1 28 31,2,1,0
21 18 13 1 23 19 36 17 11 15,9 33 6 30 52 29 51 43 37 12,8,0,37,0,3,21 18 13 23 19 36 17 15 49 10,52 12 9 11 1 29 30 43 6 33,1,1,1
7 28 6 46 47 25 14 52 24 34,42 44 19 20 52 12 11 13 18 29,43,0,13,0,3,7 6 46 47 25 52 24 23 44 45,52 12 11 19 20 18 13 39 28 42,2,1,0
39 26 52 31 48 19 22 49 37 45,15 25 16 13 23 42 46 7 28 6,21,0,2,0,7,39 26 52 48 19 49 50 18 34 51,46 7 33 15 28 2 16 42 29 13,1,1,1
46 14 50 20 9 39 5 28 51 41,10 25 0 7 23 35 47 43 24 32,1,0,60,0,4,46 14 20 9 39 51 41 52 10 11,25 23 24 28 32 7 35 34 50 50,1,1,1
35 44 37 38 4 43 13 50 19 51,47 14 33 52 28 49 46 30 39 11,42,0,40,0,5,35 44 37 38 43 50 51 16 36 52,47 49 46 30 4 17 39 26 14 15,1,2,0
9 15 33 30 13 17 26 19 16 48,44 47 32 41 28 50 7 11 43 27,37,29,0,1,6,9 15 13 17 19 16 48 18 42 39,44 41 50 11 27 28 29 1 3 52,1,2,0
14 43 18 38 5 3 49 25 39 24,47 12 32 41 36 8 52 50 0 17,7,19,0,1,7,18 38 5 25 24 37 50 12 11 16,41 43 42 52 17 43 47 8 34 20,1,0,2
18 28 39 41 29 23 0 43 20 2,10 51 31 6 12 25 19 42 4 1,50,0,18,0,6,18 28 39 41 0 20 2 24 19 15,51 12 25 42 29 3 1 27 4 43,1,0,2
6 46 0 16 25 33 47 11 21 8,5 22 13 19 38 29 24 26 34 42,48,0,13,0,12,16 33 47 21 8 18 22 34 31 32,6 5 7 4 43 17 13 26 41 29,1,1,1
52 26 28 23 38 35 0 33 45 10,20 5 3 46 52 22 11 25 7 12,13,0,8,0,3,52 26 28 23 38 35 0 33 10 34,20 46 7 52 11 12 3 5 39 45,1,1,1
33 28 46 23 16 3 39 22 1 51,42 31 48 35 17 24 10 20 5 2,19,0,3,0,9,33 46 23 3 22 1 0 24 20 2,48 35 52 31 5 32 42 16 45 40,2,0,1
28 36 1 3 19 5 8 27 45 29,9 6 35 40 46 30 4 16 21 33,14,7,0,1,10,28 1 3 19 5 27 45 29 4 44,9 40 11 17 15 16 18 8 6 7,2,1,0
43 30 12 36 13 24 47 10 44 52,2 46 34 38 23 45 33 50 11 41,21,0,43,0,3,43 30 12 24 47 10 52 22 23 11,34 38 36 39 2 41 31 45 46 33,2,0,1
2 25 7 42 15 46 49 26 5 24,52 22 33 1 29 17 16 23 13 10,50,0,13,0,6,2 25 7 15 5 24 4 38 28 51,52 22 23 29 42 37 13 0 1 17,0,1,2
6 15 13 32 21 25 43 19 45 35,30 22 26 9 1 24 44 29 0 46,49,34,0,1,10,6 15 13 32 25 43 19 45 38 39,1 0 12 22 9 23 26 28 29 10,1,1,1
15 7 17 32 35 23 21 29 36 50,37 25 28 22 5 11 13 48 46,34,0,46,0,8,15 17 35 21 29 36 14 27 52 37,22 48 47 13 28 30 18 46 7 7,1,2,0
12 19 22 10 46 52 7 0 3 27,4 48 36 50 21 52 35 17 41 18,28,46,0,1,4,12 19 22 10 46 52 7 3 27 21,52 36 35 41 4 30 48 50 2 51,0,2,1
19 6 14 28 43 26 37 10 33 16,7 22 1 31 29 48 50 4 44 8,42,10,0,1,8,19 6 28 26 16 41 40 39 34 52,29 8 10 7 20 33 4 30 17 43,0,1,2
23 14 21 17 45 35 37 15 5 33,28 39 26 32 3 7 47 13 48 40,22,22,0,1,6,23 14 21 17 35 15 5 4 16 46,47 48 45 26 13 39 0 9 3 52,0,2,1
52 37 20 45 46 16 0 23 51 42,32 8 48 44 17 3 50 10 15 19,27,0,48,0,4,52 20 46 16 23 42 33 10 36 1,48 50 52 15 3 17 44 19 45 8,0,0,3
35 34 44 51 36 42 40 33 29 9,38 37 11 1 0 21 41 25 6 45,32,0,16,0,3,35 34 44 51 36 42 40 33 52 19,37 11 6 38 25 45 0 26 1 46,1,2,0
11 40 26 3 10 45 16 33 13 1,36 27 17 15 42 21 6 52 2 51,30,50,0,1,7,11 26 3 10 16 33 13 31 42 8,17 21 19 18 52 27 40 15 41 4,0,1,2
40 20 29 12 51 34 33 47 18 32,14 50 43 16 11 42 7 49 52 22,15,0,19,0,3,40 20 51 34 33 18 32 17 41 28,50 11 37 52 7 8 14 42 16 43,1,2,0
26 18 33 43 23 27 36 51 35 21,28 52 47 32 49 25 20 34 24,31,0,25,0,8,26 18 33 23 27 36 35 21 34 38,52 47 49 46 39 0 40 28 30 32,2,1,0
25 30 27 38 1 39 49 10 43 32,34 3 37 18 47 48 52 23 12 40,28,0,3,0,10,25 27 38 1 49 10 14 12 23 52,52 3 42 15 43 45 34 47 21 40,0,0,3
42 1 48 25 17 39 3 47 18 32,27 33 8 35 26 20 2 43 52 13,16,0,9,0,6,42 1 48 17 3 47 18 50 0 19,33 52 32 30 26 27 28 13 40 2,1,2,0
37 45 3 47 15 31 49 18 48 40,52 51 26 1 35 5 29 19 30 23,24,0,35,0,4,37 45 47 15 31 18 48 46 17 5,52 19 45 26 1 27 29 30 43 12,1,1,1
52 27 7 44 18 46 47 20 34 39,11 2 23 49 52 32 24 13 31 51,50,19,0,1,2,52 27 7 44 18 46 47 20 34 39,11 32 31 52 2 1 23 49 10 24,0,2,1
41 20 39 37 19 33 43 44 27 36,6 50 51 17 32 26 29 14 45 49,38,0,37,0,6,41 39 37 43 44 46 35 36 45 52,32 51 29 31 13 14 4 6 20 20,2,1,0
31 5 34 26 3 16 40 23 20 47,15 36 27 9 32 52 14 25 44 24,41,0,17,0,11,31 5 34 3 20 46 32 15 52 4,25 24 23 27 14 40 42 28 26 11,1,1,1
51 2 11 38 48 24 35 29 25 10,27 1 46 45 50 6 32 47 0 12,37,10,0,1,1,51 11 38 48 24 35 29 25 10 31,45 6 32 46 50 47 1 0 12 2,1,1,1
9 6 2 23 10 32 15 14 34 5,0 7 45 24 31 33 4 30 36,12,0,53,0,6,6 2 23 10 32 15 19 49 25 52,7 33 20 0 4 31 45 36 35 9,0,0,3
12 5 1 11 19 9 28 52 27 41,42 20 16 4 23 51 39 29 25 45,0,0,24,0,5,12 1 11 9 28 52 27 41 10 13,42 16 29 20 23 39 21 4 45 51,1,0,2
6 51 52 41 7 8 40 32 21 43,22 24 47 9 1 37 36 25 23 20,17,0,52,0,0,6 51 52 41 7 8 40 32 43 19,22 24 47 9 1 37 36 25 23 20,1,1,1
32 34 28 0 50 36 4 45 25 43,49 22 11 19 12 10 47 2 42 37,30,0,35,0,6,32 34 28 36 4 45 43 41 37 52,11 12 10 17 39 2 42 31 19 7,0,1,2
23 52 4 42 24 48 49 0 8 51,31 7 5 47 37 1 50 2 38 21,3,0,60,0,1,23 52 4 42 24 48 49 51 25 43,31 7 5 47 37 1 50 2 38 21,1,1,1
11 7 49 39 2 44 27 20 36 22,28 24 25 6 51 1 9 52 31 32,17,41,0,1,11,7 49 2 20 36 14 0 12 10 15,52 24 25 34 47 21 32 45 19 30,0,1,2
25 18 35 34 12 42 4 43 30 48,0 44 39 51 46 3 41 31 7 29,1,0,32,0,5,25 35 34 12 4 43 30 38 51 36,44 46 45 0 39 41 3 29 31 18,1,0,2
45 23 24 48 14 10 8 7 35 32,38 13 49 30 19 0 25 39 50 22,29,0,14,0,5,45 23 24 10 8 7 32 6 22 52,13 25 14 49 50 48 0 39 28 30,1,1,1
24 8 29 41 18 6 45 30 25 4,16 7 13 43 11 14 47 37 26 32,33,0,9,0,11,24 8 29 6 30 25 22 28 23 46,7 32 45 13 14 16 15 0 40 41,2,1,0
52 5 43 44 48 6 34 42 24 31,14 3 46 52 25 17 33 8 10 20,21,10,0,1,2,52 5 43 44 48 6 34 42 24 22,46 33 20 14 52 17 16 25 8 51,0,1,2
38 3 46 14 34 45 18 41 2 43,1 28 32 52 29 48 11 44 52 6,31,0,25,0,8,3 46 45 18 41 2 43 42 44 48,52 32 34 52 49 39 1 28 29 22,1,2,0
27 35 6 17 49 12 28 13 8 0,47 15 38 4 46 37 19 40 48 31,29,0,8,0,9,27 6 12 28 8 0 16 9 42 52,47 46 48 49 38 37 52 13 40 14,0,3,0
30 16 32 14 17 26 31 47 48 34,7 45 37 9 6 12 33 3 18 42,41,0,52,0,5,30 16 32 14 17 31 47 34 21 28,37 35 52 3 42 18 45 6 33 24,1,1,1
52 49 47 46 10 19 26 11 4 15,35 34 44 7 2 38 12 24 14 3,39,0,48,0,2,52 49 47 46 10 19 26 11 17 9,35 34 52 14 2 3 44 7 38 12,1,2,0
51 46 35 26 21 37 7 0 30 10,31 50 23 40 14 6 13 19 36 25,24,50,0,1,2,51 46 35 26 21 37 7 0 49 32,14 13 25 6 19 45 23 36 10 50,1,0,2
10 16 17 39 8 40 20 41 52 15,43 22 3 13 12 32 18 21 49 51,2,0,48,0,1,10 16 17 39 8 40 41 52 15 51,22 21 20 13 3 43 18 32 12 49,1,2,0
8 13 35 12 15 0 1 38 51 2,23 33 36 16 49 44 45 19 22,34,0,57,0,1,8 13 12 15 0 1 38 51 2 3,23 33 36 16 49 44 45 19 22 35,1,1,1
43 47 51 20 23 15 31 35 34 38,44 46 52 10 17 3 27 0 16 11,36,0,3,0,7,43 51 23 31 34 38 42 32 52 44,16 3 29 46 7 20 10 0 13 27,1,1,1
28 17 6 24 4 39 50 26 9 41,11 27 52 30 12 3 40 21 31 22,33,0,15,0,8,28 24 4 50 26 20 3 5 29 27,11 52 12 30 31 7 39 40 2 17,2,0,1
4 25 9 41 31 24 34 40 49 47,18 50 14 11 19 17 37 38 48 51,7,23,0,1,8,25 41 24 34 40 47 52 51 39 1,50 48 49 18 17 15 20 19 32 6,1,1,1
47 14 13 10 26 24 42 21 31 4,6 33 52 49 39 35 27 9 52 3,37,0,2,0,6,47 14 10 24 21 49 36 23 40 27,52 33 35 34 31 6 4 52 7 39,0,0,3
29 51 3 40 45 15 36 1 2 34,20 14 25 33 26 31 16 6 39 32,8,0,35,0,6,29 51 3 40 1 2 34 52 0 39,33 31 32 26 14 27 16 42 18 23,2,0,1
34 18 44 9 6 4 47 11 7 50,30 43 19 21 1 24 37 16 29 49,15,0,23,0,7,18 44 9 6 4 11 5 12 28 41,16 29 42 24 37 2 30 43 26 7,0,2,1
40 33 38 13 37 39 24 10 43 15,50 4 21 1 5 19 7 51 28,48,0,60,0,6,40 33 38 37 39 30 31 32 22 9,21 1 5 19 7 51 28 13 24 15,1,2,0
13 18 4 27 30 51 0 52 39 17,24 7 16 31 11 20 15 10 34 28,21,0,45,0,1,13 4 27 30 0 52 39 17 14 8,24 11 34 15 28 16 31 18 7 20,0,0,3
6 27 33 51 34 2 52 10 20 12,5 41 43 9 48 1 25 11 35 8,3,0,2,0,11,27 33 51 34 52 12 35 26 32 52,25 23 42 9 11 10 5 16 6 0,1,1,1
8 13 24 12 49 52 6 30 34 21,51 10 19 45 33 28 38 37 29 46,4,0,35,0,4,8 12 49 52 30 34 21 36 0 10,19 45 6 28 29 27 44 33 46 51,0,1,2
37 45 42 38 20 28 11 17 52 27,29 30 12 52 3 21 50 41 13 18,44,16,0,1,10,37 45 38 28 11 52 27 6 50 24,52 13 26 30 4 43 49 36 23 18,0,0,3
5 8 2 42 48 16 17 52 4 34,30 29 10 3 39 46 24 12 11 47,7,12,0,1,7,5 8 2 42 16 52 4 34 47 0,10 12 11 30 29 31 46 3 52 6,2,1,0
51 12 32 36 7 8 5 10 24 52,9 19 40 18 15 44 20 38 49,13,0,46,0,5,51 12 36 7 8 5 10 52 49 38,19 18 20 40 15 42 44 32 33 9,0,1,2
31 9 39 18 14 52 50 35 48 43,13 38 15 46 21 22 47 52 30 45,28,0,16,0,5,31 9 39 18 52 35 48 41 0 13,15 21 22 46 47 45 52 26 30 6,0,0,3
52 9 4 32 34 2 45 44 16 1,48 43 39 23 3 47 7 51 10,31,0,40,0,7,52 9 4 32 2 45 44 1 35 19,39 51 40 41 13 28 3 7 48 23,0,1,2
49 48 52 51 0 38 12 9 40 47,19 39 35 21 36 41 44 11 43,16,0,39,0,2,49 48 52 51 38 12 9 47 8 11,35 36 3 39 0 41 43 44 19 21,1,1,1
15 17 35 2 34 7 11 26 28 42,25 10 45 44 14 52 49 21 13 52,47,0,0,0,4,15 17 35 2 34 28 16 48 18 19,25 10 45 44 14 52 49 21 13 52,1,0,2
48 7 41 29 45 38 46 2 16 36,42 51 3 47 5 9 18 4 11 28,34,0,24,0,6,48 41 29 45 46 2 16 21 42 15,47 9 11 5 18 31 28 3 43 20,0,1,2
1 17 34 12 3 36 13 28 50 40,31 33 0 4 29 22 18 38 27,47,0,19,0,8,1 17 34 12 36 23 52 43 30 8,31 18 5 2 4 21 0 27 29 33,0,1,2
22 13 33 26 36 27 45 17 19 3,20 40 31 14 25 30 9 52 21 39,8,23,0,1,11,13 33 26 36 27 1 40 39 47 15,52 20 22 45 43 21 46 41 2 52,0,2,1
21 52 0 31 34 17 14 2 42 36,41 29 22 37 11 52 38 20 46 51,26,0,38,0,5,21 52 0 31 34 17 14 30 29 47,37 11 52 41 2 15 20 46 22 38,1,1,1
35 5 42 7 23 13 49 38 46 30,24 1 32 28 34 43 51 44 19 25,40,31,0,1,4,35 5 42 7 23 49 38 30 6 36,1 32 34 24 25 52 43 44 42 14,1,2,0
7 35 2 40 22 3 49 38 45 50,19 42 14 34 26 5 32 13 46,9,0,60,0,4,35 2 22 3 49 38 50 25 12 52,42 14 26 5 32 13 46 7 7 21,0,2,1
51 6 21 41 4 35 27 22 2 45,8 44 12 32 29 52 42 10 34 38,49,18,0,1,7,51 6 21 41 22 45 32 36 26 0,52 2 4 29 42 16 8 34 47 10,0,1,2
42 51 5 31 24 27 48 36 47 22,18 12 39 52 9 3 37 38 23 16,19,0,12,0,3,5 31 24 48 47 22 6 23 21 46,52 16 15 18 12 38 51 39 3 42,2,0,1
27 30 11 42 31 9 14 6 33 2,15 16 40 19 35 44 28 26 1 52,46,0,26,0,2,27 30 11 31 9 14 33 20 29 52,44 52 42 26 40 1 15 28 16 42,1,1,1
16 19 12 39 2 4 22 28 49 41,3 42 17 20 40 30 52 45 13 50,43,21,0,1,3,19 12 2 4 22 28 41 1 20 6,17 39 40 3 42 16 30 50 49 52,0,2,1
32 17 36 6 16 51 5 52 25 52,45 23 47 14 9 21 40 49 50 18,37,0,35,0,3,17 6 16 51 5 52 25 52 8 50,47 21 23 49 36 14 40 27 18 32,0,2,1
12 40 47 50 1 33 46 45 39 48,35 30 43 38 15 8 5 21 34 23,27,0,53,0,1,40 47 50 1 46 45 39 48 26 37,35 30 43 38 15 8 5 21 34 23,1,0,2
0 13 6 38 7 2 35 25 31 11,20 40 42 49 27 30 51 3 43 52,10,13,0,1,5,0 13 6 38 7 35 5 52 36 46,49 30 43 51 52 25 42 3 29 23,0,0,3
46 47 6 7 12 42 20 38 28 33,41 50 51 34 4 44 18 32 1,36,0,60,0,5,46 6 7 12 20 38 33 23 5 52,50 51 34 4 44 1 47 47 47 48,1,0,2
30 10 2 28 49 4 43 36 14 47,40 18 3 21 48 37 50 33 44,25,0,60,0,1,30 10 2 28 49 4 43 36 38 23,40 18 3 21 48 37 50 33 44 14,0,0,3
25 43 30 23 19 51 17 34 33 47,8 35 52 26 7 4 44 18 3 49,15,0,27,0,3,25 43 30 23 17 34 33 2 35 28,8 52 7 18 5 26 3 4 19 51,1,1,1
39 33 38 6 46 21 48 52 25 26,37 31 10 30 1 24 29 34 41 19,12,0,55,0,1,39 33 38 46 48 52 25 26 52 22,37 31 10 30 1 24 29 34 41 19,0,0,3
17 36 8 0 20 43 14 19 44 48,47 34 9 7 28 51 11 1 24 37,38,34,0,1,3,17 36 8 20 43 19 44 30 34 47,11 24 37 9 7 51 6 28 29 52,0,2,1
29 9 46 12 44 4 51 2 19 30,10 7 28 26 47 13 41 33 38,11,0,60,0,7,29 46 44 4 30 43 52 16 45 17,10 7 28 26 47 13 33 38 19 8,1,0,2
31 38 28 40 6 47 19 45 50 9,37 35 3 7 0 5 21 12 51 18,48,0,44,0,10,31 38 28 6 19 45 9 33 52 35,5 4 7 40 42 41 13 15 18 46,0,2,1
52 15 42 17 3 16 25 43 44 30,31 27 2 47 45 36 37 9 35 26,51,0,44,0,2,52 15 42 17 3 16 25 43 44 0,36 37 35 26 27 2 31 45 47 49,2,1,0
47 26 45 29 39 35 31 8 34 4,50 12 11 7 42 40 0 3 41 15,43,0,44,0,5,47 26 29 39 31 8 34 4 21 52,12 51 38 0 41 15 3 7 50 35,0,1,2
29 13 22 31 7 40 0 10 27 8,37 20 23 19 1 52 3 36 11 14,51,33,0,1,10,29 13 7 0 10 8 42 3 39 2,52 23 49 52 41 43 37 35 38 34,0,2,1
19 27 28 48 6 40 14 1 25 22,11 13 10 42 49 12 36 4 31,41,0,50,0,1,19 27 28 48 6 40 14 1 22 2,11 13 10 42 49 12 36 4 31 25,0,0,3
33 13 16 20 49 0 25 35 37 42,39 12 17 31 14 45 2 38 8 46,34,28,0,1,6,33 16 20 35 37 42 3 38 50 47,39 40 41 8 43 17 45 46 44 21,2,0,1
32 42 20 5 52 19 48 2 3 40,22 49 11 26 38 18 10 23 8 4,6,0,55,0,0,32 42 5 52 19 48 2 3 40 9,22 49 11 26 38 18 10 23 8 4,0,2,1
45 23 18 13 44 16 48 36 6 46,11 2 39 38 37 25 32 28 20,34,25,0,1,7,45 23 18 44 16 36 46 19 3 52,38 25 12 2 28 15 39 40 41 21,1,0,2
12 5 37 52 13 38 47 19 7 9,1 20 27 41 42 8 44 17 21 16,33,0,15,0,5,12 37 52 13 38 7 26 11 24 50,20 8 21 1 27 14 39 41 28 42,0,0,3
0 9 35 42 10 21 16 4 8 50,29 48 49 19 26 47 52 31 38 36,3,10,0,1,2,9 42 10 21 16 4 8 50 6 19,48 49 47 29 26 0 38 36 52 35,1,1,1
