init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
46 28 31 23 44 39 3 13 50 28 18 19 38,19 41 0 39 21 9 11 18 49 34 34 40 30,50,35,0,1,4,46 31 23 44 39 3 13 50 28 18 19 20 30,41 39 40 19 18 17 11 9 48 52 21 34 24,2,0,2
51 12 31 23 2 20 27 36 8 44 2 40 18,11 21 27 41 26 16 3 12 18 24 1 29,19,0,53,0,7,51 12 31 23 20 44 2 18 45 4 3 25 21,1 12 0 26 27 40 41 16 29 16 18 46 11,1,1,2
12 33 28 38 3 5 44 29 37 14 49 22 10,40 44 51 24 14 35 11 39 42 34 49 52 19,46,0,80,0,7,12 33 28 38 3 5 29 37 20 2 20 0 30,40 51 34 52 14 42 44 5 19 24 22 10 24,1,3,0
50 4 30 24 12 11 38 5 28 40 22 42 25,51 13 52 29 15 35 42 10 26 46 14 4 41,39,0,6,0,3,50 4 30 24 12 38 5 28 25 11 39 7 6,13 15 14 52 10 11 42 41 40 26 29 42 4,1,1,2
23 42 27 12 4 36 14 0 33 7 46 4 41,26 52 33 16 22 6 20 51 21 38 34 26 44,47,26,0,1,4,23 42 12 36 0 33 7 46 4 41 43 47 44,22 20 21 52 33 32 34 14 16 51 38 25 52,1,2,1
34 21 19 40 12 29 31 12 20 22 48 34 18,32 11 32 41 6 26 42 0 46 7 35 2,15,0,80,0,3,21 19 40 29 31 20 22 48 18 39 51 41 35,32 11 32 6 26 0 46 7 35 2 34 12 12,2,1,1
35 12 11 35 24 30 5 40 8 41 14 17 28,34 26 42 28 47 23 25 10 52 33 11 16,29,80,0,1,5,12 11 35 30 5 8 41 17 28 3 15 6 46,34 33 35 26 42 28 52 10 11 23 25 24 16,2,2,0
52 16 38 18 1 13 25 9 40 27 0 11 7,25 29 47 15 48 46 3 46 17 38 17 23 18,26,0,64,0,3,52 16 38 18 1 13 25 9 27 0 11 40 10,47 48 46 14 15 29 3 17 17 18 46 7 25,1,1,2
33 25 24 17 36 20 26 13 28 3 51 41 21,35 16 1 47 2 31 52 38 43 11 49 2 7,16,0,55,0,6,33 25 24 36 20 26 28 3 21 29 19 34 35,16 52 13 1 14 1 2 2 41 43 31 7 34,2,2,0
44 24 9 30 52 46 47 39 42 36 3 42 26,45 48 51 0 27 0 21 45 37 15 3 29,25,0,10,0,9,44 24 52 46 47 3 42 26 23 25 45 39 0,20 21 22 51 12 45 27 29 28 30 0 15 15,2,0,2
52 32 29 23 8 27 16 37 39 42 20 24 0,19 17 51 46 1 16 31 11 36 2 25 10,44,0,80,0,3,52 29 23 16 39 42 20 24 0 26 19 25 5,11 10 19 17 16 31 1 2 32 46 51 36 8,1,1,2
22 8 50 12 3 40 31 39 8 25 28 37 49,40 21 26 36 9 17 34 36 16 48 44 31,6,0,72,0,13,50 12 40 39 49 48 17 51 4 30 41 1 0,26 27 28 40 3 3 17 31 31 33 21 36 9,3,0,1
9 21 44 15 7 48 2 19 45 20 18 50 17,29 43 49 46 38 30 49 50 28 19 3 15 22,24,0,29,0,4,9 21 44 15 19 45 20 18 50 17 22 48 16,29 30 28 49 46 50 24 13 15 2 3 43 19,2,1,1
30 52 22 45 45 11 3 37 39 38 34 39 16,43 10 21 41 26 15 33 1 49 51 2 1 28,14,0,41,0,16,52 45 3 37 38 16 44 51 36 25 43 38 14,1 2 0 1 33 41 15 28 26 41 29 11 48,2,0,2
1 12 3 36 39 34 11 28 47 7 30 0 49,7 33 32 19 28 4 8 25 22 12 38 6 18,25,0,71,0,10,1 12 3 34 28 47 30 0 49 50 8 48 52,25 12 38 39 28 16 6 32 32 7 33 20 33,1,2,1
50 44 51 16 35 31 52 19 32 28 46 7 43,4 30 24 34 38 5 32 31 23 51 9 37 26,21,0,80,0,10,50 44 51 16 31 52 19 32 46 47 49 30 18,32 31 34 38 37 35 26 17 24 9 13 41 12,2,2,0
38 30 19 34 49 6 8 10 17 39 29 46 52,50 16 17 26 14 18 3 38 47 34 27 44 45,2,0,16,0,6,30 19 8 10 17 29 46 52 49 47 18 9 52,26 38 27 17 18 16 42 44 45 43 14 3 6,2,2,0
46 35 26 20 0 49 52 42 1 21 7 22 15,10 44 36 21 4 16 8 39 3 18 47 35,43,0,80,0,6,46 20 0 49 52 1 21 7 22 51 43 23 3,10 44 36 4 39 3 18 35 35 35 35 10 26,1,2,1
11 12 41 47 7 31 3 4 49 37 40 22 2,35 23 30 20 28 34 51 17 21 7 44 10 4,46,0,79,0,3,11 12 41 47 7 3 4 49 40 2 5 10 7,20 52 46 28 30 17 4 44 35 23 34 51 22,2,2,0
15 46 26 27 8 9 19 11 42 16 1 18 20,6 38 21 9 14 4 30 10 21 0 49 51,16,0,62,0,7,15 26 8 9 19 11 42 16 18 20 13 27 10,6 4 5 7 0 14 41 30 45 46 38 21 9,2,2,0
13 36 42 24 41 43 5 16 28 35 39 23 19,43 18 31 11 1 44 15 29 24 28 35 38,27,0,2,0,12,13 36 41 43 35 39 19 26 14 16 42 17 1,43 44 45 1 15 17 31 18 5 24 23 22 26,1,2,1
51 12 40 2 15 7 24 32 5 19 25 48 4,45 12 14 43 14 37 52 49 50 24 11 22 2,23,0,13,0,12,51 12 2 7 24 25 4 22 36 5 6 0 1,43 45 44 52 2 4 49 19 45 14 14 40 15,2,1,1
2 7 31 30 40 8 52 41 45 37 28 51 21,10 25 36 20 10 34 41 32 6 38 48 0,29,0,60,0,7,7 31 30 40 8 52 41 28 51 39 49 50 9,36 38 37 0 27 41 2 2 32 6 45 20 10,3,1,0
24 44 51 9 26 6 30 30 25 32 37 0 27,26 17 20 12 35 2 7 24 7 29 3 19,10,0,80,0,10,24 44 26 30 25 32 27 46 36 43 31 45 28,26 17 20 12 35 2 7 7 29 3 19 51 47,3,1,0
1 3 51 45 48 46 52 33 23 38 0 12 51,49 23 15 52 4 31 29 41 8 43 29 39 41,35,0,73,0,2,1 3 45 48 46 52 38 0 12 51 22 35 5,52 39 15 41 41 29 29 4 43 31 49 23 51,1,2,1
40 27 4 45 29 18 36 22 51 47 42 3 19,45 17 28 16 13 26 18 48 12 28 2 43 24,24,76,0,1,7,40 45 29 18 51 47 42 3 19 50 48 50 29,17 16 18 24 28 26 2 37 28 45 43 44 11,2,1,1
5 40 2 29 1 51 3 49 17 4 11 50 1,27 46 2 28 22 33 0 12 49 6 33 0,22,5,0,1,15,5 40 2 51 3 49 4 50 1 16 42 29 39,28 30 29 27 22 35 0 28 15 2 30 17 4,1,1,2
52 28 18 38 38 0 0 15 33 17 10 24 48,41 11 33 25 37 21 45 19 15 27 51 50,4,0,80,0,12,52 28 18 38 38 17 48 5 30 44 36 46 47,11 33 25 37 45 15 27 51 50 10 19 36 46,1,2,1
26 7 6 32 16 28 20 4 16 12 42 31 33,26 41 47 32 14 17 1 52 19 51 5 8 22,27,0,69,0,13,26 7 6 32 28 20 4 31 33 5 14 46 34,1 52 26 41 16 42 17 5 44 44 32 19 37,2,1,1
13 48 2 28 38 43 49 13 35 12 22 44 42,51 11 4 41 23 40 6 3 23 14 49 5 43,47,0,21,0,15,48 28 38 43 49 12 44 42 25 46 34 2 8,4 6 5 3 21 5 40 41 39 27 16 43 19,1,1,2
9 32 45 31 38 11 23 31 40 18 21 50 4,26 48 24 6 36 45 25 42 5 0 52 46,12,0,56,0,10,9 32 38 11 23 31 4 21 10 2 33 5 3,25 52 38 26 0 41 42 4 17 31 6 45 45,3,1,0
52 15 11 46 38 45 28 42 44 34 31 6 31,9 17 9 25 18 22 10 20 16 29 19 2 3,16,43,0,1,1,52 15 11 46 38 45 28 42 44 34 31 6 31,17 18 20 19 9 10 16 25 29 3 9 22 48,1,2,1
13 25 39 24 23 29 15 21 38 50 24 9 17,43 17 18 22 47 8 35 6 48 51 33 34,16,0,80,0,4,13 25 39 24 23 29 15 50 24 17 18 42 26,43 17 18 22 47 35 6 48 51 33 34 9 5,1,1,2
41 30 47 19 28 17 29 28 12 36 9 2 18,24 17 22 50 31 18 5 32 43 16 2 42,34,0,77,0,1,30 47 19 28 17 29 28 12 9 2 18 41 11,24 17 22 50 31 18 5 32 43 16 2 42 36,2,1,1
14 42 38 3 50 2 45 19 48 1 44 46 3,35 37 5 43 51 27 30 39 43 29 13 26 1,23,35,0,1,15,42 3 50 2 45 48 1 44 46 3 51 0 43,13 14 15 29 28 27 1 10 2 30 43 52 10,2,1,1
11 35 19 1 36 9 18 21 17 13 49 19 44,29 11 49 13 34 33 31 4 21 45 31 29,15,0,50,0,8,11 35 19 36 9 18 21 17 19 2 12 15 37,34 33 31 32 13 1 29 29 4 31 44 5 45,2,2,0
14 19 27 35 10 32 24 30 22 21 22 10 49,34 38 5 27 38 21 51 49 4 45 15 11,0,0,80,0,10,14 19 35 32 24 22 21 22 26 15 45 16 9,34 38 5 27 38 51 49 4 15 11 44 47 43,1,1,2
50 12 52 23 43 28 14 20 28 14 0 49 46,45 31 4 26 44 30 5 48 41 13 3 11 37,4,0,22,0,6,50 12 52 23 43 20 28 0 49 27 1 48 29,4 3 5 30 45 44 26 13 0 41 16 3 32,3,1,0
18 16 28 6 26 16 51 13 40 8 37 21 43,36 11 29 17 41 27 4 2 23 1 0 5 1,49,41,0,1,3,18 16 28 6 26 16 51 13 40 8 37 39 17,2 1 0 36 29 31 23 27 1 4 5 3 6,2,1,1
25 17 3 20 16 36 17 13 0 43 18 31 4,33 45 14 39 42 48 44 5 16 2 43 27,6,0,5,0,14,25 17 20 16 17 13 43 18 4 52 7 33 14,38 36 37 44 45 46 29 3 16 14 15 27 28,2,0,2
21 10 33 22 36 5 35 32 49 11 5 43 18,21 46 1 40 8 28 23 26 4 26 8 52,23,0,77,0,2,21 10 33 22 36 35 32 49 5 18 20 39 26,21 46 1 40 8 28 23 26 4 8 52 11 11,1,1,2
4 21 28 4 26 45 25 47 11 7 22 51 18,35 10 49 50 16 23 34 13 24 13 18 32,43,0,11,0,13,4 21 4 25 47 51 18 26 46 28 45 52 38,49 50 51 17 32 31 34 35 9 22 13 2 16,1,2,1
14 8 52 6 24 10 4 45 22 40 35 13 9,10 48 39 41 35 32 11 26 37 42 51 42,26,0,80,0,5,14 8 52 6 10 4 22 40 35 13 9 1 7,10 48 39 41 35 32 11 26 37 42 51 42 24,1,1,2
42 49 44 43 21 8 21 36 9 1 47 45 47,24 17 25 5 49 20 36 11 48 27 52 52,16,0,31,0,9,42 49 44 43 8 21 47 47 32 30 45 33 48,11 9 10 52 20 22 52 27 27 2 17 5 45,2,1,1
31 21 29 50 29 14 31 24 12 38 16 11 13,7 15 4 6 27 11 19 22 47 4 15 52,9,0,8,0,16,31 50 29 14 31 24 11 32 30 33 13 16 52,41 42 40 22 7 8 52 15 16 18 13 0 15,2,1,1
50 26 51 2 48 1 8 5 13 29 49 27 41,39 31 52 3 12 49 50 10 0 40 45 46 15,22,0,8,0,11,50 26 51 2 48 1 29 49 27 41 2 35 15,45 46 47 52 13 15 25 29 3 22 0 40 27,1,2,1
12 35 36 12 30 11 33 44 32 2 33 29 50,21 38 4 6 23 50 46 24 1 26 43 49 27,17,18,0,1,7,12 35 36 12 30 11 33 32 2 33 15 34 43,38 26 27 4 50 49 23 24 25 21 43 34 30,2,1,1
28 18 17 43 12 1 3 49 38 40 19 46 30,25 35 34 0 20 25 0 11 43 1 48 5,45,0,41,0,7,17 43 12 1 49 38 19 46 30 51 48 45 47,35 34 36 0 1 19 0 40 28 43 5 20 25,1,1,2
29 36 43 10 29 26 49 3 40 5 42 19 23,4 16 14 10 17 35 20 14 11 38 30 48,47,0,80,0,8,36 43 10 29 3 42 19 23 49 52 18 34 20,4 16 10 14 11 38 48 29 49 32 46 40 5,1,1,2
33 17 45 12 36 27 51 21 28 6 50 7 40,21 5 45 0 23 38 8 34 35 25 6 32 7,15,0,67,0,3,33 12 36 27 51 28 6 7 40 8 25 35 34,5 8 6 7 0 3 17 45 32 45 21 23 38,2,0,2
26 32 23 14 31 10 41 49 22 28 14 3 0,26 52 30 13 44 32 16 50 38 35 15 17 42,15,0,28,0,4,26 32 23 31 10 41 49 22 28 0 24 34 36,13 16 15 17 14 52 50 51 26 42 30 44 32,1,1,2
2 7 40 43 8 32 30 5 52 16 33 37 21,23 44 29 25 28 45 16 41 20 8 0 21,22,0,45,0,17,43 8 32 30 5 52 48 17 48 4 2 1 3,40 41 23 25 24 0 13 26 28 16 4 19 7,1,2,1
46 25 52 1 34 17 45 0 46 28 44 37 37,32 22 2 26 49 20 7 27 39 49 0 43 36,8,0,64,0,9,46 52 1 34 45 0 46 44 37 36 43 45 35,26 27 38 39 14 2 16 43 4 20 7 22 49,2,2,0
38 30 39 45 6 41 34 10 11 41 43 12 52,32 26 0 2 21 35 0 47 4 16 39 27 42,23,0,51,0,15,30 39 45 10 41 12 52 11 33 44 31 43 32,23 26 0 39 13 40 2 42 16 3 31 18 5,3,1,0
12 31 16 48 17 44 6 15 51 42 24 30 20,27 24 9 40 11 29 22 1 48 43 51 32,1,0,11,0,10,12 31 16 17 44 15 51 30 25 41 42 32 43,22 21 20 27 40 48 51 1 48 35 26 41 29,3,0,1
46 17 50 6 50 43 44 38 5 13 40 40 47,25 7 23 23 30 0 21 49 5 10 9 52 48,29,0,22,0,5,46 17 6 50 43 44 5 47 16 37 30 3 4,49 48 50 51 7 10 9 52 0 40 15 30 5,1,1,2
26 16 15 11 17 52 35 27 38 44 40 38 39,20 51 6 29 18 8 9 47 50 30 29 22,10,0,80,0,12,26 16 15 52 35 27 38 40 38 39 37 17 49,20 51 6 29 18 47 29 11 46 46 34 21 5,2,2,0
40 15 16 23 37 26 12 36 49 30 12 45 50,34 42 41 42 19 9 19 18 4 24 14 34 33,22,0,61,0,10,15 16 23 37 36 12 50 11 24 9 10 49 18,42 41 40 43 14 2 42 4 5 45 33 33 49,1,1,2
47 36 29 44 45 37 1 47 22 9 26 52 27,0 16 2 10 28 51 49 7 8 17 33 1 33,8,0,43,0,2,47 36 29 45 37 47 22 9 26 52 27 34 46,0 2 1 8 6 7 9 28 16 17 33 33 51,1,2,1
51 0 31 12 30 52 22 34 26 11 39 24 20,6 36 10 52 25 8 35 7 4 9 47 23 2,37,0,30,0,0,51 0 31 12 30 52 22 26 11 39 24 20 21,6 36 10 52 25 8 35 7 4 9 47 23 2,1,1,2
36 52 35 51 39 40 7 47 30 12 38 41 49,17 47 11 31 33 15 22 16 18 6 11 0 24,23,0,36,0,2,36 52 35 51 39 40 47 12 38 49 34 1 10,17 15 16 18 14 22 24 52 0 31 6 33 47,1,2,1
1 6 47 31 45 41 15 31 34 13 29 48 11,10 28 51 5 21 46 19 20 37 18 3 8 4,33,71,0,1,4,6 47 31 45 15 31 13 29 48 11 24 37 49,21 19 20 18 10 46 8 3 1 7 5 4 6,2,2,0
21 30 35 26 37 2 7 35 32 41 22 32 38,31 9 42 11 4 52 13 41 19 29 45 7 28,24,11,0,1,11,30 35 37 2 35 41 22 32 31 9 33 27 48,41 42 40 43 11 28 29 52 29 31 50 18 19,1,3,0
44 14 6 41 50 50 49 44 26 39 49 37 21,35 31 30 22 42 51 2 33 23 23 25 13 2,7,0,4,0,16,50 50 49 44 26 39 49 13 46 41 20 51 42,30 31 32 33 22 23 35 34 36 15 17 20 2,1,2,1
10 17 3 19 31 13 5 11 29 52 40 31 42,35 13 32 39 24 26 32 15 18 43 18 45 33,41,0,28,0,8,10 3 19 5 11 29 52 31 42 9 12 17 18,32 33 31 15 35 36 13 39 1 40 42 43 18,1,1,2
7 36 43 25 23 0 17 1 50 8 3 44 33,22 11 31 16 30 26 4 28 16 52 14 49,21,0,80,0,5,7 43 25 23 0 17 1 8 33 8 20 21 12,22 11 31 16 26 4 28 16 52 14 49 36 50,1,1,2
19 49 17 52 10 38 43 9 5 28 23 50 50,32 18 16 18 42 47 46 41 37 27 2 10 20,0,0,71,0,7,19 49 17 52 10 38 23 36 19 32 37 45 39,13 0 27 41 2 16 42 18 18 32 46 20 47,1,1,2
11 8 48 49 41 42 33 6 28 44 31 41 27,14 16 35 6 0 16 48 52 27 26 2 21,45,0,2,0,10,48 41 42 6 28 44 41 2 52 5 31 46 43,0 2 1 6 14 13 52 11 50 3 16 42 26,1,1,2
37 25 40 7 41 26 42 3 15 43 9 50 11,26 49 34 38 21 9 2 8 18 13 45 19 38,25,0,60,0,3,37 25 40 7 41 42 15 9 50 11 43 8 17,38 38 52 26 13 26 2 18 44 45 19 49 34,2,1,1
38 20 25 18 22 14 8 24 1 42 9 30 13,4 16 9 23 32 4 29 18 11 37 27 12 45,24,0,70,0,3,38 20 25 18 14 8 24 9 13 19 12 52 21,11 37 27 16 29 42 4 4 18 5 32 45 9,2,1,1
46 35 37 38 40 10 20 4 2 49 44 21 50,19 47 9 47 24 30 38 23 43 45 17 36 26,4,80,0,1,6,46 35 37 38 40 10 20 4 49 33 39 52 1,38 36 37 24 30 23 43 26 0 47 45 17 44,1,2,1
10 4 28 37 11 18 34 44 46 35 5 14 36,21 27 39 0 24 13 37 47 19 22 7 48 23,40,24,0,1,3,10 4 37 11 18 34 44 35 5 14 36 24 37,24 22 23 27 47 48 45 39 0 13 21 19 14,1,2,1
9 27 12 23 31 12 48 38 45 32 29 35 31,46 40 0 2 24 52 23 21 40 37 37 7,19,0,80,0,6,9 12 48 38 45 32 29 31 30 43 40 35 51,46 0 2 52 23 37 37 7 12 23 12 11 11,1,1,2
52 40 18 36 19 37 38 51 48 39 24 0 3,17 9 31 15 45 34 41 49 44 34 29 10 3,25,0,65,0,3,52 40 18 36 19 37 38 51 39 3 16 4 41,9 10 11 15 41 29 3 17 31 44 45 33 34,2,2,0
48 52 38 45 5 17 16 50 24 43 48 3 35,47 34 9 3 13 8 15 33 10 18 42 27 27,24,0,27,0,8,48 52 45 5 17 16 50 24 48 3 11 11 18,9 8 10 31 33 37 13 39 27 15 3 42 43,1,3,0
31 42 9 50 5 4 29 44 28 15 51 41 19,18 49 0 10 35 28 43 44 31 37 48 25 29,2,0,2,0,4,31 42 50 29 44 28 15 51 41 0 12 41 43,49 48 47 28 27 29 18 44 31 35 37 36 0,1,3,0
31 42 27 15 24 5 44 48 47 7 21 19 25,37 29 17 4 40 12 33 1 20 36 50 16 47,26,0,40,0,12,31 24 5 44 48 47 21 19 25 22 39 23 49,37 38 35 13 12 11 33 20 0 1 40 15 42,2,1,1
50 46 21 10 52 28 20 32 1 2 4 17 26,24 44 35 48 26 0 41 45 8 13 47 11,3,0,80,0,6,21 52 28 20 1 2 4 17 26 30 0 3 38,24 44 48 26 0 41 8 13 47 11 35 10 50,1,2,1
0 21 21 17 27 19 20 18 8 45 46 40 15,36 20 33 22 9 35 49 11 4 46 1 52,0,0,80,0,4,0 21 21 17 19 20 18 8 45 46 48 13 52,36 20 22 9 35 49 11 4 46 1 52 32 27,1,2,1
6 28 52 16 40 19 20 35 5 27 41 6 9,18 7 30 9 2 21 24 34 36 8 18 26 1,25,0,55,0,9,28 52 40 19 20 5 27 41 6 29 42 22 21,7 9 8 26 14 2 16 30 4 18 18 5 32,3,1,0
33 43 15 7 49 11 44 31 12 41 38 35 23,42 0 49 32 16 11 33 16 31 34 28 4 35,21,20,0,1,15,33 49 11 44 31 41 23 32 10 36 43 12 14,33 34 35 0 1 12 32 6 19 42 16 3 52,2,0,2
17 1 44 24 28 21 23 26 14 4 49 11 31,21 27 16 35 36 18 47 37 12 33 38 15 14,32,74,0,1,5,1 44 24 28 23 14 4 31 18 2 42 41 15,35 36 37 16 15 18 19 21 47 34 38 27 26,2,1,1
19 26 34 40 14 48 16 1 36 39 4 8 49,10 23 37 44 18 0 6 35 3 25 13 33,26,19,0,1,4,19 26 34 40 14 48 16 1 39 8 49 21 41,37 35 36 23 0 25 6 3 13 4 44 18 5,1,2,1
34 4 20 7 23 36 47 6 20 6 50 37 2,8 17 17 10 40 24 44 30 25 33 46 1 29,9,0,50,0,6,34 4 7 23 36 6 50 37 35 24 10 5 33,24 25 23 40 1 1 29 29 17 17 30 43 44,2,0,2
3 12 45 11 50 41 13 37 18 35 0 33 40,21 15 22 17 43 10 41 44 20 18 26 2 28,23,0,16,0,23,3 12 11 50 41 40 24 2 37 36 0 39 1,28 29 27 10 8 9 5 49 44 14 41 15 3,2,1,1
24 41 40 42 49 9 23 39 48 50 44 45 9,13 15 37 28 12 17 6 1 46 32 3 8,34,0,80,0,7,24 41 40 42 49 23 39 48 50 44 45 43 8,6 9 7 13 1 28 3 16 32 46 20 37 37,3,1,0
15 29 16 40 42 27 9 49 17 24 5 50 39,14 10 27 7 9 20 36 25 44 31 50 25,7,0,80,0,9,15 29 16 42 27 49 17 50 40 3 51 1 7,14 9 20 36 25 44 31 25 24 9 5 26 35,2,0,2
33 23 43 45 9 31 30 40 20 16 17 30 1,44 42 31 13 12 40 12 51 35 50 32 1,48,0,76,0,5,33 43 45 9 31 17 30 1 2 6 19 4 3,35 13 40 1 40 42 44 31 32 20 20 12 12,1,1,2
50 2 18 51 15 24 39 11 33 9 4 39 22,10 8 40 10 44 32 47 34 33 42 43 16 22,14,16,0,1,15,50 2 18 51 15 24 11 4 39 27 3 3 1,32 34 33 44 42 43 40 16 29 8 9 6 7,3,0,1
14 6 11 33 1 48 4 38 7 45 25 44 10,44 18 24 29 9 40 19 30 21 52 5 15,20,0,80,0,5,14 6 33 1 48 38 7 45 25 52 27 8 20,44 18 24 29 40 30 21 52 5 15 35 11 10,1,1,2
32 15 51 22 28 42 41 29 33 38 26 11 34,27 24 27 8 50 41 1 22 40 20 12 21 10,5,0,60,0,9,32 51 28 41 29 33 38 26 34 52 42 40 12,20 21 22 27 27 1 15 2 43 45 46 24 8,2,1,1
12 6 0 44 28 28 20 48 32 1 5 46 38,16 27 40 26 32 10 40 24 15 52 14 0 4,15,0,41,0,1,12 6 0 44 28 28 48 32 1 5 46 47 45,16 15 14 27 26 52 0 40 40 4 32 20 10,2,0,2
39 29 48 46 36 14 0 17 38 43 25 50 47,22 1 6 28 27 5 7 51 4 50 31 39 15,51,0,22,0,5,39 48 46 36 14 0 17 38 25 47 37 16 26,31 30 32 6 7 4 51 39 27 1 28 15 43,2,1,1
21 6 26 10 45 0 14 16 5 32 31 40 12,36 4 5 14 43 33 13 29 35 4 46 28,27,0,27,0,6,6 26 45 0 14 5 32 31 40 46 43 13 4,36 33 35 34 14 43 46 44 13 28 29 4 10,1,2,1
27 33 14 5 9 32 39 35 11 20 16 48 46,42 0 39 20 27 44 5 25 35 8 40 2,50,0,52,0,10,33 14 9 32 35 11 16 45 6 35 34 48 17,39 40 51 0 27 27 2 2 42 44 5 19 20,1,1,2
26 48 21 33 34 8 30 28 44 25 15 25 50,0 22 32 41 33 39 19 26 20 14 10 27 51,28,0,75,0,16,26 48 21 33 34 8 28 15 27 32 50 51 47,41 39 26 14 43 30 30 44 5 19 6 22 23,2,1,1
11 22 9 30 46 41 51 27 12 38 26 36 52,35 49 25 50 21 28 45 33 50 14 40 20,33,0,76,0,7,11 9 46 51 12 38 26 52 5 8 38 27 10,33 20 14 40 1 28 44 45 32 35 49 25 50,2,1,1
31 47 43 19 27 3 52 1 8 26 9 0 47,21 44 12 11 45 23 46 22 17 29 15 24 38,1,0,40,0,7,19 27 3 52 1 8 26 9 0 20 38 27 40,21 23 22 24 31 33 32 15 29 17 44 45 47,1,3,0
2 24 22 27 29 51 33 52 47 40 20 15 31,2 52 25 41 0 26 36 30 13 42 19 0 11,47,0,48,0,6,24 22 27 29 51 33 52 47 40 31 32 52 25,41 42 40 0 26 13 0 2 30 4 44 19 20,1,3,0
48 42 12 22 24 47 7 4 24 14 0 38 52,31 25 33 46 7 36 36 41 11 50 3 48 16,37,0,68,0,10,48 12 24 24 0 52 45 40 42 6 47 39 46,11 50 50 41 2 16 4 31 44 19 33 46 7,1,2,1
9 47 40 38 35 47 13 31 1 46 34 50 0,18 20 19 15 25 17 20 2 21 3 29 34 49,42,80,0,1,3,9 47 40 38 35 47 1 46 34 0 44 6 12,18 20 19 17 20 21 19 3 49 10 29 15 2,2,0,2
7 23 52 37 50 30 5 30 32 44 16 47 39,41 39 0 1 45 0 8 21 25 34 40 13 42,1,80,0,1,3,7 52 37 50 30 5 30 32 44 47 27 45 17,41 40 42 25 23 24 8 21 34 39 13 0 1,2,0,2
19 30 34 28 11 50 42 49 10 51 20 4 35,5 38 26 27 43 13 48 46 33 21 48 18 36,12,0,78,0,5,19 30 34 28 49 51 20 35 22 36 48 50 21,38 26 27 13 5 18 31 5 46 33 48 21 11,3,1,0
48 9 39 49 8 16 40 0 29 8 44 37 23,4 50 12 32 34 7 31 38 14 15 52 28,33,0,62,0,9,48 9 39 49 0 29 8 26 30 31 32 7 50,14 15 13 52 39 28 4 17 44 44 38 34 12,3,0,1
9 28 49 13 46 50 5 16 8 20 43 40 10,27 12 26 48 18 42 4 31 14 36 49 14 15,11,0,28,0,6,9 13 46 50 16 8 20 40 10 1 33 52 27,26 28 36 34 37 4 6 5 14 14 15 42 44,1,1,2
46 40 35 39 46 42 52 5 32 34 14 35 13,21 4 15 28 41 11 15 42 1 27 52 49 27,30,0,6,0,11,40 39 52 34 14 35 13 6 1 26 5 36 7,28 27 29 4 41 42 52 51 1 27 17 13 15,2,0,2
