,Random,Random,Random,Random,Random,Random,Defeat,Defeat,Defeat,Defeat,Defeat,Defeat,Minscore,Minscore,Minscore,Minscore,Minscore,Minscore,Mindist,Mindist,Mindist,Mindist,Mindist,Mindist,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp
,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp
2479,80,0,-48,-47,-80,-80,-17,0,-80,-80,-80,-80,78,80,80,80,80,79,62,80,80,71,80,80,52,80,80,80,80,80,80,80,80,80,80,80
2480,0,8,-49,-71,-80,-20,-21,0,-80,-80,-80,-80,77,80,-16,-2,-2,-22,25,80,19,25,25,-9,79,80,29,-15,53,53,80,80,29,-18,53,53
2481,-33,0,-80,-80,-80,-43,-43,0,-80,-80,-80,-80,80,80,5,-3,3,-76,80,80,-80,-80,-80,-80,80,80,15,80,-79,16,80,80,37,80,20,71
2482,-80,21,-41,-80,-55,-80,-8,0,-80,-80,-80,-80,80,80,70,70,73,73,80,80,70,70,73,73,80,80,27,27,31,31,80,80,27,27,31,31
2483,0,3,-80,-72,-72,-80,-1,0,-80,-77,-80,-80,73,80,9,61,25,-15,59,80,-31,-66,-66,20,80,80,-31,20,-21,-38,80,80,-54,-29,11,-25
2484,9,0,-80,-55,-80,-80,-44,0,-80,-80,-80,-80,80,80,-2,79,80,80,80,80,8,80,80,80,50,80,-32,80,56,80,80,80,-36,80,62,80
2485,0,0,-80,-80,-64,-80,-64,0,-80,-80,-80,-80,26,80,15,74,55,72,80,80,25,71,53,71,35,80,53,80,80,77,80,80,49,71,80,78
2486,0,0,-75,-40,-76,-80,0,-6,-80,-80,-80,-80,80,80,80,-5,80,-5,46,80,80,80,-8,-8,80,80,80,80,80,80,80,80,80,80,80,80
2487,10,41,-80,-80,-80,-80,-7,0,-80,-80,-80,-80,80,80,4,-11,-11,-11,80,80,-27,-27,-27,-27,79,80,-5,-16,-16,3,60,80,20,-52,-52,3
2488,-80,30,-80,-74,-80,-80,-3,11,-80,-80,-80,-80,50,80,-2,-2,-60,-38,43,80,62,71,-22,5,80,80,26,74,4,5,80,80,9,6,4,12
2489,77,26,-42,-80,-61,-80,-80,0,-80,-80,-80,-80,80,80,80,80,80,80,80,80,29,-14,-24,-24,73,80,80,-9,-9,-6,80,80,29,80,80,80
2490,0,15,-80,-80,-80,-80,0,-3,-80,-80,-80,-80,80,73,60,66,70,72,79,80,27,74,79,71,80,80,55,74,72,71,80,80,55,74,72,71
2491,0,0,-80,-70,-48,-54,0,0,-80,-80,-80,-80,80,80,-43,35,-40,-40,80,80,-73,15,-80,-80,80,80,-49,15,-44,14,33,80,-44,15,-34,-20
2492,-20,29,-80,-72,21,-22,0,0,-80,-80,-80,-80,80,80,13,-51,-54,-54,80,80,6,13,14,14,80,80,13,-61,-61,-61,80,80,24,-74,28,28
2493,61,10,-70,-80,-20,-80,-1,0,-80,-80,-80,-80,37,80,5,-2,5,73,80,80,10,76,13,75,54,80,-22,-20,-18,-20,46,80,-23,73,74,79
2494,26,17,-80,-73,-80,-80,-80,0,-80,-80,-80,-80,80,80,-80,-80,-80,-80,80,80,8,78,11,15,80,80,11,20,-21,9,26,80,-19,20,-25,9
2495,80,78,-80,-80,-80,-80,0,0,-80,-80,-80,-80,45,80,-11,29,-30,-30,80,80,-80,-70,-22,-70,80,80,14,-47,-31,-47,80,80,-76,8,15,9
2496,4,31,-80,-80,-80,-80,-6,0,-80,-80,-80,-80,78,80,15,51,-2,26,16,80,-65,7,17,-9,80,80,-70,7,-73,-18,80,80,6,27,41,-14
2497,-8,36,-13,-80,-80,-80,-12,-5,-78,-80,-80,-80,80,78,-80,-80,-80,-80,80,80,-71,-71,-71,-80,80,80,-77,-77,-77,-80,16,80,-19,-77,-77,-80
2498,0,26,-80,-80,-80,-80,-13,0,-80,-80,-80,-80,25,80,-80,-80,-80,-80,76,80,-80,-80,-80,52,79,80,-80,-80,-4,-4,80,80,-80,53,55,-71
2499,51,9,-48,-27,-80,-80,-39,0,-80,-80,-80,-80,80,67,-6,14,9,14,77,80,-80,14,37,20,80,80,-31,-75,-52,-75,33,80,-15,14,80,18
2500,0,4,-44,-80,-10,-80,0,0,-80,-80,-80,-80,80,80,-5,-10,-8,-8,80,80,-10,-17,-17,-17,73,80,5,-5,-16,21,80,80,-9,-45,-19,-6
2501,0,58,-15,-80,-80,-77,-12,19,-80,-76,-80,-80,78,80,-72,17,-73,-73,80,80,-80,-80,-73,-73,80,80,-80,17,-76,-76,80,63,-80,-80,-80,-80
2502,0,0,-73,-80,-80,-80,-26,0,-80,-80,-80,-80,80,80,80,80,80,57,80,80,70,75,73,25,80,80,70,75,72,49,78,80,70,75,73,49
2503,0,55,-79,-59,-74,-80,-5,0,-80,-80,-77,-77,80,80,20,11,-20,-45,58,80,38,-9,-9,-9,80,80,-57,-57,10,19,80,80,22,32,34,41
2504,11,0,-71,-80,-77,-80,-17,0,-77,-80,-80,-80,68,80,-37,17,-40,-40,71,80,-62,17,-62,-62,77,80,-32,25,-26,20,80,80,-57,35,-53,24
2505,-12,31,-80,-80,-80,-80,0,0,-80,-80,-80,-80,80,80,13,80,80,-15,80,80,75,80,-80,10,80,80,62,-60,80,-66,63,80,55,80,80,80
2506,34,5,-80,-75,-80,-46,-23,0,-80,-80,-80,-80,71,80,80,80,-2,-2,80,80,80,80,80,80,80,80,80,80,80,51,41,80,80,80,80,80
2507,80,53,-39,-74,-80,-80,-1,0,-80,-80,-80,-80,59,80,-4,-4,14,20,80,80,15,-20,-20,-20,32,80,37,19,11,22,23,80,33,19,13,22
2508,0,22,-80,-75,-10,-80,0,0,-80,-80,-80,-80,80,80,2,-51,-51,-65,80,80,-67,-79,-71,-79,70,80,2,-80,-80,-69,80,80,-19,-80,-80,-72
2509,-56,0,-80,-80,-66,-75,0,0,-80,-80,-80,-80,80,80,-3,27,-32,26,80,80,-75,-75,-75,-75,80,80,-2,33,-52,-4,80,80,-65,33,-57,-54
2510,20,41,-80,-80,-80,-80,0,0,-80,-80,-80,-80,60,80,-43,-43,-15,-15,80,80,10,-18,-18,-18,80,80,10,10,-52,-80,80,80,2,-80,4,10
2511,0,4,-80,-80,-80,-80,0,0,-80,-80,-80,-80,52,80,-80,-80,-80,-80,73,80,-80,-80,-80,-80,80,80,-80,-80,-80,-80,68,80,-80,-80,-80,-80
2512,1,41,-76,-80,-80,-80,-80,0,-80,-80,-80,-80,68,80,-80,-80,-80,-80,80,80,-80,-80,-80,-80,80,80,-80,-80,-80,-80,80,80,-80,-80,-80,-80
2513,-25,0,-80,-80,-80,-75,-80,0,-80,-80,-80,-80,23,80,21,73,-41,68,38,80,20,-5,-64,-64,80,80,10,73,53,53,74,80,-55,73,53,53
2514,-30,36,-80,-29,-80,-35,0,0,-80,-80,-80,-80,80,80,-43,-43,-57,-57,73,80,-23,-59,-31,-59,80,80,-20,-10,-36,-43,80,80,-20,-27,-11,-18
2515,0,0,-80,-80,-80,-62,-11,0,-80,-80,-80,-80,47,80,-2,-43,-46,-46,80,80,-77,12,-77,-77,56,80,-67,-58,-58,-67,80,80,-77,12,-71,6
2516,0,0,-80,-80,-50,-27,0,-23,-80,-80,-80,-80,80,71,4,29,28,39,80,80,-65,-65,-69,-65,33,80,33,29,30,30,78,80,33,29,30,30
2517,-80,5,-80,-51,-80,-80,-30,0,-80,-80,-80,-80,27,80,4,-44,-56,-51,80,80,-65,-66,-68,-68,41,80,-9,-68,-64,-68,80,80,-64,-69,-65,-62
2518,-80,29,-61,-23,-80,-32,-80,0,-80,-80,-80,-80,80,80,-22,-22,-26,-22,78,80,-31,-31,-31,-31,80,80,-37,-22,-22,-22,80,80,-20,-20,-20,-20
2519,50,14,-33,-77,-80,-80,0,0,-80,-80,-80,-80,39,80,28,80,34,34,75,69,-15,28,-15,73,80,80,38,27,37,80,80,80,43,80,34,80
2520,53,34,-80,-80,-80,-28,0,0,-80,-80,-80,-80,62,80,8,-44,-8,-4,80,80,33,68,69,69,80,80,33,-60,-60,-60,32,80,16,79,80,-75
2521,47,1,-80,-80,-80,-80,0,0,-80,-80,-80,-80,80,80,-17,-32,-33,-35,80,80,80,-63,-63,-63,80,80,5,80,29,80,78,80,18,80,80,-22
2522,-80,0,-65,-69,-80,-73,-58,0,-80,-80,-80,-80,70,80,38,80,80,80,80,80,17,69,38,6,80,66,-21,-3,25,79,70,80,58,69,80,29
2523,0,27,-27,-80,-69,-80,-37,0,-80,-80,-80,-80,79,65,6,-2,-8,-8,78,80,6,-7,-7,-7,39,80,-8,-8,21,21,80,66,2,13,21,21
2524,0,46,-80,-80,-80,-77,0,0,-80,-80,-80,-80,80,80,-17,-3,-3,22,80,80,13,-33,21,-74,24,80,4,-27,-10,24,80,80,-80,-32,-10,24
2525,56,27,-80,-80,-80,-80,0,0,-80,-80,-80,-80,58,80,-43,-80,-80,-80,31,80,-80,38,54,54,60,80,7,38,-80,-80,63,80,-80,38,10,18
2526,-35,45,-80,-80,-80,-71,-35,0,-80,-80,-80,-80,80,80,-19,-80,11,-21,80,80,-28,24,-14,-14,80,80,45,76,77,80,67,80,55,76,79,79
2527,-6,1,-73,-80,-80,-74,-5,0,-80,-80,-80,-80,38,80,4,80,80,80,80,80,21,-19,5,-19,80,80,22,-37,5,12,80,80,42,80,80,14
2528,0,40,-76,-80,-17,-80,0,0,-80,-80,-80,-80,80,80,-80,-80,-80,-80,59,80,-80,-80,-80,-80,80,80,-80,-80,-80,-80,80,80,-80,-80,-31,-80
2529,-9,48,-80,-80,-80,-80,0,6,-80,-80,-80,-80,48,80,80,69,80,80,48,80,80,80,80,68,80,80,80,80,64,77,75,80,80,80,80,77
2530,-5,42,-80,-80,-56,-80,0,0,-50,-80,-80,-80,80,80,-55,-52,-2,-54,52,80,-80,-78,-78,-78,80,80,2,-80,-80,-80,39,80,9,-80,-80,-80
2531,-47,0,-63,-39,-80,-80,-3,0,-80,-80,-80,-80,80,80,-13,-50,-50,-50,51,80,-24,-30,-30,-30,80,80,-17,-36,-36,-36,55,80,-23,-29,-23,-29
2532,0,0,-21,-80,-55,-72,0,0,-80,-80,-80,-80,80,80,5,-47,-40,-47,80,80,-16,-16,-16,-16,80,80,-47,-9,-10,-9,61,80,-53,-14,9,-13
2533,-7,5,-80,-73,-33,-80,-4,-1,-80,-80,-80,-80,80,80,80,80,80,80,73,80,80,80,80,-12,46,80,80,80,80,-6,80,80,80,80,80,80
2534,66,9,-47,-58,-14,-80,-36,0,-80,-80,-80,-80,45,77,-46,-16,-12,-37,68,80,6,50,21,21,76,80,23,61,-4,59,80,80,2,61,10,59
2535,2,0,-64,-18,-20,-59,0,0,-80,-80,-80,-80,79,80,57,35,75,75,79,80,53,30,66,78,80,80,56,67,66,80,66,80,53,35,75,75
2536,5,0,-45,-80,-80,-31,-7,0,-80,-80,-80,-80,80,80,-11,-5,-51,-40,80,80,-3,-67,-67,-67,80,80,-73,-66,-57,-6,80,80,-73,-66,-62,-62
2537,-60,62,-69,-39,-53,-38,-18,0,-80,-80,-80,-80,80,80,-20,-11,-11,26,76,80,-55,-14,-14,-60,80,80,8,28,3,-21,80,80,8,28,3,-21
2538,-26,0,-80,-67,-80,-80,-8,-7,-80,-80,-80,-80,80,80,-32,-32,-19,-22,80,80,-47,-47,-47,-47,52,80,-12,-12,38,36,80,80,-13,-13,38,36
2539,-59,20,-80,-9,-80,-80,-19,0,-80,-80,-80,-80,78,80,-18,-18,2,-10,80,80,-48,-48,-50,-50,39,80,-41,-44,-30,-30,71,80,-41,-44,-30,-30
2540,20,14,-80,-79,-74,-80,-80,0,-79,-80,-80,-80,55,80,4,25,-2,20,43,80,80,80,80,80,57,80,70,70,80,80,51,80,68,70,80,80
2541,16,14,-80,-80,-44,-57,-20,5,-80,-80,-80,-80,80,80,-5,-5,-12,9,77,80,5,48,2,-7,80,80,-19,-2,2,-2,77,80,-8,48,2,-8
2542,-54,31,80,-58,-80,-80,-59,0,-80,-80,-80,-80,69,80,-11,-7,-9,-9,80,80,-42,-22,-21,-19,77,80,-29,80,-2,-9,80,80,-38,-28,-26,-6
2543,-80,0,-80,-77,-75,-75,-55,0,-72,-80,-80,-80,80,80,18,-67,71,-67,80,65,-75,-75,-80,-75,70,80,-17,-80,71,-80,51,80,53,-80,71,-75
2544,28,4,-64,-16,-61,-80,-53,5,-80,-80,-80,-80,48,80,32,-4,-20,-80,80,80,32,18,14,-80,80,80,32,18,-2,-2,80,80,25,-23,-23,-23
2545,0,38,-80,-80,-77,-76,0,0,-67,-80,-80,-80,76,80,-24,-18,-80,-80,69,80,-80,-80,-19,-19,80,80,-80,-80,-19,-19,59,80,4,-80,-19,-19
2546,-51,53,-25,-80,-54,-78,-19,0,-80,-80,-50,-50,80,67,-80,-39,-38,-28,80,80,-71,21,14,25,31,80,2,2,3,-75,80,80,-18,16,-80,-29
2547,1,80,-79,-80,-80,-80,-11,0,-80,-80,-80,-80,33,80,5,-6,-16,-6,80,80,5,-6,-16,-6,80,80,10,15,10,15,28,80,10,15,10,15
2548,0,22,-80,-80,-80,-80,0,0,-80,-80,-80,-80,72,80,-4,-16,-80,-16,79,80,-11,18,-80,22,72,80,-80,18,-17,-17,77,80,53,18,-17,-17
2549,-9,67,-80,-80,-43,-80,0,-13,-80,-80,-80,-80,80,80,-16,-16,5,-37,80,80,-30,-30,-30,-30,80,80,-29,-29,-29,-29,33,80,-26,10,-26,12
2550,27,0,-18,-45,-63,-79,-80,0,-80,-80,-80,-80,80,80,53,61,80,72,80,80,-60,-40,-36,-21,57,80,-18,-24,15,-59,80,80,-16,-18,19,19
2551,0,3,-67,-80,-80,-28,-4,0,-80,-80,-80,-80,80,80,-50,-52,-44,-44,22,80,-54,-54,-14,-14,80,80,-10,-10,-34,-34,80,80,-10,-10,-34,-34
2552,-70,0,-62,-80,-80,-78,-11,-4,-80,-80,-80,-80,80,80,46,-17,-2,59,80,80,19,-47,26,-77,46,80,16,-4,-18,-18,49,80,19,30,-43,34
2553,-39,10,-80,-77,-55,-80,-55,0,-80,-80,-80,-80,80,80,61,80,-5,36,-80,80,48,80,80,80,80,80,70,66,49,27,69,80,70,19,27,27
2554,7,2,-80,-80,-80,-73,-11,0,-80,-80,-80,-80,65,80,6,6,5,-49,70,80,7,22,-64,-64,59,80,7,22,5,7,80,80,7,22,10,-10
2555,-37,63,-33,-35,-80,-80,0,0,-80,-80,-80,-80,80,80,-11,71,-8,-22,80,80,21,65,-64,65,52,80,-23,19,-8,-8,80,80,-72,-62,19,19
2556,5,3,-80,-80,-80,-78,-19,0,-80,-80,-80,-80,80,80,-20,-57,-45,-52,80,80,-21,-64,-21,-21,19,80,-5,-52,-21,-21,37,80,-30,-51,-22,-22
2557,-24,8,-80,-58,-72,-28,-34,0,-80,-80,-80,-80,72,80,21,-18,-11,-8,44,80,10,80,31,55,76,80,-13,-16,-27,-27,78,80,63,-23,9,-21
2558,0,16,-80,-80,-29,-76,-80,0,-80,-80,-80,-80,80,80,-2,-2,-50,7,80,80,2,9,2,10,80,80,-66,36,-3,25,80,80,-64,36,34,38
2559,0,42,-73,-78,-80,-80,0,7,-80,-80,-80,-80,80,66,-4,38,-13,-50,80,80,3,-43,13,-43,80,80,-69,-72,-72,-72,60,80,3,25,24,30
2560,44,80,-29,-80,-80,-55,-59,0,-80,-80,-80,-80,80,66,32,80,80,62,68,80,10,80,80,80,64,80,70,80,58,70,80,80,70,80,70,71
2561,-39,29,-67,-27,-80,-80,-30,0,-80,-77,-80,-80,53,80,2,80,66,-2,80,80,15,80,80,80,80,80,38,80,80,80,76,80,24,80,16,80
2562,4,3,-80,-80,-80,-21,-27,0,-80,-80,-80,-80,66,80,-24,-10,-24,-7,76,80,-55,-48,-48,-48,53,80,-15,-13,-13,-13,80,80,-56,-13,-13,-13
2563,60,80,-80,-68,-51,-80,0,0,-80,-80,-80,-80,16,80,23,-20,-10,-10,80,80,12,15,12,15,80,80,-3,-20,-10,-10,80,80,26,11,18,18
2564,56,36,-80,-76,-80,-80,-80,0,-76,-80,-80,-80,56,80,-80,-80,-80,-80,80,80,-80,-80,-80,-80,80,80,-80,-80,-80,-80,80,80,-64,-80,-80,-80
2565,44,3,-80,-29,-80,-80,0,0,-80,-80,-80,-80,45,80,-43,-50,-50,-50,80,80,3,-79,-79,-79,80,80,6,-10,10,-38,80,80,-18,-10,-10,-18
2566,5,0,-80,-80,-25,-80,0,2,-80,-80,-80,-80,74,80,5,15,-39,-39,80,61,-74,78,76,70,80,80,-59,78,-13,-13,80,80,3,78,-26,-23
2567,-28,80,-80,-80,-77,-80,0,-31,-80,-80,-80,-80,63,80,14,40,23,-43,80,80,80,-17,-68,-68,30,80,4,-36,-32,-32,80,80,80,80,-18,-18
2568,-16,5,-80,-60,-42,-80,0,0,-80,-80,-80,-80,54,80,65,74,66,-2,41,80,7,5,13,13,77,80,11,26,10,10,80,80,11,26,10,10
2569,3,77,-80,-80,-79,-80,0,0,-80,-78,-80,-80,78,80,-2,-2,-74,-80,80,80,-25,66,-25,-25,46,67,3,-80,-32,-52,80,80,13,-37,-32,-25
2570,-80,80,-80,-80,-80,-78,-26,8,-80,-80,-80,-80,80,80,3,3,16,16,80,80,-20,-20,-20,-20,80,80,3,3,16,16,37,70,-15,-15,33,35
2571,67,0,-80,-74,-80,-80,-12,0,-80,-68,-80,-80,69,80,-40,80,-4,79,70,80,-63,-63,-63,-63,80,80,-53,-50,-44,-44,62,80,-54,-50,-46,-46
2572,3,37,-80,-79,-80,-75,-47,0,0,-80,-77,-77,35,80,10,80,74,75,80,80,44,80,76,74,80,78,-11,62,45,67,80,80,21,60,57,55
2573,-45,56,-80,-43,-80,-80,0,0,-80,-80,-80,-80,23,80,-17,-17,-17,-17,80,80,-22,-22,-22,-22,69,80,-17,-17,-17,-17,76,75,-30,-30,-30,-30
2574,8,80,-80,-76,-54,-47,-9,0,-80,-80,-80,-80,26,80,-3,77,3,-29,72,80,-7,77,3,-79,80,80,-3,77,3,-36,80,80,11,77,3,-18
2575,0,28,-71,-40,-9,-75,0,0,-80,-78,-80,-80,80,80,13,80,66,68,80,80,11,80,66,68,76,80,7,70,66,68,72,80,7,70,66,68
2576,0,8,-80,-80,-80,-80,-11,0,-80,-80,-80,-80,6,80,21,69,80,80,78,80,69,69,80,80,80,80,69,69,80,80,80,80,62,75,80,79
2577,-1,40,-80,-77,-80,-80,0,0,-80,-80,-80,-80,80,80,-10,-15,-8,-55,34,80,56,36,20,19,80,80,63,75,29,73,80,80,47,75,20,66
2578,42,15,-80,-80,-78,-80,-65,0,-80,-80,-80,-80,49,80,-2,13,3,-13,40,80,9,-27,-27,-27,80,80,17,-27,6,-27,80,80,-33,-37,-37,-34
2579,0,0,-80,-56,-8,-44,-34,0,-80,-80,-80,-80,80,80,16,16,-15,-15,54,60,2,-21,-17,40,75,80,-8,14,72,72,25,80,-20,14,10,40
2580,-39,56,-64,-32,-34,-80,-48,0,-80,-80,-73,-73,72,80,-80,-80,-80,-80,59,66,-80,-80,-80,-80,80,80,-80,-80,-80,-80,80,80,-80,-80,-80,-80
2581,5,0,-80,-44,-80,-74,0,0,-80,-80,-80,-80,28,80,34,34,-7,-7,80,80,34,34,42,42,80,80,34,34,42,42,37,80,34,34,42,42
2582,1,9,-80,-61,-49,-61,-80,0,-80,-80,-68,-68,80,80,-31,-34,-46,-46,64,80,-19,-24,-24,-24,80,72,-20,-29,-23,-29,76,80,-28,-29,-24,-29
2583,-13,0,-80,-63,-80,-70,0,0,-80,-80,-80,-80,79,80,-50,-50,-50,-50,80,80,-61,-61,-61,-61,80,66,-71,-71,-71,-71,80,72,-71,-71,-71,-71
2584,-14,0,-80,-80,-80,-80,-31,0,-80,-80,-80,-80,77,80,-4,-4,67,67,80,80,8,-10,66,66,34,80,30,39,-7,-7,34,66,30,-14,14,14
2585,21,4,-80,-80,-80,-80,-32,0,-80,-63,-80,-80,80,80,42,65,5,5,67,80,-16,65,-16,-16,73,80,-15,68,3,10,65,80,3,-15,39,-15
2586,-4,0,-80,-59,-52,-80,0,0,-80,-80,-78,-78,80,80,80,80,80,78,80,80,80,80,-12,78,65,80,80,80,70,80,80,80,46,58,49,77
2587,3,17,-46,-80,-80,-80,-34,0,-80,-66,-80,-80,80,80,6,-5,-8,5,62,80,-23,22,2,21,48,80,-78,22,2,-10,70,80,-78,22,2,21
2588,0,0,-80,-59,-49,-78,-12,0,-80,-80,-80,-80,52,80,-45,22,17,13,80,80,-80,23,-80,-80,80,80,-80,23,-80,-80,80,80,-80,22,-80,-80
2589,7,-22,-62,-79,-80,-24,0,0,-80,-80,-80,-80,48,56,7,-30,-50,-51,53,80,26,32,43,48,80,80,-16,13,-19,-19,73,80,11,13,8,13
2590,5,0,-80,-80,-30,-80,0,0,-80,-70,-80,-80,45,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
2591,-18,28,-80,-80,-46,-80,-16,0,-80,-80,-80,-80,43,80,17,9,-52,-52,77,80,-35,9,22,22,47,80,-37,9,-7,-7,80,80,25,25,22,22
2592,0,0,-80,-80,-72,-79,0,-3,-80,-80,-80,-80,80,80,64,17,59,18,44,80,64,67,59,59,80,80,60,67,59,59,80,80,60,67,59,59
2593,40,0,-45,-67,-16,-40,0,0,-80,-80,-80,-80,80,80,-80,-80,-80,-80,75,80,-80,13,-80,-80,80,80,10,-58,-3,-80,80,80,10,-54,-3,-80
2594,-80,9,-80,-80,-80,-19,-80,0,-80,-80,-80,-80,76,80,12,-8,-24,-17,80,80,12,64,12,10,27,80,36,64,50,56,69,80,-80,64,49,59
2595,-4,54,-75,-80,-42,-80,0,0,-80,-80,-80,-80,80,80,44,74,54,72,68,72,-38,75,7,-38,80,80,41,21,23,74,76,80,41,21,6,6
2596,-32,33,-80,-80,-80,-77,-80,0,-80,-80,-63,-63,80,80,80,-2,7,-2,45,80,80,-32,-32,-32,80,80,80,80,-13,-13,63,80,80,80,80,80
2597,0,53,-77,-28,-80,-19,0,0,-80,-80,-80,-80,21,71,-15,6,-38,-38,80,80,-10,11,-28,-28,57,80,-43,9,-39,-39,80,80,-43,9,-39,-39
2598,28,80,-80,-80,-51,-80,0,0,-80,-77,-80,-80,80,80,28,45,45,45,45,80,38,42,-20,-20,63,80,33,39,-5,-5,80,80,33,-17,-17,-17
2599,49,8,-80,-80,-78,-80,0,0,-80,-80,-80,-80,80,80,10,20,-5,-2,80,80,-14,-24,-20,38,80,80,35,-2,-2,-2,77,80,-16,-19,22,68
2600,-63,61,-80,-80,-80,-80,0,0,-80,-80,-80,-80,29,80,-5,-5,-15,7,63,80,15,-30,-23,-23,80,80,31,80,-19,-2,80,80,34,80,49,-10
2601,4,9,-80,-80,-80,-80,0,0,-80,-80,-70,-70,80,80,4,-11,-2,-2,80,80,4,-62,-62,-62,22,45,80,80,80,80,80,80,2,80,80,80
2602,80,9,-80,-80,-71,-76,-9,0,-80,-80,-80,-80,76,80,16,16,16,16,71,70,16,16,16,16,77,80,32,16,16,16,75,45,32,16,16,16
2603,0,-35,-80,-73,-70,-80,-35,0,-80,-80,-80,-80,80,80,9,-2,2,2,80,80,9,-10,2,2,80,80,12,-3,8,10,61,80,11,-3,8,10
2604,-8,80,-80,-80,-80,-78,-59,0,-80,-80,-80,-80,80,80,53,80,80,80,77,80,80,80,80,80,78,80,80,80,80,80,60,80,80,80,80,80
2605,8,10,-27,-50,-80,-80,-2,0,-80,-80,-80,-80,80,80,10,-2,7,3,45,80,39,25,2,6,80,80,56,45,39,36,80,80,59,71,43,57
2606,0,12,-23,-80,-38,-80,-9,0,-80,-43,-80,-80,60,80,-14,-5,13,14,80,80,10,20,13,14,80,80,-11,45,13,14,80,77,-17,20,13,14
2607,-19,51,-80,-68,-80,-71,-80,0,-80,-80,-80,-80,69,80,31,-2,46,-4,35,80,37,61,61,68,72,80,11,20,-2,80,49,80,27,61,61,68
2608,-13,41,-80,-80,-80,-80,0,0,-80,-80,-80,-80,80,80,-80,-80,-80,-80,34,80,-80,-80,-32,-32,80,80,8,-80,-37,-37,80,80,8,-80,-80,-80
2609,10,27,-80,-70,-80,-80,-9,0,-80,-80,-80,-77,79,80,63,77,37,80,73,32,61,69,71,73,60,80,5,77,80,80,80,80,64,75,79,73
2610,-55,0,-71,-67,-76,-80,0,-13,-80,-80,-80,-80,70,80,40,56,74,74,80,80,47,77,56,19,80,80,30,77,10,11,72,80,47,77,56,19
2611,0,0,-80,-56,-78,-80,-54,0,-80,-80,-80,-80,80,80,80,80,80,80,80,80,80,80,80,-59,80,80,80,80,80,80,80,80,80,80,80,80
2612,9,31,-80,-80,-80,-80,-2,3,-80,-80,-80,-80,80,80,-10,17,2,-10,65,80,-60,-60,4,-60,80,80,-63,-21,9,-17,80,80,7,18,15,21
2613,-18,29,-80,-79,-80,-75,-59,0,-80,-80,-80,-80,80,80,-51,-50,-70,-70,29,80,-80,-80,-80,-80,56,80,-69,-69,-69,-69,18,52,-3,-10,-10,-10
2614,-80,-10,-69,-80,-70,-80,-80,0,-80,-80,-80,-80,40,80,-19,13,-10,-20,80,80,-80,-80,-80,-80,80,80,-80,-80,-80,17,47,80,-80,-80,-80,17
2615,5,20,-27,-80,-80,-80,-1,0,-80,-80,-80,-80,76,80,5,-5,-5,80,73,80,-9,-9,-24,-24,68,80,52,-19,-19,-19,78,80,52,-19,-19,-19
2616,0,36,-80,-80,-80,-80,0,0,-80,-80,-80,-80,26,80,5,60,-4,-51,80,80,-64,-64,-80,-64,80,80,16,-80,-80,-80,79,80,2,15,-73,65
2617,55,6,-66,-80,-80,-80,-19,-8,-80,-80,-80,-80,40,80,19,-61,-61,-61,80,80,-17,26,-15,-15,80,80,41,-68,44,44,80,80,20,-69,44,44
2618,-26,68,-73,-35,-78,-80,-22,0,-80,-80,-80,-80,76,80,80,75,29,80,80,80,80,80,80,80,80,80,80,80,80,80,52,80,80,80,80,80
2619,6,1,-80,-78,-77,-17,-35,0,-80,-80,-80,-80,49,80,-54,-51,-60,-60,80,80,-65,-65,13,13,80,80,-66,-66,13,13,80,80,-66,-66,13,13
2620,16,7,-80,-80,-80,-80,0,0,-80,-80,-80,-80,80,80,65,71,16,10,72,80,80,55,-57,80,61,80,80,80,80,80,23,80,80,80,80,80
2621,-66,9,-28,-34,-80,-57,-3,0,-80,-80,-80,-80,80,80,-51,-52,-43,-44,80,80,-60,30,-49,-49,49,80,-58,28,80,80,58,80,-58,28,80,80
2622,35,80,-80,-80,-80,-69,0,0,-80,-80,-80,-80,77,80,57,69,57,59,30,80,57,69,57,59,55,80,57,67,65,65,80,80,57,67,65,65
2623,-54,8,-80,-20,-80,-80,-23,0,-80,-80,-80,-80,80,80,-5,-5,-8,13,68,80,-13,8,-13,8,80,80,-4,-25,-18,-18,67,80,-4,8,-7,8
2624,-28,9,-80,-25,-80,-80,-25,0,-80,-80,-69,-77,80,80,-14,-38,-14,38,80,80,40,34,-16,-16,77,80,-29,-46,-15,-4,79,80,-40,-46,-16,33
2625,0,0,-80,-67,-71,-80,-20,0,-80,-80,-80,-80,80,80,46,46,52,52,80,80,46,46,52,52,56,80,46,46,52,52,80,80,46,46,52,52
2626,8,31,-80,-80,-73,-80,0,0,-80,-80,-80,-80,80,80,-33,-33,-33,-33,80,80,-38,-38,-38,-38,76,80,-46,-46,-46,-46,39,80,-46,-46,-46,-46
