"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,8,1,1,3,1,1,1,1,1,1,1,1,2,2,6,2,2,0,6,2,1,1,7,2
"2",2,10,1,1,3,4,1,8,1,1,3,1,1,2,0,0,3,5,5,2,3,1,2,9,5
"3",3,10,1,6,8,4,1,10,1,1,3,4,1,5,5,0,5,0,0,5,5,3,1,14,10
"4",4,10,8,12,8,4,3,10,1,6,8,4,1,2,6,2,2,2,0,6,2,2,3,27,12
"5",5,10,8,14,12,4,3,10,8,12,8,4,3,2,0,0,4,3,4,2,4,3,1,29,16
"6",6,10,12,14,15,4,3,10,8,14,12,4,3,3,4,0,3,0,0,4,3,2,1,33,19
"7",7,10,14,14,15,5,3,10,12,14,15,4,3,2,1,1,1,1,0,2,1,2,2,35,20
"8",8,11,14,14,20,5,3,10,14,14,15,5,3,1,0,0,5,3,5,1,5,1,1,36,25
"9",9,11,14,19,20,8,3,11,14,14,20,5,3,3,5,0,3,0,0,5,3,3,2,41,28
"10",10,13,14,19,34,8,3,11,14,19,20,8,3,6,6,2,6,6,0,2,6,1,1,43,42
"11",11,19,17,19,38,8,3,13,14,19,34,8,3,6,0,0,6,4,5,6,4,1,1,52,46
"12",12,24,17,19,38,8,3,19,17,19,38,8,3,6,5,0,6,0,0,5,0,1,0,57,46
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,6,1,1,6,1,1,1,1,1,1,1,5,1,5,1,5,0,5,5,2,2,5,5
"15",2,1,6,2,8,6,1,1,6,1,1,6,1,1,0,0,6,6,4,1,6,3,1,6,12
"16",3,7,9,2,8,10,1,1,6,2,8,6,1,6,4,0,4,0,0,6,4,1,2,15,16
"17",4,11,15,2,8,12,1,7,9,2,8,10,1,2,3,6,2,3,0,6,2,2,2,25,18
"18",5,11,18,2,10,18,1,11,15,2,8,12,1,3,0,0,6,1,6,3,6,2,2,28,26
"19",6,17,21,2,10,18,2,11,18,2,10,18,1,1,6,0,1,0,0,6,1,1,3,37,27
"20",7,20,27,2,15,18,2,17,21,2,10,18,2,1,6,5,1,5,0,6,5,2,1,46,32
"21",8,20,27,3,20,18,2,20,27,2,15,18,2,1,0,0,5,6,4,1,5,3,1,47,37
"22",9,21,27,9,24,18,2,20,27,3,20,18,2,6,4,0,4,0,0,6,4,3,1,54,41
"23",10,21,27,20,24,19,2,21,27,9,24,18,2,1,6,4,1,4,0,6,1,3,2,65,42
"24",11,21,27,24,29,19,2,21,27,20,24,19,2,4,0,0,5,2,4,4,5,3,1,69,47
"25",12,21,31,24,29,19,2,21,27,24,29,19,2,2,4,0,2,0,0,4,0,2,0,73,47
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,5,1,7,1,5,1,1,1,1,1,1,1,4,5,6,4,5,0,6,4,3,2,10,4
"28",2,10,1,7,1,10,1,5,1,7,1,5,1,5,0,0,4,5,3,5,5,1,2,15,9
"29",3,10,4,7,1,10,5,10,1,7,1,10,1,4,3,0,4,0,0,3,4,2,3,18,13
"30",4,10,4,10,1,13,5,10,4,7,1,10,5,3,1,3,1,3,0,3,3,3,2,21,16
"31",5,10,4,11,7,13,8,10,4,10,1,13,5,1,0,0,5,3,6,1,6,3,1,22,25
"32",6,10,9,11,7,16,8,10,4,11,7,13,8,5,3,0,3,0,0,5,3,2,2,27,28
"33",7,10,14,11,10,16,8,10,9,11,7,16,8,3,3,5,3,3,0,5,3,2,1,32,31
"34",8,13,14,11,10,16,19,10,14,11,10,16,8,3,0,0,4,1,6,3,6,1,3,35,42
"35",9,13,14,15,10,17,19,13,14,11,10,16,19,4,1,0,1,0,0,4,1,3,2,39,43
"36",10,17,14,15,12,17,19,13,14,15,10,17,19,3,2,4,3,2,0,4,2,1,1,43,45
"37",11,20,14,15,22,17,19,17,14,15,12,17,19,3,0,0,1,2,6,3,6,1,1,46,55
"38",12,20,14,16,22,17,19,20,14,15,22,17,19,1,2,0,2,0,0,1,0,3,0,47,55
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,1,4,1,3,1,1,1,1,1,1,1,1,2,1,3,2,1,0,3,2,2,1,3,2
