"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,12,1,1,2,1,1,1,1,1,1,1,1,6,1,1,1,1,0,6,1,1,1,11,1
"2",2,13,1,1,7,1,1,12,1,1,2,1,1,1,0,0,3,5,1,1,5,1,1,12,6
"3",3,13,1,4,8,1,1,13,1,1,7,1,1,3,1,0,1,0,0,3,1,3,1,15,7
"4",4,18,1,4,8,6,1,13,1,4,8,1,1,5,5,1,5,1,0,5,5,1,2,20,12
"5",5,18,2,4,8,7,1,18,1,4,8,6,1,1,0,0,1,1,1,1,1,2,2,21,13
"6",6,19,2,4,9,7,1,18,2,4,8,7,1,1,1,0,1,0,0,1,1,1,1,22,14
"7",7,22,2,4,17,7,1,19,2,4,9,7,1,2,6,3,2,6,0,3,6,1,1,25,22
"8",8,22,2,6,25,7,1,22,2,4,17,7,1,2,0,0,5,6,1,2,6,3,1,27,30
"9",9,22,8,6,1,12,1,22,2,6,25,7,1,5,1,0,5,0,0,1,5,2,2,33,11
"10",10,22,8,11,1,13,1,22,8,6,1,12,1,5,1,3,1,3,0,5,1,3,2,38,12
"11",11,22,8,14,1,17,1,22,8,11,1,13,1,3,0,0,4,1,4,3,4,3,2,41,16
"12",12,23,8,14,1,21,1,22,8,14,1,17,1,1,4,0,4,0,0,1,4,1,2,42,20
"13",13,23,11,14,1,23,1,23,8,14,1,21,1,3,2,2,2,2,0,3,2,2,2,45,22
"14",14,23,13,14,1,28,1,23,11,14,1,23,1,2,0,0,2,1,5,2,5,2,2,47,27
"15",15,23,13,16,2,28,1,23,13,14,1,28,1,2,1,0,1,0,0,2,1,3,1,49,28
"16",16,23,16,16,2,33,1,23,13,16,2,28,1,3,5,3,5,3,0,3,5,2,2,52,33
"17",17,1,16,16,5,33,4,23,16,16,2,33,1,3,0,0,6,1,3,3,3,1,3,30,39
"18",18,1,16,16,5,33,4,1,16,16,5,33,4,6,1,0,NA,0,0,0,0,0,0,30,39
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",1,3,1,1,1,13,3,1,1,1,1,1,1,2,2,6,2,6,0,2,6,1,2,2,14
"21",2,5,1,1,5,13,3,3,1,1,1,13,3,2,0,0,4,4,3,2,4,1,1,4,18
"22",3,5,1,5,8,13,3,5,1,1,5,13,3,4,3,0,3,0,0,4,3,3,1,8,21
"23",4,5,6,5,8,13,8,5,1,5,8,13,3,5,5,3,5,3,0,5,5,2,3,13,26
"24",5,5,6,8,14,13,12,5,6,5,8,13,8,3,0,0,6,4,3,3,6,3,1,16,36
"25",6,5,10,8,14,16,12,5,6,8,14,13,12,4,3,0,3,0,0,4,3,2,2,20,39
"26",7,5,10,11,18,16,12,5,10,8,14,16,12,4,4,3,4,4,0,3,4,3,1,23,43
"27",8,5,14,11,18,20,12,5,10,11,18,16,12,4,0,0,2,1,4,4,4,2,2,27,47
"28",9,7,14,11,18,20,13,5,14,11,18,20,12,2,1,0,1,0,0,2,1,1,3,29,48
"29",10,7,22,11,21,20,13,7,14,11,18,20,13,6,3,4,3,4,0,6,3,2,1,37,51
"30",11,11,22,11,21,26,14,7,22,11,21,20,13,4,0,0,4,6,6,4,6,1,2,41,58
"31",12,11,26,11,25,26,20,11,22,11,21,26,14,4,6,0,6,0,0,4,6,2,3,45,68
"32",13,11,29,11,25,26,21,11,26,11,25,26,20,3,5,1,5,1,0,3,1,2,3,48,69
"33",14,11,34,11,26,26,27,11,29,11,25,26,21,5,0,0,6,1,3,5,6,2,3,53,76
"34",15,12,34,11,29,26,27,11,34,11,26,26,27,1,3,0,3,0,0,1,3,1,1,54,79
"35",16,12,37,11,29,26,32,12,34,11,29,26,27,3,5,6,5,6,0,3,5,2,3,57,84
"36",17,29,48,1,41,26,32,12,37,11,29,26,32,6,0,0,4,4,5,6,4,2,1,122,96
"37",18,29,48,1,41,26,32,29,48,1,41,26,32,4,5,0,NA,0,0,0,0,0,0,122,96
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",1,1,2,7,1,7,2,1,1,1,1,1,1,6,6,5,6,5,0,6,6,3,2,7,7
"40",2,1,7,7,17,7,2,1,2,7,1,7,2,5,0,0,6,3,3,5,6,2,1,12,23
"41",3,1,10,7,17,7,5,1,7,7,17,7,2,3,3,0,3,0,0,3,3,2,3,15,26
"42",4,1,14,7,17,7,15,1,10,7,17,7,5,4,4,6,4,6,0,4,6,2,3,19,36
"43",5,1,18,7,17,8,15,1,14,7,17,7,15,4,0,0,4,1,2,4,1,2,2,23,37
"44",6,3,18,7,17,12,15,1,18,7,17,8,15,4,2,0,4,0,0,2,4,1,2,25,41
"45",7,3,20,7,17,12,20,3,18,7,17,12,15,3,2,5,3,5,0,2,5,2,3,27,46
"46",8,6,20,7,17,16,20,3,20,7,17,12,20,3,0,0,4,1,1,3,4,1,2,30,50
"47",9,6,21,7,17,16,21,6,20,7,17,16,20,1,1,0,1,0,0,1,1,2,3,31,51
"48",10,10,21,7,20,16,21,6,21,7,17,16,21,4,3,3,3,3,0,4,3,1,1,35,54
"49",11,10,24,7,20,22,25,10,21,7,20,16,21,3,0,0,6,3,2,3,6,2,2,38,64
"50",12,12,24,7,20,22,28,10,24,7,20,22,25,3,2,0,3,0,0,2,3,1,3,40,67
"51",13,13,24,7,20,26,28,12,24,7,20,22,28,1,4,2,4,2,0,1,4,1,2,41,71
"52",14,15,24,7,25,26,28,13,24,7,20,26,28,2,0,0,4,5,6,2,5,1,1,43,76
"53",15,21,25,7,25,26,32,15,24,7,25,26,28,4,6,0,4,0,0,6,4,1,3,50,80
"54",16,21,1,13,25,26,5,21,25,7,25,26,32,6,2,3,6,2,0,3,2,3,3,32,53
"55",17,33,1,13,30,26,1,21,1,13,25,26,5,6,0,0,5,1,1,6,5,1,1,44,54
"56",18,33,1,13,30,26,1,33,1,13,30,26,1,1,1,0,NA,0,0,0,0,0,0,44,54
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",1,2,1,1,1,1,5,1,1,1,1,1,1,1,4,4,4,4,0,1,4,1,3,1,4
"59",2,2,5,1,2,7,11,2,1,1,1,1,5,4,0,0,2,6,6,4,6,2,2,5,17
"60",3,4,5,1,2,13,17,2,5,1,2,7,11,2,6,0,6,0,0,2,6,1,3,7,29
"61",4,6,5,1,5,13,17,4,5,1,2,13,17,2,1,3,1,3,0,2,3,1,1,9,32
"62",5,6,5,2,5,15,17,6,5,1,5,13,17,1,0,0,2,1,3,1,2,3,2,10,34
"63",6,6,5,5,5,15,18,6,5,2,5,15,17,1,3,0,1,0,0,3,1,3,3,13,35
"64",7,9,5,5,15,15,18,6,5,5,5,15,18,5,6,3,5,6,0,3,6,1,1,16,45
"65",8,14,5,5,15,21,19,9,5,5,15,15,18,5,0,0,6,3,6,5,6,1,2,21,52
"66",9,17,5,11,15,24,19,14,5,5,15,21,19,3,6,0,3,0,0,6,3,3,2,30,55
"67",10,17,5,16,18,24,19,17,5,11,15,24,19,5,3,4,3,4,0,5,3,3,1,35,58
"68",11,17,5,20,18,24,22,17,5,16,18,24,19,4,0,0,1,6,3,4,3,3,3,39,61
"69",12,18,5,20,18,24,29,17,5,20,18,24,22,1,6,0,6,0,0,1,6,1,3,40,68
"70",13,18,5,25,23,24,29,18,5,20,18,24,29,4,5,5,4,5,0,5,5,3,1,45,73
"71",14,1,5,29,28,30,40,18,5,25,23,24,29,4,0,0,6,6,3,4,6,3,3,32,95
"72",15,11,5,29,28,30,43,1,5,29,28,30,40,6,3,0,3,0,0,6,3,1,3,42,98
"73",16,11,5,33,29,36,43,11,5,29,28,30,43,2,4,6,2,6,0,4,6,3,2,46,105
"74",17,11,7,35,2,42,48,11,5,33,29,36,43,2,0,0,6,4,3,2,6,2,2,50,136
"75",18,11,7,35,2,42,48,11,7,35,2,42,48,4,3,0,NA,0,0,0,0,0,0,50,136
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",1,2,1,1,1,1,2,1,1,1,1,1,1,3,1,1,3,1,0,1,1,1,3,1,1
"78",2,2,4,1,1,5,2,2,1,1,1,1,2,3,0,0,6,4,6,3,4,2,2,4,5
"79",3,2,13,1,5,11,2,2,4,1,1,5,2,6,6,0,6,0,0,6,6,2,2,13,15
"80",4,2,17,1,6,11,2,2,13,1,5,11,2,1,4,1,1,1,0,4,1,2,1,17,16
