"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,7,1,1,6,7,1,6,7,1,1,1,1,1,1,1,1,5,6,6,5,6,0,6,6,1,1,11,17
"2",2,7,6,1,6,7,1,10,13,7,1,1,6,7,1,6,7,5,0,0,2,2,6,5,6,2,4,16,27
"3",3,7,6,3,6,9,1,10,13,7,6,1,6,7,1,10,13,2,2,0,2,0,0,2,2,3,1,18,29
"4",4,7,15,3,6,15,1,15,13,7,6,3,6,9,1,10,13,6,6,3,6,3,0,6,6,2,1,27,40
"5",5,7,18,3,6,17,7,15,13,7,15,3,6,15,1,15,13,3,0,0,6,1,6,3,6,2,2,30,48
"6",6,7,24,3,17,17,7,16,13,7,18,3,6,17,7,15,13,1,6,0,1,0,0,6,1,2,3,47,49
"7",7,12,24,3,17,21,7,16,13,7,24,3,17,17,7,16,13,4,5,2,4,2,0,5,4,1,1,52,53
"8",8,12,24,5,17,27,7,16,17,12,24,3,17,21,7,16,13,2,0,0,5,3,6,2,6,3,1,54,63
"9",9,12,24,10,17,27,10,16,17,12,24,5,17,27,7,16,17,5,3,0,3,0,0,5,3,3,2,59,66
"10",10,15,24,10,17,29,10,16,17,12,24,10,17,27,10,16,17,3,2,1,2,1,0,3,2,1,1,62,68
"11",11,1,24,10,1,46,10,16,17,15,24,10,17,29,10,16,17,1,0,0,6,5,4,1,6,1,1,32,85
"12",12,1,24,14,1,46,10,16,17,1,24,10,1,46,10,16,17,5,4,0,5,0,0,4,0,3,0,36,85
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,0,2,1,4,1,2,1
"15",2,1,3,1,3,2,5,1,1,1,1,1,3,2,1,1,1,2,0,0,4,4,3,2,4,2,2,4,5
"16",3,1,3,1,7,5,5,1,1,1,3,1,3,2,5,1,1,4,3,0,3,0,0,4,3,4,1,8,8
"17",4,1,3,6,7,5,5,4,1,1,3,1,7,5,5,1,1,3,1,5,3,1,0,5,3,3,3,13,11
"18",5,1,3,6,8,7,5,4,1,1,3,6,7,5,5,4,1,1,0,0,2,2,1,1,2,4,1,14,13
"19",6,1,3,8,8,8,5,4,1,1,3,6,8,7,5,4,1,2,1,0,1,0,0,2,1,3,1,16,14
"20",7,5,3,8,8,8,5,4,5,1,3,8,8,8,5,4,1,4,4,3,4,3,0,4,4,1,4,20,18
"21",8,8,3,8,8,8,15,4,5,5,3,8,8,8,5,4,5,3,0,0,2,3,6,3,6,1,2,23,28
"22",9,8,3,11,8,10,15,4,5,8,3,8,8,8,15,4,5,2,3,0,2,0,0,3,2,3,1,26,30
"23",10,11,3,11,8,10,15,5,5,8,3,11,8,10,15,4,5,3,1,2,1,2,0,3,1,1,3,29,31
"24",11,13,3,11,8,14,15,5,5,11,3,11,8,10,15,5,5,2,0,0,1,4,1,2,4,1,1,31,35
"25",12,13,4,11,8,14,15,5,5,13,3,11,8,14,15,5,5,1,1,0,1,0,0,1,0,2,0,32,35
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,1,1,7,5,4,1,1,1,1,1,1,1,1,1,1,1,6,3,1,3,1,0,6,3,3,1,10,3
"28",2,1,1,7,6,8,1,7,1,1,1,7,5,4,1,1,1,1,0,0,1,6,1,1,6,4,3,11,13
"29",3,1,2,7,6,9,1,7,1,1,1,7,6,8,1,7,1,1,1,0,1,0,0,1,1,2,1,12,14
"30",4,1,6,13,6,9,1,7,4,1,2,7,6,9,1,7,1,2,6,3,2,3,0,6,3,3,4,22,17
"31",5,3,6,13,6,12,7,7,4,1,6,13,6,9,1,7,4,2,0,0,5,6,6,2,6,1,2,24,26
"32",6,3,12,19,7,12,12,7,4,3,6,13,6,12,7,7,4,5,6,0,5,0,0,6,5,2,2,37,31
"33",7,3,16,19,7,12,14,7,4,3,12,19,7,12,12,7,4,2,4,1,2,1,0,4,2,2,2,41,33
"34",8,4,16,19,7,12,19,7,4,3,16,19,7,12,14,7,4,1,0,0,5,5,3,1,5,1,2,42,38
"35",9,4,21,19,7,15,19,7,4,4,16,19,7,12,19,7,4,5,3,0,3,0,0,5,3,2,1,47,41
"36",10,4,25,19,7,15,19,8,4,4,21,19,7,15,19,7,4,4,1,1,1,1,0,4,1,2,3,51,42
"37",11,5,25,19,7,17,19,8,4,4,25,19,7,15,19,8,4,1,0,0,2,4,3,1,2,1,1,52,44
"38",12,5,29,19,7,17,19,8,4,5,25,19,7,17,19,8,4,4,3,0,3,0,0,4,0,2,0,56,44
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,6,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,1,5,4,1,0,5,4,1,2,5,4
"41",2,6,1,2,1,5,5,1,1,6,1,1,1,1,5,1,1,1,0,0,4,3,5,1,4,3,1,6,8
"42",3,11,1,2,1,5,5,4,1,6,1,2,1,5,5,1,1,3,5,0,3,0,0,5,3,1,3,11,11
"43",4,11,1,7,1,5,5,4,3,11,1,2,1,5,5,4,1,1,2,5,1,2,0,5,2,3,4,16,13
"44",5,12,1,7,1,10,5,4,3,11,1,7,1,5,5,4,3,1,0,0,5,2,2,1,5,1,1,17,18
"45",6,12,1,7,3,12,5,4,3,12,1,7,1,10,5,4,3,2,2,0,2,0,0,2,2,4,1,19,20
"46",7,12,7,10,3,12,9,4,3,12,1,7,3,12,5,4,3,4,1,6,4,1,0,6,4,2,2,28,24
"47",8,12,7,10,4,12,11,4,3,12,7,10,3,12,9,4,3,1,0,0,2,1,2,1,2,4,2,29,26
"48",9,12,9,10,4,13,11,4,3,12,7,10,4,12,11,4,3,1,2,0,1,0,0,2,1,2,1,31,27
"49",10,12,9,10,9,13,11,6,3,12,9,10,4,13,11,4,3,2,5,2,2,2,0,5,2,4,3,36,29
"50",11,12,11,10,9,15,11,6,3,12,9,10,9,13,11,6,3,2,0,0,2,4,3,2,2,2,1,38,31
"51",12,12,14,10,9,15,11,6,3,12,11,10,9,15,11,6,3,4,3,0,4,0,0,3,0,2,0,41,31
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,5,3,3,5,3,0,3,3,3,3,3,3
"54",2,6,1,4,1,7,4,4,1,1,1,4,1,1,1,4,1,5,0,0,6,4,1,5,6,1,1,8,12
"55",3,6,1,4,5,7,5,4,1,6,1,4,1,7,4,4,1,4,1,0,1,0,0,4,1,4,2,12,13
"56",4,6,6,4,5,10,5,4,1,6,1,4,5,7,5,4,1,5,3,1,3,1,0,5,3,2,1,17,16
"57",5,6,6,4,6,10,8,4,1,6,6,4,5,10,5,4,1,1,0,0,3,3,3,1,3,4,2,18,19
"58",6,9,6,4,6,10,8,7,1,6,6,4,6,10,8,4,1,3,3,0,3,0,0,3,3,1,3,21,22
"59",7,15,6,4,10,10,8,8,1,9,6,4,6,10,8,7,1,2,6,1,2,1,0,6,1,1,3,31,23
"60",8,15,8,4,10,10,12,8,1,15,6,4,10,10,8,8,1,2,0,0,4,4,3,2,4,2,2,33,27
"61",9,15,8,8,10,10,15,8,1,15,8,4,10,10,12,8,1,4,3,0,3,0,0,4,3,3,2,37,30
"62",10,15,12,8,10,15,15,8,1,15,8,8,10,10,15,8,1,4,5,5,5,5,0,4,5,2,1,41,35
"63",11,15,12,8,15,15,15,13,1,15,12,8,10,15,15,8,1,5,0,0,5,6,5,5,5,4,3,46,40
"64",12,15,12,13,15,15,15,13,1,15,12,8,15,15,15,13,1,6,5,0,6,0,0,5,0,3,0,51,40
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",1,1,1,1,6,5,1,1,1,1,1,1,1,1,1,1,1,4,2,5,4,2,0,5,4,4,1,5,4
"67",2,1,1,1,8,5,6,1,1,1,1,1,6,5,1,1,1,2,0,0,1,5,6,2,5,4,2,7,9
"68",3,1,1,10,8,5,6,1,2,1,1,1,8,5,6,1,1,1,6,0,1,0,0,6,1,3,4,16,10
"69",4,1,1,10,18,5,6,1,7,1,1,10,8,5,6,1,2,6,3,5,3,5,0,6,5,4,4,26,15
