"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,6,1,1,4,1,1,1,1,1,1,1,1,5,3,3,3,3,0,5,3,1,1,5,3
"2",2,9,1,1,7,1,1,6,1,1,4,1,1,3,0,0,2,5,3,3,3,1,1,8,6
"3",3,14,1,1,9,1,1,9,1,1,7,1,1,2,5,0,2,0,0,5,2,1,1,13,8
"4",4,15,7,7,9,3,1,14,1,1,9,1,1,4,2,6,4,2,0,6,2,3,2,26,10
"5",5,15,7,11,9,8,1,15,7,7,9,3,1,4,0,0,5,3,2,4,5,3,2,30,15
"6",6,18,7,11,11,8,1,15,7,11,9,8,1,3,2,0,2,0,0,3,2,1,1,33,17
"7",7,18,7,16,15,8,1,18,7,11,11,8,1,4,3,5,4,3,0,5,4,3,1,38,21
"8",8,18,7,19,15,8,4,18,7,16,15,8,1,3,0,0,3,6,2,3,3,3,3,41,24
"9",9,18,16,19,17,8,4,18,7,19,15,8,4,6,2,0,2,0,0,6,2,2,1,50,26
"10",10,19,16,19,22,8,4,18,16,19,17,8,4,1,5,5,5,5,0,1,5,1,1,51,31
"11",11,24,16,19,22,9,4,19,16,19,22,8,4,5,0,0,1,6,3,5,1,1,2,56,32
"12",12,24,16,27,22,9,4,24,16,19,22,9,4,6,3,0,3,0,0,6,0,3,0,64,32
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,1,4,1,2,1,1,1,1,1,1,1,3,2,1,2,1,0,3,1,3,2,3,1
"15",2,1,1,6,6,2,1,1,1,4,1,2,1,2,0,0,3,2,5,2,5,3,1,5,6
"16",3,1,1,9,8,2,1,1,1,6,6,2,1,3,2,0,2,0,0,3,2,3,1,8,8
"17",4,1,1,14,8,6,1,1,1,9,8,2,1,5,4,2,4,2,0,5,4,3,2,13,12
"18",5,3,1,14,8,12,5,1,1,14,8,6,1,2,0,0,4,2,6,2,6,1,2,15,22
"19",6,7,1,14,8,12,7,3,1,14,8,12,5,4,2,0,2,0,0,4,2,1,3,19,24
"20",7,7,1,19,8,12,10,7,1,14,8,12,7,3,1,5,3,1,0,5,3,3,3,24,27
"21",8,8,1,19,8,14,10,7,1,19,8,12,10,1,0,0,1,2,2,1,2,1,2,25,29
"22",9,10,1,19,8,14,11,8,1,19,8,14,10,1,2,0,1,0,0,2,1,1,3,27,30
"23",10,15,1,25,8,14,14,10,1,19,8,14,11,6,3,3,3,3,0,6,3,3,3,38,33
"24",11,18,1,25,11,14,14,15,1,25,8,14,14,3,0,0,6,3,3,3,3,1,1,41,36
"25",12,18,12,25,11,14,14,18,1,25,11,14,14,6,3,0,3,0,0,6,0,2,0,52,36
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,10,1,1,6,1,1,1,1,1,1,1,1,6,5,5,5,5,0,6,5,1,1,9,5
"28",2,10,6,1,6,1,11,10,1,1,6,1,1,5,0,0,6,6,2,5,6,2,3,14,15
"29",3,10,14,1,6,1,13,10,6,1,6,1,11,6,2,0,2,0,0,6,2,2,3,22,17
"30",4,10,14,6,11,1,13,10,14,1,6,1,13,5,5,4,5,4,0,5,5,3,1,27,22
"31",5,14,14,6,11,1,14,10,14,6,11,1,13,4,0,0,4,3,1,4,1,1,3,31,23
"32",6,14,18,6,14,1,14,14,14,6,11,1,14,4,3,0,3,0,0,4,3,2,1,35,26
"33",7,18,18,6,14,2,14,14,18,6,14,1,14,1,2,4,1,2,0,4,1,1,2,39,27
"34",8,20,18,6,20,5,14,18,18,6,14,2,14,2,0,0,2,6,6,2,6,1,1,41,36
"35",9,25,24,12,22,5,14,20,18,6,20,5,14,2,6,0,2,0,0,6,2,2,1,58,38
"36",10,25,24,24,25,5,14,25,24,12,22,5,14,3,6,1,3,1,0,6,3,3,1,70,41
"37",11,26,24,24,25,5,19,25,24,24,25,5,14,1,0,0,4,5,5,1,5,1,3,71,46
"38",12,31,24,29,25,1,19,26,24,24,25,5,19,4,5,0,4,0,0,5,0,1,0,81,42
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,5,1,1,1,5,1,1,1,1,1,1,1,4,4,2,4,2,0,4,4,1,2,4,4
"41",2,5,1,3,1,5,5,5,1,1,1,5,1,2,0,0,4,5,5,2,4,3,3,6,8
"42",3,5,1,8,1,5,10,5,1,3,1,5,5,5,5,0,5,0,0,5,5,3,3,11,13
