"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,4,1,1,1,1,5,1,1,1,1,1,1,3,1,4,1,4,0,3,4,1,3,3,4
"2",2,5,1,1,1,1,6,4,1,1,1,1,5,1,0,0,6,5,1,1,1,1,3,4,5
"3",3,10,1,1,1,1,15,5,1,1,1,1,6,6,5,0,6,0,0,5,6,1,3,9,14
"4",4,13,1,1,1,1,19,10,1,1,1,1,15,3,4,2,4,2,0,3,4,1,3,12,18
"5",5,13,3,1,1,1,21,13,1,1,1,1,19,2,0,0,5,3,2,2,2,2,3,14,20
"6",6,18,3,1,1,4,21,13,3,1,1,1,21,5,3,0,3,0,0,5,3,1,2,19,23
"7",7,18,4,1,1,8,21,18,3,1,1,4,21,6,4,1,6,4,0,1,4,2,2,20,27
"8",8,22,4,7,3,8,21,18,4,1,1,8,21,6,0,0,2,3,2,6,2,3,1,30,29
"9",9,22,4,10,5,8,21,22,4,7,3,8,21,3,2,0,2,0,0,3,2,3,1,33,31
"10",10,22,6,10,5,8,25,22,4,10,5,8,21,4,4,2,4,4,0,2,4,2,3,35,35
"11",11,26,6,10,5,8,27,22,6,10,5,8,25,4,0,0,2,4,3,4,2,1,3,39,37
"12",12,26,6,13,5,12,27,26,6,10,5,8,27,4,3,0,4,0,0,3,4,3,2,42,41
"13",13,1,6,13,7,13,27,26,6,13,5,12,27,3,4,2,4,2,0,3,2,1,1,17,44
"14",14,5,11,13,15,13,1,1,6,13,7,13,27,4,0,0,6,5,1,4,6,1,1,26,26
"15",15,5,11,18,16,13,1,5,11,13,15,13,1,5,1,0,1,0,0,5,1,3,1,31,27
"16",16,5,20,18,18,13,1,5,11,18,16,13,1,1,2,6,1,2,0,6,2,2,1,40,29
"17",17,5,21,18,23,13,1,5,20,18,18,13,1,1,0,0,4,5,3,1,5,2,1,41,34
"18",18,5,25,18,26,13,1,5,21,18,23,13,1,4,3,0,3,0,0,4,3,2,1,45,37
"19",19,5,28,18,35,13,1,5,25,18,26,13,1,3,6,1,6,1,0,3,6,2,1,48,46
"20",20,5,1,19,38,13,6,5,28,18,35,13,1,1,0,0,1,5,4,1,5,3,3,22,54
"21",21,5,2,19,38,13,10,5,1,19,38,13,6,1,4,0,4,0,0,1,4,2,3,23,58
"22",22,1,5,19,46,13,10,5,2,19,38,13,10,6,1,2,1,2,0,6,1,1,1,22,66
"23",23,3,5,19,46,16,10,1,5,19,46,13,10,2,0,0,3,3,2,2,3,1,2,24,69
"24",24,3,5,19,46,16,10,3,5,19,46,16,10,3,2,0,NA,0,0,0,0,0,0,24,69
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",1,6,1,1,1,5,1,1,1,1,1,1,1,1,5,4,1,4,0,5,4,1,2,5,4
"27",2,7,1,1,1,11,5,6,1,1,1,5,1,1,0,0,6,1,1,1,6,1,2,6,14
"28",3,7,2,1,1,12,5,7,1,1,1,11,5,1,1,0,1,0,0,1,1,2,2,7,15
"29",4,9,2,1,1,15,5,7,2,1,1,12,5,3,2,2,3,2,0,2,3,1,2,9,18
"30",5,11,2,1,3,15,5,9,2,1,1,15,5,2,0,0,1,2,5,2,2,1,1,11,20
"31",6,11,2,2,3,20,5,11,2,1,3,15,5,1,5,0,5,0,0,1,5,3,2,12,25
"32",7,16,2,2,7,20,5,11,2,2,3,20,5,4,5,4,4,4,0,5,4,1,1,17,29
"33",8,20,2,2,7,26,6,16,2,2,7,20,5,4,0,0,3,5,6,4,6,1,2,21,36
"34",9,23,2,2,7,31,6,20,2,2,7,26,6,3,5,0,5,0,0,3,5,1,2,24,41
"35",10,25,8,2,7,33,6,23,2,2,7,31,6,2,1,6,2,1,0,6,2,2,2,32,43
"36",11,26,8,2,7,38,6,25,8,2,7,33,6,1,0,0,1,5,4,1,5,1,2,33,48
"37",12,26,12,2,7,39,6,26,8,2,7,38,6,1,4,0,1,0,0,4,1,2,2,37,49
"38",13,1,19,2,1,3,7,26,12,2,7,39,6,1,3,3,1,3,0,3,1,1,3,19,8
"39",14,1,19,5,1,3,10,1,19,2,1,3,7,3,0,0,6,2,3,3,3,3,3,22,11
"40",15,7,19,8,3,3,10,1,19,5,1,3,10,6,2,0,2,0,0,6,2,1,1,31,13
"41",16,7,23,8,3,3,20,7,19,8,3,3,10,6,4,3,6,3,0,4,6,2,3,35,23
"42",17,10,23,8,3,3,23,7,23,8,3,3,20,3,0,0,3,3,5,3,3,1,3,38,26
"43",18,10,23,11,3,3,28,10,23,8,3,3,23,3,5,0,5,0,0,3,5,3,3,41,31
"44",19,16,25,11,3,3,29,10,23,11,3,3,28,1,6,1,1,1,0,6,1,1,3,49,32
"45",20,17,25,1,5,3,33,16,25,11,3,3,29,1,0,0,2,5,4,1,4,1,3,40,38
"46",21,22,25,1,7,3,33,17,25,1,5,3,33,2,5,0,2,0,0,5,2,1,1,45,40
"47",22,1,25,1,12,3,33,22,25,1,7,3,33,6,2,4,2,4,0,6,4,1,1,24,45
"48",23,3,25,1,22,3,33,1,25,1,12,3,33,2,0,0,2,6,2,2,6,1,1,26,55
"49",24,3,25,1,22,3,33,3,25,1,22,3,33,2,2,0,NA,0,0,0,0,0,0,26,55
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,0,1,1,2,3,1,1
"52",2,3,2,1,1,4,2,1,2,1,1,1,2,2,0,0,3,3,4,2,3,1,2,3,4
"53",3,7,2,1,1,7,2,3,2,1,1,4,2,3,4,0,3,0,0,4,3,1,2,7,7
"54",4,7,2,5,5,7,2,7,2,1,1,7,2,4,3,4,3,4,0,4,4,3,1,11,11
"55",5,7,2,8,5,7,6,7,2,5,5,7,2,3,0,0,4,2,6,3,4,3,3,14,15
"56",6,12,8,8,5,7,8,7,2,8,5,7,6,2,6,0,2,0,0,6,2,2,3,25,17
"57",7,12,8,13,9,7,8,12,8,8,5,7,8,4,5,4,4,4,0,5,4,3,1,30,21
"58",8,16,8,13,9,7,13,12,8,13,9,7,8,4,0,0,5,5,3,4,5,1,3,34,26
"59",9,16,11,13,9,7,18,16,8,13,9,7,13,5,3,0,5,0,0,3,5,2,3,37,31
"60",10,16,13,13,9,12,18,16,11,13,9,7,18,5,2,2,5,2,0,2,5,2,2,39,36
"61",11,16,15,13,9,18,22,16,13,13,9,12,18,2,0,0,2,6,6,2,6,2,2,41,46
"62",12,22,16,13,9,20,22,16,15,13,9,18,22,2,6,0,2,0,0,6,2,1,2,48,48
"63",13,22,28,13,9,24,22,22,16,13,9,20,22,6,1,4,1,4,0,6,4,2,2,60,52
"64",14,22,29,13,9,29,22,22,28,13,9,24,22,1,0,0,3,5,4,1,5,2,2,61,57
"65",15,22,32,13,9,33,22,22,29,13,9,29,22,3,4,0,4,0,0,3,4,2,2,64,61
"66",16,22,33,13,9,33,27,22,32,13,9,33,22,5,1,1,5,1,0,1,5,2,3,65,66
"67",17,22,33,14,9,34,33,22,33,13,9,33,27,1,0,0,6,5,1,1,6,3,3,66,73
"68",18,22,33,19,9,35,33,22,33,14,9,34,33,5,1,0,1,0,0,5,1,3,2,71,74
"69",19,22,33,22,10,35,33,22,33,19,9,35,33,1,3,1,1,1,0,3,1,3,1,74,75
"70",20,22,33,23,14,35,33,22,33,22,10,35,33,1,0,0,4,2,4,1,4,3,1,75,79
"71",21,22,33,27,14,37,33,22,33,23,14,35,33,2,4,0,2,0,0,4,2,3,2,79,81
"72",22,22,33,32,14,39,33,22,33,27,14,37,33,2,2,5,2,2,0,5,2,3,2,84,83
"73",23,22,35,32,19,39,33,22,33,32,14,39,33,2,0,0,5,5,4,2,5,2,1,86,88
"74",24,22,35,32,19,39,33,22,35,32,19,39,33,5,4,0,NA,0,0,0,0,0,0,86,88
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",1,1,5,1,7,1,5,1,1,1,1,1,1,4,5,6,5,6,0,4,6,2,1,4,10
"77",2,1,5,6,7,1,10,1,5,1,7,1,5,5,0,0,3,5,3,5,5,3,3,9,15
"78",3,1,8,6,10,1,10,1,5,6,7,1,10,3,3,0,3,0,0,3,3,2,1,12,18
"79",4,7,8,7,10,1,14,1,8,6,10,1,10,4,4,6,4,4,0,6,4,1,3,19,22
"80",5,7,8,11,10,2,14,7,8,7,10,1,14,4,0,0,3,1,3,4,1,3,2,23,23
"81",6,10,8,11,13,2,14,7,8,11,10,2,14,3,3,0,3,0,0,3,3,1,1,26,26
"82",7,15,8,11,13,2,18,10,8,11,13,2,14,2,4,5,2,4,0,5,4,1,3,31,30
"83",8,15,8,13,18,2,18,15,8,11,13,2,18,2,0,0,5,5,5,2,5,3,1,33,35
"84",9,20,8,13,18,2,23,15,8,13,18,2,18,5,5,0,5,0,0,5,5,1,3,38,40
"85",10,20,9,13,18,2,28,20,8,13,18,2,23,1,3,5,3,5,0,1,5,2,3,39,45
"86",11,23,9,13,18,2,37,20,9,13,18,2,28,3,0,0,5,5,6,3,6,1,3,42,54
"87",12,23,14,13,18,2,42,23,9,13,18,2,37,5,5,0,5,0,0,5,5,2,3,47,59
"88",13,23,20,14,27,2,1,23,14,13,18,2,42,5,6,6,5,6,0,6,6,2,1,54,27
"89",14,28,20,14,27,5,1,23,20,14,27,2,1,5,0,0,1,3,3,5,3,1,2,59,30
"90",15,29,20,14,30,5,1,28,20,14,27,5,1,1,3,0,3,0,0,1,3,1,1,60,33
"91",16,1,20,15,35,7,1,29,20,14,30,5,1,2,1,1,2,1,0,1,2,3,2,33,40
