"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,5,1,1,6,1,1,1,1,1,1,1,1,4,5,2,5,2,0,4,5,1,1,4,5
"2",2,7,1,1,6,1,6,5,1,1,6,1,1,2,0,0,5,5,1,2,5,1,3,6,10
"3",3,12,1,1,7,1,6,7,1,1,6,1,6,5,1,0,1,0,0,5,1,1,1,11,11
"4",4,12,5,1,8,1,6,12,1,1,7,1,6,1,4,1,1,1,0,4,1,2,1,15,12
"5",5,13,5,1,11,1,6,12,5,1,8,1,6,1,0,0,3,2,3,1,3,1,1,16,15
"6",6,13,8,1,11,3,6,13,5,1,11,1,6,2,3,0,2,0,0,3,2,2,2,19,17
"7",7,13,15,1,21,3,6,13,8,1,11,3,6,6,1,6,1,6,0,6,6,2,1,26,27
"8",8,13,15,2,21,3,9,13,15,1,21,3,6,1,0,0,3,4,3,1,3,3,3,27,30
"9",9,13,15,5,21,7,9,13,15,2,21,3,9,4,3,0,4,0,0,3,4,3,2,30,34
"10",10,13,20,5,21,7,11,13,15,5,21,7,9,4,5,2,4,2,0,5,2,2,3,35,36
"11",11,13,24,5,21,9,11,13,20,5,21,7,11,4,0,0,6,2,6,4,2,2,2,39,38
"12",12,19,30,1,32,9,11,13,24,5,21,9,11,6,6,0,6,0,0,6,6,2,1,47,49
"13",13,22,30,1,32,13,11,19,30,1,32,9,11,4,1,3,4,1,0,3,4,1,2,50,53
"14",14,23,30,1,32,18,11,22,30,1,32,13,11,1,0,0,5,5,4,1,5,1,2,51,58
"15",15,23,30,5,37,18,11,23,30,1,32,18,11,5,4,0,5,0,0,4,5,3,1,55,63
"16",16,23,35,1,44,33,1,23,30,5,37,18,11,6,3,6,6,6,0,3,6,2,1,56,75
"17",17,28,35,7,48,41,1,23,35,1,44,33,1,6,0,0,3,6,6,6,6,3,2,67,134
"18",18,28,35,7,48,41,1,28,35,7,48,41,1,3,6,0,NA,0,0,0,0,0,0,67,134
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",1,6,1,1,7,4,1,1,1,1,1,1,1,5,6,5,6,5,0,5,6,1,1,5,9
"21",2,11,1,1,10,10,1,6,1,1,7,4,1,5,0,0,1,4,6,5,6,1,2,10,18
"22",3,11,5,1,11,10,1,11,1,1,10,10,1,1,4,0,1,0,0,4,1,2,1,14,19
"23",4,11,9,1,16,10,1,11,5,1,11,10,1,4,4,5,4,5,0,4,5,2,1,18,24
"24",5,15,9,1,16,10,6,11,9,1,16,10,1,4,0,0,5,5,3,4,5,1,3,22,29
"25",6,20,9,1,16,13,6,15,9,1,16,10,6,5,3,0,3,0,0,5,3,1,2,27,32
"26",7,1,9,1,18,13,7,20,9,1,16,13,6,6,1,2,1,2,0,6,1,1,3,8,35
"27",8,1,9,3,18,18,13,1,9,1,18,13,7,2,0,0,6,3,3,2,6,3,3,10,46
"28",9,1,12,3,18,18,16,1,9,3,18,18,13,3,3,0,3,0,0,3,3,2,3,13,49
"29",10,1,17,3,18,18,20,1,12,3,18,18,16,5,4,2,4,2,0,5,4,2,3,18,53
"30",11,3,17,3,18,23,20,1,17,3,18,18,20,2,0,0,6,5,6,2,5,1,2,20,58
