"","Move","Player_1_Final1","Player_1_Final2","Player_2_Final1","Player_2_Final2","Player_1_Initial1","Player_1_Initial2","Player_2_Initial1","Player_2_Initial2","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"115",11,8,36,25,1,7,36,20,1,1,0,0,5,1,5,1,5,1,1,42,24
"116",12,13,36,25,1,8,36,25,1,1,5,0,1,0,0,5,0,1,0,47,24
"117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",1,1,5,1,4,1,1,1,1,3,4,1,3,1,0,4,3,2,2,4,3
"119",2,2,5,6,4,1,5,1,4,1,0,0,5,2,1,1,5,1,1,5,8
"120",3,4,5,7,4,2,5,6,4,2,1,0,1,0,0,2,1,1,1,7,9
"121",4,4,9,9,4,4,5,7,4,2,4,4,2,4,0,4,2,2,1,11,11
"122",5,4,13,18,4,4,9,9,4,4,0,0,4,5,6,4,6,2,1,15,20
"123",6,4,18,18,8,4,13,18,4,4,5,0,4,0,0,5,4,2,2,20,24
"124",7,4,23,18,12,4,18,18,8,4,5,2,4,2,0,5,4,2,2,25,28
"125",8,4,25,18,17,4,23,18,12,2,0,0,5,2,1,2,5,2,2,27,33
"126",9,6,25,19,17,4,25,18,17,2,1,0,1,0,0,2,1,1,1,29,34
"127",10,9,25,25,19,6,25,19,17,3,1,6,1,6,0,3,6,1,1,32,42
"128",11,10,25,26,19,9,25,25,19,1,0,0,1,4,5,1,1,1,1,33,43
"129",12,10,30,26,19,10,25,26,19,4,5,0,4,0,0,5,0,2,0,38,43
"130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",1,4,1,4,1,1,1,1,1,3,1,3,1,3,0,3,3,1,1,3,3
"132",2,5,1,7,7,4,1,4,1,1,0,0,3,6,6,1,6,1,2,4,12
"133",3,19,1,10,7,5,1,7,7,3,6,0,3,0,0,6,3,1,1,18,15
"134",4,19,9,14,7,19,1,10,7,1,6,4,1,4,0,6,4,2,1,26,19
"135",5,20,9,14,9,19,9,14,7,1,0,0,1,4,2,1,2,1,2,27,21
"136",6,20,13,14,10,20,9,14,9,1,4,0,1,0,0,4,1,2,2,31,22
"137",7,24,19,14,14,20,13,14,10,4,6,4,4,4,0,6,4,2,2,41,26
"138",8,24,23,19,14,24,19,14,14,4,0,0,6,4,5,4,5,2,1,45,31
"139",9,30,31,23,14,24,23,19,14,6,4,0,4,0,0,6,4,2,1,59,35
"140",10,40,37,23,17,30,31,23,14,6,1,3,1,3,0,6,3,2,2,75,38
"141",11,1,38,26,22,40,37,23,17,1,0,0,4,2,5,1,5,2,2,37,46
"142",12,3,38,26,22,1,38,26,22,4,2,0,4,0,0,2,0,1,0,39,46
"143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",1,4,1,1,11,1,1,1,1,3,3,6,3,6,0,3,6,1,2,3,10
"145",2,4,4,1,14,4,1,1,11,3,0,0,1,2,3,3,3,2,2,6,13
"146",3,4,6,2,14,4,4,1,14,1,2,0,1,0,0,2,1,2,1,8,14
"147",4,8,12,2,18,4,6,2,14,6,4,4,4,4,0,6,4,2,2,18,18
"148",5,12,12,2,20,8,12,2,18,4,0,0,2,3,1,4,2,1,2,22,20
"149",6,12,15,2,21,12,12,2,20,3,1,0,1,0,0,3,1,2,2,25,21
"150",7,12,1,10,21,12,15,2,21,5,4,5,4,5,0,5,4,2,1,11,29
"151",8,17,1,10,28,12,1,10,21,5,0,0,3,1,6,5,6,1,2,16,36
"152",9,17,4,10,29,17,1,10,28,3,1,0,1,0,0,3,1,2,2,19,37
"153",10,17,12,20,1,17,4,10,29,6,6,5,6,5,0,6,6,2,1,27,19
"154",11,17,17,22,1,17,12,20,1,5,0,0,2,1,3,5,2,2,1,32,21
"155",12,17,20,22,1,17,17,22,1,1,3,0,1,0,0,3,0,2,0,35,21
"156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",1,12,1,3,1,1,1,1,1,6,1,2,1,2,0,6,2,1,1,11,2
"158",2,13,1,8,1,12,1,3,1,1,0,0,6,5,1,1,5,1,1,12,7
"159",3,16,13,9,1,13,1,8,1,6,1,0,1,0,0,6,1,2,1,27,8
"160",4,16,1,14,3,16,13,9,1,6,3,2,3,2,0,6,2,2,2,15,15
"161",5,16,4,17,9,16,1,14,3,3,0,0,3,5,6,3,6,2,2,18,24
"162",6,16,9,17,12,16,4,17,9,3,5,0,3,0,0,5,3,2,2,23,27
"163",7,20,9,23,18,16,9,17,12,4,6,4,6,4,0,4,6,1,2,27,39
"164",8,24,9,23,23,20,9,23,18,4,0,0,5,3,1,4,5,1,2,31,44
"165",9,27,9,23,24,24,9,23,23,3,1,0,1,0,0,3,1,1,2,34,45
"166",10,37,9,23,25,27,9,23,24,1,5,6,1,5,0,6,1,1,2,44,46
"167",11,37,14,26,25,37,9,23,25,5,0,0,1,4,3,5,3,2,1,49,49
"168",12,38,14,26,25,37,14,26,25,1,4,0,4,0,0,1,0,1,0,50,49
"169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",1,3,1,1,3,1,1,1,1,2,2,2,2,2,0,2,2,1,2,2,2
"171",2,5,1,1,13,3,1,1,3,2,0,0,6,5,5,2,6,1,2,4,12
"172",3,10,1,1,18,5,1,1,13,5,5,0,5,0,0,5,5,1,2,9,17
"173",4,13,1,2,18,10,1,1,18,3,1,1,1,1,0,3,1,1,1,12,18
"174",5,14,1,3,18,13,1,2,18,1,0,0,1,1,1,1,1,1,1,13,19
"175",6,15,1,4,18,14,1,3,18,1,1,0,1,0,0,1,1,1,1,14,20
"176",7,26,1,4,23,15,1,4,18,5,6,2,5,2,0,6,5,1,2,25,25
"177",8,26,3,4,26,26,1,4,23,2,0,0,3,2,3,2,3,2,2,27,28
"178",9,26,6,4,28,26,3,4,26,2,3,0,2,0,0,3,2,2,2,30,30
"179",10,30,10,9,1,26,6,4,28,5,1,4,5,1,0,4,5,2,1,38,8
"180",11,1,10,17,1,30,10,9,1,1,0,0,6,4,2,1,4,1,1,9,16
"181",12,1,26,17,1,1,10,17,1,6,2,0,2,0,0,6,0,2,0,25,16
"182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",1,11,7,1,10,1,1,1,1,6,3,6,3,6,0,6,6,2,2,16,9
"184",2,14,7,1,13,11,7,1,10,3,0,0,3,1,5,3,3,1,2,19,12
"185",3,19,7,1,14,14,7,1,13,1,5,0,1,0,0,5,1,1,2,24,13
"186",4,19,11,1,18,19,7,1,14,1,4,4,1,4,0,4,4,2,2,28,17
"187",5,19,12,1,22,19,11,1,18,1,0,0,6,1,4,1,4,2,2,29,21
"188",6,25,13,1,23,19,12,1,22,6,1,0,1,0,0,6,1,1,2,36,22
"189",7,26,13,3,23,25,13,1,23,1,2,1,2,1,0,1,2,1,1,37,24
"190",8,1,13,11,23,26,13,3,23,1,0,0,6,4,3,1,6,1,1,12,32
"191",9,5,15,14,1,1,13,11,23,4,3,0,3,0,0,4,3,1,1,18,13
"192",10,10,15,14,3,5,15,14,1,5,2,1,2,1,0,5,2,1,2,23,15
"193",11,11,15,19,3,10,15,14,3,1,0,0,5,2,5,1,5,1,1,24,20
"194",12,16,15,19,3,11,15,19,3,2,5,0,2,0,0,5,0,1,0,29,20
"195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",1,5,1,3,1,1,1,1,1,4,2,1,2,1,0,4,2,1,1,4,2
"197",2,5,2,3,13,5,1,3,1,1,0,0,2,6,1,1,6,2,2,5,14
"198",3,6,2,3,15,5,2,3,13,2,1,0,2,0,0,1,2,1,2,6,16
"199",4,9,2,4,15,6,2,3,15,1,3,1,1,1,0,3,1,1,1,9,17
"200",5,10,2,7,15,9,2,4,15,1,0,0,2,3,4,1,3,1,1,10,20
"201",6,10,6,9,15,10,2,7,15,2,4,0,2,0,0,4,2,2,1,14,22
"202",7,10,8,9,17,10,6,9,15,2,2,1,2,1,0,2,2,2,2,16,24
"203",8,10,9,15,20,10,8,9,17,1,0,0,2,5,6,1,6,2,1,17,33
"204",9,10,14,17,20,10,9,15,20,2,5,0,2,0,0,5,2,2,1,22,35
"205",10,10,19,25,26,10,14,17,20,5,6,1,6,1,0,5,6,2,1,27,49
"206",11,10,20,33,26,10,19,25,26,1,0,0,6,2,4,1,6,2,1,28,57
"207",12,14,20,33,26,10,20,33,26,2,4,0,2,0,0,4,0,1,0,32,57
"208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",1,1,3,12,7,1,1,1,1,6,3,2,6,3,0,2,6,2,2,2,17
"210",2,4,3,12,18,1,3,12,7,3,0,0,1,6,2,3,6,1,2,5,28
"211",3,4,4,14,18,4,3,12,18,1,2,0,2,0,0,1,2,2,1,6,30
"212",4,4,6,16,18,4,4,14,18,4,2,2,4,2,0,2,2,2,1,8,32
"213",5,4,10,18,18,4,6,16,18,4,0,0,2,4,2,4,2,2,1,12,34
"214",6,1,12,22,22,4,10,18,18,4,2,0,4,0,0,2,4,2,2,11,42
"215",7,1,17,27,22,1,12,22,22,5,5,2,5,2,0,5,5,2,1,16,47
"216",8,1,19,27,26,1,17,27,22,2,0,0,4,5,4,2,4,2,2,18,51
"217",9,1,23,32,26,1,19,27,26,5,4,0,5,0,0,4,5,2,1,22,56
"218",10,4,23,34,32,1,23,32,26,1,3,6,1,6,0,3,6,1,2,25,64
"219",11,5,23,35,32,4,23,34,32,1,0,0,1,1,5,1,1,1,1,26,65
"220",12,5,24,35,32,5,23,35,32,1,5,0,5,0,0,1,0,2,0,27,65
"221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",1,6,1,5,1,1,1,1,1,4,1,5,4,1,0,5,4,1,1,5,4
"223",2,7,1,5,4,6,1,5,1,1,0,0,5,1,3,1,3,1,2,6,7
"224",3,12,1,5,5,7,1,5,4,5,1,0,1,0,0,5,1,1,2,11,8
"225",4,17,1,5,6,12,1,5,5,5,1,1,1,1,0,5,1,1,2,16,9
"226",5,18,1,7,6,17,1,5,6,1,0,0,2,2,1,1,2,1,1,17,11
"227",6,18,3,8,6,18,1,7,6,2,1,0,1,0,0,2,1,2,1,19,12
"228",7,20,9,11,6,18,3,8,6,3,3,6,3,3,0,6,3,2,1,27,15
"229",8,20,12,11,10,20,9,11,6,3,0,0,4,4,2,3,4,2,2,30,19
"230",9,20,16,13,10,20,12,11,10,4,2,0,2,0,0,4,2,2,1,34,21
"231",10,22,22,13,11,20,16,13,10,1,6,4,1,4,0,6,1,2,2,42,22
"232",11,22,26,17,11,22,22,13,11,4,0,0,4,3,5,4,4,2,1,46,26
"233",12,27,26,17,11,22,26,17,11,3,5,0,3,0,0,5,0,1,0,51,26
"234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",1,10,1,1,6,1,1,1,1,6,3,5,3,5,0,6,5,1,2,9,5
"236",2,13,1,5,6,10,1,1,6,3,0,0,4,1,1,3,4,1,1,12,9
"237",3,14,1,5,7,13,1,5,6,1,1,0,1,0,0,1,1,1,2,13,10
"238",4,14,9,5,12,14,1,5,7,3,6,5,3,5,0,6,5,2,2,21,15
"239",5,17,9,5,17,14,9,5,12,3,0,0,1,5,1,3,5,1,2,24,20
"240",6,18,9,6,17,17,9,5,17,1,1,0,1,0,0,1,1,1,1,25,21
"241",7,18,13,6,19,18,9,6,17,1,4,2,1,2,0,4,2,2,2,29,23
"242",8,19,13,6,21,18,13,6,19,1,0,0,1,6,2,1,2,1,2,30,25
"243",9,19,29,7,21,19,13,6,21,1,6,0,1,0,0,6,1,2,1,46,26
"244",10,19,34,10,21,19,29,7,21,3,2,5,3,2,0,5,3,2,1,51,29
"245",11,19,36,15,21,19,34,10,21,2,0,0,5,4,3,2,5,2,1,53,34
"246",12,23,36,15,21,19,36,15,21,4,3,0,3,0,0,4,0,1,0,57,34
"247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",1,6,1,4,1,1,1,1,1,5,1,3,1,3,0,5,3,1,1,5,3
"249",2,7,1,9,1,6,1,4,1,1,0,0,2,5,3,1,5,1,1,6,8
"250",3,10,1,11,1,7,1,9,1,2,3,0,2,0,0,3,2,1,1,9,10
"251",4,10,6,16,1,10,1,11,1,5,5,5,5,5,0,5,5,2,1,14,15
"252",5,10,11,20,1,10,6,16,1,5,0,0,1,4,2,5,4,2,1,19,19
"253",6,10,13,21,1,10,11,20,1,1,2,0,1,0,0,2,1,2,1,21,20
"254",7,14,13,21,5,10,13,21,1,4,4,2,4,2,0,4,4,1,2,25,24
"255",8,16,13,27,10,14,13,21,5,2,0,0,3,6,4,2,6,1,1,27,35
"256",9,16,17,27,13,16,13,27,10,3,4,0,3,0,0,4,3,2,2,31,38
"257",10,20,17,30,13,16,17,27,13,3,1,4,3,1,0,4,3,1,1,35,41
"258",11,21,17,36,23,20,17,30,13,1,0,0,2,4,6,1,6,1,1,36,57
"259",12,21,21,36,23,21,17,36,23,2,4,0,2,0,0,4,0,2,0,40,57
"260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",1,7,4,1,5,1,1,1,1,4,1,6,4,1,0,6,4,1,2,9,4
"262",2,7,5,6,5,7,4,1,5,1,0,0,2,5,1,1,5,2,1,10,9
"263",3,7,7,7,5,7,5,6,5,2,1,0,1,0,0,2,1,2,1,12,10
"264",4,7,12,7,9,7,7,7,5,4,5,2,4,2,0,5,4,2,2,17,14
"265",5,7,14,13,14,7,12,7,9,2,0,0,3,2,6,2,6,2,1,19,25
"266",6,7,17,15,14,7,14,13,14,3,2,0,2,0,0,3,2,2,1,22,27
"267",7,7,22,19,14,7,17,15,14,4,5,1,4,1,0,5,4,2,1,27,31
"268",8,7,23,19,21,7,22,19,14,1,0,0,2,6,5,1,6,2,2,28,38
"269",9,7,28,19,23,7,23,19,21,2,5,0,2,0,0,5,2,2,2,33,40
"270",10,7,30,24,23,7,28,19,23,2,3,5,3,5,0,2,5,2,1,35,45
"271",11,7,33,31,23,7,30,24,23,3,0,0,6,3,6,3,6,2,1,38,52
"272",12,10,33,31,23,7,33,31,23,3,6,0,6,0,0,3,0,1,0,41,52
"273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",1,6,1,1,6,1,1,1,1,5,5,3,5,3,0,5,5,1,2,5,5
"275",2,6,4,5,6,6,1,1,6,3,0,0,1,4,1,3,4,2,1,8,9
"276",3,6,5,6,6,6,4,5,6,1,1,0,1,0,0,1,1,2,1,9,10
"277",4,14,5,6,9,6,5,6,6,6,3,1,3,1,0,6,3,1,2,17,13
"278",5,15,5,14,9,14,5,6,9,1,0,0,6,5,6,1,6,1,1,18,21
"279",6,21,7,19,9,15,5,14,9,5,6,0,5,0,0,6,5,1,1,26,26
"280",7,36,7,19,6,21,7,19,9,6,2,5,2,5,0,6,5,1,2,41,23
"281",8,36,9,19,11,36,7,19,6,2,0,0,2,4,5,2,5,2,2,43,28
"282",9,36,11,23,11,36,9,19,11,2,4,0,4,0,0,2,4,2,1,45,32
"283",10,36,13,28,11,36,11,23,11,5,5,2,5,5,0,2,5,2,1,47,37
"284",11,36,18,31,11,36,13,28,11,5,0,0,3,1,3,5,3,2,1,52,40
"285",12,37,18,31,11,36,18,31,11,1,3,0,3,0,0,1,0,1,0,53,40
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",1,1,10,3,1,1,1,1,1,2,2,6,2,2,0,6,2,2,1,9,2
"288",2,3,10,9,5,1,10,3,1,2,0,0,6,3,6,2,6,1,1,11,12
"289",3,6,16,12,5,3,10,9,5,3,6,0,3,0,0,6,3,2,1,20,15
"290",4,10,16,16,5,6,16,12,5,4,4,4,4,4,0,4,4,1,1,24,19
"291",5,10,20,16,9,10,16,16,5,4,0,0,2,2,4,4,4,2,2,28,23
"292",6,10,22,18,9,10,20,16,9,2,2,0,2,0,0,2,2,2,1,30,25
"293",7,10,26,18,13,10,22,18,9,1,4,4,1,4,0,4,4,2,2,34,29
"294",8,11,26,23,13,10,26,18,13,1,0,0,4,1,5,1,5,1,1,35,34
"295",9,15,26,23,14,11,26,23,13,4,1,0,1,0,0,4,1,1,2,39,35
"296",10,15,30,23,16,15,26,23,14,4,2,2,2,2,0,4,2,2,2,43,37
"297",11,17,30,24,16,15,30,23,16,2,0,0,1,5,1,2,1,1,1,45,38
"298",12,17,35,24,16,17,30,24,16,5,1,0,1,0,0,5,0,2,0,50,38
"299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",1,1,3,1,4,1,1,1,1,2,3,3,3,3,0,2,3,2,2,2,3
"301",2,1,6,6,4,1,3,1,4,3,0,0,3,5,4,3,5,2,1,5,8
