"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,3,7,1,1,1,2,1,1,1,1,1,1,6,1,4,1,4,0,6,1,2,3,8,1
"2",2,7,7,1,12,1,2,3,7,1,1,1,2,4,0,0,5,6,6,4,6,1,1,12,12
"3",3,13,7,3,17,1,2,7,7,1,12,1,2,5,6,0,5,0,0,6,5,1,1,20,17
"4",4,13,11,3,17,1,6,13,7,3,17,1,2,2,4,4,2,4,0,4,4,2,3,24,21
"5",5,13,11,5,23,1,11,13,11,3,17,1,6,2,0,0,6,6,2,2,6,3,1,26,32
"6",6,21,11,5,23,1,13,13,11,5,23,1,11,6,2,0,2,0,0,6,2,1,3,34,34
"7",7,1,11,5,23,17,13,21,11,5,23,1,13,6,6,6,6,6,0,6,6,1,2,14,50
"8",8,1,20,1,27,22,19,1,11,5,23,17,13,6,0,0,6,1,4,6,6,2,3,19,65
"9",9,5,21,1,2,22,19,1,20,1,27,22,19,1,4,0,1,0,0,4,1,1,1,24,40
"10",10,5,21,5,2,25,19,5,21,1,2,22,19,3,4,4,3,4,0,4,3,3,2,28,43
"11",11,9,21,5,4,25,19,5,21,5,2,25,19,4,0,0,2,3,2,4,2,1,1,32,45
"12",12,9,24,5,4,25,21,9,21,5,4,25,19,3,2,0,2,0,0,3,2,2,3,35,47
"13",13,9,25,5,4,25,26,9,24,5,4,25,21,5,1,4,5,4,0,1,5,2,3,36,52
"14",14,9,29,5,9,25,26,9,25,5,4,25,26,4,0,0,5,5,2,4,5,2,1,40,57
"15",15,9,34,5,9,25,28,9,29,5,9,25,26,5,2,0,2,0,0,5,2,2,3,45,59
"16",16,1,45,5,9,41,28,9,34,5,9,25,28,3,6,6,3,6,0,6,6,2,2,48,75
"17",17,5,48,5,9,43,28,1,45,5,9,41,28,3,0,0,1,5,2,3,2,2,2,102,77
"18",18,5,48,5,9,43,28,5,48,5,9,43,28,1,5,0,NA,0,0,0,0,0,0,102,77
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",1,3,7,1,2,1,1,1,1,1,1,1,1,6,1,2,1,2,0,6,1,2,1,8,1
"21",2,3,7,3,2,8,7,3,7,1,2,1,1,2,0,0,2,6,1,2,6,3,3,10,14
"22",3,3,8,3,2,8,9,3,7,3,2,8,7,2,1,0,2,0,0,1,2,2,3,11,16
"23",4,5,8,3,2,8,18,3,8,3,2,8,9,4,2,6,4,6,0,2,6,1,3,13,25
"24",5,5,12,3,7,8,18,5,8,3,2,8,18,4,0,0,1,3,5,4,5,2,1,17,30
"25",6,8,12,3,7,9,18,5,12,3,7,8,18,1,3,0,1,0,0,3,1,1,2,20,31
"26",7,10,12,3,7,10,18,8,12,3,7,9,18,1,2,1,1,1,0,2,1,1,2,22,32
"27",8,10,13,3,16,10,18,10,12,3,7,10,18,1,0,0,6,1,2,1,6,2,1,23,41
"28",9,11,13,3,18,10,18,10,13,3,16,10,18,1,2,0,2,0,0,1,2,1,1,24,43
"29",10,14,19,3,18,15,18,11,13,3,18,10,18,6,5,1,5,1,0,6,5,2,2,33,48
"30",11,15,19,3,19,15,18,14,19,3,18,15,18,1,0,0,1,5,3,1,1,1,1,34,49
"31",12,20,19,3,22,15,18,15,19,3,19,15,18,5,3,0,3,0,0,5,3,1,1,39,52
"32",13,21,19,3,28,18,18,20,19,3,22,15,18,1,2,6,2,6,0,1,6,1,1,40,61
"33",14,21,21,3,29,18,18,21,19,3,28,18,18,2,0,0,1,6,4,2,1,2,1,42,62
"34",15,21,21,8,1,22,24,21,21,3,29,18,18,6,4,0,6,0,0,4,6,3,3,47,44
"35",16,25,21,8,1,22,27,21,21,8,1,22,24,4,3,3,3,3,0,4,3,1,3,51,47
"36",17,25,21,1,4,22,33,25,21,8,1,22,27,3,0,0,5,4,6,3,6,3,3,44,56
"37",18,25,21,1,4,22,33,25,21,1,4,22,33,5,4,0,NA,0,0,0,0,0,0,44,56
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",1,1,7,3,1,6,1,1,1,1,1,1,1,6,5,2,5,2,0,6,5,2,2,8,5
"40",2,1,7,5,1,13,7,1,7,3,1,6,1,2,0,0,2,6,5,2,6,3,2,10,18
"41",3,1,12,5,3,13,7,1,7,5,1,13,7,2,5,0,2,0,0,5,2,2,1,15,20
"42",4,1,12,15,3,18,7,1,12,5,3,13,7,4,5,6,4,5,0,6,5,3,2,25,25
"43",5,1,16,15,3,20,7,1,12,15,3,18,7,4,0,0,2,2,4,4,2,2,2,29,27
"44",6,1,16,17,7,20,7,1,16,15,3,20,7,2,4,0,4,0,0,2,4,3,1,31,31
"45",7,6,16,17,7,22,7,1,16,17,7,20,7,2,3,5,2,3,0,5,2,1,2,36,33
"46",8,9,16,17,18,22,7,6,16,17,7,22,7,3,0,0,6,6,1,3,6,1,1,39,44
"47",9,13,22,17,18,22,8,9,16,17,18,22,7,6,1,0,1,0,0,6,1,2,3,49,45
"48",10,13,26,17,18,26,8,13,22,17,18,22,8,4,4,1,4,1,0,4,4,2,2,53,49
"49",11,13,26,18,24,26,17,13,26,17,18,26,8,1,0,0,4,6,6,1,6,3,3,54,64
"50",12,18,32,18,28,26,17,13,26,18,24,26,17,4,6,0,4,0,0,6,4,2,1,65,68
"51",13,18,36,18,28,26,20,18,32,18,28,26,17,1,3,4,1,3,0,4,3,2,3,69,71
"52",14,18,36,19,28,30,20,18,36,18,28,26,20,1,0,0,4,6,1,1,4,3,2,70,75
"53",15,18,47,19,29,30,1,18,36,19,28,30,20,6,1,0,1,0,0,6,1,2,1,81,57
"54",16,18,47,22,30,36,1,18,47,19,29,30,1,3,6,6,6,6,0,3,6,3,2,84,64
"55",17,23,47,28,32,36,1,18,47,22,30,36,1,6,0,0,2,1,2,6,2,3,1,95,66
"56",18,23,47,28,32,36,1,23,47,28,32,36,1,1,2,0,NA,0,0,0,0,0,0,95,66
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
