"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,7,1,4,1,10,1,1,1,1,1,1,1,1,1,1,6,6,2,6,2,0,6,6,2,2,9,9
"2",2,1,7,3,4,1,13,1,1,1,7,1,4,1,10,1,1,2,0,0,3,5,3,2,3,3,2,11,12
"3",3,1,12,3,4,1,13,4,1,1,7,3,4,1,13,1,1,5,3,0,3,0,0,5,3,2,3,16,15
"4",4,5,12,3,4,1,17,4,1,1,12,3,4,1,13,4,1,4,4,4,4,4,0,4,4,1,2,20,19
"5",5,5,12,7,4,1,17,4,6,5,12,3,4,1,17,4,1,4,0,0,1,5,5,4,5,3,4,24,24
"6",6,5,12,12,4,1,17,4,7,5,12,7,4,1,17,4,6,1,5,0,1,0,0,5,1,3,4,29,25
"7",7,1,12,15,4,1,26,4,7,5,12,12,4,1,17,4,7,6,3,3,6,3,0,3,6,3,2,28,34
"8",8,4,1,15,4,2,30,4,7,1,12,15,4,1,26,4,7,3,0,0,4,3,3,3,4,1,2,20,39
"9",9,4,1,18,4,2,33,4,7,4,1,15,4,2,30,4,7,3,3,0,3,0,0,3,3,3,2,23,42
"10",10,9,1,18,4,2,37,4,7,4,1,18,4,2,33,4,7,4,2,5,4,2,0,5,4,1,2,28,46
"11",11,9,1,20,9,6,39,4,7,9,1,18,4,2,37,4,7,2,0,0,5,5,2,2,2,3,2,35,90
"12",12,14,1,20,9,6,39,9,7,9,1,20,9,6,39,4,7,5,5,0,5,0,0,5,5,1,3,40,95
"13",13,21,1,20,9,12,39,17,7,14,1,20,9,6,39,9,7,6,6,1,6,1,0,6,6,1,1,47,109
"14",14,21,2,20,9,12,39,17,11,21,1,20,9,12,39,17,7,1,0,0,4,6,5,1,4,2,4,48,113
"15",15,32,2,26,9,12,39,22,11,21,2,20,9,12,39,17,11,6,5,0,5,0,0,6,5,3,3,65,118
"16",16,36,2,29,9,12,39,23,1,32,2,26,9,12,39,22,11,2,1,3,2,1,0,3,1,3,3,72,109
"17",17,36,4,29,9,14,39,23,7,36,2,29,9,12,39,23,1,2,0,0,3,5,6,2,6,2,4,74,117
"18",18,39,6,29,9,19,39,23,7,36,4,29,9,14,39,23,7,3,5,0,5,0,0,3,5,1,1,117,122
"19",19,39,6,33,9,22,39,23,13,39,6,29,9,19,39,23,7,4,6,6,6,6,0,4,6,3,4,121,131
"20",20,39,7,39,9,22,39,24,13,39,6,33,9,22,39,23,13,6,0,0,5,1,4,6,1,3,3,166,132
"21",21,39,12,39,9,26,39,24,13,39,7,39,9,22,39,24,13,5,4,0,4,0,0,5,4,2,1,171,136
"22",22,39,15,39,9,26,39,24,15,39,12,39,9,26,39,24,13,3,1,2,1,2,0,3,2,2,4,174,138
"23",23,39,16,39,9,26,39,24,20,39,15,39,9,26,39,24,15,1,0,0,5,5,2,1,5,2,4,175,143
"24",24,39,16,39,9,26,39,24,20,39,16,39,9,26,39,24,20,5,2,0,NA,0,0,0,0,0,0,175,143
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",1,1,1,3,1,7,1,6,1,1,1,1,1,1,1,1,1,6,3,2,6,3,0,2,6,3,1,2,11
"27",2,1,4,3,1,9,1,6,1,1,1,3,1,7,1,6,1,3,0,0,2,1,1,3,2,2,1,5,13
"28",3,1,5,3,1,9,1,7,1,1,4,3,1,9,1,6,1,1,1,0,1,0,0,1,1,2,3,6,14
"29",4,2,5,3,1,9,1,10,1,1,5,3,1,9,1,7,1,3,2,1,3,2,0,1,3,1,3,7,17
"30",5,2,5,3,3,9,3,10,1,2,5,3,1,9,1,10,1,2,0,0,2,2,2,2,2,4,2,9,19
"31",6,2,5,5,3,9,3,10,3,2,5,3,3,9,3,10,1,2,2,0,2,0,0,2,2,3,4,11,21
"32",7,2,5,9,3,9,3,10,8,2,5,5,3,9,3,10,3,5,1,4,5,1,0,4,5,3,4,15,26
"33",8,3,5,9,3,14,3,10,8,2,5,9,3,9,3,10,8,1,0,0,5,5,5,1,5,1,1,16,31
"34",9,3,5,14,3,14,3,15,8,3,5,9,3,14,3,10,8,5,5,0,5,0,0,5,5,3,3,21,36
"35",10,3,5,14,5,14,7,15,8,3,5,14,3,14,3,15,8,4,2,1,4,1,0,2,4,4,2,23,40
"36",11,3,5,15,5,14,9,15,8,3,5,14,5,14,7,15,8,1,0,0,2,1,5,1,2,3,2,24,42
"37",12,3,5,15,6,14,14,15,8,3,5,15,5,14,9,15,8,1,5,0,5,0,0,1,5,4,2,25,47
"38",13,5,5,15,6,20,18,15,8,3,5,15,6,14,14,15,8,2,1,6,1,6,0,2,6,1,1,27,57
"39",14,5,6,15,6,20,18,15,13,5,5,15,6,20,18,15,8,1,0,0,3,1,5,1,5,2,4,28,62
"40",15,5,9,15,6,21,18,15,13,5,6,15,6,20,18,15,13,3,1,0,1,0,0,3,1,2,1,31,63
"41",16,5,9,18,6,21,18,15,18,5,9,15,6,21,18,15,13,3,2,5,2,5,0,3,5,3,4,34,68
"42",17,7,9,18,6,21,18,20,18,5,9,18,6,21,18,15,18,2,0,0,5,5,1,2,5,1,3,36,73
"43",18,7,14,18,6,21,18,20,19,7,9,18,6,21,18,20,18,5,1,0,1,0,0,5,1,2,4,41,74
"44",19,14,14,18,6,21,19,20,19,7,14,18,6,21,18,20,19,1,6,5,1,5,0,6,1,1,2,48,75
"45",20,14,14,23,6,25,19,20,19,14,14,18,6,21,19,20,19,5,0,0,4,3,4,5,4,3,1,53,79
"46",21,14,14,23,10,25,19,23,19,14,14,23,6,25,19,20,19,3,4,0,3,0,0,4,3,4,3,57,82
"47",22,14,18,23,10,25,25,23,22,14,14,23,10,25,19,23,19,4,6,3,6,3,0,4,6,2,2,61,91
"48",23,17,18,23,10,27,25,23,22,14,18,23,10,25,25,23,22,3,0,0,2,5,4,3,2,1,1,64,93
"49",24,17,18,23,10,27,25,23,22,17,18,23,10,27,25,23,22,5,4,0,NA,0,0,0,0,0,0,64,93
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",1,1,3,1,1,1,7,2,1,1,1,1,1,1,1,1,1,6,2,2,6,2,0,2,6,2,2,2,7
"52",2,3,3,1,1,6,7,2,1,1,3,1,1,1,7,2,1,2,0,0,5,5,2,2,5,1,1,4,12
"53",3,3,3,6,1,6,7,4,1,3,3,1,1,6,7,2,1,5,2,0,2,0,0,5,2,3,3,9,14
"54",4,7,3,12,1,6,13,5,1,3,3,6,1,6,7,4,1,6,5,6,5,6,0,6,6,3,2,19,21
"55",5,12,3,12,1,9,13,5,1,7,3,12,1,6,13,5,1,5,0,0,4,1,3,5,3,1,1,24,24
"56",6,12,7,12,1,9,13,5,2,12,3,12,1,9,13,5,1,4,1,0,1,0,0,4,1,2,4,28,25
"57",7,1,7,12,1,11,13,5,6,12,7,12,1,9,13,5,2,4,6,2,4,2,0,6,2,1,1,17,31
"58",8,1,11,12,1,14,13,5,6,1,7,12,1,11,13,5,6,4,0,0,3,1,3,4,3,2,1,21,34
"59",9,1,14,12,1,14,13,6,6,1,11,12,1,14,13,5,6,1,3,0,1,0,0,3,1,2,3,24,35
"60",10,1,14,12,3,17,13,6,6,1,14,12,1,14,13,6,6,2,2,3,2,3,0,2,3,4,1,26,38
"61",11,1,14,12,5,17,13,8,6,1,14,12,3,17,13,6,6,2,0,0,2,2,3,2,2,4,3,28,40
"62",12,1,16,12,5,17,13,8,9,1,14,12,5,17,13,8,6,2,3,0,3,0,0,2,3,2,4,30,43
"63",13,1,16,12,8,17,19,9,9,1,16,12,5,17,13,8,9,6,3,3,6,3,0,3,6,4,2,33,50
"64",14,1,16,12,11,17,24,9,9,1,16,12,8,17,19,9,9,3,0,0,6,5,4,3,5,4,2,36,55
"65",15,3,16,18,17,17,28,9,9,1,16,12,11,17,24,9,9,6,4,0,4,0,0,6,4,4,2,50,59
"66",16,3,1,18,20,17,34,13,9,3,16,18,17,17,28,9,9,6,2,3,6,2,0,3,6,4,2,38,69
"67",17,3,1,18,22,26,39,13,9,3,1,18,20,17,34,13,9,2,0,0,5,3,6,2,5,4,2,40,121
"68",18,6,1,18,22,34,39,13,9,3,1,18,22,26,39,13,9,3,6,0,6,0,0,3,6,1,1,43,129
"69",19,8,1,18,22,34,39,14,9,6,1,18,22,34,39,13,9,2,1,4,1,4,0,2,1,1,3,45,130
"70",20,12,1,18,22,36,39,14,9,8,1,18,22,34,39,14,9,4,0,0,2,4,6,4,2,1,1,49,132
"71",21,16,1,18,22,38,39,20,9,12,1,18,22,36,39,14,9,4,6,0,6,0,0,4,6,1,3,53,140
"72",22,25,1,18,22,38,39,22,9,16,1,18,22,38,39,20,9,6,2,5,2,5,0,6,2,1,3,62,142
"73",23,30,1,18,22,38,39,26,9,25,1,18,22,38,39,22,9,5,0,0,4,3,5,5,4,1,3,67,146
"74",24,30,1,18,22,38,39,26,9,30,1,18,22,38,39,26,9,3,5,0,NA,0,0,0,0,0,0,67,146
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",1,11,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,5,6,1,5,0,6,5,1,2,10,5
"77",2,11,2,1,1,1,11,1,1,11,1,1,1,1,6,1,1,1,0,0,2,5,5,1,5,2,2,11,10
"78",3,11,2,1,3,1,16,1,1,11,2,1,1,1,11,1,1,2,5,0,5,0,0,2,5,4,2,13,15
"79",4,11,5,7,3,1,16,1,4,11,2,1,3,1,16,1,1,3,1,6,3,1,0,6,3,3,4,22,18
"80",5,11,5,7,4,1,16,3,4,11,5,7,3,1,16,1,4,1,0,0,2,3,2,1,2,4,3,23,20
"81",6,14,5,7,4,1,18,3,4,11,5,7,4,1,16,3,4,3,2,0,2,0,0,3,2,1,2,26,22
"82",7,14,5,7,6,1,21,3,4,14,5,7,4,1,18,3,4,2,3,3,3,3,0,2,3,4,2,28,25
"83",8,14,5,10,6,1,21,3,9,14,5,7,6,1,21,3,4,3,0,0,5,5,1,3,5,3,4,31,30
"84",9,14,5,15,6,2,21,3,9,14,5,10,6,1,21,3,9,5,1,0,1,0,0,5,1,3,1,36,31
"85",10,14,5,18,6,2,25,3,9,14,5,15,6,2,21,3,9,3,4,5,4,5,0,3,4,3,2,39,35
"86",11,14,5,18,11,2,25,3,12,14,5,18,6,2,25,3,9,5,0,0,6,3,2,5,3,4,4,44,38
"87",12,20,5,22,17,1,25,5,12,14,5,18,11,2,25,3,12,6,2,0,2,0,0,6,2,1,3,60,39
"88",13,20,8,22,17,1,25,5,17,20,5,22,17,1,25,5,12,3,5,5,5,5,0,3,5,2,4,63,44
"89",14,25,1,22,17,1,30,5,17,20,8,22,17,1,25,5,17,5,0,0,1,4,1,5,1,1,2,61,49
"90",15,25,5,22,17,1,30,5,18,25,1,22,17,1,30,5,17,4,1,0,1,0,0,4,1,2,4,65,50
"91",16,25,5,22,22,1,34,5,18,25,5,22,17,1,30,5,18,4,5,1,4,1,0,5,4,4,2,70,54
"92",17,25,6,22,22,1,38,5,18,25,5,22,22,1,34,5,18,1,0,0,4,4,3,1,4,2,2,71,58
"93",18,25,6,22,25,1,38,5,22,25,6,22,22,1,38,5,18,4,3,0,4,0,0,3,4,4,4,74,62
