"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,1,4,0,2,1,4,2,2,1
"2",2,1,5,1,3,1,6,1,1,1,1,1,3,1,2,1,1,4,0,0,1,4,3,4,4,2,2,6,5
"3",3,1,5,1,6,1,6,1,2,1,5,1,3,1,6,1,1,1,3,0,1,0,0,3,1,4,4,9,6
"4",4,1,9,1,12,4,6,1,2,1,5,1,6,1,6,1,2,6,6,3,6,3,0,6,3,4,1,19,9
"5",5,12,15,1,12,4,9,1,2,1,9,1,12,4,6,1,2,6,0,0,5,3,4,6,3,2,2,36,12
"6",6,12,15,5,12,4,9,6,2,12,15,1,12,4,9,1,2,5,4,0,5,0,0,4,5,3,3,40,17
"7",7,13,15,5,12,4,9,6,3,12,15,5,12,4,9,6,2,1,1,1,1,1,0,1,1,1,4,41,18
"8",8,13,15,5,13,9,9,6,3,13,15,5,12,4,9,6,3,1,0,0,5,3,4,1,5,4,1,42,23
"9",9,13,18,5,13,13,9,6,3,13,15,5,13,9,9,6,3,3,4,0,4,0,0,3,4,2,1,45,27
"10",10,16,18,11,13,13,13,6,3,13,18,5,13,13,9,6,3,4,6,5,4,5,0,6,4,3,2,54,31
"11",11,16,18,16,13,14,13,6,3,16,18,11,13,13,13,6,3,5,0,0,1,3,2,5,1,3,1,59,32
"12",12,16,18,16,13,14,13,6,3,16,18,16,13,14,13,6,3,3,2,0,NA,0,0,0,0,0,0,59,32
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
