"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,3,1,4,2,3,1
"2",2,1,1,2,4,1,2,1,4,1,1,1,4,1,2,1,1,1,0,0,2,3,5,1,3,3,4,4,4
"3",3,6,1,2,4,1,2,3,4,1,1,2,4,1,2,1,4,2,5,0,2,0,0,5,2,1,3,9,6
"4",4,6,1,12,4,5,2,3,4,6,1,2,4,1,2,3,4,6,4,4,4,4,0,6,4,3,1,19,10
"5",5,6,5,12,4,15,2,3,4,6,1,12,4,5,2,3,4,4,0,0,4,6,1,4,6,2,1,23,20
"6",6,6,5,12,8,16,2,3,4,6,5,12,4,15,2,3,4,4,1,0,1,0,0,4,1,4,1,27,21
"7",7,6,14,12,14,19,2,3,4,6,5,12,8,16,2,3,4,6,2,3,2,3,0,6,3,4,1,42,24
"8",8,1,14,14,14,28,2,3,4,6,14,12,14,19,2,3,4,2,0,0,4,1,5,2,5,3,1,39,33
"9",9,1,14,18,14,28,2,4,4,1,14,14,14,28,2,3,4,4,1,0,1,0,0,4,1,3,3,43,34
"10",10,1,14,19,14,28,5,4,4,1,14,18,14,28,2,4,4,5,1,3,5,3,0,1,3,3,2,44,37
"11",11,1,1,19,19,32,5,4,6,1,14,19,14,28,5,4,4,5,0,0,2,3,4,5,4,4,1,36,43
"12",12,1,1,19,19,32,5,4,6,1,1,19,19,32,5,4,6,2,3,0,NA,0,0,0,0,0,0,36,43
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,0,3,1,3,1,3,1
"15",2,1,1,5,1,7,1,1,7,1,1,4,1,2,1,1,1,1,0,0,6,2,3,1,6,3,4,4,12
"16",3,4,1,5,1,9,1,1,7,1,1,5,1,7,1,1,7,2,3,0,2,0,0,3,2,1,1,7,14
"17",4,4,1,10,1,9,1,5,7,4,1,5,1,9,1,1,7,5,4,3,4,3,0,5,4,3,3,12,18
"18",5,4,4,10,1,9,1,10,7,4,1,10,1,9,1,5,7,3,0,0,5,1,2,3,5,2,3,15,23
"19",6,6,4,10,1,9,2,10,7,4,4,10,1,9,1,10,7,1,2,0,1,0,0,2,1,1,2,17,24
"20",7,6,8,10,1,9,2,10,12,6,4,10,1,9,2,10,7,4,2,5,2,5,0,4,5,2,4,21,29
"21",8,6,8,12,1,9,7,10,12,6,8,10,1,9,2,10,12,2,0,0,5,3,4,2,5,3,2,23,34
"22",9,6,8,15,1,9,11,10,12,6,8,12,1,9,7,10,12,3,4,0,4,0,0,3,4,3,2,26,38
"23",10,6,14,20,1,9,16,10,12,6,8,15,1,9,11,10,12,5,4,6,5,4,0,6,5,2,2,37,43
"24",11,10,14,20,1,16,16,10,12,6,14,20,1,9,16,10,12,4,0,0,6,3,1,4,6,1,1,41,50
"25",12,10,14,20,1,16,16,10,12,10,14,20,1,16,16,10,12,3,1,0,NA,0,0,0,0,0,0,41,50
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,1,4,1,1,6,1,1,1,1,1,1,1,1,1,1,1,3,5,2,5,2,0,3,5,2,1,3,5
"28",2,1,4,1,3,6,6,1,1,1,4,1,1,6,1,1,1,2,0,0,4,2,5,2,5,4,2,5,10
"29",3,1,4,5,3,8,6,1,1,1,4,1,3,6,6,1,1,4,2,0,2,0,0,4,2,3,1,9,12
"30",4,11,4,5,3,8,6,3,1,1,4,5,3,8,6,1,1,6,2,2,2,2,0,6,2,1,3,19,14
"31",5,11,4,5,5,8,6,3,6,11,4,5,3,8,6,3,1,2,0,0,3,5,5,2,5,4,4,21,19
"32",6,11,9,5,5,11,6,3,6,11,4,5,5,8,6,3,6,3,5,0,3,0,0,5,3,2,1,26,22
"33",7,11,9,10,5,11,10,3,6,11,9,5,5,11,6,3,6,2,5,4,2,4,0,5,4,3,2,31,26
"34",8,11,9,10,7,19,10,3,6,11,9,10,5,11,10,3,6,2,0,0,3,6,2,2,6,4,1,33,34
"35",9,11,9,13,7,21,10,3,6,11,9,10,7,19,10,3,6,3,2,0,2,0,0,3,2,3,1,36,36
"36",10,17,9,13,12,26,10,3,6,11,9,13,7,21,10,3,6,6,5,2,5,2,0,6,5,1,1,47,41
"37",11,17,9,15,1,30,10,6,6,17,9,13,12,26,10,3,6,2,0,0,6,3,4,2,4,3,1,38,48
"38",12,17,9,15,1,30,10,6,6,17,9,15,1,30,10,6,6,6,3,0,NA,0,0,0,0,0,0,38,48
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,3,4,1,3,4,0,1,4,1,3,1,4
"41",2,2,4,1,1,1,1,5,6,2,1,1,1,1,1,5,1,3,0,0,5,5,3,3,5,2,4,4,9
"42",3,2,4,6,1,4,1,5,6,2,4,1,1,1,1,5,6,5,3,0,3,0,0,5,3,3,1,9,12
"43",4,7,4,6,1,4,1,5,8,2,4,6,1,4,1,5,6,1,2,5,1,2,0,5,2,1,4,14,14
"44",5,7,4,6,2,9,1,5,8,7,4,6,1,4,1,5,8,1,0,0,5,4,2,1,5,4,1,15,19
"45",6,11,4,6,2,9,1,7,8,7,4,6,2,9,1,5,8,4,2,0,2,0,0,4,2,1,3,19,21
"46",7,11,4,8,2,9,1,7,12,11,4,6,2,9,1,7,8,2,3,4,3,4,0,2,4,3,4,21,25
"47",8,14,4,8,2,9,1,11,12,11,4,8,2,9,1,7,12,3,0,0,4,3,1,3,4,1,3,24,29
"48",9,14,7,8,2,9,1,11,13,14,4,8,2,9,1,11,12,3,1,0,1,0,0,3,1,2,4,27,30
"49",10,14,12,8,2,9,6,11,13,14,7,8,2,9,1,11,13,5,5,5,5,5,0,5,5,2,2,32,35
"50",11,19,12,8,2,21,10,11,13,14,12,8,2,9,6,11,13,5,0,0,1,6,1,5,6,1,1,37,51
"51",12,19,12,8,2,21,10,11,13,19,12,8,2,21,10,11,13,1,1,0,NA,0,0,0,0,0,0,37,51
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",1,1,4,1,1,1,5,1,1,1,1,1,1,1,1,1,1,3,1,4,1,4,0,3,4,2,2,3,4
"54",2,1,5,1,1,4,5,7,1,1,4,1,1,1,5,1,1,1,0,0,3,6,4,1,6,2,3,4,13
"55",3,1,5,5,1,4,5,10,1,1,5,1,1,4,5,7,1,3,4,0,3,0,0,4,3,3,3,8,16
"56",4,1,5,8,1,8,5,10,1,1,5,5,1,4,5,10,1,3,4,2,4,2,0,3,4,3,1,11,20
"57",5,3,5,8,1,12,5,10,1,1,5,8,1,8,5,10,1,2,0,0,4,1,3,2,4,1,1,13,24
"58",6,3,5,8,2,12,8,10,1,3,5,8,1,12,5,10,1,1,3,0,3,0,0,1,3,4,2,14,27
"59",7,3,5,12,2,12,8,10,13,3,5,8,2,12,8,10,1,4,6,2,6,2,0,4,6,3,4,18,39
"60",8,5,5,12,2,12,16,10,13,3,5,12,2,12,8,10,13,2,0,0,6,2,3,2,6,1,2,20,47
"61",9,7,5,12,2,15,16,10,13,5,5,12,2,12,16,10,13,2,3,0,3,0,0,2,3,1,1,22,50
"62",10,9,5,12,1,20,20,10,19,7,5,12,2,15,16,10,13,2,5,4,5,4,0,2,5,1,1,23,65
"63",11,13,5,12,1,24,20,10,19,9,5,12,1,20,20,10,19,4,0,0,4,3,3,4,4,1,1,27,69
"64",12,13,5,12,1,24,20,10,19,13,5,12,1,24,20,10,19,3,3,0,NA,0,0,0,0,0,0,27,69
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",1,2,1,1,1,1,7,5,1,1,1,1,1,1,1,1,1,6,1,5,6,5,0,1,6,1,2,1,10
"67",2,2,6,1,1,4,13,5,1,2,1,1,1,1,7,5,1,5,0,0,2,5,6,5,6,2,2,6,19
"68",3,2,6,1,6,6,13,5,1,2,6,1,1,4,13,5,1,2,5,0,2,0,0,5,2,4,1,11,21
"69",4,7,6,1,6,12,15,5,7,2,6,1,6,6,13,5,1,5,6,3,6,3,0,5,6,1,4,16,35
"70",5,7,6,1,9,12,15,5,10,7,6,1,6,12,15,5,7,3,0,0,3,1,1,3,3,4,4,19,38
"71",6,7,7,1,9,13,15,5,10,7,6,1,9,12,15,5,10,1,1,0,1,0,0,1,1,2,1,20,39
"72",7,7,12,1,9,14,15,11,10,7,7,1,9,13,15,5,10,6,5,4,6,4,0,5,6,2,3,25,46
"73",8,11,12,1,9,14,15,15,10,7,12,1,9,14,15,11,10,4,0,0,4,6,5,4,4,1,3,29,50
"74",9,11,22,1,9,14,15,15,15,11,12,1,9,14,15,15,10,6,5,0,5,0,0,6,5,2,4,39,55
