"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,7,1,2,1,1,8,1,1,1,1,1,1,4,6,6,4,6,0,6,6,1,3,7,7
"2",2,7,5,2,1,6,14,7,1,2,1,1,8,4,0,0,1,6,1,4,6,2,3,11,18
"3",3,8,5,2,2,6,14,7,5,2,1,6,14,1,1,0,1,0,0,1,1,1,1,12,19
"4",4,13,5,2,2,8,14,8,5,2,2,6,14,2,5,2,2,2,0,5,2,1,2,17,21
"5",5,13,5,4,2,12,14,13,5,2,2,8,14,2,0,0,2,4,5,2,4,3,2,19,25
"6",6,13,5,9,4,12,14,13,5,4,2,12,14,2,5,0,2,0,0,5,2,3,1,24,27
"7",7,19,5,14,4,17,14,13,5,9,4,12,14,5,6,2,5,2,0,6,5,1,2,35,32
"8",8,19,5,16,4,19,14,19,5,14,4,17,14,2,0,0,1,2,2,2,2,3,2,37,34
"9",9,19,7,16,4,19,15,19,5,16,4,19,14,1,2,0,1,0,0,2,1,2,3,39,35
"10",10,34,7,16,4,24,15,19,7,16,4,19,15,6,5,4,5,4,0,6,5,1,2,54,40
"11",11,38,7,16,4,24,17,34,7,16,4,24,15,4,0,0,3,1,2,4,2,1,3,58,42
"12",12,38,10,16,4,24,18,38,7,16,4,24,17,3,1,0,1,0,0,3,1,2,3,61,43
"13",13,39,10,20,4,24,21,38,10,16,4,24,18,1,3,1,3,1,0,1,3,1,3,104,46
"14",14,39,1,20,4,32,21,39,10,20,4,24,21,1,0,0,4,5,6,1,5,2,2,95,54
"15",15,39,1,27,4,36,21,39,1,20,4,32,21,4,6,0,4,0,0,6,4,3,2,102,58
"16",16,39,6,27,4,38,21,39,1,27,4,36,21,2,5,2,2,2,0,5,2,2,2,107,60
"17",17,39,6,29,10,38,26,39,6,27,4,38,21,2,0,0,6,2,3,2,6,3,1,109,71
"18",18,39,6,29,10,38,26,39,6,29,10,38,26,2,3,0,NA,0,0,0,0,0,0,109,71
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",1,1,1,6,1,3,1,1,1,1,1,1,1,5,2,1,2,1,0,5,2,3,2,5,2
"21",2,1,1,7,6,3,1,1,1,6,1,3,1,1,0,0,6,1,5,1,5,3,1,6,7
"22",3,5,1,13,7,3,1,1,1,7,6,3,1,6,1,0,1,0,0,6,1,3,1,16,8
"23",4,5,10,13,12,3,1,5,1,13,7,3,1,5,6,3,5,3,0,6,5,2,1,25,13
"24",5,8,10,13,16,3,1,5,10,13,12,3,1,3,0,0,4,3,6,3,4,1,1,28,17
"25",6,14,12,13,16,6,1,8,10,13,16,3,1,3,6,0,3,0,0,6,3,1,2,36,20
"26",7,14,16,13,16,6,4,14,12,13,16,6,1,5,4,3,5,3,0,4,3,2,3,40,23
"27",8,19,16,13,25,6,4,14,16,13,16,6,4,5,0,0,3,6,1,5,6,1,1,45,32
"28",9,19,19,13,25,7,4,19,16,13,25,6,4,3,1,0,1,0,0,3,1,2,2,48,33
"29",10,19,21,13,25,12,4,19,19,13,25,7,4,4,5,2,4,5,0,2,5,2,2,50,38
"30",11,23,21,13,29,12,4,19,21,13,25,12,4,4,0,0,4,4,4,4,4,1,1,54,42
"31",12,23,21,17,33,12,4,23,21,13,29,12,4,4,4,0,4,0,0,4,4,3,1,58,46
"32",13,24,21,23,38,12,4,23,21,17,33,12,4,4,5,6,4,5,0,6,5,3,1,65,51
"33",14,1,21,27,38,16,6,24,21,23,38,12,4,4,0,0,6,3,2,4,2,3,3,46,57
"34",15,1,26,39,38,19,6,1,21,27,38,16,6,6,3,0,3,0,0,6,3,3,2,101,60
"35",16,1,36,39,38,24,6,1,26,39,38,19,6,5,6,6,5,6,0,6,5,2,2,111,65
"36",17,18,36,39,40,24,6,1,36,39,38,24,6,6,0,0,2,2,6,6,2,1,1,128,67
"37",18,18,36,39,40,24,6,18,36,39,40,24,6,2,6,0,NA,0,0,0,0,0,0,128,67
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",1,1,6,1,1,1,5,1,1,1,1,1,1,5,4,3,4,3,0,5,4,2,3,5,4
"40",2,4,6,1,4,1,11,1,6,1,1,1,5,3,0,0,6,2,2,3,6,1,3,8,13
"41",3,6,6,1,4,3,11,4,6,1,4,1,11,2,2,0,2,0,0,2,2,1,2,10,15
"42",4,15,6,7,4,7,11,6,6,1,4,3,11,4,2,6,4,2,0,6,4,1,2,25,19
"43",5,15,6,9,4,12,11,15,6,7,4,7,11,2,0,0,5,6,5,2,5,3,2,27,24
"44",6,15,6,14,7,18,11,15,6,9,4,12,11,6,5,0,6,0,0,5,6,3,2,32,33
"45",7,20,12,14,12,18,11,15,6,14,7,18,11,5,6,1,5,1,0,6,5,2,1,43,38
"46",8,20,13,14,22,18,11,20,12,14,12,18,11,1,0,0,1,6,6,1,6,2,1,44,48
"47",9,26,13,15,22,18,12,20,13,14,22,18,11,1,6,0,1,0,0,6,1,1,3,51,49
"48",10,30,15,15,24,18,1,26,13,15,22,18,12,3,2,4,3,2,0,4,2,1,1,57,40
"49",11,33,15,15,24,22,1,30,15,15,24,18,1,3,0,0,4,2,2,3,4,1,2,60,44
"50",12,33,15,17,26,22,1,33,15,15,24,22,1,2,2,0,2,0,0,2,2,3,1,62,46
"51",13,39,18,17,31,22,1,33,15,17,26,22,1,5,4,6,5,4,0,6,5,1,1,109,51
"52",14,39,18,21,34,22,1,39,18,17,31,22,1,4,0,0,1,3,2,4,3,3,1,113,54
"53",15,39,19,1,37,22,3,39,18,21,34,22,1,1,2,0,2,0,0,1,2,2,3,94,59
"54",16,39,19,3,39,25,3,39,19,1,37,22,3,2,2,5,2,5,0,2,2,3,1,96,102
"55",17,39,19,8,39,25,13,39,19,3,39,25,3,5,0,0,6,1,2,5,6,3,3,101,112
"56",18,39,19,8,39,25,13,39,19,8,39,25,13,1,2,0,NA,0,0,0,0,0,0,101,112
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",1,1,1,6,5,1,1,1,1,1,1,1,1,4,1,5,4,1,0,5,4,3,1,5,4
"59",2,1,2,6,5,6,1,1,1,6,5,1,1,1,0,0,5,1,4,1,5,2,2,6,9
"60",3,1,6,6,6,6,1,1,2,6,5,6,1,1,4,0,1,0,0,4,1,2,1,10,10
"61",4,4,12,6,11,12,7,1,6,6,6,6,1,6,6,3,6,3,0,6,6,2,2,19,27
"62",5,4,15,6,11,17,7,4,12,6,11,12,7,3,0,0,4,5,4,3,5,2,2,22,32
"63",6,8,15,6,11,21,7,4,15,6,11,17,7,4,4,0,4,0,0,4,4,1,2,26,36
"64",7,8,20,6,11,22,7,8,15,6,11,21,7,1,5,4,1,4,0,5,1,2,2,31,37
"65",8,12,20,6,11,27,7,8,20,6,11,22,7,4,0,0,2,6,5,4,5,1,2,35,42
"66",9,18,22,6,11,29,7,12,20,6,11,27,7,2,6,0,2,0,0,6,2,1,2,43,44
"67",10,18,22,15,15,1,7,18,22,6,11,29,7,4,5,1,4,1,0,5,4,3,1,52,20
"68",11,18,23,15,20,1,7,18,22,15,15,1,7,1,0,0,6,2,5,1,5,2,1,53,25
"69",12,18,34,15,20,1,9,18,23,15,20,1,7,6,2,0,2,0,0,6,2,2,3,64,27
"70",13,18,37,15,26,2,9,18,34,15,20,1,9,3,3,6,3,6,0,3,6,2,1,67,34
"71",14,21,37,1,33,2,11,18,37,15,26,2,9,3,0,0,6,6,3,3,6,1,1,56,43
"72",15,21,37,10,36,2,11,21,37,1,33,2,11,6,3,0,3,0,0,6,3,3,1,65,46
"73",16,36,37,10,36,2,12,21,37,10,36,2,11,1,5,6,1,5,0,6,1,1,3,80,47
"74",17,36,37,15,37,2,12,36,37,10,36,2,12,5,0,0,1,2,5,5,1,3,1,85,48
"75",18,36,37,15,37,2,12,36,37,15,37,2,12,2,5,0,NA,0,0,0,0,0,0,85,48
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",1,5,7,1,1,5,1,1,1,1,1,1,1,4,6,2,4,2,0,6,4,2,2,10,4
"78",2,5,9,1,4,5,1,5,7,1,1,5,1,2,0,0,3,5,5,2,3,2,1,12,7
"79",3,5,9,6,4,10,1,5,9,1,4,5,1,5,5,0,5,0,0,5,5,3,2,17,12
"80",4,5,12,6,6,10,1,5,9,6,4,10,1,2,1,3,2,1,0,3,2,2,1,20,14
"81",5,5,13,6,9,16,1,5,12,6,6,10,1,1,0,0,6,3,1,1,6,2,2,21,23
"82",6,5,13,7,9,16,4,5,13,6,9,16,1,3,1,0,3,0,0,1,3,3,3,22,26
"83",7,8,13,7,9,20,4,5,13,7,9,16,4,4,3,4,4,4,0,3,4,1,2,25,30
"84",8,12,13,7,9,23,4,8,13,7,9,20,4,4,0,0,2,2,3,4,3,1,2,29,33
"85",9,12,13,9,9,23,6,12,13,7,9,23,4,2,2,0,2,0,0,2,2,3,3,31,35
"86",10,16,13,9,12,23,6,12,13,9,9,23,6,3,2,4,3,2,0,4,3,1,1,35,38
"87",11,16,15,1,12,32,6,16,13,9,12,23,6,2,0,0,1,4,6,2,4,2,2,29,47
"88",12,22,21,3,13,32,6,16,15,1,12,32,6,1,6,0,1,0,0,6,1,2,1,43,48
"89",13,26,24,3,13,34,1,22,21,3,13,32,6,2,2,3,2,2,0,3,2,2,2,50,45
"90",14,28,1,3,19,39,11,26,24,3,13,34,1,2,0,0,1,5,1,2,5,1,2,29,104
"91",15,29,1,5,19,39,2,28,1,3,19,39,11,1,1,0,1,0,0,1,1,1,3,32,95
"92",16,34,1,5,19,39,4,29,1,5,19,39,2,5,2,2,2,2,0,5,2,1,3,37,97
"93",17,34,1,7,24,39,4,34,1,5,19,39,4,2,0,0,5,1,6,2,5,3,1,39,102
"94",18,34,1,7,24,39,4,34,1,7,24,39,4,1,6,0,NA,0,0,0,0,0,0,39,102
"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",1,1,4,1,1,1,9,1,1,1,1,1,1,3,6,1,6,1,0,3,6,2,3,3,8
"97",2,2,4,1,1,1,14,1,4,1,1,1,9,1,0,0,4,5,3,1,5,1,3,4,13
"98",3,2,4,5,1,1,17,2,4,1,1,1,14,4,3,0,3,0,0,4,3,3,3,8,16
"99",4,2,6,5,6,1,17,2,4,5,1,1,17,5,1,2,5,1,0,2,5,2,1,10,21
"100",5,3,6,5,6,9,17,2,6,5,6,1,17,1,0,0,6,2,6,1,6,1,2,11,29
"101",6,3,8,11,6,9,19,3,6,5,6,9,17,2,6,0,2,0,0,6,2,3,3,19,31
"102",7,1,11,11,11,15,21,3,8,11,6,9,19,2,3,3,2,3,0,3,2,2,3,20,44
"103",8,1,14,11,17,16,27,1,11,11,11,15,21,3,0,0,1,1,6,3,6,2,3,23,57
"104",9,2,14,11,17,17,27,1,14,11,17,16,27,1,1,0,1,0,0,1,1,1,2,24,58
"105",10,5,14,11,21,17,27,2,14,11,17,17,27,3,4,2,4,2,0,3,4,1,1,27,62
"106",11,7,14,11,22,17,27,5,14,11,21,17,27,2,0,0,4,5,1,2,1,1,1,29,63
"107",12,7,18,11,22,17,32,7,14,11,22,17,27,4,5,0,5,0,0,4,5,2,3,33,68
"108",13,12,18,11,22,17,36,7,18,11,22,17,32,2,4,5,2,4,0,5,4,1,3,38,72
"109",14,14,18,11,25,17,36,12,18,11,22,17,36,2,0,0,3,3,6,2,3,1,1,40,75
"110",15,26,18,11,30,17,39,14,18,11,25,17,36,3,6,0,3,0,0,6,3,1,3,52,121
"111",16,27,18,11,38,17,39,26,18,11,30,17,39,1,2,6,2,6,0,1,6,1,1,53,129
"112",17,29,18,11,38,20,39,27,18,11,38,17,39,2,0,0,3,6,6,2,3,1,2,55,132
