"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,6,7,1,7,1,3,1,1,1,1,1,1,1,1,1,1,6,2,5,2,5,0,6,2,2,2,17,2
"2",2,6,7,6,7,1,6,1,1,6,7,1,7,1,3,1,1,5,0,0,6,3,4,5,3,3,2,22,5
"3",3,12,7,6,13,1,6,1,5,6,7,6,7,1,6,1,1,6,4,0,4,0,0,6,4,4,4,34,9
"4",4,12,12,12,13,1,6,1,9,12,7,6,13,1,6,1,5,3,4,6,3,4,0,6,4,3,4,45,13
"5",5,12,15,12,13,1,6,1,14,12,12,12,13,1,6,1,9,3,0,0,3,6,5,3,5,2,4,48,18
"6",6,16,15,18,13,1,6,4,14,12,15,12,13,1,6,1,14,3,6,0,3,0,0,6,3,3,3,58,21
"7",7,16,15,18,16,1,8,4,14,16,15,18,13,1,6,4,14,3,3,2,3,2,0,3,2,4,2,61,23
"8",8,16,15,18,19,1,8,8,14,16,15,18,16,1,8,4,14,3,0,0,1,4,5,3,4,4,3,64,27
"9",9,16,15,18,20,1,8,8,19,16,15,18,19,1,8,8,14,1,5,0,5,0,0,1,5,4,4,65,32
"10",10,16,20,18,20,1,11,8,25,16,15,18,20,1,8,8,19,1,6,5,1,6,0,5,6,2,4,70,41
"11",11,17,20,18,20,1,13,8,31,16,20,18,20,1,11,8,25,1,0,0,6,1,6,1,6,1,4,71,49
"12",12,17,21,18,20,1,13,8,31,17,20,18,20,1,13,8,31,1,6,0,6,0,0,1,0,2,0,72,49
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,7,1,4,5,1,1,1,1,1,1,1,1,1,1,1,4,6,2,4,2,0,6,4,2,1,9,4
"15",2,3,7,1,4,9,1,1,7,1,7,1,4,5,1,1,1,2,0,0,6,2,3,2,6,1,4,11,14
"16",3,6,7,1,4,11,1,1,7,3,7,1,4,9,1,1,7,2,3,0,2,0,0,3,2,1,1,14,16
"17",4,12,7,6,10,20,1,1,7,6,7,1,4,11,1,1,7,6,6,6,6,6,0,6,6,1,1,31,25
"18",5,12,19,6,13,20,1,1,12,12,7,6,10,20,1,1,7,6,0,0,5,4,6,6,5,2,4,46,30
"19",6,12,21,12,13,24,1,1,12,12,19,6,13,20,1,1,12,4,6,0,4,0,0,6,4,3,1,54,34
"20",7,12,1,12,13,30,4,1,13,12,21,12,13,24,1,1,12,6,6,6,6,6,0,6,6,2,1,34,44
"21",8,12,7,16,1,31,4,5,13,12,1,12,13,30,4,1,13,6,0,0,2,1,3,6,1,2,1,32,49
"22",9,12,7,18,1,34,4,5,13,12,7,16,1,31,4,5,13,2,3,0,3,0,0,2,3,3,1,34,52
"23",10,13,7,18,1,36,4,5,13,12,7,18,1,34,4,5,13,1,2,3,2,3,0,1,2,1,1,35,54
"24",11,13,7,21,1,36,8,5,13,13,7,18,1,36,4,5,13,3,0,0,4,1,2,3,4,3,2,38,58
"25",12,13,7,22,1,36,8,5,13,13,7,21,1,36,8,5,13,1,2,0,2,0,0,1,0,3,0,39,58
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,5,1,7,1,2,1,1,1,1,1,1,1,1,1,1,1,6,4,1,4,1,0,6,1,3,1,10,1
"28",2,9,1,7,1,2,1,1,3,5,1,7,1,2,1,1,1,4,0,0,4,2,6,4,2,1,4,14,3
"29",3,12,7,7,1,6,1,1,3,9,1,7,1,2,1,1,3,4,6,0,4,0,0,6,4,2,1,23,7
"30",4,12,7,7,2,6,4,1,3,12,7,7,1,6,1,1,3,3,1,2,3,2,0,1,3,4,2,24,10
"31",5,12,7,7,4,6,6,1,3,12,7,7,2,6,4,1,3,2,0,0,5,1,2,2,2,4,2,26,12
"32",6,12,12,7,4,6,6,2,3,12,7,7,4,6,6,1,3,5,1,0,1,0,0,5,1,2,3,31,13
"33",7,13,12,7,4,6,6,2,8,12,12,7,4,6,6,2,3,1,5,3,5,3,0,1,5,1,4,32,18
"34",8,13,12,7,7,11,6,2,8,13,12,7,4,6,6,2,8,3,0,0,5,5,6,3,5,4,1,35,23
"35",9,14,12,7,13,11,11,2,8,13,12,7,7,11,6,2,8,5,6,0,5,0,0,6,5,4,2,42,28
"36",10,14,18,7,14,12,11,2,8,14,12,7,13,11,11,2,8,1,1,6,1,1,0,6,1,2,1,49,29
"37",11,14,18,7,15,12,11,2,11,14,18,7,14,12,11,2,8,1,0,0,3,3,5,1,3,4,4,50,32
"38",12,14,18,7,18,12,11,2,11,14,18,7,15,12,11,2,11,3,5,0,5,0,0,3,0,4,0,53,32
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,3,2,3,2,0,3,3,1,4,3,3
"41",2,6,1,1,1,1,1,1,7,4,1,1,1,1,1,1,4,2,0,0,5,3,5,2,3,1,4,5,6
"42",3,6,6,1,1,6,1,1,7,6,1,1,1,1,1,1,7,5,5,0,5,0,0,5,5,2,1,10,11
"43",4,11,6,1,1,6,4,1,7,6,6,1,1,6,1,1,7,1,5,3,1,3,0,5,3,1,2,15,14
"44",5,11,6,2,1,6,4,4,7,11,6,1,1,6,4,1,7,1,0,0,3,2,5,1,3,3,3,16,17
"45",6,11,6,7,1,6,6,4,7,11,6,2,1,6,4,4,7,2,5,0,2,0,0,5,2,3,2,21,19
"46",7,11,10,7,1,6,6,9,7,11,6,7,1,6,6,4,7,2,4,5,2,5,0,4,5,2,3,25,24
"47",8,11,10,7,3,6,6,15,11,11,10,7,1,6,6,9,7,2,0,0,2,4,6,2,6,4,3,27,34
"48",9,15,10,7,3,6,6,17,11,11,10,7,3,6,6,15,11,2,4,0,2,0,0,4,2,1,3,31,36
"49",10,19,10,7,3,6,6,17,13,15,10,7,3,6,6,17,11,2,2,4,2,2,0,4,2,1,4,35,38
"50",11,21,10,7,3,11,6,17,13,19,10,7,3,6,6,17,13,2,0,0,5,5,5,2,5,1,1,37,43
"51",12,26,10,7,3,11,6,17,13,21,10,7,3,11,6,17,13,5,5,0,5,0,0,5,0,1,0,42,43
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,2,2,3,3,2,2
"54",2,3,1,3,1,1,1,9,3,1,1,3,1,1,1,3,1,2,0,0,2,3,6,2,6,1,3,4,10
"55",3,6,1,3,1,1,1,9,5,3,1,3,1,1,1,9,3,2,3,0,2,0,0,3,2,1,4,7,12
"56",4,6,11,3,1,3,1,9,5,6,1,3,1,1,1,9,5,6,2,1,2,1,0,6,2,2,1,17,14
"57",5,7,11,3,1,3,1,14,5,6,11,3,1,3,1,9,5,1,0,0,4,5,2,1,5,1,3,18,19
"58",6,7,11,7,1,3,3,14,5,7,11,3,1,3,1,14,5,4,2,0,2,0,0,4,2,3,2,22,21
"59",7,13,17,10,1,7,3,14,11,7,11,7,1,3,3,14,5,6,5,6,5,6,0,6,6,2,4,37,31
"60",8,13,17,10,6,12,3,14,11,13,17,10,1,7,3,14,11,5,0,0,2,6,5,5,5,4,1,42,36
"61",9,20,17,10,6,12,5,14,11,13,17,10,6,12,3,14,11,2,6,0,2,0,0,6,2,1,2,49,38
"62",10,20,17,10,11,12,5,15,11,20,17,10,6,12,5,14,11,1,5,2,1,2,0,5,1,4,3,54,39
"63",11,22,17,10,11,12,5,20,11,20,17,10,11,12,5,15,11,2,0,0,5,6,2,2,5,1,3,56,44
"64",12,22,17,10,13,12,5,20,11,22,17,10,11,12,5,20,11,6,2,0,6,0,0,2,0,4,0,58,44
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",1,5,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,5,4,2,5,2,0,4,2,1,4,4,2
"67",2,5,1,1,6,1,7,5,3,5,1,1,1,1,1,1,3,5,0,0,6,3,3,5,6,4,2,9,12
"68",3,8,1,1,6,4,7,5,3,5,1,1,6,1,7,5,3,3,3,0,3,0,0,3,3,1,1,12,15
"69",4,8,1,1,10,10,7,5,9,8,1,1,6,4,7,5,3,6,5,4,6,5,0,4,6,4,1,16,27
"70",5,8,1,6,10,10,11,5,9,8,1,1,10,10,7,5,9,5,0,0,4,2,1,5,4,3,2,21,31
"71",6,8,1,6,12,10,11,6,9,8,1,6,10,10,11,5,9,2,1,0,1,0,0,2,1,4,3,23,32
