"","Move","Player_1_Final1","Player_1_Final2","Player_2_Final1","Player_2_Final2","Player_1_Initial1","Player_1_Initial2","Player_2_Initial1","Player_2_Initial2","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"20",7,28,22,16,16,26,22,16,13,3,2,3,3,3,0,2,3,1,2,48,30
"21",8,31,22,16,19,28,22,16,16,3,0,0,3,2,3,3,3,1,2,51,33
"22",9,33,22,19,19,31,22,16,19,2,3,0,3,0,0,2,3,1,1,53,36
"23",10,38,28,22,19,33,22,19,19,3,6,2,3,2,0,6,3,2,1,64,39
"24",11,38,30,24,19,38,28,22,19,2,0,0,6,1,2,2,2,2,1,66,41
"25",12,38,31,24,19,38,30,24,19,6,1,0,6,0,0,1,0,2,0,67,41
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,1,6,3,1,1,1,1,1,2,5,2,2,2,0,5,2,2,1,5,2
"28",2,1,8,5,1,1,6,3,1,2,0,0,2,4,5,2,2,2,1,7,4
"29",3,1,12,10,1,1,8,5,1,4,5,0,5,0,0,4,5,2,1,11,9
"30",4,1,15,10,5,1,12,10,1,3,4,4,4,4,0,3,4,2,2,14,13
"31",5,5,15,14,5,1,15,10,5,4,0,0,2,3,4,4,4,1,1,18,17
"32",6,8,15,14,7,5,15,14,5,2,3,0,2,0,0,3,2,1,2,21,19
"33",7,10,15,14,9,8,15,14,7,2,2,1,2,1,0,2,2,1,2,23,21
"34",8,11,15,19,9,10,15,14,9,1,0,0,5,1,1,1,5,1,1,24,26
"35",9,12,15,19,10,11,15,19,9,1,1,0,1,0,0,1,1,1,2,25,27
"36",10,12,18,21,10,12,15,19,10,2,3,2,2,2,0,3,2,2,1,28,29
"37",11,14,18,25,10,12,18,21,10,2,0,0,4,4,3,2,4,1,1,30,33
"38",12,18,18,25,10,14,18,25,10,4,3,0,3,0,0,4,0,1,0,34,33
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,1,4,2,1,1,1,1,1,1,2,3,1,2,0,3,1,2,1,3,1
"41",2,1,6,2,3,1,4,2,1,2,0,0,3,2,5,2,2,2,2,5,3
"42",3,6,6,2,6,1,6,2,3,3,5,0,3,0,0,5,3,1,2,10,6
"43",4,6,10,2,9,6,6,2,6,3,1,4,3,1,0,4,3,2,2,14,9
"44",5,7,10,12,9,6,10,2,9,1,0,0,1,2,6,1,6,1,1,15,19
"45",6,9,10,12,10,7,10,12,9,1,2,0,1,0,0,2,1,1,2,17,20
"46",7,13,10,12,13,9,10,12,10,3,4,3,3,3,0,4,3,1,2,21,23
"47",8,13,13,14,13,13,10,12,13,3,0,0,2,4,5,3,2,2,1,24,25
"48",9,18,13,14,17,13,13,14,13,4,5,0,4,0,0,5,4,1,2,29,29
"49",10,23,13,16,17,18,13,14,17,2,5,2,2,2,0,5,2,1,1,34,31
"50",11,23,15,17,17,23,13,16,17,2,0,0,1,1,1,2,1,2,1,36,32
"51",12,23,16,17,17,23,15,17,17,1,1,0,1,0,0,1,0,2,0,37,32
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",1,1,5,1,3,1,1,1,1,2,4,3,2,3,0,4,2,2,2,4,2
"54",2,1,8,6,3,1,5,1,3,3,0,0,2,2,5,3,5,2,1,7,7
"55",3,3,8,6,5,1,8,6,3,2,2,0,2,0,0,2,2,1,2,9,9
"56",4,3,13,9,5,3,8,6,5,3,5,2,3,2,0,5,3,2,1,14,12
"57",5,3,15,15,10,3,13,9,5,2,0,0,6,3,6,2,6,2,1,16,23
"58",6,12,15,18,10,3,15,15,10,3,6,0,3,0,0,6,3,1,1,25,26
"59",7,12,20,18,15,12,15,18,10,5,5,2,5,2,0,5,5,2,2,30,31
"60",8,14,20,20,15,12,20,18,15,2,0,0,4,2,2,2,2,1,1,32,33
"61",9,14,24,20,17,14,20,20,15,4,2,0,2,0,0,4,2,2,2,36,35
"62",10,19,24,22,17,14,24,20,17,2,2,5,2,2,0,5,2,1,1,41,37
"63",11,21,24,24,17,19,24,22,17,2,0,0,2,1,1,2,2,1,1,43,39
"64",12,21,25,24,17,21,24,24,17,1,1,0,1,0,0,1,0,2,0,44,39
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",1,1,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1
"67",2,1,3,6,1,1,2,2,1,1,0,0,4,3,1,1,4,2,1,2,5
"68",3,1,6,6,2,1,3,6,1,3,1,0,1,0,0,3,1,2,2,5,6
"69",4,1,11,8,2,1,6,6,2,5,1,2,1,2,0,5,2,2,1,10,8
"70",5,2,11,11,2,1,11,8,2,1,0,0,5,2,3,1,3,1,1,11,11
"71",6,7,11,13,2,2,11,11,2,5,2,0,2,0,0,5,2,1,1,16,13
"72",7,7,14,16,2,7,11,13,2,3,3,3,3,3,0,3,3,2,1,19,16
"73",8,7,17,20,2,7,14,16,2,3,0,0,4,5,3,3,4,2,1,22,20
"74",9,12,17,23,2,7,17,20,2,5,3,0,3,0,0,5,3,1,1,27,23
"75",10,21,17,25,2,12,17,23,2,2,6,3,2,3,0,6,2,1,1,36,25
"76",11,21,20,30,2,21,17,25,2,3,0,0,5,4,2,3,5,2,1,39,30
"77",12,21,22,30,2,21,20,30,2,4,2,0,4,0,0,2,0,2,0,41,30
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",1,7,2,4,1,1,1,1,1,6,3,1,3,1,0,6,3,1,1,7,3
"80",2,8,2,4,2,7,2,4,1,1,0,0,3,1,2,1,1,1,2,8,4
"81",3,11,2,6,2,8,2,4,2,3,2,0,2,0,0,3,2,1,1,11,6
"82",4,11,7,6,5,11,2,6,2,3,5,1,3,1,0,5,3,2,2,16,9
"83",5,11,8,11,5,11,7,6,5,1,0,0,5,1,3,1,5,2,1,17,14
"84",6,14,8,12,5,11,8,11,5,1,3,0,1,0,0,3,1,1,1,20,15
"85",7,17,8,16,5,14,8,12,5,3,3,4,3,4,0,3,4,1,1,23,19
"86",8,17,11,16,10,17,8,16,5,3,0,0,4,2,5,3,5,2,2,26,24
"87",9,21,11,18,10,17,11,16,10,4,2,0,2,0,0,4,2,1,1,30,26
"88",10,26,11,21,10,21,11,18,10,3,5,2,3,2,0,5,3,1,1,35,29
"89",11,28,11,21,17,26,11,21,10,2,0,0,6,6,3,2,6,1,2,37,36
"90",12,46,17,1,1,28,11,21,17,6,3,0,3,0,0,6,0,1,0,61,0
"91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",1,1,6,2,1,1,1,1,1,5,1,1,1,1,0,5,1,2,1,5,1
"93",2,1,7,4,1,1,6,2,1,1,0,0,2,6,5,1,2,2,1,6,3
"94",3,3,13,9,1,1,7,4,1,6,5,0,5,0,0,6,5,2,1,14,8
"95",4,8,13,13,1,3,13,9,1,5,4,5,4,5,0,5,4,1,1,19,12
"96",5,8,18,17,7,8,13,13,1,5,0,0,6,4,4,5,6,2,2,24,22
"97",6,8,22,21,7,8,18,17,7,4,4,0,4,0,0,4,4,2,1,28,26
"98",7,13,22,21,11,8,22,21,7,5,2,4,2,4,0,5,4,1,2,33,30
"99",8,13,24,23,11,13,22,21,11,2,0,0,2,6,1,2,2,2,1,35,32
"100",9,22,30,24,11,13,24,23,11,6,1,0,1,0,0,6,1,1,1,50,33
"101",10,24,30,29,11,22,30,24,11,5,4,2,5,4,0,2,5,1,1,52,38
"102",11,28,30,30,11,24,30,29,11,4,0,0,3,6,1,4,1,1,1,56,39
"103",12,35,33,30,1,28,30,30,11,3,6,0,3,0,0,6,0,1,0,66,29
"104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",1,9,1,5,1,1,1,1,1,6,1,4,1,4,0,6,4,1,1,8,4
"106",2,9,2,13,1,9,1,5,1,1,0,0,3,6,6,1,6,2,1,9,12
"107",3,9,12,13,4,9,2,13,1,3,6,0,3,0,0,6,3,2,2,19,15
"108",4,9,23,13,8,9,12,13,4,4,6,2,4,2,0,6,4,2,2,30,19
"109",5,11,23,14,8,9,23,13,8,2,0,0,1,3,3,2,1,1,1,32,20
"110",6,14,23,17,8,11,23,14,8,3,3,0,3,0,0,3,3,1,1,35,23
"111",7,14,24,19,8,14,23,17,8,2,1,1,2,1,0,1,2,2,1,36,25
"112",8,15,24,23,8,14,24,19,8,1,0,0,4,4,6,1,4,1,1,37,29
"113",9,28,24,27,8,15,24,23,8,4,6,0,4,0,0,6,4,1,1,50,33
"114",10,28,29,31,8,28,24,27,8,4,6,5,4,6,0,5,4,2,1,55,37
"115",11,39,29,35,14,28,29,31,8,6,0,0,6,6,4,6,6,1,2,66,47
"116",12,39,33,35,14,39,29,35,14,6,4,0,6,0,0,4,0,2,0,70,47
"117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",1,10,7,5,1,1,1,1,1,3,6,4,3,4,0,6,4,2,1,15,4
"119",2,10,10,6,1,10,7,5,1,3,0,0,1,5,3,3,1,2,1,18,5
"120",3,15,10,9,1,10,10,6,1,5,3,0,3,0,0,5,3,1,1,23,8
"121",4,17,10,10,1,15,10,9,1,2,1,1,1,1,0,2,1,1,1,25,9
"122",5,17,11,10,6,17,10,10,1,1,0,0,5,5,1,1,5,2,2,26,14
"123",6,17,16,11,6,17,11,10,6,5,1,0,1,0,0,5,1,2,1,31,15
"124",7,22,16,15,6,17,16,11,6,4,2,5,4,2,0,5,4,1,1,36,19
"125",8,22,18,15,10,22,16,15,6,2,0,0,3,4,4,2,4,2,2,38,23
"126",9,26,18,18,10,22,18,15,10,3,4,0,3,0,0,4,3,1,1,42,26
"127",10,26,27,22,10,26,18,18,10,6,5,4,5,4,0,6,4,2,1,51,30
"128",11,31,27,35,10,26,27,22,10,5,0,0,4,3,6,5,6,1,1,56,43
"129",12,34,27,35,10,31,27,35,10,4,3,0,4,0,0,3,0,1,0,59,43
"130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",1,1,3,1,5,1,1,1,1,1,4,2,1,4,0,2,4,2,2,2,4
"132",2,2,3,1,6,1,3,1,5,1,0,0,3,1,2,1,1,1,2,3,5
"133",3,4,3,1,9,2,3,1,6,3,2,0,3,0,0,2,3,1,2,5,8
"134",4,6,15,1,14,4,3,1,9,5,6,2,5,2,0,6,5,2,2,19,13
"135",5,6,17,1,25,6,15,1,14,2,0,0,6,4,3,2,6,2,2,21,24
"136",6,1,21,1,33,6,17,1,25,4,3,0,3,0,0,4,3,2,2,20,32
"137",7,4,21,7,42,1,21,1,33,3,3,6,3,6,0,3,6,1,2,23,47
"138",8,4,24,7,46,4,21,7,42,3,0,0,4,2,2,3,4,2,2,26,51
"139",9,4,26,9,46,4,24,7,46,2,2,0,2,0,0,2,2,2,1,28,53
"140",10,4,29,13,46,4,26,9,46,3,4,3,4,3,0,3,4,2,1,31,57
"141",11,7,29,14,46,4,29,13,46,3,0,0,1,4,5,3,1,1,1,34,58
"142",12,12,29,14,46,7,29,14,46,4,5,0,4,0,0,5,0,1,0,39,58
"143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",1,7,2,8,1,1,1,1,1,3,6,6,3,6,0,6,6,1,1,7,7
"145",2,10,2,12,1,7,2,8,1,3,0,0,2,4,1,3,4,1,1,10,11
"146",3,10,3,12,3,10,2,12,1,2,1,0,2,0,0,1,2,2,2,11,13
"147",4,15,3,14,3,10,3,12,3,2,5,1,2,1,0,5,2,1,1,16,15
"148",5,16,3,21,3,15,3,14,3,1,0,0,6,4,1,1,6,1,1,17,22
"149",6,20,3,22,3,16,3,21,3,4,1,0,1,0,0,4,1,1,1,21,23
"150",7,23,3,22,8,20,3,22,3,3,1,5,1,5,0,3,5,1,2,24,28
"151",8,23,1,33,8,23,3,22,8,1,0,0,4,4,1,1,4,2,1,22,39
"152",9,23,5,33,9,23,1,33,8,4,1,0,1,0,0,4,1,2,2,26,40
"153",10,23,9,36,9,23,5,33,9,2,3,4,2,3,0,4,3,2,1,30,43
"154",11,25,9,38,9,23,9,36,9,2,0,0,2,5,4,2,2,1,1,32,45
"155",12,29,9,38,9,25,9,38,9,5,4,0,5,0,0,4,0,1,0,36,45
"156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",1,1,3,2,1,1,1,1,1,1,2,1,1,1,0,2,1,2,1,2,1
"158",2,1,4,7,1,1,3,2,1,1,0,0,5,5,4,1,5,2,1,3,6
"159",3,6,4,7,5,1,4,7,1,5,4,0,4,0,0,5,4,1,2,8,10
"160",4,10,10,7,10,6,4,7,5,2,5,6,2,5,0,6,5,2,2,18,15
"161",5,10,12,7,13,10,10,7,10,2,0,0,1,2,3,2,3,2,2,20,18
"162",6,10,14,7,14,10,12,7,13,1,2,0,1,0,0,2,1,2,2,22,19
"163",7,13,14,12,14,10,14,7,14,3,5,3,5,3,0,3,5,1,1,25,24
"164",8,16,14,12,19,13,14,12,14,3,0,0,5,1,5,3,5,1,2,28,29
"165",9,21,14,13,19,16,14,12,19,1,5,0,1,0,0,5,1,1,1,33,30
"166",10,25,14,13,23,21,14,13,19,4,4,4,4,4,0,4,4,1,2,37,34
"167",11,25,18,13,28,25,14,13,23,4,0,0,3,6,5,4,5,2,2,41,39
"168",12,31,23,13,28,25,18,13,28,3,6,0,3,0,0,6,0,1,0,52,39
"169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",1,7,5,12,1,1,1,1,1,1,6,6,1,6,0,6,6,1,1,10,11
"171",2,7,6,12,9,7,5,12,1,1,0,0,6,1,4,1,6,2,2,11,19
"172",3,11,6,12,10,7,6,12,9,1,4,0,1,0,0,4,1,1,2,15,20
"173",4,11,9,14,10,11,6,12,10,3,2,1,2,1,0,3,2,2,1,18,22
"174",5,12,9,14,14,11,9,14,10,1,0,0,1,4,1,1,4,1,2,19,26
"175",6,13,9,14,15,12,9,14,14,1,1,0,1,0,0,1,1,1,2,20,27
"176",7,18,9,16,15,13,9,14,15,5,2,2,2,2,0,5,2,1,1,25,29
"177",8,20,9,20,15,18,9,16,15,2,0,0,5,3,4,2,4,1,1,27,33
"178",9,20,14,20,18,20,9,20,15,5,3,0,3,0,0,5,3,2,2,32,36
"179",10,24,14,32,18,20,14,20,18,4,1,6,1,6,0,4,6,1,1,36,48
"180",11,25,14,41,18,24,14,32,18,1,0,0,6,6,3,1,6,1,1,37,57
"181",12,28,14,41,18,25,14,41,18,6,3,0,6,0,0,3,0,1,0,40,57
"182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",1,12,7,1,3,1,1,1,1,6,3,2,3,2,0,6,2,2,2,17,2
"184",2,12,10,4,3,12,7,1,3,3,0,0,4,3,4,3,3,2,1,20,5
"185",3,12,14,4,7,12,10,4,3,4,4,0,4,0,0,4,4,2,2,24,9
"186",4,12,16,8,7,12,14,4,7,5,4,2,5,4,0,2,4,2,1,26,13
"187",5,17,16,15,7,12,16,8,7,5,0,0,2,2,6,5,6,1,1,31,20
"188",6,17,18,17,7,17,16,15,7,2,2,0,2,0,0,2,2,2,1,33,22
"189",7,17,22,17,12,17,18,17,7,6,4,5,6,5,0,4,5,2,2,37,27
"190",8,22,28,18,12,17,22,17,12,6,0,0,4,1,6,6,1,2,1,48,28
"191",9,32,28,22,12,22,28,18,12,4,6,0,4,0,0,6,4,1,1,58,32
"192",10,32,39,22,5,32,28,22,12,6,2,4,2,4,0,6,4,2,2,69,25
"193",11,32,41,29,5,32,39,22,5,2,0,0,6,4,2,2,6,2,1,71,32
"194",12,36,41,29,5,32,41,29,5,4,2,0,2,0,0,4,0,1,0,75,32
"195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",1,1,6,4,1,1,1,1,1,5,2,3,2,3,0,5,3,2,1,5,3
"197",2,3,6,12,1,1,6,4,1,2,0,0,4,5,6,2,6,1,1,7,11
"198",3,3,11,12,5,3,6,12,1,4,5,0,4,0,0,5,4,2,2,12,15
"199",4,3,22,18,7,3,11,12,5,3,6,6,3,6,0,6,6,2,1,23,23
"200",5,3,25,18,11,3,22,18,7,3,0,0,5,2,4,3,4,2,2,26,27
"201",6,8,25,20,11,3,25,18,11,5,2,0,2,0,0,5,2,1,1,31,29
"202",7,11,25,23,11,8,25,20,11,3,2,3,2,3,0,3,3,1,1,34,32
"203",8,11,27,29,14,11,25,23,11,2,0,0,5,3,6,2,6,2,1,36,41
"204",9,11,30,29,19,11,27,29,14,5,3,0,5,0,0,3,5,2,2,39,46
"205",10,1,30,35,29,11,30,29,19,2,6,1,6,1,0,2,6,1,2,29,62
"206",11,2,30,42,29,1,30,35,29,1,0,0,6,4,5,1,6,1,1,30,69
"207",12,9,30,42,1,2,30,42,29,4,5,0,4,0,0,5,0,1,0,37,41
"208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",1,1,6,8,1,1,1,1,1,4,6,5,4,6,0,5,6,2,1,5,7
"210",2,5,6,12,1,1,6,8,1,4,0,0,4,1,1,4,4,1,1,9,11
"211",3,5,7,13,1,5,6,12,1,1,1,0,1,0,0,1,1,2,1,10,12
"212",4,5,9,13,2,5,7,13,1,1,1,2,1,1,0,2,1,2,2,12,13
"213",5,6,9,17,2,5,9,13,2,1,0,0,4,1,4,1,4,1,1,13,17
"214",6,10,9,17,3,6,9,17,2,1,4,0,1,0,0,4,1,1,2,17,18
"215",7,10,11,20,3,10,9,17,3,2,2,3,2,3,0,2,3,2,1,19,21
"216",8,10,13,26,4,10,11,20,3,2,0,0,6,2,4,2,6,2,1,21,28
"217",9,10,17,28,4,10,13,26,4,2,4,0,2,0,0,4,2,2,1,25,30
"218",10,10,20,30,4,10,17,28,4,2,3,1,2,1,0,3,2,2,1,28,32
"219",11,10,21,30,9,10,20,30,4,1,0,0,5,3,3,1,5,2,2,29,37
"220",12,13,21,30,9,10,21,30,9,3,3,0,3,0,0,3,0,1,0,32,37
"221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",1,3,1,5,1,1,1,1,1,2,4,1,4,1,0,2,4,1,1,2,4
"223",2,3,2,15,1,3,1,5,1,1,0,0,1,6,3,1,6,2,1,3,14
"224",3,6,2,16,1,3,2,15,1,1,3,0,1,0,0,3,1,1,1,6,15
"225",4,6,6,19,7,6,2,16,1,4,3,6,3,6,0,4,6,2,2,10,24
"226",5,9,6,24,7,6,6,19,7,3,0,0,5,3,5,3,5,1,1,13,29
"227",6,14,6,24,10,9,6,24,7,3,5,0,3,0,0,5,3,1,2,18,32
"228",7,19,6,29,10,14,6,24,10,5,5,4,5,4,0,5,5,1,1,23,37
"229",8,23,6,29,14,19,6,29,10,4,0,0,3,4,5,4,4,1,2,27,41
"230",9,28,6,29,17,23,6,29,14,3,5,0,3,0,0,5,3,1,2,32,44
"231",10,31,6,29,19,28,6,29,17,2,3,3,2,3,0,3,2,1,2,35,46
"232",11,34,6,38,19,31,6,29,19,3,0,0,6,3,2,3,6,1,1,38,55
"233",12,37,6,38,19,34,6,38,19,3,2,0,2,0,0,3,0,1,0,41,55
"234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",1,13,6,3,1,1,1,1,1,5,6,2,5,2,0,6,2,1,1,17,2
"236",2,18,6,3,3,13,6,3,1,5,0,0,3,5,2,5,2,1,2,22,4
"237",3,18,9,8,3,18,6,3,3,3,5,0,5,0,0,3,5,2,1,25,9
"238",4,18,11,11,3,18,9,8,3,2,2,3,2,3,0,2,3,2,1,27,12
"239",5,20,11,13,3,18,11,11,3,2,0,0,2,6,5,2,2,1,1,29,14
"240",6,20,16,24,3,20,11,13,3,6,5,0,6,0,0,5,6,2,1,34,25
"241",7,1,16,28,5,20,16,24,3,3,2,6,3,2,0,6,2,1,2,15,31
"242",8,4,16,37,5,1,16,28,5,3,0,0,1,4,6,3,6,1,1,18,40
"243",9,4,17,37,9,4,16,37,5,1,4,0,4,0,0,1,4,2,2,19,44
"244",10,6,17,37,12,4,17,37,9,2,3,5,3,5,0,2,3,1,2,21,47
"245",11,11,17,37,13,6,17,37,12,5,0,0,1,1,6,5,1,1,2,26,48
"246",12,22,17,37,13,11,17,37,13,1,6,0,1,0,0,6,0,1,0,37,48
"247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",1,11,1,5,1,1,1,1,1,4,3,6,4,3,0,6,4,1,1,10,4
"249",2,14,1,10,1,11,1,5,1,3,0,0,5,2,5,3,5,1,1,13,9
"250",3,14,6,10,3,14,1,10,1,2,5,0,2,0,0,5,2,2,2,18,11
"251",4,14,9,15,3,14,6,10,3,3,5,3,5,3,0,3,5,2,1,21,16
"252",5,14,12,18,3,14,9,15,3,3,0,0,1,1,3,3,3,2,1,24,19
"253",6,14,13,18,4,14,12,18,3,1,1,0,1,0,0,1,1,2,2,25,20
"254",7,14,18,21,4,14,13,18,4,1,5,3,1,3,0,5,3,2,1,30,23
"255",8,14,19,21,5,14,18,21,4,1,0,0,1,6,4,1,1,2,2,31,24
"256",9,14,26,25,5,14,19,21,5,6,4,0,4,0,0,6,4,2,1,38,28
"257",10,19,26,25,7,14,26,25,5,5,1,2,1,2,0,5,2,1,2,43,30
"258",11,19,27,29,7,19,26,25,7,1,0,0,4,6,4,1,4,2,1,44,34
"259",12,25,28,29,7,19,27,29,7,6,4,0,4,0,0,6,0,1,0,51,34
"260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",1,7,3,4,1,1,1,1,1,6,1,3,1,3,0,6,3,1,1,8,3
"262",2,8,3,4,5,7,3,4,1,1,0,0,4,2,4,1,4,1,2,9,7
"263",3,12,3,4,7,8,3,4,5,2,4,0,2,0,0,4,2,1,2,13,9
"264",4,12,11,4,11,12,3,4,7,4,6,1,4,1,0,6,4,2,2,21,13
"265",5,12,12,4,21,12,11,4,11,1,0,0,6,1,6,1,6,2,2,22,23
"266",6,12,19,5,21,12,12,4,21,1,6,0,1,0,0,6,1,2,1,29,24
"267",7,12,24,7,21,12,19,5,21,2,5,3,2,3,0,5,2,2,1,34,26
"268",8,12,27,8,21,12,24,7,21,3,0,0,5,6,1,3,1,2,1,37,27
"269",9,23,27,13,21,12,27,8,21,5,6,0,5,0,0,6,5,1,1,48,32
"270",10,23,31,16,21,23,27,13,21,4,3,3,3,3,0,4,3,2,1,52,35
"271",11,26,31,19,21,23,31,16,21,3,0,0,3,6,1,3,3,1,1,55,38
"272",12,26,32,19,21,26,31,19,21,6,1,0,6,0,0,1,0,2,0,56,38
"273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",1,1,8,5,1,1,1,1,1,6,1,4,1,4,0,6,4,2,1,7,4
"275",2,2,8,10,1,1,8,5,1,1,0,0,1,3,5,1,5,1,1,8,9
"276",3,2,9,13,1,2,8,10,1,1,3,0,3,0,0,1,3,2,1,9,12
"277",4,2,14,16,7,2,9,13,1,6,5,1,6,1,0,5,6,2,2,14,21
"278",5,2,15,19,7,2,14,16,7,1,0,0,3,3,5,1,3,2,1,15,24
"279",6,2,20,22,7,2,15,19,7,3,5,0,3,0,0,5,3,2,1,20,27
"280",7,8,31,22,4,2,20,22,7,1,3,6,1,3,0,6,3,2,2,37,24
"281",8,9,31,22,6,8,31,22,4,1,0,0,6,2,2,1,2,1,2,38,26
"282",9,9,42,24,6,9,31,22,6,6,2,0,2,0,0,6,2,2,1,49,28
"283",10,15,48,25,6,9,42,24,6,1,2,6,1,2,0,6,1,2,1,108,29
"284",11,17,48,30,6,15,48,25,6,2,0,0,5,6,1,2,5,1,1,110,34
"285",12,27,48,30,6,17,48,30,6,6,1,0,1,0,0,6,0,1,0,120,34
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",1,1,6,3,1,1,1,1,1,4,5,2,4,2,0,5,2,2,1,5,2
"288",2,5,6,8,1,1,6,3,1,4,0,0,2,5,5,4,5,1,1,9,7
"289",3,10,6,8,3,5,6,8,1,2,5,0,2,0,0,5,2,1,2,14,9
"290",4,10,8,10,3,10,6,8,3,3,2,2,3,2,0,2,2,2,1,16,11
"291",5,10,11,15,3,10,8,10,3,3,0,0,6,5,3,3,5,2,1,19,16
"292",6,10,22,18,3,10,11,15,3,6,3,0,3,0,0,6,3,2,1,30,19
"293",7,14,22,23,3,10,22,18,3,2,5,4,2,5,0,4,5,1,1,34,24
"294",8,14,24,27,3,14,22,23,3,2,0,0,4,4,2,2,4,2,1,36,28
"295",9,18,24,29,3,14,24,27,3,4,2,0,2,0,0,4,2,1,1,40,30
"296",10,23,24,32,3,18,24,29,3,3,3,5,3,3,0,5,3,1,1,45,33
"297",11,1,24,37,4,23,24,32,3,3,0,0,2,1,4,3,1,1,2,23,39
"298",12,3,24,37,4,1,24,37,4,2,4,0,4,0,0,2,0,1,0,25,39
"299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",1,11,7,6,1,1,1,1,1,1,6,5,1,5,0,6,5,1,1,16,5
"301",2,12,7,16,1,11,7,6,1,1,0,0,1,6,2,1,6,1,1,17,15
