"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,1,6,4,1,1,1,1,1,1,1,1,3,5,2,3,2,0,5,3,3,1,5,3
"2",2,3,1,6,4,1,4,1,1,6,4,1,1,2,0,0,1,3,3,2,3,1,3,7,6
"3",3,6,1,6,4,1,5,3,1,6,4,1,4,1,3,0,1,0,0,3,1,1,3,10,7
"4",4,6,1,10,6,1,5,6,1,6,4,1,5,4,2,3,2,3,0,4,2,3,1,14,9
"5",5,9,1,10,6,1,10,6,1,10,6,1,5,3,0,0,6,5,3,3,5,1,3,17,14
"6",6,9,7,15,6,4,10,9,1,10,6,1,10,6,3,0,3,0,0,6,3,2,2,28,17
"7",7,9,11,15,6,4,14,9,7,15,6,4,10,1,4,4,1,4,0,4,4,2,3,32,21
"8",8,10,11,15,8,4,14,9,11,15,6,4,14,1,0,0,5,2,2,1,2,1,1,33,23
"9",9,10,16,15,8,6,14,10,11,15,8,4,14,5,2,0,2,0,0,5,2,2,2,38,25
"10",10,14,16,15,8,6,17,10,16,15,8,6,14,3,3,4,3,3,0,4,3,1,3,42,28
"11",11,17,16,15,8,6,20,14,16,15,8,6,17,3,0,0,4,5,3,3,3,1,3,45,31
"12",12,17,16,19,13,6,20,17,16,15,8,6,20,4,5,0,5,0,0,4,5,3,1,49,36
"13",13,19,1,19,13,10,25,17,16,19,13,6,20,6,4,3,4,3,0,6,4,2,2,36,45
"14",14,19,4,19,13,15,25,19,1,19,13,10,25,3,0,0,1,1,5,3,5,2,2,39,50
"15",15,19,5,19,13,15,26,19,4,19,13,15,25,1,1,0,1,0,0,1,1,2,3,40,51
"16",16,19,5,24,19,16,32,19,5,19,13,15,26,2,6,5,2,6,0,5,6,3,1,45,64
"17",17,21,5,24,22,16,32,19,5,24,19,16,32,2,0,0,3,4,4,2,3,1,1,47,67
"18",18,21,5,28,22,16,32,21,5,24,22,16,32,4,4,0,4,0,0,4,0,3,0,51,67
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",1,1,6,1,1,1,5,1,1,1,1,1,1,5,4,1,4,1,0,5,4,2,3,5,4
"21",2,1,7,1,4,1,5,1,6,1,1,1,5,1,0,0,5,4,3,1,3,2,1,6,7
"22",3,1,11,1,4,6,5,1,7,1,4,1,5,5,4,0,5,0,0,4,5,2,2,10,12
"23",4,1,15,1,4,6,8,1,11,1,4,6,5,4,2,3,2,3,0,4,3,2,3,14,15
"24",5,3,15,1,5,6,8,1,15,1,4,6,8,2,0,0,1,6,5,2,1,1,1,16,16
"25",6,12,15,1,5,11,8,3,15,1,5,6,8,6,5,0,5,0,0,6,5,1,2,25,21
"26",7,12,18,1,5,13,8,12,15,1,5,11,8,2,3,1,2,1,0,3,2,2,2,28,23
"27",8,12,19,1,5,16,8,12,18,1,5,13,8,1,0,0,3,1,2,1,3,2,2,29,26
"28",9,12,19,3,5,16,9,12,19,1,5,16,8,1,2,0,1,0,0,2,1,3,3,31,27
"29",10,12,19,8,5,16,12,12,19,3,5,16,9,1,3,5,1,3,0,5,3,3,3,36,30
"30",11,12,20,8,5,20,12,12,19,8,5,16,12,1,0,0,2,4,5,1,4,2,2,37,34
"31",12,17,20,8,5,22,12,12,20,8,5,20,12,2,5,0,2,0,0,5,2,1,2,42,36
"32",13,17,20,13,5,22,13,17,20,8,5,22,12,5,1,4,1,4,0,5,1,3,3,47,37
"33",14,17,20,17,5,24,13,17,20,13,5,22,13,4,0,0,6,2,2,4,2,3,2,51,39
"34",15,17,20,26,1,26,13,17,20,17,5,24,13,6,2,0,2,0,0,6,2,3,2,60,37
"35",16,17,20,30,1,28,13,17,20,26,1,26,13,2,4,3,2,3,0,4,2,3,2,64,39
"36",17,20,20,30,1,30,13,17,20,30,1,28,13,3,0,0,3,2,4,3,2,1,2,67,41
"37",18,20,20,34,1,30,13,20,20,30,1,30,13,3,4,0,3,0,0,4,0,3,0,71,41
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",1,7,5,1,1,6,1,1,1,1,1,1,1,5,6,6,5,6,0,6,5,1,2,10,5
"40",2,7,17,1,1,9,1,7,5,1,1,6,1,6,0,0,1,3,1,6,3,2,2,22,8
"41",3,7,17,2,1,9,2,7,17,1,1,9,1,1,1,0,1,0,0,1,1,3,3,23,9
"42",4,12,17,2,3,9,2,7,17,2,1,9,2,5,2,2,2,2,0,5,2,1,1,28,11
"43",5,14,17,2,3,14,2,12,17,2,3,9,2,2,0,0,1,5,3,2,5,1,2,30,16
"44",6,17,17,2,3,15,2,14,17,2,3,14,2,1,3,0,1,0,0,3,1,1,2,33,17
"45",7,20,17,6,6,15,1,17,17,2,3,15,2,3,2,3,2,3,0,3,3,1,1,40,19
"46",8,22,17,6,9,15,1,20,17,6,6,15,1,2,0,0,5,2,3,2,3,1,1,42,22
"47",9,22,17,8,14,15,1,22,17,6,9,15,1,5,2,0,5,0,0,2,5,3,1,44,27
"48",10,26,17,8,14,15,3,22,17,8,14,15,1,3,4,2,3,2,0,4,2,1,3,48,29
"49",11,29,17,8,14,15,7,26,17,8,14,15,3,3,0,0,4,4,1,3,4,1,3,51,33
"50",12,29,21,8,15,15,7,29,17,8,14,15,7,4,1,0,1,0,0,4,1,2,1,55,34
"51",13,31,21,8,15,18,7,29,21,8,15,15,7,3,5,2,3,5,0,2,3,1,2,57,37
"52",14,36,21,8,19,18,7,31,21,8,15,18,7,5,0,0,2,4,6,5,4,1,1,62,41
"53",15,36,21,15,21,18,7,36,21,8,19,18,7,2,6,0,2,0,0,6,2,3,1,69,43
"54",16,36,22,21,25,18,7,36,21,15,21,18,7,4,6,1,4,1,0,6,4,3,1,76,47
"55",17,37,22,21,28,18,7,36,22,21,25,18,7,1,0,0,4,3,6,1,3,1,1,77,50
"56",18,37,22,30,28,18,1,37,22,21,28,18,7,4,6,0,6,0,0,4,0,3,0,86,44
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",1,1,5,1,11,1,1,1,1,1,1,1,1,2,6,4,2,6,0,4,6,2,1,4,10
"59",2,3,5,1,11,1,5,1,5,1,11,1,1,2,0,0,3,4,2,2,4,1,3,6,14
"60",3,6,5,1,11,1,7,3,5,1,11,1,5,3,2,0,2,0,0,3,2,1,3,9,16
"61",4,6,10,1,12,1,7,6,5,1,11,1,7,5,1,2,1,2,0,5,1,2,1,14,17
"62",5,6,12,1,17,1,7,6,10,1,12,1,7,2,0,0,5,2,6,2,5,2,1,16,22
"63",6,6,18,7,19,1,7,6,12,1,17,1,7,2,6,0,2,0,0,6,2,2,1,28,24
"64",7,6,23,7,19,4,7,6,18,7,19,1,7,3,5,2,3,2,0,5,3,2,2,33,27
"65",8,8,23,7,19,4,10,6,23,7,19,4,7,2,0,0,1,1,3,2,3,1,3,35,30
"66",9,8,24,7,19,4,11,8,23,7,19,4,10,1,1,0,1,0,0,1,1,2,3,36,31
"67",10,8,26,7,19,4,14,8,24,7,19,4,11,3,2,1,3,1,0,2,3,2,3,38,34
"68",11,8,1,8,23,8,14,8,26,7,19,4,14,1,0,0,2,4,2,1,4,3,2,14,42
