"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"121",21,13,1,1,38,22,34,39,3,11,1,1,38,20,34,39,3,2,2,0,2,0,0,2,2,1,1,49,132
"122",22,13,5,1,38,26,34,39,3,13,1,1,38,22,34,39,3,4,4,6,4,6,0,4,4,2,1,53,136
"123",23,15,5,7,38,28,34,39,3,13,5,1,38,26,34,39,3,6,0,0,2,6,6,6,2,3,1,61,138
"124",24,15,5,7,38,28,34,39,3,15,5,7,38,28,34,39,3,6,6,0,NA,0,0,0,0,0,0,61,138
"125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",1,1,1,1,4,1,3,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,0,3,2,4,2,3,2
"127",2,1,1,3,4,1,3,5,1,1,1,1,4,1,3,1,1,2,0,0,1,4,4,2,4,3,3,5,6
"128",3,1,5,3,4,2,3,5,1,1,1,3,4,1,3,5,1,1,4,0,1,0,0,4,1,2,1,9,7
"129",4,1,5,3,9,2,8,5,1,1,5,3,4,2,3,5,1,5,3,5,3,5,0,5,5,4,2,14,12
"130",5,4,5,3,9,2,8,5,2,1,5,3,9,2,8,5,1,3,0,0,1,3,3,3,1,1,4,17,13
"131",6,4,8,3,9,2,11,5,2,4,5,3,9,2,8,5,2,3,3,0,3,0,0,3,3,2,2,20,16
"132",7,10,8,9,9,2,14,5,2,4,8,3,9,2,11,5,2,6,3,5,3,5,0,6,3,3,2,32,19
"133",8,15,8,9,9,2,14,5,4,10,8,9,9,2,14,5,2,5,0,0,1,2,4,5,2,1,4,37,21
"134",9,15,8,9,13,3,14,5,4,15,8,9,9,2,14,5,4,1,4,0,1,0,0,4,1,4,1,41,22
"135",10,15,8,11,13,3,18,5,4,15,8,9,13,3,14,5,4,5,2,4,5,4,0,2,4,3,2,43,26
"136",11,15,13,11,13,3,18,5,5,15,8,11,13,3,18,5,4,5,0,0,1,2,3,5,1,2,4,48,27
