"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,6,1,1,1,4,7,1,1,1,1,1,1,6,5,2,6,2,0,5,6,1,3,5,9
"2",2,6,3,1,1,14,7,6,1,1,1,4,7,2,0,0,2,6,2,2,6,2,2,7,19
"3",3,6,5,1,1,16,7,6,3,1,1,14,7,2,2,0,2,0,0,2,2,2,2,9,21
"4",4,6,5,5,1,16,8,6,5,1,1,16,7,4,1,1,1,1,0,4,1,3,3,13,22
"5",5,6,6,5,8,16,8,6,5,5,1,16,8,1,0,0,5,6,1,1,6,2,1,14,29
"6",6,11,6,5,8,16,9,6,6,5,8,16,8,5,1,0,1,0,0,5,1,1,3,19,30
"7",7,17,6,8,8,16,14,11,6,5,8,16,9,1,5,6,1,5,0,6,5,1,3,28,35
"8",8,17,6,9,13,16,14,17,6,8,8,16,14,1,0,0,5,2,1,1,5,3,1,29,40
"9",9,18,6,9,15,16,14,17,6,9,13,16,14,2,1,0,2,0,0,1,2,1,1,30,42
"10",10,21,6,9,15,22,16,18,6,9,15,16,14,6,2,3,6,2,0,3,6,1,2,33,50
"11",11,23,6,9,15,25,16,21,6,9,15,22,16,2,0,0,5,3,1,2,3,1,2,35,53
"12",12,28,6,9,15,25,17,23,6,9,15,25,16,5,1,0,1,0,0,5,1,1,3,40,54
"13",13,34,6,17,18,25,17,28,6,9,15,25,17,3,6,2,3,2,0,6,3,1,1,54,57
"14",14,34,6,19,18,25,22,34,6,17,18,25,17,2,0,0,4,5,1,2,5,3,3,56,62
"15",15,34,6,23,18,26,22,34,6,19,18,25,22,4,1,0,1,0,0,4,1,3,2,60,63
"16",16,37,6,23,18,26,25,34,6,23,18,26,22,2,3,3,2,3,0,3,3,1,3,63,66
"17",17,39,6,23,29,26,25,37,6,23,18,26,25,2,0,0,2,6,4,2,6,1,1,65,77
"18",18,39,6,25,33,26,25,39,6,23,29,26,25,2,4,0,4,0,0,2,4,3,1,67,81
"19",19,39,15,25,1,32,34,39,6,25,33,26,25,1,6,5,1,6,0,5,6,2,2,76,64
"20",20,39,1,25,1,40,34,39,15,25,1,32,34,1,0,0,6,4,3,1,6,2,2,62,72
"21",21,43,1,25,1,43,34,39,1,25,1,40,34,4,3,0,3,0,0,4,3,1,2,66,75
"22",22,45,1,25,4,43,34,43,1,25,1,43,34,3,4,2,3,4,0,2,3,1,1,68,78
"23",23,45,5,25,7,43,34,45,1,25,4,43,34,4,0,0,3,5,1,4,3,2,1,72,81
"24",24,45,5,25,7,43,34,45,5,25,7,43,34,5,1,0,NA,0,0,0,0,0,0,72,81
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",1,1,1,6,1,1,6,1,1,1,1,1,1,5,5,2,5,2,0,5,5,3,3,5,5
"27",2,1,1,8,2,1,12,1,1,6,1,1,6,2,0,0,3,3,6,2,6,3,3,7,12
"28",3,4,1,8,2,4,12,1,1,8,2,1,12,3,3,0,3,0,0,3,3,1,2,10,15
"29",4,6,1,14,2,8,12,4,1,8,2,4,12,4,6,5,4,5,0,6,4,3,2,18,19
"30",5,6,1,19,2,11,12,6,1,14,2,8,12,5,0,0,3,6,5,5,3,3,2,23,22
"31",6,11,1,30,7,15,12,6,1,19,2,11,12,6,5,0,6,0,0,5,6,3,1,39,31
"32",7,11,4,1,8,15,17,11,1,30,7,15,12,3,2,1,2,1,0,3,1,2,1,13,37
"33",8,13,4,1,8,18,17,11,4,1,8,15,17,2,0,0,5,3,3,2,3,1,2,15,40
"34",9,16,4,1,13,18,17,13,4,1,8,18,17,5,3,0,5,0,0,3,5,1,1,18,45
"35",10,16,4,5,13,18,20,16,4,1,13,18,17,2,4,3,2,3,0,4,3,3,3,22,48
"36",11,16,4,7,13,22,20,16,4,5,13,18,20,2,0,0,4,5,6,2,4,3,2,24,52
"37",12,27,4,7,13,27,20,16,4,7,13,22,20,5,6,0,5,0,0,6,5,1,2,35,57
"38",13,31,4,7,13,33,21,27,4,7,13,27,20,5,6,4,5,6,0,4,6,1,2,39,64
"39",14,31,4,12,16,33,21,31,4,7,13,33,21,5,0,0,3,3,1,5,3,3,1,44,67
"40",15,31,4,15,17,33,21,31,4,12,16,33,21,3,1,0,1,0,0,3,1,3,1,47,68
"41",16,31,9,1,20,37,21,31,4,15,17,33,21,4,5,4,4,4,0,5,4,2,2,38,75
"42",17,35,9,1,20,46,21,31,9,1,20,37,21,4,0,0,2,6,2,4,6,1,2,42,84
"43",18,37,9,1,20,48,25,35,9,1,20,46,21,2,2,0,2,0,0,2,2,1,2,44,137
"44",19,37,12,1,20,48,28,37,9,1,20,48,25,3,3,3,3,3,0,3,3,2,3,47,140
"45",20,37,15,1,21,48,28,37,12,1,20,48,28,3,0,0,1,2,1,3,1,2,1,50,141
"46",21,37,17,1,22,48,28,37,15,1,21,48,28,2,1,0,1,0,0,2,1,2,1,52,142
