"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,6,1,7,1,1,7,1,2,1,1,1,1,1,1,1,1,5,6,6,5,6,0,6,6,3,2,11,7
"2",2,6,6,7,1,6,13,1,2,6,1,7,1,1,7,1,2,5,0,0,4,6,3,5,6,2,2,16,18
"3",3,6,6,7,4,6,17,1,2,6,6,7,1,6,13,1,2,4,3,0,4,0,0,3,4,4,2,19,22
"4",4,6,12,7,9,6,17,1,7,6,6,7,4,6,17,1,2,6,5,1,5,1,0,6,5,2,4,30,27
"5",5,7,12,7,9,6,17,5,7,6,12,7,9,6,17,1,7,1,0,0,1,5,4,1,4,1,3,31,31
"6",6,12,12,7,9,7,17,5,7,7,12,7,9,6,17,5,7,1,5,0,1,0,0,5,1,1,1,36,32
"7",7,12,16,7,9,7,20,5,7,12,12,7,9,7,17,5,7,3,4,4,3,4,0,4,3,2,2,40,35
"8",8,12,16,11,9,12,20,5,7,12,16,7,9,7,20,5,7,4,0,0,4,1,5,4,5,3,1,44,40
"9",9,12,16,11,13,12,20,5,8,12,16,11,9,12,20,5,7,4,1,0,1,0,0,4,1,4,4,48,41
"10",10,12,17,11,19,12,23,5,14,12,16,11,13,12,20,5,8,6,5,6,5,6,0,6,6,4,4,55,50
"11",11,12,22,11,19,12,23,7,14,12,17,11,19,12,23,5,14,5,0,0,2,2,2,5,2,2,3,60,52
"12",12,12,24,11,19,12,25,7,14,12,22,11,19,12,23,7,14,2,2,0,2,0,0,2,2,2,2,62,54
"13",13,15,24,11,19,12,25,7,19,12,24,11,19,12,25,7,14,5,3,3,5,3,0,3,5,1,4,65,59
"14",14,15,24,14,19,16,25,7,19,15,24,11,19,12,25,7,19,3,0,0,4,1,5,3,4,3,1,68,63
"15",15,15,29,16,19,16,25,2,19,15,24,14,19,16,25,7,19,1,5,0,1,0,0,5,1,2,3,75,58
"16",16,15,33,16,19,16,28,2,19,15,29,16,19,16,25,2,19,1,4,3,1,3,0,4,3,2,2,79,61
"17",17,16,33,16,19,16,31,2,19,15,33,16,19,16,28,2,19,1,0,0,4,1,3,1,3,1,2,80,64
"18",18,16,33,16,23,16,31,3,19,16,33,16,19,16,31,2,19,4,1,0,1,0,0,4,1,4,3,84,65
"19",19,16,37,16,23,17,31,3,19,16,33,16,23,16,31,3,19,1,1,4,1,1,0,4,1,2,1,88,66
"20",20,17,37,16,23,17,31,3,24,16,37,16,23,17,31,3,19,1,0,0,5,1,1,1,5,1,4,89,71
"21",21,17,37,17,23,18,31,3,24,17,37,16,23,17,31,3,24,1,1,0,1,0,0,1,1,3,1,90,72
"22",22,18,37,17,23,19,31,3,24,17,37,17,23,18,31,3,24,1,1,1,1,1,0,1,1,1,1,91,73
"23",23,18,37,17,24,19,38,3,24,18,37,17,23,19,31,3,24,1,0,0,6,3,4,1,6,4,2,92,80
"24",24,18,37,17,27,19,38,3,24,18,37,17,24,19,38,3,24,3,4,0,4,0,0,3,0,4,0,95,80
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",1,1,1,17,1,1,1,1,6,1,1,1,1,1,1,1,1,6,5,3,5,3,0,6,5,3,4,16,5
"27",2,4,1,17,1,1,1,1,7,1,1,17,1,1,1,1,6,3,0,0,1,3,6,3,1,1,4,19,6
"28",3,10,1,17,4,1,4,1,7,4,1,17,1,1,1,1,7,3,6,0,3,0,0,6,3,1,2,28,9
"29",4,10,1,17,9,1,15,1,7,10,1,17,4,1,4,1,7,5,6,6,6,6,0,5,6,4,2,33,20
"30",5,10,1,23,15,1,15,1,11,10,1,17,9,1,15,1,7,6,0,0,5,4,6,6,4,3,4,45,24
"31",6,16,4,23,21,1,15,1,16,10,1,23,15,1,15,1,11,5,6,0,5,0,0,6,5,1,4,60,29
"32",7,16,8,23,21,5,15,1,22,16,4,23,21,1,15,1,16,6,4,3,6,3,0,4,6,2,4,64,39
"33",8,19,8,23,21,6,15,1,22,16,8,23,21,5,15,1,22,3,0,0,1,1,4,3,1,1,1,67,40
"34",9,19,9,23,21,6,15,5,22,19,8,23,21,6,15,1,22,1,4,0,4,0,0,1,4,2,3,68,44
"35",10,19,9,23,24,6,15,5,26,19,9,23,21,6,15,5,22,3,4,3,4,3,0,3,4,4,4,71,48
"36",11,19,12,23,24,6,15,9,26,19,9,23,24,6,15,5,26,3,0,0,4,5,4,3,4,2,3,74,52
"37",12,19,17,23,24,6,15,9,30,19,12,23,24,6,15,9,26,5,4,0,4,0,0,5,4,2,4,79,56
"38",13,19,20,23,24,6,21,9,34,19,17,23,24,6,15,9,30,3,6,3,6,3,0,3,6,2,2,82,66
"39",14,22,20,23,24,10,21,9,34,19,20,23,24,6,21,9,34,3,0,0,4,6,5,3,4,1,1,85,70
"40",15,22,27,23,24,10,21,9,39,22,20,23,24,10,21,9,34,6,5,0,5,0,0,6,5,2,4,92,75
"41",16,22,27,28,24,10,25,9,39,22,27,23,24,10,21,9,39,3,5,4,3,4,0,5,4,3,2,97,79
"42",17,25,27,28,24,10,25,11,39,22,27,28,24,10,25,9,39,3,0,0,2,6,1,3,2,1,3,100,81
"43",18,26,27,28,36,11,25,11,39,25,27,28,24,10,25,11,39,6,1,0,1,0,0,6,1,4,1,113,82
"44",19,26,27,28,43,11,25,11,41,26,27,28,36,11,25,11,39,1,6,2,1,2,0,6,2,4,4,120,84
"45",20,26,27,28,44,11,25,11,43,26,27,28,43,11,25,11,41,1,0,0,2,4,2,1,2,4,4,121,86
"46",21,32,29,28,48,11,25,13,43,26,27,28,44,11,25,11,43,4,2,0,2,0,0,4,2,4,3,180,88
"47",22,43,29,28,48,17,25,17,43,32,29,28,48,11,25,13,43,6,6,4,6,4,0,6,6,1,1,191,98
"48",23,47,29,28,48,26,25,17,43,43,29,28,48,17,25,17,43,4,0,0,6,3,4,4,6,1,1,195,107
"49",24,47,29,31,48,26,25,17,43,47,29,28,48,26,25,17,43,3,4,0,4,0,0,3,0,3,0,198,107
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,0,3,3,2,2,3,3
"52",2,1,4,2,1,4,4,1,1,1,4,1,1,1,4,1,1,1,0,0,3,2,2,1,3,3,1,4,6
"53",3,1,4,4,1,4,6,1,1,1,4,2,1,4,4,1,1,2,2,0,2,0,0,2,2,3,2,6,8
"54",4,1,4,4,6,9,6,1,1,1,4,4,1,4,6,1,1,5,5,5,5,5,0,5,5,4,1,11,13
"55",5,1,9,4,6,9,10,1,1,1,4,4,6,9,6,1,1,5,0,0,1,2,4,5,4,2,2,16,17
"56",6,1,11,4,6,9,10,2,1,1,9,4,6,9,10,1,1,1,2,0,1,0,0,2,1,2,3,18,18
"57",7,1,11,9,6,9,13,2,1,1,11,4,6,9,10,2,1,3,5,4,3,4,0,5,3,3,2,23,21
"58",8,5,11,9,6,10,13,2,1,1,11,9,6,9,13,2,1,4,0,0,1,2,4,4,1,1,1,27,22
"59",9,5,11,9,10,10,13,2,3,5,11,9,6,10,13,2,1,2,4,0,2,0,0,4,2,4,4,31,24
"60",10,5,17,15,10,14,13,2,3,5,11,9,10,10,13,2,3,4,6,1,4,1,0,6,4,2,1,43,28
"61",11,5,18,15,10,14,13,5,3,5,17,15,10,14,13,2,3,1,0,0,2,3,2,1,3,2,3,44,31
"62",12,7,18,15,10,14,13,7,3,5,18,15,10,14,13,5,3,2,2,0,2,0,0,2,2,1,3,46,33
"63",13,17,18,15,16,14,13,7,4,7,18,15,10,14,13,7,3,6,4,1,4,1,0,6,1,1,4,62,34
"64",14,17,18,19,16,14,13,11,4,17,18,15,16,14,13,7,4,4,0,0,4,2,1,4,4,3,3,66,38
"65",15,17,18,19,17,14,15,11,4,17,18,19,16,14,13,11,4,2,1,0,2,0,0,1,2,4,2,67,40
"66",16,17,24,19,21,18,15,11,4,17,18,19,17,14,15,11,4,2,4,6,2,4,0,6,4,2,1,77,44
"67",17,17,24,19,23,18,15,14,4,17,24,19,21,18,15,11,4,2,0,0,6,5,3,2,3,4,3,79,47
"68",18,17,24,29,23,18,20,14,4,17,24,19,23,18,15,14,4,6,5,0,5,0,0,6,5,3,2,89,52
"69",19,17,24,29,34,29,20,14,4,17,24,29,23,18,20,14,4,4,6,6,4,6,0,6,6,4,1,100,63
"70",20,17,24,1,34,33,20,14,11,17,24,29,34,29,20,14,4,4,0,0,3,2,6,4,6,3,4,72,74
"71",21,22,24,1,42,36,1,1,11,17,24,1,34,33,20,14,11,3,2,0,3,0,0,2,3,4,1,85,45
"72",22,22,24,7,45,39,1,1,11,22,24,1,42,36,1,1,11,6,3,2,3,2,0,6,3,3,1,94,48
"73",23,24,24,7,45,43,1,1,11,22,24,7,45,39,1,1,11,2,0,0,4,4,3,2,4,1,1,96,52
"74",24,24,24,11,45,43,1,1,11,24,24,7,45,43,1,1,11,4,3,0,3,0,0,4,0,3,0,100,52
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",1,1,1,1,3,1,1,1,6,1,1,1,1,1,1,1,1,2,2,5,2,5,0,2,5,4,4,2,5
"77",2,1,3,1,3,6,1,1,12,1,1,1,3,1,1,1,6,2,0,0,3,2,6,2,6,2,4,4,16
"78",3,1,3,3,3,6,1,1,15,1,3,1,3,6,1,1,12,3,2,0,3,0,0,2,3,3,4,6,19
"79",4,1,3,5,3,6,1,3,15,1,3,3,3,6,1,1,15,2,2,3,2,3,0,2,2,3,3,8,21
"80",5,1,3,8,3,6,7,12,15,1,3,5,3,6,1,3,15,3,0,0,5,5,6,3,6,3,2,11,36
"81",6,1,3,8,8,6,12,12,15,1,3,8,3,6,7,12,15,5,5,0,5,0,0,5,5,4,2,16,41
"82",7,1,3,15,8,18,12,15,15,1,3,8,8,6,12,12,15,6,2,6,2,6,0,6,6,3,1,23,56
"83",8,3,3,15,8,18,15,15,15,1,3,15,8,18,12,15,15,2,0,0,3,3,6,2,3,1,2,25,59
"84",9,3,4,27,8,18,18,15,15,3,3,15,8,18,15,15,15,3,6,0,3,0,0,6,3,3,2,38,62
"85",10,3,4,31,8,18,22,15,15,3,4,27,8,18,18,15,15,1,4,4,1,4,0,4,4,3,2,42,66
"86",11,3,4,32,8,23,22,15,15,3,4,31,8,18,22,15,15,1,0,0,5,1,5,1,5,3,1,43,71
"87",12,3,4,37,8,23,22,16,15,3,4,32,8,23,22,15,15,1,5,0,1,0,0,5,1,3,3,48,72
"88",13,3,4,39,8,23,22,22,18,3,4,37,8,23,22,16,15,6,3,2,6,3,0,2,6,3,3,50,81
"89",14,3,7,39,8,23,22,28,22,3,4,39,8,23,22,22,18,3,0,0,6,3,2,3,6,2,3,53,91
"90",15,3,7,42,8,23,24,28,22,3,7,39,8,23,22,28,22,3,2,0,2,0,0,3,2,3,2,56,93
"91",16,4,1,48,14,23,30,31,22,3,7,42,8,23,24,28,22,6,6,2,6,2,0,6,6,3,2,110,102
"92",17,4,3,48,1,23,33,42,22,4,1,48,14,23,30,31,22,2,0,0,2,2,5,2,5,2,3,99,116
"93",18,4,5,48,1,23,35,42,22,4,3,48,1,23,33,42,22,2,2,0,2,0,0,2,2,2,2,101,118
"94",19,14,5,48,1,23,35,45,22,4,5,48,1,23,35,42,22,6,3,3,3,3,0,6,3,1,3,111,121
"95",20,14,8,48,1,25,35,48,22,14,5,48,1,23,35,45,22,3,0,0,3,1,3,3,3,2,3,114,173
"96",21,15,8,48,1,28,35,48,22,14,8,48,1,25,35,48,22,1,3,0,3,0,0,1,3,1,1,115,176
