"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,6,1,1,2,1,1,1,1,1,1,1,1,1,5,5,1,5,0,5,1,1,1,5,1
"2",2,6,6,1,2,4,1,6,1,1,2,1,1,5,0,0,5,6,3,5,3,2,2,10,4
"3",3,12,6,4,2,4,6,6,6,1,2,4,1,5,6,0,5,0,0,6,5,1,3,19,9
"4",4,13,6,4,11,4,6,12,6,4,2,4,6,4,1,6,4,6,0,1,6,1,1,20,18
"5",5,13,10,4,16,4,6,13,6,4,11,4,6,4,0,0,6,5,1,4,5,2,1,24,23
"6",6,14,10,10,16,4,7,13,10,4,16,4,6,6,1,0,1,0,0,6,1,3,3,31,24
"7",7,14,14,10,22,4,8,14,10,10,16,4,7,6,6,4,6,6,0,4,6,2,1,35,31
"8",8,14,14,18,22,4,11,14,14,10,22,4,8,6,0,0,4,3,3,6,3,3,3,43,34
"9",9,18,14,18,22,4,14,14,14,18,22,4,11,4,3,0,3,0,0,4,3,1,3,47,37
"10",10,18,19,18,22,4,19,18,14,18,22,4,14,5,5,1,5,1,0,5,5,2,3,52,42
"11",11,19,19,18,24,4,19,18,19,18,22,4,19,1,0,0,2,2,1,1,2,1,1,53,44
"12",12,19,19,18,24,4,19,19,19,18,24,4,19,2,1,0,NA,0,0,0,0,0,0,53,44
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,5,1,1,1,5,1,1,1,1,1,1,4,4,3,4,3,0,4,4,2,3,4,4
"15",2,1,8,1,7,4,5,1,5,1,1,1,5,3,0,0,6,4,3,3,6,2,1,7,13
"16",3,1,8,5,7,7,5,1,8,1,7,4,5,4,3,0,3,0,0,4,3,3,2,11,16
"17",4,1,13,5,11,7,5,1,8,5,7,7,5,4,4,5,4,4,0,5,4,2,1,16,20
"18",5,1,17,5,12,7,5,1,13,5,11,7,5,4,0,0,1,3,3,4,1,2,1,20,21
"19",6,4,17,5,12,7,8,1,17,5,12,7,5,3,3,0,3,0,0,3,3,1,3,23,24
"20",7,5,17,5,16,7,8,4,17,5,12,7,8,4,1,1,4,1,0,1,4,1,1,24,28
"21",8,5,17,1,26,7,14,5,17,5,16,7,8,1,0,0,6,2,3,1,6,3,1,20,44
"22",9,8,17,3,1,9,14,5,17,1,26,7,14,2,3,0,2,0,0,3,2,1,2,25,21
"23",10,8,17,8,6,9,14,8,17,3,1,9,14,5,5,3,5,3,0,5,5,3,1,30,26
"24",11,8,20,8,8,9,14,8,17,8,6,9,14,3,0,0,2,1,2,3,2,2,1,33,28
"25",12,8,20,8,8,9,14,8,20,8,8,9,14,1,2,0,NA,0,0,0,0,0,0,33,28
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,4,1,1,1,1,6,1,1,1,1,1,1,1,5,3,1,5,0,3,5,1,3,3,5
"28",2,4,1,2,1,1,8,4,1,1,1,1,6,1,0,0,2,3,2,1,2,3,3,4,7
"29",3,7,1,2,1,1,10,4,1,2,1,1,8,3,2,0,2,0,0,3,2,1,3,7,9
"30",4,7,6,2,1,1,13,7,1,2,1,1,10,5,3,3,3,3,0,5,3,2,3,12,12
"31",5,7,9,2,2,1,13,7,6,2,1,1,13,3,0,0,1,4,1,3,1,2,1,15,13
"32",6,7,9,6,2,1,14,7,9,2,2,1,13,4,1,0,1,0,0,4,1,3,3,19,14
"33",7,13,9,11,7,1,14,7,9,6,2,1,14,5,4,6,5,4,0,6,5,1,1,30,19
"34",8,13,13,11,7,2,20,13,9,11,7,1,14,4,0,0,6,1,3,4,6,2,3,34,26
"35",9,13,13,14,7,3,20,13,13,11,7,2,20,1,3,0,1,0,0,3,1,3,2,37,27
"36",10,19,17,14,8,3,20,13,13,14,7,3,20,3,1,6,3,1,0,6,1,1,1,47,28
"37",11,1,17,14,8,7,20,19,17,14,8,3,20,3,0,0,6,4,1,3,1,1,2,29,32
"38",12,1,17,14,8,7,20,1,17,14,8,7,20,6,4,0,NA,0,0,0,0,0,0,29,32
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,1,1,6,1,1,2,1,1,1,1,1,1,5,1,4,1,4,0,5,1,3,3,5,1
"41",2,1,1,10,1,1,4,1,1,6,1,1,2,4,0,0,2,2,2,4,2,3,3,9,3
"42",3,3,1,10,1,3,4,1,1,10,1,1,4,2,2,0,2,0,0,2,2,1,2,11,5
"43",4,3,7,15,1,3,8,3,1,10,1,3,4,4,6,2,4,2,0,6,4,2,3,22,9
"44",5,5,7,15,1,3,13,3,7,15,1,3,8,2,0,0,1,5,5,2,5,1,3,24,14
"45",6,10,7,15,1,4,13,5,7,15,1,3,13,1,5,0,1,0,0,5,1,1,2,29,15
"46",7,10,17,15,1,4,15,10,7,15,1,4,13,6,5,2,5,2,0,6,2,2,3,39,17
"47",8,15,17,15,1,10,20,10,17,15,1,4,15,5,0,0,5,5,6,5,6,1,2,44,28
"48",9,15,17,20,1,10,25,15,17,15,1,10,20,5,5,0,5,0,0,5,5,3,3,49,33
"49",10,15,1,26,3,10,27,15,17,20,1,10,25,6,2,2,2,2,0,6,2,3,1,39,37
"50",11,1,2,28,3,3,33,15,1,26,3,10,27,2,0,0,3,6,1,2,6,3,3,28,36
"51",12,1,2,28,3,3,33,1,2,28,3,3,33,3,1,0,NA,0,0,0,0,0,0,28,36
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",1,5,1,1,1,6,1,1,1,1,1,1,1,5,4,1,5,1,0,4,5,1,2,4,5
"54",2,6,1,1,1,6,2,5,1,1,1,6,1,1,0,0,6,1,6,1,1,1,3,5,6
"55",3,12,1,3,1,12,7,6,1,1,1,6,2,6,6,0,6,0,0,6,6,1,2,13,17
"56",4,12,1,5,7,12,9,12,1,3,1,12,7,2,6,1,6,1,0,2,6,3,1,15,25
"57",5,13,1,5,7,17,9,12,1,5,7,12,9,1,0,0,6,3,5,1,5,1,2,16,30
"58",6,16,1,5,9,17,15,13,1,5,7,17,9,6,3,0,6,0,0,3,6,1,3,19,38
"59",7,19,1,5,13,17,15,16,1,5,9,17,15,4,3,3,4,3,0,3,4,1,1,22,42
"60",8,19,4,5,18,17,15,19,1,5,13,17,15,3,0,0,5,1,2,3,5,2,1,25,47
"61",9,19,4,6,20,17,15,19,4,5,18,17,15,1,2,0,2,0,0,1,2,3,1,26,49
"62",10,19,4,8,20,21,15,19,4,6,20,17,15,2,4,2,4,2,0,2,4,3,2,28,53
"63",11,21,4,8,25,21,15,19,4,8,20,21,15,2,0,0,5,1,1,2,5,1,1,30,58
"64",12,21,4,8,25,21,15,21,4,8,25,21,15,1,1,0,NA,0,0,0,0,0,0,30,58
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",1,1,1,5,1,2,1,1,1,1,1,1,1,4,1,2,1,2,0,4,1,3,2,4,1
"67",2,3,1,5,5,2,1,1,1,5,1,2,1,2,0,0,1,5,4,2,4,1,1,6,5
"68",3,3,1,10,6,2,1,3,1,5,5,2,1,1,5,0,1,0,0,5,1,3,1,11,6
"69",4,3,1,11,6,3,1,3,1,10,6,2,1,1,1,4,1,4,0,1,1,3,2,12,7
"70",5,3,1,15,12,3,4,3,1,11,6,3,1,4,0,0,5,6,2,4,6,3,1,16,16
"71",6,3,6,15,14,3,4,3,1,15,12,3,4,5,2,0,2,0,0,5,2,2,1,21,18
"72",7,3,11,15,14,3,9,3,6,15,14,3,4,3,5,5,3,5,0,5,5,2,3,26,23
"73",8,6,11,15,14,3,12,3,11,15,14,3,9,3,0,0,3,3,2,3,3,1,3,29,26
"74",9,9,11,15,14,3,14,6,11,15,14,3,12,3,2,0,2,0,0,3,2,1,3,32,28
"75",10,14,11,15,14,8,14,9,11,15,14,3,14,5,3,5,3,5,0,5,5,1,2,37,33
"76",11,17,11,15,16,8,14,14,11,15,14,8,14,3,0,0,2,5,3,3,2,1,1,40,35
"77",12,17,11,15,16,8,14,17,11,15,16,8,14,5,3,0,NA,0,0,0,0,0,0,40,35
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",1,1,10,7,6,1,1,1,1,1,1,1,1,4,5,6,4,5,0,6,5,2,1,15,5
"80",2,1,14,7,6,1,4,1,10,7,6,1,1,4,0,0,3,5,4,4,3,2,3,19,8
"81",3,6,14,7,6,5,4,1,14,7,6,1,4,5,4,0,4,0,0,5,4,1,2,24,12
"82",4,10,14,7,7,5,4,6,14,7,6,5,4,1,4,1,1,1,0,4,1,1,1,28,13
"83",5,10,15,7,7,8,4,10,14,7,7,5,4,1,0,0,4,3,3,1,3,2,2,29,16
"84",6,10,15,10,11,8,4,10,15,7,7,8,4,4,3,0,4,0,0,3,4,3,1,32,20
"85",7,10,18,10,16,8,4,10,15,10,11,8,4,2,3,5,2,5,0,3,5,2,1,35,25
"86",8,10,20,10,21,8,4,10,18,10,16,8,4,2,0,0,5,4,5,2,5,2,1,37,30
"87",9,15,20,10,25,8,4,10,20,10,21,8,4,4,5,0,4,0,0,5,4,1,1,42,34
"88",10,15,20,15,25,13,4,15,20,10,25,8,4,3,5,5,3,5,0,5,5,3,2,47,39
"89",11,18,20,15,28,13,4,15,20,15,25,13,4,3,0,0,3,4,3,3,3,1,1,50,42
"90",12,18,20,15,28,13,4,18,20,15,28,13,4,4,3,0,NA,0,0,0,0,0,0,50,42
"91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",1,1,1,6,4,1,1,1,1,1,1,1,1,5,3,2,3,2,0,5,3,3,1,5,3
"93",2,1,1,8,4,6,1,1,1,6,4,1,1,2,0,0,2,5,1,2,5,3,2,7,8
"94",3,3,1,8,4,7,1,1,1,8,4,6,1,2,1,0,1,0,0,2,1,1,2,9,9
"95",4,9,2,8,4,12,1,3,1,8,4,7,1,6,5,2,5,2,0,6,5,1,2,16,14
"96",5,11,2,8,4,12,2,9,2,8,4,12,1,2,0,0,1,1,3,2,1,1,3,18,15
"97",6,11,5,8,4,13,2,11,2,8,4,12,2,1,3,0,1,0,0,3,1,2,2,21,16
"98",7,15,11,8,4,13,6,11,5,8,4,13,2,6,2,4,2,4,0,6,4,2,3,31,20
"99",8,17,11,8,6,13,6,15,11,8,4,13,6,2,0,0,5,2,2,2,2,1,1,33,22
"100",9,17,11,13,8,13,6,17,11,8,6,13,6,5,2,0,2,0,0,5,2,3,1,38,24
"101",10,17,14,13,8,17,6,17,11,13,8,13,6,4,3,3,4,3,0,3,4,2,2,41,28
"102",11,20,14,13,9,17,6,17,14,13,8,17,6,3,0,0,1,6,2,3,1,1,1,44,29
"103",12,20,14,13,9,17,6,20,14,13,9,17,6,6,2,0,NA,0,0,0,0,0,0,44,29
"104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",1,8,1,1,6,1,1,1,1,1,1,1,1,6,5,5,5,5,0,6,5,1,1,7,5
"106",2,13,1,1,10,1,1,8,1,1,6,1,1,5,0,0,4,3,3,5,4,1,1,12,9
"107",3,16,1,1,13,1,1,13,1,1,10,1,1,3,3,0,3,0,0,3,3,1,1,15,12
"108",4,19,1,1,13,3,1,16,1,1,13,1,1,2,3,1,2,1,0,3,2,1,2,18,14
"109",5,19,1,2,13,3,3,19,1,1,13,3,1,1,0,0,2,4,5,1,2,3,3,19,16
"110",6,23,1,2,18,3,3,19,1,2,13,3,3,4,5,0,5,0,0,4,5,1,1,23,21
"111",7,26,1,8,18,4,3,23,1,2,18,3,3,6,1,1,1,1,0,6,1,3,2,32,22
"112",8,1,1,8,20,4,9,26,1,8,18,4,3,1,0,0,6,1,2,1,6,1,3,7,30
"113",9,1,2,11,3,4,9,1,1,8,20,4,9,1,2,0,2,0,0,1,2,2,1,11,13
"114",10,1,2,16,7,4,9,1,2,11,3,4,9,4,5,3,4,3,0,5,4,3,1,16,17
"115",11,4,2,16,7,4,13,1,2,16,7,4,9,3,0,0,3,4,1,3,4,1,3,19,21
"116",12,4,2,16,7,4,13,4,2,16,7,4,13,3,1,0,NA,0,0,0,0,0,0,19,21
"117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",1,5,1,1,1,1,6,1,1,1,1,1,1,5,1,4,5,1,0,4,5,1,3,4,5
"119",2,5,1,2,1,7,12,5,1,1,1,1,6,1,0,0,5,1,6,1,6,3,3,5,17
"120",3,10,1,2,2,7,12,5,1,2,1,7,12,5,1,0,1,0,0,5,1,1,1,10,18
"121",4,10,6,2,6,7,12,10,1,2,2,7,12,3,5,4,3,4,0,5,4,2,1,15,22
"122",5,10,6,5,6,12,12,10,6,2,6,7,12,3,0,0,5,2,1,3,5,3,2,18,27
"123",6,11,6,5,8,12,12,10,6,5,6,12,12,2,1,0,2,0,0,1,2,1,1,19,29
"124",7,14,6,5,14,13,12,11,6,5,8,12,12,3,6,1,6,1,0,3,6,1,1,22,36
"125",8,14,6,6,16,13,12,14,6,5,14,13,12,1,0,0,2,2,4,1,2,3,1,23,38
"126",9,18,6,6,16,15,12,14,6,6,16,13,12,2,4,0,2,0,0,4,2,1,2,27,40
"127",10,18,10,6,17,15,12,18,6,6,16,15,12,1,1,4,1,1,0,4,1,2,1,31,41
"128",11,19,10,6,22,15,12,18,10,6,17,15,12,1,0,0,5,4,3,1,5,1,1,32,46
"129",12,19,10,6,22,15,12,19,10,6,22,15,12,4,3,0,NA,0,0,0,0,0,0,32,46
"130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
