"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,7,4,1,1,4,1,1,1,1,1,1,6,3,1,3,1,0,6,3,2,3,9,3
"2",2,2,7,4,4,1,4,1,7,4,1,1,4,1,0,0,3,1,3,1,3,1,1,10,6
"3",3,2,10,4,4,2,4,2,7,4,4,1,4,1,3,0,1,0,0,3,1,2,2,13,7
"4",4,4,10,4,9,2,4,2,10,4,4,2,4,5,1,2,5,1,0,2,5,1,1,15,12
"5",5,5,10,4,11,2,4,4,10,4,9,2,4,1,0,0,1,2,5,1,2,1,1,16,14
"6",6,5,10,5,16,2,4,5,10,4,11,2,4,1,5,0,5,0,0,1,5,3,1,17,19
"7",7,9,10,5,18,2,4,5,10,5,16,2,4,2,4,4,2,4,0,4,2,1,1,21,21
"8",8,9,14,5,23,2,4,9,10,5,18,2,4,4,0,0,1,2,5,4,5,2,1,25,26
"9",9,9,16,5,23,2,5,9,14,5,23,2,4,1,2,0,1,0,0,2,1,2,3,27,27
"10",10,9,16,8,23,2,8,9,16,5,23,2,5,3,3,5,3,5,0,3,3,3,3,30,30
"11",11,9,21,8,23,3,8,9,16,8,23,2,8,5,0,0,3,1,3,5,1,2,2,35,31
"12",12,12,21,8,26,3,8,9,21,8,23,3,8,3,3,0,3,0,0,3,3,1,1,38,34
"13",13,15,21,8,26,3,13,12,21,8,26,3,8,3,5,2,5,2,0,3,5,1,3,41,39
"14",14,15,21,10,26,3,16,15,21,8,26,3,13,2,0,0,4,6,3,2,3,3,3,43,42
"15",15,23,21,10,26,3,20,15,21,10,26,3,16,4,6,0,4,0,0,6,4,1,3,51,46
"16",16,23,24,10,30,3,20,23,21,10,26,3,20,4,3,2,4,2,0,3,4,2,1,54,50
"17",17,31,1,11,30,5,20,23,24,10,30,3,20,2,0,0,3,3,1,2,1,1,2,40,52
"18",18,31,1,14,30,8,20,31,1,11,30,5,20,3,3,0,3,0,0,3,3,3,2,43,55
"19",19,31,1,18,45,8,20,31,1,14,30,8,20,4,6,5,6,5,0,4,6,3,1,47,70
"20",20,36,1,18,45,10,20,31,1,18,45,8,20,5,0,0,2,1,5,5,2,1,2,52,72
"21",21,41,1,18,45,10,21,36,1,18,45,10,20,1,5,0,1,0,0,5,1,1,3,57,73
"22",22,41,1,19,46,16,27,41,1,18,45,10,21,5,6,1,5,6,0,1,6,3,3,58,86
"23",23,46,1,19,48,23,27,41,1,19,46,16,27,5,0,0,2,6,6,5,2,1,1,63,142
"24",24,46,1,19,48,23,27,46,1,19,48,23,27,6,6,0,NA,0,0,0,0,0,0,63,142
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",1,3,1,1,3,1,13,1,1,1,1,1,1,6,2,2,6,2,0,2,6,1,3,2,14
"27",2,3,3,1,8,1,13,3,1,1,3,1,13,2,0,0,2,5,5,2,5,2,1,4,19
"28",3,3,8,1,8,1,15,3,3,1,8,1,13,2,5,0,2,0,0,5,2,2,3,9,21
"29",4,5,14,7,13,1,15,3,8,1,8,1,15,6,5,2,5,2,0,6,5,2,1,23,26
"30",5,5,16,7,21,1,15,5,14,7,13,1,15,2,0,0,6,3,2,2,6,2,1,25,34
"31",6,7,16,7,24,1,15,5,16,7,21,1,15,3,2,0,3,0,0,2,3,1,1,27,37
"32",7,19,19,1,33,1,15,7,16,7,24,1,15,2,5,6,2,5,0,6,5,1,1,36,46
"33",8,19,19,3,36,1,15,19,19,1,33,1,15,2,0,0,2,3,4,2,3,3,1,38,49
"34",9,19,21,3,40,1,15,19,19,3,36,1,15,2,4,0,4,0,0,2,4,2,1,40,53
"35",10,22,1,3,43,2,15,19,21,3,40,1,15,6,3,3,6,3,0,3,3,1,1,23,57
"36",11,36,1,3,48,3,15,22,1,3,43,2,15,6,0,0,5,3,6,6,5,1,1,37,110
"37",12,36,4,3,48,12,15,36,1,3,48,3,15,3,6,0,6,0,0,3,6,2,2,40,119
"38",13,36,4,7,48,18,18,36,4,3,48,12,15,6,5,4,6,5,0,4,6,3,2,44,128
"39",14,36,9,7,48,18,21,36,4,7,48,18,18,5,0,0,5,3,2,5,3,2,3,49,131
"40",15,38,9,7,48,23,21,36,9,7,48,18,21,5,2,0,5,0,0,2,5,1,2,51,136
"41",16,42,9,7,48,23,22,38,9,7,48,23,21,4,3,1,3,1,0,4,1,1,3,55,137
"42",17,45,9,7,48,28,22,42,9,7,48,23,22,3,0,0,6,6,5,3,5,1,2,58,142
"43",18,47,15,7,48,28,31,45,9,7,48,28,22,6,6,0,6,0,0,6,6,2,3,66,151
"44",19,48,15,12,48,32,31,47,15,7,48,28,31,5,1,4,5,4,0,1,4,1,2,119,155
"45",20,48,20,1,48,34,33,48,15,12,48,32,31,5,0,0,2,4,4,5,2,2,2,113,159
"46",21,48,20,5,48,34,37,48,20,1,48,34,33,4,4,0,4,0,0,4,4,3,3,117,163
"47",22,48,1,8,48,45,42,48,20,5,48,34,37,6,3,6,6,6,0,3,6,3,2,101,179
"48",23,52,1,14,48,48,45,48,1,8,48,45,42,6,0,0,3,2,2,6,3,3,2,64,232
"49",24,52,1,14,48,48,45,52,1,14,48,48,45,2,2,0,NA,0,0,0,0,0,0,64,232
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",1,1,1,3,6,1,1,1,1,1,1,1,1,5,2,3,5,3,0,2,5,3,1,2,5
"52",2,4,1,3,6,3,7,1,1,3,6,1,1,3,0,0,6,6,3,3,6,1,3,5,13
"53",3,4,1,13,9,3,7,4,1,3,6,3,7,6,3,0,3,0,0,6,3,3,1,15,16
"54",4,4,2,13,9,6,7,4,1,13,9,3,7,3,1,2,3,2,0,1,3,2,2,16,19
"55",5,6,2,13,9,6,8,4,2,13,9,6,7,2,0,0,2,6,1,2,1,1,3,18,20
"56",6,12,4,13,11,6,8,6,2,13,9,6,8,2,6,0,2,0,0,6,2,1,1,26,22
"57",7,16,4,13,16,6,8,12,4,13,11,6,8,4,5,2,5,2,0,4,5,1,1,30,27
"58",8,18,4,13,20,6,14,16,4,13,16,6,8,2,0,0,1,5,6,2,6,1,3,32,37
"59",9,18,4,18,21,6,14,18,4,13,20,6,14,1,5,0,1,0,0,5,1,3,1,37,38
"60",10,18,5,18,21,11,14,18,4,18,21,6,14,3,1,5,3,5,0,1,5,2,2,38,43
"61",11,21,5,18,26,11,14,18,5,18,21,11,14,3,0,0,5,3,3,3,5,1,1,41,48
"62",12,21,8,18,29,11,14,21,5,18,26,11,14,3,3,0,3,0,0,3,3,2,1,44,51
"63",13,21,15,18,29,16,14,21,8,18,29,11,14,6,1,5,1,5,0,6,5,2,2,51,56
"64",14,21,15,19,33,16,14,21,15,18,29,16,14,1,0,0,3,3,4,1,4,3,1,52,60
"65",15,21,18,19,33,19,14,21,15,19,33,16,14,3,3,0,3,0,0,3,3,2,2,55,63
"66",16,21,22,19,33,24,14,21,18,19,33,19,14,5,4,2,5,2,0,4,5,2,2,59,68
"67",17,23,22,19,38,24,14,21,22,19,33,24,14,2,0,0,1,5,1,2,5,1,1,61,73
"68",18,23,22,20,39,24,14,23,22,19,38,24,14,1,1,0,1,0,0,1,1,3,1,62,74
"69",19,28,22,20,39,34,20,23,22,20,39,24,14,6,2,5,6,2,0,5,6,1,2,67,90
"70",20,30,22,20,45,44,20,28,22,20,39,34,20,2,0,0,6,6,4,2,6,1,2,69,106
"71",21,34,22,20,45,44,31,30,22,20,45,44,20,6,4,0,6,0,0,4,6,1,3,73,117
"72",22,38,22,20,45,44,36,34,22,20,45,44,31,5,2,4,5,2,0,4,5,1,3,77,122
"73",23,40,22,20,45,44,41,38,22,20,45,44,36,2,0,0,5,4,4,2,5,1,3,79,127
"74",24,40,22,20,45,44,41,40,22,20,45,44,41,4,4,0,NA,0,0,0,0,0,0,79,127
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",1,1,1,9,1,2,1,1,1,1,1,1,1,1,6,5,1,5,0,6,1,3,2,8,1
"77",2,1,6,9,1,7,1,1,1,9,1,2,1,5,0,0,1,5,4,5,5,2,2,13,6
"78",3,1,7,9,1,11,1,1,6,9,1,7,1,1,4,0,4,0,0,1,4,2,2,14,10
"79",4,1,12,9,1,11,6,1,7,9,1,11,1,5,5,5,5,5,0,5,5,2,3,19,15
"80",5,6,12,9,1,14,6,1,12,9,1,11,6,5,0,0,2,1,3,5,3,1,2,24,18
