"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,10,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,6,1,1,1,1,0,6,1,1,3,9,1
"2",2,11,1,1,1,6,1,2,1,10,1,1,1,1,1,2,1,1,0,0,1,4,5,1,5,1,1,10,6
"3",3,11,1,1,5,6,2,2,1,11,1,1,1,6,1,2,1,1,4,0,1,0,0,4,1,4,2,14,7
"4",4,11,4,1,5,8,2,2,1,11,1,1,5,6,2,2,1,3,2,3,2,3,0,3,2,2,1,17,9
"5",5,14,4,1,5,8,2,6,1,11,4,1,5,8,2,2,1,3,0,0,4,2,6,3,4,1,3,20,13
"6",6,14,4,18,5,10,2,6,1,14,4,1,5,8,2,6,1,2,6,0,2,0,0,6,2,3,1,37,15
"7",7,15,10,18,11,10,2,8,1,14,4,18,5,10,2,6,1,4,2,6,4,2,0,6,2,4,3,50,17
"8",8,15,14,18,11,11,2,8,1,15,10,18,11,10,2,8,1,4,0,0,1,1,2,4,1,2,1,54,18
"9",9,15,14,18,12,11,2,10,1,15,14,18,11,11,2,8,1,1,2,0,2,0,0,1,2,4,3,55,20
"10",10,15,14,18,17,11,2,10,2,15,14,18,12,11,2,10,1,6,1,5,6,1,0,5,1,4,4,60,21
"11",11,20,20,18,17,11,2,15,2,15,14,18,17,11,2,10,2,6,0,0,5,2,1,6,5,2,3,71,26
"12",12,20,20,18,19,12,2,15,2,20,20,18,17,11,2,15,2,2,1,0,1,0,0,2,1,4,1,73,27
"13",13,20,21,18,19,12,2,16,8,20,20,18,19,12,2,15,2,1,6,2,6,2,0,1,6,2,4,74,34
"14",14,22,21,18,19,12,2,17,14,20,21,18,19,12,2,16,8,2,0,0,6,6,3,2,6,1,4,76,41
"15",15,22,21,20,31,12,5,17,14,22,21,18,19,12,2,17,14,6,3,0,3,0,0,6,3,4,2,90,44
"16",16,22,22,20,31,16,5,17,14,22,21,20,31,12,5,17,14,1,4,4,4,4,0,1,4,2,1,91,48
"17",17,26,22,20,1,16,11,17,14,22,22,20,31,16,5,17,14,4,0,0,5,4,1,4,4,1,2,65,54
"18",18,26,27,20,1,16,11,18,14,26,22,20,1,16,11,17,14,5,1,0,1,0,0,5,1,2,3,70,55
"19",19,26,27,25,1,17,11,18,14,26,27,20,1,16,11,18,14,1,5,4,1,4,0,5,1,3,1,75,56
"20",20,26,27,25,5,17,11,23,14,26,27,25,1,17,11,18,14,4,0,0,5,5,1,4,5,4,3,79,61
"21",21,26,27,25,10,18,11,23,14,26,27,25,5,17,11,23,14,5,1,0,1,0,0,5,1,4,1,84,62
"22",22,26,27,25,14,23,11,23,14,26,27,25,10,18,11,23,14,4,5,2,5,2,0,4,5,4,1,88,67
"23",23,28,27,25,14,23,11,27,14,26,27,25,14,23,11,23,14,2,0,0,1,6,4,2,4,1,3,90,71
"24",24,28,27,26,14,23,11,27,14,28,27,25,14,23,11,27,14,1,6,0,6,0,0,1,0,3,0,91,71
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",1,1,1,6,1,1,5,1,1,1,1,1,1,1,1,1,1,5,4,6,4,6,0,5,4,3,2,5,4
"27",2,2,1,6,7,5,11,1,1,1,1,6,1,1,5,1,1,6,0,0,5,5,6,6,6,4,2,12,14
"28",3,2,1,6,12,5,11,6,1,2,1,6,7,5,11,1,1,5,5,0,5,0,0,5,5,4,3,17,19
"29",4,2,6,6,12,11,18,6,1,2,1,6,12,5,11,6,1,6,5,4,6,4,0,5,6,2,2,22,32
"30",5,2,6,6,16,14,18,6,1,2,6,6,12,11,18,6,1,4,0,0,3,2,6,4,3,4,1,26,35
"31",6,2,12,6,17,14,18,6,3,2,6,6,16,14,18,6,1,2,6,0,2,0,0,6,2,2,4,33,37
"32",7,2,12,9,17,20,20,12,3,2,12,6,17,14,18,6,3,6,4,3,6,4,0,3,6,3,1,36,51
"33",8,2,12,9,21,20,20,15,3,2,12,9,17,20,20,12,3,4,0,0,3,5,2,4,3,4,3,40,54
"34",9,2,17,9,21,20,20,17,3,2,12,9,21,20,20,15,3,5,2,0,2,0,0,5,2,2,3,45,56
"35",10,1,20,9,21,20,28,17,3,2,17,9,21,20,20,17,3,4,4,3,4,4,0,3,4,2,2,47,64
"36",11,5,20,9,21,25,28,17,3,1,20,9,21,20,28,17,3,4,0,0,4,5,3,4,5,1,1,51,69
"37",12,9,20,9,21,25,31,17,3,5,20,9,21,25,28,17,3,4,3,0,3,0,0,4,3,1,2,55,72
"38",13,9,20,9,24,25,31,17,8,9,20,9,21,25,31,17,3,5,3,3,5,3,0,3,5,4,4,58,77
"39",14,9,23,9,24,28,31,17,8,9,20,9,24,25,31,17,8,3,0,0,6,3,5,3,3,2,1,61,80
"40",15,9,23,9,33,33,31,17,1,9,23,9,24,28,31,17,8,6,5,0,5,0,0,6,5,4,1,70,78
"41",16,9,23,9,44,33,31,4,1,9,23,9,33,33,31,17,1,3,5,6,3,5,0,6,3,4,3,81,65
"42",17,9,1,9,44,33,31,5,6,9,23,9,44,33,31,4,1,5,0,0,4,5,6,5,5,2,4,59,71
"43",18,11,1,1,48,7,39,5,6,9,1,9,44,33,31,5,6,4,6,0,6,0,0,4,6,4,1,104,53
"44",19,16,1,1,48,7,39,5,8,11,1,1,48,7,39,5,6,3,2,5,3,2,0,5,2,1,4,109,55
"45",20,16,4,1,48,7,39,7,8,16,1,1,48,7,39,5,8,3,0,0,2,4,3,3,2,2,3,112,57
"46",21,19,4,1,48,7,43,7,8,16,4,1,48,7,39,7,8,4,3,0,4,0,0,3,4,1,2,115,61
"47",22,19,4,4,48,7,43,7,10,19,4,1,48,7,43,7,8,1,3,2,1,2,0,3,2,3,4,118,63
"48",23,19,5,4,48,7,43,9,10,19,4,4,48,7,43,7,10,1,0,0,4,2,6,1,2,2,3,119,65
"49",24,19,9,4,48,7,43,9,10,19,5,4,48,7,43,9,10,4,6,0,6,0,0,4,0,2,0,123,65
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",1,1,4,1,7,1,1,1,2,1,1,1,1,1,1,1,1,6,1,1,1,1,0,6,1,4,4,9,1
"52",2,1,4,1,8,1,5,1,2,1,4,1,7,1,1,1,2,1,0,0,4,2,6,1,4,4,2,10,5
"53",3,1,4,11,8,1,7,1,2,1,4,1,8,1,5,1,2,2,6,0,2,0,0,6,2,3,2,20,7
"54",4,1,4,11,10,2,7,1,2,1,4,11,8,1,7,1,2,1,2,2,1,2,0,2,1,4,1,22,8
"55",5,1,4,13,10,2,7,1,10,1,4,11,10,2,7,1,2,2,0,0,6,3,3,2,6,3,4,24,16
"56",6,4,4,13,10,2,7,1,13,1,4,13,10,2,7,1,10,3,3,0,3,0,0,3,3,1,4,27,19
"57",7,4,10,13,13,7,7,1,13,4,4,13,10,2,7,1,13,5,1,6,5,1,0,6,5,2,1,36,24
"58",8,5,10,13,13,7,11,1,13,4,10,13,13,7,7,1,13,1,0,0,4,1,5,1,4,1,2,37,28
"59",9,5,15,13,13,8,11,1,13,5,10,13,13,7,11,1,13,1,5,0,1,0,0,5,1,2,1,42,29
"60",10,5,15,17,13,8,11,1,16,5,15,13,13,8,11,1,13,3,4,3,3,3,0,4,3,3,4,46,32
"61",11,5,15,20,13,8,11,1,21,5,15,17,13,8,11,1,16,3,0,0,1,4,5,3,5,3,4,49,37
"62",12,5,19,20,13,8,11,1,22,5,15,20,13,8,11,1,21,1,4,0,1,0,0,4,1,2,4,53,38
"63",13,11,19,20,19,8,11,2,22,5,19,20,13,8,11,1,22,6,1,1,1,1,0,6,1,1,3,65,39
"64",14,12,19,20,19,8,18,2,22,11,19,20,19,8,11,2,22,1,0,0,6,3,2,1,6,1,2,66,46
"65",15,12,19,20,21,8,21,2,22,12,19,20,19,8,18,2,22,3,2,0,3,0,0,2,3,4,2,68,49
"66",16,15,19,20,21,8,21,2,27,12,19,20,21,8,21,2,22,5,3,2,5,2,0,3,5,1,4,71,54
"67",17,17,19,20,21,9,21,2,27,15,19,20,21,8,21,2,27,2,0,0,1,5,2,2,1,1,1,73,55
"68",18,22,24,20,21,9,21,3,27,17,19,20,21,9,21,2,27,5,2,0,2,0,0,5,2,2,3,83,56
"69",19,22,24,24,21,14,21,3,27,22,24,20,21,9,21,3,27,4,1,5,1,5,0,4,5,3,1,87,61
"70",20,23,24,24,21,19,21,3,33,22,24,24,21,14,21,3,27,1,0,0,3,5,6,1,6,1,4,88,72
"71",21,23,29,24,21,19,24,3,33,23,24,24,21,19,21,3,33,3,5,0,3,0,0,5,3,2,2,93,75
"72",22,23,34,24,21,19,26,3,33,23,29,24,21,19,24,3,33,5,2,3,2,3,0,5,2,2,2,98,77
"73",23,23,37,24,21,20,26,3,33,23,34,24,21,19,26,3,33,3,0,0,5,1,4,3,1,2,1,101,78
"74",24,23,37,28,21,20,26,3,33,23,37,24,21,20,26,3,33,5,4,0,5,0,0,4,0,3,0,105,78
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",1,11,7,1,1,1,1,5,1,1,1,1,1,1,1,1,1,6,4,2,4,2,0,6,4,2,3,16,4
"77",2,11,7,3,1,1,1,5,3,11,7,1,1,1,1,5,1,2,0,0,5,5,2,2,2,3,4,18,6
"78",3,11,7,8,1,1,1,10,3,11,7,3,1,1,1,5,3,5,5,0,5,0,0,5,5,3,3,23,11
"79",4,11,11,8,7,4,7,10,3,11,7,8,1,1,1,10,3,6,6,2,6,2,0,6,6,4,2,33,20
"80",5,11,11,8,9,4,9,10,3,11,11,8,7,4,7,10,3,2,0,0,2,2,1,2,2,4,2,35,22
"81",6,11,11,10,9,5,9,10,3,11,11,8,9,4,9,10,3,2,1,0,1,0,0,2,1,3,1,37,23
"82",7,17,11,10,14,5,9,10,8,11,11,10,9,5,9,10,3,6,5,1,5,1,0,6,5,1,4,48,28
"83",8,17,12,10,14,5,9,11,8,17,11,10,14,5,9,10,8,1,0,0,2,1,3,1,1,2,3,49,29
"84",9,17,12,10,17,5,9,13,8,17,12,10,14,5,9,11,8,2,3,0,2,0,0,3,2,4,3,52,31
"85",10,17,13,10,23,5,9,15,8,17,12,10,17,5,9,13,8,6,2,5,2,5,0,6,2,4,3,59,33
"86",11,17,13,15,23,11,9,15,11,17,13,10,23,5,9,15,8,5,0,0,6,6,3,5,6,3,1,64,42
"87",12,17,19,20,23,14,9,15,11,17,13,15,23,11,9,15,11,6,3,0,3,0,0,6,3,2,1,75,45
"88",13,17,23,20,23,18,9,15,11,17,19,20,23,14,9,15,11,4,4,5,4,5,0,4,4,2,1,79,49
"89",14,17,23,25,23,18,9,15,13,17,23,20,23,18,9,15,11,5,0,0,3,3,2,5,2,3,4,84,51
"90",15,17,23,28,23,18,9,18,13,17,23,25,23,18,9,15,13,3,3,0,3,0,0,3,3,3,3,87,54
"91",16,17,23,28,24,18,10,18,13,17,23,28,23,18,9,18,13,1,1,1,1,1,0,1,1,4,2,88,55
"92",17,17,23,29,24,18,10,21,13,17,23,28,24,18,10,18,13,1,0,0,6,2,3,1,3,3,3,89,58
"93",18,23,23,31,30,20,10,21,13,17,23,29,24,18,10,21,13,6,2,0,2,0,0,6,2,1,1,103,60
"94",19,29,23,36,30,22,10,21,13,23,23,31,30,20,10,21,13,2,2,6,2,2,0,6,2,1,1,114,62
"95",20,31,23,36,32,22,4,21,13,29,23,36,30,22,10,21,13,2,0,0,3,1,6,2,3,4,2,118,56
"96",21,33,23,42,32,23,4,21,13,31,23,36,32,22,4,21,13,1,6,0,1,0,0,6,1,3,1,126,57
"97",22,33,23,42,33,23,8,21,13,33,23,42,32,23,4,21,13,1,4,4,4,4,0,1,4,4,2,127,61
"98",23,33,23,46,33,25,8,21,13,33,23,42,33,23,8,21,13,4,0,0,2,2,5,4,2,3,1,131,63
"99",24,34,23,46,35,25,8,21,1,33,23,46,33,25,8,21,13,2,5,0,5,0,0,2,0,4,0,134,51
"100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",1,7,1,9,1,1,3,1,1,1,1,1,1,1,1,1,1,2,5,6,2,5,0,6,2,1,2,14,2
"102",2,7,1,14,1,1,3,1,2,7,1,9,1,1,3,1,1,5,0,0,1,6,1,5,1,3,4,19,3
"103",3,13,1,16,1,1,3,2,2,7,1,14,1,1,3,1,2,6,1,0,1,0,0,6,1,1,3,27,4
"104",4,18,1,16,1,1,8,2,2,13,1,16,1,1,3,2,2,1,5,5,1,5,0,5,5,1,2,32,9
"105",5,18,1,16,2,1,8,8,4,18,1,16,1,1,8,2,2,1,0,0,6,6,4,1,6,4,3,33,17
"106",6,18,8,16,8,1,12,8,4,18,1,16,2,1,8,8,4,6,4,0,4,0,0,6,4,4,2,46,21
"107",7,18,8,16,9,1,12,12,4,18,8,16,8,1,12,8,4,4,2,1,4,2,0,1,4,4,3,47,25
"108",8,18,8,18,9,1,12,12,7,18,8,16,9,1,12,12,4,2,0,0,3,6,4,2,3,3,4,49,28
"109",9,18,14,22,9,1,12,12,11,18,8,18,9,1,12,12,7,6,4,0,4,0,0,6,4,2,4,59,32
