,Random,Random,Random,Random,Random,Random,Defeat,Defeat,Defeat,Defeat,Defeat,Defeat,Minscore,Minscore,Minscore,Minscore,Minscore,Minscore,Mindist,Mindist,Mindist,Mindist,Mindist,Mindist,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp
1379,-41,17,-46,-60,-60,-33,-15,0,-60,-60,-60,-60,29,60,5,-57,19,-51,11,60,5,20,-27,-27,23,60,-12,3,-27,-32,54,60,-19,46,37,-52
1380,-41,14,-42,-52,-60,-25,0,0,-60,-60,-60,-60,60,60,17,55,-29,36,42,60,15,37,22,33,52,33,24,37,-10,41,21,60,24,-30,-27,41
1381,1,21,-60,-53,-60,-48,-27,0,-60,-60,-60,-60,52,58,-35,-11,33,-29,60,60,-27,-37,-27,21,57,60,-50,-32,-4,-30,38,60,-50,-14,22,-30
1382,-10,60,-45,-55,-51,-45,-40,0,-60,-60,-60,-60,54,60,-14,33,4,33,20,60,-15,27,33,-2,60,60,-7,27,34,32,47,60,-13,3,-26,32
1383,57,6,-46,-27,-47,-36,-30,0,-60,-60,-60,-60,21,60,2,20,23,3,32,60,2,17,21,-35,41,60,14,17,-6,-4,60,60,-23,37,34,-26
1384,-20,0,-49,-27,-41,-44,0,0,-60,-45,-58,-60,28,60,4,37,-21,23,60,60,-2,59,-2,23,34,60,21,16,41,34,60,60,21,-37,4,34
1385,4,17,-23,-60,-60,-60,-41,-8,-60,-60,-60,-60,40,60,2,-3,17,-21,60,60,-7,-53,-35,-17,56,42,2,-53,18,-6,60,60,4,27,41,4
1386,17,0,-47,-28,-43,-38,-15,0,-60,-60,-60,-60,60,60,18,27,-16,24,37,60,27,49,23,-21,60,60,22,39,-43,41,47,60,21,17,18,41
1387,-6,31,-60,-53,-35,-17,-9,0,-60,-60,-60,-60,60,60,2,12,-14,-16,60,60,2,3,-17,-53,53,60,11,3,-53,22,51,60,11,16,-43,22
1388,50,12,-37,-60,-60,-53,-11,0,-60,-60,-13,-60,53,60,59,59,-46,-3,48,60,59,-17,-21,4,47,60,-17,8,37,-43,35,60,-18,-53,-53,8
1389,3,40,-29,-47,-60,-23,-48,35,-60,-60,-60,-60,10,60,-46,-46,-4,-46,45,60,-53,35,-53,-14,25,38,-53,35,6,-53,47,60,-53,39,37,-53
1390,0,7,-47,-51,-60,-41,-40,0,-60,-60,-60,-60,31,60,-14,7,-28,-4,60,60,39,-28,2,-17,49,60,34,14,5,37,48,60,34,3,6,37
1391,-10,21,-60,-30,-60,-30,-18,-9,-60,-60,-60,-60,46,60,-11,-16,-17,-17,58,60,-39,-49,-14,-25,49,50,-35,13,-28,6,37,60,-37,8,5,6
1392,-15,44,-60,-49,-56,-26,0,0,-42,-60,-60,-45,29,60,-17,-17,2,-17,57,60,-17,-13,-17,-10,60,60,7,7,4,6,14,60,7,35,-28,6
1393,20,20,-60,-43,-49,-28,-19,0,-60,-60,-60,-60,60,60,2,35,46,10,48,60,2,-35,-25,-49,60,53,-28,-26,-8,-28,47,60,-28,14,13,-28
1394,-3,40,-60,-60,-54,-43,0,0,-60,-60,-60,-60,60,60,15,24,-25,46,60,60,7,-27,-28,-13,34,60,-17,-36,9,8,28,60,8,-37,-37,13
1395,33,14,-48,-50,-51,-50,-19,0,-60,-60,-60,-60,60,60,7,2,-8,-25,58,60,2,-9,-49,-53,35,60,-8,-21,40,-8,47,60,11,7,-26,-37
1396,16,0,39,-29,-49,-35,-38,0,-60,-60,-60,-60,26,60,-8,-8,18,-3,44,60,2,-42,-13,-27,24,60,7,-37,-21,-3,37,60,11,12,40,-3
1397,33,20,-60,-46,-23,-46,-14,0,-51,-60,-60,-60,60,60,21,2,-15,4,60,43,7,31,-15,-9,60,32,7,31,-21,-21,38,60,7,-36,-31,-21
1398,-18,21,-60,-60,-37,-60,0,0,-60,-60,-60,-60,26,60,-15,-24,11,-15,41,60,-27,-60,-27,16,55,60,19,-54,-2,-21,56,60,19,-21,-21,-31
1399,26,7,-60,-60,-60,-27,-37,0,-60,-60,-60,-60,43,60,-15,16,-2,16,60,60,26,25,-9,26,26,60,-21,25,32,-21,54,60,23,-37,-10,-21
1400,17,25,-39,-60,-35,-44,0,0,-60,-42,-60,-60,46,42,11,-30,-2,-12,52,60,-42,-51,2,-44,49,60,-16,-60,-59,24,60,60,-20,31,32,24
1401,60,0,-42,-48,-51,-60,-6,0,-60,-58,-60,-60,60,60,15,24,-35,22,29,38,2,-13,32,25,60,60,2,24,22,26,60,60,2,-53,-53,26
1402,-1,28,-47,-42,-39,-39,-39,0,-60,-60,-60,-60,36,50,-26,-26,-8,-35,45,60,-44,2,-44,-51,60,19,-59,24,-60,-54,42,60,-46,25,22,-53
1403,-31,33,-45,-45,-46,-60,-10,0,-60,-60,-60,-60,60,60,-17,25,-41,-8,38,50,19,-41,25,30,41,60,20,-32,-5,22,33,42,20,-60,-60,22
1404,3,15,-58,-51,-54,-34,0,0,-60,-60,-60,-60,42,56,-37,-37,-3,-41,28,60,-51,18,-51,6,37,60,-18,12,10,-60,44,60,-20,24,-5,-60
1405,-25,30,-33,-60,-60,-51,-39,0,-13,-60,-60,-60,16,60,-11,-15,-4,-17,28,26,-13,-31,10,-26,60,44,15,22,2,-5,16,60,15,24,10,-5
1406,33,0,-60,-46,-34,-60,0,0,-60,-60,-60,-60,60,60,9,22,5,25,60,60,2,22,19,19,49,60,5,22,17,10,50,60,-17,-33,8,10
1407,-5,41,-27,-60,-52,-20,-7,0,-60,-60,-60,-60,60,60,-23,23,-11,25,41,60,-34,32,-34,22,60,60,4,32,45,25,60,38,-41,12,17,22
1408,-8,16,-60,-39,-60,-32,0,0,-60,-60,-60,-42,60,36,8,-11,-35,-11,60,60,12,-21,19,22,40,49,12,-14,21,17,60,60,12,22,-28,17
1409,-21,9,-53,-29,-46,-46,-16,0,-60,-37,-60,-58,52,60,-3,-12,20,-35,49,36,8,51,-8,38,60,60,-39,51,38,-8,60,52,-34,22,21,-60
1410,-49,44,-52,-60,-33,-60,-18,0,-60,-60,-60,-60,60,60,20,22,17,5,60,60,21,36,21,-8,47,34,21,36,-14,22,60,60,21,32,38,22
1411,-42,0,-15,-56,21,-60,-19,0,-60,-60,-60,-49,48,60,3,32,-11,17,54,60,30,-23,38,33,60,60,30,-31,23,38,30,53,30,-14,-14,38
1412,3,23,-60,-50,-60,-50,0,0,-60,-60,-60,-60,60,60,-3,-3,23,-11,60,60,-21,2,-8,34,43,60,-14,-13,34,-14,18,60,-14,51,-4,-14
1413,5,0,-60,-22,-60,-2,-13,0,-60,-13,-60,-60,30,19,2,25,27,-2,40,60,18,60,-16,-33,45,35,2,60,-51,14,21,60,-12,36,34,-27
1414,-47,39,-59,-11,-44,-60,-15,0,-60,-60,-60,-60,44,60,13,17,5,10,50,19,27,31,34,11,60,60,27,31,-16,34,10,60,27,-26,-51,34
1415,-27,30,-24,-47,-49,-48,-41,0,-60,-60,-60,-60,47,60,2,-18,-2,2,54,60,-23,-60,-33,60,60,60,-31,-60,60,-51,47,32,-26,-13,-16,22
1416,3,0,-44,-29,-50,-60,0,0,-60,-60,-60,-60,49,44,12,18,60,25,60,60,12,29,-11,19,53,60,-13,-14,-7,-16,60,60,-13,60,60,-16
1417,13,0,-60,-38,-55,-40,-37,0,-60,-60,-60,-58,44,60,54,58,19,60,42,44,60,19,60,-60,51,60,60,19,-49,60,60,60,60,31,-7,60
1418,33,7,-51,-24,-60,-32,-16,0,-60,-60,-60,-60,53,60,-18,15,-53,19,48,60,-3,2,19,25,47,60,-22,47,-14,-7,23,60,3,-60,-49,-7
1419,-3,37,-27,-21,-20,-60,-26,0,-60,-60,-60,-60,43,53,-57,-57,40,-53,20,60,-60,58,-60,19,44,28,-49,52,19,-60,16,60,-49,-16,-16,-60
1420,-10,60,-60,-60,-46,-60,-30,0,-60,-60,-60,-60,60,60,-2,-2,19,-7,45,53,-23,44,22,4,60,60,4,44,42,-14,60,19,5,19,19,-16
1421,8,0,-60,-52,-46,-42,0,0,-59,-60,-59,-13,56,60,19,19,29,19,49,60,19,8,19,60,60,60,19,8,53,19,23,60,19,47,41,19
1422,29,60,-53,-60,-46,-19,0,0,-60,-60,-60,-60,-12,60,34,27,18,29,47,26,14,25,34,44,28,60,38,25,44,51,57,60,35,52,56,41
1423,40,21,-55,-60,-34,-60,0,0,-60,-60,-60,-60,35,60,55,58,44,60,60,60,49,-6,60,-18,57,60,49,17,4,53,52,44,49,44,44,56
1424,-4,33,-32,-60,-60,-60,-3,0,-60,-60,-60,-60,45,60,44,44,-3,44,50,60,44,-14,44,21,60,60,44,-19,21,44,38,60,44,28,-23,44
1425,15,15,-54,-41,-50,-60,0,0,-60,-60,-60,-60,49,60,-3,8,24,9,37,40,3,-36,4,-6,51,20,-13,-30,-2,-13,60,60,-4,25,21,-23
1426,-26,19,-60,-31,-36,-60,0,0,-60,-60,-60,-60,60,60,25,25,18,24,60,60,-17,55,21,-14,60,60,-9,7,-42,21,34,49,-17,23,-6,21
1427,-10,42,-60,-60,-60,-29,-18,0,-60,-60,-60,-60,36,60,-2,-2,-60,18,60,60,-6,40,-6,-36,46,60,-2,40,-30,-2,60,60,-4,-19,-44,-2
1428,-39,33,-60,-60,-59,-52,-26,0,-60,-60,-60,-60,60,60,-39,-60,-33,-60,60,60,-14,0,-22,-44,36,60,-22,0,16,-45,45,34,-21,-30,-30,-47
1429,-15,20,-49,-54,-37,-60,-20,0,-60,-60,-60,-60,33,60,-14,-20,-21,-39,60,60,-36,23,-36,-10,40,60,-30,23,-2,-30,60,60,-30,7,-6,-30
1430,33,0,-48,-56,-22,-34,-6,0,-60,-60,-60,-60,31,45,-8,2,26,-25,60,60,-44,17,-44,-60,56,60,-16,44,-33,9,50,60,7,40,-4,10
1431,13,6,-20,-41,-60,-32,-25,0,-60,-60,-48,-60,57,60,26,14,-13,-4,27,36,23,2,-10,31,34,60,-2,14,50,13,42,37,-2,0,-35,-4
1432,-3,0,-21,-24,-23,-33,-22,1,-60,-60,-60,-60,26,60,-60,0,50,-60,60,60,-60,-59,-35,15,60,60,-60,-59,34,-60,25,60,-60,23,50,-60
1433,6,25,-16,-51,-60,-43,-34,0,-60,-60,-60,-60,43,60,20,23,-3,42,57,60,19,2,31,4,58,60,39,-7,48,50,47,60,39,44,34,50
1434,-10,0,-60,-60,-60,-26,-16,0,-60,-60,-60,-60,60,60,5,44,-5,26,59,60,-21,-16,-25,-44,53,60,-15,-14,20,16,57,60,-3,2,4,26
1435,-27,60,-57,-50,-42,-10,-40,0,-60,-60,-60,-60,38,60,-20,-25,-5,15,41,60,10,9,4,10,43,60,-34,9,20,14,60,60,11,-59,20,4
1436,-13,15,-45,-60,-40,-57,0,0,-60,-60,-60,-60,57,20,-11,-12,3,-2,60,60,-20,-16,-44,8,44,60,-36,-13,-14,20,22,60,-36,-7,20,20
1437,-25,32,-58,-36,-43,-60,0,0,-60,-60,-45,-60,55,60,13,12,-13,3,60,20,2,5,9,34,58,60,-7,-13,43,46,39,28,-7,-18,-21,46
1438,15,25,-32,-38,-31,-60,-37,0,-60,-60,-60,-60,44,60,-13,-13,23,-13,60,59,-2,-16,8,-16,55,60,-14,8,-39,-14,48,60,-4,9,43,-21
1439,40,52,-60,-60,-25,-51,-29,0,-60,-60,-44,-60,50,60,33,9,-10,19,32,60,9,22,23,9,25,60,35,50,-13,34,45,60,35,-24,-43,34
1440,22,55,-47,-60,-60,-37,0,0,-60,-60,-60,-60,50,60,-4,22,2,-13,60,60,-40,-9,-40,-16,48,60,-42,-9,7,-31,58,60,-42,-22,-22,-19
1441,-23,0,-45,-60,-39,-43,0,0,-60,-60,-60,-60,34,60,5,-5,-5,-11,48,60,5,-13,2,26,60,60,-20,-24,51,-13,43,60,-20,8,7,-22
1442,32,45,-26,-60,-55,-60,0,-17,-60,-60,-60,-60,46,60,-2,-6,30,-5,60,60,-16,-6,-16,17,57,60,-9,-13,17,7,41,60,-17,22,52,7
1443,28,5,-48,-40,-34,-15,-27,0,-60,-60,-60,-60,51,60,20,23,17,30,60,60,51,-21,48,-21,60,54,-16,-17,-24,50,25,20,51,-9,17,46
1444,21,23,-26,-52,-22,-56,-23,0,-60,-60,-60,-60,60,60,-9,-9,-15,17,52,60,-9,30,17,13,45,60,-9,30,15,17,51,60,-9,-25,-25,17
1445,12,0,-24,-60,-32,-41,0,0,-60,-60,-60,-60,27,60,-15,-15,-5,-15,60,60,-21,-11,-21,-21,60,60,-24,2,-18,-2,60,60,-25,-26,15,-25
1446,32,4,-57,-60,-29,-50,-10,-22,-60,-60,-60,-60,60,60,-17,-8,-2,-5,25,60,-6,-9,13,45,54,60,-2,-3,49,15,25,60,-5,-23,-23,15
1447,-18,5,-31,-60,-60,-60,-7,-12,-60,-60,-56,-60,60,60,8,-2,47,-2,37,60,3,48,-21,-11,60,60,10,48,-11,-18,43,60,9,30,49,-23
1448,-7,60,-44,-57,-34,-60,-41,0,-52,-60,-60,-60,44,60,40,-3,-2,29,47,60,21,19,47,19,35,60,40,19,16,51,36,60,40,-30,-11,51
1449,14,20,-37,-60,-54,-22,0,0,-60,-60,-60,-60,60,60,-9,-28,14,-14,35,60,-11,-15,-27,33,49,60,-11,29,33,-18,53,60,-11,-6,14,-30
1450,-2,18,-60,-43,-56,-22,-26,0,-60,-60,-60,-60,33,60,3,28,33,18,17,60,-9,-60,-31,25,59,60,12,-22,19,19,58,60,5,48,33,-13
1451,-29,14,-46,-44,-42,-16,-60,0,-60,-60,-60,-60,41,60,48,48,9,33,26,60,48,23,33,-19,40,49,48,-3,29,33,44,60,48,19,19,33
1452,0,34,-30,-55,-29,-48,-41,-4,-60,-60,-60,-60,30,60,-10,-4,-37,9,42,60,11,-47,19,-60,22,60,11,-12,-60,25,60,60,11,29,29,25
1453,-10,26,-45,-60,-47,-37,0,1,-60,-60,-45,-60,60,60,-21,-21,-29,-37,26,48,-15,-34,-19,9,47,36,16,18,-7,29,29,60,16,-60,-60,29
1454,1,11,-44,-41,-56,-55,-16,0,-34,-60,-60,-60,60,55,-29,-29,-17,-29,37,60,-60,-22,-60,-47,10,60,-21,-26,-12,-44,56,60,-60,-3,39,-42
1455,-3,43,-43,-30,-22,-60,-1,0,-60,-52,-60,-60,47,60,-3,3,-22,-3,53,55,30,23,22,7,23,60,5,23,-3,-7,36,60,5,-44,-30,39
1456,-6,28,-41,-36,-46,-37,-13,0,-56,-60,-60,-60,20,60,-16,-36,-12,-45,60,60,-23,-7,-47,-44,57,60,-12,19,-51,-5,50,60,-56,18,-3,-25
1457,-9,17,-60,-60,-28,-60,-5,19,-60,-60,-60,-60,39,60,-4,-27,-37,7,60,60,-34,-35,-17,-60,49,60,-42,20,-60,20,49,60,-42,-24,-50,20
1458,22,45,-60,-52,-38,-25,0,0,-60,-60,-60,-60,60,60,-30,-17,-22,-46,19,60,2,-6,-44,-7,29,60,-35,15,23,-51,60,60,-24,23,-24,-50
1459,-8,0,-15,-54,-60,-60,-35,0,-60,-60,-29,-60,60,60,-17,23,23,-22,60,60,-31,-24,-60,-35,45,49,-39,-12,-22,-60,60,48,-24,-7,-7,-24
1460,-9,27,-36,-60,-59,-26,0,0,-60,-60,-60,-60,44,60,13,19,-48,23,60,60,-7,60,-7,-6,60,60,13,60,15,23,60,60,-7,-31,-31,-7
1461,-24,0,-50,-43,-50,-53,-22,0,-60,-32,-60,-60,23,60,-7,-20,15,-48,60,60,4,-18,-35,-24,47,60,-32,-21,-12,15,60,55,-31,15,15,-31
1462,14,60,-46,-25,-60,-53,-12,0,-60,-60,-60,-60,60,49,15,15,5,15,58,60,19,4,-6,60,31,60,15,19,60,15,33,60,15,-27,-27,15
1463,-31,33,-27,-60,-42,-60,-7,0,-60,-44,-60,-60,60,50,-9,-9,60,-4,60,60,-17,-13,-24,-18,60,60,15,-11,13,-12,41,60,-23,60,60,-27
1464,-3,0,-58,-34,-45,-60,-9,0,-38,-60,-60,-48,60,52,60,60,-15,60,42,60,60,-12,60,5,60,60,60,-7,12,60,10,60,60,-26,13,60
1465,0,0,-24,-47,-33,-49,-34,0,-60,-60,-60,-60,50,60,-12,-15,-4,-15,45,60,-18,-21,41,-13,60,60,7,-19,24,-21,37,60,13,-21,-21,-26
1466,-33,0,-46,-55,-60,-34,-27,0,-60,-60,-60,-60,60,60,14,19,-18,-4,29,60,-7,18,-7,-12,52,60,14,49,4,11,52,60,24,-13,24,-21
1467,18,30,-60,-60,-60,-54,-39,-23,-60,-60,-60,-60,47,60,9,-13,5,6,41,60,-13,-25,2,-21,60,60,-11,-26,-5,24,60,60,-13,-7,9,24
1468,-39,7,-46,-50,-60,-10,-1,0,-60,-60,-60,-60,60,60,19,-11,7,25,28,60,-21,-7,-21,0,60,60,2,10,49,-7,57,60,-10,-21,-16,-7
1469,32,12,-60,-60,-60,-21,0,0,-60,-60,-60,-60,48,60,-22,-35,49,-41,40,60,-21,-50,-21,-50,20,60,-18,-50,-26,-19,60,49,2,49,49,-21
1470,-25,27,-35,-49,-53,-45,-20,0,-60,-60,-60,-45,60,49,49,49,-24,49,60,60,0,-44,0,-17,44,60,49,8,-16,49,45,60,49,-26,-26,49
1471,-32,13,-35,-60,-60,-60,-20,0,-60,-38,-60,-60,26,60,-28,-29,-16,-24,60,60,-38,9,9,-50,58,60,-58,-6,-60,-26,60,40,-51,10,-18,-26
1472,13,0,-60,-39,-60,-38,-14,0,-60,-60,-60,-44,26,34,-16,-3,-8,-16,29,60,-17,-60,-17,32,23,60,-16,-48,25,-16,31,60,-18,15,-34,-18
1473,0,32,-60,-60,-23,-60,-7,0,-60,-60,-60,-60,41,60,-29,-24,-5,-16,50,60,-14,-50,-14,9,47,57,-51,-12,4,-54,22,60,-6,8,26,-26
1474,-12,0,-60,-60,-38,-52,0,0,-60,-60,-60,-60,60,60,8,8,28,-5,49,60,19,-21,16,-48,42,60,4,-13,-51,16,49,60,4,17,4,16
1475,-9,0,-60,-32,-60,-35,-26,3,-60,-60,-60,-60,25,60,10,33,16,35,60,60,10,33,-19,-25,42,60,14,-46,-10,4,51,60,14,-48,-51,4
1476,-5,5,-54,-37,-60,-60,-18,0,-33,-60,-60,-60,35,60,-2,-2,-3,-4,45,60,-48,60,-48,-17,21,60,-48,36,-13,-51,46,60,-48,15,-24,-51
1477,17,33,-36,-43,-59,-17,-22,0,-60,-60,-60,-60,58,60,-10,-10,-13,10,23,60,8,49,-25,10,60,48,12,-5,-46,-2,36,49,-13,-18,-18,-24
1478,-6,0,-51,-48,-60,-58,0,0,-60,-60,-60,-60,51,60,-13,-13,-38,-13,60,60,-17,23,-17,20,60,60,-13,23,40,-13,47,60,-18,-47,-47,-18
1479,9,44,-41,-44,-40,-29,-38,0,-60,-60,-60,-60,44,60,-38,-38,20,-38,6,60,-3,-60,10,44,60,60,-44,-12,44,-46,60,60,-7,36,40,-47
1480,16,27,55,-19,-60,-60,-35,0,-60,-60,-60,-56,60,60,13,13,33,20,22,60,13,51,20,-18,41,60,13,3,19,40,23,60,13,14,44,40
1481,-27,8,-56,-32,-60,-60,-16,0,-60,-60,-60,-60,48,60,-2,29,-15,33,60,60,-16,24,44,-60,60,56,-5,15,-60,44,60,60,-17,23,19,44
1482,-14,46,-39,-60,-56,-27,-16,0,-60,-60,-60,-60,44,60,13,-15,-60,-15,31,60,-5,20,-18,16,32,60,19,-2,3,-2,45,60,19,-42,-60,-2
1483,-19,21,-48,-27,-60,-60,-39,-32,-60,-33,-60,-60,41,60,-47,-3,-7,-60,60,60,-41,22,-60,15,56,60,-39,19,15,-60,29,60,-60,3,3,-60
1484,-37,34,-52,-19,-46,-60,0,0,-60,-60,-60,-60,60,60,-7,3,15,-7,56,60,3,-3,3,49,21,60,3,49,35,16,60,60,3,15,15,16
1485,13,35,-60,-50,-54,-60,-16,0,-60,-60,-60,-60,41,60,20,15,35,15,58,60,16,50,15,19,52,60,12,-38,25,15,60,60,-7,47,35,15
1486,29,60,-52,-60,-60,-60,-14,0,-60,-60,-60,-60,60,60,44,56,33,52,42,60,44,46,35,29,60,60,36,-60,32,45,53,60,36,17,19,45
1487,7,0,-60,-60,-45,-56,-17,0,-60,-60,-60,-60,45,60,13,29,26,33,49,60,17,-21,19,-28,38,60,16,48,-38,25,60,60,17,49,18,19
1488,39,17,-29,-19,-60,-48,-31,0,-60,-60,-60,-60,46,60,21,25,-35,4,42,60,-34,55,26,-53,60,60,12,50,-60,56,19,60,36,-27,-27,30
1489,0,37,-55,-31,-60,-37,-45,0,-43,-60,-60,-60,15,60,2,-4,-26,-35,60,60,2,20,-28,48,28,60,2,31,49,22,48,60,2,5,-49,22
1490,-19,21,-28,-60,-56,-52,-9,0,-60,-60,-60,-60,45,60,-2,-19,49,-21,29,60,-53,-29,-60,45,50,50,-26,60,44,-60,32,60,-48,48,49,-49
1491,38,44,-31,-42,-44,-46,-42,-25,-60,-60,-60,-60,50,60,37,48,22,48,60,60,37,-2,49,32,57,56,37,7,39,48,23,57,37,50,44,48
1492,-33,0,-60,-23,-48,-12,-24,0,-60,-60,-60,-29,39,60,46,50,-15,22,31,60,27,20,44,-15,60,60,24,-25,60,45,42,60,-13,31,39,45
1493,50,0,-46,-12,-60,-58,-31,0,-60,-60,-60,-60,53,60,3,23,-37,-15,60,60,21,40,57,10,60,60,13,20,4,39,30,60,13,60,60,39
1494,26,1,-30,-31,-40,-48,-2,0,-60,-60,-60,-60,53,60,2,14,4,-37,22,60,10,7,60,-20,45,60,60,29,-13,-6,32,60,60,30,-3,-7
1495,31,0,-60,-60,-60,-24,-23,0,-60,-60,-60,-60,55,60,22,30,-12,10,60,60,-18,-12,2,12,43,60,17,46,24,-3,30,48,10,-25,-13,10
1496,-20,58,-60,-46,-57,-26,-15,0,-60,-43,-60,-60,53,60,-12,-12,9,-12,60,60,-20,23,-20,18,60,60,-25,-17,21,-25,45,60,-25,13,24,-25
1497,0,60,-44,-52,-51,-34,-17,0,-60,-60,-60,-60,27,58,2,13,19,-4,40,60,14,-48,12,7,27,60,7,7,-37,39,43,60,-17,29,33,39
1498,-25,1,-46,-30,-46,-60,-26,0,-60,-60,-60,-60,60,60,12,-7,-19,19,57,60,40,-12,18,-12,46,60,30,-43,-17,23,46,60,29,-39,-46,45
1499,-17,0,-31,-25,-53,-60,-49,0,-60,-60,-54,-60,50,60,13,-25,-11,-19,60,60,14,-60,7,21,60,60,14,-18,2,24,33,56,2,-17,-17,27
1500,-8,0,-60,-60,-43,-60,-32,0,-60,-60,-60,-60,33,60,-7,-27,3,-11,51,60,-12,19,-12,-48,60,60,31,-60,-44,-17,57,60,31,7,2,-17
1501,-35,0,-45,-60,-60,-35,0,0,-60,-60,-60,-60,29,60,-18,7,-41,7,60,60,-24,-32,-24,-12,60,60,3,-22,-18,2,37,60,3,-58,-36,2
1502,-45,17,-50,-39,-23,-60,-31,0,-60,-60,-60,-60,47,60,-21,-14,-16,-44,60,60,-48,44,-48,-60,60,60,-53,11,-60,-44,60,60,-53,-18,-18,-36
1503,-8,14,-27,-50,-60,-22,-13,0,-60,-60,-60,-60,38,60,3,-17,-17,-16,39,60,-8,-2,-12,-19,32,60,-12,26,5,-18,60,60,-12,11,2,-18
1504,36,0,-56,-36,-31,-49,0,0,-60,-60,-60,-60,54,60,-3,-60,-2,-17,34,60,5,-24,-60,-32,44,60,18,-3,-40,-60,48,60,2,-22,-26,4
1505,6,30,-56,-60,-29,-51,-21,0,-60,-60,-60,-60,26,60,4,-2,6,-2,60,60,6,3,-19,39,40,60,-15,-41,-7,17,56,60,12,11,-40,-26
1506,-13,31,-38,-22,-47,-54,-11,0,-60,-60,-60,-60,51,60,-32,11,4,6,49,60,-32,12,-32,-4,52,59,13,7,-4,-40,54,60,13,2,10,-40
1507,-35,27,-52,-21,-59,-27,-60,0,-60,-60,-60,-60,50,60,3,24,-2,24,26,60,44,-11,52,-16,45,60,11,36,-29,21,40,60,26,-10,29,28
1508,-41,39,-40,-60,-15,-18,-39,0,-60,-60,-60,-60,57,60,-5,-2,-45,-2,60,60,9,-13,-4,14,60,60,-7,-9,8,-4,48,60,9,24,18,29
1509,38,20,-45,-60,-60,-60,-37,0,-60,-60,-60,-60,49,60,-45,-41,13,-45,60,60,-16,37,-16,39,57,60,-58,30,45,-59,47,56,-29,7,8,-57
1510,0,0,-35,-60,-22,-60,0,-1,-60,-60,-60,-60,20,60,-3,24,15,18,60,60,3,-15,4,-57,22,60,-24,37,-4,8,20,60,-24,36,45,8
1511,4,2,-40,-60,-49,-60,-40,0,-60,-60,-60,-60,46,60,10,36,19,23,28,60,23,-30,37,-13,53,60,28,21,7,45,60,60,28,17,-32,45
1512,21,15,-46,-48,-21,-43,0,0,-60,-60,-60,-60,60,60,2,-28,-2,21,30,60,-11,22,-11,24,54,60,4,-46,-9,-30,48,60,2,30,7,-12
1513,-9,33,-60,-60,-51,-60,-17,0,-60,-60,-60,-60,19,60,23,-2,-9,-2,60,60,22,17,-13,-18,51,60,2,22,10,7,20,60,2,42,13,7
1514,-8,21,-54,-39,-52,-51,-34,0,-60,-60,-60,-60,60,60,22,16,18,3,60,60,15,32,24,60,29,60,-9,13,-2,-9,60,60,5,21,15,13
1515,-11,51,-47,-60,-42,-30,-11,0,-60,-60,-60,-60,26,60,7,-16,-40,18,45,60,-15,18,-18,25,60,60,-17,-8,5,4,55,60,-17,-30,25,4
1516,-20,40,-60,-13,-48,-60,-27,0,-54,-60,-60,-60,60,60,-11,-21,-2,32,46,60,13,-24,2,28,60,60,-27,34,2,60,30,60,22,22,5,60
1517,14,18,-60,-60,-38,-54,-30,0,-60,-60,-60,-60,54,60,2,22,-12,23,25,60,2,-10,11,-22,54,60,5,4,47,26,44,60,17,13,2,26
1518,4,0,8,-27,-39,-50,-34,0,-60,-60,-60,-60,60,60,9,13,36,-12,55,60,11,21,28,56,43,60,13,29,47,2,41,60,13,-10,47,2
1519,-21,3,-60,-53,-60,-60,-8,0,-60,-60,-60,-60,55,60,53,53,60,-7,60,60,27,-26,47,-24,43,60,23,-5,10,14,55,60,23,60,60,14
1520,10,10,-57,-46,-56,-60,0,0,-60,-60,-60,-60,47,60,60,60,-19,60,17,60,18,-16,56,27,34,60,60,20,14,47,32,60,-10,4,10,60
1521,-33,8,-43,-32,-23,-60,-23,0,-60,-60,-60,-60,37,60,-18,2,2,10,24,60,-24,-46,-24,15,40,60,2,-17,-22,10,2,60,-22,-10,8,10
1522,-31,18,-50,-15,-45,-47,-13,0,-60,-60,-60,-60,60,60,2,-2,2,29,22,60,4,-21,27,-26,36,60,-2,-34,-16,23,58,60,8,-15,-22,27
1523,-26,0,-10,-24,-60,-25,-27,0,-60,-54,-60,-60,31,60,-32,-11,-3,2,20,60,-16,-15,12,12,60,60,-5,25,-17,-22,60,60,-15,20,-26,-22
1524,-39,22,-42,-58,-46,-45,-22,0,-60,-60,-60,-60,60,60,-16,-50,-9,-3,60,60,-26,16,-26,2,49,60,-47,29,-10,-16,45,59,-23,-18,-18,-26
1525,43,42,-58,-56,-60,-43,-14,0,-60,-60,-60,-60,42,60,-2,-11,-20,-2,60,60,-16,49,-16,-21,60,60,-17,35,-12,-17,54,60,-17,-50,9,-18
1526,27,50,-58,-57,-15,-47,0,0,-60,-60,-60,-60,7,60,2,-14,-2,-20,20,60,2,-22,15,-17,39,60,2,49,36,-17,30,60,2,-48,-17,-27
1527,41,24,-60,-56,-60,-37,-5,0,-60,-60,-60,-60,51,60,-30,25,30,-2,42,60,-23,59,-21,16,60,58,-38,-18,39,-12,60,60,-20,29,36,-48
1528,9,14,-8,-58,-55,60,-43,0,-60,-60,-60,-60,53,60,17,13,7,30,60,60,-15,-18,2,18,44,57,36,59,52,36,60,60,36,35,39,36
