,Random,Random,Random,Random,Random,Random,Defeat,Defeat,Defeat,Defeat,Defeat,Defeat,Minscore,Minscore,Minscore,Minscore,Minscore,Minscore,Mindist,Mindist,Mindist,Mindist,Mindist,Mindist,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp
,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp
565,-7,40,-50,-55,-34,-43,-18,26,-60,-60,-60,-21,21,22,2,15,-10,11,49,49,2,26,8,9,42,60,8,35,10,8,29,60,5,47,16,8
566,-2,25,-38,-60,-37,-60,-32,0,-60,-60,-60,-54,60,60,-14,-7,14,-10,10,60,6,47,-20,-4,60,60,13,-16,7,47,51,60,3,8,10,47
567,-19,40,-41,-47,-35,-60,-8,0,-60,-53,-60,-60,16,60,2,8,-2,14,27,60,-4,-50,14,-11,25,60,8,26,33,10,29,40,8,-10,-10,10
568,-24,42,-36,-44,-48,-24,-21,0,-60,-60,-60,-60,40,60,-2,-2,-11,-2,49,44,2,11,-4,-38,48,60,4,24,-7,7,47,60,-2,35,33,-10
569,-60,50,-51,-60,-56,-60,-60,31,-60,-60,-60,-60,33,60,-11,-11,8,-11,55,60,-11,-19,-11,30,44,44,5,-48,14,33,37,60,5,-16,-16,33
570,20,39,-17,-22,-28,-31,12,0,-60,-48,-60,-60,49,58,11,-4,7,-2,60,60,-12,23,-38,48,60,60,-16,11,35,-7,54,60,-16,26,14,-16
571,14,2,-19,-60,-47,-57,-26,-2,-49,-60,-60,-60,48,60,2,26,13,7,20,60,21,25,14,-50,19,60,29,-45,-48,30,25,60,29,24,35,30
572,-24,18,-38,-60,-47,-27,-14,-25,-60,-60,-60,-60,56,60,18,47,-32,13,37,60,24,17,48,11,52,60,43,23,13,35,29,41,43,-25,-52,35
573,-27,28,-60,-60,-34,-51,0,0,-60,-60,-60,-60,60,44,-8,-6,2,-32,13,60,-50,-49,-50,-19,60,60,-48,41,-45,-48,41,20,-56,11,13,-25
574,-9,28,-58,-60,-25,-60,0,0,-60,-60,-60,-54,43,60,6,11,-16,11,50,60,6,23,2,23,42,60,-3,17,15,13,20,24,-10,-46,-46,13
575,-60,36,-9,-60,-57,-52,-37,0,-60,-60,-60,-60,48,60,-16,-16,-2,-16,58,60,-19,-31,-19,20,27,60,-45,-53,44,-45,24,60,-46,23,13,-46
576,20,60,-35,-37,-42,-27,-51,0,-60,-60,-60,-47,60,60,19,23,5,32,60,51,10,-16,13,21,32,60,-7,23,23,21,60,60,10,-10,-13,23
577,-43,14,-57,-46,-29,-40,-60,30,-60,-60,-60,-60,60,60,19,9,19,5,57,60,32,57,35,-49,60,60,32,-8,-53,5,36,43,32,17,21,18
578,36,7,-60,-60,-47,-30,-28,0,-60,-60,-60,-55,6,60,18,15,-43,19,60,60,18,-17,21,26,44,60,17,28,29,23,23,60,18,-53,-53,21
579,-60,40,-30,-34,-25,-22,-45,0,-60,-60,-60,-60,43,60,-43,-43,-13,-43,60,46,-49,19,-49,-31,24,60,-53,57,-10,-53,31,60,-53,23,29,-53
580,-2,44,-31,-13,-29,-22,-45,0,-60,-60,-60,-60,32,60,18,23,-20,-13,47,60,18,22,29,-16,32,49,-12,49,26,26,42,60,-12,10,-20,26
581,5,60,-57,-60,-41,-51,-36,32,-60,-60,-60,-60,36,60,-3,-20,-14,-20,52,54,-19,-22,-31,-15,50,60,-29,7,30,-8,30,60,-20,-22,26,10
582,2,53,-32,-30,-37,-23,-60,0,-60,-60,-60,-60,37,60,-12,-14,60,-12,60,60,8,-15,18,-22,-60,54,44,22,-13,34,60,60,44,23,30,-22
583,10,22,-48,-32,-58,-5,0,0,-60,-60,-60,-60,60,60,58,60,-12,5,42,60,46,-24,8,20,39,60,21,24,31,29,45,60,48,49,-21,29
584,52,37,-21,-40,-35,-41,-60,-26,-60,-60,-60,-60,60,49,-12,-12,-15,-12,60,60,-17,34,-22,22,35,60,3,-20,22,-13,60,60,-3,29,23,-21
585,21,11,-26,-59,-51,-6,-58,0,-60,-60,-46,-60,38,60,7,-2,22,-4,28,60,26,-28,20,-22,41,60,34,10,29,4,15,22,34,22,22,4
586,44,20,-20,-19,-58,-53,0,0,-60,-60,-60,-43,60,60,22,22,-31,22,59,60,22,-59,22,-9,26,60,22,34,-22,22,60,60,22,20,20,22
587,55,44,-45,-60,-20,-54,-27,0,-60,-60,-60,-60,-11,60,2,-4,-9,-31,49,60,-22,-23,-22,-54,24,60,16,-48,4,29,57,60,-35,-20,-22,20
588,17,12,-41,-60,-28,-16,-37,-34,-60,-60,-60,-60,22,60,-13,-13,-46,-9,60,60,-15,25,-9,10,28,60,-20,-60,6,-22,45,60,-20,8,-29,-22
589,30,60,-36,-49,-45,-58,-41,0,-60,-60,-60,-60,45,60,-53,-21,-14,-26,60,60,-24,36,-54,-28,45,60,-56,23,-48,-32,28,60,4,34,39,-29
590,-31,17,-27,-2,-60,-60,-31,18,-60,-60,-60,-60,26,60,26,34,-35,-14,28,43,45,-22,39,2,60,60,44,25,-60,21,17,60,44,-34,-48,10
591,-20,34,-60,-21,-43,-60,-57,0,-60,-60,-60,-60,59,60,-39,-39,-60,-35,60,60,-28,54,-28,-22,60,37,-32,39,23,-48,55,60,-25,-60,-60,-48
592,29,29,-37,-38,-52,-39,-8,-4,-60,-60,-60,-60,53,60,-60,-60,-38,-60,41,58,-59,13,2,25,46,60,-60,-15,25,-60,60,60,-60,23,24,-60
593,-24,38,-27,-23,-60,-20,0,0,-60,-60,-60,-60,10,60,-49,-3,25,-38,55,60,-26,57,-22,42,60,58,23,54,47,-22,60,44,24,25,25,28
594,0,25,-60,-54,-47,-60,-33,0,-60,-60,-60,-53,21,60,22,25,25,25,43,60,22,5,25,-21,51,60,22,13,-30,25,36,60,22,39,47,25
595,-27,37,-43,-39,-50,-50,-4,0,-60,-60,-60,-60,60,43,2,-2,32,25,21,42,-13,51,47,60,60,60,36,57,57,42,24,60,36,-26,32,42
596,17,35,-60,-60,-44,-42,-60,0,-60,-60,-60,-60,54,60,5,15,57,8,57,60,23,-7,-21,5,29,39,14,5,14,-30,40,60,19,54,57,32
597,24,10,-39,-15,-60,-52,0,0,-60,-60,-60,-48,60,48,54,54,48,60,50,60,54,-17,57,55,50,60,54,25,49,60,60,60,54,13,-19,60
598,31,2,-60,-60,-19,-21,-11,0,-60,-60,-60,-60,50,60,-4,41,49,58,33,60,-3,25,-6,-2,25,45,13,-26,-13,5,52,60,-14,57,49,5
599,28,2,-39,-38,-37,-41,-8,0,-60,-60,-20,-60,48,60,53,57,-10,25,24,60,53,-6,49,23,31,60,53,-22,-19,55,25,60,53,24,-13,-7
600,-28,9,-60,-42,-12,-46,-44,0,-60,-60,-60,-60,34,60,13,5,-9,-10,41,60,13,60,-18,-7,26,60,23,28,-26,-5,48,60,23,51,15,44
601,-15,36,-60,-17,-60,-43,-28,0,-60,-60,-30,-60,37,60,-5,-2,-22,-9,33,60,-27,54,16,-17,18,60,-19,2,-22,-19,31,60,8,-10,-10,22
602,44,14,-60,-25,-60,-60,0,-22,-60,-60,-60,-60,58,60,-3,-22,-3,-22,53,60,7,19,-7,31,60,60,-17,20,26,-26,60,60,2,-22,-22,-10
603,28,14,-28,-53,-60,-41,-29,0,-60,-59,-60,-60,26,60,-3,-3,8,-3,40,52,-17,60,-17,-6,32,60,-16,32,8,-22,47,60,-18,25,31,-22
604,8,34,-41,-60,-46,-60,-40,0,-60,-60,-60,-60,20,60,10,29,8,8,48,60,25,-19,31,60,39,56,23,-8,51,26,60,49,25,-6,-6,31
605,-20,12,-42,36,-41,-47,-37,29,-60,-20,-60,-60,26,60,2,2,51,8,42,60,-6,44,-6,49,60,60,2,48,39,8,19,60,-6,60,60,-6
606,-34,60,-29,-60,-60,-60,-10,0,-52,-60,-60,-60,60,60,-2,47,-7,6,60,45,60,35,60,22,27,60,42,-33,18,51,53,54,60,32,39,53
607,13,47,-60,-47,-16,-60,-9,0,-60,-30,-48,-60,23,60,22,-4,-6,-3,49,60,32,-20,49,60,57,45,32,-24,56,39,48,60,32,-8,-26,39
608,-13,60,-34,-30,-50,-60,-40,0,-60,-60,-60,-60,43,50,11,-5,56,-6,19,25,11,13,22,17,50,60,-3,35,16,25,60,60,14,48,56,-26
609,33,41,-13,-21,-60,-44,-23,0,-23,-60,-60,-60,52,60,46,42,-3,54,48,60,60,40,60,16,24,25,48,-22,-16,56,56,60,48,15,16,56
610,51,28,-27,-60,-60,23,-36,0,-60,-60,-60,-60,26,60,-17,-2,-8,-3,20,60,11,4,17,-31,60,60,-33,-13,28,16,40,60,12,44,17,16
611,28,31,-33,-60,-28,-30,-43,0,-30,-60,-60,-60,16,45,-2,44,21,19,15,60,11,20,21,-20,50,60,-6,40,-22,-24,-46,60,13,35,28,19
612,5,0,-41,-48,-60,-28,-6,0,-60,-60,-60,-60,22,60,11,35,-8,-21,21,60,-12,-3,-31,-19,24,60,3,4,-25,-13,45,60,3,-22,-22,-13
613,8,0,-28,-52,-45,-52,-37,0,-60,-55,-60,-60,59,25,-11,-16,-30,-3,54,60,-20,33,-20,45,22,60,-22,-3,45,-22,60,60,-22,-21,-25,-22
614,-13,19,-24,-19,-48,-14,-9,0,-60,-60,-60,-60,18,60,-2,-2,42,36,19,60,-19,25,-43,5,60,60,-24,-27,9,38,30,60,-24,40,45,38
615,12,0,-21,-18,-60,-25,-28,0,-60,-60,-60,-60,58,60,32,60,5,42,34,60,23,-34,45,14,43,60,33,33,11,45,60,39,40,4,5,45
616,36,16,-15,-60,-47,-23,-47,0,-60,-60,-60,-60,59,60,4,4,6,5,35,60,4,-29,5,-23,45,60,4,25,-27,9,47,60,4,20,11,5
617,-11,42,-24,-28,-60,-44,-25,4,-55,-60,-60,-60,25,60,3,-3,-15,22,50,60,14,-18,11,36,27,60,-4,-27,36,-3,45,58,12,2,-10,14
618,-13,60,-48,-44,-60,-27,-49,0,-60,-60,-60,-46,31,60,-3,-3,9,-15,24,60,-3,-41,-23,34,60,60,-27,-18,33,-27,40,60,2,33,36,-10
619,31,54,-26,-46,-47,-23,-19,-26,-60,-60,-60,-60,58,54,2,10,35,10,33,49,25,10,36,-34,57,60,29,10,-27,36,52,60,29,25,33,36
620,-60,22,-48,-42,-40,-53,-19,0,-60,-60,-60,-60,60,60,2,21,-39,35,25,60,14,6,33,-29,17,49,4,10,28,34,50,39,4,-53,-53,34
621,-33,26,-60,-24,-56,-49,-39,0,-60,-60,-60,-60,52,60,-40,-40,-16,-39,17,60,-34,13,-34,-14,-2,60,-39,10,-46,-27,59,60,-34,-24,28,-53
622,-29,34,-43,-29,-60,-27,-13,0,-60,-60,-60,-60,35,60,5,8,-42,-16,55,60,5,-9,-29,-60,45,60,18,6,-33,-18,36,45,18,10,-46,-24
623,4,37,-47,-60,3,-60,-48,33,-60,-60,-52,-60,27,60,-39,-42,-26,-42,60,60,-18,-7,-38,11,48,60,-14,-15,23,-46,34,60,-14,-40,-33,-46
624,-26,21,-17,-60,-15,-36,-60,0,-60,-60,-60,-60,46,49,2,-19,23,-19,39,32,-41,14,-60,27,60,60,4,-3,-5,-26,51,60,4,10,23,-26
625,16,58,-20,-60,-60,-40,-10,0,-60,-60,-60,-60,29,60,16,10,7,14,20,60,16,-15,23,11,10,20,17,19,42,11,19,60,17,40,22,11
626,-2,60,-28,-33,-29,-30,-38,0,-60,-60,-60,-60,60,60,-5,40,30,-13,23,60,-22,45,27,20,39,60,-13,38,20,20,60,60,25,13,-34,-4
627,-25,0,-27,-20,-60,-47,-31,0,-60,-60,-60,-60,26,52,2,-6,20,-8,57,60,19,-3,-12,-7,32,43,12,-20,8,-15,50,60,12,-3,20,11
628,60,15,-42,-23,-50,-51,-56,0,-60,-60,-60,-60,29,60,7,-3,10,20,33,60,7,-10,20,13,52,60,7,45,35,20,45,56,7,19,8,20
629,-13,15,-60,-60,-53,-57,-1,0,-60,-52,-60,-60,39,44,2,5,19,10,50,57,2,-3,-7,18,22,60,13,-10,-20,8,18,60,13,38,35,8
630,32,12,-25,-53,-24,-27,-19,5,-60,-60,-60,-60,60,60,56,60,-20,13,18,25,52,-20,-16,45,19,56,38,15,45,35,45,60,38,-20,-20,35
631,1,55,-60,-23,-57,-41,-43,11,-60,-60,-60,-60,31,60,2,-15,45,-20,60,60,2,14,12,-19,36,23,-20,-36,-27,-20,-40,45,-16,45,45,-20
632,-9,41,-31,-42,-60,-40,3,0,-60,-60,-60,-20,60,60,45,45,11,45,54,60,45,51,45,-10,30,60,45,9,15,45,60,60,45,-10,-27,45
633,-16,9,-51,-49,-34,-41,-36,0,-52,-60,-15,-60,60,60,25,-3,-10,11,48,60,-19,44,-19,-18,42,60,-8,50,-2,-27,57,25,-10,15,15,-27
634,0,2,-47,-27,-22,-22,-60,0,-60,-60,-60,-30,60,57,-10,-10,-14,-10,53,60,-10,18,-10,-14,55,60,15,51,11,15,37,60,15,-38,-13,15
635,-34,11,28,-24,-23,-34,-11,0,-60,-60,-60,-60,35,25,-34,-34,-11,-14,60,60,2,37,-18,24,55,60,-36,51,46,-2,45,60,3,9,11,-13
636,30,36,-51,-49,-16,-33,-60,0,-60,-60,-60,-60,20,60,-6,-9,46,-11,60,60,10,4,15,43,60,60,9,18,43,-25,33,60,9,50,46,-25
637,-47,12,-60,-27,-52,-36,-30,12,-60,-60,-60,-60,26,60,-2,-2,30,46,60,60,13,38,24,53,60,60,-2,23,30,46,24,60,-2,51,43,46
638,24,12,-43,-53,-57,-53,-18,0,-60,-60,-28,-60,45,60,22,30,47,30,29,48,43,-22,43,20,59,60,-22,18,23,43,18,60,16,51,30,43
639,8,26,-32,-42,-32,-17,-5,0,-60,-15,-60,-60,48,60,42,51,-4,-9,60,52,-12,-9,53,41,44,48,34,38,16,30,43,60,34,18,23,30
640,-32,0,-26,-60,-23,-47,-19,0,-60,-60,-60,-48,60,60,-3,18,36,10,60,30,13,-2,19,10,42,52,3,-23,22,23,60,60,15,23,41,23
641,-23,14,-60,-43,-32,-49,-19,7,-60,-60,-60,-60,23,60,34,23,-11,30,60,60,37,-3,44,32,47,30,28,-8,30,30,60,60,28,18,22,41
642,-5,14,-34,-47,-17,-54,-50,0,-60,-60,-58,-60,33,60,-11,-9,26,-11,21,60,2,19,8,-22,22,60,-9,34,-23,24,25,60,2,38,30,24
643,41,34,-27,-45,-31,-47,-20,0,-40,-60,-60,-60,36,60,-7,38,-12,40,44,60,-21,9,27,-9,10,60,20,4,-8,24,35,60,-16,-10,-10,24
644,-22,14,-60,-60,-24,-42,-32,0,-60,-24,-60,-60,43,52,-10,27,-6,-12,60,57,-49,-34,-22,-2,44,60,-30,-2,34,-23,60,49,-10,-9,-9,-10
645,-31,23,-44,-5,-46,-47,0,0,-60,-60,-60,-60,27,30,9,-5,-11,-6,60,30,8,60,-9,10,33,60,9,60,5,-8,60,60,9,34,34,-9
646,7,36,-52,-35,-25,-60,-14,0,-60,-60,-60,-60,15,60,-11,-11,15,-11,45,32,-2,-13,-2,25,41,30,14,3,-2,16,46,60,14,4,5,16
647,-37,20,-48,-28,-42,-48,0,0,-60,-60,-60,-60,19,60,15,15,-9,15,36,55,5,38,10,60,15,32,4,44,60,5,12,60,4,-6,-6,5
648,23,19,-58,-31,-40,-44,-41,0,-24,-58,-60,-60,22,60,14,24,-2,-9,60,60,19,14,25,-34,21,32,39,2,-16,-2,31,60,39,60,60,-6
649,-43,11,-28,-35,-31,-60,-22,0,-60,-60,-58,-60,5,57,54,-2,-4,50,22,46,28,28,37,60,21,60,-5,18,49,54,48,20,47,-16,-16,50
650,22,31,-35,-60,-60,-46,-36,0,-60,-60,-60,-60,23,30,-12,-13,60,-4,60,60,-24,-15,-34,-13,52,47,3,14,16,-16,16,60,-16,44,49,-16
651,7,22,-60,-55,-32,-48,-34,0,-60,-60,-60,-60,34,60,60,60,10,60,52,60,60,36,60,60,48,60,44,28,-3,49,32,52,44,2,10,49
652,28,33,-32,-60,-17,-60,-8,5,-60,-60,-60,-60,51,60,2,2,60,10,56,60,-13,-11,-13,16,16,60,2,-23,14,16,59,60,14,18,-10,10
653,6,36,-38,-60,-32,-33,-24,0,-60,-60,-60,-60,26,60,10,18,-10,60,39,60,31,10,60,27,10,60,51,36,27,-3,60,60,51,14,14,-10
654,11,15,-24,-60,-25,-45,-32,0,-60,-60,-60,-60,40,45,5,-3,10,-10,-19,60,2,11,14,-15,50,60,2,12,-23,16,60,56,2,28,27,16
655,-14,45,-54,-60,-58,-48,-17,0,-60,-58,-60,-60,39,60,9,10,-15,10,37,60,27,-10,27,25,25,60,27,-5,38,27,17,23,27,-23,-23,27
656,34,40,-40,-23,-49,-43,-27,-42,-60,-60,-60,-52,28,60,-15,-15,11,-15,60,60,-15,-60,-15,-11,26,60,-23,11,-21,-23,51,60,-23,36,38,-23
657,-30,17,-60,-45,-2,-60,-37,0,-60,-60,-60,-60,43,60,12,36,-13,9,48,48,36,17,38,40,60,60,36,-2,-5,60,41,60,36,12,-21,60
658,-5,50,-60,-23,-23,-29,-34,0,-60,-60,-60,-60,33,60,-13,-13,-3,-13,41,60,-11,-8,-11,18,60,60,-16,-60,18,-21,31,60,-16,-5,-5,-21
659,40,2,-30,-51,-54,-60,-35,0,-58,-60,-56,-60,60,60,10,10,13,-3,28,60,-3,52,40,-22,51,60,24,39,-14,-16,60,60,24,11,18,-16
660,-39,0,-24,-57,-47,-37,-37,0,-60,-60,-60,-60,39,60,19,31,-12,13,60,60,24,30,18,-60,26,60,24,-8,-60,18,57,60,24,-9,-22,18
661,-16,24,-26,-44,-36,-42,-12,-7,-60,-60,-60,-60,60,60,-16,-2,-60,-12,2,47,-24,60,-22,17,60,60,-24,52,22,-14,60,60,-24,-51,-51,-22
662,28,60,-29,-60,-50,-47,-39,-27,-60,-60,-60,-60,51,48,-60,-60,22,-60,49,60,-60,-58,-60,-8,47,60,-60,30,-10,-60,48,60,-49,28,22,-51
663,-32,29,-39,-22,-36,-26,-17,0,-60,-60,-60,-60,23,60,51,39,-13,33,35,60,50,16,9,52,55,60,51,5,52,33,25,48,50,-10,-10,33
664,-45,17,-36,-35,-60,-45,-27,0,-60,-60,-60,-60,57,60,-15,-2,52,-13,60,60,-8,-13,-8,30,25,60,-10,-34,30,-10,23,52,-10,52,52,-10
665,3,0,-60,-25,-43,-26,-49,0,-60,-60,-60,-60,37,60,52,52,30,52,46,27,52,30,52,26,37,60,52,16,-16,52,60,30,52,30,30,52
666,-27,25,-27,-43,-48,-53,0,0,-60,-60,-60,-15,53,47,30,30,-3,30,60,48,30,-28,30,-58,60,52,30,-2,-40,30,39,60,30,5,-32,30
667,0,0,-18,-58,19,-23,-14,0,-60,-60,-60,-60,-33,60,5,-4,-14,-3,60,60,4,-60,26,-19,60,60,20,30,5,-16,23,60,20,-34,-55,-32
668,11,9,-54,-18,-51,-32,-32,0,-60,-52,-60,-60,34,60,-14,-10,-5,13,47,59,-58,7,-58,2,47,60,22,-15,2,-40,26,60,22,16,5,-60
669,13,24,-29,-28,-27,-25,-40,0,-60,-60,-60,-60,16,60,-2,5,-2,-5,56,59,-19,-2,-19,30,60,60,-9,-35,30,5,60,60,3,-2,2,5
670,7,0,-48,-26,-34,-60,-36,-5,-60,-60,-60,-60,60,27,-2,-10,30,-2,2,60,2,-40,2,-28,46,59,-2,21,-15,2,55,30,-2,30,30,2
671,-35,28,-41,-31,-56,-60,-39,0,-60,-60,-60,-28,60,60,30,30,-8,30,46,60,30,-20,30,-60,24,60,30,-4,-35,30,45,32,30,-24,-24,30
672,-39,19,5,-60,-30,-41,-39,0,-60,-60,-60,-60,60,60,-8,10,-30,-8,60,60,-28,36,-28,4,38,60,-25,-32,4,-15,41,58,-25,-53,-53,-24
673,-7,12,-60,-44,-28,-52,-38,0,-60,-39,-60,-60,36,60,-30,-30,4,-30,31,60,-35,40,-35,-12,31,60,-34,5,-20,-35,38,60,-53,7,4,-53
674,-24,0,-35,-46,-47,-56,-13,23,-60,-60,-60,-60,30,60,4,-2,-8,4,52,60,4,-8,4,-40,53,60,14,42,-40,4,27,47,14,-10,-20,4
675,-42,23,-30,-60,-40,-28,-4,0,-60,-60,-60,-58,51,60,-2,-2,-24,-8,37,60,2,60,-12,-20,22,60,-4,37,9,-20,31,56,-10,-48,-48,-20
676,3,35,-48,-49,-55,-37,-18,12,-60,-60,-60,-60,30,60,-12,-32,-16,-47,28,48,-40,-31,-40,-8,48,60,-60,-12,43,-32,60,60,-48,5,9,-48
677,-17,0,-60,-27,-23,-19,-31,0,-60,-60,-60,-60,33,60,-16,-16,43,-16,43,60,5,-15,-20,44,47,59,-10,44,30,9,59,60,-2,42,43,9
678,-27,50,-21,-30,-21,-60,-41,0,-60,-60,-60,-60,60,60,-4,42,30,43,35,60,38,-16,6,7,49,60,-4,-38,3,43,41,60,-4,25,20,43
679,1,0,-25,-15,-46,-23,-60,0,-60,-60,-60,-60,29,60,-2,-2,3,30,13,60,25,15,44,60,60,60,2,-20,50,30,50,60,13,-16,3,44
680,34,19,-37,-30,-48,-45,-13,0,-60,-60,-49,-60,56,60,7,7,60,-2,22,60,-8,-33,3,-31,44,60,-12,-9,-29,7,39,60,-16,44,50,7
681,-18,19,-16,-37,-60,-41,-27,0,-60,-60,-60,-60,29,50,20,58,-31,60,41,30,30,-2,60,-15,24,60,45,15,-20,60,34,60,45,-38,-29,60
682,-10,42,-26,-17,-41,-30,-36,0,-60,-60,-60,-58,46,60,-14,-31,-39,-31,38,60,-36,-26,-31,-11,54,30,-22,-16,-12,-29,20,60,-25,-20,-20,-29
683,7,0,-48,-60,-44,-49,0,0,-60,-60,-60,-60,24,60,-21,-21,-8,-39,49,60,-15,35,-15,-15,60,60,8,14,35,-20,44,60,8,-9,-12,-20
684,-21,13,-58,-26,-51,-60,0,0,-56,-60,-60,-60,51,60,-16,-17,19,-8,59,41,-16,-7,-11,-33,54,60,-2,-19,-45,-12,40,60,-2,15,10,-12
685,8,33,-50,-45,-7,-34,-12,0,-60,-60,-60,-60,49,60,14,42,26,19,36,57,9,-19,20,-2,48,41,15,22,-10,35,29,60,15,-21,-45,10
686,17,34,-25,-27,-45,-42,-36,25,-60,-60,-60,-60,35,30,-5,18,10,27,60,60,-33,17,7,-26,60,60,-21,-21,-19,-45,45,60,-22,-10,-10,-45
687,13,55,-23,-42,-60,-43,-38,-28,-60,-39,-60,-60,47,60,-2,-2,-13,18,53,60,-15,-21,-2,40,25,60,8,-22,17,-10,48,60,8,-19,-19,-10
688,22,-50,-17,-7,-60,-34,-40,0,-60,-60,-60,-60,53,60,-13,-16,5,-13,58,51,12,0,-26,-7,49,60,-19,47,-21,-19,37,60,-19,22,17,-19
689,-5,33,-39,-60,-60,-58,-32,1,-60,-16,-55,-60,60,40,2,22,-4,7,60,36,15,59,30,-19,60,48,5,-22,-22,27,60,60,5,-21,-21,27
690,-23,60,-18,-41,-21,-46,-37,10,-52,-60,-60,-60,60,60,2,-4,-13,-4,50,60,-7,-22,-7,9,60,51,20,0,38,-21,37,52,20,-22,-22,-21
691,0,57,-32,-30,-17,-60,-22,0,-60,-57,-60,-60,50,60,-14,-14,-3,-13,60,28,-19,-60,-19,10,57,60,-22,59,2,-22,18,60,-22,47,38,-22
692,-2,17,-54,-28,-60,-39,0,0,-60,-60,-60,-56,33,60,2,17,-47,-3,41,60,2,13,9,-50,54,28,30,13,-57,47,22,60,30,-22,2,47
693,15,15,-24,-47,-51,-30,-55,-5,-60,-60,-60,-60,23,60,-2,10,-50,-21,43,60,-21,53,2,59,46,60,-22,-47,59,10,27,60,-51,0,-57,10
694,0,6,-60,-60,-33,-27,-5,0,-60,-60,-60,-60,29,60,-50,0,5,-50,60,57,-50,40,-50,-14,25,60,-57,-2,8,-57,21,59,-57,59,59,-57
695,-33,16,-45,-60,-43,-33,0,0,-60,-60,-60,-60,25,60,19,5,-18,5,49,60,59,14,59,-60,60,60,59,53,-47,59,60,60,59,13,5,59
696,30,38,-60,-48,-60,-23,0,-32,-60,-60,-60,-60,29,28,-18,-18,-60,-18,48,49,-25,-3,-14,-13,32,60,5,15,11,8,60,60,5,-49,-49,8
697,0,60,-10,-8,-60,-60,-30,0,-60,-21,-60,-60,44,60,-60,-60,-12,-60,22,48,-60,-17,-60,52,60,22,-54,-20,-2,-51,57,60,-50,13,11,-53
698,21,36,-17,-11,-46,-17,-40,3,-60,-60,-60,-60,60,55,-10,13,2,-12,25,43,2,8,-13,23,54,46,3,23,25,11,33,60,3,53,7,11
699,11,16,-60,-32,-22,-60,-42,0,-55,-60,-60,-60,60,57,2,34,18,34,32,60,31,-28,8,9,22,43,28,6,-31,52,2,60,31,15,25,52
700,-11,0,-5,-44,-32,-60,-42,0,-60,-60,-60,-60,60,60,-16,19,21,29,46,60,10,-31,7,-19,47,60,37,28,-4,25,60,60,18,-21,-12,25
701,60,14,-53,-52,-33,-57,-36,0,-60,-60,-60,-60,48,50,2,14,-2,-8,40,60,-48,30,18,-17,60,60,4,-19,-6,25,30,59,-10,23,-4,-4
702,15,17,-29,-34,-18,-20,-21,16,-60,-60,-60,-60,30,60,2,2,-4,-2,28,60,-3,60,-19,8,42,60,10,-10,27,-4,29,60,-2,6,-6,-4
703,57,33,-60,-60,-57,-10,-35,0,-60,-60,-60,-60,46,60,-26,6,30,-4,44,60,12,-29,-17,-28,55,60,-44,30,-19,-6,46,60,-23,28,9,-6
704,21,13,-42,-60,-60,-54,-7,0,-60,-60,-60,-60,14,60,12,28,-2,30,60,60,2,-18,9,-31,60,60,-12,60,-40,28,41,60,-13,-20,-20,8
705,-5,16,-52,-21,-36,-60,-41,-1,-60,-60,-60,-60,19,60,8,-5,-60,-2,28,60,-2,-55,-28,30,17,60,8,-28,30,-19,45,60,8,-28,-4,-20
706,-3,0,-42,-40,-53,-31,-39,-12,-60,-60,-60,-60,41,60,-60,-38,30,-17,58,60,-60,52,-59,60,54,60,-60,2,60,-10,15,30,-29,30,30,-28
707,-16,54,-30,-60,-60,-40,-25,0,-60,-60,-60,-60,50,60,30,30,60,30,41,60,30,17,30,-30,21,60,30,-11,-28,30,52,60,30,60,60,30
708,11,0,-53,-37,-13,-53,-60,0,-60,-60,-60,-60,54,60,58,60,17,60,51,60,58,-35,60,-18,14,60,58,52,2,60,52,60,58,-24,-25,60
709,-30,11,-16,-56,47,-18,-34,0,-60,-60,-60,-60,42,60,10,24,-11,-13,29,60,19,3,-30,-55,12,60,9,-4,-11,-28,29,41,9,2,2,-25
710,7,34,-22,-42,-25,-48,-39,0,-60,-60,-14,-60,47,60,-15,-15,-48,-2,23,17,-18,5,-18,35,35,60,2,7,57,-23,60,60,2,-11,-11,-23
711,-12,21,-60,-49,-29,-21,-23,-20,-60,-60,-60,-60,60,60,-48,-47,60,-48,60,60,-55,28,-55,-15,60,18,-11,-16,-12,-11,60,60,-11,52,57,-11
712,35,10,-52,-50,-25,-34,-60,0,-60,-60,-60,-60,53,60,60,60,22,58,20,60,51,52,35,-35,60,60,51,-50,11,57,41,60,25,-17,-13,57
713,31,0,-39,-60,-41,-54,-32,0,-60,-60,-59,-49,32,60,6,17,2,-4,60,60,-15,-27,-15,4,10,60,-15,28,5,-12,41,48,3,-6,-6,-13
714,11,29,-54,-25,-60,-54,-17,0,-60,-60,-57,-60,60,60,2,-26,-20,2,47,55,-35,-31,-35,5,56,60,2,24,-11,15,54,51,-6,-13,5,-6
