,sc1,sc2,winnerid,numrounds,pseqc,iseqc,setc
0,60,0,1,2,1,2,0
1,60,0,1,3,0,1,2
2,60,0,1,3,0,1,2
3,60,0,1,9,0,1,2
4,60,0,1,4,0,3,0
5,60,0,1,3,0,3,0
6,60,0,1,7,2,0,1
7,60,0,1,6,0,0,3
8,60,0,1,4,0,1,2
9,50,0,1,5,0,2,1
10,60,0,1,2,1,0,2
11,60,0,1,14,1,2,0
12,60,0,1,5,1,2,0
13,60,0,1,6,1,1,1
14,60,0,1,8,2,0,1
15,60,0,1,5,0,2,1
16,60,0,1,10,1,0,2
17,60,0,1,9,0,1,2
18,60,0,1,6,1,2,0
19,60,0,1,11,0,1,2
20,60,0,1,8,1,0,2
21,60,0,1,10,0,1,2
22,60,0,1,10,0,1,2
23,60,0,1,4,0,1,2
24,60,0,1,10,0,1,2
25,60,0,1,7,2,0,1
26,60,0,1,8,2,0,1
27,60,0,1,8,1,1,1
28,60,0,1,4,2,0,1
29,60,0,1,10,0,1,2
30,60,0,1,3,0,1,2
31,60,0,1,6,0,0,3
32,60,0,1,4,1,1,1
33,60,0,1,8,1,2,0
34,60,0,1,9,1,2,0
35,60,0,1,13,2,1,0
36,60,0,1,9,1,1,1
37,60,0,1,10,0,1,2
38,60,0,1,11,1,1,1
39,60,0,1,10,2,0,1
40,60,0,1,7,0,2,1
41,60,0,1,5,0,3,0
42,60,0,1,6,0,2,1
43,60,0,1,4,1,1,1
44,60,0,1,7,1,1,1
45,60,0,1,11,0,2,1
46,60,0,1,6,1,2,0
47,60,0,1,8,1,1,1
48,60,0,1,8,1,0,2
49,60,0,1,8,0,2,1
50,60,0,1,6,0,3,0
51,60,0,1,7,0,2,1
52,60,0,1,4,1,1,1
53,60,0,1,4,0,2,1
54,60,0,1,4,2,1,0
55,60,0,1,5,0,2,1
56,60,0,1,5,0,1,2
57,60,0,1,5,0,1,2
58,60,0,1,6,0,2,1
59,60,0,1,2,0,1,2
60,60,0,1,4,1,1,1
61,60,0,1,3,0,3,0
62,60,0,1,9,2,0,1
63,38,0,1,2,0,1,2
64,60,0,1,10,0,2,1
65,60,0,1,2,0,0,3
66,60,0,1,11,1,1,1
67,60,0,1,5,1,2,0
68,60,0,1,6,1,1,1
69,60,0,1,6,0,0,3
70,60,0,1,3,0,2,1
71,60,0,1,3,1,0,2
72,60,0,1,9,1,1,1
73,60,0,1,6,2,1,0
74,60,0,1,10,2,1,0
75,60,0,1,9,2,1,0
76,60,0,1,11,1,1,1
77,60,0,1,12,0,1,2
78,60,0,1,8,1,2,0
79,60,0,1,9,1,0,2
80,60,0,1,4,1,1,1
81,60,0,1,4,1,2,0
82,60,0,1,5,1,1,1
83,60,0,1,10,1,2,0
84,60,0,1,6,1,2,0
85,60,0,1,5,1,0,2
86,60,0,1,4,1,1,1
87,60,0,1,5,0,0,3
88,60,0,1,4,0,2,1
89,60,0,1,5,0,1,2
90,60,0,1,2,1,2,0
91,60,0,1,5,2,1,0
92,60,0,1,6,1,1,1
93,60,0,1,10,2,1,0
94,60,0,1,6,0,1,2
95,60,0,1,9,1,1,1
96,60,0,1,14,0,1,2
97,60,0,1,10,1,2,0
98,60,0,1,5,0,2,1
99,60,0,1,8,1,2,0
100,60,0,1,8,1,0,2
101,60,0,1,7,0,0,3
102,60,0,1,9,1,0,2
103,60,0,1,5,1,0,2
104,60,0,1,9,1,1,1
105,60,0,1,3,1,1,1
106,60,0,1,6,0,2,1
107,60,0,1,10,0,1,2
108,60,0,1,9,0,1,2
109,60,0,1,6,0,1,2
