init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
42 51 9 31 41 6 5 20 18 33,36 15 28 30 0 8 4 16 46 21,24,26,0,1,13,42 41 43 18 20 37 2 31 5 6,15 16 14 52 1 4 3 27 28 50,1,2,0
40 22 28 48 16 17 32 37 4 12,52 34 23 52 30 5 36 47 38 15,3,51,0,1,10,16 17 15 40 28 4 32 22 48 37,34 36 35 33 52 23 24 52 1 12,1,2,0
11 4 22 32 5 20 25 47 34 6,51 52 24 18 26 28 12 41 48 15,43,0,2,0,14,32 34 33 20 21 19 18 22 4 35,26 28 27 52 39 51 41 15 2 0,2,0,1
52 20 23 39 25 36 47 22 26 44,48 43 46 24 3 17 35 41 11 13,6,0,9,0,11,23 25 24 22 52 4 3 39 26 32,46 48 47 43 41 42 44 13 27 28,1,1,1
39 9 36 35 3 40 38 31 6 29,48 23 13 26 50 30 52 44 17 47,0,60,0,1,5,39 9 36 35 3 40 38 31 6 29,17 18 19 13 48 50 26 23 21 52,1,2,0
21 4 51 40 0 5 31 16 26 32,18 23 49 44 22 15 52 14 25 27,8,10,0,1,6,4 5 6 21 16 17 0 26 40 1,15 14 13 23 22 52 25 18 44 31,1,1,1
20 21 35 50 16 26 23 45 2 27,38 8 7 49 31 40 51 32 18 30,33,3,0,1,8,21 23 22 26 27 28 20 19 45 14,31 32 30 51 7 40 49 50 46 47,1,2,0
11 17 37 35 21 25 48 46 13 20,15 3 19 2 12 14 0 34 47 29,8,0,28,0,9,19 17 18 37 35 36 20 46 7 21,34 47 52 0 14 15 2 3 29 42,2,0,1
41 49 30 9 3 17 8 23 40 51,5 1 15 25 28 46 21 7 52 38,13,0,6,0,23,9 8 10 40 41 42 17 18 19 52,28 29 30 52 4 5 7 3 1 14,3,0,0
33 34 42 36 37 40 28 10 18 6,27 9 24 44 35 26 23 2 20 0,16,0,37,0,8,36 37 35 33 34 32 41 28 15 42,52 3 26 0 27 14 2 44 31 20,2,0,1
52 49 3 16 19 12 27 20 6 24,2 38 43 47 42 40 13 39 37 9,4,0,2,0,9,19 20 18 49 48 47 52 3 16 52,43 42 44 38 37 36 40 27 17 13,2,0,1
52 52 1 51 40 6 13 43 48 49,19 0 34 20 10 27 25 11 3 26,2,0,60,0,8,43 45 44 51 40 39 52 48 46 52,19 0 34 20 10 27 25 11 3 26,2,1,0
27 40 37 22 0 8 17 51 5 25,1 11 34 7 45 9 12 47 39 26,48,2,0,1,8,35 33 34 17 18 19 22 27 40 0,11 12 10 7 9 8 5 52 39 26,1,1,1
44 51 48 40 52 14 17 31 1 28,52 33 34 12 50 23 24 21 9 18,11,0,60,0,14,13 14 15 52 28 29 26 39 40 41,52 33 34 12 50 23 24 21 9 18,2,1,0
23 35 5 31 34 17 1 32 51 45,44 13 52 4 52 27 2 30 43 14,41,0,19,0,18,31 32 30 35 34 36 37 0 1 12,52 52 2 28 13 39 27 14 40 4,3,0,0
40 41 27 38 30 4 23 49 25 51,7 10 47 18 52 5 17 16 46 44,45,60,0,1,4,40 41 27 38 30 4 23 49 25 51,17 16 15 7 10 52 9 18 5 44,1,1,1
25 45 39 8 14 20 6 17 32 13,33 5 27 36 12 11 1 48 46 42,16,2,0,1,13,25 14 13 17 18 52 15 28 2 39,48 46 47 45 12 11 42 26 27 38,2,1,0
37 52 40 48 17 50 24 21 3 28,4 0 9 19 23 5 52 29 15 35,43,0,2,0,13,48 50 49 51 52 28 29 17 21 34,4 5 3 31 32 33 52 15 41 0,1,1,1
39 35 0 26 22 36 25 3 40 15,44 43 18 5 4 38 14 19 47 29,28,0,13,0,14,35 36 37 34 15 32 39 0 26 52,43 44 42 2 29 30 13 14 1 16,1,1,1
15 44 18 32 48 19 8 37 34 49,7 41 3 20 51 47 52 25 16 43,33,13,0,1,16,48 49 50 42 44 46 13 40 15 28,16 17 18 7 41 43 20 3 5 52,1,2,0
9 38 1 11 46 51 26 2 31 35,25 50 3 42 16 36 43 37 52 47,29,25,0,1,12,9 11 10 26 13 1 14 2 41 31,42 43 44 3 16 15 25 52 32 52,1,2,0
20 31 25 19 47 17 11 49 34 39,21 3 50 5 7 18 51 26 45 15,29,26,29,0,25,47 49 48 39 13 27 40 2 17 30,3 42 52 52 26 0 15 5 18 44,1,0,0
6 17 1 16 15 32 34 29 2 49,19 47 14 46 30 22 40 36 8 28,10,12,0,1,7,17 16 15 32 34 49 39 1 27 2,40 42 41 36 46 47 28 30 23 31,1,2,0
16 21 18 0 49 35 31 33 10 44,3 11 7 24 50 6 27 14 38 36,45,0,47,0,8,35 33 34 36 52 21 19 18 31 44,27 38 26 6 14 3 7 11 24 50,1,1,1
47 8 20 46 25 48 7 50 18 28,10 36 6 37 26 42 1 40 38 33,13,18,0,1,10,47 46 48 4 6 5 27 28 2 18,36 37 38 40 42 41 10 11 9 26,3,0,0
33 47 52 46 2 17 36 8 40 23,44 9 5 15 50 19 24 41 4 32,31,7,0,1,22,47 46 48 49 52 17 16 0 13 40,26 27 28 44 5 1 52 14 15 18,1,2,0
0 4 37 52 27 43 22 21 8 23,5 39 40 34 46 13 49 17 15 30,38,8,0,1,19,22 21 23 52 31 33 30 0 27 14,17 16 18 25 40 43 42 15 13 12,1,2,0
5 44 51 34 36 0 38 48 6 30,46 7 43 25 17 27 40 50 12 35,15,25,60,0,25,5 6 4 34 36 41 0 30 44 51,46 7 43 25 17 27 40 50 12 35,1,1,0
8 33 7 38 37 0 5 50 21 45,48 22 3 32 30 29 19 9 28 36,26,0,5,0,3,38 37 36 8 7 0 5 32 33 52,30 29 28 13 19 21 48 22 9 3,1,2,0
9 51 33 18 7 38 40 39 14 30,17 8 21 47 10 43 4 12 41 19,27,0,60,0,2,51 40 39 9 7 14 6 18 44 31,17 8 21 47 10 43 4 12 41 19,1,1,1
30 51 29 18 46 0 45 13 24 31,33 48 37 20 10 6 1 41 44 32,15,25,0,1,10,30 29 31 0 13 39 14 1 43 18,33 32 34 41 6 7 52 44 52 2,1,2,0
49 2 9 8 25 23 18 30 35 26,28 19 38 7 41 44 47 51 5 37,6,0,60,0,17,9 8 10 0 2 1 3 40 14 27,28 19 38 7 41 44 47 51 5 37,2,0,1
48 42 13 23 52 8 50 25 27 15,33 31 20 39 43 32 1 24 0 19,3,0,7,0,9,27 28 26 42 13 15 52 4 5 52,19 20 21 33 31 32 34 39 0 1,1,2,0
32 34 20 47 41 52 35 23 10 14,12 16 26 3 39 48 9 45 22 1,37,0,46,0,13,32 34 35 33 52 47 49 41 43 24,50 26 39 1 15 16 3 45 6 7,1,2,0
13 4 18 28 29 39 48 30 37 43,33 25 12 52 50 23 31 26 24 36,9,2,0,1,12,28 29 30 18 48 19 4 43 22 13,25 23 24 33 34 32 36 37 38 52,3,0,0
50 2 33 4 40 8 29 30 37 3,51 10 5 1 19 43 12 48 34 45,11,0,60,0,1,2 4 3 50 33 30 37 29 42 52,51 10 5 1 19 43 12 48 34 45,1,1,1
10 34 15 3 25 13 44 17 31 50,37 21 39 38 30 51 19 43 29 40,42,30,10,1,25,3 52 13 0 1 27 15 41 17 43,39 51 40 37 38 29 35 26 2 28,1,1,0
6 14 16 17 49 20 0 2 43 41,52 15 23 52 1 48 45 25 21 24,34,41,0,1,6,47 0 14 40 2 41 16 17 43 6,23 25 24 52 52 1 4 48 21 9,1,1,1
42 35 29 52 31 7 11 49 14 36,51 47 39 34 28 52 3 9 5 13,22,45,0,1,7,35 52 14 40 42 29 17 31 45 19,3 5 4 2 51 39 52 47 34 9,1,1,1
6 45 41 19 16 4 50 42 27 52,13 33 48 44 24 0 12 37 10 25,40,0,60,0,13,27 26 28 52 52 4 16 42 3 14,13 33 48 44 24 0 12 37 10 25,1,1,1
13 2 52 18 42 48 27 15 1 12,36 28 30 6 52 5 25 29 9 4,16,0,4,0,7,13 15 14 2 52 1 12 25 38 42,6 5 4 30 29 32 52 9 48 28,1,1,1
46 19 1 5 16 48 52 18 22 24,7 13 23 42 9 4 33 44 49 29,43,0,45,0,6,19 18 20 22 24 23 52 1 40 52,4 13 0 26 41 42 29 44 7 33,2,0,1
27 3 52 19 46 17 6 30 26 5,45 36 31 34 8 16 47 51 9 38,33,0,60,0,5,6 5 7 52 19 17 27 46 26 52,45 36 31 34 8 16 47 51 9 38,1,2,0
3 38 52 26 46 41 21 39 31 34,1 22 44 45 10 19 25 28 20 36,50,2,0,1,14,39 41 40 52 31 32 3 5 4 26,44 45 43 37 0 1 15 16 14 11,2,1,0
47 6 52 33 20 10 2 28 25 32,9 21 40 49 18 39 14 46 11 31,36,0,18,0,8,32 33 31 30 52 10 20 2 28 15,40 39 51 9 49 11 14 27 29 18,1,1,1
20 28 5 45 48 52 16 41 24 17,49 6 30 23 36 47 40 27 2 4,39,0,6,0,17,1 3 2 52 16 17 14 0 28 41,49 47 48 46 4 6 52 7 40 27,1,1,1
0 10 21 44 52 34 52 22 45 51,47 24 26 29 8 2 6 19 46 23,42,0,60,0,4,21 22 20 44 52 45 52 34 32 3,47 24 26 29 8 2 6 19 46 23,1,2,0
24 25 20 37 30 16 28 12 19 18,35 49 23 0 39 32 33 7 14 21,42,0,33,0,6,20 19 18 24 25 16 28 30 3 31,23 21 22 0 39 14 2 4 32 6,1,2,0
30 38 7 1 24 37 28 23 14 0,27 6 5 52 15 17 21 47 33 50,31,42,0,1,4,0 1 2 13 14 28 30 6 7 38,20 21 22 5 15 17 52 33 46 18,1,1,1
6 5 48 26 45 42 22 30 50 28,46 31 2 23 41 29 13 33 51 20,40,30,0,1,21,6 5 4 26 39 28 2 42 30 44,16 17 15 14 13 52 1 41 43 45,1,1,0
43 51 20 4 41 48 52 25 8 42,13 21 16 44 49 36 37 17 30 7,34,0,51,0,6,43 41 42 40 51 52 50 48 8 9,21 13 1 2 16 17 30 44 7 20,1,1,1
37 40 50 11 18 42 32 9 23 12,15 26 27 8 41 51 46 2 3 24,29,0,13,0,6,11 12 10 42 18 20 21 9 22 16,3 2 1 52 45 46 26 27 15 41,1,1,1
18 47 20 25 40 14 3 43 49 34,12 15 45 30 35 28 52 21 0 24,16,0,56,0,5,18 20 19 47 49 50 48 3 40 14,52 0 26 15 28 30 45 12 35 21,2,0,1
43 24 1 6 15 35 2 47 32 50,21 10 23 4 3 45 49 26 38 52,33,60,0,1,21,43 24 1 6 15 35 2 47 32 50,21 23 22 52 10 12 3 4 20 46,1,2,0
3 4 8 6 11 16 49 32 41 38,22 10 17 48 13 23 18 7 0 36,37,33,0,1,15,11 52 52 26 41 15 3 16 4 44,17 18 19 20 24 42 43 13 0 39,1,1,1
44 52 38 9 17 40 26 15 41 35,0 49 28 25 16 10 50 20 22 36,37,0,12,0,15,40 41 42 15 17 16 52 1 27 11,20 22 21 50 49 48 0 13 2 28,2,0,1
15 10 29 14 34 39 47 35 25 5,37 33 0 7 32 30 42 23 4 50,27,24,0,1,10,14 15 13 52 28 29 39 42 5 10,33 32 31 34 1 19 20 30 4 43,1,1,1
52 1 50 38 45 47 19 11 3 6,24 25 52 35 43 17 46 2 33 27,7,60,0,1,21,52 1 50 38 45 47 19 11 3 6,26 27 28 52 46 40 2 41 15 33,1,1,1
35 25 47 33 32 8 23 5 4 16,38 34 44 17 52 22 21 31 50 39,28,23,0,1,10,35 33 32 34 31 26 1 16 4 5,22 21 20 52 23 25 7 8 6 52,2,1,0
52 14 43 13 46 10 4 11 40 52,0 29 49 7 25 37 27 12 23 20,5,0,60,0,12,31 32 30 33 52 43 45 14 52 40,0 29 49 7 25 37 27 12 23 20,1,1,1
3 47 11 10 5 19 30 52 21 15,0 9 24 27 37 50 44 16 45 46,29,0,2,0,6,11 10 9 3 19 21 52 15 17 42,44 45 46 27 16 28 24 37 50 0,1,2,0
29 40 17 43 23 11 46 3 35 48,13 32 18 37 28 20 5 52 36 27,45,60,0,1,14,29 40 17 43 23 11 46 3 35 48,4 5 6 32 27 28 52 18 20 52,1,2,0
1 35 40 22 36 34 14 38 7 18,51 32 9 29 27 21 16 25 4 46,48,0,19,0,3,35 36 34 22 18 17 15 1 40 14,29 27 28 9 46 45 52 16 4 32,1,1,1
35 32 51 3 39 43 42 41 4 2,5 52 47 12 14 9 46 22 45 20,17,0,22,0,3,4 2 3 43 32 34 42 41 39 40,47 46 45 52 22 20 13 14 5 12,2,1,0
15 35 5 26 50 46 52 20 47 32,38 2 43 37 16 21 9 22 27 51,25,0,35,0,12,46 47 48 35 32 33 34 52 26 0,38 51 52 27 2 28 16 43 30 18,2,0,1
2 4 8 40 20 32 11 3 36 28,33 15 13 31 27 16 9 10 52 46,50,0,18,0,8,2 4 3 20 21 22 40 14 1 11,31 33 32 52 13 15 16 27 43 46,2,0,1
21 7 4 37 39 49 25 11 33 43,1 41 17 10 8 30 48 28 42 13,18,60,0,1,8,21 7 4 37 39 49 25 11 33 43,30 28 29 41 42 52 1 2 3 52,2,1,0
48 30 49 41 11 34 13 3 37 19,15 12 44 32 28 35 31 27 0 6,14,38,0,1,11,48 49 47 13 41 3 30 43 44 19,27 28 29 52 31 32 15 17 16 52,2,1,0
5 36 17 28 32 27 33 40 16 0,3 12 24 35 39 11 45 25 34 18,10,0,2,0,12,27 28 29 36 23 0 52 40 14 49,35 34 33 17 18 16 3 4 2 39,1,1,1
22 18 38 0 15 2 34 24 39 17,31 47 30 10 48 50 16 43 11 35,13,0,60,0,1,22 24 23 18 0 17 15 39 38 12,31 47 30 10 48 50 16 43 11 35,1,1,1
52 32 51 27 15 49 43 41 5 11,47 13 18 7 12 37 6 29 35 28,30,31,0,1,13,52 43 39 0 27 15 41 2 16 5,37 35 36 34 6 7 17 28 29 52,1,2,0
40 25 20 52 13 9 14 41 7 22,50 26 21 8 36 23 2 32 27 51,19,0,60,0,3,25 13 14 15 52 9 7 40 41 42,50 26 21 8 36 23 2 32 27 51,2,1,0
49 48 8 37 16 41 44 2 4 0,3 14 27 9 40 50 7 35 22 21,18,0,24,0,10,44 45 43 2 5 0 12 16 29 52,9 7 8 6 14 27 40 15 3 30,1,1,1
23 9 12 52 42 4 2 1 52 50,43 24 18 35 48 30 45 16 25 33,29,0,60,0,1,4 2 3 23 52 42 12 52 9 10,43 24 18 35 48 30 45 16 25 33,1,2,0
11 31 25 38 33 48 9 39 37 3,50 4 29 44 52 5 23 52 17 42,10,60,0,1,14,11 31 25 38 33 48 9 39 37 3,41 42 40 52 27 29 23 52 13 16,1,2,0
26 37 17 8 52 19 33 39 28 49,34 6 41 42 51 47 32 43 5 22,9,51,0,1,4,52 26 39 13 28 17 19 32 33 37,41 42 43 6 5 22 34 47 8 52,1,1,1
50 34 33 9 25 38 30 41 5 27,23 47 46 4 6 52 18 45 28 51,32,52,0,1,3,38 27 26 41 30 5 18 33 7 50,47 46 45 23 6 25 22 52 4 43,1,1,1
2 8 4 25 46 31 33 36 35 11,28 47 17 7 23 52 6 39 30 37,9,15,0,1,9,31 33 32 35 4 5 7 13 2 46,17 18 16 19 52 39 41 22 28 30,1,2,0
26 1 24 32 20 41 43 27 13 6,33 21 15 10 11 35 9 14 49 46,31,45,0,1,10,26 13 1 27 14 41 43 4 32 6,10 11 9 33 35 34 36 15 28 44,2,0,1
50 26 15 11 52 29 1 24 52 12,8 21 51 27 31 28 10 6 3 23,17,0,40,0,10,1 2 0 52 26 38 52 7 5 4,8 10 9 27 28 15 3 31 6 20,1,2,0
43 31 32 29 50 0 47 30 27 13,37 28 41 10 9 2 1 3 23 4,51,4,0,1,13,31 32 30 29 25 18 17 20 0 13,3 4 6 5 52 26 27 2 28 41,1,1,1
1 42 32 15 47 34 3 36 35 41,24 4 45 28 18 29 43 38 21 8,17,3,0,1,12,34 36 35 32 33 30 41 42 52 1,28 29 27 24 4 43 21 14 15 13,2,1,0
51 33 18 10 25 22 23 9 17 31,12 24 40 44 5 28 43 32 6 13,39,3,0,1,13,22 23 21 0 17 18 31 33 32 27,43 44 42 41 5 6 7 40 13 14,2,0,1
47 31 21 1 6 0 49 24 52 16,5 13 7 36 41 15 3 37 29 44,45,0,39,0,7,47 49 48 50 6 18 16 52 31 33,19 32 13 41 15 3 29 43 17 5,1,2,0
24 7 35 27 18 16 14 17 11 52,32 51 34 21 36 0 49 28 26 22,12,3,0,1,10,18 16 17 52 43 45 35 37 36 27,32 34 33 51 7 5 26 0 39 25,1,1,1
27 26 46 19 42 22 40 10 38 41,8 11 24 14 25 20 34 29 47 43,15,0,60,0,10,27 26 38 41 5 6 3 42 16 28,8 11 24 14 25 20 34 29 47 43,1,1,1
42 50 38 2 43 19 46 40 47 36,49 6 21 4 51 27 20 30 52 29,9,60,0,1,7,42 50 38 2 43 19 46 40 47 36,29 30 31 32 52 4 6 39 13 48,1,1,1
52 43 2 50 21 1 20 49 28 5,7 47 15 9 26 22 38 30 29 23,27,0,43,0,15,1 2 0 52 17 20 18 3 42 52,22 23 24 26 15 29 30 19 7 46,1,1,1
1 15 27 51 28 52 31 4 13 48,18 25 24 3 34 37 33 39 21 29,10,0,35,0,9,13 15 14 52 23 28 31 36 1 27,34 33 35 39 0 3 29 42 18 7,1,1,1
34 20 9 31 42 26 38 24 41 47,49 52 50 36 37 3 7 35 18 10,15,60,0,1,7,34 20 9 31 42 26 38 24 41 47,36 37 35 49 50 48 52 18 44 52,2,0,1
52 15 51 31 7 41 18 24 46 47,34 1 14 19 6 9 49 22 42 21,0,60,0,1,19,52 15 51 31 7 41 18 24 46 47,22 21 23 19 20 17 13 1 14 27,1,1,1
27 39 38 49 41 8 29 35 42 11,13 32 3 2 5 48 52 26 4 10,43,60,0,1,5,27 39 38 49 41 8 29 35 42 11,3 2 5 4 48 52 47 13 26 0,1,1,1
44 29 8 17 43 10 40 0 3 27,50 1 21 25 38 36 34 12 30 4,19,0,60,0,8,43 44 42 6 29 31 27 40 45 52,50 1 21 25 38 36 34 12 30 4,1,1,1
10 47 11 0 3 51 49 13 40 5,15 4 28 17 6 24 43 7 38 33,50,14,0,1,6,47 49 48 11 51 40 0 13 3 16,6 7 5 24 26 28 29 4 17 43,1,1,1
49 7 5 11 12 43 22 40 19 21,0 41 4 6 44 31 50 37 23 42,8,0,8,0,8,5 7 6 22 23 24 21 16 3 52,41 42 44 43 47 28 30 31 0 4,2,0,1
52 1 44 42 37 48 4 24 17 43,6 40 36 9 18 22 35 34 12 39,0,0,7,0,4,44 42 43 52 48 46 4 17 30 13,36 35 34 22 39 24 52 40 27 18,1,1,1
51 21 3 2 30 8 52 24 46 9,37 35 28 0 7 5 19 33 31 4,27,2,0,1,18,8 9 7 52 2 3 30 32 31 39,4 5 6 37 35 36 34 28 41 40,2,0,1
19 37 33 50 31 38 14 10 12 6,4 16 36 8 42 28 47 52 24 5,48,6,0,1,18,37 38 36 30 31 32 14 27 1 4,39 41 40 52 26 28 9 22 16 35,1,2,0
25 32 19 39 38 44 46 51 22 6,36 0 18 15 24 7 50 17 43 11,48,0,60,0,6,44 46 45 47 39 51 22 32 19 6,36 0 18 15 24 7 50 17 43 11,1,1,1
20 38 30 49 31 14 36 13 34 29,7 2 41 3 28 8 27 48 6 5,0,3,0,1,12,30 31 29 38 36 13 26 43 4 14,7 8 6 5 2 3 1 41 28 39,2,0,1
43 50 46 42 22 36 37 26 48 11,15 5 16 3 7 21 30 4 18 8,14,4,0,1,6,46 48 47 50 49 42 43 52 26 13,5 3 4 7 8 40 15 16 18 27,1,2,0
36 29 17 1 7 38 13 12 41 22,46 34 9 26 3 24 52 45 21 25,37,2,0,1,14,1 3 2 52 17 15 16 29 42 13,45 46 44 47 24 26 27 52 39 41,1,2,0
5 13 49 45 10 39 37 25 0 50,8 7 43 29 51 12 33 16 42 52,6,0,29,0,15,0 1 12 45 39 40 32 13 14 19,43 42 41 8 7 52 29 16 33 51,1,2,0
34 6 46 16 21 15 11 8 24 45,22 27 13 37 19 3 39 50 51 4,28,0,56,0,6,46 45 44 6 15 5 8 47 34 21,52 13 39 27 3 4 19 22 37 50,1,1,1
1 4 39 20 49 5 18 12 52 15,16 22 14 46 27 28 23 48 51 44,35,52,0,1,4,52 39 1 15 42 4 5 18 20 33,44 46 45 22 14 16 48 27 38 52,1,2,0
36 13 40 30 51 41 49 6 42 17,21 43 20 7 33 12 39 35 52 32,10,0,60,0,8,40 41 42 36 17 19 14 49 1 52,21 43 20 7 33 12 39 35 52 32,1,1,1
18 48 13 43 32 10 33 11 52 40,4 15 30 17 24 35 52 5 7 28,23,34,0,1,15,10 52 36 13 26 40 43 30 18 32,15 17 16 4 5 7 6 52 39 0,2,0,1
5 32 39 29 23 16 43 12 51 38,31 17 28 18 6 35 41 8 33 52,30,60,0,1,5,5 32 39 29 23 16 43 12 51 38,17 18 19 52 33 35 36 28 41 2,1,1,1
30 29 49 31 4 5 33 48 44 15,23 0 52 45 24 12 35 18 39 6,27,6,0,1,14,30 29 31 28 4 5 3 6 13 15,23 24 22 21 52 18 16 1 0 39,1,1,1
52 13 25 14 32 3 0 12 28 41,21 19 2 17 33 26 47 45 49 42,9,0,60,0,7,13 25 14 12 0 1 52 41 40 43,21 19 2 17 33 26 47 45 49 42,2,1,0
16 23 24 11 52 18 15 12 25 26,10 49 44 30 36 37 45 50 39 7,29,0,52,0,4,23 24 25 16 11 12 52 15 14 42,44 45 43 39 30 5 7 33 20 10,1,2,0
0 29 31 20 24 49 38 15 52 21,1 16 25 32 46 11 5 19 36 8,47,0,60,0,15,28 29 30 52 21 15 34 0 26 52,1 16 25 32 46 11 5 19 36 8,1,1,1
32 34 52 28 51 38 14 26 23 17,3 29 5 1 19 21 2 6 52 36,39,20,0,1,9,26 28 27 52 32 34 14 41 17 44,3 1 2 21 19 20 5 6 7 52,3,0,0
33 38 39 7 5 9 29 42 3 48,44 30 2 18 23 17 49 28 16 32,19,60,0,1,10,33 38 39 7 5 9 29 42 3 48,18 17 16 30 28 32 23 49 36 10,1,1,1
25 18 31 10 26 34 19 2 35 41,0 52 36 39 40 20 38 12 4 28,32,0,5,0,12,18 16 17 25 14 13 19 2 41 6,39 40 51 52 36 38 35 34 0 1,2,0,1
32 28 30 23 6 34 25 44 40 24,52 51 14 50 2 48 10 0 1 49,11,26,0,1,2,23 25 24 28 30 29 40 44 32 6,2 0 1 52 51 48 49 50 47 8,1,1,1
9 50 5 46 49 26 2 18 30 45,51 12 41 42 1 24 6 23 16 47,34,60,0,1,4,9 50 5 46 49 26 2 18 30 45,24 23 25 12 1 47 42 16 29 8,1,1,1
10 50 25 22 28 12 48 9 46 31,40 49 42 52 5 7 29 20 18 44,15,0,51,0,4,50 48 49 10 9 8 12 25 38 28,52 0 40 42 29 4 5 18 44 7,2,0,1
25 32 27 7 39 2 19 21 38 46,20 14 47 18 41 35 48 26 36 31,6,0,60,0,9,39 40 51 32 2 1 19 7 46 45,20 14 47 18 41 35 48 26 36 31,1,1,1
46 2 51 3 23 24 25 30 32 5,28 27 13 12 40 10 52 4 26 7,14,6,0,1,4,23 24 25 22 2 3 5 6 4 30,28 27 26 12 40 10 52 45 46 52,1,2,0
33 25 39 30 8 0 27 48 52 14,41 51 5 18 50 3 23 1 2 45,37,3,0,1,9,14 25 13 52 16 17 39 0 52 27,3 1 2 50 11 8 5 18 24 19,1,2,0
47 45 16 12 27 33 52 20 1 35,8 26 24 34 25 32 42 10 15 40,49,0,8,0,11,47 45 46 52 16 17 33 35 34 32,40 42 41 10 2 3 5 26 13 15,2,1,0
36 32 30 4 50 1 20 42 21 33,41 34 2 7 11 9 38 6 45 16,14,0,20,0,9,32 31 33 1 36 37 34 30 4 52,11 9 10 6 7 40 41 2 16 18,1,1,1
