,mdist1,mdist2
171,4,3
172,2,3
173,2,1
174,2,3
175,3,4
176,2,1
177,2,2
178,3,3
179,2,3
180,2,3
181,3,2
182,4,3
183,3,4
184,2,3
185,3,3
186,3,2
187,3,3
188,3,3
189,3,1
190,3,2
191,2,3
192,3,3
193,4,3
194,2,3
195,4,3
196,3,2
197,4,2
198,3,3
199,2,3
200,4,2
201,1,4
202,3,3
203,1,3
204,4,4
205,4,4
206,3,3
207,2,2
208,3,3
209,3,2
210,2,3
211,3,3
212,3,3
213,3,2
214,4,3
215,3,2
216,4,3
217,3,4
218,3,3
219,3,3
220,2,3
221,3,3
222,4,3
223,5,1
224,2,3
225,2,2
226,3,1
227,4,3
228,3,2
229,4,3
230,3,3
231,3,3
232,3,3
233,3,3
234,3,3
235,3,3
236,3,3
237,2,3
238,3,3
239,2,4
240,3,3
241,3,2
242,3,3
243,3,4
244,1,3
245,4,3
246,3,2
247,2,3
248,2,2
249,3,4
250,4,2
251,3,3
252,2,3
253,4,2
254,2,4
255,3,0
256,3,4
257,3,3
258,4,3
259,4,3
260,4,3
261,1,2
262,3,4
263,2,4
264,1,3
265,2,3
266,2,4
267,3,2
268,3,3
269,2,3
270,2,3
271,2,2
272,3,2
273,3,2
274,1,3
275,3,3
276,4,3
277,3,3
278,2,3
279,3,2
280,3,4
281,2,4
282,2,3
283,2,4
284,2,3
285,3,3
286,4,2
287,3,3
288,3,3
289,3,3
290,2,4
291,2,3
292,3,3
293,3,1
294,3,3
295,2,3
296,3,4
297,2,3
298,3,2
299,4,2
300,3,3
301,3,2
302,2,3
303,4,3
304,2,4
305,2,2
306,2,3
307,4,3
308,3,3
309,3,2
310,4,3
311,2,4
312,4,2
313,4,3
314,2,3
315,3,4
316,3,3
317,3,3
318,2,2
319,2,3
320,3,1
321,4,3
322,2,3
323,2,3
324,3,1
325,3,3
326,3,4
327,3,2
328,3,1
329,2,3
330,1,2
331,3,4
332,2,3
333,2,2
334,3,3
335,2,2
336,3,3
337,3,2
338,3,3
339,2,3
340,2,3
341,2,2
342,2,3
343,2,2
344,3,3
345,4,3
346,2,3
347,4,2
348,3,2
349,2,4
350,3,3
351,2,4
352,3,4
353,3,2
354,4,2
355,3,3
356,3,2
357,3,2
358,3,2
359,4,3
360,3,3
361,3,1
362,3,3
363,2,3
364,3,4
365,3,4
366,3,3
367,4,4
368,1,3
369,3,2
370,3,4
371,4,4
372,2,2
373,2,3
374,3,5
375,2,4
376,2,3
377,2,2
378,4,2
379,4,3
380,4,5
381,3,3
382,2,2
383,4,3
384,1,3
385,2,3
386,3,3
387,3,2
388,2,3
389,3,4
390,1,3
391,3,3
392,2,4
393,3,2
394,2,3
395,2,3
396,2,3
397,2,3
398,2,2
399,3,2
400,3,4
401,1,3
402,3,3
403,3,3
404,4,3
405,2,4
406,3,4
407,4,3
408,1,3
409,2,3
410,1,3
411,1,4
412,2,3
413,2,1
414,3,2
415,2,2
416,2,2
417,2,2
418,3,4
419,2,4
420,2,3
421,3,2
422,2,0
423,3,3
424,3,3
425,4,5
426,2,3
427,3,4
428,2,3
429,2,3
430,4,2
431,3,3
432,3,2
433,3,3
434,4,3
435,4,4
436,3,3
437,1,2
438,3,5
439,1,5
440,4,3
441,4,3
442,3,2
443,1,3
444,4,3
445,3,2
446,3,2
447,3,4
448,2,3
449,2,4
450,2,3
451,2,3
452,2,2
453,3,2
454,1,3
455,3,3
456,3,3
457,4,2
458,3,3
459,4,2
460,2,2
461,3,3
462,2,4
463,2,3
464,2,4
465,3,3
466,3,3
467,2,2
468,4,3
469,4,2
470,2,3
471,2,3
472,3,2
473,3,3
474,4,2
475,2,2
476,3,4
477,2,1
478,2,3
479,2,4
480,4,2
481,2,2
482,3,2
483,4,4
484,3,4
485,4,3
486,3,2
487,2,2
488,2,3
489,1,5
490,3,2
491,3,3
492,2,2
493,2,4
494,3,2
495,3,2
496,1,3
497,2,4
498,1,2
499,4,3
500,2,1
501,2,4
502,2,2
503,3,3
504,3,3
505,4,3
506,3,2
507,3,3
508,1,3
509,3,3
510,1,4
511,3,2
512,2,3
513,4,4
514,2,3
515,2,4
516,3,2
517,3,4
518,4,3
519,4,3
520,4,2
521,4,2
522,2,4
523,4,3
524,3,2
525,2,2
526,3,3
527,3,1
528,3,3
529,3,4
530,3,2
531,4,1
532,2,4
533,2,3
534,4,2
535,4,4
536,3,4
537,1,3
538,2,3
539,2,3
540,2,2
541,2,3
542,2,4
543,2,3
544,4,3
545,3,2
546,3,2
547,3,1
548,2,3
549,3,2
550,3,2
551,3,3
552,3,3
553,2,2
554,1,3
555,4,2
556,2,2
557,2,4
558,3,2
559,4,3
560,2,3
561,4,2
562,3,2
563,3,0
564,1,3
565,2,3
566,2,4
567,2,3
568,3,3
569,3,4
570,3,2
571,3,4
572,4,3
573,3,2
574,2,3
575,3,3
576,2,3
577,3,2
578,2,2
579,3,3
580,3,3
581,2,3
582,1,2
583,1,4
584,3,3
585,2,2
586,1,3
587,2,2
588,3,3
589,2,4
590,3,4
591,3,3
592,2,2
593,2,3
594,1,2
595,3,4
596,2,4
597,1,2
598,3,3
599,2,3
600,3,2
601,2,4
602,4,3
603,3,3
604,3,1
605,2,2
606,2,2
607,4,2
608,2,3
609,3,3
610,3,3
611,3,2
612,3,3
613,4,2
614,3,3
615,3,4
616,1,2
617,2,4
618,4,2
619,3,3
620,4,3
621,2,3
622,3,2
623,2,3
624,3,3
625,2,3
626,3,3
627,1,3
628,2,2
629,3,3
630,3,4
631,2,3
632,2,2
633,5,4
634,2,3
635,2,3
636,4,4
637,3,3
638,3,3
639,2,3
640,2,3
641,2,3
642,2,3
643,3,3
644,2,4
645,4,2
646,3,4
647,3,4
648,2,4
649,3,2
650,3,3
651,3,2
652,3,3
653,4,2
654,3,3
655,4,2
656,3,3
657,4,1
658,3,4
659,3,4
660,2,4
661,2,2
662,3,3
663,2,3
664,1,4
665,3,3
666,2,3
667,2,2
668,4,3
669,3,3
670,2,2
671,3,2
672,3,3
673,2,4
674,3,3
675,3,3
676,1,3
677,3,4
678,3,2
679,2,3
680,4,2
681,1,2
682,3,4
683,2,4
684,4,3
685,4,3
686,3,3
687,2,2
688,4,2
689,3,2
690,4,3
691,3,3
692,1,3
693,3,3
694,3,3
695,4,2
696,2,4
697,2,3
698,3,4
699,3,3
700,4,4
701,4,4
702,2,3
703,3,3
704,2,4
705,2,2
706,3,2
707,1,2
708,3,2
709,2,3
710,3,3
711,2,3
712,3,2
713,3,2
714,3,4
715,2,4
716,3,1
717,3,2
718,5,2
719,3,3
720,4,4
721,4,3
722,2,4
723,1,3
724,2,3
725,5,3
726,2,2
727,3,2
728,3,2
729,4,4
730,3,3
731,2,2
732,3,3
733,1,3
734,1,3
735,2,3
736,3,5
737,3,3
738,2,3
739,3,4
740,4,3
741,2,2
742,4,4
743,4,3
744,3,2
745,4,2
746,3,1
747,3,4
748,3,4
749,4,3
750,3,3
751,1,3
752,3,3
753,1,3
754,3,2
755,3,2
756,3,3
757,3,4
758,1,2
759,3,3
760,2,3
761,4,3
762,3,3
763,3,3
764,3,1
765,3,4
766,3,4
767,4,3
768,4,1
769,4,3
770,4,1
771,2,1
772,3,2
773,3,4
774,2,4
775,3,3
776,4,3
777,2,3
778,3,4
779,3,3
780,3,3
781,2,4
782,2,3
783,2,1
784,4,2
785,3,4
786,2,4
787,4,3
788,3,3
789,3,3
790,3,3
791,4,4
792,3,4
793,4,2
794,4,2
795,4,1
796,2,3
797,2,1
798,3,3
799,3,3
800,2,3
801,4,4
802,2,2
803,5,2
804,2,5
805,3,3
806,4,4
807,4,4
808,4,3
809,3,3
810,2,2
811,3,3
812,4,2
813,3,2
814,3,2
815,3,5
816,3,1
817,4,4
818,4,1
819,2,3
820,3,3
821,3,2
822,3,3
823,4,4
824,4,1
825,3,3
826,4,2
827,3,2
828,3,3
829,3,2
830,2,3
831,1,3
832,3,2
833,3,2
834,3,3
835,3,2
836,3,2
837,2,2
838,3,2
839,3,2
840,2,0
841,3,3
842,2,3
843,3,3
844,2,3
845,3,3
846,3,3
847,3,2
848,2,2
849,2,3
850,4,2
851,1,3
852,3,3
853,4,3
854,3,3
855,3,2
856,5,3
857,3,3
858,3,4
859,2,4
860,3,4
861,4,3
862,3,2
863,4,2
864,1,3
865,2,4
866,3,4
867,2,2
868,5,4
869,3,4
870,3,2
871,2,4
872,2,2
873,2,3
874,4,3
875,1,1
876,3,3
877,2,2
878,3,0
879,3,3
880,3,3
881,2,1
882,3,2
883,2,4
884,3,3
885,4,2
886,2,3
887,1,3
888,3,2
889,1,3
890,2,3
891,2,1
892,3,2
893,3,2
894,4,3
895,4,4
896,3,2
897,3,3
898,4,2
899,4,2
900,2,4
901,3,2
902,4,3
903,3,5
904,3,2
905,4,3
906,3,3
907,3,2
908,3,3
909,1,3
910,1,3
911,3,4
912,2,3
913,4,3
914,4,3
915,2,3
916,4,2
917,3,2
918,4,4
919,3,4
920,1,3
921,2,2
922,3,2
923,4,2
924,3,3
925,3,3
926,3,2
927,3,1
928,3,2
929,4,3
930,2,3
931,4,3
932,2,1
933,3,1
934,4,2
935,3,5
936,2,2
937,3,3
938,4,4
939,2,4
940,3,3
941,3,2
942,1,2
943,3,2
944,3,3
945,2,3
946,2,2
947,3,2
948,2,3
949,4,3
950,3,3
951,3,4
952,3,2
953,2,2
954,3,3
955,2,4
956,2,3
957,3,3
958,3,4
959,3,2
960,3,3
961,4,1
962,2,2
963,2,4
964,4,3
965,4,1
966,4,3
967,4,3
968,4,3
969,3,2
970,4,3
971,3,3
972,2,2
973,3,3
974,3,3
975,3,2
976,3,1
977,3,2
978,3,3
979,3,2
980,3,1
981,3,3
982,3,3
983,3,3
984,1,2
985,4,4
986,3,2
987,2,3
988,3,4
989,4,4
990,3,3
991,4,3
992,2,3
993,2,3
994,2,3
995,2,3
996,2,3
997,3,3
998,1,4
999,3,4
1000,3,4
1001,3,2
1002,3,4
1003,2,3
1004,2,4
1005,2,1
1006,3,3
1007,2,3
1008,1,3
1009,3,4
1010,3,4
1011,2,3
1012,4,2
1013,3,3
1014,3,3
1015,3,2
1016,4,3
1017,4,4
1018,2,3
1019,3,3
1020,2,3
1021,3,2
1022,4,4
1023,3,2
1024,3,1
1025,4,3
1026,4,2
1027,4,4
1028,2,3
1029,2,2
1030,3,4
1031,2,3
1032,2,2
1033,2,1
1034,4,3
1035,2,3
1036,3,3
1037,2,4
1038,3,3
1039,2,3
1040,1,2
1041,3,2
1042,2,2
1043,3,3
1044,3,4
1045,4,3
1046,2,1
1047,3,3
1048,2,4
1049,2,3
1050,3,2
1051,4,2
1052,3,3
1053,4,2
1054,2,3
1055,3,1
1056,2,2
1057,2,4
1058,4,2
1059,3,4
1060,4,2
1061,4,2
1062,2,2
1063,3,3
1064,3,1
1065,4,3
1066,3,3
1067,2,2
1068,4,3
1069,1,3
1070,2,2
1071,3,1
1072,2,4
1073,3,3
1074,5,4
1075,0,3
1076,2,2
1077,4,2
1078,4,3
1079,2,3
1080,3,3
1081,2,3
1082,3,3
1083,4,3
1084,3,3
1085,4,3
1086,3,2
1087,3,1
1088,2,2
1089,4,3
1090,3,3
1091,4,2
1092,2,3
1093,2,4
1094,3,3
1095,3,3
1096,4,3
1097,3,3
1098,1,2
1099,3,2
1100,3,2
1101,2,3
1102,5,2
1103,3,3
1104,4,3
1105,2,2
1106,3,3
1107,3,4
1108,2,3
1109,4,3
1110,3,2
1111,3,3
1112,4,2
1113,3,4
1114,2,2
1115,2,3
1116,2,4
1117,4,2
1118,3,4
1119,3,4
1120,3,3
1121,3,3
1122,1,4
1123,3,3
1124,3,2
1125,3,3
1126,3,3
1127,2,4
1128,2,3
1129,2,3
1130,2,4
1131,4,3
1132,2,2
1133,3,2
1134,3,4
1135,2,3
1136,2,3
1137,2,3
1138,2,2
1139,3,2
1140,3,3
1141,4,3
1142,4,3
1143,2,4
1144,4,3
1145,4,2
1146,3,3
1147,3,2
1148,3,2
1149,4,2
1150,2,3
1151,3,3
1152,4,2
1153,3,3
1154,3,4
1155,4,1
1156,2,4
1157,2,4
1158,3,3
1159,3,2
1160,3,2
1161,3,1
1162,2,3
1163,2,3
1164,2,4
1165,3,3
1166,4,2
1167,2,4
1168,4,4
1169,2,3
1170,3,2
1171,2,4
1172,2,3
1173,3,3
1174,3,4
1175,0,3
1176,4,1
1177,1,1
1178,3,3
1179,2,4
1180,4,2
1181,4,2
1182,2,3
1183,1,2
1184,3,4
1185,3,3
1186,3,3
1187,1,4
1188,1,2
1189,5,3
1190,2,2
1191,3,2
1192,2,3
1193,1,2
1194,2,3
1195,2,3
1196,2,3
1197,1,2
1198,2,4
1199,2,3
1200,3,2
1201,2,3
1202,3,2
1203,3,3
1204,2,3
1205,2,4
1206,3,4
1207,3,4
1208,4,3
1209,3,4
1210,3,2
1211,2,4
1212,1,2
1213,3,4
1214,3,5
1215,3,3
1216,4,3
1217,3,3
1218,2,4
1219,3,4
1220,2,3
1221,2,2
1222,2,3
1223,3,2
1224,3,4
1225,4,5
1226,4,3
1227,3,4
1228,1,2
1229,3,4
1230,2,2
1231,4,3
1232,2,2
1233,2,1
1234,3,3
1235,3,3
1236,2,2
1237,2,4
1238,2,3
1239,2,2
1240,3,2
1241,3,1
1242,3,3
1243,2,3
1244,2,5
1245,2,3
1246,3,2
1247,3,2
1248,4,4
1249,3,2
1250,4,2
1251,1,3
1252,4,3
1253,4,2
1254,3,2
1255,3,3
1256,4,2
1257,4,3
1258,3,2
1259,4,3
1260,3,3
1261,3,3
1262,2,3
1263,2,2
1264,3,2
1265,3,2
1266,2,4
1267,2,4
1268,2,2
1269,4,2
1270,3,2
1271,1,3
1272,2,3
1273,2,4
1274,4,3
1275,4,2
1276,4,2
1277,4,3
1278,2,3
1279,3,3
1280,3,2
1281,3,3
1282,2,3
1283,2,2
1284,4,4
1285,3,3
1286,3,2
1287,3,4
1288,3,3
1289,3,3
1290,1,4
1291,2,3
1292,2,2
1293,3,2
1294,2,2
1295,3,3
1296,2,2
1297,3,3
1298,3,3
1299,3,3
1300,4,3
1301,2,4
1302,3,2
1303,3,2
1304,3,3
1305,3,3
1306,3,3
1307,3,4
1308,2,3
1309,4,2
1310,2,4
1311,4,4
1312,3,2
1313,3,3
1314,4,1
1315,3,4
1316,3,2
1317,4,3
1318,3,3
1319,3,3
1320,3,4
1321,3,3
1322,2,2
1323,3,3
1324,2,4
1325,3,2
1326,4,4
1327,3,4
1328,2,3
1329,3,5
1330,3,3
1331,3,4
1332,3,4
1333,1,2
1334,3,3
1335,4,2
1336,4,4
1337,2,3
1338,3,3
1339,3,2
1340,2,2
1341,4,3
1342,3,0
1343,4,3
1344,2,3
1345,3,1
1346,3,3
1347,1,4
1348,3,2
1349,4,3
1350,3,4
1351,3,3
1352,2,3
1353,1,1
1354,2,3
1355,3,3
1356,2,3
1357,2,4
1358,3,2
1359,3,1
1360,2,2
1361,2,2
1362,3,3
1363,2,4
1364,4,3
1365,2,3
1366,3,2
1367,2,3
1368,3,3
1369,4,3
1370,3,2
1371,3,3
1372,3,1
1373,3,3
1374,3,3
1375,1,3
1376,4,3
1377,2,3
1378,4,0
1379,4,3
1380,2,3
1381,4,3
1382,1,3
1383,2,2
1384,4,4
1385,2,1
1386,2,3
1387,1,3
1388,4,2
1389,2,3
1390,3,3
1391,4,4
1392,2,3
1393,3,2
1394,3,4
1395,3,1
1396,3,2
1397,3,2
1398,3,3
1399,3,2
1400,3,2
1401,1,4
1402,2,2
1403,3,3
1404,3,3
1405,3,2
1406,4,4
1407,3,4
1408,4,2
1409,3,3
1410,4,3
1411,3,2
1412,4,2
1413,4,4
1414,3,2
1415,3,3
1416,4,2
1417,1,4
1418,4,2
1419,2,4
1420,4,4
1421,2,2
1422,1,5
1423,4,2
1424,3,3
1425,4,3
1426,2,4
1427,4,4
1428,3,2
1429,4,1
1430,2,2
1431,4,3
1432,4,3
1433,1,3
1434,1,3
1435,1,3
1436,3,2
1437,2,3
1438,2,3
1439,3,3
1440,1,5
1441,2,2
1442,3,4
1443,4,4
1444,2,3
1445,3,3
1446,2,4
1447,3,1
1448,2,4
1449,3,3
1450,4,2
1451,3,2
1452,3,3
1453,3,3
1454,2,3
1455,4,2
1456,4,3
1457,3,3
1458,2,4
1459,1,2
1460,4,3
1461,3,2
1462,2,2
1463,3,3
1464,2,2
1465,3,3
1466,2,3
1467,3,2
1468,3,4
1469,2,2
1470,4,2
1471,4,3
1472,3,2
1473,4,3
1474,3,2
1475,3,2
1476,3,2
1477,3,3
1478,0,5
1479,4,1
1480,3,1
1481,3,2
1482,3,2
1483,3,4
1484,4,3
1485,3,3
1486,3,4
1487,2,2
1488,3,3
1489,2,3
1490,4,2
1491,3,3
1492,1,3
1493,3,3
1494,3,4
1495,2,3
1496,3,1
1497,2,4
1498,2,2
1499,3,2
1500,3,2
1501,4,4
1502,4,2
1503,2,3
1504,3,3
1505,4,3
1506,2,3
1507,3,2
1508,4,2
1509,3,3
1510,2,3
1511,4,4
1512,4,1
1513,2,3
1514,2,4
1515,2,4
1516,2,2
1517,3,4
1518,3,3
1519,4,5
1520,2,5
1521,2,4
1522,4,2
1523,2,3
1524,4,3
1525,4,3
1526,3,1
1527,2,3
1528,3,1
1529,3,3
1530,3,3
1531,3,2
1532,2,3
1533,4,3
1534,3,2
1535,3,3
1536,3,4
1537,2,1
1538,3,3
1539,4,3
1540,1,3
1541,3,2
1542,2,2
1543,4,3
1544,2,3
1545,3,2
1546,1,2
1547,3,3
1548,2,4
1549,3,2
1550,3,2
1551,1,3
1552,3,3
1553,3,2
1554,2,4
1555,4,4
1556,3,2
1557,2,2
1558,4,3
1559,2,2
1560,1,3
1561,4,3
1562,3,4
1563,3,3
1564,2,3
1565,3,1
1566,3,2
1567,2,2
1568,3,2
1569,2,4
1570,2,2
1571,3,3
1572,2,2
1573,4,2
1574,3,3
1575,3,3
1576,1,4
1577,2,3
1578,2,4
1579,3,5
1580,3,3
1581,2,4
1582,2,3
1583,3,3
1584,3,4
1585,2,3
1586,3,2
1587,4,1
1588,1,4
1589,3,3
1590,3,4
1591,3,0
1592,3,4
1593,3,3
1594,2,2
1595,2,3
1596,3,2
1597,2,3
1598,2,3
1599,3,4
1600,2,4
1601,2,3
1602,3,1
1603,2,3
1604,4,3
1605,4,2
1606,3,3
1607,3,1
1608,3,3
1609,3,3
1610,3,3
1611,3,3
1612,3,4
1613,2,3
1614,4,4
1615,4,3
1616,4,4
1617,3,1
1618,3,2
1619,2,3
1620,2,4
1621,2,3
1622,2,4
1623,3,2
1624,4,3
1625,3,3
1626,3,2
1627,2,4
1628,3,2
1629,4,2
1630,3,3
1631,2,3
1632,2,4
1633,2,3
1634,3,1
1635,3,3
1636,2,5
1637,4,2
1638,3,1
1639,3,2
1640,2,3
1641,4,4
1642,3,3
1643,2,4
1644,3,4
1645,4,3
1646,3,3
1647,3,3
1648,3,2
1649,3,3
1650,3,3
1651,3,3
1652,4,2
1653,3,3
1654,4,1
1655,3,4
1656,2,3
1657,2,3
1658,3,4
1659,2,2
1660,2,2
1661,2,1
1662,4,5
1663,3,4
1664,3,4
1665,2,4
1666,2,3
1667,4,1
1668,4,2
1669,3,2
1670,3,3
1671,4,2
1672,2,3
1673,3,3
1674,2,1
1675,3,1
1676,2,4
1677,4,4
1678,3,3
1679,2,4
1680,3,3
1681,2,3
1682,4,1
1683,2,2
1684,3,3
1685,2,2
1686,4,2
1687,1,4
1688,3,2
1689,4,3
1690,1,3
1691,2,3
1692,2,3
1693,4,3
1694,3,2
1695,2,2
1696,4,2
1697,2,2
1698,4,3
1699,1,2
1700,2,4
1701,2,2
1702,4,2
1703,3,3
1704,4,3
1705,3,3
1706,3,1
1707,3,2
1708,2,2
1709,2,2
1710,3,3
1711,4,3
1712,3,4
1713,3,4
1714,4,3
1715,3,3
1716,3,3
1717,3,4
1718,1,2
1719,3,1
1720,2,3
1721,3,3
1722,1,4
1723,3,3
1724,4,3
1725,3,3
1726,3,4
1727,3,2
1728,3,4
1729,2,2
1730,3,3
1731,3,2
1732,2,4
1733,4,4
1734,4,3
1735,4,4
1736,1,3
1737,3,2
1738,2,2
1739,2,2
1740,3,3
1741,3,2
1742,3,4
1743,3,2
1744,2,3
1745,4,2
1746,2,2
1747,2,3
1748,2,3
1749,4,3
1750,3,2
1751,3,2
1752,3,3
1753,3,2
1754,2,3
1755,3,2
1756,3,3
1757,2,3
1758,3,3
1759,3,3
1760,2,3
1761,4,4
1762,3,3
1763,2,3
1764,4,3
1765,3,3
1766,2,3
1767,1,3
1768,2,2
1769,1,5
1770,2,3
1771,3,3
1772,4,3
1773,4,4
1774,4,2
1775,4,2
1776,2,2
1777,2,4
1778,3,3
1779,3,3
1780,2,4
1781,3,1
1782,2,3
1783,2,3
1784,3,4
1785,4,2
1786,3,3
1787,3,3
1788,2,2
1789,2,1
1790,3,4
1791,4,2
1792,3,3
1793,2,3
1794,2,4
1795,3,2
1796,3,2
1797,2,3
1798,3,4
1799,3,3
1800,3,3
1801,4,4
1802,2,3
1803,1,3
1804,3,3
1805,3,4
1806,4,2
1807,3,3
1808,3,3
1809,3,2
1810,2,4
1811,4,2
1812,3,4
1813,3,2
1814,3,3
1815,4,4
1816,3,3
1817,3,2
1818,3,2
1819,2,2
1820,2,4
1821,2,2
1822,3,1
1823,3,3
1824,2,3
1825,3,3
1826,2,2
1827,3,2
1828,2,4
1829,3,3
1830,2,3
1831,2,4
1832,3,3
1833,3,3
1834,4,3
1835,3,2
1836,2,2
1837,2,2
1838,3,3
1839,3,2
1840,2,2
1841,3,3
1842,3,4
1843,2,3
1844,3,3
1845,2,3
1846,4,3
1847,3,1
1848,3,3
1849,3,3
1850,2,2
1851,3,2
1852,2,4
1853,2,1
1854,2,4
1855,3,3
1856,4,3
1857,3,2
1858,3,2
1859,4,3
1860,2,1
1861,3,3
1862,3,3
1863,2,3
1864,3,3
1865,3,4
1866,3,3
1867,3,3
1868,3,4
1869,3,3
1870,4,3
1871,2,2
1872,3,3
1873,4,2
1874,2,4
1875,3,1
1876,4,4
1877,2,2
1878,3,4
1879,3,3
1880,2,3
1881,3,3
1882,1,3
1883,1,4
1884,3,4
1885,2,2
1886,2,4
1887,1,3
1888,4,2
1889,3,3
1890,4,2
1891,2,2
1892,1,2
1893,4,4
1894,4,2
1895,3,3
1896,3,4
1897,3,2
1898,2,3
1899,3,3
1900,3,4
1901,2,3
1902,3,4
1903,1,4
1904,3,2
1905,3,4
1906,3,2
1907,2,4
1908,4,2
1909,3,3
1910,4,3
1911,4,3
1912,3,4
1913,2,3
1914,4,2
1915,3,3
1916,2,2
1917,3,2
1918,2,4
1919,2,3
1920,4,4
1921,2,2
1922,2,4
1923,2,4
1924,2,2
1925,3,3
1926,3,3
1927,3,2
1928,1,3
1929,3,2
1930,4,4
1931,2,2
1932,3,2
1933,4,3
1934,3,3
1935,3,3
1936,4,2
1937,4,3
1938,1,2
1939,1,3
1940,3,3
1941,2,3
1942,1,3
1943,3,1
1944,3,4
1945,4,2
1946,2,3
1947,3,2
1948,3,4
1949,2,3
1950,0,4
1951,3,2
1952,3,3
1953,2,4
1954,3,2
1955,3,3
1956,2,2
1957,2,5
1958,4,3
1959,2,3
1960,2,3
1961,3,3
1962,0,2
1963,5,4
1964,2,1
1965,4,3
1966,4,4
1967,4,3
1968,3,3
1969,4,3
1970,2,4
1971,2,3
1972,4,2
1973,2,2
1974,3,3
1975,1,3
1976,3,3
1977,4,3
1978,3,3
1979,4,2
1980,4,2
1981,3,2
1982,4,3
1983,2,3
1984,4,2
1985,3,3
1986,1,3
1987,3,3
1988,2,4
1989,3,4
1990,1,3
1991,3,3
1992,3,2
1993,3,2
1994,3,3
1995,2,2
1996,4,2
1997,2,4
1998,3,3
1999,3,3
2000,2,3
2001,2,4
2002,2,1
2003,3,2
2004,2,4
2005,2,3
2006,4,4
2007,2,3
2008,2,3
2009,3,4
2010,2,2
2011,4,2
2012,3,1
2013,3,1
2014,3,3
2015,2,2
2016,3,3
2017,3,2
2018,3,3
2019,2,2
2020,2,3
2021,2,3
2022,5,3
2023,3,2
2024,2,4
2025,2,2
2026,3,3
2027,4,1
2028,2,4
2029,2,4
2030,3,2
2031,2,4
2032,4,2
2033,4,2
2034,1,3
2035,2,3
2036,3,2
2037,2,3
2038,3,3
2039,4,4
2040,2,3
2041,1,4
2042,1,3
2043,3,3
2044,2,3
2045,4,5
2046,4,4
2047,3,2
2048,3,3
2049,3,4
2050,3,2
2051,2,2
2052,2,2
2053,2,3
2054,3,4
2055,3,4
2056,3,4
2057,4,3
2058,4,2
2059,2,3
2060,4,3
2061,4,2
2062,3,3
2063,4,2
2064,3,4
2065,3,2
2066,3,3
2067,3,3
2068,2,2
2069,4,2
2070,2,1
2071,4,3
2072,2,3
2073,3,3
2074,2,3
2075,4,2
2076,4,3
2077,2,2
2078,2,4
2079,2,2
2080,4,3
2081,3,3
2082,1,3
2083,2,3
2084,3,2
2085,3,1
2086,3,2
2087,4,4
2088,3,2
2089,3,3
2090,3,3
2091,3,3
2092,1,4
2093,3,2
2094,2,3
2095,2,2
2096,2,3
2097,3,1
2098,2,3
2099,4,1
2100,3,3
2101,2,3
2102,2,3
2103,3,4
2104,4,3
2105,4,3
2106,1,3
2107,3,2
2108,4,4
2109,3,4
2110,4,3
2111,2,3
2112,3,3
2113,2,4
2114,4,3
2115,2,2
2116,3,3
2117,1,4
2118,4,2
2119,1,3
2120,3,3
2121,4,2
2122,3,3
2123,2,3
2124,4,3
2125,4,4
2126,3,3
2127,1,3
2128,1,4
2129,1,2
2130,3,3
2131,2,3
2132,2,3
2133,2,3
2134,3,2
2135,2,1
2136,3,4
2137,4,3
2138,4,2
