"","Move","Player_1_Final1","Player_1_Final2","Player_2_Final1","Player_2_Final2","Player_1_Initial1","Player_1_Initial2","Player_2_Initial1","Player_2_Initial2","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,7,6,2,1,1,1,1,1,1,1,6,1,1,0,6,1,1,1,11,1
"2",2,8,6,2,3,7,6,2,1,1,0,0,5,2,3,1,2,1,2,12,3
"3",3,8,9,2,8,8,6,2,3,5,3,0,5,0,0,3,5,2,2,15,8
"4",4,8,13,7,8,8,9,2,8,2,4,5,2,5,0,4,5,2,1,19,13
"5",5,10,13,12,8,8,13,7,8,2,0,0,3,5,1,2,5,1,1,21,18
"6",6,13,13,13,8,10,13,12,8,3,1,0,1,0,0,3,1,1,1,24,19
"7",7,17,13,16,8,13,13,13,8,3,1,4,3,1,0,4,3,1,1,28,22
"8",8,18,13,20,8,17,13,16,8,1,0,0,1,4,3,1,4,1,1,29,26
"9",9,21,13,20,9,18,13,20,8,1,3,0,1,0,0,3,1,1,2,32,27
"10",10,21,17,24,9,21,13,20,9,4,4,5,4,5,0,4,4,2,1,36,31
"11",11,26,17,26,9,21,17,24,9,5,0,0,1,6,2,5,2,1,1,41,33
"12",12,26,17,26,9,26,17,26,9,1,6,0,NA,0,0,0,0,0,0,41,33
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,2,1,4,1,1,1,1,1,3,4,1,3,4,0,1,3,1,1,1,3
"15",2,6,1,4,6,2,1,4,1,4,0,0,5,1,5,4,5,1,2,5,8
"16",3,11,1,5,6,6,1,4,6,1,5,0,1,0,0,5,1,1,1,10,9
"17",4,11,6,10,6,11,1,5,6,4,5,5,4,5,0,5,5,2,1,15,14
"18",5,15,6,10,11,11,6,10,6,4,0,0,1,5,4,4,5,1,2,19,19
"19",6,19,6,10,12,15,6,10,11,1,4,0,1,0,0,4,1,1,2,23,20
"20",7,19,20,13,12,19,6,10,12,3,3,6,3,3,0,6,3,2,1,37,23
"21",8,22,20,16,12,19,20,13,12,3,0,0,2,3,1,3,3,1,1,40,26
"22",9,22,21,18,12,22,20,16,12,2,1,0,2,0,0,1,2,2,1,41,28
"23",10,22,24,18,15,22,21,18,12,3,3,5,3,5,0,3,3,2,2,44,31
"24",11,27,24,18,20,22,24,18,15,5,0,0,4,5,6,5,5,1,2,49,36
"25",12,27,24,18,20,27,24,18,20,4,6,0,NA,0,0,0,0,0,0,49,36
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,1,6,1,5,1,1,1,1,5,4,3,4,3,0,5,4,2,2,5,4
"28",2,4,6,5,5,1,6,1,5,3,0,0,5,4,4,3,4,1,1,8,8
"29",3,8,6,10,5,4,6,5,5,5,4,0,5,0,0,4,5,1,1,12,13
"30",4,9,12,10,9,8,6,10,5,2,4,6,2,4,0,6,4,2,2,19,17
"31",5,9,14,16,11,9,12,10,9,2,0,0,2,6,3,2,6,2,1,21,25
"32",6,12,14,18,11,9,14,16,11,2,3,0,2,0,0,3,2,1,1,24,27
"33",7,12,18,20,11,12,14,18,11,2,4,1,2,1,0,4,2,2,1,28,29
"34",8,12,19,24,17,12,18,20,11,1,0,0,6,3,2,1,6,2,2,29,39
"35",9,15,19,24,19,12,19,24,17,3,2,0,2,0,0,3,2,1,2,32,41
"36",10,19,25,24,30,15,19,24,19,6,2,6,2,6,0,6,6,2,2,42,52
"37",11,21,25,28,30,19,25,24,30,2,0,0,3,4,6,2,4,1,1,44,56
"38",12,21,25,28,30,21,25,28,30,3,6,0,NA,0,0,0,0,0,0,44,56
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,4,1,1,3,1,1,1,1,3,1,2,1,2,0,3,2,1,2,3,2
"41",2,5,1,1,19,4,1,1,3,1,0,0,6,4,4,1,6,1,2,4,18
"42",3,9,1,5,19,5,1,1,19,4,4,0,4,0,0,4,4,1,1,8,22
"43",4,15,4,5,23,9,1,5,19,4,2,6,4,2,0,6,4,1,2,17,26
"44",5,17,4,6,23,15,4,5,23,2,0,0,2,1,2,2,1,1,1,19,27
"45",6,19,4,8,23,17,4,6,23,2,2,0,2,0,0,2,2,1,1,21,29
"46",7,25,6,19,23,19,4,8,23,6,2,6,2,6,0,6,6,1,1,29,40
"47",8,27,6,20,29,25,6,19,23,2,0,0,6,2,5,2,6,1,2,31,47
"48",9,32,6,22,29,27,6,20,29,2,5,0,2,0,0,5,2,1,1,36,49
"49",10,32,10,28,3,32,6,22,29,6,2,1,6,2,0,1,6,2,1,40,29
"50",11,32,1,37,3,32,10,28,3,2,0,0,5,6,1,2,6,2,1,31,38
"51",12,32,1,37,3,32,1,37,3,5,1,0,NA,0,0,0,0,0,0,31,38
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",1,10,1,1,12,1,1,1,1,6,6,3,6,3,0,6,6,1,2,9,11
"54",2,10,4,3,12,10,1,1,12,3,0,0,4,2,4,3,2,2,1,12,13
"55",3,14,4,7,12,10,4,3,12,4,4,0,4,0,0,4,4,1,1,16,17
"56",4,14,14,10,12,14,4,7,12,6,3,3,3,3,0,6,3,2,1,26,20
"57",5,17,14,22,13,14,14,10,12,3,0,0,5,4,6,3,6,1,1,29,33
"58",6,17,18,22,18,17,14,22,13,5,4,0,5,0,0,4,5,2,2,33,38
"59",7,19,24,30,18,17,18,22,18,6,6,6,6,6,0,6,6,2,1,41,46
"60",8,19,35,35,18,19,24,30,18,6,0,0,5,2,2,6,5,2,1,52,51
"61",9,21,35,37,18,19,35,35,18,2,2,0,2,0,0,2,2,1,1,54,53
"62",10,21,44,38,1,21,35,37,18,1,5,4,1,4,0,5,1,2,1,63,37
"63",11,24,48,42,1,21,44,38,1,4,0,0,4,2,5,4,4,2,1,117,41
"64",12,24,48,42,1,24,48,42,1,2,5,0,NA,0,0,0,0,0,0,117,41
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",1,1,2,3,1,1,1,1,1,2,1,2,2,2,0,1,2,2,1,1,2
"67",2,1,4,3,8,1,2,3,1,2,0,0,6,6,6,2,6,2,2,3,9
