"","Move","Player_1_Final1","Player_1_Final2","Player_2_Final1","Player_2_Final2","Player_1_Initial1","Player_1_Initial2","Player_2_Initial1","Player_2_Initial2","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"84",8,8,32,10,23,8,30,6,23,2,0,0,4,1,4,2,4,2,1,38,31
"85",9,8,36,11,23,8,32,10,23,1,4,0,1,0,0,4,1,2,1,42,32
"86",10,23,39,11,27,8,36,11,23,4,1,6,4,1,0,6,4,1,2,98,36
"87",11,24,39,13,27,23,39,11,27,1,0,0,2,4,2,1,2,1,1,99,38
"88",12,28,39,15,27,24,39,13,27,4,2,0,2,0,0,4,2,1,1,103,40
"89",13,31,39,32,27,28,39,15,27,3,6,2,6,2,0,3,6,1,1,106,57
"90",14,33,39,32,32,31,39,32,27,2,0,0,1,5,2,2,5,1,2,108,62
"91",15,35,39,32,33,33,39,32,32,1,2,0,1,0,0,2,1,1,2,110,63
"92",16,38,39,35,33,35,39,32,33,3,3,2,3,2,0,3,3,1,1,113,66
"93",17,40,39,38,33,38,39,35,33,2,0,0,3,5,5,2,3,1,1,115,69
"94",18,40,39,38,33,40,39,38,33,5,5,0,NA,0,0,0,0,0,0,115,69
"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",1,6,7,2,1,1,1,1,1,1,6,1,1,1,0,6,1,2,1,11,1
"97",2,7,7,6,1,6,7,2,1,1,0,0,4,2,2,1,4,1,1,12,5
"98",3,9,7,6,3,7,7,6,1,2,2,0,2,0,0,2,2,1,2,14,7
"99",4,9,11,14,3,9,7,6,3,6,4,4,6,4,0,4,6,2,1,18,15
"100",5,9,15,25,9,9,11,14,3,4,0,0,6,3,4,4,6,2,1,22,32
"101",6,9,19,28,9,9,15,25,9,3,4,0,3,0,0,4,3,2,1,26,35
"102",7,16,22,1,13,9,19,28,9,1,4,4,4,4,0,1,4,1,2,36,12
"103",8,16,26,3,13,16,22,1,13,4,0,0,2,4,2,4,2,2,1,40,14
"104",9,16,30,3,15,16,26,3,13,4,2,0,2,0,0,4,2,2,2,44,16
"105",10,16,34,7,15,16,30,3,15,4,2,4,2,4,0,4,4,2,1,48,20
"106",11,16,36,8,15,16,34,7,15,2,0,0,1,6,1,2,1,2,1,50,21
"107",12,24,39,9,15,16,36,8,15,6,1,0,1,0,0,6,1,1,1,99,22
"108",13,30,39,5,15,24,39,9,15,4,3,2,4,2,0,3,4,1,1,105,18
"109",14,32,39,9,15,30,39,5,15,2,0,0,4,5,6,2,4,1,1,107,22
"110",15,40,39,14,15,32,39,9,15,5,6,0,5,0,0,6,5,1,1,115,27
"111",16,51,39,17,15,40,39,14,15,6,3,5,3,5,0,6,3,1,1,126,30
"112",17,56,39,22,15,51,39,17,15,5,0,0,5,4,3,5,5,1,1,131,35
"113",18,56,39,22,15,56,39,22,15,4,3,0,NA,0,0,0,0,0,0,131,35
"114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",1,1,6,6,1,1,1,1,1,5,5,3,5,3,0,5,5,2,1,5,5
"116",2,1,9,6,5,1,6,6,1,3,0,0,3,4,5,3,4,2,2,8,9
"117",3,4,9,11,5,1,9,6,5,3,5,0,5,0,0,3,5,1,1,11,14
"118",4,4,14,11,10,4,9,11,5,5,5,3,5,3,0,5,5,2,2,16,19
"119",5,4,17,11,12,4,14,11,10,3,0,0,2,4,3,3,2,2,2,19,21
"120",6,4,20,15,12,4,17,11,12,4,3,0,4,0,0,3,4,2,1,22,25
"121",7,4,25,15,17,4,20,15,12,5,5,2,5,2,0,5,5,2,2,27,30
"122",8,4,27,15,20,4,25,15,17,2,0,0,1,3,3,2,3,2,2,29,33
"123",9,4,30,16,20,4,27,15,20,1,3,0,1,0,0,3,1,2,1,32,34
"124",10,5,34,1,34,4,30,16,20,6,4,1,6,1,0,4,6,2,2,37,33
"125",11,6,34,6,34,5,34,1,34,1,0,0,6,5,1,1,5,1,1,38,38
"126",12,13,34,7,34,6,34,6,34,6,1,0,1,0,0,6,1,1,1,45,39
"127",13,17,39,16,39,13,34,7,34,6,5,1,6,1,0,5,6,2,1,92,91
"128",14,18,39,25,39,17,39,16,39,1,0,0,6,2,2,1,6,1,1,93,100
"129",15,20,39,27,39,18,39,25,39,2,2,0,2,0,0,2,2,1,1,95,102
"130",16,25,39,34,39,20,39,27,39,1,5,6,1,6,0,5,6,1,1,100,109
"131",17,26,39,38,39,25,39,34,39,1,0,0,4,5,4,1,4,1,1,101,113
"132",18,31,39,38,39,26,39,38,39,5,4,0,4,0,0,5,0,1,0,106,113
"133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",1,1,8,1,6,1,1,1,1,5,6,1,5,1,0,6,5,2,2,7,5
"135",2,2,8,4,6,1,8,1,6,1,0,0,1,3,4,1,3,1,1,8,8
"136",3,2,12,4,7,2,8,4,6,1,4,0,1,0,0,4,1,2,2,12,9
"137",4,2,17,4,10,2,12,4,7,4,5,3,4,3,0,5,3,2,2,17,12
"138",5,2,21,4,15,2,17,4,10,4,0,0,2,1,5,4,5,2,2,21,17
"139",6,3,21,6,15,2,21,4,15,2,1,0,2,0,0,1,2,1,1,22,19
"140",7,3,23,11,15,3,21,6,15,2,5,1,5,1,0,2,5,2,1,24,24
"141",8,3,24,11,19,3,23,11,15,1,0,0,1,4,5,1,4,2,2,25,28
"142",9,3,33,2,19,3,24,11,19,1,5,0,1,0,0,5,1,2,1,34,19
"143",10,3,38,3,19,3,33,2,19,1,5,1,1,1,0,5,1,2,1,39,20
"144",11,6,39,4,25,3,38,3,19,1,0,0,1,6,6,1,6,2,2,81,27
"145",12,8,39,18,1,6,39,4,25,1,6,0,6,0,0,1,6,1,1,83,17
"146",13,10,39,20,1,8,39,18,1,2,2,5,2,5,0,2,2,1,1,85,19
"147",14,15,39,23,1,10,39,20,1,5,0,0,3,1,4,5,3,1,1,90,22
"148",15,16,39,27,1,15,39,23,1,1,4,0,4,0,0,1,4,1,1,91,26
"149",16,19,39,31,1,16,39,27,1,4,1,3,4,1,0,3,4,1,1,94,30
"150",17,20,39,34,1,19,39,31,1,1,0,0,3,1,2,1,3,1,1,95,33
"151",18,22,39,34,1,20,39,34,1,1,2,0,1,0,0,2,0,1,0,97,33
"152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",1,1,10,6,7,1,1,1,1,6,1,6,1,6,0,6,6,2,2,9,11
"154",2,1,11,14,7,1,10,6,7,1,0,0,5,6,6,1,6,2,1,10,19
"155",3,6,17,19,7,1,11,14,7,5,6,0,5,0,0,6,5,2,1,21,24
"156",4,11,17,21,13,6,17,19,7,6,2,5,6,2,0,5,6,1,2,26,32
"157",5,11,19,25,13,11,17,21,13,2,0,0,4,5,6,2,4,2,1,28,36
"158",6,11,30,30,13,11,19,25,13,5,6,0,5,0,0,6,5,2,1,39,41
"159",7,16,36,3,13,11,30,30,13,6,2,3,2,3,0,6,2,2,1,50,14
"160",8,19,36,3,18,16,36,3,13,3,0,0,1,5,2,3,5,1,2,53,19
"161",9,20,36,5,18,19,36,3,18,1,2,0,2,0,0,1,2,1,1,54,21
"162",10,20,38,5,20,20,36,5,18,2,2,5,2,5,0,2,2,2,2,56,23
"163",11,25,38,6,20,20,38,5,20,5,0,0,1,6,2,5,1,1,1,61,24
"164",12,34,38,8,20,25,38,6,20,6,2,0,2,0,0,6,2,1,1,70,26
"165",13,36,38,12,20,34,38,8,20,4,2,1,4,1,0,2,4,1,1,72,30
"166",14,37,38,17,20,36,38,12,20,1,0,0,2,5,5,1,5,1,1,73,35
"167",15,43,38,22,20,37,38,17,20,2,5,0,5,0,0,2,5,1,1,79,40
"168",16,44,39,27,20,43,38,22,20,5,1,6,5,6,0,1,5,2,1,119,45
"169",17,51,39,30,20,44,39,27,20,6,0,0,3,2,2,6,3,1,1,126,48
"170",18,51,39,30,20,51,39,30,20,2,2,0,NA,0,0,0,0,0,0,126,48
"171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",1,1,6,1,12,1,1,1,1,5,6,6,6,6,0,5,6,2,2,5,11
"173",2,4,12,1,17,1,6,1,12,6,0,0,1,4,5,6,5,2,2,14,16
"174",3,4,16,2,17,4,12,1,17,1,4,0,1,0,0,4,1,2,1,18,17
"175",4,8,22,3,17,4,16,2,17,1,6,3,1,3,0,6,1,2,1,28,18
"176",5,8,1,11,17,8,22,3,17,3,0,0,4,3,2,3,4,2,1,7,26
"177",6,10,1,14,17,8,1,11,17,3,2,0,3,0,0,2,3,1,1,9,29
"178",7,11,1,15,17,10,1,14,17,1,1,1,1,1,0,1,1,1,1,10,30
"179",8,11,2,15,22,11,1,15,17,1,0,0,5,5,1,1,5,2,2,11,35
"180",9,16,2,16,22,11,2,15,22,5,1,0,1,0,0,5,1,1,1,16,36
"181",10,23,2,16,27,16,2,16,22,6,5,1,5,1,0,6,5,1,2,23,41
"182",11,23,3,16,30,23,2,16,27,1,0,0,3,2,3,1,3,2,2,24,44
"183",12,23,6,18,30,23,3,16,30,2,3,0,2,0,0,3,2,2,1,27,46
"184",13,28,12,20,1,23,6,18,30,6,2,3,2,3,0,6,2,2,1,38,19
"185",14,28,15,20,4,28,12,20,1,3,0,0,2,4,3,3,3,2,2,41,22
"186",15,30,15,24,4,28,15,20,4,2,4,0,4,0,0,2,4,1,1,43,26
"187",16,36,20,25,4,30,15,24,4,1,4,6,1,4,0,6,1,1,1,54,27
"188",17,36,24,29,4,36,20,25,4,4,0,0,4,6,4,4,4,2,1,58,31
"189",18,36,31,29,4,36,24,29,4,6,4,0,4,0,0,6,0,2,0,65,31
"190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",1,5,7,5,1,1,1,1,1,4,6,3,4,3,0,6,4,2,1,10,4
"192",2,5,10,5,4,5,7,5,1,3,0,0,5,3,4,3,3,2,2,13,7
"193",3,10,10,5,8,5,10,5,4,5,4,0,4,0,0,5,4,1,2,18,11
"194",4,10,14,5,16,10,10,5,8,6,6,4,6,6,0,4,6,2,2,22,19
"195",5,10,21,5,21,10,14,5,16,6,0,0,5,3,5,6,5,2,2,29,24
"196",6,15,21,5,24,10,21,5,21,3,5,0,3,0,0,5,3,1,2,34,27
"197",7,20,21,10,24,15,21,5,24,5,5,4,5,4,0,5,5,1,1,39,32
"198",8,20,25,15,24,20,21,10,24,4,0,0,1,3,5,4,5,2,1,43,37
"199",9,23,25,16,24,20,25,15,24,1,3,0,1,0,0,3,1,1,1,46,38
"200",10,27,37,17,24,23,25,16,24,1,1,6,1,1,0,6,1,2,1,62,39
"201",11,28,37,24,24,27,37,17,24,1,0,0,6,1,3,1,6,1,1,63,46
"202",12,28,38,27,24,28,37,24,24,1,3,0,3,0,0,1,3,2,1,64,49
"203",13,37,38,27,26,28,38,27,24,2,6,4,2,4,0,6,2,1,2,73,51
"204",14,41,38,27,31,37,38,27,26,4,0,0,3,5,2,4,5,1,2,77,56
"205",15,44,38,29,31,41,38,27,31,3,2,0,2,0,0,3,2,1,1,80,58
"206",16,1,38,35,34,44,38,29,31,6,4,6,4,6,0,6,6,1,1,37,67
"207",17,5,38,38,34,1,38,35,34,4,0,0,3,4,4,4,3,1,1,41,70
"208",18,9,38,38,34,5,38,38,34,4,4,0,4,0,0,4,0,1,0,45,70
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",1,1,5,4,1,1,1,1,1,4,3,2,3,2,0,4,3,2,1,4,3
"211",2,3,5,6,7,1,5,4,1,2,0,0,6,2,1,2,6,1,2,6,11
"212",3,3,7,6,8,3,5,6,7,2,1,0,1,0,0,2,1,2,2,8,12
"213",4,3,17,6,11,3,7,6,8,3,6,2,3,2,0,6,3,2,2,18,15
"214",5,3,19,6,15,3,17,6,11,2,0,0,4,4,5,2,4,2,2,20,19
"215",6,3,23,6,20,3,19,6,15,4,5,0,5,0,0,4,5,2,2,24,24
"216",7,3,25,5,20,3,23,6,20,4,3,1,4,3,0,1,4,2,1,26,23
"217",8,3,28,5,24,3,25,5,20,3,0,0,4,6,3,3,4,2,2,29,27
"218",9,11,39,5,27,3,28,5,24,6,3,0,3,0,0,6,3,2,2,86,30
"219",10,14,39,5,31,11,39,5,27,4,6,3,4,6,0,3,4,1,2,89,34
"220",11,21,39,9,31,14,39,5,31,6,0,0,4,6,1,6,4,1,1,96,38
"221",12,30,39,2,31,21,39,9,31,6,1,0,1,0,0,6,1,1,1,105,31
"222",13,45,39,6,31,30,39,2,31,4,6,6,4,6,0,6,4,1,1,120,35
"223",14,55,39,7,31,45,39,6,31,6,0,0,1,3,5,6,1,1,1,130,36
"224",15,58,39,12,31,55,39,7,31,3,5,0,5,0,0,3,5,1,1,133,41
"225",16,59,39,15,31,58,39,12,31,1,3,3,3,3,0,1,3,1,1,134,44
"226",17,62,39,20,31,59,39,15,31,3,0,0,5,4,2,3,5,1,1,137,49
"227",18,62,39,20,31,62,39,20,31,4,2,0,NA,0,0,0,0,0,0,137,49
"228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",1,1,6,1,6,1,1,1,1,5,5,2,5,2,0,5,5,2,2,5,5
"230",2,3,6,1,20,1,6,1,6,2,0,0,6,3,1,2,6,1,2,7,19
"231",3,3,9,2,20,3,6,1,20,3,1,0,1,0,0,3,1,2,1,10,20
"232",4,3,10,6,20,3,9,2,20,1,3,4,3,4,0,1,4,2,1,11,24
"233",5,3,13,10,20,3,10,6,20,3,0,0,4,3,4,3,4,2,1,14,28
"234",6,3,16,14,20,3,13,10,20,3,4,0,4,0,0,3,4,2,1,17,32
"235",7,3,26,14,28,3,16,14,20,6,6,1,6,1,0,6,6,2,2,27,40
"236",8,3,27,16,28,3,26,14,28,1,0,0,3,2,3,1,2,2,1,28,42
"237",9,3,30,16,31,3,27,16,28,3,3,0,3,0,0,3,3,2,2,31,45
"238",10,3,33,16,34,3,30,16,31,1,3,3,1,3,0,3,3,2,2,34,48
"239",11,4,34,13,39,3,33,16,34,1,0,0,5,5,4,1,5,2,2,36,88
"240",12,8,39,17,39,4,34,13,39,5,4,0,4,0,0,5,4,2,1,83,92
"241",13,12,39,20,39,8,39,17,39,5,3,4,5,3,0,4,3,1,1,87,95
"242",14,17,39,25,39,12,39,20,39,5,0,0,1,4,5,5,5,1,1,92,100
"243",15,21,39,26,39,17,39,25,39,1,4,0,1,0,0,4,1,1,1,96,101
"244",16,25,39,29,39,21,39,26,39,3,1,4,3,1,0,4,3,1,1,100,104
"245",17,26,39,40,39,25,39,29,39,1,0,0,1,3,6,1,6,1,1,101,115
"246",18,29,39,40,39,26,39,40,39,1,3,0,1,0,0,3,0,1,0,104,115
"247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",1,1,5,4,1,1,1,1,1,4,3,2,3,2,0,4,3,2,1,4,3
"249",2,1,7,5,7,1,5,4,1,2,0,0,6,5,1,2,6,2,2,6,10
"250",3,1,12,6,7,1,7,5,7,5,1,0,1,0,0,5,1,2,1,11,11
"251",4,1,23,10,7,1,12,6,7,4,6,4,4,4,0,6,4,2,1,22,15
"252",5,5,23,10,8,1,23,10,7,4,0,0,1,3,6,4,1,1,2,26,16
"253",6,15,23,10,11,5,23,10,8,3,6,0,3,0,0,6,3,1,2,36,19
"254",7,20,23,10,15,15,23,10,11,5,2,4,2,4,0,5,4,1,2,41,23
"255",8,22,23,12,15,20,23,10,15,2,0,0,2,1,3,2,2,1,1,43,25
"256",9,22,26,13,15,22,23,12,15,1,3,0,1,0,0,3,1,2,1,46,26
"257",10,28,30,13,25,22,26,13,15,1,6,6,1,6,0,6,6,1,2,56,36
"258",11,29,30,13,34,28,30,13,25,1,0,0,6,6,1,1,6,1,2,57,45
"259",12,34,36,14,34,29,30,13,34,6,1,0,1,0,0,6,1,2,1,68,46
"260",13,1,39,27,39,34,36,14,34,3,3,5,3,5,0,3,3,2,1,76,102
"261",14,6,39,31,39,1,39,27,39,5,0,0,4,5,2,5,4,1,1,81,106
"262",15,11,39,33,39,6,39,31,39,5,2,0,2,0,0,5,2,1,1,86,108
"263",16,22,39,36,39,11,39,33,39,3,6,5,3,5,0,6,3,1,1,97,111
"264",17,27,39,37,39,22,39,36,39,5,0,0,6,1,5,5,1,1,1,102,112
"265",18,32,39,37,39,27,39,37,39,6,5,0,6,0,0,5,0,1,0,107,112
"266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",1,1,4,3,1,1,1,1,1,3,2,3,2,3,0,3,2,2,1,3,2
"268",2,1,7,3,4,1,4,3,1,3,0,0,1,3,6,3,3,2,2,6,5
"269",3,7,13,3,5,1,7,3,4,1,6,0,1,0,0,6,1,2,2,18,6
"270",4,7,18,3,10,7,13,3,5,5,5,2,5,2,0,5,5,2,2,23,11
"271",5,7,20,4,10,7,18,3,10,2,0,0,1,4,6,2,1,2,1,25,12
"272",6,17,20,4,14,7,20,4,10,4,6,0,4,0,0,6,4,1,2,35,16
"273",7,19,20,4,16,17,20,4,14,2,2,2,2,2,0,2,2,1,2,37,18
"274",8,21,20,4,17,19,20,4,16,2,0,0,1,1,3,2,1,1,2,39,19
"275",9,21,21,7,17,21,20,4,17,1,3,0,3,0,0,1,3,2,1,40,22
"276",10,21,22,7,20,21,21,7,17,3,1,1,3,1,0,1,3,2,2,41,25
"277",11,22,22,7,24,21,22,7,20,1,0,0,4,4,5,1,4,1,2,42,29
"278",12,22,27,11,24,22,22,7,24,4,5,0,4,0,0,5,4,2,1,47,33
"279",13,25,27,11,26,22,27,11,24,2,3,2,2,2,0,3,2,1,2,50,35
"280",14,27,27,11,31,25,27,11,26,2,0,0,5,5,1,2,5,1,2,52,40
"281",15,27,32,11,32,27,27,11,31,5,1,0,1,0,0,5,1,2,2,57,41
"282",16,27,35,11,35,27,32,11,32,1,3,3,1,3,0,3,3,2,2,60,44
"283",17,27,36,11,38,27,35,11,35,1,0,0,3,1,1,1,3,2,2,61,47
"284",18,28,36,11,38,27,36,11,38,1,1,0,1,0,0,1,0,1,0,62,47
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",1,1,13,2,1,1,1,1,1,6,1,2,1,2,0,6,1,2,1,12,1
"287",2,1,15,13,1,1,13,2,1,2,0,0,2,6,2,2,6,2,1,14,12
"288",3,1,17,13,3,1,15,13,1,2,2,0,2,0,0,2,2,2,2,16,14
"289",4,5,21,13,4,1,17,13,3,5,4,3,5,3,0,4,3,2,2,24,15
"290",5,10,21,19,6,5,21,13,4,5,0,0,6,5,2,5,6,1,1,29,23
"291",6,15,21,21,6,10,21,19,6,5,2,0,2,0,0,5,2,1,1,34,25
"292",7,1,24,21,15,15,21,21,6,4,2,6,4,2,0,6,4,1,2,23,34
"293",8,3,27,7,16,1,24,21,15,2,0,0,1,6,6,2,6,1,1,28,21
"294",9,9,29,8,16,3,27,7,16,1,6,0,1,0,0,6,1,1,1,36,22
"295",10,9,32,8,18,9,29,8,16,3,2,2,2,2,0,3,2,2,2,39,24
"296",11,9,34,8,22,9,32,8,18,2,0,0,3,4,2,2,4,2,2,41,28
"297",12,9,37,8,24,9,34,8,22,3,2,0,2,0,0,3,2,2,2,44,30
"298",13,22,39,8,28,9,37,8,24,4,6,3,4,3,0,6,4,1,2,97,34
"299",14,25,39,8,31,22,39,8,28,3,0,0,3,3,6,3,3,1,2,100,37
"300",15,35,39,11,31,25,39,8,31,3,6,0,3,0,0,6,3,1,1,110,40
"301",16,38,39,15,31,35,39,11,31,3,4,2,4,2,0,3,4,1,1,113,44
