"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,3,2,3,2,0,3,3,2,3,3,3
"2",2,3,4,1,1,1,1,8,1,1,4,1,1,1,1,4,1,2,0,0,4,1,4,2,4,1,3,5,7
"3",3,7,4,1,1,1,2,8,1,3,4,1,1,1,1,8,1,1,4,0,1,0,0,4,1,1,2,9,8
"4",4,7,10,1,5,1,2,8,6,7,4,1,1,1,2,8,1,6,5,1,5,1,0,6,5,2,4,19,13
"5",5,7,11,1,5,1,2,13,6,7,10,1,5,1,2,8,6,1,0,0,5,1,5,1,5,2,3,20,18
"6",6,7,11,1,10,1,3,13,6,7,11,1,5,1,2,13,6,1,5,0,1,0,0,5,1,4,2,25,19
"7",7,7,16,1,10,1,3,13,11,7,11,1,10,1,3,13,6,5,1,5,1,5,0,5,5,2,4,30,24
"8",8,7,16,2,10,1,3,13,15,7,16,1,10,1,3,13,11,1,0,0,1,4,4,1,4,3,4,31,28
"9",9,11,16,2,10,1,3,14,15,7,16,2,10,1,3,13,15,1,4,0,1,0,0,4,1,1,3,35,29
"10",10,11,16,7,10,1,3,14,17,11,16,2,10,1,3,14,15,1,5,2,1,2,0,5,2,3,4,40,31
"11",11,12,16,7,10,3,3,14,17,11,16,7,10,1,3,14,17,1,0,0,2,4,5,1,2,1,1,41,33
"12",12,12,16,7,10,3,3,14,17,12,16,7,10,3,3,14,17,4,5,0,NA,0,0,0,0,0,0,41,33
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
