"","Move","Player_1_Final1","Player_1_Final2","Player_2_Final1","Player_2_Final2","Player_1_Initial1","Player_1_Initial2","Player_2_Initial1","Player_2_Initial2","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"68",3,12,1,11,9,9,1,11,5,4,3,0,4,0,0,3,4,1,2,11,18
"69",4,12,5,11,20,12,1,11,9,4,3,6,3,6,0,4,6,2,2,15,29
"70",5,15,5,13,20,12,5,11,20,3,0,0,2,2,4,3,2,1,1,18,31
"71",6,15,7,17,20,15,5,13,20,2,4,0,4,0,0,2,4,2,1,20,35
"72",7,26,7,17,23,15,7,17,20,3,2,6,3,2,0,6,3,1,2,31,38
"73",8,26,9,22,23,26,7,17,23,2,0,0,4,5,1,2,5,2,1,33,43
"74",9,26,13,23,23,26,9,22,23,4,1,0,1,0,0,4,1,2,1,37,44
"75",10,32,14,28,29,26,13,23,23,6,6,3,6,3,0,6,6,1,2,44,55
"76",11,35,14,32,29,32,14,28,29,3,0,0,4,3,3,3,4,1,1,47,59
"77",12,35,14,32,29,35,14,32,29,3,3,0,NA,0,0,0,0,0,0,47,59
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",1,4,7,1,6,1,1,1,1,5,6,6,5,6,0,6,5,2,2,9,5
"80",2,15,7,1,13,4,7,1,6,6,0,0,6,2,2,6,6,1,2,20,12
"81",3,17,7,3,13,15,7,1,13,2,2,0,2,0,0,2,2,1,1,22,14
"82",4,18,7,9,16,17,7,3,13,1,3,6,3,6,0,1,6,1,1,23,23
"83",5,21,7,15,21,18,7,9,16,3,0,0,3,6,4,3,6,1,1,26,34
"84",6,24,7,15,25,21,7,15,21,3,4,0,4,0,0,3,4,1,2,29,38
"85",7,24,11,19,25,24,7,15,25,1,4,4,1,4,0,4,4,2,1,33,42
"86",8,24,12,19,30,24,11,19,25,1,0,0,1,5,6,1,5,2,2,34,47
"87",9,33,12,19,31,24,12,19,30,1,6,0,1,0,0,6,1,1,2,43,48
"88",10,38,18,19,35,33,12,19,31,6,4,1,4,1,0,6,4,2,2,54,52
"89",11,39,18,22,35,38,18,19,35,1,0,0,2,3,2,1,3,1,1,55,55
"90",12,39,18,22,35,39,18,22,35,2,2,0,NA,0,0,0,0,0,0,55,55
"91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",1,1,5,1,4,1,1,1,1,3,4,2,3,2,0,4,3,2,2,4,3
"93",2,3,5,3,4,1,5,1,4,2,0,0,1,2,2,2,2,1,1,6,5
"94",3,3,6,5,4,3,5,3,4,1,2,0,2,0,0,1,2,2,1,7,7
"95",4,9,10,22,4,3,6,5,4,6,6,1,6,1,0,6,6,1,1,17,24
"96",5,10,10,22,9,9,10,22,4,1,0,0,5,5,3,1,5,1,2,18,29
"97",6,13,10,22,14,10,10,22,9,5,3,0,5,0,0,3,5,1,2,21,34
"98",7,13,14,24,14,13,10,22,14,2,2,4,2,2,0,4,2,2,1,25,36
"99",8,13,16,26,26,13,14,24,14,2,0,0,4,4,6,2,6,2,2,27,50
"100",9,17,16,30,26,13,16,26,26,4,4,0,4,0,0,4,4,1,1,31,54
"101",10,17,20,35,26,17,16,30,26,4,5,5,5,5,0,4,5,2,1,35,59
"102",11,22,20,38,26,17,20,35,26,5,0,0,3,5,3,5,3,1,1,40,62
"103",12,22,20,38,26,22,20,38,26,5,3,0,NA,0,0,0,0,0,0,40,62
"104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",1,2,1,5,1,1,1,1,1,4,2,1,4,2,0,1,4,1,1,1,4
"106",2,4,1,5,6,2,1,5,1,2,0,0,3,1,5,2,5,1,2,3,9
"107",3,4,4,5,7,4,1,5,6,3,1,0,1,0,0,3,1,2,2,6,10
"108",4,4,6,9,7,4,4,5,7,1,2,4,1,4,0,2,4,2,1,8,14
"109",5,4,7,12,7,4,6,9,7,1,0,0,3,3,1,1,3,2,1,9,17
"110",6,4,10,12,8,4,7,12,7,3,1,0,1,0,0,3,1,2,2,12,18
"111",7,4,14,15,14,4,10,12,8,5,4,6,5,6,0,4,6,2,2,16,27
"112",8,4,19,15,18,4,14,15,14,5,0,0,3,4,3,5,4,2,2,21,31
"113",9,7,19,18,18,4,19,15,18,3,3,0,3,0,0,3,3,1,1,24,34
"114",10,7,24,23,18,7,19,18,18,5,5,5,5,5,0,5,5,2,1,29,39
"115",11,12,24,28,18,7,24,23,18,5,0,0,5,2,5,5,5,1,1,34,44
"116",12,12,24,28,18,12,24,28,18,2,5,0,NA,0,0,0,0,0,0,34,44
"117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",1,2,1,1,3,1,1,1,1,2,1,1,2,1,0,1,2,1,2,1,2
"119",2,3,1,6,3,2,1,1,3,1,0,0,2,5,5,1,5,1,1,2,7
"120",3,3,3,11,3,3,1,6,3,2,5,0,5,0,0,2,5,2,1,4,12
"121",4,3,8,14,3,3,3,11,3,3,4,5,3,4,0,5,3,2,1,9,15
"122",5,7,8,14,7,3,8,14,3,4,0,0,3,4,2,4,4,1,2,13,19
"123",6,10,8,14,9,7,8,14,7,3,2,0,2,0,0,3,2,1,2,16,21
"124",7,13,8,20,14,10,8,14,9,3,6,1,6,1,0,3,6,1,1,19,32
"125",8,14,8,21,26,13,8,20,14,1,0,0,6,4,4,1,6,1,2,20,45
"126",9,18,8,25,26,14,8,21,26,4,4,0,4,0,0,4,4,1,1,24,49
"127",10,22,8,25,27,18,8,25,26,4,5,1,5,1,0,4,1,1,2,28,50
"128",11,27,8,28,27,22,8,25,27,5,0,0,3,4,3,5,3,1,1,33,53
"129",12,27,8,28,27,27,8,28,27,4,3,0,NA,0,0,0,0,0,0,33,53
"130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",1,1,6,3,1,1,1,1,1,5,1,2,1,2,0,5,2,2,1,5,2
"132",2,1,7,3,6,1,6,3,1,1,0,0,4,5,3,1,5,2,2,6,7
"133",3,4,7,3,10,1,7,3,6,4,3,0,4,0,0,3,4,1,2,9,11
"134",4,4,8,6,10,4,7,3,10,1,2,3,2,3,0,1,3,2,1,10,14
"135",5,6,8,6,13,4,8,6,10,2,0,0,2,1,3,2,3,1,2,12,17
"136",6,8,8,7,13,6,8,6,13,2,1,0,1,0,0,2,1,1,1,14,18
"137",7,8,12,7,16,8,8,7,13,3,4,2,3,2,0,4,3,2,2,18,21
"138",8,8,14,11,16,8,12,7,16,2,0,0,3,4,2,2,4,2,1,20,25
"139",9,10,14,14,16,8,14,11,16,3,2,0,3,0,0,2,3,1,1,22,28
"140",10,10,25,19,22,10,14,14,16,6,1,6,1,6,0,6,6,2,2,33,39
"141",11,11,25,27,22,10,25,19,22,1,0,0,1,6,3,1,6,1,1,34,47
"142",12,11,25,27,22,11,25,27,22,1,3,0,NA,0,0,0,0,0,0,34,47
"143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",1,1,6,1,5,1,1,1,1,1,4,5,1,4,0,5,4,2,2,5,4
"145",2,2,6,1,10,1,6,1,5,1,0,0,1,5,5,1,5,1,2,6,9
"146",3,2,11,1,11,2,6,1,10,1,5,0,1,0,0,5,1,2,2,11,10
"147",4,2,16,6,11,2,11,1,11,5,5,1,5,1,0,5,5,2,1,16,15
"148",5,3,16,6,13,2,16,6,11,1,0,0,2,1,4,1,2,1,2,17,17
"149",6,3,20,6,14,3,16,6,13,1,4,0,1,0,0,4,1,2,2,21,18
"150",7,4,20,6,15,3,20,6,14,1,1,1,1,1,0,1,1,1,2,22,19
"151",8,5,20,6,25,4,20,6,15,1,0,0,6,5,3,1,6,1,2,23,29
"152",9,10,20,6,28,5,20,6,25,5,3,0,3,0,0,5,3,1,2,28,32
"153",10,11,20,8,28,10,20,6,28,1,1,2,1,2,0,1,2,1,1,29,34
"154",11,12,20,13,28,11,20,8,28,1,0,0,5,4,2,1,5,1,1,30,39
"155",12,12,20,13,28,12,20,13,28,4,2,0,NA,0,0,0,0,0,0,30,39
"156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",1,2,7,1,3,1,1,1,1,2,6,1,2,1,0,6,2,2,2,7,2
"158",2,3,7,2,3,2,7,1,3,1,0,0,2,1,2,1,1,1,1,8,3
"159",3,3,9,4,3,3,7,2,3,2,2,0,2,0,0,2,2,2,1,10,5
"160",4,14,9,10,7,3,9,4,3,6,3,6,3,6,0,6,6,1,1,21,15
"161",5,17,9,10,8,14,9,10,7,3,0,0,6,1,1,3,1,1,2,24,16
"162",6,22,15,10,9,17,9,10,8,6,1,0,1,0,0,6,1,2,2,35,17
"163",7,22,19,14,9,22,15,10,9,4,4,5,4,5,0,4,4,2,1,39,21
"164",8,27,19,17,9,22,19,14,9,5,0,0,3,4,6,5,3,1,1,44,24
"165",9,27,23,27,9,27,19,17,9,4,6,0,6,0,0,4,6,2,1,48,34
"166",10,27,26,27,12,27,23,27,9,3,3,1,3,1,0,3,3,2,2,51,37
"167",11,28,26,28,12,27,26,27,12,1,0,0,1,3,5,1,1,1,1,52,38
"168",12,28,26,28,12,28,26,28,12,3,5,0,NA,0,0,0,0,0,0,52,38
"169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",1,1,2,4,1,1,1,1,1,1,3,2,3,2,0,1,3,2,1,1,3
"171",2,1,4,8,1,1,2,4,1,2,0,0,1,1,4,2,4,2,1,3,7
"172",3,2,4,8,2,1,4,8,1,1,1,0,1,0,0,1,1,1,2,4,8
"173",4,7,4,8,5,2,4,8,2,5,3,3,3,3,0,5,3,1,2,9,11
"174",5,10,4,12,5,7,4,8,5,3,0,0,2,4,1,3,4,1,1,12,15
"175",6,10,6,13,5,10,4,12,5,2,1,0,1,0,0,2,1,2,1,14,16
"176",7,14,6,13,8,10,6,13,5,4,3,1,3,1,0,4,3,1,2,18,19
"177",8,14,7,14,8,14,6,13,8,1,0,0,1,3,1,1,1,2,1,19,20
"178",9,14,10,15,8,14,7,14,8,3,1,0,1,0,0,3,1,2,1,22,21
"179",10,14,15,16,8,14,10,15,8,1,5,1,1,1,0,5,1,2,1,27,22
"180",11,14,16,16,12,14,15,16,8,1,0,0,6,4,5,1,4,2,2,28,26
"181",12,14,16,16,12,14,16,16,12,6,5,0,NA,0,0,0,0,0,0,28,26
"182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",1,1,3,1,3,1,1,1,1,2,2,3,2,3,0,2,2,2,2,2,2
"184",2,4,3,4,3,1,3,1,3,3,0,0,3,2,5,3,3,1,1,5,5
"185",3,6,3,9,3,4,3,4,3,2,5,0,5,0,0,2,5,1,1,7,10
"186",4,10,15,14,3,6,3,9,3,6,5,3,5,3,0,6,5,2,1,23,15
"187",5,13,15,17,3,10,15,14,3,3,0,0,3,4,4,3,3,1,1,26,18
"188",6,17,15,21,3,13,15,17,3,4,4,0,4,0,0,4,4,1,1,30,22
"189",7,22,15,26,3,17,15,21,3,5,5,2,5,2,0,5,5,1,1,35,27
"190",8,22,17,41,3,22,15,26,3,2,0,0,2,6,5,2,6,2,1,37,42
"191",9,22,20,6,3,22,17,41,3,2,5,0,5,0,0,2,5,2,1,40,7
"192",10,22,22,8,3,22,20,6,3,2,2,3,2,3,0,2,2,2,1,42,9
"193",11,33,22,9,1,22,22,8,3,3,0,0,1,5,2,3,1,1,1,53,8
"194",12,33,22,9,1,33,22,9,1,5,2,0,NA,0,0,0,0,0,0,53,8
"195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",1,1,6,12,1,1,1,1,1,6,5,5,6,5,0,5,6,2,1,5,11
"197",2,1,11,17,1,1,6,12,1,5,0,0,5,5,5,5,5,2,1,10,16
"198",3,1,16,17,6,1,11,17,1,5,5,0,5,0,0,5,5,2,2,15,21
"199",4,1,20,17,7,1,16,17,6,1,2,4,1,2,0,4,1,2,2,19,22
"200",5,1,22,22,7,1,20,17,7,2,0,0,5,2,5,2,5,2,1,21,27
"201",6,1,27,24,7,1,22,22,7,2,5,0,2,0,0,5,2,2,1,26,29
"202",7,1,32,26,13,1,27,24,7,5,2,6,2,6,0,5,6,2,2,31,37
"203",8,1,34,29,13,1,32,26,13,2,0,0,3,3,1,2,3,2,1,33,40
"204",9,1,38,32,1,1,34,29,13,3,1,0,3,0,0,1,3,2,1,37,31
"205",10,1,42,43,7,1,38,32,1,4,3,6,3,6,0,4,6,2,1,41,48
"206",11,4,42,48,16,1,42,43,7,3,0,0,3,5,6,3,6,1,2,44,109
"207",12,4,42,48,16,4,42,48,16,3,5,0,NA,0,0,0,0,0,0,44,109
"208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",1,1,3,6,1,1,1,1,1,5,2,2,5,2,0,2,5,2,1,2,5
"210",2,3,3,6,4,1,3,6,1,2,0,0,1,3,4,2,3,1,2,4,8
"211",3,7,3,7,4,3,3,6,4,1,4,0,1,0,0,4,1,1,1,8,9
"212",4,12,3,7,6,7,3,7,4,2,2,5,2,2,0,5,2,1,2,13,11
"213",5,14,3,11,6,12,3,7,6,2,0,0,4,4,2,2,4,1,1,15,15
"214",6,14,7,11,8,14,3,11,6,4,2,0,2,0,0,4,2,2,2,19,17
"215",7,20,9,11,12,14,7,11,8,6,1,4,1,4,0,6,4,1,2,27,21
"216",8,20,10,16,12,20,9,11,12,1,0,0,5,1,3,1,5,2,1,28,26
"217",9,20,13,17,12,20,10,16,12,1,3,0,1,0,0,3,1,2,1,31,27
"218",10,20,18,19,12,20,13,17,12,2,2,5,2,2,0,5,2,2,1,36,29
"219",11,22,18,24,12,20,18,19,12,2,0,0,5,4,2,2,5,1,1,38,34
"220",12,22,18,24,12,22,18,24,12,4,2,0,NA,0,0,0,0,0,0,38,34
"221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",1,1,3,6,7,1,1,1,1,2,6,2,6,2,0,2,6,2,2,2,11
"223",2,1,5,11,7,1,3,6,7,2,0,0,5,2,5,2,5,2,1,4,16
"224",3,1,10,11,9,1,5,11,7,2,5,0,2,0,0,5,2,2,2,9,18
"225",4,1,11,16,9,1,10,11,9,1,5,2,5,2,0,1,5,2,1,10,23
"226",5,3,11,20,9,1,11,16,9,2,0,0,3,4,2,2,4,1,1,12,27
"227",6,3,14,20,11,3,11,20,9,3,2,0,2,0,0,3,2,2,2,15,29
"228",7,3,16,20,15,3,14,20,11,2,4,4,4,4,0,2,4,2,2,17,33
"229",8,7,16,21,21,3,16,20,15,4,0,0,4,6,4,4,6,1,2,21,40
"230",9,11,16,25,21,7,16,21,21,4,4,0,4,0,0,4,4,1,1,25,44
"231",10,11,18,31,25,11,16,25,21,6,2,3,6,3,0,2,6,2,1,27,54
"232",11,14,18,32,25,11,18,31,25,3,0,0,1,2,6,3,1,1,1,30,55
"233",12,14,18,32,25,14,18,32,25,2,6,0,NA,0,0,0,0,0,0,30,55
"234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",1,6,1,1,2,1,1,1,1,5,1,1,1,1,0,5,1,1,2,5,1
"236",2,7,1,4,2,6,1,1,2,1,0,0,5,2,3,1,3,1,1,6,4
"237",3,7,6,4,4,7,1,4,2,5,2,0,2,0,0,5,2,2,2,11,6
"238",4,9,6,8,4,7,6,4,4,2,4,5,4,5,0,2,4,1,1,13,10
"239",5,14,6,11,4,9,6,8,4,5,0,0,3,1,4,5,3,1,1,18,13
"240",6,14,10,11,5,14,6,11,4,1,4,0,1,0,0,4,1,2,2,22,14
"241",7,14,13,15,5,14,10,11,5,3,3,4,3,4,0,3,4,2,1,25,18
"242",8,17,13,15,10,14,13,15,5,3,0,0,5,5,4,3,5,1,2,28,23
"243",9,17,17,20,10,17,13,15,10,5,4,0,5,0,0,4,5,2,1,32,28
"244",10,22,23,25,10,17,17,20,10,5,6,3,5,3,0,6,5,2,1,43,33
"245",11,25,23,29,10,22,23,25,10,3,0,0,4,1,4,3,4,1,1,46,37
"246",12,25,23,29,10,25,23,29,10,1,4,0,NA,0,0,0,0,0,0,46,37
"247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",1,7,8,1,2,1,1,1,1,1,3,6,1,3,0,6,1,2,2,13,1
"249",2,10,8,13,7,7,8,1,2,3,0,0,3,1,6,3,6,1,1,16,18
"250",3,13,8,14,7,10,8,13,7,3,1,0,1,0,0,3,1,1,1,19,19
"251",4,13,11,15,7,13,8,14,7,1,3,1,1,1,0,3,1,2,1,22,20
"252",5,13,12,15,9,13,11,15,7,1,0,0,5,2,2,1,2,2,2,23,22
"253",6,18,12,17,9,13,12,15,9,5,2,0,2,0,0,5,2,1,1,28,24
"254",7,18,17,17,13,18,12,17,9,2,5,4,2,4,0,5,4,2,2,33,28
"255",8,20,17,17,17,18,17,17,13,2,0,0,2,4,1,2,4,1,2,35,32
"256",9,22,17,17,18,20,17,17,17,2,1,0,1,0,0,2,1,1,2,37,33
"257",10,22,22,18,18,22,17,17,18,1,5,1,1,1,0,5,1,2,1,42,34
"258",11,23,22,22,18,22,22,18,18,1,0,0,4,4,3,1,4,1,1,43,38
"259",12,23,22,22,18,23,22,22,18,4,3,0,NA,0,0,0,0,0,0,43,38
"260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",1,3,1,1,5,1,1,1,1,3,4,2,3,4,0,2,4,1,2,2,4
"262",2,6,1,3,5,3,1,1,5,3,0,0,3,1,2,3,2,1,1,5,6
"263",3,6,4,3,6,6,1,3,5,3,1,0,1,0,0,3,1,2,2,8,7
"264",4,11,4,3,11,6,4,3,6,1,5,5,1,5,0,5,5,1,2,13,12
"265",5,11,5,3,16,11,4,3,11,1,0,0,1,5,4,1,5,2,2,14,17
"266",6,11,6,3,20,11,5,3,16,1,4,0,4,0,0,1,4,2,2,15,21
"267",7,11,11,7,20,11,6,3,20,3,5,4,3,4,0,5,4,2,1,20,25
"268",8,11,14,12,26,11,11,7,20,3,0,0,4,6,6,3,6,2,2,23,36
"269",9,11,18,21,26,11,14,12,26,4,6,0,6,0,0,4,6,2,1,27,45
"270",10,16,18,29,26,11,18,21,26,6,4,5,6,4,0,5,6,1,1,32,53
"271",11,20,1,44,26,16,18,29,26,4,0,0,6,3,2,4,6,1,1,19,68
"272",12,20,1,44,26,20,1,44,26,3,2,0,NA,0,0,0,0,0,0,19,68
"273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",1,3,1,7,3,1,1,1,1,4,6,2,4,6,0,2,6,1,1,2,8
"275",2,7,1,12,3,3,1,7,3,4,0,0,1,5,2,4,5,1,1,6,13
"276",3,7,2,12,5,7,1,12,3,1,2,0,2,0,0,1,2,2,2,7,15
"277",4,7,3,17,5,7,2,12,5,1,5,5,5,5,0,1,5,2,1,8,20
"278",5,12,3,17,15,7,3,17,5,5,0,0,1,3,6,5,6,1,2,13,30
"279",6,13,3,17,18,12,3,17,15,1,3,0,3,0,0,1,3,1,2,14,33
"280",7,18,3,17,19,13,3,17,18,1,2,5,1,2,0,5,1,1,2,19,34
"281",8,20,3,19,19,18,3,17,19,2,0,0,2,1,3,2,2,1,1,21,36
"282",9,20,6,19,20,20,3,19,19,1,3,0,1,0,0,3,1,2,2,24,37
"283",10,21,6,19,23,20,6,19,20,3,5,1,3,5,0,1,3,1,2,25,40
"284",11,26,6,21,23,21,6,19,23,5,0,0,2,3,2,5,2,1,1,30,42
"285",12,26,6,21,23,26,6,21,23,3,2,0,NA,0,0,0,0,0,0,30,42
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",1,9,1,10,1,1,1,1,1,6,2,6,2,6,0,6,6,1,1,8,9
"288",2,9,3,11,1,9,1,10,1,2,0,0,1,5,1,2,1,2,1,10,10
"289",3,9,8,11,2,9,3,11,1,5,1,0,1,0,0,5,1,2,2,15,11
"290",4,20,8,18,2,9,8,11,2,6,6,6,6,6,0,6,6,1,1,26,18
"291",5,31,8,27,2,20,8,18,2,6,0,0,3,6,6,6,6,1,1,37,27
"292",6,31,15,30,2,31,8,27,2,3,6,0,3,0,0,6,3,2,1,44,30
"293",7,35,15,30,6,31,15,30,2,1,4,4,1,4,0,4,4,1,2,48,34
"294",8,36,15,35,6,35,15,30,6,1,0,0,5,6,5,1,5,1,1,49,39
"295",9,37,1,35,7,36,15,35,6,6,5,0,5,0,0,6,5,2,2,36,40
"296",10,37,2,37,7,37,1,35,7,1,2,2,2,2,0,1,2,2,1,37,42
"297",11,39,2,46,7,37,2,37,7,2,0,0,6,3,4,2,6,1,1,39,51
"298",12,39,2,46,7,39,2,46,7,3,4,0,NA,0,0,0,0,0,0,39,51
"299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",1,6,1,3,1,1,1,1,1,2,5,2,2,2,0,5,2,1,1,5,2
"301",2,6,3,6,1,6,1,3,1,2,0,0,3,3,3,2,3,2,1,7,5
