"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,6,1,1,4,1,1,1,1,1,1,1,1,5,2,3,2,3,0,5,3,1,1,5,3
"2",2,6,3,1,10,1,4,6,1,1,4,1,1,2,0,0,3,1,6,2,6,2,1,7,12
"3",3,9,3,1,11,1,4,6,3,1,10,1,4,3,1,0,1,0,0,3,1,1,1,10,13
"4",4,10,9,7,11,6,4,9,3,1,11,1,4,2,6,5,2,5,0,6,5,3,2,23,18
"5",5,10,9,9,11,6,6,10,9,7,11,6,4,2,0,0,2,1,2,2,2,3,3,25,20
"6",6,10,9,11,12,6,6,10,9,9,11,6,6,1,2,0,1,0,0,2,1,3,1,27,21
"7",7,16,13,17,12,8,6,10,9,11,12,6,6,6,2,2,2,2,0,6,2,3,2,43,23
"8",8,18,13,17,12,13,6,16,13,17,12,8,6,2,0,0,5,6,3,2,5,1,2,45,28
"9",9,19,25,17,15,13,6,18,13,17,12,13,6,6,3,0,3,0,0,6,3,2,1,58,31
"10",10,20,25,17,15,17,6,19,25,17,15,13,6,1,3,4,3,4,0,1,4,1,2,59,35
"11",11,23,25,17,23,17,6,20,25,17,15,17,6,3,0,0,6,1,6,3,6,1,1,62,43
"12",12,23,25,17,23,17,6,23,25,17,23,17,6,1,6,0,NA,0,0,0,0,0,0,62,43
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,12,1,1,6,1,1,1,1,1,1,1,6,5,4,5,4,0,6,5,2,2,11,5
"15",2,5,12,1,7,7,7,1,12,1,1,6,1,4,0,0,1,1,6,4,6,1,3,15,18
"16",3,5,13,1,8,7,7,5,12,1,7,7,7,1,1,0,1,0,0,1,1,2,1,16,19
"17",4,5,13,6,8,7,11,5,13,1,8,7,7,4,5,3,4,3,0,5,4,3,3,21,23
"18",5,5,13,9,8,13,16,5,13,6,8,7,11,3,0,0,1,6,5,3,6,3,2,24,34
"19",6,5,18,9,9,13,16,5,13,9,8,13,16,1,5,0,1,0,0,5,1,2,1,29,35
"20",7,8,18,9,9,18,16,5,18,9,9,13,16,3,2,5,2,5,0,3,5,1,2,32,40
"21",8,8,18,11,9,21,22,8,18,9,9,18,16,2,0,0,6,2,4,2,6,3,3,34,49
"22",9,12,18,11,9,23,22,8,18,11,9,21,22,2,4,0,2,0,0,4,2,1,2,38,51
"23",10,12,22,11,9,25,22,12,18,11,9,23,22,2,4,5,2,5,0,4,2,2,2,42,53
"24",11,17,22,11,18,25,22,12,22,11,9,25,22,5,0,0,6,5,4,5,6,1,1,47,62
"25",12,17,22,11,18,25,22,17,22,11,18,25,22,5,4,0,NA,0,0,0,0,0,0,47,62
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,1,1,5,5,1,1,1,1,1,1,1,1,4,2,4,2,4,0,4,4,3,1,4,4
"28",2,1,1,7,8,7,1,1,1,5,5,1,1,2,0,0,6,2,3,2,6,3,2,6,13
"29",3,4,1,7,8,9,1,1,1,7,8,7,1,2,3,0,2,0,0,3,2,1,2,9,15
"30",4,4,1,12,8,12,1,4,1,7,8,9,1,3,2,5,3,2,0,5,3,3,2,14,18
"31",5,6,1,12,9,12,1,4,1,12,8,12,1,2,0,0,1,1,3,2,1,1,1,16,19
"32",6,6,1,15,9,13,1,6,1,12,9,12,1,1,3,0,1,0,0,3,1,3,2,19,20
"33",7,6,1,20,9,13,6,6,1,15,9,13,1,5,5,4,5,4,0,5,5,3,3,24,25
"34",8,6,1,24,11,13,6,6,1,20,9,13,6,4,0,0,3,1,2,4,2,3,1,28,27
"35",9,6,1,27,12,13,6,6,1,24,11,13,6,3,1,0,1,0,0,3,1,3,1,31,28
"36",10,6,6,27,12,13,11,6,1,27,12,13,6,5,5,2,5,2,0,5,5,2,3,36,33
"37",11,8,6,27,12,13,14,6,6,27,12,13,11,2,0,0,3,1,6,2,3,1,3,38,36
"38",12,8,6,27,12,13,14,8,6,27,12,13,14,1,6,0,NA,0,0,0,0,0,0,38,36
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,1,1,6,1,3,1,1,1,1,1,1,1,2,5,2,2,2,0,5,2,3,2,5,2
"41",2,1,3,6,1,7,1,1,1,6,1,3,1,2,0,0,4,4,1,2,4,2,2,7,6
"42",3,1,7,6,2,7,1,1,3,6,1,7,1,4,1,0,1,0,0,4,1,2,1,11,7
"43",4,7,13,11,2,9,1,1,7,6,2,7,1,6,2,1,2,1,0,6,2,2,2,28,9
"44",5,7,14,11,2,9,6,7,13,11,2,9,1,1,0,0,6,1,5,1,5,2,3,29,14
"45",6,13,20,16,3,9,6,7,14,11,2,9,6,6,1,0,1,0,0,6,1,1,1,46,15
"46",7,17,20,16,7,9,6,13,20,16,3,9,6,4,2,4,2,4,0,4,4,1,1,50,19
"47",8,19,20,16,11,9,6,17,20,16,7,9,6,2,0,0,4,5,1,2,4,1,1,52,23
"48",9,24,20,16,12,9,6,19,20,16,11,9,6,5,1,0,1,0,0,5,1,1,1,57,24
"49",10,28,20,16,17,9,6,24,20,16,12,9,6,4,5,5,5,5,0,4,5,1,1,61,29
"50",11,28,25,16,22,9,6,28,20,16,17,9,6,5,0,0,1,5,5,5,5,2,1,66,34
"51",12,28,25,16,22,9,6,28,25,16,22,9,6,1,5,0,NA,0,0,0,0,0,0,66,34
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",1,1,5,1,1,13,1,1,1,1,1,1,1,4,6,6,6,6,0,4,6,2,2,4,12
"54",2,9,5,7,1,13,4,1,5,1,1,13,1,6,0,0,1,3,3,6,3,1,3,18,15
"55",3,9,8,7,1,13,5,9,5,7,1,13,4,1,3,0,1,0,0,3,1,2,3,21,16
"56",4,12,8,7,4,13,5,9,8,7,1,13,5,2,3,3,2,3,0,3,3,1,1,24,19
"57",5,12,8,9,9,13,5,12,8,7,4,13,5,2,0,0,2,5,4,2,5,3,1,26,24
"58",6,16,8,9,9,15,5,12,8,9,9,13,5,2,4,0,2,0,0,4,2,1,2,30,26
"59",7,20,8,9,11,21,5,16,8,9,9,15,5,6,5,4,6,5,0,4,6,1,2,34,34
"60",8,20,8,14,16,21,5,20,8,9,11,21,5,5,0,0,5,1,1,5,5,3,1,39,39
"61",9,20,9,14,16,22,5,20,8,14,16,21,5,1,1,0,1,0,0,1,1,2,2,40,40
"62",10,25,9,14,18,22,5,20,9,14,16,22,5,1,2,5,1,2,0,5,2,1,1,45,42
"63",11,26,9,14,22,22,5,25,9,14,18,22,5,1,0,0,1,4,1,1,4,1,1,46,46
"64",12,26,9,14,22,22,5,26,9,14,22,22,5,1,1,0,NA,0,0,0,0,0,0,46,46
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",1,1,1,6,7,5,1,1,1,1,1,1,1,5,1,6,1,6,0,5,6,3,1,5,10
"67",2,1,1,7,7,5,4,1,1,6,7,5,1,1,0,0,3,5,3,1,3,3,3,6,13
"68",3,1,1,10,7,5,9,1,1,7,7,5,4,5,3,0,5,0,0,3,5,3,3,9,18
"69",4,1,5,10,7,10,9,1,1,10,7,5,9,2,4,5,2,5,0,4,5,2,2,13,23
"70",5,3,5,10,9,16,9,1,5,10,7,10,9,2,0,0,5,6,5,2,6,1,2,15,31
"71",6,8,5,10,14,16,9,3,5,10,9,16,9,5,5,0,5,0,0,5,5,1,1,20,36
"72",7,8,8,10,19,16,9,8,5,10,14,16,9,1,3,5,1,5,0,3,5,2,1,23,41
"73",8,8,9,10,23,16,9,8,8,10,19,16,9,1,0,0,4,2,1,1,4,2,1,24,45
"74",9,8,11,10,24,16,9,8,9,10,23,16,9,2,1,0,1,0,0,2,1,2,1,26,46
"75",10,8,12,10,30,17,9,8,11,10,24,16,9,6,3,1,6,3,0,1,6,2,1,27,53
"76",11,11,12,10,31,17,9,8,12,10,30,17,9,3,0,0,1,3,4,3,1,1,1,30,54
"77",12,11,12,10,31,17,9,11,12,10,31,17,9,3,4,0,NA,0,0,0,0,0,0,30,54
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",1,1,1,4,1,4,1,1,1,1,1,1,1,3,3,1,3,1,0,3,3,3,2,3,3
"80",2,2,1,4,1,8,1,1,1,4,1,4,1,1,0,0,6,4,1,1,4,1,2,4,7
"81",3,10,1,4,2,8,1,2,1,4,1,8,1,6,1,0,1,0,0,6,1,1,1,12,8
"82",4,11,7,10,2,8,5,10,1,4,2,8,1,6,3,4,3,4,0,6,4,2,3,25,12
"83",5,14,7,10,2,8,8,11,7,10,2,8,5,3,0,0,3,2,1,3,3,1,3,28,15
"84",6,16,7,10,3,8,8,14,7,10,2,8,8,2,1,0,1,0,0,2,1,1,1,30,16
