"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,1,6,14,1,1,1,1,1,1,1,1,2,5,6,2,6,0,5,6,3,1,5,13
"2",2,1,3,6,16,1,1,1,1,6,14,1,1,2,0,0,2,5,6,2,2,2,1,7,15
"3",3,1,11,6,16,1,6,1,3,6,16,1,1,5,6,0,5,0,0,6,5,2,3,15,20
"4",4,4,11,6,19,1,6,1,11,6,16,1,6,2,3,3,2,3,0,3,3,1,1,18,23
"5",5,6,11,6,19,1,13,4,11,6,19,1,6,2,0,0,6,4,5,2,6,1,3,20,30
"6",6,6,16,6,19,1,17,6,11,6,19,1,13,4,5,0,4,0,0,5,4,2,3,25,34
"7",7,6,21,6,25,1,22,6,16,6,19,1,17,6,5,4,6,4,0,5,6,2,1,30,45
"8",8,6,1,6,30,7,22,6,21,6,25,1,22,4,0,0,3,6,6,4,6,2,2,10,56
"9",9,19,1,6,1,7,25,6,1,6,30,7,22,3,6,0,3,0,0,6,3,1,3,23,30
"10",10,19,3,6,1,11,25,19,1,6,1,7,25,2,4,3,4,3,0,2,4,2,2,25,34
"11",11,19,3,9,1,11,30,19,3,6,1,11,25,3,0,0,2,6,5,3,5,3,3,28,39
"12",12,19,16,9,1,13,1,19,3,9,1,11,30,2,6,0,2,0,0,6,2,2,2,41,12
"13",13,19,16,17,1,18,1,19,16,9,1,13,1,6,5,3,5,3,0,6,5,3,2,49,17
"14",14,22,16,17,1,20,1,19,16,17,1,18,1,3,0,0,2,2,5,3,2,1,2,52,19
"15",15,22,18,17,1,25,1,22,16,17,1,20,1,2,5,0,5,0,0,2,5,2,2,54,24
"16",16,22,21,17,1,34,1,22,18,17,1,25,1,6,3,1,6,1,0,3,6,2,2,57,33
"17",17,23,21,17,6,39,1,22,21,17,1,34,1,1,0,0,5,6,4,1,5,1,2,58,81
"18",18,23,21,17,6,39,1,23,21,17,6,39,1,6,4,0,NA,0,0,0,0,0,0,58,81
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",1,1,6,7,5,1,1,1,1,1,1,1,1,4,6,5,4,5,0,6,4,3,1,11,4
"21",2,1,11,7,5,2,1,1,6,7,5,1,1,5,0,0,1,4,4,5,1,2,2,16,5
"22",3,5,11,7,9,2,1,1,11,7,5,2,1,4,4,0,4,0,0,4,4,1,1,20,9
"23",4,5,11,12,10,2,1,5,11,7,9,2,1,5,1,4,1,4,0,5,1,3,1,25,10
"24",5,9,11,12,10,7,1,5,11,12,10,2,1,4,0,0,6,5,2,4,5,1,2,29,15
"25",6,9,20,12,10,9,1,9,11,12,10,7,1,6,2,0,2,0,0,6,2,2,2,38,17
"26",7,14,20,12,10,14,1,9,20,12,10,9,1,4,5,5,4,5,0,5,5,1,2,43,22
"27",8,14,24,12,10,17,1,14,20,12,10,14,1,4,0,0,1,2,3,4,3,2,2,47,25
"28",9,16,24,12,10,18,1,14,24,12,10,17,1,1,2,0,1,0,0,2,1,1,2,49,26
"29",10,20,24,12,10,27,1,16,24,12,10,18,1,6,4,2,6,2,0,4,6,1,2,53,35
"30",11,1,26,12,16,33,4,20,24,12,10,27,1,2,0,0,2,4,6,2,6,2,1,36,50
"31",12,1,30,12,18,33,4,1,26,12,16,33,4,2,4,0,2,0,0,4,2,2,1,40,52
"32",13,1,31,15,18,2,4,1,30,12,18,33,4,2,3,1,2,1,0,3,1,3,2,44,21
"33",14,1,31,17,18,5,4,1,31,15,18,2,4,2,0,0,3,2,1,2,3,3,2,46,24
"34",15,1,33,17,19,5,4,1,31,17,18,5,4,2,1,0,1,0,0,2,1,2,1,48,25
"35",16,1,33,17,20,11,9,1,33,17,19,5,4,1,2,1,2,1,0,1,1,1,1,48,37
"36",17,3,1,17,20,11,17,1,33,17,20,11,9,2,0,0,6,5,6,2,6,1,3,18,45
"37",18,3,1,17,20,11,17,3,1,17,20,11,17,5,6,0,NA,0,0,0,0,0,0,18,45
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",1,2,1,1,6,7,1,1,1,1,1,1,1,3,6,1,3,6,0,1,6,1,2,1,11
"40",2,2,4,1,14,7,1,2,1,1,6,7,1,3,0,0,6,2,1,3,6,2,1,4,19
"41",3,4,4,1,15,7,1,2,4,1,14,7,1,2,1,0,1,0,0,2,1,1,1,6,20
"42",4,4,4,2,15,18,7,4,4,1,15,7,1,1,6,2,6,2,0,1,6,3,2,7,37
"43",5,6,4,2,15,18,10,4,4,2,15,18,7,2,0,0,2,3,3,2,3,1,3,9,40
"44",6,8,4,2,15,21,10,6,4,2,15,18,10,2,3,0,3,0,0,2,3,1,2,11,43
"45",7,8,7,2,15,21,11,8,4,2,15,21,10,3,3,1,3,1,0,3,1,2,3,14,44
"46",8,11,7,2,15,21,12,8,7,2,15,21,11,3,0,0,1,2,3,3,1,1,3,17,45
"47",9,11,9,2,18,21,12,11,7,2,15,21,12,2,3,0,3,0,0,2,3,2,1,19,48
"48",10,11,14,2,18,25,12,11,9,2,18,21,12,5,1,4,1,4,0,5,4,2,2,24,52
"49",11,11,15,2,18,25,14,11,14,2,18,25,12,1,0,0,1,2,2,1,2,2,3,25,54
"50",12,11,15,4,19,25,14,11,15,2,18,25,14,1,2,0,1,0,0,2,1,3,1,27,55
"51",13,15,21,10,19,27,14,11,15,4,19,25,14,1,2,6,1,2,0,6,2,2,2,43,57
"52",14,15,22,10,19,27,18,15,21,10,19,27,14,1,0,0,3,1,4,1,4,2,3,44,61
"53",15,15,25,10,20,27,18,15,22,10,19,27,18,3,1,0,1,0,0,3,1,2,1,47,62
"54",16,15,25,13,26,27,20,15,25,10,20,27,18,6,3,3,6,3,0,3,6,3,1,50,70
"55",17,18,25,13,29,27,20,15,25,13,26,27,20,3,0,0,3,6,5,3,3,1,1,53,73
"56",18,18,25,13,29,27,20,18,25,13,29,27,20,6,5,0,NA,0,0,0,0,0,0,53,73
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",1,1,1,2,1,1,4,1,1,1,1,1,1,3,1,2,3,2,0,1,3,3,3,1,3
"59",2,1,3,2,1,3,4,1,1,2,1,1,4,2,0,0,2,6,5,2,2,2,2,3,5
"60",3,6,3,2,1,3,11,1,3,2,1,3,4,6,5,0,6,0,0,5,6,1,3,8,12
"61",4,6,7,2,13,5,11,6,3,2,1,3,11,4,4,6,4,6,0,4,6,2,1,12,26
"62",5,6,11,2,13,10,11,6,7,2,13,5,11,4,0,0,5,5,5,4,5,2,2,16,31
"63",6,11,11,2,13,15,11,6,11,2,13,10,11,5,5,0,5,0,0,5,5,1,2,21,36
"64",7,14,17,2,14,15,11,11,11,2,13,15,11,3,1,6,3,1,0,6,1,2,1,30,37
"65",8,14,20,1,20,17,11,14,17,2,14,15,11,3,0,0,6,1,6,3,6,2,1,32,45
"66",9,14,21,7,20,17,12,14,20,1,20,17,11,1,6,0,1,0,0,6,1,3,3,39,46
"67",10,14,24,7,20,17,15,14,21,7,20,17,12,1,3,3,1,3,0,3,3,2,3,42,49
"68",11,14,25,7,20,17,20,14,24,7,20,17,15,1,0,0,5,5,1,1,5,2,3,43,54
"69",12,19,25,7,20,17,21,14,25,7,20,17,20,5,1,0,1,0,0,5,1,1,3,48,55
"70",13,19,29,7,24,17,21,19,25,7,20,17,21,4,4,1,4,1,0,4,4,2,1,52,59
"71",14,19,30,7,24,19,21,19,29,7,24,17,21,1,0,0,2,6,6,1,2,2,2,53,61
"72",15,19,36,8,24,25,24,19,30,7,24,19,21,6,6,0,6,0,0,6,6,2,2,60,70
"73",16,24,39,8,24,35,24,19,36,8,24,25,24,3,1,6,1,6,0,3,6,2,2,106,80
"74",17,24,39,9,26,39,24,24,39,8,24,35,24,1,0,0,2,4,6,1,4,3,2,107,124
"75",18,24,39,9,26,39,24,24,39,9,26,39,24,2,6,0,NA,0,0,0,0,0,0,107,124
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",1,1,1,4,1,1,9,1,1,1,1,1,1,6,3,4,6,4,0,3,6,3,3,3,8
"78",2,1,1,8,1,7,13,1,1,4,1,1,9,4,0,0,6,6,2,4,6,3,2,7,18
"79",3,7,1,13,1,9,13,1,1,8,1,7,13,6,2,0,2,0,0,6,2,1,2,18,20
"80",4,12,1,13,1,15,14,7,1,13,1,9,13,6,5,3,6,3,0,5,6,1,2,23,27
"81",5,12,1,16,1,15,18,12,1,13,1,15,14,3,0,0,2,4,2,3,4,3,3,26,31
"82",6,14,1,16,1,15,20,12,1,16,1,15,18,2,2,0,2,0,0,2,2,1,3,28,33
"83",7,19,1,16,1,15,23,14,1,16,1,15,20,5,3,2,3,2,0,5,3,1,3,33,36
"84",8,19,1,18,1,20,23,19,1,16,1,15,23,2,0,0,3,2,5,2,5,3,2,35,41
"85",9,22,1,18,1,20,25,19,1,18,1,20,23,3,2,0,2,0,0,3,2,1,3,38,43
"86",10,22,6,18,1,20,26,22,1,18,1,20,25,1,5,1,1,1,0,5,1,2,3,43,44
"87",11,23,6,18,1,20,35,22,6,18,1,20,26,1,0,0,6,1,6,1,6,1,3,44,53
"88",12,24,6,18,18,20,35,23,6,18,1,20,35,1,6,0,6,0,0,1,6,1,1,45,70
"89",13,29,6,18,18,20,38,24,6,18,18,20,35,5,2,3,2,3,0,5,3,1,3,50,73
"90",14,31,6,18,18,23,38,29,6,18,18,20,38,2,0,0,3,3,5,2,3,1,2,52,76
"91",15,31,6,23,21,23,38,31,6,18,18,23,38,3,5,0,3,0,0,5,3,3,1,57,79
"92",16,31,1,25,26,29,39,31,6,23,21,23,38,2,3,2,3,2,0,2,3,3,1,54,129
"93",17,33,1,25,34,29,39,31,1,25,26,29,39,2,0,0,6,6,5,2,6,1,1,56,137
"94",18,33,1,25,34,29,39,33,1,25,34,29,39,6,5,0,NA,0,0,0,0,0,0,56,137
"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",1,1,6,7,1,1,5,1,1,1,1,1,1,4,2,6,4,2,0,6,4,3,3,11,4
"97",2,1,8,7,2,1,5,1,6,7,1,1,5,2,0,0,1,6,3,2,1,2,1,13,5
"98",3,1,13,19,5,1,5,1,8,7,2,1,5,6,3,0,3,0,0,6,3,3,1,30,8
"99",4,1,19,20,5,1,10,1,13,19,5,1,5,5,6,3,5,3,0,6,5,2,3,37,13
"100",5,1,22,1,5,2,15,1,19,20,5,1,10,3,0,0,1,1,2,3,1,2,2,21,19
"101",6,3,22,1,5,3,15,1,22,1,5,2,15,1,2,0,1,0,0,2,1,1,2,23,20
"102",7,5,22,1,5,3,24,3,22,1,5,3,15,2,3,6,3,6,0,2,6,1,3,25,29
"103",8,5,1,4,5,4,25,5,22,1,5,3,24,3,0,0,1,3,3,3,1,3,2,7,31
"104",9,5,1,11,8,4,1,5,1,4,5,4,25,3,3,0,3,0,0,3,3,3,1,14,10
