"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,2,1,7,6,7,1,1,1,1,1,1,1,6,6,1,6,1,0,6,6,3,2,7,11
"2",2,3,1,7,6,7,3,2,1,7,6,7,1,1,0,0,1,1,2,1,2,1,3,8,13
"3",3,3,2,7,7,7,3,3,1,7,6,7,3,1,1,0,1,0,0,1,1,2,1,9,14
"4",4,8,2,7,7,7,8,3,2,7,7,7,3,5,5,2,5,2,0,5,5,1,3,14,19
"5",5,8,2,9,13,13,8,8,2,7,7,7,8,2,0,0,3,6,3,2,6,3,1,16,31
"6",6,8,2,12,13,13,11,8,2,9,13,13,8,3,3,0,3,0,0,3,3,3,3,19,34
"7",7,8,2,17,17,13,11,8,2,12,13,13,11,5,4,4,4,4,0,5,4,3,1,24,38
"8",8,8,2,21,17,16,11,8,2,17,17,13,11,4,0,0,4,3,5,4,3,3,2,28,41
"9",9,8,2,26,21,16,11,8,2,21,17,16,11,4,5,0,4,0,0,5,4,3,1,33,45
"10",10,8,5,26,1,21,11,8,2,26,21,16,11,1,4,5,4,5,0,1,5,2,2,36,30
"11",11,12,5,26,1,21,12,8,5,26,1,21,11,4,0,0,3,1,1,4,1,1,3,40,31
"12",12,12,8,26,1,21,12,12,5,26,1,21,12,3,1,0,1,0,0,3,0,2,0,43,31
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,1,2,1,3,1,1,1,1,1,1,1,2,1,1,2,1,0,1,2,3,2,1,2
"15",2,1,1,3,1,8,1,1,1,2,1,3,1,1,0,0,5,5,3,1,5,3,2,2,7
"16",3,1,1,8,4,8,1,1,1,3,1,8,1,5,3,0,3,0,0,5,3,3,1,7,10
"17",4,5,1,8,10,11,1,1,1,8,4,8,1,1,6,4,1,6,0,4,6,1,1,11,19
"18",5,5,2,8,16,12,1,5,1,8,10,11,1,1,0,0,4,6,3,1,6,2,1,12,26
"19",6,8,2,8,16,16,1,5,2,8,16,12,1,4,3,0,4,0,0,3,4,1,2,15,30
"20",7,8,2,9,16,16,5,8,2,8,16,16,1,1,4,1,4,1,0,1,4,3,3,16,34
"21",8,8,3,9,16,16,9,8,2,9,16,16,5,1,0,0,4,4,4,1,4,2,3,17,38
"22",9,12,3,9,16,16,13,8,3,9,16,16,9,4,4,0,4,0,0,4,4,1,3,21,42
"23",10,12,3,14,19,16,13,12,3,9,16,16,13,3,5,4,3,4,0,5,3,3,1,26,45
"24",11,16,1,14,25,16,13,12,3,14,19,16,13,4,0,0,2,6,5,4,2,1,1,28,51
"25",12,23,1,14,25,16,13,16,1,14,25,16,13,6,5,0,5,0,0,6,0,1,0,35,51
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,5,1,1,3,1,1,1,1,1,1,1,1,4,2,1,2,1,0,4,2,1,1,4,2
"28",2,5,1,2,3,6,1,5,1,1,3,1,1,1,0,0,5,2,4,1,5,3,2,5,7
"29",3,5,1,6,3,6,3,5,1,2,3,6,1,2,4,0,2,0,0,4,2,3,3,9,9
"30",4,7,1,6,3,8,3,5,1,6,3,6,3,2,1,2,1,2,0,2,2,1,2,11,11
"31",5,8,1,6,11,8,3,7,1,6,3,8,3,1,0,0,1,2,6,1,6,1,1,12,19
"32",6,10,1,6,11,8,4,8,1,6,11,8,3,1,2,0,1,0,0,2,1,1,3,14,20
"33",7,14,1,6,11,14,10,10,1,6,11,8,4,2,6,4,2,6,0,4,6,1,2,18,32
"34",8,16,1,6,17,14,12,14,1,6,11,14,10,2,0,0,6,1,5,2,6,1,1,20,40
"35",9,16,2,6,17,14,17,16,1,6,17,14,12,1,5,0,5,0,0,1,5,2,3,21,45
"36",10,20,2,12,17,14,19,16,2,6,17,14,17,5,6,2,5,2,0,6,2,3,3,31,47
"37",11,25,2,12,18,14,19,20,2,12,17,14,19,5,0,0,1,1,5,5,1,1,1,36,48
"38",12,26,2,12,18,14,19,25,2,12,18,14,19,1,5,0,5,0,0,1,0,1,0,37,48
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,7,4,1,1,1,5,1,1,1,1,1,1,6,4,2,4,2,0,6,4,1,3,9,4
"41",2,7,6,1,11,1,5,7,4,1,1,1,5,2,0,0,2,6,1,2,6,2,1,11,14
"42",3,7,8,1,11,1,6,7,6,1,11,1,5,2,1,0,1,0,0,2,1,2,3,13,15
