"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,2,1,1,9,1,1,1,1,1,1,1,1,2,6,2,6,0,1,6,2,2,1,8
"2",2,1,2,3,7,9,5,1,2,1,1,9,1,2,0,0,5,5,6,2,6,3,1,3,18
"3",3,1,2,8,7,9,10,1,2,3,7,9,5,5,5,0,5,0,0,5,5,3,3,8,23
"4",4,1,2,9,10,9,10,1,2,8,7,9,10,1,3,3,3,3,0,1,3,3,1,9,26
"5",5,4,2,9,15,9,10,1,2,9,10,9,10,3,0,0,5,5,2,3,5,1,1,12,31
"6",6,9,2,9,17,9,10,4,2,9,15,9,10,5,2,0,2,0,0,5,2,1,1,17,33
"7",7,9,2,14,17,10,16,9,2,9,17,9,10,5,5,6,5,6,0,5,6,3,3,22,40
"8",8,9,7,14,17,12,16,9,2,14,17,10,16,5,0,0,3,3,2,5,2,2,2,27,42
"9",9,9,10,14,20,12,16,9,7,14,17,12,16,3,3,0,3,0,0,3,3,2,1,30,45
"10",10,10,10,14,31,12,16,9,10,14,20,12,16,1,5,6,5,6,0,1,6,1,1,31,56
"11",11,15,1,14,39,12,16,10,10,14,31,12,16,5,0,0,5,1,1,5,5,1,1,27,64
"12",12,15,1,14,39,12,16,15,1,14,39,12,16,1,1,0,NA,0,0,0,0,0,0,27,64
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,6,1,2,1,1,1,1,1,1,1,1,1,5,1,1,1,0,5,1,2,1,5,1
"15",2,2,6,1,7,1,1,1,6,1,2,1,1,1,0,0,1,2,5,1,5,1,1,6,6
"16",3,2,8,1,7,1,2,2,6,1,7,1,1,1,2,0,1,0,0,2,1,2,3,8,7
"17",4,17,8,1,7,1,7,2,8,1,7,1,2,1,5,6,1,5,0,6,5,1,3,23,12
"18",5,17,9,1,7,2,7,17,8,1,7,1,7,1,0,0,1,2,1,1,1,2,2,24,13
"19",6,19,9,1,7,3,7,17,9,1,7,2,7,2,1,0,1,0,0,2,1,1,2,26,14
"20",7,19,15,7,7,4,7,19,9,1,7,3,7,6,1,1,1,1,0,6,1,2,2,38,15
"21",8,19,16,7,12,4,7,19,15,7,7,4,7,1,0,0,6,5,4,1,5,2,1,39,20
"22",9,28,16,7,16,4,7,19,16,7,12,4,7,6,4,0,4,0,0,6,4,1,1,48,24
"23",10,28,27,7,17,4,7,28,16,7,16,4,7,6,5,1,5,1,0,6,1,2,1,59,25
"24",11,38,27,7,20,4,1,28,27,7,17,4,7,5,0,0,3,2,4,5,3,1,1,69,22
