"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,8,7,1,1,1,1,5,1,1,1,1,1,1,1,1,4,1,6,4,1,0,6,4,3,4,13,4
"2",2,1,9,7,1,2,1,1,5,1,8,7,1,1,1,1,5,1,0,0,1,1,2,1,1,2,1,14,5
"3",3,1,11,7,1,2,1,2,5,1,9,7,1,2,1,1,5,1,2,0,1,0,0,2,1,2,3,16,6
"4",4,5,11,7,1,2,1,2,6,1,11,7,1,2,1,2,5,4,1,1,1,1,0,4,1,1,4,20,7
"5",5,5,11,7,2,2,3,2,6,5,11,7,1,2,1,2,6,1,0,0,2,3,6,1,2,4,2,21,9
"6",6,11,11,10,2,2,3,2,9,5,11,7,2,2,3,2,6,3,6,0,3,0,0,6,3,1,4,30,12
"7",7,11,11,10,3,6,3,2,9,11,11,10,2,2,3,2,9,2,4,1,2,4,0,1,4,4,1,31,16
"8",8,13,11,10,3,6,3,2,13,11,11,10,3,6,3,2,9,2,0,0,4,6,3,2,4,1,4,33,20
"9",9,13,17,10,6,6,3,5,13,13,11,10,3,6,3,2,13,6,3,0,3,0,0,6,3,2,3,42,23
"10",10,15,17,10,6,6,3,5,17,13,17,10,6,6,3,5,13,2,4,2,4,2,0,2,4,1,4,44,27
"11",11,15,19,10,6,11,3,5,17,15,17,10,6,6,3,5,17,2,0,0,5,2,2,2,5,2,1,46,32
"12",12,17,19,10,6,11,3,5,17,15,19,10,6,11,3,5,17,2,2,0,2,0,0,2,0,1,0,48,32
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,5,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,2,1,2,0,4,2,2,4,4,2
"15",2,1,5,1,2,1,1,9,3,1,5,1,1,1,1,1,3,1,0,0,1,6,6,1,6,4,3,5,10
"16",3,1,11,1,4,1,1,9,4,1,5,1,2,1,1,9,3,1,6,0,1,0,0,6,1,2,4,13,11
"17",4,1,17,1,7,1,6,9,4,1,11,1,4,1,1,9,4,6,5,4,5,4,0,6,5,2,2,22,16
"18",5,1,17,1,11,1,6,9,7,1,17,1,7,1,6,9,4,4,0,0,3,3,1,4,3,4,4,26,19
"19",6,1,17,4,11,1,6,10,7,1,17,1,11,1,6,9,7,3,1,0,1,0,0,3,1,3,3,29,20
"20",7,5,17,4,11,1,6,12,7,1,17,4,11,1,6,10,7,4,2,1,2,1,0,4,2,1,3,33,22
"21",8,5,17,4,12,1,10,12,7,5,17,4,11,1,6,12,7,1,0,0,3,1,4,1,4,4,2,34,26
"22",9,5,20,4,12,2,10,12,7,5,17,4,12,1,10,12,7,3,1,0,1,0,0,3,1,2,1,37,27
"23",10,5,20,9,12,2,14,12,7,5,20,4,12,2,10,12,7,4,5,3,4,3,0,5,4,3,2,42,31
"24",11,8,20,9,12,2,20,12,13,5,20,9,12,2,14,12,7,3,0,0,6,3,6,3,6,1,2,45,43
"25",12,13,26,9,12,2,20,12,13,8,20,9,12,2,20,12,13,3,6,0,3,0,0,6,0,2,0,56,43
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,7,1,3,1,1,1,4,1,1,1,1,1,1,1,1,1,3,6,2,3,2,0,6,3,1,3,8,3
"28",2,7,1,3,3,5,1,4,1,7,1,3,1,1,1,4,1,2,0,0,1,4,1,2,4,4,1,10,7
"29",3,7,1,3,4,6,1,4,1,7,1,3,3,5,1,4,1,1,1,0,1,0,0,1,1,4,1,11,8
"30",4,7,1,3,9,8,1,4,1,7,1,3,4,6,1,4,1,5,2,1,2,1,0,5,2,4,1,16,10
"31",5,7,1,4,9,8,1,8,1,7,1,3,9,8,1,4,1,1,0,0,2,3,4,1,4,3,3,17,14
"32",6,7,1,4,12,10,1,8,1,7,1,4,9,8,1,8,1,2,3,0,2,0,0,3,2,4,1,20,16
"33",7,7,1,14,12,14,1,8,1,7,1,4,12,10,1,8,1,6,1,4,1,4,0,6,4,3,1,30,20
"34",8,8,1,14,12,17,1,8,1,7,1,14,12,14,1,8,1,1,0,0,5,4,3,1,3,1,1,31,23
"35",9,8,1,14,16,17,1,8,6,8,1,14,12,17,1,8,1,5,4,0,5,0,0,4,5,4,4,35,28
"36",10,8,6,14,16,17,1,10,6,8,1,14,16,17,1,8,6,2,5,2,2,2,0,5,2,2,3,40,30
"37",11,10,6,14,16,17,3,10,6,8,6,14,16,17,1,10,6,2,0,0,2,2,6,2,2,1,2,42,32
"38",12,14,6,14,22,17,3,10,6,10,6,14,16,17,3,10,6,2,6,0,2,0,0,6,0,4,0,52,32
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,7,1,1,5,1,1,1,2,1,1,1,1,1,1,1,1,1,6,1,1,1,0,6,1,1,4,10,1
"41",2,7,1,2,5,7,1,5,2,7,1,1,5,1,1,1,2,1,0,0,6,3,2,1,6,3,1,11,11
"42",3,10,1,2,5,7,1,5,4,7,1,2,5,7,1,5,2,3,2,0,2,0,0,3,2,1,4,14,13
"43",4,15,1,2,5,12,1,5,4,10,1,2,5,7,1,5,4,5,5,3,5,3,0,5,5,1,1,19,18
"44",5,15,4,2,5,17,1,5,4,15,1,2,5,12,1,5,4,3,0,0,5,1,1,3,5,2,1,22,23
"45",6,15,4,2,6,18,1,5,4,15,4,2,5,17,1,5,4,1,1,0,1,0,0,1,1,4,1,23,24
"46",7,15,10,2,11,23,1,5,4,15,4,2,6,18,1,5,4,4,6,5,4,5,0,6,5,2,1,34,29
"47",8,15,10,6,11,27,1,5,4,15,10,2,11,23,1,5,4,4,0,0,1,3,4,4,4,3,1,38,33
"48",9,18,10,6,11,28,1,5,4,15,10,6,11,27,1,5,4,1,3,0,1,0,0,3,1,1,1,41,34
"49",10,18,10,10,11,30,1,5,4,18,10,6,11,28,1,5,4,2,1,4,2,1,0,4,2,3,1,45,36
"50",11,19,10,10,11,35,1,5,4,18,10,10,11,30,1,5,4,1,0,0,5,6,2,1,5,1,1,46,41
"51",12,19,12,10,11,35,1,5,4,19,10,10,11,35,1,5,4,6,2,0,6,0,0,2,0,2,0,48,41
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",1,1,6,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,4,5,3,4,0,5,3,2,1,5,3
"54",2,1,6,1,5,8,1,1,1,1,6,1,1,4,1,1,1,4,0,0,4,2,1,4,4,4,1,9,7
"55",3,3,6,1,5,9,1,1,1,1,6,1,5,8,1,1,1,2,1,0,1,0,0,2,1,1,1,11,8
"56",4,3,6,5,5,9,5,1,1,3,6,1,5,9,1,1,1,4,4,1,4,1,0,4,4,3,2,15,12
"57",5,3,6,6,5,11,5,1,1,3,6,5,5,9,5,1,1,1,0,0,2,3,1,1,2,3,1,16,14
"58",6,3,6,9,5,11,6,1,1,3,6,6,5,11,5,1,1,3,1,0,1,0,0,3,1,3,2,19,15
"59",7,3,10,9,5,11,6,1,6,3,6,9,5,11,6,1,1,4,5,1,5,1,0,4,5,2,4,23,20
"60",8,3,11,9,5,16,6,1,6,3,10,9,5,11,6,1,6,1,0,0,5,4,1,1,5,2,1,24,25
"61",9,7,11,9,5,16,7,1,6,3,11,9,5,16,6,1,6,4,1,0,1,0,0,4,1,1,2,28,26
"62",10,11,17,9,5,20,7,1,6,7,11,9,5,16,7,1,6,3,4,6,3,4,0,6,4,2,1,38,30
"63",11,14,17,9,5,24,7,1,6,11,17,9,5,20,7,1,6,3,0,0,3,4,6,3,4,1,1,41,34
"64",12,14,20,9,5,24,7,1,6,14,17,9,5,24,7,1,6,3,6,0,6,0,0,3,0,2,0,44,34
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",1,1,4,7,1,5,1,1,7,1,1,1,1,1,1,1,1,6,3,6,3,6,0,6,6,3,4,9,10
"67",2,1,7,7,1,5,6,1,13,1,4,7,1,5,1,1,7,3,0,0,6,2,2,3,6,2,4,12,21
"68",3,3,7,7,1,5,6,3,13,1,7,7,1,5,6,1,13,2,2,0,2,0,0,2,2,1,3,14,23
"69",4,10,7,7,1,5,9,9,13,3,7,7,1,5,6,3,13,5,6,6,5,6,0,6,6,1,3,21,32
"70",5,10,7,12,1,10,9,9,13,10,7,7,1,5,9,9,13,5,0,0,4,5,5,5,5,3,1,26,37
"71",6,10,7,17,1,14,9,9,13,10,7,12,1,10,9,9,13,4,5,0,4,0,0,5,4,3,1,31,41
"72",7,10,7,17,5,14,9,9,15,10,7,17,1,14,9,9,13,2,2,4,2,2,0,4,2,4,4,35,43
"73",8,10,7,19,5,15,9,15,15,10,7,17,5,14,9,9,15,2,0,0,6,1,4,2,6,3,3,37,50
"74",9,10,11,19,5,15,9,16,15,10,7,19,5,15,9,15,15,1,4,0,1,0,0,4,1,2,3,41,51
"75",10,15,11,19,5,18,9,16,15,10,11,19,5,15,9,16,15,5,3,1,3,1,0,5,3,1,1,46,54
"76",11,16,11,19,5,22,9,16,15,15,11,19,5,18,9,16,15,1,0,0,4,3,1,1,4,1,1,47,58
"77",12,16,12,19,5,22,9,16,15,16,11,19,5,22,9,16,15,3,1,0,3,0,0,1,0,2,0,48,58
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",1,1,5,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,4,1,2,0,4,2,2,3,4,2
"80",2,1,5,2,1,5,1,3,1,1,5,1,1,1,1,3,1,1,0,0,4,5,1,1,4,3,1,5,6
"81",3,1,10,2,1,6,1,3,1,1,5,2,1,5,1,3,1,5,1,0,1,0,0,5,1,2,1,10,7
"82",4,1,10,6,1,6,1,7,1,1,10,2,1,6,1,3,1,3,4,4,3,4,0,4,4,3,3,14,11
"83",5,1,10,9,1,6,5,7,1,1,10,6,1,6,1,7,1,3,0,0,2,4,5,3,4,3,2,17,15
"84",6,1,15,9,1,6,5,7,3,1,10,9,1,6,5,7,1,2,5,0,2,0,0,5,2,2,4,22,17
"85",7,1,20,9,1,6,7,7,3,1,15,9,1,6,5,7,3,1,2,5,1,2,0,5,2,2,2,27,19
"86",8,2,20,9,1,6,12,7,3,1,20,9,1,6,7,7,3,1,0,0,5,3,1,1,5,1,2,28,24
"87",9,2,20,9,4,7,12,7,3,2,20,9,1,6,12,7,3,3,1,0,1,0,0,3,1,4,1,31,25
