"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,1,6,4,1,1,1,1,1,1,1,1,3,3,5,3,3,0,5,3,3,1,5,3
"2",2,4,1,6,4,5,1,1,1,6,4,1,1,3,0,0,4,4,5,3,4,1,2,8,7
"3",3,9,1,6,4,5,5,4,1,6,4,5,1,4,5,0,4,0,0,5,4,1,3,13,11
"4",4,12,1,12,8,5,5,9,1,6,4,5,5,5,4,6,5,4,0,6,4,3,1,22,15
"5",5,12,6,12,11,5,5,12,1,12,8,5,5,5,0,0,3,4,1,5,3,2,1,27,18
"6",6,12,10,12,12,5,5,12,6,12,11,5,5,4,1,0,1,0,0,4,1,2,1,31,19
"7",7,18,16,16,17,5,5,12,10,12,12,5,5,6,5,1,5,1,0,6,5,2,1,47,24
"8",8,18,17,16,17,7,5,18,16,16,17,5,5,1,0,0,3,5,2,1,2,2,2,48,26
"9",9,18,17,19,22,7,5,18,17,16,17,7,5,3,5,0,5,0,0,3,5,3,1,51,31
"10",10,18,28,19,22,7,6,18,17,19,22,7,5,6,5,3,5,3,0,6,5,2,3,62,32
"11",11,21,28,19,22,7,7,18,28,19,22,7,6,3,0,0,6,1,1,3,1,1,3,65,33
"12",12,22,28,19,22,7,7,21,28,19,22,7,7,6,1,0,6,0,0,1,0,1,0,66,33
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,1,3,5,7,1,1,1,1,1,1,1,6,6,2,6,6,0,2,6,3,2,2,10
"15",2,1,7,6,11,7,5,1,1,3,5,7,1,6,0,0,2,5,6,6,6,2,1,11,20
"16",3,1,12,6,11,7,7,1,7,6,11,7,5,2,5,0,2,0,0,5,2,2,3,16,22
"17",4,4,12,12,16,7,7,1,12,6,11,7,7,6,5,3,5,3,0,6,5,3,1,25,27
"18",5,7,12,12,16,7,12,4,12,12,16,7,7,3,0,0,1,1,5,3,5,1,3,28,32
"19",6,7,13,12,16,7,13,7,12,12,16,7,12,1,1,0,1,0,0,1,1,2,3,29,33
"20",7,7,18,12,16,7,16,7,13,12,16,7,13,5,4,3,4,3,0,5,3,2,3,34,36
"21",8,11,18,12,18,7,16,7,18,12,16,7,16,4,0,0,1,1,2,4,2,1,1,38,38
"22",9,11,18,13,19,7,16,11,18,12,18,7,16,1,1,0,1,0,0,1,1,3,1,39,39
"23",10,11,22,13,19,10,16,11,18,13,19,7,16,2,4,3,2,3,0,4,3,2,2,43,42
"24",11,11,24,13,27,10,16,11,22,13,19,10,16,2,0,0,3,5,6,2,6,2,1,45,50
"25",12,11,24,16,27,10,16,11,24,13,27,10,16,3,5,0,5,0,0,3,0,3,0,48,50
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,1,1,5,1,1,2,1,1,1,1,1,1,4,2,1,2,1,0,4,1,3,3,4,1
"28",2,1,3,5,1,3,2,1,1,5,1,1,2,2,0,0,4,2,3,2,2,2,2,6,3
"29",3,1,3,9,4,3,2,1,3,5,1,3,2,4,3,0,3,0,0,4,3,3,1,10,6
"30",4,1,8,9,4,7,2,1,3,9,4,3,2,1,5,4,1,4,0,5,4,2,2,15,10
"31",5,1,8,10,4,7,5,1,8,9,4,7,2,1,0,0,3,2,3,1,3,3,3,16,13
