"","Move","Player_1_Final1","Player_1_Final2","Player_2_Final1","Player_2_Final2","Player_1_Initial1","Player_1_Initial2","Player_2_Initial1","Player_2_Initial2","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"31",5,6,23,10,7,6,19,6,7,4,0,0,2,6,4,4,4,2,1,27,15
"32",6,14,23,10,9,6,23,10,7,2,6,0,2,0,0,6,2,1,2,35,17
"33",7,14,26,18,9,14,23,10,9,6,3,4,6,4,0,3,6,2,1,38,25
"34",8,18,26,22,9,14,26,18,9,4,0,0,4,4,5,4,4,1,1,42,29
"35",9,23,26,22,13,18,26,22,9,4,5,0,4,0,0,5,4,1,2,47,33
"36",10,27,26,27,13,23,26,22,13,5,5,4,5,5,0,4,5,1,1,51,38
"37",11,27,32,32,1,27,26,27,13,5,0,0,5,1,1,5,5,2,1,57,31
"38",12,27,32,32,1,27,32,32,1,1,1,0,NA,0,0,0,0,0,0,57,31
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,10,1,1,4,1,1,1,1,6,3,3,3,3,0,6,3,1,2,9,3
"41",2,13,1,1,9,10,1,1,4,3,0,0,5,2,5,3,5,1,2,12,8
"42",3,13,6,1,11,13,1,1,9,2,5,0,2,0,0,5,2,2,2,17,10
"43",4,17,6,1,16,13,6,1,11,4,3,5,3,5,0,4,5,1,2,21,15
"44",5,1,6,5,16,17,6,1,16,3,0,0,1,4,1,3,1,1,1,5,19
"45",6,2,6,9,16,1,6,5,16,4,1,0,4,0,0,1,4,1,1,6,23
"46",7,2,14,12,16,2,6,9,16,3,2,6,3,2,0,6,3,2,1,14,26
"47",8,4,14,14,16,2,14,12,16,2,0,0,3,2,5,2,2,1,1,16,28
"48",9,4,17,19,16,4,14,14,16,3,5,0,5,0,0,3,5,2,1,19,33
"49",10,4,22,19,17,4,17,19,16,1,4,5,1,4,0,5,1,2,2,24,34
"50",11,4,26,31,17,4,22,19,17,4,0,0,6,2,5,4,6,2,1,28,46
"51",12,4,26,31,17,4,26,31,17,2,5,0,NA,0,0,0,0,0,0,28,46
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",1,1,4,4,1,1,1,1,1,3,1,3,1,3,0,3,3,2,1,3,3
"54",2,1,5,4,4,1,4,4,1,1,0,0,2,3,5,1,3,2,2,4,6
"55",3,6,5,4,6,1,5,4,4,2,5,0,2,0,0,5,2,1,2,9,8
"56",4,10,5,4,9,6,5,4,6,3,4,1,3,1,0,4,3,1,2,13,11
"57",5,10,6,9,9,10,5,4,9,1,0,0,2,3,5,1,5,2,1,14,16
"58",6,10,9,9,11,10,6,9,9,2,3,0,2,0,0,3,2,2,2,17,18
"59",7,15,9,9,22,10,9,9,11,6,5,3,6,3,0,5,6,1,2,22,29
"60",8,18,1,12,33,15,9,9,22,3,0,0,3,5,3,3,5,1,2,17,43
"61",9,18,4,12,36,18,1,12,33,3,3,0,3,0,0,3,3,2,2,20,46
"62",10,23,4,18,38,18,4,12,36,5,1,6,1,6,0,5,6,1,1,25,54
"63",11,24,4,27,38,23,4,18,38,1,0,0,6,3,1,1,6,1,1,26,63
"64",12,24,4,27,38,24,4,27,38,3,1,0,NA,0,0,0,0,0,0,26,63
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",1,3,1,5,1,1,1,1,1,2,2,4,2,4,0,2,4,1,1,2,4
"67",2,5,1,11,7,3,1,5,1,2,0,0,2,6,4,2,6,1,2,4,16
"68",3,5,5,11,9,5,1,11,7,2,4,0,2,0,0,4,2,2,2,8,18
"69",4,5,9,11,20,5,5,11,9,4,6,1,6,1,0,4,6,2,2,12,29
"70",5,6,9,11,21,5,9,11,20,1,0,0,1,5,4,1,1,1,2,13,30
"71",6,6,14,11,25,6,9,11,21,5,4,0,4,0,0,5,4,2,2,18,34
"72",7,6,16,21,25,6,14,11,25,2,6,4,6,4,0,2,6,2,1,20,44
"73",8,6,20,21,26,6,16,21,25,4,0,0,1,1,3,4,1,2,2,24,45
"74",9,6,23,22,26,6,20,21,26,1,3,0,1,0,0,3,1,2,1,27,46
"75",10,6,27,25,26,6,23,22,26,4,3,5,3,5,0,4,3,2,1,31,49
"76",11,11,27,35,26,6,27,25,26,5,0,0,4,4,6,5,6,1,1,36,59
"77",12,11,27,35,26,11,27,35,26,4,4,0,NA,0,0,0,0,0,0,36,59
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",1,5,1,1,8,1,1,1,1,6,1,4,6,1,0,4,6,1,2,4,7
"80",2,5,2,1,11,5,1,1,8,1,0,0,3,4,1,1,3,2,2,5,10
"81",3,9,2,1,12,5,2,1,11,4,1,0,1,0,0,4,1,1,2,9,11
"82",4,15,3,1,17,9,2,1,12,6,5,4,5,4,0,6,5,1,2,16,16
"83",5,15,7,1,26,15,3,1,17,4,0,0,4,6,4,4,6,2,2,20,25
"84",6,15,11,1,30,15,7,1,26,4,4,0,4,0,0,4,4,2,2,24,29
"85",7,19,12,6,1,15,11,1,30,1,5,5,5,5,0,1,5,2,1,29,5
"86",8,19,17,10,1,19,12,6,1,5,0,0,4,5,6,5,4,2,1,34,9
"87",9,27,17,10,6,19,17,10,1,5,6,0,5,0,0,6,5,1,2,42,14
"88",10,27,21,15,6,27,17,10,6,4,2,5,2,5,0,4,5,2,1,46,19
"89",11,1,21,23,11,27,21,15,6,2,0,0,5,2,3,2,5,1,2,20,32
"90",12,1,21,23,11,1,21,23,11,2,3,0,NA,0,0,0,0,0,0,20,32
"91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",1,7,10,1,5,1,1,1,1,4,6,3,4,3,0,6,4,2,2,15,4
"93",2,7,13,1,12,7,10,1,5,3,0,0,2,1,6,3,6,2,2,18,11
"94",3,7,15,1,13,7,13,1,12,2,1,0,1,0,0,2,1,2,2,20,12
"95",4,11,15,1,20,7,15,1,13,6,3,4,6,3,0,4,6,1,2,24,19
"96",5,11,18,1,30,11,15,1,20,3,0,0,4,6,3,3,6,2,2,27,29
"97",6,11,21,1,34,11,18,1,30,4,3,0,4,0,0,3,4,2,2,30,33
"98",7,11,31,11,39,11,21,1,34,6,4,6,4,6,0,6,6,2,1,40,86
"99",8,15,1,21,39,11,31,11,39,4,0,0,2,6,4,4,2,1,1,14,96
"100",9,30,1,25,39,15,1,21,39,6,4,0,4,0,0,6,4,1,1,29,100
"101",10,35,1,26,39,30,1,25,39,5,1,3,1,3,0,5,1,1,1,34,101
"102",11,35,4,31,39,35,1,26,39,3,0,0,1,5,2,3,5,2,1,37,106
"103",12,35,4,31,39,35,4,31,39,1,2,0,NA,0,0,0,0,0,0,37,106
"104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",1,1,8,1,5,1,1,1,1,6,2,4,2,4,0,6,4,2,2,7,4
"106",2,1,10,5,11,1,8,1,5,2,0,0,6,1,6,2,6,2,2,9,14
"107",3,6,16,6,11,1,10,5,11,1,6,0,1,0,0,6,1,2,1,20,15
"108",4,6,18,9,11,6,16,6,11,1,3,2,1,3,0,2,3,2,1,22,18
"109",5,6,19,13,11,6,18,9,11,1,0,0,4,4,6,1,4,2,1,23,22
"110",6,12,21,13,15,6,19,13,11,4,6,0,4,0,0,6,4,1,2,31,26
"111",7,12,25,17,15,12,21,13,15,4,4,3,4,3,0,4,4,2,1,35,30
"112",8,15,25,18,15,12,25,17,15,3,0,0,1,1,1,3,1,1,1,38,31
"113",9,15,26,19,15,15,25,18,15,1,1,0,1,0,0,1,1,2,1,39,32
"114",10,25,26,22,15,15,26,19,15,3,6,1,3,1,0,6,3,1,1,49,35
"115",11,25,27,26,15,25,26,22,15,1,0,0,4,6,2,1,4,2,1,50,39
"116",12,25,27,26,15,25,27,26,15,6,2,0,NA,0,0,0,0,0,0,50,39
"117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",1,5,7,1,9,1,1,1,1,5,6,6,5,6,0,6,6,2,2,10,8
"119",2,10,7,4,9,5,7,1,9,5,0,0,5,5,3,5,3,1,1,15,11
"120",3,15,7,4,14,10,7,4,9,5,5,0,5,0,0,5,5,1,2,20,16
"121",4,20,7,4,17,15,7,4,14,5,3,4,3,4,0,5,3,1,2,25,19
"122",5,24,7,11,17,20,7,4,17,4,0,0,6,6,1,4,6,1,1,29,26
"123",6,24,19,11,18,24,7,11,17,6,1,0,1,0,0,6,1,2,2,41,27
"124",7,24,23,11,21,24,19,11,18,4,3,1,3,1,0,4,3,2,2,45,30
"125",8,25,23,11,25,24,23,11,21,1,0,0,4,5,3,1,4,1,2,46,34
"126",9,25,26,11,30,25,23,11,25,5,3,0,5,0,0,3,5,2,2,49,39
"127",10,28,26,11,38,25,26,11,30,6,6,3,6,6,0,3,6,1,2,52,47
"128",11,38,26,16,38,28,26,11,38,6,0,0,5,6,3,6,5,1,1,62,52
"129",12,38,26,16,38,38,26,16,38,6,3,0,NA,0,0,0,0,0,0,62,52
"130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",1,1,5,5,1,1,1,1,1,4,4,1,4,1,0,4,4,2,1,4,4
"132",2,2,5,5,9,1,5,5,1,1,0,0,6,6,5,1,6,1,2,5,12
"133",3,2,13,10,9,2,5,5,9,6,5,0,5,0,0,6,5,2,1,13,17
"134",4,2,18,10,11,2,13,10,9,2,5,1,2,1,0,5,2,2,2,18,19
"135",5,3,18,12,17,2,18,10,11,1,0,0,4,6,1,1,6,1,2,19,27
"136",6,7,18,12,18,3,18,12,17,4,1,0,1,0,0,4,1,1,2,23,28
"137",7,12,24,12,20,7,18,12,18,6,2,2,2,2,0,6,2,2,2,34,30
"138",8,12,26,18,22,12,24,12,20,2,0,0,6,4,1,2,6,2,1,36,38
"139",9,12,30,18,23,12,26,18,22,4,1,0,1,0,0,4,1,2,2,40,39
"140",10,12,37,18,27,12,30,18,23,6,4,2,4,2,0,6,4,2,2,47,43
"141",11,17,39,19,27,12,37,18,27,2,0,0,1,5,4,2,1,2,1,92,44
"142",12,17,39,19,27,17,39,19,27,5,4,0,NA,0,0,0,0,0,0,92,44
"143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",1,3,1,1,6,1,1,1,1,5,2,4,5,4,0,2,5,1,2,2,5
"145",2,7,1,7,11,3,1,1,6,4,0,0,6,2,6,4,6,1,1,6,16
"146",3,15,1,7,13,7,1,7,11,2,6,0,2,0,0,6,2,1,2,14,18
"147",4,18,1,7,18,15,1,7,13,3,5,1,5,1,0,3,5,1,2,17,23
"148",5,18,2,12,18,18,1,7,18,1,0,0,2,5,2,1,5,2,1,18,28
"149",6,20,2,14,18,18,2,12,18,2,2,0,2,0,0,2,2,1,1,20,30
"150",7,21,2,16,18,20,2,14,18,1,2,1,2,1,0,1,2,1,1,21,32
"151",8,22,2,16,23,21,2,16,18,1,0,0,5,1,5,1,5,1,2,22,37
"152",9,27,2,16,24,22,2,16,23,1,5,0,1,0,0,5,1,1,2,27,38
"153",10,31,6,16,6,27,2,16,24,4,4,5,4,5,0,4,5,2,2,35,20
"154",11,35,6,19,6,31,6,16,6,4,0,0,3,2,3,4,3,1,1,39,23
"155",12,35,6,19,6,35,6,19,6,2,3,0,NA,0,0,0,0,0,0,39,23
"156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",1,1,4,6,7,1,1,1,1,6,2,3,6,2,0,3,6,2,2,3,11
"158",2,3,4,6,9,1,4,6,7,2,0,0,3,4,2,2,2,1,2,5,13
"159",3,3,8,9,9,3,4,6,9,3,4,0,3,0,0,4,3,2,1,9,16
"160",4,3,11,14,9,3,8,9,9,5,3,4,5,4,0,3,5,2,1,12,21
"161",5,3,15,20,12,3,11,14,9,4,0,0,2,6,6,4,6,2,1,16,30
"162",6,3,23,20,14,3,15,20,12,2,6,0,2,0,0,6,2,2,2,24,32
"163",7,3,28,20,22,3,23,20,14,5,3,6,3,6,0,5,6,2,2,29,40
"164",8,3,31,20,33,3,28,20,22,3,0,0,4,1,6,3,6,2,2,32,51
"165",9,3,35,20,34,3,31,20,33,4,1,0,1,0,0,4,1,2,2,36,52
"166",10,8,39,20,37,3,35,20,34,3,2,4,3,2,0,4,3,2,2,83,55
"167",11,10,39,27,39,8,39,20,37,2,0,0,3,2,2,2,2,1,2,85,102
"168",12,10,39,27,39,10,39,27,39,3,2,0,NA,0,0,0,0,0,0,85,102
"169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",1,1,8,1,5,1,1,1,1,1,4,6,1,4,0,6,4,2,2,7,4
"171",2,1,9,13,6,1,8,1,5,1,0,0,3,4,6,1,6,2,1,8,17
"172",3,1,13,16,6,1,9,13,6,3,4,0,3,0,0,4,3,2,1,12,20
"173",4,1,15,16,13,1,13,16,6,2,6,5,6,5,0,2,6,2,2,14,27
"174",5,1,20,16,23,1,15,16,13,5,0,0,2,6,4,5,6,2,2,19,37
"175",6,8,20,18,1,1,20,16,23,2,4,0,2,0,0,4,2,1,1,26,17
"176",7,9,26,18,3,8,20,18,1,2,2,6,2,2,0,6,2,2,2,33,19
"177",8,9,28,18,7,9,26,18,3,2,0,0,2,4,2,2,4,2,2,35,23
"178",9,11,28,18,9,9,28,18,7,2,2,0,2,0,0,2,2,1,2,37,25
"179",10,12,28,22,9,11,28,18,9,4,2,1,4,2,0,1,4,1,1,38,29
"180",11,12,30,27,9,12,28,22,9,2,0,0,5,1,5,2,5,2,1,40,34
"181",12,12,30,27,9,12,30,27,9,1,5,0,NA,0,0,0,0,0,0,40,34
"182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",1,7,3,1,3,1,1,1,1,2,1,6,2,1,0,6,2,1,2,8,2
"184",2,7,4,1,8,7,3,1,3,1,0,0,2,5,2,1,5,2,2,9,7
"185",3,7,6,1,10,7,4,1,8,2,2,0,2,0,0,2,2,2,2,11,9
"186",4,16,6,7,11,7,6,1,10,6,6,1,6,1,0,6,6,1,1,20,16
"187",5,17,6,11,11,16,6,7,11,1,0,0,3,1,4,1,4,1,1,21,20
"188",6,18,6,11,14,17,6,11,11,3,1,0,3,0,0,1,3,1,2,22,23
"189",7,18,11,11,18,18,6,11,14,4,4,5,4,4,0,5,4,2,2,27,27
"190",8,18,15,19,24,18,11,11,18,4,0,0,6,2,5,4,6,2,2,31,41
"191",9,23,15,19,26,18,15,19,24,2,5,0,2,0,0,5,2,1,2,36,43
"192",10,33,15,19,38,23,15,19,26,6,6,6,6,6,0,6,6,1,2,46,55
"193",11,39,19,24,38,33,15,19,38,6,0,0,5,2,3,6,5,1,1,94,60
"194",12,39,19,24,38,39,19,24,38,2,3,0,NA,0,0,0,0,0,0,94,60
"195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",1,7,6,1,14,1,1,1,1,2,6,6,2,6,0,6,6,1,2,11,13
"197",2,7,8,11,20,7,6,1,14,2,0,0,3,5,6,2,6,2,2,13,29
"198",3,12,8,11,23,7,8,11,20,3,5,0,3,0,0,5,3,1,2,18,32
"199",4,14,8,16,23,12,8,11,23,2,1,5,1,5,0,2,5,1,1,20,37
"200",5,15,8,22,30,14,8,16,23,1,0,0,4,6,1,1,6,1,1,21,50
"201",6,15,17,23,1,15,8,22,30,4,1,0,1,0,0,4,1,2,1,30,22
"202",7,17,17,30,7,15,17,23,1,6,2,5,6,5,0,2,6,1,1,32,35
"203",8,17,22,30,11,17,17,30,7,5,0,0,4,4,3,5,4,2,2,37,39
"204",9,21,22,30,14,17,22,30,11,4,3,0,3,0,0,4,3,1,2,41,42
"205",10,21,26,33,14,21,22,30,14,2,3,4,2,3,0,4,3,2,1,45,45
"206",11,23,26,38,14,21,26,33,14,2,0,0,5,2,2,2,5,1,1,47,50
"207",12,23,26,38,14,23,26,38,14,2,2,0,NA,0,0,0,0,0,0,47,50
"208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",1,1,6,6,1,1,1,1,1,5,1,5,1,5,0,5,5,2,1,5,5
"210",2,1,7,7,13,1,6,6,1,1,0,0,6,2,3,1,6,2,2,6,18
"211",3,1,9,7,16,1,7,7,13,2,3,0,3,0,0,2,3,2,2,8,21
"212",4,1,12,8,16,1,9,7,16,2,1,3,2,1,0,3,1,2,1,11,22
"213",5,1,14,18,16,1,12,8,16,2,0,0,3,6,1,2,6,2,1,13,32
"214",6,2,14,21,16,1,14,18,16,3,1,0,3,0,0,1,3,1,1,14,35
"215",7,1,16,27,23,2,14,21,16,4,6,2,4,6,0,2,6,2,1,15,48
"216",8,6,16,32,1,1,16,27,23,4,0,0,5,3,2,4,5,1,1,20,31
"217",9,8,16,32,4,6,16,32,1,3,2,0,3,0,0,2,3,1,2,22,34
"218",10,8,21,37,4,8,16,32,4,3,5,5,3,5,0,5,5,2,1,27,39
"219",11,11,21,38,10,8,21,37,4,3,0,0,6,4,6,3,6,1,2,30,46
"220",12,11,21,38,10,11,21,38,10,4,6,0,NA,0,0,0,0,0,0,30,46
"221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",1,5,1,4,1,1,1,1,1,4,1,3,1,3,0,4,3,1,1,4,3
"223",2,5,2,4,6,5,1,4,1,1,0,0,5,1,3,1,5,2,2,5,8
"224",3,8,2,5,6,5,2,4,6,1,3,0,1,0,0,3,1,1,1,8,9
"225",4,8,7,5,10,8,2,5,6,5,4,3,4,3,0,5,4,2,2,13,13
"226",5,8,10,10,10,8,7,5,10,3,0,0,5,2,1,3,5,2,1,16,18
"227",6,9,10,12,10,8,10,10,10,2,1,0,2,0,0,1,2,1,1,17,20
"228",7,14,10,16,10,9,10,12,10,4,1,5,4,1,0,5,4,1,1,22,24
"229",8,15,10,16,15,14,10,16,10,1,0,0,1,2,5,1,5,1,2,23,29
"230",9,15,12,17,15,15,10,16,15,1,2,0,1,0,0,2,1,2,1,25,30
"231",10,15,19,24,21,15,12,17,15,2,6,6,2,6,0,6,6,2,1,32,43
"232",11,15,21,37,21,15,19,24,21,2,0,0,2,4,6,2,6,2,1,34,56
"233",12,15,21,37,21,15,21,37,21,2,4,0,NA,0,0,0,0,0,0,34,56
"234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",1,4,1,4,1,1,1,1,1,2,3,3,2,3,0,3,3,1,1,3,3
"236",2,4,3,4,10,4,1,4,1,2,0,0,4,4,6,2,6,2,2,5,12
"237",3,8,3,8,10,4,3,4,10,4,4,0,4,0,0,4,4,1,1,9,16
"238",4,13,3,13,10,8,3,8,10,5,3,5,3,5,0,5,5,1,1,14,21
"239",5,16,3,19,14,13,3,13,10,3,0,0,6,4,6,3,6,1,1,17,31
"240",6,28,5,19,18,16,3,19,14,4,6,0,4,0,0,6,4,1,2,31,35
"241",7,33,5,19,28,28,5,19,18,5,5,6,5,6,0,5,6,1,2,36,45
"242",8,33,11,19,5,33,5,19,28,5,0,0,4,5,1,5,4,2,2,42,22
"243",9,33,16,19,6,33,11,19,5,5,1,0,1,0,0,5,1,2,2,47,23
"244",10,37,22,22,6,33,16,19,6,3,6,6,3,6,0,6,3,2,1,57,26
"245",11,37,32,26,6,37,22,22,6,6,0,0,4,2,3,6,4,2,1,67,30
"246",12,37,32,26,6,37,32,26,6,2,3,0,NA,0,0,0,0,0,0,67,30
"247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",1,9,1,6,1,1,1,1,1,5,5,6,5,5,0,6,5,1,1,8,5
"249",2,14,1,6,4,9,1,6,1,5,0,0,2,3,4,5,3,1,2,13,8
"250",3,18,1,8,4,14,1,6,4,2,4,0,2,0,0,4,2,1,1,17,10
"251",4,21,1,15,4,18,1,8,4,6,6,3,6,6,0,3,6,1,1,20,17
"252",5,21,10,21,7,21,1,15,4,6,0,0,3,6,2,6,6,2,1,29,26
"253",6,24,10,21,9,21,10,21,7,3,2,0,2,0,0,3,2,1,2,32,28
"254",7,24,19,24,9,24,10,21,9,3,2,6,3,2,0,6,3,2,1,41,31
"255",8,26,19,28,9,24,19,24,9,2,0,0,2,4,3,2,4,1,1,43,35
"256",9,26,22,28,11,26,19,28,9,2,3,0,2,0,0,3,2,2,2,46,37
"257",10,31,28,28,8,26,22,28,11,3,6,6,3,6,0,6,6,2,2,57,34
"258",11,31,31,32,8,31,28,28,8,3,0,0,5,5,4,3,4,2,1,60,38
"259",12,31,31,32,8,31,31,32,8,5,5,0,NA,0,0,0,0,0,0,60,38
"260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",1,1,6,1,6,1,1,1,1,5,4,5,4,5,0,5,5,2,2,5,5
"262",2,5,6,1,11,1,6,1,6,4,0,0,2,5,6,4,5,1,2,9,10
"263",3,14,6,1,13,5,6,1,11,2,6,0,2,0,0,6,2,1,2,18,12
"264",4,14,17,1,22,14,6,1,13,6,3,6,3,6,0,6,6,2,2,29,21
"265",5,17,17,6,28,14,17,1,22,3,0,0,5,6,6,3,6,1,2,32,32
"266",6,17,26,6,33,17,17,6,28,5,6,0,5,0,0,6,5,2,2,41,37
"267",7,22,26,9,39,17,26,6,33,6,6,5,6,6,0,5,6,1,2,46,84
"268",8,22,35,24,39,22,26,9,39,6,0,0,6,6,2,6,6,2,1,55,99
"269",9,28,37,26,39,22,35,24,39,6,2,0,2,0,0,6,2,1,1,63,101
"270",10,28,38,33,39,28,37,26,39,6,3,1,6,3,0,1,6,2,1,64,108
"271",11,31,38,34,39,28,38,33,39,3,0,0,1,1,1,3,1,1,1,67,109
"272",12,31,38,34,39,31,38,34,39,1,1,0,NA,0,0,0,0,0,0,67,109
"273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",1,6,1,1,2,1,1,1,1,5,1,1,1,1,0,5,1,1,2,5,1
"275",2,7,1,8,8,6,1,1,2,1,0,0,6,2,2,1,6,1,2,6,14
"276",3,7,3,8,10,7,1,8,8,2,2,0,2,0,0,2,2,2,2,8,16
"277",4,9,3,11,10,7,3,8,10,3,1,2,3,1,0,2,3,1,1,10,19
"278",5,9,4,11,15,9,3,11,10,1,0,0,3,6,5,1,5,2,2,11,24
"279",6,20,4,14,15,9,4,11,15,3,6,0,3,0,0,6,3,1,1,22,27
"280",7,20,8,16,15,20,4,14,15,2,4,1,2,1,0,4,2,2,1,26,29
"281",8,21,8,22,20,20,8,16,15,1,0,0,4,6,6,1,6,1,1,27,40
"282",9,25,8,28,23,21,8,22,20,4,6,0,6,0,0,4,6,1,1,31,49
"283",10,1,1,8,31,25,8,28,23,6,2,3,6,3,0,2,6,2,1,0,37
"284",11,4,1,11,31,1,1,8,31,3,0,0,3,1,4,3,3,1,1,3,40
"285",12,4,1,11,31,4,1,11,31,1,4,0,NA,0,0,0,0,0,0,3,40
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",1,1,6,1,5,1,1,1,1,2,4,5,2,4,0,5,4,2,2,5,4
"288",2,1,8,1,9,1,6,1,5,2,0,0,4,4,6,2,4,2,2,7,8
"289",3,2,14,1,13,1,8,1,9,4,6,0,4,0,0,6,4,2,2,14,12
"290",4,5,14,5,13,2,14,1,13,3,4,4,4,4,0,3,4,1,1,17,16
"291",5,9,14,8,19,5,14,5,13,4,0,0,3,6,2,4,6,1,2,21,25
"292",6,9,17,10,19,9,14,8,19,3,2,0,2,0,0,3,2,2,1,24,27
"293",7,9,22,10,23,9,17,10,19,5,1,4,1,4,0,5,4,2,2,29,31
"294",8,9,23,15,23,9,22,10,23,1,0,0,5,3,1,1,5,2,1,30,36
"295",9,9,26,15,24,9,23,15,23,3,1,0,1,0,0,3,1,2,2,33,37
"296",10,9,29,19,24,9,26,15,24,4,3,4,4,4,0,3,4,2,1,36,41
"297",11,13,29,23,24,9,29,19,24,4,0,0,4,5,4,4,4,1,1,40,45
"298",12,13,29,23,24,13,29,23,24,5,4,0,NA,0,0,0,0,0,0,40,45
"299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",1,1,10,1,6,1,1,1,1,2,5,6,2,5,0,6,5,2,2,9,5
"301",2,3,10,1,13,1,10,1,6,2,0,0,4,6,1,2,6,1,2,11,12
