"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,5,2,3,2,3,0,5,3,1,2,5,3
"2",2,6,1,3,1,1,4,10,1,6,1,1,1,1,4,1,1,2,0,0,1,6,1,2,6,3,3,7,12
"3",3,6,1,4,1,1,5,10,1,6,1,3,1,1,4,10,1,1,1,0,1,0,0,1,1,3,2,8,13
"4",4,6,1,9,1,6,5,10,1,6,1,4,1,1,5,10,1,5,5,4,5,4,0,5,5,3,1,13,18
"5",5,10,1,9,1,11,11,10,1,6,1,9,1,6,5,10,1,4,0,0,5,1,6,4,6,1,2,17,29
"6",6,10,1,14,1,11,12,10,1,10,1,9,1,11,11,10,1,5,1,0,1,0,0,5,1,3,2,22,30
"7",7,10,2,14,1,11,12,10,5,10,1,14,1,11,12,10,1,1,4,2,4,2,0,1,4,2,4,23,34
"8",8,12,2,14,1,11,12,11,5,10,2,14,1,11,12,10,5,2,0,0,1,6,1,2,1,1,3,25,35
"9",9,12,3,20,1,11,12,11,6,12,2,14,1,11,12,11,5,6,1,0,1,0,0,6,1,3,4,32,36
"10",10,12,3,23,1,11,12,13,6,12,3,20,1,11,12,11,6,2,3,2,2,2,0,3,2,3,3,35,38
"11",11,14,3,23,1,11,12,17,6,12,3,23,1,11,12,13,6,2,0,0,2,4,4,2,4,1,3,37,42
