"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,4,1,1,1,3,1,1,1,1,1,1,3,2,2,2,2,0,3,2,2,3,3,2
"2",2,3,4,1,1,2,3,1,4,1,1,1,3,2,0,0,2,1,1,2,1,1,2,5,3
"3",3,5,4,1,1,2,4,3,4,1,1,2,3,2,1,0,1,0,0,2,1,1,3,7,4
"4",4,10,4,1,1,4,4,5,4,1,1,2,4,2,5,2,2,2,0,5,2,1,2,12,6
"5",5,10,6,1,1,9,4,10,4,1,1,4,4,2,0,0,5,1,4,2,5,2,2,14,11
"6",6,10,10,1,1,9,5,10,6,1,1,9,4,1,4,0,1,0,0,4,1,2,3,18,12
"7",7,10,15,1,1,9,8,10,10,1,1,9,5,5,3,2,3,2,0,5,3,2,3,23,15
"8",8,12,15,1,1,12,8,10,15,1,1,9,8,2,0,0,3,4,1,2,3,1,2,25,18
"9",9,16,15,1,1,13,8,12,15,1,1,12,8,4,1,0,1,0,0,4,1,1,2,29,19
"10",10,16,16,7,1,13,9,16,15,1,1,13,8,1,2,6,1,2,0,6,1,3,3,36,20
"11",11,16,18,7,1,15,9,16,16,7,1,13,9,2,0,0,2,4,3,2,2,2,2,38,22
"12",12,16,18,7,1,15,9,16,18,7,1,15,9,4,3,0,NA,0,0,0,0,0,0,38,22
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,1,2,7,5,1,1,1,1,1,1,1,6,1,1,6,1,0,1,6,3,1,1,10
"15",2,2,1,2,9,5,7,1,1,2,7,5,1,1,0,0,1,3,6,1,6,1,3,2,18
"16",3,5,1,2,9,6,7,2,1,2,9,5,7,1,3,0,1,0,0,3,1,1,2,5,19
"17",4,5,6,2,9,6,8,5,1,2,9,6,7,1,5,1,1,1,0,5,1,2,3,10,20
"18",5,6,6,2,9,6,13,5,6,2,9,6,8,1,0,0,6,5,5,1,5,1,3,11,25
"19",6,8,12,2,14,6,13,6,6,2,9,6,13,6,5,0,5,0,0,6,5,2,1,19,30
"20",7,8,12,6,16,18,13,8,12,2,14,6,13,4,6,3,6,3,0,4,6,3,2,23,44
"21",8,11,12,6,16,23,19,8,12,6,16,18,13,3,0,0,6,4,2,3,6,1,3,26,55
"22",9,15,12,6,18,23,19,11,12,6,16,23,19,4,2,0,2,0,0,4,2,1,1,30,57
"23",10,16,12,1,24,29,19,15,12,6,18,23,19,1,6,6,6,6,0,1,6,1,1,26,69
"24",11,22,16,1,26,29,19,16,12,1,24,29,19,6,0,0,2,5,2,6,2,1,1,36,71
"25",12,22,16,1,26,29,19,22,16,1,26,29,19,5,2,0,NA,0,0,0,0,0,0,36,71
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,1,4,1,1,1,4,1,1,1,1,1,1,2,3,3,2,3,0,3,3,2,3,3,3
"28",2,3,4,1,1,6,4,1,4,1,1,1,4,2,0,0,5,5,3,2,5,1,2,5,8
"29",3,3,9,1,1,6,7,3,4,1,1,6,4,5,3,0,3,0,0,5,3,2,3,10,11
"30",4,3,9,6,2,6,7,3,9,1,1,6,7,1,5,1,1,1,0,5,1,3,1,15,12
"31",5,4,9,6,2,10,7,3,9,6,2,6,7,1,0,0,1,4,2,1,4,1,2,16,16
"32",6,5,9,6,2,12,7,4,9,6,2,10,7,1,2,0,2,0,0,1,2,1,2,17,18
"33",7,8,9,6,2,17,7,5,9,6,2,12,7,3,3,5,3,5,0,3,5,1,2,20,23
"34",8,8,9,9,2,17,10,8,9,6,2,17,7,3,0,0,3,1,3,3,3,3,3,23,26
"35",9,8,12,9,3,17,10,8,9,9,2,17,10,1,3,0,1,0,0,3,1,2,1,26,27
"36",10,8,16,9,8,17,16,8,12,9,3,17,10,6,2,4,6,2,0,4,6,2,3,30,38
"37",11,8,16,11,13,17,16,8,16,9,8,17,16,2,0,0,5,4,5,2,5,3,1,32,43
"38",12,8,16,11,13,17,16,8,16,11,13,17,16,4,5,0,NA,0,0,0,0,0,0,32,43
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,3,1,1,3,1,1,1,1,1,1,1,1,2,1,2,1,2,0,2,2,1,1,2,2
"41",2,4,1,1,9,6,1,3,1,1,3,1,1,1,0,0,5,2,6,1,6,1,1,3,13
"42",3,4,3,1,9,11,1,4,1,1,9,6,1,5,2,0,5,0,0,2,5,2,2,5,18
"43",4,4,14,1,9,14,1,4,3,1,9,11,1,3,3,6,3,3,0,6,3,2,2,16,21
"44",5,7,14,1,13,14,1,4,14,1,9,14,1,3,0,0,4,3,1,3,4,1,1,19,25
"45",6,7,17,1,13,15,1,7,14,1,13,14,1,3,1,0,1,0,0,3,1,2,2,22,26
"46",7,7,17,2,17,15,1,7,17,1,13,15,1,3,1,4,3,4,0,1,4,3,1,23,30
"47",8,10,17,2,17,15,6,7,17,2,17,15,1,3,0,0,4,5,1,3,5,1,3,26,35
"48",9,14,17,2,18,15,6,10,17,2,17,15,6,4,1,0,1,0,0,4,1,1,1,30,36
"49",10,14,21,2,22,15,6,14,17,2,18,15,6,1,4,4,1,4,0,4,4,2,1,34,40
"50",11,15,21,2,26,15,6,14,21,2,22,15,6,1,0,0,4,1,1,1,4,1,1,35,44
"51",12,15,21,2,26,15,6,15,21,2,26,15,6,1,1,0,NA,0,0,0,0,0,0,35,44
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",1,1,5,1,6,1,7,1,1,1,1,1,1,4,3,6,3,6,0,4,6,2,3,4,11
"54",2,4,5,1,11,7,7,1,5,1,6,1,7,3,0,0,6,6,4,3,6,1,2,7,22
"55",3,9,11,1,15,7,7,4,5,1,11,7,7,6,4,0,4,0,0,6,4,2,1,18,26
"56",4,9,12,1,15,7,11,9,11,1,15,7,7,1,4,1,4,1,0,1,4,2,3,19,30
"57",5,10,12,1,15,12,11,9,12,1,15,7,11,1,0,0,5,3,6,1,5,1,2,20,35
"58",6,10,15,1,25,18,11,10,12,1,15,12,11,3,6,0,6,0,0,3,6,2,2,23,51
"59",7,14,15,7,6,18,11,10,15,1,25,18,11,5,6,2,5,2,0,6,5,3,1,33,32
"60",8,16,15,7,6,18,16,14,15,7,6,18,11,2,0,0,4,2,5,2,5,1,3,35,37
"61",9,16,15,11,8,18,16,16,15,7,6,18,16,4,2,0,2,0,0,4,2,3,1,39,39
"62",10,19,21,11,11,24,16,16,15,11,8,18,16,6,6,3,6,3,0,6,6,2,2,48,48
"63",11,19,21,14,21,24,16,19,21,11,11,24,16,3,0,0,2,6,4,3,6,3,1,51,58
