"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,3,7,1,1,4,1,1,1,1,1,1,1,1,1,1,3,3,6,3,3,0,6,3,3,2,8,3
"2",2,1,3,7,4,1,4,1,5,1,3,7,1,1,4,1,1,3,0,0,5,1,4,3,4,4,4,11,7
"3",3,1,3,12,4,1,4,2,5,1,3,7,4,1,4,1,5,5,1,0,1,0,0,5,1,3,3,16,8
"4",4,1,5,12,4,1,4,2,15,1,3,12,4,1,4,2,5,2,2,6,2,6,0,2,6,2,4,18,18
"5",5,3,5,12,4,1,4,5,15,1,5,12,4,1,4,2,15,2,0,0,1,3,1,2,3,1,3,20,21
"6",6,3,6,12,4,2,4,5,15,3,5,12,4,1,4,5,15,1,1,0,1,0,0,1,1,2,1,21,22
"7",7,3,13,12,4,2,4,5,18,3,6,12,4,2,4,5,15,6,2,3,2,3,0,6,3,2,4,28,25
"8",8,3,13,14,4,2,6,5,18,3,13,12,4,2,4,5,18,2,0,0,2,1,1,2,2,3,2,30,27
"9",9,3,14,14,4,2,7,5,18,3,13,14,4,2,6,5,18,1,1,0,1,0,0,1,1,2,2,31,28
"10",10,8,14,14,4,2,7,5,23,3,14,14,4,2,7,5,18,5,5,2,5,2,0,5,5,1,4,36,33
"11",11,10,14,14,4,8,7,10,23,8,14,14,4,2,7,5,23,2,0,0,4,4,6,2,6,1,1,38,44
"12",12,10,14,14,4,8,7,10,23,10,14,14,4,8,7,10,23,4,4,0,NA,0,0,0,0,0,0,38,44
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,1,5,1,6,1,1,1,1,1,1,1,1,1,1,1,4,3,5,3,5,0,4,5,3,1,4,5
"15",2,4,1,5,1,6,1,1,5,1,1,5,1,6,1,1,1,3,0,0,5,3,4,3,4,1,4,7,9
"16",3,4,1,10,1,6,4,1,5,4,1,5,1,6,1,1,5,5,3,0,3,0,0,5,3,3,2,12,12
"17",4,4,1,10,4,9,4,1,5,4,1,10,1,6,4,1,5,3,2,3,2,3,0,3,3,4,1,15,15
"18",5,4,3,10,4,10,4,7,5,4,1,10,4,9,4,1,5,2,0,0,3,6,3,2,6,2,3,17,22
