"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,4,1,7,1,3,1,1,1,1,1,1,1,1,1,1,1,6,2,5,2,5,0,6,2,3,1,9,2
"2",2,4,6,7,1,4,1,1,1,4,1,7,1,3,1,1,1,5,0,0,1,3,4,5,1,2,1,14,3
"3",3,4,6,11,1,7,1,1,1,4,6,7,1,4,1,1,1,3,4,0,3,0,0,4,3,3,1,18,6
"4",4,9,6,11,1,8,1,1,1,4,6,11,1,7,1,1,1,1,5,5,1,5,0,5,1,1,1,23,7
"5",5,9,6,11,6,8,1,4,1,9,6,11,1,8,1,1,1,5,0,0,5,3,6,5,3,4,3,28,10
"6",6,15,6,11,12,13,1,4,1,9,6,11,6,8,1,4,1,5,6,0,5,0,0,6,5,4,1,40,15
"7",7,20,6,11,12,13,4,4,1,15,6,11,12,13,1,4,1,3,5,3,3,3,0,5,3,1,2,45,18
"8",8,20,9,11,12,19,4,10,1,20,6,11,12,13,4,4,1,3,0,0,5,6,1,3,6,2,3,48,30
"9",9,25,9,11,12,19,5,10,1,20,9,11,12,19,4,10,1,5,1,0,1,0,0,5,1,1,2,53,31
"10",10,1,9,11,12,19,10,15,1,25,9,11,12,19,5,10,1,6,5,2,5,2,0,6,5,1,3,29,41
"11",11,1,9,13,12,19,12,15,1,1,9,11,12,19,10,15,1,2,0,0,4,1,2,2,2,3,2,31,43
"12",12,1,9,17,12,19,13,15,1,1,9,13,12,19,12,15,1,4,1,0,1,0,0,4,1,3,2,35,44
"13",13,1,11,17,12,23,13,15,1,1,9,17,12,19,13,15,1,2,4,4,4,4,0,2,4,2,1,37,48
"14",14,9,11,17,12,6,13,21,1,1,11,17,12,23,13,15,1,4,0,0,6,1,2,4,6,1,3,45,37
"15",15,11,11,17,12,6,14,21,1,9,11,17,12,6,13,21,1,1,2,0,1,0,0,2,1,1,2,47,38
"16",16,11,16,17,12,6,19,21,1,11,11,17,12,6,14,21,1,4,5,5,4,5,0,5,5,2,2,52,43
"17",17,15,16,17,12,6,22,21,1,11,16,17,12,6,19,21,1,4,0,0,6,3,4,4,3,1,2,56,46
"18",18,15,1,17,18,6,22,26,5,15,16,17,12,6,22,21,1,6,4,0,4,0,0,6,4,4,4,47,55
"19",19,17,4,30,18,5,1,26,1,15,1,17,18,6,22,26,5,4,6,4,4,4,0,6,4,3,1,65,29
"20",20,17,10,30,18,10,1,1,1,17,4,30,18,5,1,26,1,4,0,0,5,2,1,4,5,2,1,71,9
"21",21,19,10,30,18,11,1,1,1,17,10,30,18,10,1,1,1,2,1,0,1,0,0,2,1,1,1,73,10
"22",22,19,10,33,18,13,1,1,1,19,10,30,18,11,1,1,1,3,2,1,2,1,0,3,2,3,1,76,12
"23",23,19,11,33,18,18,1,1,1,19,10,33,18,13,1,1,1,1,0,0,5,6,2,1,5,2,1,77,17
"24",24,19,11,35,18,18,1,1,1,19,11,33,18,18,1,1,1,6,2,0,6,0,0,2,0,3,0,79,17
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",1,6,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,5,5,5,5,5,0,5,5,1,3,5,5
"27",2,6,1,1,6,1,1,6,6,6,1,1,1,1,1,6,1,5,0,0,4,2,5,5,5,4,4,10,10
"28",3,6,1,3,6,1,1,6,10,6,1,1,6,1,1,6,6,4,2,0,4,0,0,2,4,3,4,12,14
"29",4,6,1,8,12,7,1,6,12,6,1,3,6,1,1,6,10,6,6,6,6,6,0,6,6,4,1,23,22
"30",5,7,1,14,12,9,1,6,12,6,1,8,12,7,1,6,12,6,0,0,6,3,2,6,2,3,1,30,24
"31",6,13,1,14,17,12,1,6,12,7,1,14,12,9,1,6,12,6,3,0,3,0,0,6,3,1,1,41,27
"32",7,13,6,14,17,12,1,6,13,13,1,14,17,12,1,6,12,1,5,5,1,5,0,5,1,2,4,46,28
"33",8,18,6,14,17,12,1,6,14,13,6,14,17,12,1,6,13,5,0,0,3,1,2,5,1,1,4,51,29
"34",9,18,6,14,19,15,1,6,14,18,6,14,17,12,1,6,14,3,2,0,3,0,0,2,3,4,1,53,32
"35",10,23,6,14,19,15,1,8,14,18,6,14,19,15,1,6,14,2,5,1,2,1,0,5,2,1,3,58,34
"36",11,23,6,15,19,15,1,9,14,23,6,14,19,15,1,8,14,1,0,0,1,5,3,1,1,3,3,59,35
"37",12,28,6,15,19,18,1,9,14,23,6,15,19,15,1,9,14,5,3,0,3,0,0,5,3,1,1,64,38
"38",13,28,18,15,19,18,4,9,14,28,6,15,19,18,1,9,14,4,3,6,4,3,0,6,3,2,2,76,41
"39",14,37,18,15,19,18,4,14,13,28,18,15,19,18,4,9,14,4,0,0,6,3,2,4,6,1,4,85,45
"40",15,39,18,18,19,21,4,14,13,37,18,15,19,18,4,14,13,3,2,0,3,0,0,2,3,1,1,128,48
"41",16,39,21,18,19,25,4,14,13,39,18,18,19,21,4,14,13,3,4,2,4,2,0,3,4,2,1,131,52
"42",17,39,21,20,19,25,5,14,13,39,21,18,19,25,4,14,13,2,0,0,1,2,1,2,1,3,2,133,53
"43",18,39,21,22,19,26,5,14,13,39,21,20,19,25,5,14,13,2,1,0,1,0,0,2,1,3,1,135,54
"44",19,39,21,24,19,30,5,14,13,39,21,22,19,26,5,14,13,2,4,6,4,6,0,2,4,3,1,137,58
"45",20,39,27,24,20,33,5,14,13,39,21,24,19,30,5,14,13,6,0,0,6,3,3,6,3,2,1,144,61
"46",21,39,38,24,20,36,5,14,13,39,27,24,20,33,5,14,13,6,3,0,3,0,0,6,3,2,1,155,64
"47",22,39,38,28,20,37,5,14,13,39,38,24,20,36,5,14,13,4,1,6,1,6,0,4,1,3,1,159,65
"48",23,39,38,38,20,37,6,14,13,39,38,28,20,37,5,14,13,6,0,0,1,4,6,6,1,3,2,169,66
"49",24,39,38,38,29,37,1,14,13,39,38,38,20,37,6,14,13,4,6,0,6,0,0,4,0,4,0,178,61
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",1,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,1,1,0,5,1,1,4,5,1
"52",2,7,1,1,1,3,1,1,2,6,1,1,1,1,1,1,2,1,0,0,1,2,3,1,2,1,1,6,3
"53",3,7,1,2,1,3,1,4,2,7,1,1,1,3,1,1,2,1,3,0,3,0,0,1,3,3,3,7,6
"54",4,7,10,2,1,3,1,8,2,7,1,2,1,3,1,4,2,6,4,4,4,4,0,6,4,2,3,16,10
"55",5,7,10,2,5,3,2,8,2,7,10,2,1,3,1,8,2,4,0,0,6,3,1,4,1,4,2,20,11
"56",6,7,13,8,5,3,5,8,2,7,10,2,5,3,2,8,2,6,3,0,3,0,0,6,3,3,2,29,14
"57",7,13,13,11,5,3,5,9,2,7,13,8,5,3,5,8,2,6,4,1,4,1,0,6,1,1,3,38,15
