"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"42",3,1,1,4,4,9,1,1,1,1,1,4,1,8,1,1,1,3,1,0,1,0,0,3,1,4,1,6,8
"43",4,1,1,9,4,13,1,1,1,1,1,4,4,9,1,1,1,1,4,5,1,4,0,5,4,3,1,11,12
"44",5,2,1,9,4,21,1,1,1,1,1,9,4,13,1,1,1,1,0,0,3,2,6,1,6,1,1,12,20
"45",6,2,1,9,7,23,1,1,1,2,1,9,4,21,1,1,1,3,2,0,2,0,0,3,2,4,1,15,22
"46",7,1,6,9,7,26,1,1,1,2,1,9,7,23,1,1,1,1,4,5,1,4,0,5,1,2,1,19,25
"47",8,5,6,9,1,30,1,1,1,1,6,9,7,26,1,1,1,4,0,0,6,6,3,4,3,1,1,17,29
"48",9,5,12,15,5,39,1,1,1,5,6,9,1,30,1,1,1,6,6,0,6,0,0,6,6,2,1,33,38
"49",10,5,15,15,5,42,1,1,1,5,12,15,5,39,1,1,1,3,1,3,1,3,0,3,3,2,1,36,41
"50",11,5,15,16,5,47,1,1,1,5,15,15,5,42,1,1,1,1,0,0,5,1,5,1,5,3,1,37,46
"51",12,5,16,16,5,47,6,1,1,5,15,16,5,47,1,1,1,1,5,0,5,0,0,1,5,2,2,38,51
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",1,6,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,4,0,5,4,1,1,5,4
"54",2,7,1,1,1,14,1,1,1,6,1,1,1,5,1,1,1,1,0,0,2,6,1,1,6,1,1,6,13
"55",3,7,2,1,1,16,1,1,1,7,1,1,1,14,1,1,1,2,1,0,2,0,0,1,2,2,1,7,15
"56",4,13,2,1,3,29,1,1,1,7,2,1,1,16,1,1,1,3,6,6,3,6,0,6,6,1,1,15,28
"57",5,13,2,4,3,31,1,1,1,13,2,1,3,29,1,1,1,3,0,0,1,2,1,3,2,3,1,18,30
"58",6,14,2,4,3,32,1,1,1,13,2,4,3,31,1,1,1,1,1,0,1,0,0,1,1,1,1,19,31
"59",7,15,2,10,3,11,1,1,1,14,2,4,3,32,1,1,1,5,6,6,5,6,0,6,6,3,1,26,10
"60",8,15,2,15,3,21,1,1,1,15,2,10,3,11,1,1,1,5,0,0,1,3,6,5,6,3,1,31,20
"61",9,15,2,15,6,22,1,1,1,15,2,15,3,21,1,1,1,1,3,0,1,0,0,3,1,4,1,34,21
"62",10,15,2,15,8,23,1,1,1,15,2,15,6,22,1,1,1,1,1,2,1,1,0,2,1,4,1,36,22
"63",11,15,3,15,8,32,1,1,1,15,2,15,8,23,1,1,1,1,0,0,4,6,4,1,6,2,1,37,31
"64",12,19,3,15,8,36,1,1,1,15,3,15,8,32,1,1,1,4,4,0,4,0,0,4,4,1,1,41,35
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",1,1,1,1,6,12,1,1,1,1,1,1,1,1,1,1,1,5,6,6,6,6,0,5,6,4,1,5,11
"67",2,11,1,1,6,23,1,1,1,1,1,1,6,12,1,1,1,6,0,0,5,6,3,6,6,1,1,15,22
