"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,1,2,2,3,1,2
"2",2,1,2,1,3,1,5,9,1,1,2,1,1,1,1,3,1,2,0,0,6,5,1,2,6,4,3,3,12
"3",3,1,2,6,3,2,5,9,1,1,2,1,3,1,5,9,1,5,1,0,1,0,0,5,1,3,1,8,13
"4",4,6,2,6,3,2,5,9,5,1,2,6,3,2,5,9,1,4,5,3,4,3,0,5,4,1,4,13,17
"5",5,9,2,6,3,5,5,9,5,6,2,6,3,2,5,9,5,3,0,0,2,3,5,3,3,1,1,16,20
"6",6,9,7,6,3,7,5,9,5,9,2,6,3,5,5,9,5,2,5,0,2,0,0,5,2,2,1,21,22
"7",7,9,12,6,3,7,5,12,5,9,7,6,3,7,5,9,5,3,3,5,3,3,0,5,3,2,3,26,25
"8",8,9,12,6,6,7,12,12,5,9,12,6,3,7,5,12,5,3,0,0,1,1,6,3,6,4,2,29,32
"9",9,9,13,6,6,7,12,12,6,9,12,6,6,7,12,12,5,1,1,0,1,0,0,1,1,2,4,30,33
"10",10,9,13,6,9,7,21,12,6,9,13,6,6,7,12,12,6,3,6,3,6,3,0,3,6,4,2,33,42
"11",11,9,13,9,9,8,21,12,6,9,13,6,9,7,21,12,6,3,0,0,1,3,5,3,1,3,1,36,43
"12",12,12,13,9,9,8,21,12,6,9,13,9,9,8,21,12,6,3,5,0,5,0,0,3,0,1,0,39,43
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,6,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,5,2,2,0,5,2,2,1,5,2
"15",2,3,6,1,1,3,1,1,5,1,6,1,1,3,1,1,1,2,0,0,2,1,4,2,4,1,4,7,6
"16",3,3,6,1,3,3,2,1,5,3,6,1,1,3,1,1,5,2,1,0,1,0,0,2,1,4,2,9,7
"17",4,8,6,7,9,8,8,1,5,3,6,1,3,3,2,1,5,6,6,4,6,4,0,6,6,3,2,26,18
"18",5,8,10,7,9,11,8,1,5,8,6,7,9,8,8,1,5,4,0,0,2,2,3,4,3,2,1,30,21
"19",6,10,10,7,9,13,8,1,5,8,10,7,9,11,8,1,5,2,2,0,2,0,0,2,2,1,1,32,23
"20",7,15,10,13,9,13,12,1,5,10,10,7,9,13,8,1,5,4,3,6,4,3,0,6,4,3,2,43,27
"21",8,15,13,13,9,17,12,1,5,15,10,13,9,13,12,1,5,3,0,0,4,2,3,3,4,2,1,46,31
"22",9,15,13,16,9,17,12,3,5,15,13,13,9,17,12,1,5,2,3,0,2,0,0,3,2,3,3,49,33
"23",10,21,13,18,9,20,12,3,5,15,13,16,9,17,12,3,5,3,2,6,3,2,0,6,3,1,1,57,36
"24",11,23,13,18,9,25,12,3,5,21,13,18,9,20,12,3,5,2,0,0,1,5,5,2,5,1,1,59,41
"25",12,23,18,18,9,25,12,3,5,23,13,18,9,25,12,3,5,1,5,0,1,0,0,5,0,2,0,64,41
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,4,4,1,4,1,0,4,4,4,4,4,4
"28",2,2,1,1,5,7,1,5,5,1,1,1,5,1,1,1,5,1,0,0,1,5,6,1,6,1,1,5,14
"29",3,2,1,6,5,7,1,5,6,2,1,1,5,7,1,5,5,1,5,0,1,0,0,5,1,3,4,10,15
"30",4,2,3,6,5,7,1,8,6,2,1,6,5,7,1,5,6,3,2,4,3,4,0,2,3,2,3,12,18
"31",5,6,3,6,5,7,5,8,6,2,3,6,5,7,1,8,6,4,0,0,4,2,4,4,4,1,2,16,22
"32",6,6,7,6,5,7,5,8,8,6,3,6,5,7,5,8,6,2,4,0,2,0,0,4,2,2,4,20,24
"33",7,6,7,6,9,7,5,11,8,6,7,6,5,7,5,8,8,1,4,3,1,3,0,4,3,4,3,24,27
"34",8,6,7,6,10,7,10,17,8,6,7,6,9,7,5,11,8,1,0,0,5,6,5,1,6,4,3,25,38
"35",9,6,12,6,10,12,10,17,8,6,7,6,10,7,10,17,8,5,5,0,5,0,0,5,5,2,1,30,43
"36",10,6,12,6,13,20,10,17,8,6,12,6,10,12,10,17,8,3,6,2,6,2,0,3,6,4,1,33,51
"37",11,8,12,6,13,25,10,17,8,6,12,6,13,20,10,17,8,2,0,0,5,2,5,2,5,1,1,35,56
"38",12,13,12,6,13,25,10,17,8,8,12,6,13,25,10,17,8,2,5,0,2,0,0,5,0,1,0,40,56
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,1,1,6,1,1,1,1,3,1,1,1,1,1,1,1,1,2,5,1,2,1,0,5,2,3,4,5,2
"41",2,1,2,6,1,1,1,5,3,1,1,6,1,1,1,1,3,1,0,0,4,1,3,1,4,2,3,6,6
"42",3,1,2,6,4,1,2,5,3,1,2,6,1,1,1,5,3,1,3,0,1,0,0,3,1,4,2,9,7
"43",4,1,2,6,8,1,2,10,3,1,2,6,4,1,2,5,3,5,4,2,5,2,0,4,5,4,3,13,12
"44",5,1,2,6,10,1,5,10,3,1,2,6,8,1,2,10,3,2,0,0,3,2,3,2,3,4,2,15,15
"45",6,1,5,6,10,1,7,10,3,1,2,6,10,1,5,10,3,2,3,0,2,0,0,3,2,2,2,18,17
"46",7,1,11,6,15,2,7,10,3,1,5,6,10,1,7,10,3,1,6,1,1,1,0,6,1,2,1,29,18
"47",8,1,11,6,16,2,7,14,3,1,11,6,15,2,7,10,3,1,0,0,4,3,4,1,4,4,3,30,22
"48",9,1,11,9,16,2,7,14,7,1,11,6,16,2,7,14,3,3,4,0,4,0,0,3,4,3,4,33,26
"49",10,9,11,15,16,2,7,19,7,1,11,9,16,2,7,14,7,5,4,6,5,4,0,6,5,1,3,47,31
"50",11,13,11,15,16,2,7,24,7,9,11,15,16,2,7,19,7,4,0,0,6,4,5,4,5,1,3,51,36
"51",12,13,12,21,16,2,7,24,7,13,11,15,16,2,7,24,7,6,4,0,4,0,0,6,0,3,0,58,36
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",1,1,5,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,4,1,3,0,4,3,2,4,4,3
"54",2,1,6,1,1,1,1,7,7,1,5,1,1,1,1,1,4,1,0,0,4,6,6,1,6,2,3,5,12
"55",3,1,6,11,1,5,1,7,7,1,6,1,1,1,1,7,7,4,6,0,4,0,0,6,4,3,1,15,16
"56",4,1,17,11,1,5,1,8,7,1,6,11,1,5,1,7,7,6,1,1,1,1,0,6,1,2,3,26,17
"57",5,2,17,11,1,10,1,8,7,1,17,11,1,5,1,8,7,1,0,0,3,5,4,1,5,1,1,27,22
"58",6,2,17,15,1,13,1,8,7,2,17,11,1,10,1,8,7,3,4,0,3,0,0,4,3,3,1,31,25
"59",7,7,17,15,7,13,1,11,7,2,17,15,1,13,1,8,7,3,1,6,3,1,0,6,3,4,3,42,28
"60",8,7,18,15,7,13,1,16,7,7,17,15,7,13,1,11,7,1,0,0,6,5,1,1,5,2,3,43,33
"61",9,7,18,15,18,14,1,16,7,7,18,15,7,13,1,16,7,6,1,0,1,0,0,6,1,4,1,54,34
"62",10,16,18,15,18,14,1,16,10,7,18,15,18,14,1,16,7,3,1,6,3,1,0,6,3,1,4,63,37
"63",11,17,18,15,18,23,1,16,10,16,18,15,18,14,1,16,10,1,0,0,6,6,1,1,6,1,1,64,46
"64",12,17,19,15,18,23,1,16,10,17,18,15,18,23,1,16,10,6,1,0,6,0,0,1,0,2,0,65,46
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",1,1,1,7,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,6,2,1,0,6,2,3,1,9,2
"67",2,1,1,7,5,3,1,6,1,1,1,7,4,3,1,1,1,1,0,0,5,4,5,1,5,4,3,10,7
"68",3,1,1,7,10,3,1,6,5,1,1,7,5,3,1,6,1,4,5,0,4,0,0,5,4,4,4,15,11
"69",4,7,1,11,10,6,1,6,5,1,1,7,10,3,1,6,5,6,1,3,1,3,0,6,3,1,1,25,14
"70",5,7,2,11,10,6,1,6,10,7,1,11,10,6,1,6,5,1,0,0,1,5,3,1,5,2,4,26,19
"71",6,10,2,11,10,6,2,6,10,7,2,11,10,6,1,6,10,1,3,0,1,0,0,3,1,1,2,29,20
"72",7,14,2,11,10,6,6,6,10,10,2,11,10,6,2,6,10,4,4,1,4,1,0,4,4,1,2,33,24
"73",8,14,3,11,10,6,10,6,10,14,2,11,10,6,6,6,10,1,0,0,4,4,2,1,4,2,2,34,28
"74",9,18,3,11,10,6,10,6,12,14,3,11,10,6,10,6,10,4,2,0,2,0,0,4,2,1,4,38,30
"75",10,18,3,11,14,11,10,6,12,18,3,11,10,6,10,6,12,4,5,3,5,3,0,4,5,4,1,42,35
"76",11,21,3,11,14,12,10,6,12,18,3,11,14,11,10,6,12,3,0,0,1,1,5,3,1,1,1,45,36
"77",12,21,3,16,14,12,10,6,12,21,3,11,14,12,10,6,12,1,5,0,1,0,0,5,0,3,0,50,36
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",1,1,1,6,1,1,5,1,1,1,1,1,1,1,1,1,1,4,4,5,4,4,0,5,4,3,2,5,4
"80",2,5,1,6,1,6,5,1,7,1,1,6,1,1,5,1,1,4,0,0,6,3,2,4,6,1,4,9,15
"81",3,5,4,6,1,6,5,3,7,5,1,6,1,6,5,1,7,3,2,0,2,0,0,3,2,2,3,12,17
"82",4,10,4,6,1,12,9,3,13,5,4,6,1,6,5,3,7,1,5,6,1,6,0,5,6,1,1,17,33
"83",5,10,5,6,1,12,9,3,17,10,4,6,1,12,9,3,13,1,0,0,3,4,1,1,4,2,4,18,37
"84",6,13,5,6,1,13,9,3,17,10,5,6,1,12,9,3,17,3,1,0,1,0,0,3,1,1,1,21,38
