"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,1,3,1,1,3,1,1,1,1,1,1,2,1,2,1,2,0,2,2,3,3,2,2
"2",2,1,2,3,1,1,11,1,1,3,1,1,3,1,0,0,4,6,6,1,6,2,3,3,10
"3",3,5,2,9,5,1,11,1,2,3,1,1,11,4,6,0,4,0,0,6,4,3,1,13,14
"4",4,9,2,9,9,1,11,5,2,9,5,1,11,1,4,4,1,4,0,4,4,1,1,17,18
"5",5,9,2,10,15,1,17,9,2,9,9,1,11,1,0,0,1,6,6,1,6,3,1,18,30
"6",6,9,8,14,16,1,17,9,2,10,15,1,17,1,6,0,1,0,0,6,1,2,1,28,31
"7",7,9,8,18,19,1,17,9,8,14,16,1,17,3,4,3,3,3,0,4,3,3,1,32,34
"8",8,9,11,18,25,9,17,9,8,18,19,1,17,3,0,0,6,1,6,3,6,2,2,35,48
"9",9,9,22,24,26,9,17,9,11,18,25,9,17,1,6,0,1,0,0,6,1,2,1,52,49
"10",10,15,25,24,31,9,17,9,22,24,26,9,17,6,5,3,5,3,0,6,5,1,1,61,54
"11",11,18,25,24,36,9,17,15,25,24,31,9,17,3,0,0,5,1,1,3,5,1,1,64,59
"12",12,18,25,24,36,9,17,18,25,24,36,9,17,1,1,0,NA,0,0,0,0,0,0,64,59
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,7,5,1,8,1,1,1,1,1,1,1,1,6,6,2,6,2,0,6,6,1,1,10,7
"15",2,7,5,3,8,1,6,7,5,1,8,1,1,2,0,0,5,6,3,2,5,3,3,12,12
"16",3,8,11,3,8,4,6,7,5,3,8,1,6,6,3,0,3,0,0,6,3,2,2,19,15
"17",4,8,22,3,8,4,11,8,11,3,8,4,6,1,6,5,1,5,0,6,5,2,3,30,20
"18",5,8,22,4,13,4,11,8,22,3,8,4,11,1,0,0,5,4,3,1,5,3,1,31,25
"19",6,8,22,8,16,4,11,8,22,4,13,4,11,4,3,0,3,0,0,4,3,3,1,35,28
"20",7,11,22,8,16,4,14,8,22,8,16,4,11,1,3,3,1,3,0,3,3,1,3,38,31
"21",8,11,22,9,16,4,18,11,22,8,16,4,14,1,0,0,4,4,5,1,4,3,3,39,35
"22",9,16,22,9,20,4,18,11,22,9,16,4,18,4,5,0,4,0,0,5,4,1,1,44,39
"23",10,18,22,15,24,4,18,16,22,9,20,4,18,6,4,4,4,4,0,6,4,3,1,52,43
"24",11,22,22,15,26,4,18,18,22,15,24,4,18,4,0,0,3,2,4,4,2,1,1,56,45
"25",12,22,22,15,26,4,18,22,22,15,26,4,18,3,4,0,NA,0,0,0,0,0,0,56,45
