"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,0,2,2,2,1,2,2
"2",2,1,4,1,1,8,1,1,1,1,3,1,1,3,1,1,1,1,0,0,2,5,4,1,5,2,1,3,7
"3",3,1,4,1,5,8,1,1,3,1,4,1,1,8,1,1,1,2,4,0,2,0,0,4,2,4,4,7,9
"4",4,1,9,1,5,10,1,1,3,1,4,1,5,8,1,1,3,5,2,3,2,3,0,5,2,2,1,12,11
"5",5,1,9,1,8,14,1,1,3,1,9,1,5,10,1,1,3,3,0,0,4,4,3,3,4,4,1,15,15
"6",6,1,13,1,8,14,1,1,6,1,9,1,8,14,1,1,3,4,3,0,3,0,0,4,3,2,4,19,18
"7",7,1,13,1,16,14,5,1,6,1,13,1,8,14,1,1,6,4,1,6,4,1,0,6,4,4,2,27,22
"8",8,1,14,1,16,14,5,6,6,1,13,1,16,14,5,1,6,1,0,0,3,5,2,1,5,2,3,28,27
"9",9,1,14,4,16,14,5,6,8,1,14,1,16,14,5,6,6,3,2,0,2,0,0,3,2,3,4,31,29
"10",10,1,14,4,18,16,5,6,8,1,14,4,16,14,5,6,8,2,2,1,2,1,0,2,2,4,1,33,31
"11",11,1,14,4,19,16,5,10,8,1,14,4,18,16,5,6,8,1,0,0,6,3,4,1,4,4,3,34,35
"12",12,1,23,4,19,16,5,13,8,1,14,4,19,16,5,10,8,6,3,0,3,0,0,6,3,2,3,43,38
"13",13,4,23,10,19,22,11,18,8,1,23,4,19,16,5,13,8,6,6,1,6,1,0,6,6,3,1,52,55
"14",14,4,23,11,19,22,11,21,8,4,23,10,19,22,11,18,8,1,0,0,1,3,5,1,3,3,3,53,58
"15",15,4,28,11,19,23,11,21,8,4,23,11,19,22,11,21,8,1,5,0,1,0,0,5,1,2,1,58,59
"16",16,4,28,14,19,23,17,27,8,4,28,11,19,23,11,21,8,6,3,2,6,2,0,3,6,3,3,61,71
"17",17,6,28,14,19,27,17,27,8,4,28,14,19,23,17,27,8,2,0,0,4,4,5,2,4,1,1,63,75
"18",18,6,33,14,19,31,17,27,8,6,28,14,19,27,17,27,8,4,5,0,4,0,0,5,4,2,1,68,79
"19",19,6,39,19,19,31,1,29,8,6,33,14,19,31,17,27,8,5,2,6,5,2,0,6,2,2,3,79,65
"20",20,6,44,19,19,33,1,29,8,6,39,19,19,31,1,29,8,5,0,0,2,3,3,5,2,2,1,84,67
"21",21,6,44,19,22,33,1,29,11,6,44,19,19,33,1,29,8,3,3,0,3,0,0,3,3,4,4,87,70
"22",22,15,48,19,22,35,1,1,11,6,44,19,22,33,1,29,11,4,2,4,2,4,0,4,2,2,1,147,44
"23",23,19,48,19,22,43,1,1,11,15,48,19,22,35,1,1,11,4,0,0,6,2,1,4,6,1,1,151,52
"24",24,19,48,19,22,43,1,1,11,19,48,19,22,43,1,1,11,2,1,0,NA,0,0,0,0,0,0,151,52
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",1,1,6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,5,1,2,0,5,1,2,4,5,1
"27",2,1,6,1,3,1,1,5,2,1,6,1,1,1,1,1,2,2,0,0,4,4,5,2,4,4,3,7,5
"28",3,1,6,5,3,6,1,5,2,1,6,1,3,1,1,5,2,4,5,0,5,0,0,4,5,3,1,11,10
"29",4,7,11,5,3,6,6,5,2,1,6,5,3,6,1,5,2,6,1,5,1,5,0,6,5,1,2,22,15
"30",5,7,12,5,3,6,13,11,2,7,11,5,3,6,6,5,2,1,0,0,6,1,2,1,6,2,2,23,28
"31",6,7,12,7,3,6,13,12,2,7,12,5,3,6,13,11,2,1,2,0,1,0,0,2,1,3,3,25,29
"32",7,12,12,7,3,6,13,14,2,7,12,7,3,6,13,12,2,3,2,5,3,2,0,5,2,1,3,30,31
"33",8,12,12,7,6,7,13,14,2,12,12,7,3,6,13,14,2,3,0,0,1,2,1,3,1,4,1,33,32
"34",9,14,12,7,6,7,14,14,2,12,12,7,6,7,13,14,2,2,1,0,1,0,0,2,1,1,2,35,33
"35",10,19,12,7,6,7,14,14,4,14,12,7,6,7,14,14,2,2,2,5,2,2,0,5,2,1,4,40,35
"36",11,21,12,7,6,8,14,14,4,19,12,7,6,7,14,14,4,2,0,0,1,2,5,2,1,1,1,42,36
"37",12,21,12,7,11,10,14,14,4,21,12,7,6,8,14,14,4,2,5,0,2,0,0,5,2,4,1,47,38
"38",13,21,18,12,11,10,15,14,4,21,12,7,11,10,14,14,4,1,6,4,1,4,0,6,1,2,2,58,39
"39",14,21,18,16,11,10,19,14,4,21,18,12,11,10,15,14,4,4,0,0,4,4,4,4,4,3,2,62,43
"40",15,25,18,16,11,10,19,18,4,21,18,16,11,10,19,14,4,4,4,0,4,0,0,4,4,1,3,66,47
"41",16,25,18,16,18,10,21,24,4,25,18,16,11,10,19,18,4,6,6,6,6,6,0,6,6,4,3,73,55
"42",17,25,18,22,22,12,21,24,4,25,18,16,18,10,21,24,4,6,0,0,2,2,5,6,2,3,1,83,57
"43",18,27,18,22,22,12,26,24,4,25,18,22,22,12,21,24,4,2,5,0,5,0,0,2,5,1,2,85,62
"44",19,1,18,22,22,13,26,24,6,27,18,22,22,12,26,24,4,6,6,1,6,1,0,6,6,1,1,59,65
"45",20,3,18,22,22,15,26,1,6,1,18,22,22,13,26,24,6,1,0,0,2,2,6,1,2,1,1,61,44
"46",21,9,22,22,22,17,26,1,6,3,18,22,22,15,26,1,6,2,6,0,2,0,0,6,2,1,1,71,46
"47",22,9,22,23,22,19,26,1,6,9,22,22,22,17,26,1,6,2,2,1,2,2,0,1,2,3,1,72,48
"48",23,11,22,23,22,19,27,1,6,9,22,23,22,19,26,1,6,2,0,0,6,1,3,2,1,1,2,74,49
"49",24,11,22,23,22,19,27,1,6,11,22,23,22,19,27,1,6,6,3,0,NA,0,0,0,0,0,0,74,49
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",1,6,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,5,5,3,5,3,0,5,5,1,3,5,5
"52",2,6,1,4,1,1,4,6,1,6,1,1,1,1,1,6,1,3,0,0,1,3,1,3,3,3,2,8,8
"53",3,6,1,5,1,1,5,6,1,6,1,4,1,1,4,6,1,1,1,0,1,0,0,1,1,3,2,9,9
"54",4,6,1,8,1,1,10,6,1,6,1,5,1,1,5,6,1,5,3,2,5,2,0,3,5,3,2,12,14
"55",5,6,3,8,1,1,10,17,1,6,1,8,1,1,10,6,1,2,0,0,6,5,6,2,6,2,3,14,25
"56",6,6,3,14,3,1,10,17,6,6,3,8,1,1,10,17,1,5,6,0,5,0,0,6,5,3,4,22,30
"57",7,8,3,14,3,1,10,17,11,6,3,14,3,1,10,17,6,2,5,5,5,5,0,2,5,1,4,24,35
"58",8,8,3,19,3,3,10,17,11,8,3,14,3,1,10,17,11,5,0,0,3,2,2,5,2,3,1,29,37
"59",9,10,3,19,3,3,13,17,11,8,3,19,3,3,10,17,11,3,2,0,3,0,0,2,3,1,2,31,40
"60",10,10,3,22,3,3,13,19,11,10,3,19,3,3,13,17,11,3,1,2,1,2,0,3,2,3,3,34,42
"61",11,10,3,23,3,7,13,19,11,10,3,22,3,3,13,19,11,1,0,0,4,4,6,1,4,3,1,35,46
"62",12,16,3,28,3,11,13,19,11,10,3,23,3,7,13,19,11,4,6,0,4,0,0,6,4,1,1,46,50
"63",13,19,3,28,3,11,13,19,15,16,3,28,3,11,13,19,11,3,1,4,1,4,0,3,4,1,4,49,54
"64",14,20,3,28,3,11,13,19,19,19,3,28,3,11,13,19,15,1,0,0,4,3,4,1,4,1,4,50,58
"65",15,20,3,28,7,11,13,19,22,20,3,28,3,11,13,19,19,3,4,0,3,0,0,4,3,4,4,54,61
"66",16,20,3,32,7,11,17,19,22,20,3,28,7,11,13,19,22,4,4,4,4,4,0,4,4,3,2,58,65
"67",17,20,3,36,7,13,17,19,22,20,3,32,7,11,17,19,22,4,0,0,6,2,6,4,2,3,1,62,67
"68",18,24,3,42,7,13,23,21,22,20,3,36,7,13,17,19,22,6,6,0,6,0,0,6,6,3,2,72,75
"69",19,24,1,47,7,13,25,21,23,24,3,42,7,13,23,21,22,4,2,5,4,2,0,5,2,3,2,75,78
"70",20,24,1,47,11,13,25,25,23,24,1,47,7,13,25,21,23,4,0,0,4,2,3,4,4,4,3,79,82
"71",21,24,4,47,11,13,25,27,23,24,1,47,11,13,25,25,23,2,3,0,2,0,0,3,2,2,3,82,84
"72",22,24,4,47,15,16,25,27,23,24,4,47,11,13,25,27,23,4,3,2,3,2,0,4,3,4,1,86,87
"73",23,24,4,47,17,21,25,27,23,24,4,47,15,16,25,27,23,2,0,0,5,3,2,2,5,4,1,88,92
"74",24,24,4,47,17,21,25,27,23,24,4,47,17,21,25,27,23,3,2,0,NA,0,0,0,0,0,0,88,92
