"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,5,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,3,3,3,3,0,4,3,2,3,4,3
"2",2,4,5,1,1,5,1,4,1,1,5,1,1,1,1,4,1,3,0,0,4,1,1,3,4,1,1,7,7
"3",3,4,5,2,1,5,2,4,1,4,5,1,1,5,1,4,1,1,1,0,1,0,0,1,1,3,2,8,8
"4",4,4,5,2,5,7,2,4,1,4,5,2,1,5,2,4,1,2,4,2,2,2,0,4,2,4,1,12,10
"5",5,4,5,4,5,7,8,4,5,4,5,2,5,7,2,4,1,2,0,0,6,6,1,2,6,3,2,14,20
"6",6,4,5,14,5,7,8,5,5,4,5,4,5,7,8,4,5,6,1,0,1,0,0,6,1,3,3,24,21
"7",7,4,8,14,5,7,8,5,7,4,5,14,5,7,8,5,5,3,1,2,1,2,0,3,2,2,4,27,23
"8",8,4,8,15,5,7,8,10,7,4,8,14,5,7,8,5,7,1,0,0,2,1,5,1,5,3,3,28,28
"9",9,6,8,15,5,7,8,11,7,4,8,15,5,7,8,10,7,2,1,0,1,0,0,2,1,1,3,30,29
"10",10,6,13,15,5,7,8,15,7,6,8,15,5,7,8,11,7,4,2,5,4,2,0,5,4,2,3,35,33
"11",11,6,15,15,5,8,8,15,7,6,13,15,5,7,8,15,7,2,0,0,1,1,1,2,1,2,1,37,34
"12",12,6,15,15,5,8,8,15,7,6,15,15,5,8,8,15,7,1,1,0,NA,0,0,0,0,0,0,37,34
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,6,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,5,1,2,0,5,2,2,2,5,2
"15",2,1,7,1,1,1,3,6,1,1,6,1,1,1,3,1,1,1,0,0,2,5,3,1,5,2,3,6,7
"16",3,1,7,1,4,1,3,8,1,1,7,1,1,1,3,6,1,2,3,0,2,0,0,3,2,4,3,9,9
"17",4,1,10,1,4,4,3,8,1,1,7,1,4,1,3,8,1,2,3,3,2,3,0,3,3,2,1,12,12
"18",5,1,10,1,6,4,3,12,1,1,10,1,4,4,3,8,1,2,0,0,4,4,2,2,4,4,3,14,16
"19",6,5,10,1,6,4,3,12,3,1,10,1,6,4,3,12,1,4,2,0,2,0,0,4,2,1,4,18,18
"20",7,10,22,1,6,4,6,12,3,5,10,1,6,4,3,12,3,3,1,6,3,1,0,6,3,2,2,35,21
"21",8,10,23,1,6,5,6,12,3,10,22,1,6,4,6,12,3,1,0,0,1,1,1,1,1,2,1,36,22
"22",9,10,23,1,7,5,6,13,3,10,23,1,6,5,6,12,3,1,1,0,1,0,0,1,1,4,3,37,23
"23",10,15,23,1,7,5,10,13,3,10,23,1,7,5,6,13,3,3,5,4,3,4,0,5,4,1,2,42,27
"24",11,18,23,1,7,7,10,13,3,15,23,1,7,5,10,13,3,3,0,0,2,2,2,3,2,1,1,45,29
"25",12,18,23,1,7,7,10,13,3,18,23,1,7,7,10,13,3,2,2,0,NA,0,0,0,0,0,0,45,29
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,1,1,1,6,1,1,1,4,1,1,1,1,1,1,1,1,2,5,3,2,3,0,5,3,4,4,5,3
"28",2,1,3,1,6,1,13,1,9,1,1,1,6,1,1,1,4,2,0,0,2,6,3,2,6,2,2,7,20
"29",3,1,3,4,6,3,13,1,9,1,3,1,6,1,13,1,9,2,3,0,2,0,0,3,2,3,1,10,22
"30",4,1,3,9,6,8,13,1,9,1,3,4,6,3,13,1,9,5,4,5,4,5,0,5,5,3,1,15,27
"31",5,1,3,13,6,9,13,1,9,1,3,9,6,8,13,1,9,4,0,0,3,1,3,4,1,3,1,19,28
"32",6,1,3,13,9,9,13,4,9,1,3,13,6,9,13,1,9,3,3,0,3,0,0,3,3,4,3,22,31
"33",7,1,8,13,9,9,13,10,19,1,3,13,9,9,13,4,9,6,5,4,6,4,0,5,6,2,4,27,47
"34",8,5,8,13,9,9,17,16,19,1,8,13,9,9,13,10,19,4,0,0,4,6,1,4,6,1,3,31,57
"35",9,9,8,13,9,10,17,16,19,5,8,13,9,9,17,16,19,4,1,0,1,0,0,4,1,1,1,35,58
"36",10,10,8,19,9,23,17,16,19,9,8,13,9,10,17,16,19,2,6,6,2,6,0,6,6,3,1,42,71
"37",11,12,1,1,1,46,23,16,19,10,8,19,9,23,17,16,19,2,0,0,6,1,6,2,6,1,1,11,100
"38",12,12,1,1,1,46,23,16,19,12,1,1,1,46,23,16,19,1,6,0,NA,0,0,0,0,0,0,11,100
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,1,3,1,1,6,1,1,1,1,1,1,1,1,1,1,1,3,5,2,3,5,0,2,5,2,1,2,5
"41",2,1,3,4,1,6,2,7,1,1,3,1,1,6,1,1,1,3,0,0,6,5,5,3,6,3,3,5,12
"42",3,6,3,4,1,6,2,7,6,1,3,4,1,6,2,7,1,5,5,0,5,0,0,5,5,1,4,10,17
"43",4,11,3,4,1,10,2,7,6,6,3,4,1,6,2,7,6,5,4,2,4,2,0,5,4,1,1,15,21
"44",5,11,5,4,1,10,2,7,10,11,3,4,1,10,2,7,6,2,0,0,4,4,4,2,4,2,4,17,25
"45",6,11,5,8,1,14,2,7,10,11,5,4,1,10,2,7,10,4,4,0,4,0,0,4,4,3,1,21,29
"46",7,11,5,8,5,14,5,7,16,11,5,8,1,14,2,7,10,4,1,6,1,6,0,4,6,4,4,25,38
"47",8,11,5,9,5,14,5,14,16,11,5,8,5,14,5,7,16,1,0,0,4,6,4,1,6,3,3,26,45
"48",9,11,5,9,9,18,5,14,16,11,5,9,5,14,5,14,16,4,4,0,4,0,0,4,4,4,1,30,49
"49",10,16,5,9,9,18,7,14,16,11,5,9,9,18,5,14,16,5,2,2,2,2,0,5,2,1,2,35,51
"50",11,18,5,9,9,22,7,14,16,16,5,9,9,18,7,14,16,2,0,0,4,3,5,2,4,1,1,37,55
"51",12,18,5,9,9,22,7,14,16,18,5,9,9,22,7,14,16,3,5,0,NA,0,0,0,0,0,0,37,55
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",1,3,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,2,2,5,2,5,0,2,5,1,2,2,5
"54",2,3,3,1,1,1,6,7,2,3,1,1,1,1,6,1,1,2,0,0,3,1,6,2,6,2,3,4,12
"55",3,3,3,4,1,1,6,8,2,3,3,1,1,1,6,7,2,3,1,0,1,0,0,3,1,3,3,7,13
"56",4,6,3,4,1,1,6,11,2,3,3,4,1,1,6,8,2,2,3,3,2,3,0,3,3,1,3,10,16
"57",5,6,5,4,1,1,6,11,4,6,3,4,1,1,6,11,2,2,0,0,2,2,2,2,2,2,4,12,18
"58",6,8,5,4,1,1,6,11,6,6,5,4,1,1,6,11,4,2,2,0,2,0,0,2,2,1,4,14,20
"59",7,16,5,10,1,1,12,21,6,8,5,4,1,1,6,11,6,6,6,5,6,5,0,6,6,3,3,28,36
"60",8,21,5,10,1,12,12,21,6,16,5,10,1,1,12,21,6,5,0,0,1,4,6,5,6,1,1,33,47
"61",9,25,5,10,1,13,12,21,6,21,5,10,1,12,12,21,6,1,4,0,1,0,0,4,1,1,1,37,48
