init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
51 38 41 21 31 12 28 23 26 24,6 0 8 18 22 19 32 14 25 4,3,6,0,1,9,41 28 15 38 26 27 12 11 10 30,6 22 19 32 14 25 24 1 23 42,1,0,2
52 45 22 21 6 39 47 10 42 19,2 3 32 41 40 38 14 23 12 24,31,0,57,0,2,52 47 46 19 45 6 22 21 20 44,2 3 32 41 40 38 23 12 24 42,1,1,1
17 1 50 19 30 26 39 6 8 29,37 52 24 48 9 28 41 3 23 11,20,54,0,1,6,39 13 1 41 29 17 30 19 6 50,37 52 24 48 9 28 11 27 26 22,1,0,2
31 14 0 13 42 39 25 2 37 1,36 23 41 24 11 26 38 45 52 46,19,18,0,1,2,14 13 25 0 2 1 39 41 42 31,36 23 24 11 26 38 45 52 37 27,1,0,2
35 38 39 11 8 2 32 36 44 22,51 37 49 46 26 10 5 12 16 52,28,2,0,1,5,38 26 27 2 44 18 35 36 37 39,51 49 10 5 12 52 15 11 31 48,1,1,1
16 7 19 52 5 20 4 49 48 2,10 23 15 28 3 0 52 25 36 26,43,0,5,0,4,7 52 5 20 4 21 49 48 47 46,10 23 15 28 0 52 36 26 41 29,1,2,0
4 49 38 2 30 52 40 32 0 27,13 8 7 28 48 15 31 35 20 39,43,0,60,0,3,4 49 23 38 30 27 52 0 2 12,13 8 7 28 48 15 31 20 39 19,0,2,1
2 25 46 29 42 0 49 6 16 47,45 40 20 43 10 13 17 33 37 19,30,58,0,1,4,29 42 16 2 44 6 46 25 51 10,45 20 43 13 17 33 19 26 0 39,0,0,3
36 15 48 19 45 10 23 35 47 4,18 30 0 29 6 5 21 50 11 14,9,18,0,1,4,36 10 23 45 47 15 35 13 0 50,18 30 29 6 5 21 19 4 52 48,1,2,0
52 27 28 48 1 52 19 33 20 16,41 0 8 43 51 24 36 10 18 30,2,0,40,0,2,52 27 1 28 33 34 20 19 18 52,41 8 43 51 24 36 10 30 48 15,1,1,1
33 16 40 49 29 37 4 17 15 14,18 30 8 41 1 11 19 23 2 9,10,5,0,1,6,16 17 15 49 33 34 14 40 27 29,18 8 1 19 23 2 9 7 4 3,2,1,0
24 38 51 17 16 18 36 19 27 52,52 37 34 46 42 6 9 28 8 45,26,10,0,1,3,17 16 18 19 38 51 12 52 27 31,52 37 34 46 6 8 45 36 44 35,2,1,0
51 34 49 45 24 13 22 12 28 17,36 27 2 25 20 21 11 44 1 52,7,52,0,1,4,51 12 38 28 15 17 45 34 49 21,27 2 25 20 1 52 40 22 24 14,0,2,1
17 51 25 15 47 29 5 43 6 52,42 0 50 34 37 10 30 36 18 19,39,60,0,1,4,51 25 27 15 29 17 43 5 31 34,0 50 37 10 36 18 19 21 23 52,0,1,2
14 28 43 52 29 30 37 35 51 32,45 22 34 33 26 21 11 3 46 40,18,0,10,0,4,52 37 35 28 29 27 26 30 43 5,45 22 34 33 21 11 46 20 32 47,1,1,1
15 26 37 2 52 35 16 30 12 17,51 50 39 23 21 13 40 10 7 22,45,7,0,1,3,15 16 17 37 52 35 34 26 13 1,51 39 23 21 40 10 7 22 8 9,3,0,0
29 0 6 7 52 50 32 41 5 13,24 20 42 12 31 40 8 3 43 36,27,17,0,1,7,6 32 45 52 0 13 7 20 41 8,24 42 12 40 3 10 50 29 11 1,0,1,2
52 21 31 1 51 41 24 8 39,22 46 10 0 45 2 29 23 7 19,36,17,0,1,5,52 21 8 29 31 30 39 1 41 19,46 10 0 45 2 23 3 26 4 5,1,1,1
29 2 14 1 32 10 24 28 9,31 18 19 13 39 37 0 52 7 40,42,40,0,1,7,29 10 9 14 1 2 28 44 20 50,31 18 19 13 39 0 52 22 52 21,0,1,2
45 1 9 29 49 32 15 8 16 5,50 26 4 42 24 38 37 11 52 0,27,2,0,1,14,1 32 31 15 2 41 29 40 3 13,50 26 4 24 38 37 52 7 5 14,0,2,1
23 6 25 41 24 8 43 2 13 40,38 33 45 28 15 26 17 31 52 4,22,14,0,1,4,23 25 24 43 52 45 13 40 2 16,38 33 28 15 26 17 31 52 9 32,1,2,0
30 36 7 24 16 22 10 40 42 52,12 3 17 35 43 20 14 13 26 37,49,0,49,0,1,36 24 22 16 10 42 7 52 52 4,12 3 17 35 43 20 14 13 37 30,0,2,1
38 13 39 45 31 16 36 18 21 9,28 52 46 10 44 27 5 26 50 42,19,27,0,1,7,31 18 5 13 39 0 16 4 43 38,28 52 46 10 44 27 26 9 45 6,1,2,0
45 31 14 39 12 42 13 49 17,34 0 19 50 38 3 25 35 9 48,18,15,0,1,6,17 30 4 13 14 15 31 39 42 45,0 38 3 25 35 9 48 5 1 12,0,1,2
48 22 25 35 32 52 17 45 23 26,44 11 34 12 8 30 41 5 37 24,39,0,54,0,0,48 22 35 25 52 23 32 45 19 26,44 11 34 12 8 30 41 5 37 24,0,1,2
29 22 43 28 15 10 27 38 30 21,39 17 31 13 12 19 49 5 6 4,26,60,0,1,3,28 27 30 15 43 45 22 10 38 35,39 17 31 13 19 5 6 4 32 29,1,2,0
30 20 3 14 42 25 36 50 24 41,1 49 32 8 21 28 11 35 23 52,12,43,0,1,6,25 50 24 3 16 14 41 30 35 22,49 8 21 28 23 52 36 29 10 27,1,0,2
45 36 6 39 42 34 26 31 16 23,20 14 37 52 40 35 30 27 44 46,18,40,0,1,5,36 34 31 42 3 39 26 45 6 22,14 37 52 40 35 30 27 44 29 32,0,2,1
20 16 24 30 5 25 39 12 41,4 37 7 1 50 48 43 45 23 32,27,47,0,1,5,25 12 51 39 16 30 5 20 7 7,4 37 1 50 48 43 45 47 17 24,0,1,2
21 52 23 39 12 17 19 50 42 46,2 33 52 22 38 24 32 37 34 7,43,0,10,0,12,23 36 49 52 27 14 21 19 17 18,33 52 22 38 24 32 37 34 10 4,0,1,2
14 21 38 52 20 35 27 39 16 23,6 44 28 17 30 4 47 8 1 48,32,20,0,1,7,52 21 20 23 52 44 27 14 16 11,6 17 30 4 47 8 48 35 9 19,0,0,3
16 45 18 29 11 52 8 3 26 2,25 10 23 5 4 13 35 43 1 48,7,4,0,1,11,16 29 3 52 11 9 43 4 30 2,25 10 23 5 13 49 44 36 18 33,0,1,2
32 50 45 3 16 42 28 21 19,44 25 8 37 1 23 43 6 39 17,27,0,17,0,8,32 45 19 3 16 42 29 28 41 14,44 25 8 1 23 43 6 22 52 15,0,0,3
37 48 43 49 19 7 11 1 22 52,41 33 31 0 50 25 12 24 3 13,27,0,60,0,2,1 48 49 46 52 41 43 37 11 50,41 33 31 0 25 12 24 3 22 17,0,2,1
34 9 25 47 16 35 5 52 30 12,36 37 4 26 49 23 3 20 1 10,31,3,0,1,5,34 47 5 52 30 43 9 35 22 14,36 37 4 49 23 3 1 24 11 2,1,0,2
46 50 11 21 52 5 0 39 33 38,15 27 12 25 40 3 48 52 49 36,24,14,0,1,3,50 11 21 46 52 33 0 39 15 30,27 12 25 40 48 52 49 38 47 14,1,0,2
49 45 9 26 36 16 27 5 17 38,14 52 35 47 0 50 46 4 3 39,48,16,0,1,2,49 9 36 26 27 38 13 14 16 17,52 35 47 0 46 4 3 39 45 5,2,0,1
28 15 29 44 52 47 11 16 27 46,19 42 52 3 40 22 8 21 13 26,49,0,20,0,2,28 29 27 44 52 47 46 15 16 14,19 42 52 3 22 8 21 13 26 39,2,1,0
23 39 12 8 20 5 48 41 35 21,27 26 52 52 3 10 30 17 33 38,11,60,0,1,2,23 39 12 8 20 5 48 41 35 21,27 26 52 52 3 30 17 38 29 24,1,0,2
52 32 39 23 6 3 10 12 1,2 20 47 50 37 19 40 16 44 52,13,0,25,0,4,52 23 22 1 3 2 10 12 11 39,20 47 50 37 19 16 44 52 27 24,2,1,0
42 4 19 43 24 18 49 52 2 26,35 0 41 6 5 34 9 44 52 23,51,17,0,1,4,52 19 18 38 33 34 26 2 42 4,35 41 6 5 9 44 52 25 22 43,0,2,1
46 25 48 23 4 31 11 28 15,17 22 32 13 41 21 5 6 10 50,9,24,0,1,10,48 30 31 33 29 26 15 42 4 18,22 21 5 6 10 3 12 47 11 52,1,1,1
37 51 44 3 52 26 52 32 49 14,40 21 22 47 12 17 48 30 18 15,10,16,0,1,4,52 37 35 51 40 49 26 14 3 30,21 22 47 17 48 18 15 16 46 52,2,1,0
40 24 5 8 30 14 52 43 44 13,46 1 6 41 26 51 31 34 12 42,21,0,25,0,2,8 52 30 43 44 45 46 40 14 1,46 6 41 51 31 34 12 42 5 38,1,1,1
49 21 52 48 35 3 32 30 4 34,51 0 15 42 1 37 5 18 7 50,40,30,0,1,6,49 52 48 46 0 41 3 30 4 44,51 1 5 18 7 50 14 8 31 6,1,1,1
34 21 48 38 13 9 25 31 2 14,10 45 40 49 28 26 43 22 44 33,7,36,0,1,6,38 25 12 13 26 14 2 31 6 34,10 45 40 49 43 44 33 41 42 52,2,0,1
29 12 23 45 19 47 10 13 32 16,31 28 50 34 9 43 21 1 27 52,8,2,0,1,3,12 47 10 45 19 32 29 16 42 13,31 28 34 43 21 1 27 52 4 17,0,1,2
45 35 17 24 39 13 15 26 41 32,16 33 10 0 46 40 34 21 37 43,47,0,19,0,8,8 45 32 52 13 26 17 15 18 16,33 10 46 40 34 21 43 36 30 41,1,0,2
14 0 28 4 5 10 50 43 40 27,23 1 34 52 2 6 46 33 37 17,9,0,19,0,13,4 43 30 28 29 52 39 40 51 41,1 34 52 2 33 17 15 0 18 26,1,1,1
32 30 31 40 0 46 43 41 37 4,25 21 47 29 35 26 14 10 24 15,38,46,0,1,8,30 43 4 26 40 31 5 19 46 48,25 21 47 35 14 15 51 17 36 34,1,1,1
3 2 35 39 43 22 12 46 48 6,47 1 11 52 10 26 19 20 28 18,30,4,0,1,3,35 22 48 3 2 43 6 5 39 0,11 52 10 26 19 20 28 18 12 29,2,1,0
20 0 42 26 51 16 33 4 36 43,15 6 3 34 39 27 21 37 2 11,25,0,21,0,5,51 41 42 20 33 46 4 17 43 30,15 6 3 34 21 37 2 11 50 8,0,1,2
40 29 20 46 22 16 17 10 0,6 44 47 15 42 3 34 39 48 52,31,60,0,1,4,40 29 20 46 22 16 17 10 39 27,6 44 47 42 3 34 52 4 52 8,0,1,2
39 4 6 50 10 27 21 7 23,13 35 41 5 34 52 11 42 20 30,12,0,3,0,7,6 25 32 7 10 8 9 51 39 0,35 41 34 52 42 30 29 14 40 31,1,0,2
52 41 26 35 12 11 3 13 49 4,27 38 10 31 20 7 42 28 1 25,33,4,0,1,9,52 3 4 12 11 10 26 13 0 41,27 38 31 20 7 28 1 25 29 40,0,1,2
15 48 50 36 18 47 8 17 29 20,34 5 30 35 43 21 1 26 2 14,40,9,0,1,3,48 50 47 52 17 18 20 19 15 29,34 5 30 43 21 1 2 14 8 4,0,1,2
23 31 28 7 30 40 2 47 6 15,13 52 39 32 8 20 24 52 22 19,51,38,0,1,2,28 2 15 26 40 1 30 31 6 7,13 52 39 8 20 52 22 19 47 0,0,1,2
3 45 9 47 4 17 42 52 13 25,44 1 2 50 5 38 15 22 0 8,10,16,0,1,5,9 52 11 45 47 23 13 40 42 4,44 1 2 5 38 0 25 3 49 31,1,0,2
22 48 4 49 37 20 11 0 19 1,47 10 36 52 16 25 42 6 24 8,12,48,0,1,3,37 11 24 0 1 4 19 20 22 48,47 10 36 52 16 25 42 8 51 49,0,0,3
2 39 10 25 28 1 6 48 47 4,38 44 22 29 13 24 23 20 12 49,33,42,0,1,4,2 1 4 3 39 28 6 45 10 25,38 22 24 23 20 12 49 47 48 50,2,0,1
20 45 38 26 39 29 8 16 14 36,28 35 12 46 49 43 15 31 51 52,37,22,0,1,7,26 0 13 45 6 32 14 29 16 20,28 12 46 49 15 51 52 11 38 24,0,1,2
41 42 27 52 9 49 20 32 1 11,43 39 45 25 38 48 15 8 51 2,47,16,0,1,8,52 39 41 42 0 1 2 27 4 31,43 45 25 38 15 8 51 16 13 14,1,1,1
0 24 41 38 34 16 12 13 44 33,47 37 1 4 48 8 25 2 19 36,11,38,0,1,3,24 44 45 12 25 0 13 41 16 48,47 37 1 4 8 25 2 34 51 38,0,1,2
40 45 21 12 52 20 19 11 16 33,47 15 25 17 2 28 41 22 29 23,43,17,0,1,3,21 20 19 12 52 11 13 40 16 44,15 25 17 2 28 41 22 29 23 24,1,1,1
26 41 49 28 35 8 21 38 12 0,7 2 36 44 10 48 29 5 46 52,32,0,19,0,5,8 21 47 0 1 3 2 41 28 2,7 36 44 10 5 46 52 43 49 14,1,0,2
7 46 1 8 3 52 49 32 11 27,51 36 50 20 12 17 42 28 21 26,34,0,20,0,3,8 1 3 52 52 29 32 7 46 33,51 50 20 17 42 28 21 26 49 16,0,2,1
24 46 22 14 45 48 16 38 52 26,36 51 50 29 42 43 39 35 7 9,49,4,0,1,8,16 29 42 46 45 48 52 44 26 0,36 51 50 43 35 9 22 4 17 30,0,1,2
21 50 6 20 3 37 47 11 51 0,48 46 28 45 32 26 7 12 17 39,44,42,0,1,5,50 37 11 0 14 3 17 6 20 46,48 28 45 32 26 9 35 52 19 22,0,1,2
29 30 9 18 13 14 36 49 2 22,5 42 32 52 8 20 7 11 33 3,43,40,0,1,4,30 36 49 13 14 2 29 18 20 9,5 42 32 52 8 7 33 40 41 34,2,1,0
26 48 23 50 9 0 15 21 34,49 14 13 32 52 35 27 19 6 51,12,51,0,1,10,9 35 26 0 1 40 15 3 43 17,49 14 13 32 52 19 6 51 46 48,0,2,1
41 7 46 26 43 1 5 18 50 9,37 39 6 4 11 21 35 38 19 33,40,0,20,0,7,7 1 9 41 43 42 28 2 15 14,37 6 4 21 35 38 19 52 5 0,1,1,1
48 6 25 38 5 16 21 1 7 8,42 34 12 3 28 52 10 0 14 45,40,4,0,1,10,25 38 1 6 7 8 28 30 29 41,42 12 3 52 10 14 21 18 19 16,0,2,1
39 12 3 27 16 9 6 45 22 18,11 51 8 20 15 32 46 37 49 41,25,0,20,0,6,9 6 8 7 3 16 42 29 27 52,11 51 20 15 46 37 17 18 12 31,1,1,1
1 46 41 50 8 4 38 10 2 52,48 40 44 27 45 5 23 3 22 25,0,12,0,1,8,8 10 52 1 2 4 3 14 41 29,48 40 44 27 45 22 9 42 39 13,0,1,2
4 48 51 31 45 9 13 41 36 25,19 37 42 11 30 52 23 3 40 26,12,0,29,0,4,51 31 44 48 9 35 25 4 30 38,19 37 42 11 30 52 3 40 21 41,0,0,3
41 12 17 35 39 44 51 27 49 33,22 13 5 50 28 19 0 2 34 20,10,0,27,0,13,49 5 18 41 28 2 12 51 25 38,22 13 19 0 20 39 43 30 17 26,0,0,3
42 41 13 11 50 35 49 51 28 34,47 48 33 37 4 19 20 8 30 52,7,15,0,1,2,50 49 51 35 34 36 13 41 28 42,47 48 33 37 4 20 30 52 11 24,0,1,2
28 32 7 22 51 11 49 2 39 1,31 13 25 47 27 0 33 15 5 42,45,38,0,1,5,49 20 22 52 39 1 28 2 42 38,31 13 25 33 15 5 19 7 46 32,0,1,2
14 50 48 31 10 7 37 33 34 42,2 29 45 41 3 38 30 6 52 39,16,19,0,1,3,50 48 42 31 33 34 32 30 7 12,2 29 45 41 3 38 6 52 37 35,0,1,2
0 42 9 43 11 13 40 26 28 21,50 29 19 52 23 1 22 8 4 10,12,16,0,1,11,9 11 10 38 40 14 0 26 2 6,52 23 1 22 8 4 21 34 3 47,1,1,1
19 52 9 48 16 13 32 14 20 51,42 40 3 38 6 47 30 7 33 49,8,18,0,1,6,52 19 34 16 9 48 35 13 4 49,42 40 47 30 7 33 32 31 46 29,1,1,1
36 27 29 16 32 8 11 13 44 30,17 40 49 47 35 37 48 43 9 2,24,9,0,1,7,29 30 31 45 32 19 11 13 40 2,17 49 47 35 37 48 43 9 50 22,0,1,2
39 12 8 10 17 20 4 9 47 37,49 35 21 50 31 52 5 42 30 18,29,18,0,1,7,8 47 21 20 7 46 13 2 17 4,49 21 50 31 52 5 42 18 19 16,0,2,1
