"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"1",1,1,5,1,5,1,1,1,1,1,1,1,1,4,4,2,4,2,0,4,4,2,1,4,4
"2",2,3,5,1,10,1,1,1,5,1,5,1,1,2,0,0,1,4,5,2,5,1,1,6,9
"3",3,7,5,1,11,1,1,3,5,1,10,1,1,1,4,0,1,0,0,4,1,1,1,10,10
"4",4,7,11,4,11,3,1,7,5,1,11,1,1,6,2,1,2,1,0,6,2,2,2,19,12
"5",5,7,11,5,13,3,1,7,11,4,11,3,1,1,0,0,2,2,5,1,2,3,1,20,14
"6",6,12,11,5,15,3,1,7,11,5,13,3,1,2,5,0,2,0,0,5,2,1,1,25,16
"7",7,13,11,11,15,8,1,12,11,5,15,3,1,6,3,5,3,5,0,6,5,3,2,32,21
"8",8,16,11,11,23,14,1,13,11,11,15,8,1,3,0,0,2,6,1,3,6,1,2,35,35
"9",9,18,11,11,24,14,1,16,11,11,23,14,1,2,1,0,1,0,0,2,1,1,1,37,36
"10",10,18,11,16,27,14,1,18,11,11,24,14,1,3,5,2,3,2,0,5,3,3,1,42,39
"11",11,18,11,18,29,14,1,18,11,16,27,14,1,2,0,0,2,1,4,2,2,3,1,44,41
"12",12,18,11,22,30,14,1,18,11,18,29,14,1,1,4,0,1,0,0,4,1,3,1,48,42
"13",13,18,14,22,30,15,1,18,11,22,30,14,1,3,1,2,1,2,0,3,1,2,2,51,43
"14",14,20,14,22,30,15,5,18,14,22,30,15,1,2,0,0,4,6,4,2,4,1,3,53,47
"15",15,24,20,22,34,15,5,20,14,22,30,15,5,6,4,0,4,0,0,6,4,2,1,63,51
"16",16,24,25,22,34,16,5,24,20,22,34,15,5,1,1,5,1,1,0,5,1,2,2,68,52
"17",17,24,25,23,40,17,5,24,25,22,34,16,5,1,0,0,6,5,4,1,6,3,1,69,59
"18",18,24,25,28,44,17,5,24,25,23,40,17,5,5,4,0,4,0,0,5,4,3,1,74,63
"19",19,24,25,32,46,17,5,24,25,28,44,17,5,1,2,4,1,2,0,4,2,3,1,78,65
"20",20,24,26,32,48,17,9,24,25,32,46,17,5,1,0,0,1,4,2,1,2,2,1,79,118
"21",21,24,26,36,48,17,10,24,26,32,48,17,9,1,4,0,1,0,0,4,1,3,3,83,119
"22",22,24,27,36,48,20,10,24,26,36,48,17,10,3,1,1,3,1,0,1,3,2,2,84,122
"23",23,25,27,36,48,25,10,24,27,36,48,20,10,1,0,0,5,3,1,1,5,1,2,85,127
"24",24,28,27,36,48,25,10,25,27,36,48,25,10,3,1,0,1,0,0,3,0,1,0,88,127
