"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"64",7,14,1,1,1,12,12,12,4,11,1,1,1,12,12,10,4,2,3,1,2,1,0,3,2,1,3,13,36
"65",8,15,1,1,1,13,12,18,10,14,1,1,1,12,12,12,4,1,0,0,2,6,1,1,6,1,3,14,49
"66",9,17,1,1,1,13,12,19,10,15,1,1,1,13,12,18,10,2,1,0,1,0,0,2,1,1,3,16,50
"67",10,21,1,1,1,13,12,19,14,17,1,1,1,13,12,19,10,4,2,4,2,4,0,4,4,1,4,20,54
"68",11,23,1,1,1,13,23,19,14,21,1,1,1,13,12,19,14,2,0,0,6,2,6,2,6,1,2,22,65
"69",12,31,1,1,1,15,23,19,14,23,1,1,1,13,23,19,14,2,6,0,2,0,0,6,2,1,1,30,67
"70",13,35,1,1,1,15,23,19,15,31,1,1,1,15,23,19,14,4,2,1,2,1,0,4,1,1,4,34,68
"71",14,37,1,1,1,32,23,19,15,35,1,1,1,15,23,19,15,2,0,0,3,6,2,2,6,1,1,36,85
"72",15,40,1,1,1,32,23,19,17,37,1,1,1,32,23,19,15,3,2,0,2,0,0,3,2,1,4,39,87
"73",16,44,1,1,1,37,23,19,17,40,1,1,1,32,23,19,17,4,2,5,2,5,0,4,5,1,1,43,92
"74",17,46,1,1,1,38,23,19,17,44,1,1,1,37,23,19,17,2,0,0,1,3,5,2,1,1,1,45,93
"75",18,46,6,1,1,41,23,19,17,46,1,1,1,38,23,19,17,3,5,0,3,0,0,5,3,2,1,50,96
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",1,15,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,5,6,2,5,0,6,5,1,1,14,5
"78",2,17,1,1,1,9,1,7,7,15,1,1,1,6,1,1,1,2,0,0,2,6,1,2,6,1,4,16,20
"79",3,19,1,1,1,10,1,7,7,17,1,1,1,9,1,7,7,2,1,0,1,0,0,2,1,1,1,18,21
"80",4,35,1,1,1,10,5,7,7,19,1,1,1,10,1,7,7,6,4,4,4,4,0,6,4,1,2,34,25
"81",5,39,1,1,1,10,5,7,12,35,1,1,1,10,5,7,7,4,0,0,1,5,5,4,5,1,4,38,30
"82",6,44,1,1,1,10,6,7,12,39,1,1,1,10,5,7,12,1,5,0,1,0,0,5,1,1,2,43,31
"83",7,48,4,1,1,16,12,7,12,44,1,1,1,10,6,7,12,6,4,2,6,2,0,4,6,1,2,97,43
"84",8,48,6,1,1,16,18,7,13,48,4,1,1,16,12,7,12,2,0,0,3,6,5,2,6,2,2,99,50
"85",9,48,11,1,1,19,18,7,13,48,6,1,1,16,18,7,13,3,5,0,3,0,0,5,3,2,1,104,53
"86",10,48,16,1,1,23,18,7,13,48,11,1,1,19,18,7,13,4,5,1,4,1,0,5,4,2,1,109,57
"87",11,48,17,1,1,23,18,7,15,48,16,1,1,23,18,7,13,1,0,0,1,4,2,1,2,2,4,110,59
"88",12,48,21,1,1,24,18,7,15,48,17,1,1,23,18,7,15,1,4,0,1,0,0,4,1,2,1,114,60
"89",13,48,31,1,1,26,18,7,15,48,21,1,1,24,18,7,15,2,3,6,2,3,0,6,2,2,1,124,62
"90",14,48,33,4,1,4,18,7,15,48,31,1,1,26,18,7,15,3,0,0,3,1,5,3,3,3,1,129,40
"91",15,48,38,4,1,5,18,7,15,48,33,4,1,4,18,7,15,1,5,0,1,0,0,5,1,2,1,134,41
"92",16,48,44,4,1,8,1,7,15,48,38,4,1,5,18,7,15,2,3,1,3,1,0,2,3,2,1,140,27
"93",17,48,45,4,1,13,1,7,15,48,44,4,1,8,1,7,15,1,0,0,5,2,3,1,5,2,1,141,32
"94",18,48,48,9,1,15,1,7,15,48,45,4,1,13,1,7,15,2,3,0,2,0,0,3,2,2,1,196,34
"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",1,12,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,5,6,1,5,1,0,6,5,1,4,11,5
"97",2,13,1,1,1,4,1,1,6,12,1,1,1,1,1,1,6,1,0,0,4,3,2,1,3,1,1,12,8
"98",3,17,1,1,1,6,1,1,6,13,1,1,1,4,1,1,6,4,2,0,2,0,0,4,2,1,1,16,10
"99",4,21,1,1,1,6,1,5,6,17,1,1,1,6,1,1,6,2,4,4,2,4,0,4,4,1,3,20,14
"100",5,23,1,1,1,6,6,5,6,21,1,1,1,6,1,5,6,2,0,0,5,2,2,2,5,1,2,22,19
"101",6,25,1,1,1,6,6,7,6,23,1,1,1,6,6,5,6,2,2,0,2,0,0,2,2,1,3,24,21
"102",7,1,1,1,1,12,8,8,6,25,1,1,1,6,6,7,6,1,5,1,1,1,0,5,1,1,3,0,30
"103",8,2,1,1,1,12,8,11,6,1,1,1,1,12,8,8,6,1,0,0,3,3,5,1,3,1,3,1,33
"104",9,7,1,1,1,12,8,11,9,2,1,1,1,12,8,11,6,3,5,0,3,0,0,5,3,1,4,6,36
"105",10,12,1,1,1,12,8,16,9,7,1,1,1,12,8,11,9,5,5,1,5,1,0,5,5,1,3,11,41
"106",11,13,1,1,1,14,8,16,15,12,1,1,1,12,8,16,9,1,0,0,6,1,2,1,6,1,4,12,49
"107",12,15,1,1,1,14,9,16,15,13,1,1,1,14,8,16,15,1,2,0,1,0,0,2,1,1,2,14,50
"108",13,25,1,1,1,14,9,16,18,15,1,1,1,14,9,16,15,6,3,2,3,2,0,6,3,1,4,24,53
"109",14,27,1,1,1,20,20,16,18,25,1,1,1,14,9,16,18,2,0,0,6,3,5,2,6,1,2,26,70
"110",15,32,1,1,1,20,20,19,18,27,1,1,1,20,20,16,18,3,5,0,3,0,0,5,3,1,3,31,73
"111",16,37,1,1,1,20,20,19,23,32,1,1,1,20,20,19,18,5,5,5,5,5,0,5,5,1,4,36,78
"112",17,42,1,1,1,24,20,19,23,37,1,1,1,20,20,19,23,5,0,0,4,3,4,5,4,1,1,41,82
"113",18,45,1,1,1,24,24,19,23,42,1,1,1,24,20,19,23,3,4,0,4,0,0,3,4,1,2,44,86
"114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",1,10,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,5,6,5,5,5,0,6,5,1,4,9,5
"116",2,15,1,1,1,7,1,4,6,10,1,1,1,1,1,1,6,5,0,0,1,6,3,5,6,1,1,14,14
"117",3,18,1,1,1,8,1,4,6,15,1,1,1,7,1,4,6,1,3,0,1,0,0,3,1,1,1,17,15
"118",4,23,1,1,1,8,1,4,10,18,1,1,1,8,1,4,6,4,5,3,4,3,0,5,4,1,4,22,19
"119",5,1,1,1,1,9,2,1,10,23,1,1,1,8,1,4,10,3,0,0,4,1,3,3,1,1,1,0,18
"120",6,5,1,1,1,12,2,1,10,1,1,1,1,9,2,1,10,4,3,0,3,0,0,4,3,1,1,4,21
"121",7,9,1,1,1,15,2,1,10,5,1,1,1,12,2,1,10,1,3,4,1,3,0,4,3,1,1,8,24
"122",8,10,1,1,1,15,10,1,10,9,1,1,1,15,2,1,10,1,0,0,2,3,6,1,6,1,2,9,32
"123",9,13,1,1,1,15,10,1,12,10,1,1,1,15,10,1,10,2,3,0,2,0,0,3,2,1,4,12,34
"124",10,15,1,1,1,15,10,2,12,13,1,1,1,15,10,1,12,2,1,1,1,1,0,2,1,1,3,14,35
"125",11,16,1,1,1,15,10,4,12,15,1,1,1,15,10,2,12,1,0,0,1,2,1,1,2,1,3,15,37
"126",12,17,1,1,1,15,11,4,12,16,1,1,1,15,10,4,12,1,1,0,1,0,0,1,1,1,2,16,38
"127",13,19,1,1,1,15,11,5,12,17,1,1,1,15,11,4,12,1,2,1,1,1,0,2,1,1,3,18,39
"128",14,20,1,1,1,15,16,5,12,19,1,1,1,15,11,5,12,1,0,0,5,2,4,1,5,1,2,19,44
"129",15,24,1,1,1,15,18,5,12,20,1,1,1,15,16,5,12,2,4,0,2,0,0,4,2,1,2,23,46
"130",16,30,1,1,1,15,18,1,15,24,1,1,1,15,18,5,12,3,5,3,5,3,0,3,3,1,4,29,45
"131",17,35,1,1,1,15,24,2,15,30,1,1,1,15,18,1,15,5,0,0,6,2,2,5,6,1,2,34,52
"132",18,37,1,1,1,15,26,2,15,35,1,1,1,15,24,2,15,2,2,0,2,0,0,2,2,1,2,36,54
"133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",1,18,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,4,1,4,0,6,1,1,3,17,1
"135",2,22,1,1,1,7,1,2,4,18,1,1,1,1,1,2,1,4,0,0,6,4,1,4,6,1,1,21,10
"136",3,31,1,1,1,8,1,2,1,22,1,1,1,7,1,2,4,4,1,0,1,0,0,4,1,1,1,30,8
"137",4,36,1,1,1,12,1,2,1,31,1,1,1,8,1,2,1,4,5,3,4,3,0,5,4,1,1,35,12
"138",5,39,1,1,1,12,1,2,9,36,1,1,1,12,1,2,1,3,0,0,4,6,1,3,6,1,4,38,20
"139",6,43,1,1,1,12,2,2,9,39,1,1,1,12,1,2,9,4,1,0,1,0,0,4,1,1,2,42,21
"140",7,44,1,1,1,12,2,2,20,43,1,1,1,12,2,2,9,1,4,6,4,6,0,1,6,1,4,43,32
"141",8,48,6,1,1,12,2,2,23,44,1,1,1,12,2,2,20,4,0,0,3,3,4,4,3,1,4,99,35
"142",9,48,10,1,1,12,2,2,26,48,6,1,1,12,2,2,23,3,4,0,3,0,0,4,3,2,4,103,38
"143",10,48,15,4,1,14,2,2,1,48,10,1,1,12,2,2,26,2,1,3,2,1,0,3,2,3,1,111,15
"144",11,48,16,4,1,15,2,2,1,48,15,4,1,14,2,2,1,1,0,0,1,1,5,1,1,2,1,112,16
"145",12,48,21,4,1,16,2,2,1,48,16,4,1,15,2,2,1,1,5,0,1,0,0,5,1,2,1,117,17
"146",13,48,24,4,1,19,2,2,1,48,21,4,1,16,2,2,1,3,3,2,3,2,0,3,3,2,1,120,20
"147",14,48,26,4,1,21,2,2,1,48,24,4,1,19,2,2,1,2,0,0,2,2,4,2,2,2,1,122,22
"148",15,48,30,4,1,23,2,2,1,48,26,4,1,21,2,2,1,2,4,0,2,0,0,4,2,2,1,126,24
"149",16,48,39,4,1,28,2,2,1,48,30,4,1,23,2,2,1,5,3,6,5,3,0,6,5,2,1,135,29
"150",17,48,42,4,1,33,2,2,1,48,39,4,1,28,2,2,1,3,0,0,5,1,1,3,5,2,1,138,34
"151",18,48,43,4,1,33,3,2,1,48,42,4,1,33,2,2,1,1,1,0,1,0,0,1,1,2,2,139,35
"152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,3,1,3,1,0,3,3,1,3,3,3
"154",2,5,1,1,1,1,1,4,2,4,1,1,1,1,1,4,1,1,0,0,2,1,5,1,1,1,4,4,4
"155",3,10,1,1,1,1,3,4,2,5,1,1,1,1,1,4,2,2,5,0,2,0,0,5,2,1,2,9,6
"156",4,15,1,1,1,1,3,4,5,10,1,1,1,1,3,4,2,2,3,5,2,3,0,5,3,1,4,14,9
"157",5,17,1,1,1,1,3,4,7,15,1,1,1,1,3,4,5,2,0,0,6,2,3,2,2,1,4,16,11
"158",6,27,1,1,1,1,1,7,7,17,1,1,1,1,3,4,7,6,3,0,3,0,0,6,3,1,3,26,12
"159",7,32,1,1,1,6,1,7,7,27,1,1,1,1,1,7,7,5,5,4,5,4,0,5,5,1,1,31,17
"160",8,36,1,1,1,6,1,12,7,32,1,1,1,6,1,7,7,4,0,0,3,1,5,4,5,1,3,35,22
"161",9,39,1,1,1,6,1,12,8,36,1,1,1,6,1,12,7,3,1,0,1,0,0,3,1,1,4,38,23
"162",10,44,1,1,1,6,7,15,8,39,1,1,1,6,1,12,8,5,6,5,6,5,0,5,6,1,2,43,32
"163",11,44,6,1,1,6,7,15,11,44,1,1,1,6,7,15,8,5,0,0,2,1,3,5,3,2,4,48,35
"164",12,46,6,1,1,6,7,15,12,44,6,1,1,6,7,15,11,2,1,0,1,0,0,2,1,1,4,50,36
"165",13,46,23,1,1,6,12,15,12,46,6,1,1,6,7,15,12,5,4,6,5,4,0,6,5,2,2,67,41
"166",14,46,27,1,1,6,12,15,13,46,23,1,1,6,12,15,12,4,0,0,1,1,1,4,1,2,4,71,42
"167",15,46,41,1,1,1,1,1,14,46,27,1,1,6,12,15,13,1,1,0,1,0,0,1,1,2,4,85,13
"168",16,48,47,6,1,6,1,1,14,46,41,1,1,1,1,1,14,6,5,6,5,6,0,6,5,2,1,145,18
"169",17,48,47,15,1,8,1,1,14,48,47,6,1,6,1,1,14,6,0,0,2,2,3,6,2,3,1,154,20
"170",18,48,47,18,1,8,1,1,16,48,47,15,1,8,1,1,14,2,3,0,2,0,0,3,2,3,4,157,22
"171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",1,10,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,6,5,1,5,1,0,6,5,1,1,9,5
"173",2,11,1,1,1,6,3,1,1,10,1,1,1,6,1,1,1,1,0,0,1,2,2,1,2,1,2,10,7
"174",3,13,1,1,1,7,3,1,1,11,1,1,1,6,3,1,1,1,2,0,1,0,0,2,1,1,1,12,8
"175",4,17,1,1,1,7,5,1,1,13,1,1,1,7,3,1,1,2,1,4,2,1,0,4,2,1,2,16,10
"176",5,18,1,1,1,7,5,1,6,17,1,1,1,7,5,1,1,1,0,0,1,5,1,1,5,1,4,17,15
"177",6,19,1,1,1,7,5,1,7,18,1,1,1,7,5,1,6,1,1,0,1,0,0,1,1,1,4,18,16
"178",7,1,1,1,1,13,5,6,10,19,1,1,1,7,5,1,7,5,4,6,5,4,0,6,5,1,3,0,30
"179",8,5,1,1,1,13,5,9,10,1,1,1,1,13,5,6,10,4,0,0,2,2,3,4,3,1,3,4,33
"180",9,7,1,1,1,13,7,9,10,5,1,1,1,13,5,9,10,2,2,0,2,0,0,2,2,1,2,6,35
"181",10,18,1,1,1,13,7,14,10,7,1,1,1,13,7,9,10,5,2,6,5,2,0,6,5,1,3,17,40
"182",11,20,1,1,1,19,13,18,10,18,1,1,1,13,7,14,10,2,0,0,4,2,6,2,6,1,2,19,56
"183",12,24,1,1,1,19,13,20,10,20,1,1,1,19,13,18,10,4,2,0,2,0,0,4,2,1,3,23,58
"184",13,33,1,1,1,19,13,20,5,24,1,1,1,19,13,20,10,4,6,1,4,1,0,6,4,1,4,32,53
"185",14,34,1,1,1,19,19,20,14,33,1,1,1,19,13,20,5,1,0,0,4,2,6,1,6,1,4,33,68
"186",15,39,1,1,1,19,23,20,1,34,1,1,1,19,19,20,14,4,2,0,4,0,0,2,4,1,2,38,59
"187",16,45,11,1,1,19,23,20,5,39,1,1,1,19,23,20,1,4,6,2,4,2,0,6,4,1,4,54,63
"188",17,47,11,1,1,22,23,20,5,45,11,1,1,19,23,20,5,2,0,0,6,1,3,2,3,1,1,56,66
"189",18,48,16,1,1,22,29,22,5,47,11,1,1,22,23,20,5,6,1,0,6,0,0,1,6,1,2,109,74
"190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",1,10,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,6,2,1,0,6,2,1,1,9,2
"192",2,11,1,1,1,3,1,1,3,10,1,1,1,3,1,1,1,1,0,0,2,1,1,1,2,1,4,10,4
"193",3,12,1,1,1,3,1,2,3,11,1,1,1,3,1,1,3,1,1,0,1,0,0,1,1,1,3,11,5
"194",4,20,1,1,1,3,1,2,8,12,1,1,1,3,1,2,3,6,2,5,2,5,0,6,5,1,4,19,10
"195",5,22,1,1,1,8,1,2,8,20,1,1,1,3,1,2,8,2,0,0,5,2,1,2,5,1,1,21,15
"196",6,35,1,1,1,8,1,2,8,22,1,1,1,8,1,2,8,2,1,0,1,0,0,2,1,1,3,34,15
"197",7,45,1,1,1,12,1,2,8,35,1,1,1,8,1,2,8,4,6,2,4,2,0,6,4,1,1,44,19
"198",8,47,1,1,1,12,6,2,8,45,1,1,1,12,1,2,8,2,0,0,5,5,2,2,5,1,2,46,24
"199",9,47,6,1,1,14,6,2,8,47,1,1,1,12,6,2,8,5,2,0,2,0,0,5,2,2,1,51,26
"200",10,48,9,1,1,14,6,2,12,47,6,1,1,14,6,2,8,4,1,2,4,2,0,1,4,1,4,102,30
"201",11,48,11,1,1,14,7,2,12,48,9,1,1,14,6,2,12,2,0,0,3,6,1,2,1,2,2,104,31
"202",12,48,18,1,1,17,7,2,12,48,11,1,1,14,7,2,12,3,6,0,3,0,0,6,3,2,1,111,34
"203",13,48,21,1,1,18,7,2,12,48,18,1,1,17,7,2,12,3,1,1,1,1,0,3,1,2,1,114,35
"204",14,48,22,1,1,20,7,2,12,48,21,1,1,18,7,2,12,1,0,0,2,6,4,1,2,2,1,115,37
"205",15,48,36,1,1,24,7,2,1,48,22,1,1,20,7,2,12,6,4,0,4,0,0,6,4,2,1,129,30
"206",16,48,39,2,1,9,7,2,1,48,36,1,1,24,7,2,1,6,1,1,6,1,0,1,6,3,1,133,15
"207",17,48,40,2,1,11,7,2,1,48,39,2,1,9,7,2,1,1,0,0,2,5,3,1,2,2,1,134,17
"208",18,48,45,2,1,11,7,5,1,48,40,2,1,11,7,2,1,5,3,0,3,0,0,5,3,2,3,139,20
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",1,8,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,3,6,3,3,0,6,3,1,2,7,3
"211",2,11,1,1,1,1,8,1,1,8,1,1,1,1,4,1,1,3,0,0,1,3,4,3,4,1,2,10,7
"212",3,14,1,1,1,1,8,1,2,11,1,1,1,1,8,1,1,1,3,0,1,0,0,3,1,1,4,13,8
"213",4,16,1,1,1,1,8,1,4,14,1,1,1,1,8,1,2,2,2,1,2,1,0,2,2,1,4,15,10
"214",5,17,1,1,1,1,8,6,4,16,1,1,1,1,8,1,4,1,0,0,2,5,3,1,5,1,3,16,15
"215",6,20,1,1,1,1,10,6,4,17,1,1,1,1,8,6,4,2,3,0,2,0,0,3,2,1,2,19,17
