"","Move","Player_1_Final1","Player_1_Final2","Player_2_Final1","Player_2_Final2","Player_1_Initial1","Player_1_Initial2","Player_2_Initial1","Player_2_Initial2","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"52",14,7,37,41,39,2,37,38,39,5,0,0,3,3,6,5,3,1,1,42,116
"53",15,10,37,54,39,7,37,41,39,3,6,0,6,0,0,3,6,1,1,45,129
"54",16,26,37,56,39,10,37,54,39,6,2,1,2,1,0,6,2,1,1,61,131
"55",17,27,37,57,39,26,37,56,39,1,0,0,1,1,1,1,1,1,1,62,132
"56",18,27,37,57,39,27,37,57,39,1,1,0,NA,0,0,0,0,0,0,62,132
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",1,5,1,5,1,1,1,1,1,4,4,4,4,4,0,4,4,1,1,4,4
"59",2,9,1,10,1,5,1,5,1,4,0,0,5,1,2,4,5,1,1,8,9
"60",3,9,2,12,1,9,1,10,1,1,2,0,2,0,0,1,2,2,1,9,11
"61",4,9,6,18,6,9,2,12,1,4,6,5,6,5,0,4,6,2,1,13,22
"62",5,9,11,18,15,9,6,18,6,5,0,0,6,6,3,5,6,2,2,18,31
"63",6,9,18,18,18,9,11,18,15,6,3,0,3,0,0,6,3,2,2,25,34
"64",7,9,21,18,23,9,18,18,18,3,5,1,5,1,0,3,5,2,2,28,39
"65",8,1,21,24,32,9,21,18,23,1,0,0,6,1,3,1,6,1,1,20,54
"66",9,1,22,24,35,1,21,24,32,1,3,0,3,0,0,1,3,2,2,21,57
"67",10,3,22,30,37,1,22,24,35,3,2,6,3,6,0,2,6,1,1,23,65
"68",11,6,22,34,37,3,22,30,37,3,0,0,4,2,1,3,4,1,1,26,69
"69",12,8,22,34,38,6,22,34,37,2,1,0,1,0,0,2,1,1,2,28,70
"70",13,13,22,36,38,8,22,34,38,5,2,3,2,3,0,5,2,1,1,33,72
"71",14,13,25,44,38,13,22,36,38,3,0,0,3,6,6,3,3,2,1,36,80
"72",15,24,25,56,38,13,25,44,38,6,6,0,6,0,0,6,6,1,1,47,92
"73",16,28,25,57,39,24,25,56,38,4,3,1,3,1,0,4,1,1,2,51,132
"74",17,31,25,62,39,28,25,57,39,3,0,0,5,2,3,3,5,1,1,54,137
"75",18,31,25,62,39,31,25,62,39,2,3,0,NA,0,0,0,0,0,0,54,137
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",1,6,1,1,2,1,1,1,1,1,2,5,1,2,0,5,1,1,2,5,1
"78",2,8,1,1,12,6,1,1,2,2,0,0,6,4,1,2,6,1,2,7,11
"79",3,12,1,1,13,8,1,1,12,4,1,0,1,0,0,4,1,1,2,11,12
"80",4,14,1,6,13,12,1,1,13,1,5,2,1,5,0,2,5,1,1,13,17
"81",5,15,1,9,13,14,1,6,13,1,0,0,5,3,3,1,3,1,1,14,20
"82",6,15,6,9,16,15,1,9,13,5,3,0,3,0,0,5,3,2,2,19,23
"83",7,15,11,12,16,15,6,9,16,5,3,1,3,1,0,5,3,2,1,24,26
"84",8,16,11,17,16,15,11,12,16,1,0,0,5,2,3,1,5,1,1,25,31
"85",9,19,11,17,18,16,11,17,16,2,3,0,2,0,0,3,2,1,2,28,33
"86",10,23,11,20,18,19,11,17,18,1,3,4,1,3,0,4,3,1,1,32,36
"87",11,24,11,23,18,23,11,20,18,1,0,0,1,3,2,1,3,1,1,33,39
"88",12,24,13,24,18,24,11,23,18,1,2,0,1,0,0,2,1,2,1,35,40
"89",13,24,14,26,18,24,13,24,18,2,1,2,2,2,0,1,2,2,1,36,42
"90",14,26,14,26,22,24,14,26,18,2,0,0,4,3,1,2,4,1,2,38,46
"91",15,27,14,26,25,26,14,26,22,3,1,0,3,0,0,1,3,1,2,39,49
"92",16,31,1,32,29,27,14,26,25,6,4,1,6,1,0,4,6,1,1,30,59
"93",17,32,1,37,29,31,1,32,29,1,0,0,5,2,2,1,5,1,1,31,64
"94",18,32,1,37,29,32,1,37,29,2,2,0,NA,0,0,0,0,0,0,31,64
"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",1,4,1,5,1,1,1,1,1,3,1,4,1,4,0,3,4,1,1,3,4
"97",2,5,1,9,1,4,1,5,1,1,0,0,4,1,3,1,4,1,1,4,8
"98",3,5,4,9,2,5,1,9,1,1,3,0,1,0,0,3,1,2,2,7,9
"99",4,9,4,9,7,5,4,9,2,5,3,4,5,3,0,4,5,1,2,11,14
"100",5,12,4,9,16,9,4,9,7,3,0,0,5,6,3,3,6,1,2,14,23
"101",6,17,4,12,16,12,4,9,16,5,3,0,3,0,0,5,3,1,1,19,26
"102",7,22,4,12,21,17,4,12,16,3,5,5,3,5,0,5,5,1,2,24,31
"103",8,25,4,12,30,22,4,12,21,3,0,0,4,2,6,3,6,1,2,27,40
"104",9,29,4,14,30,25,4,12,30,4,2,0,2,0,0,4,2,1,1,31,42
"105",10,32,6,1,34,29,4,14,30,4,3,1,4,1,0,3,4,1,2,36,33
"106",11,32,7,2,39,32,6,1,34,1,0,0,4,5,2,1,5,2,2,37,77
"107",12,36,7,4,39,32,7,2,39,4,2,0,2,0,0,4,2,1,1,41,79
"108",13,36,12,15,39,36,7,4,39,5,5,6,5,6,0,5,6,2,1,46,90
"109",14,41,12,18,39,36,12,15,39,5,0,0,1,3,3,5,3,1,1,51,93
"110",15,41,15,19,39,41,12,18,39,1,3,0,1,0,0,3,1,2,1,54,94
"111",16,46,15,20,39,41,15,19,39,5,1,6,1,6,0,5,1,1,1,59,95
"112",17,54,15,25,39,46,15,20,39,6,0,0,5,4,1,6,5,1,1,67,100
"113",18,54,15,25,39,54,15,25,39,4,1,0,NA,0,0,0,0,0,0,67,100
"114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",1,1,4,5,1,1,1,1,1,4,3,2,4,2,0,3,4,2,1,3,4
"116",2,1,6,11,5,1,4,5,1,2,0,0,6,2,4,2,6,2,1,5,14
"117",3,5,6,11,7,1,6,11,5,2,4,0,2,0,0,4,2,1,2,9,16
"118",4,5,8,11,12,5,6,11,7,5,2,3,5,3,0,2,5,2,2,11,21
"119",5,8,8,17,14,5,8,11,12,3,0,0,1,1,6,3,6,1,1,14,29
"120",6,9,8,17,15,8,8,17,14,1,1,0,1,0,0,1,1,1,2,15,30
"121",7,14,8,17,20,9,8,17,15,5,5,5,5,5,0,5,5,1,2,20,35
"122",8,14,13,17,22,14,8,17,20,5,0,0,2,3,4,5,2,2,2,25,37
"123",9,14,16,21,22,14,13,17,22,3,4,0,4,0,0,3,4,2,1,28,41
"124",10,16,16,27,24,14,16,21,22,2,6,1,6,1,0,2,6,1,1,30,49
"125",11,16,17,27,28,16,16,27,24,1,0,0,2,1,4,1,4,2,2,31,53
"126",12,17,17,29,28,16,17,27,28,2,1,0,2,0,0,1,2,1,1,32,55
"127",13,17,22,29,29,17,17,29,28,5,1,4,1,4,0,5,1,2,2,37,56
"128",14,17,26,30,29,17,22,29,29,4,0,0,5,4,1,4,1,2,1,41,57
"129",15,22,26,34,29,17,26,30,29,5,4,0,4,0,0,5,4,1,1,46,61
"130",16,22,31,34,34,22,26,34,29,5,5,5,5,5,0,5,5,2,2,51,66
"131",17,27,31,38,34,22,31,34,34,5,0,0,4,3,4,5,4,1,1,56,70
"132",18,27,31,38,34,27,31,38,34,3,4,0,NA,0,0,0,0,0,0,56,70
"133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",1,6,1,4,7,1,1,1,1,5,5,6,5,6,0,5,6,1,2,5,9
"135",2,6,6,4,16,6,1,4,7,5,0,0,6,3,1,5,6,2,2,10,18
"136",3,9,6,5,16,6,6,4,16,3,1,0,1,0,0,3,1,1,1,13,19
"137",4,9,21,11,19,9,6,5,16,1,6,6,1,6,0,6,6,2,1,28,28
"138",5,9,22,17,30,9,21,11,19,1,0,0,6,6,1,1,6,2,1,29,45
"139",6,1,28,17,36,9,22,17,30,6,1,0,1,0,0,6,1,2,2,27,51
"140",7,4,28,23,38,1,28,17,36,3,6,6,6,6,0,3,6,1,1,30,59
"141",8,4,38,28,38,4,28,23,38,6,0,0,4,5,4,6,5,2,1,40,64
"142",9,8,38,32,38,4,38,28,38,4,4,0,4,0,0,4,4,1,1,44,68
"143",10,12,38,34,39,8,38,32,38,1,4,3,1,3,0,4,1,1,2,48,109
"144",11,15,38,39,39,12,38,34,39,3,0,0,5,2,4,3,5,1,1,51,152
"145",12,15,38,39,39,15,38,39,39,2,4,0,NA,0,0,0,0,NA,NA,51,152
"146",13,15,38,39,39,15,38,39,39,4,4,5,NA,0,0,0,0,NA,NA,51,152
"147",14,15,38,39,39,15,38,39,39,NA,0,0,3,2,5,0,0,NA,NA,51,152
"148",15,15,38,39,39,15,38,39,39,NA,0,0,NA,0,0,0,0,NA,NA,51,152
"149",16,15,38,39,39,15,38,39,39,1,1,1,NA,0,0,0,0,NA,NA,51,152
"150",17,15,38,39,39,15,38,39,39,NA,0,0,1,1,2,0,0,NA,NA,51,152
"151",18,15,38,39,39,15,38,39,39,NA,0,0,NA,0,0,0,0,NA,NA,51,152
"152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",1,6,1,6,1,1,1,1,1,2,5,5,2,5,0,5,5,1,1,5,5
"154",2,8,1,6,5,6,1,6,1,2,0,0,4,6,1,2,4,1,2,7,9
"155",3,9,1,6,16,8,1,6,5,6,1,0,6,0,0,1,6,1,2,8,20
"156",4,12,7,7,22,9,1,6,16,6,5,6,5,6,0,6,6,2,2,17,27
"157",5,12,12,9,28,12,7,7,22,5,0,0,6,2,3,5,6,2,2,22,35
"158",6,12,14,12,28,12,12,9,28,2,3,0,3,0,0,2,3,2,1,24,38
"159",7,15,1,12,37,12,14,12,28,2,4,3,2,4,0,3,4,1,2,14,47
"160",8,17,1,20,37,15,1,12,37,2,0,0,6,2,1,2,6,1,1,16,55
"161",9,17,1,24,39,17,1,20,37,2,1,0,1,0,0,2,1,2,1,16,99
"162",10,19,1,34,39,17,1,24,39,2,6,2,6,2,0,2,6,1,1,18,109
"163",11,21,1,36,39,19,1,34,39,2,0,0,2,4,5,2,2,1,1,20,111
"164",12,25,1,41,39,21,1,36,39,4,5,0,5,0,0,4,5,1,1,24,116
"165",13,28,1,45,39,25,1,41,39,3,4,5,4,5,0,3,4,1,1,27,120
"166",14,1,1,56,39,28,1,45,39,5,0,0,6,5,6,5,6,1,1,0,131
"167",15,6,1,63,39,1,1,56,39,5,6,0,6,0,0,5,6,1,1,5,138
"168",16,11,1,71,39,6,1,63,39,5,6,1,6,1,0,5,6,1,1,10,146
"169",17,12,1,75,39,11,1,71,39,1,0,0,4,5,2,1,4,1,1,11,150
"170",18,12,1,75,39,12,1,75,39,5,2,0,NA,0,0,0,0,0,0,11,150
"171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",1,7,4,5,1,1,1,1,1,6,4,3,4,3,0,6,4,1,1,9,4
"173",2,7,7,8,1,7,4,5,1,3,0,0,4,3,3,3,3,2,1,12,7
"174",3,11,7,8,4,7,7,8,1,4,3,0,3,0,0,4,3,1,2,16,10
"175",4,15,7,8,5,11,7,8,4,4,1,2,1,2,0,4,1,1,2,20,11
"176",5,17,7,8,13,15,7,8,5,2,0,0,4,6,6,2,6,1,2,22,19
"177",6,17,11,8,22,17,7,8,13,4,6,0,6,0,0,4,6,2,2,26,28
"178",7,18,11,8,27,17,11,8,22,3,1,5,3,5,0,1,5,1,2,27,33
"179",8,21,11,11,27,18,11,8,27,3,0,0,2,3,4,3,3,1,1,30,36
"180",9,21,15,13,27,21,11,11,27,2,4,0,2,0,0,4,2,2,1,34,38
"181",10,23,15,15,27,21,15,13,27,2,2,2,2,2,0,2,2,1,1,36,40
"182",11,25,15,15,31,23,15,15,27,2,0,0,4,3,2,2,4,1,2,38,44
"183",12,25,18,17,31,25,15,15,31,3,2,0,2,0,0,3,2,2,1,41,46
"184",13,30,18,21,37,25,18,17,31,3,6,5,3,6,0,5,6,1,2,46,56
"185",14,33,18,31,39,30,18,21,37,3,0,0,4,2,1,3,2,1,2,49,106
"186",15,37,18,32,39,33,18,31,39,4,1,0,1,0,0,4,1,1,1,53,107
"187",16,39,21,36,39,37,18,32,39,2,5,4,5,4,0,2,4,1,1,96,111
"188",17,39,26,41,39,39,21,36,39,5,0,0,5,5,6,5,5,2,1,101,116
"189",18,39,26,41,39,39,26,41,39,5,6,0,NA,0,0,0,0,0,0,101,116
"190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",1,1,9,4,1,1,1,1,1,6,3,3,3,3,0,6,3,2,1,8,3
"192",2,4,9,9,1,1,9,4,1,3,0,0,3,5,2,3,5,1,1,11,8
"193",3,7,9,11,1,4,9,9,1,3,2,0,2,0,0,3,2,1,1,14,10
"194",4,13,14,16,1,7,9,11,1,4,6,5,4,5,0,6,5,1,1,25,15
"195",5,17,14,21,1,13,14,16,1,4,0,0,1,1,5,4,5,1,1,29,20
"196",6,18,14,21,2,17,14,21,1,1,1,0,1,0,0,1,1,1,2,30,21
"197",7,23,14,22,2,18,14,21,2,5,1,1,1,1,0,5,1,1,1,35,22
"198",8,23,15,27,2,23,14,22,2,1,0,0,6,6,5,1,5,2,1,36,27
"199",9,25,21,38,2,23,15,27,2,6,6,0,6,0,0,6,6,2,1,44,38
"200",10,28,21,38,4,25,21,38,2,3,3,2,3,2,0,3,2,1,2,47,40
"201",11,31,21,38,6,28,21,38,4,3,0,0,2,2,6,3,2,1,2,50,42
"202",12,37,29,38,8,31,21,38,6,2,6,0,2,0,0,6,2,1,2,64,44
"203",13,37,34,38,12,37,29,38,8,4,4,5,4,4,0,5,4,2,2,69,48
"204",14,37,38,38,16,37,34,38,12,4,0,0,2,4,1,4,4,2,2,73,52
"205",15,47,38,39,20,37,38,38,16,2,1,0,1,0,0,2,1,1,1,83,95
"206",16,1,38,39,37,47,38,39,20,3,6,4,6,4,0,3,6,1,2,37,112
"207",17,5,38,39,39,1,38,39,37,4,0,0,2,4,6,4,2,1,2,41,152
"208",18,5,38,39,39,5,38,39,39,4,6,0,NA,0,0,0,0,NA,NA,41,152
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",1,1,6,5,1,1,1,1,1,4,2,5,4,2,0,5,4,2,1,5,4
"211",2,1,8,12,1,1,6,5,1,2,0,0,4,6,6,2,6,2,1,7,11
"212",3,9,8,16,1,1,8,12,1,4,6,0,4,0,0,6,4,1,1,15,15
"213",4,14,14,21,1,9,8,16,1,1,5,6,1,5,0,6,5,2,1,26,20
"214",5,15,14,24,1,14,14,21,1,1,0,0,6,2,3,1,3,1,1,27,23
"215",6,1,1,35,6,15,14,24,1,6,2,0,6,0,0,2,6,1,1,0,39
"216",7,5,1,35,11,1,1,35,6,2,5,4,2,5,0,4,5,1,2,4,44
"217",8,5,3,35,16,5,1,35,11,2,0,0,5,5,1,2,5,2,2,6,49
"218",9,5,8,35,17,5,3,35,16,5,1,0,1,0,0,5,1,2,2,11,50
"219",10,6,8,39,20,5,8,35,17,1,1,4,1,4,0,1,4,1,1,12,95
"220",11,7,1,39,29,6,8,39,20,1,0,0,6,2,2,1,6,1,2,6,104
"221",12,9,1,39,31,7,1,39,29,2,2,0,2,0,0,2,2,1,2,8,106
"222",13,18,1,39,33,9,1,39,31,6,2,2,2,2,0,6,2,1,2,17,108
"223",14,20,1,39,35,18,1,39,33,2,0,0,2,5,2,2,2,1,2,19,110
"224",15,25,1,39,37,20,1,39,35,5,2,0,2,0,0,5,2,1,2,24,112
"225",16,28,1,44,37,25,1,39,37,3,5,4,5,4,0,3,5,1,1,27,79
"226",17,32,1,47,37,28,1,44,37,4,0,0,3,5,4,4,3,1,1,31,82
"227",18,32,1,47,37,32,1,47,37,5,4,0,NA,0,0,0,0,0,0,31,82
"228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",1,6,1,1,3,1,1,1,1,5,5,2,5,2,0,5,2,1,2,5,2
"230",2,6,6,1,8,6,1,1,3,5,0,0,3,5,1,5,5,2,2,10,7
"231",3,9,6,1,9,6,6,1,8,3,1,0,1,0,0,3,1,1,2,13,8
"232",4,12,6,3,9,9,6,1,9,2,3,2,2,2,0,3,2,1,1,16,10
"233",5,12,8,4,9,12,6,3,9,2,0,0,1,1,1,2,1,2,1,18,11
"234",6,13,8,4,10,12,8,4,9,1,1,0,1,0,0,1,1,1,2,19,12
"235",7,17,8,4,19,13,8,4,10,6,4,4,6,4,0,4,6,1,2,23,21
"236",8,21,8,4,30,17,8,4,19,4,0,0,4,6,6,4,6,1,2,27,32
"237",9,21,17,4,15,21,8,4,30,4,6,0,6,0,0,4,6,2,2,36,17
"238",10,21,19,4,16,21,17,4,15,2,1,1,1,1,0,2,1,2,2,38,18
"239",11,21,20,4,19,21,19,4,16,1,0,0,3,3,5,1,3,2,2,39,21
"240",12,21,23,4,24,21,20,4,19,3,5,0,5,0,0,3,5,2,2,42,26
"241",13,24,29,4,28,21,23,4,24,4,6,1,4,1,0,6,4,2,2,51,30
"242",14,1,30,6,33,24,29,4,28,1,0,0,5,2,2,1,2,2,1,29,37
"243",15,1,35,6,35,1,30,6,33,5,2,0,2,0,0,5,2,2,2,34,39
"244",16,1,38,11,35,1,35,6,35,5,3,2,5,2,0,3,5,2,1,37,44
"245",17,3,38,13,35,1,38,11,35,2,0,0,2,5,4,2,2,1,1,39,46
"246",18,3,38,13,35,3,38,13,35,5,4,0,NA,0,0,0,0,0,0,39,46
"247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",1,5,1,1,4,1,1,1,1,4,3,2,3,2,0,4,3,1,2,4,3
"249",2,5,3,1,12,5,1,1,4,2,0,0,2,6,2,2,6,2,2,6,11
"250",3,7,3,1,14,5,3,1,12,2,2,0,2,0,0,2,2,1,2,8,13
"251",4,11,3,1,16,7,3,1,14,3,4,2,3,2,0,4,2,1,2,12,15
"252",5,11,6,1,20,11,3,1,16,3,0,0,4,4,3,3,4,2,2,15,19
"253",6,15,6,1,23,11,6,1,20,4,3,0,3,0,0,4,3,1,2,19,22
"254",7,17,6,2,23,15,6,1,23,1,2,2,1,2,0,2,1,1,1,21,23
"255",8,19,6,2,27,17,6,2,23,2,0,0,6,3,4,2,4,1,2,23,27
"256",9,29,9,4,7,19,6,2,27,6,3,0,6,0,0,3,6,2,2,36,9
"257",10,1,11,10,14,29,9,4,7,4,2,4,4,4,0,2,4,2,2,10,22
"258",11,1,15,15,14,1,11,10,14,4,0,0,5,1,2,4,5,2,1,14,27
"259",12,3,15,15,15,1,15,15,14,1,2,0,1,0,0,2,1,1,2,16,28
"260",13,3,17,15,19,3,15,15,15,4,4,2,4,4,0,2,4,2,2,18,32
"261",14,7,17,15,24,3,17,15,19,4,0,0,5,1,1,4,5,1,2,22,37
"262",15,7,18,16,24,7,17,15,24,1,1,0,1,0,0,1,1,2,1,23,38
"263",16,7,21,18,24,7,18,16,24,3,3,2,3,2,0,3,2,2,1,26,40
"264",17,1,24,26,24,7,21,18,24,3,0,0,6,4,1,3,6,2,1,23,48
"265",18,1,24,26,24,1,24,26,24,4,1,0,NA,0,0,0,0,0,0,23,48
"266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",1,1,6,7,2,1,1,1,1,6,5,1,6,1,0,5,6,2,1,5,7
"268",2,1,7,9,2,1,6,7,2,1,0,0,2,6,6,1,2,2,1,6,9
"269",3,2,13,15,5,1,7,9,2,6,6,0,6,0,0,6,6,2,1,13,18
"270",4,2,16,15,10,2,13,15,5,1,3,5,1,5,0,3,5,2,2,16,23
"271",5,2,17,17,10,2,16,15,10,1,0,0,3,2,4,1,2,2,1,17,25
"272",6,2,21,17,13,2,17,17,10,3,4,0,3,0,0,4,3,2,2,21,28
"273",7,1,21,25,19,2,21,17,13,1,4,1,4,1,0,1,4,1,1,20,42
"274",8,1,22,30,19,1,21,25,19,1,0,0,6,6,5,1,5,2,1,21,47
"275",9,1,33,30,28,1,22,30,19,6,6,0,6,0,0,6,6,2,2,32,56
"276",10,3,39,34,28,1,33,30,28,4,6,1,4,1,0,6,4,2,1,78,60
"277",11,4,39,34,35,3,39,34,28,1,0,0,6,6,1,1,6,1,2,79,67
"278",12,11,39,34,36,4,39,34,35,6,1,0,1,0,0,6,1,1,2,86,68
"279",13,14,39,37,36,11,39,34,36,3,3,2,3,2,0,3,3,1,1,89,71
"280",14,16,39,42,36,14,39,37,36,2,0,0,5,5,5,2,5,1,1,91,76
"281",15,21,39,47,36,16,39,42,36,5,5,0,5,0,0,5,5,1,1,96,81
"282",16,25,39,47,37,21,39,47,36,4,2,1,2,1,0,4,1,1,2,100,82
"283",17,27,39,52,37,25,39,47,37,2,0,0,5,4,3,2,5,1,1,102,87
"284",18,27,39,52,37,27,39,52,37,4,3,0,NA,0,0,0,0,0,0,102,87
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",1,5,1,6,1,1,1,1,1,5,4,3,5,3,0,4,5,1,1,4,5
"287",2,8,1,6,2,5,1,6,1,3,0,0,1,5,2,3,1,1,2,7,6
"288",3,13,1,6,4,8,1,6,2,5,2,0,2,0,0,5,2,1,2,12,8
"289",4,18,1,6,8,13,1,6,4,5,4,3,4,3,0,5,4,1,2,17,12
"290",5,21,1,6,12,18,1,6,8,3,0,0,4,2,5,3,4,1,2,20,16
"291",6,21,6,8,12,21,1,6,12,2,5,0,2,0,0,5,2,2,1,25,18
"292",7,21,9,8,22,21,6,8,12,2,6,3,2,6,0,3,6,2,2,28,28
"293",8,23,1,8,29,21,9,8,22,2,0,0,5,3,2,2,5,1,2,22,35
"294",9,23,3,8,32,23,1,8,29,3,2,0,3,0,0,2,3,2,2,24,38
"295",10,23,5,11,38,23,3,8,32,4,6,2,4,6,0,2,6,2,2,26,47
"296",11,23,9,22,38,23,5,11,38,4,0,0,3,6,3,4,6,2,1,30,58
"297",12,26,9,25,38,23,9,22,38,3,3,0,3,0,0,3,3,1,1,33,61
"298",13,29,21,40,38,26,9,25,38,6,4,6,4,6,0,6,6,2,1,48,76
"299",14,33,21,48,39,29,21,40,38,4,0,0,1,2,2,4,1,1,2,52,123
"300",15,35,21,50,39,33,21,48,39,2,2,0,2,0,0,2,2,1,1,54,125
