"","Move","Player_1_Final1","Player_1_Final2","Player_2_Final1","Player_2_Final2","Player_1_Initial1","Player_1_Initial2","Player_2_Initial1","Player_2_Initial2","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",1,7,4,1,2,1,1,1,1,5,6,1,5,1,0,6,1,1,2,9,1
"21",2,7,9,4,2,7,4,1,2,5,0,0,3,1,6,5,3,2,1,14,4
"22",3,7,20,5,2,7,9,4,2,1,6,0,1,0,0,6,1,2,1,25,5
"23",4,10,20,10,2,7,20,5,2,3,5,5,5,5,0,3,5,1,1,28,10
"24",5,15,20,15,2,10,20,10,2,5,0,0,5,5,4,5,5,1,1,33,15
"25",6,15,1,19,6,15,20,15,2,5,4,0,5,0,0,4,5,2,2,14,23
"26",7,20,1,19,17,15,1,19,6,4,5,6,4,6,0,5,6,1,2,19,34
"27",8,20,5,19,19,20,1,19,17,4,0,0,2,6,1,4,2,2,2,23,36
"28",9,32,6,20,19,20,5,19,19,6,1,0,1,0,0,6,1,1,1,36,37
"29",10,37,6,20,21,32,6,20,19,2,2,5,2,2,0,5,2,1,2,41,39
"30",11,39,6,22,21,37,6,20,21,2,0,0,2,3,3,2,2,1,1,43,41
"31",12,42,6,22,24,39,6,22,21,3,3,0,3,0,0,3,3,1,2,46,44
"32",13,42,11,22,28,42,6,22,24,5,4,3,4,3,0,5,4,2,2,51,48
"33",14,42,14,22,33,42,11,22,28,3,0,0,5,1,1,3,5,2,2,54,53
"34",15,42,15,23,33,42,14,22,33,1,1,0,1,0,0,1,1,2,1,55,54
"35",16,44,21,26,33,42,15,23,33,1,3,6,1,3,0,6,3,2,1,63,57
"36",17,45,21,29,33,44,21,26,33,1,0,0,3,2,1,1,3,1,1,64,60
"37",18,45,21,29,33,45,21,29,33,2,1,0,NA,0,0,0,0,0,0,64,60
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",1,1,9,1,4,1,1,1,1,6,3,2,3,2,0,6,3,2,2,8,3
"40",2,3,9,4,4,1,9,1,4,2,0,0,2,3,4,2,3,1,1,10,6
"41",3,3,13,6,4,3,9,4,4,2,4,0,2,0,0,4,2,2,1,14,8
"42",4,3,15,6,5,3,13,6,4,2,1,3,1,3,0,2,1,2,2,16,9
"43",5,3,18,6,10,3,15,6,5,3,0,0,6,5,5,3,5,2,2,19,14
"44",6,5,24,11,10,3,18,6,10,6,5,0,5,0,0,6,5,2,1,27,19
"45",7,11,27,11,13,5,24,11,10,6,1,3,1,3,0,6,3,1,2,36,22
"46",8,12,27,17,16,11,27,11,13,1,0,0,2,6,5,1,6,1,1,37,31
"47",9,12,32,19,16,12,27,17,16,2,5,0,2,0,0,5,2,2,1,42,33
"48",10,12,34,19,18,12,32,19,16,2,4,2,4,2,0,2,2,2,2,44,35
"49",11,16,34,22,18,12,34,19,18,4,0,0,3,4,5,4,3,1,1,48,38
"50",12,20,34,27,18,16,34,22,18,4,5,0,5,0,0,4,5,1,1,52,43
"51",13,20,37,27,22,20,34,27,18,4,1,3,4,1,0,3,4,2,2,55,47
"52",14,21,37,27,27,20,37,27,22,1,0,0,5,5,4,1,5,1,2,56,52
"53",15,21,42,31,27,21,37,27,27,5,4,0,4,0,0,5,4,2,1,61,56
"54",16,21,47,31,32,21,42,31,27,5,5,3,5,3,0,5,5,2,2,66,61
"55",17,24,47,35,32,21,47,31,32,3,0,0,6,4,3,3,4,1,1,69,65
"56",18,24,47,35,32,24,47,35,32,6,3,0,NA,0,0,0,0,0,0,69,65
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",1,2,1,5,1,1,1,1,1,2,1,4,2,4,0,1,4,1,1,1,4
"59",2,2,3,5,5,2,1,5,1,2,0,0,1,4,6,2,4,2,2,3,8
"60",3,8,5,5,6,2,3,5,5,1,6,0,1,0,0,6,1,1,2,11,9
"61",4,12,5,10,12,8,5,5,6,4,3,6,3,6,0,4,6,1,2,15,20
"62",5,12,8,14,12,12,5,10,12,3,0,0,1,4,3,3,4,2,1,18,24
"63",6,13,8,17,12,12,8,14,12,1,3,0,3,0,0,1,3,1,1,19,27
"64",7,17,8,22,12,13,8,17,12,5,4,3,5,3,0,4,5,1,1,23,32
"65",8,20,8,22,21,17,8,22,12,3,0,0,5,6,4,3,6,1,2,26,41
"66",9,24,8,22,26,20,8,22,21,5,4,0,5,0,0,4,5,1,2,30,46
"67",10,29,8,26,26,24,8,22,26,5,4,5,4,5,0,5,4,1,1,35,50
"68",11,34,8,26,27,29,8,26,26,5,0,0,1,5,5,5,1,1,2,40,51
"69",12,39,8,26,32,34,8,26,27,5,5,0,5,0,0,5,5,1,2,45,56
"70",13,45,12,30,32,39,8,26,32,6,4,1,4,1,0,6,4,1,1,55,60
"71",14,46,12,40,32,45,12,30,32,1,0,0,6,5,4,1,6,1,1,56,70
"72",15,46,16,45,32,46,12,40,32,5,4,0,5,0,0,4,5,2,1,60,75
"73",16,46,21,48,46,46,16,45,32,3,5,6,3,6,0,5,6,2,2,65,139
"74",17,49,21,48,48,46,21,48,46,3,0,0,6,5,2,3,2,1,2,68,188
"75",18,49,21,48,48,49,21,48,48,6,5,0,NA,0,0,0,0,NA,NA,68,188
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",1,1,5,7,6,1,1,1,1,6,4,2,6,2,0,4,6,2,1,4,11
"78",2,1,7,7,10,1,5,7,6,2,0,0,4,4,2,2,4,2,2,6,15
"79",3,1,9,11,10,1,7,7,10,4,2,0,4,0,0,2,4,2,1,8,19
"80",4,1,10,15,10,1,9,11,10,4,3,1,4,3,0,1,4,2,1,9,23
"81",5,1,13,15,12,1,10,15,10,3,0,0,2,6,6,3,2,2,2,12,25
"82",6,11,13,21,22,1,13,15,12,6,6,0,6,0,0,6,6,1,1,22,41
"83",7,1,18,35,33,11,13,21,22,5,6,6,6,6,0,5,6,2,2,17,66
"84",8,7,23,35,42,1,18,35,33,6,0,0,6,6,6,6,6,1,2,28,75
"85",9,7,33,44,42,7,23,35,42,6,6,0,6,0,0,6,6,2,1,38,84
"86",10,11,33,45,42,7,33,44,42,1,4,1,1,1,0,4,1,1,1,42,85
"87",11,11,34,46,42,11,33,45,42,1,0,0,1,1,2,1,1,2,1,43,86
"88",12,13,34,47,42,11,34,46,42,1,2,0,1,0,0,2,1,1,1,45,87
"89",13,15,34,47,43,13,34,47,42,2,3,1,3,1,0,2,1,1,2,47,88
"90",14,18,34,47,44,15,34,47,43,3,0,0,1,4,1,3,1,1,2,50,89
"91",15,18,35,52,48,18,34,47,44,4,1,0,4,0,0,1,4,2,2,51,145
"92",16,21,1,60,48,18,35,52,48,3,5,4,5,4,0,3,5,1,1,20,153
"93",17,25,1,64,48,21,1,60,48,4,0,0,4,6,1,4,4,1,1,24,157
"94",18,25,1,64,48,25,1,64,48,6,1,0,NA,0,0,0,0,0,0,24,157
"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",1,6,1,2,1,1,1,1,1,5,1,4,1,4,0,5,1,1,1,5,1
"97",2,10,1,5,1,6,1,2,1,4,0,0,3,2,1,4,3,1,1,9,4
"98",3,12,1,6,1,10,1,5,1,2,1,0,1,0,0,2,1,1,1,11,5
"99",4,12,9,6,2,12,1,6,1,3,6,1,3,1,0,6,1,2,2,19,6
"100",5,12,12,22,2,12,9,6,2,3,0,0,6,6,1,3,6,2,1,22,22
"101",6,18,15,23,2,12,12,22,2,6,1,0,1,0,0,6,1,1,1,31,23
"102",7,22,15,35,2,18,15,23,2,4,5,6,5,6,0,4,6,1,1,35,35
"103",8,22,20,40,8,22,15,35,2,5,0,0,2,6,3,5,6,2,2,40,46
"104",9,24,20,40,11,22,20,40,8,2,3,0,3,0,0,2,3,1,2,42,49
"105",10,26,20,40,13,24,20,40,11,2,2,2,2,2,0,2,2,1,2,44,51
"106",11,26,22,46,16,26,20,40,13,2,0,0,4,2,6,2,6,2,1,46,60
"107",12,26,24,46,20,26,22,46,16,4,2,0,4,0,0,2,4,2,2,48,64
"108",13,28,24,46,29,26,24,46,20,6,2,2,6,2,0,2,6,1,2,50,73
"109",14,28,26,46,34,28,24,46,29,2,0,0,5,3,1,2,5,2,2,52,78
"110",15,29,26,46,37,28,26,46,34,3,1,0,3,0,0,1,3,1,2,53,81
"111",16,33,26,47,37,29,26,46,37,4,1,4,1,4,0,4,1,1,1,57,82
"112",17,37,26,47,41,33,26,47,37,4,0,0,4,1,4,4,4,1,2,61,86
"113",18,37,26,47,41,37,26,47,41,1,4,0,NA,0,0,0,0,0,0,61,86
"114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",1,2,1,5,1,1,1,1,1,4,1,5,4,5,0,1,4,1,1,1,4
"116",2,7,1,8,1,2,1,5,1,5,0,0,3,5,4,5,3,1,1,6,7
"117",3,12,1,12,1,7,1,8,1,5,4,0,4,0,0,5,4,1,1,11,11
"118",4,12,5,13,1,12,1,12,1,3,1,4,3,1,0,4,1,2,1,15,12
"119",5,15,5,15,1,12,5,13,1,3,0,0,1,6,2,3,2,1,1,18,14
"120",6,21,7,16,1,15,5,15,1,1,6,0,1,0,0,6,1,1,1,26,15
"121",7,23,13,21,1,21,7,16,1,5,6,4,5,4,0,6,5,2,1,34,20
"122",8,23,17,31,1,23,13,21,1,4,0,0,6,5,4,4,6,2,1,38,30
"123",9,23,21,36,1,23,17,31,1,5,4,0,5,0,0,4,5,2,1,42,35
"124",10,23,26,38,1,23,21,36,1,2,5,2,2,2,0,5,2,2,1,47,37
"125",11,23,28,39,1,23,26,38,1,2,0,0,2,2,1,2,1,2,1,49,38
"126",12,23,30,41,1,23,28,39,1,2,2,0,2,0,0,2,2,2,1,51,40
"127",13,23,39,45,1,23,30,41,1,4,6,2,4,2,0,6,4,2,1,60,44
"128",14,25,39,45,2,23,39,45,1,2,0,0,1,5,1,2,1,1,2,62,45
"129",15,30,39,45,3,25,39,45,2,5,1,0,1,0,0,5,1,1,2,67,46
"130",16,33,39,48,6,30,39,45,3,3,3,3,3,3,0,3,3,1,1,70,99
"131",17,33,42,48,9,33,39,48,6,3,0,0,6,3,4,3,3,2,2,73,102
"132",18,33,42,48,9,33,42,48,9,6,4,0,NA,0,0,0,0,0,0,73,102
"133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",1,4,1,1,3,1,1,1,1,4,3,2,4,2,0,3,2,1,2,3,2
"135",2,8,1,2,3,4,1,1,3,4,0,0,3,1,6,4,1,1,1,7,3
"136",3,17,1,5,3,8,1,2,3,3,6,0,3,0,0,6,3,1,1,16,6
"137",4,17,6,9,3,17,1,5,3,5,4,5,4,5,0,5,4,2,1,21,10
"138",5,22,6,16,3,17,6,9,3,5,0,0,6,3,3,5,6,1,1,26,17
"139",6,22,9,16,6,22,6,16,3,3,3,0,3,0,0,3,3,2,2,29,20
"140",7,24,15,20,6,22,9,16,6,4,5,6,4,5,0,6,4,2,1,37,24
"141",8,24,20,24,6,24,15,20,6,5,0,0,4,5,2,5,4,2,1,42,28
"142",9,24,25,24,8,24,20,24,6,5,2,0,2,0,0,5,2,2,2,47,30
"143",10,28,25,27,8,24,25,24,8,4,3,3,3,3,0,4,3,1,1,51,33
"144",11,28,28,37,8,28,25,27,8,3,0,0,2,4,6,3,6,2,1,54,43
"145",12,31,30,37,5,28,28,37,8,2,4,0,4,0,0,2,4,2,2,59,40
"146",13,31,31,43,6,31,30,37,5,4,6,1,4,6,0,1,6,2,1,60,47
"147",14,31,35,43,11,31,31,43,6,4,0,0,4,5,4,4,5,2,2,64,52
"148",15,31,39,47,11,31,35,43,11,4,4,0,4,0,0,4,4,2,1,68,56
"149",16,31,40,48,22,31,39,47,11,1,1,1,1,1,0,1,1,2,1,69,115
"150",17,31,41,48,31,31,40,48,22,1,0,0,6,3,3,1,6,2,2,70,124
"151",18,31,41,48,31,31,41,48,31,3,3,0,NA,0,0,0,0,0,0,70,124
"152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",1,4,1,1,4,1,1,1,1,3,2,3,2,3,0,3,3,1,2,3,3
"154",2,6,1,1,8,4,1,1,4,2,0,0,4,1,5,2,4,1,2,5,7
"155",3,6,6,2,8,6,1,1,8,1,5,0,1,0,0,5,1,2,1,10,8
"156",4,8,12,2,10,6,6,2,8,2,6,4,2,4,0,6,2,2,2,18,10
"157",5,8,16,6,10,8,12,2,10,4,0,0,2,4,1,4,4,2,1,22,14
"158",6,10,16,6,11,8,16,6,10,2,1,0,1,0,0,2,1,1,2,24,15
"159",7,14,16,12,16,10,16,6,11,4,6,2,6,2,0,4,6,1,1,28,26
"160",8,16,16,12,20,14,16,12,16,2,0,0,4,3,6,2,4,1,2,30,30
"161",9,20,22,12,23,16,16,12,20,3,6,0,3,0,0,6,3,2,2,40,33
"162",10,25,22,12,25,20,22,12,23,5,1,2,1,2,0,5,2,1,2,45,35
"163",11,26,22,17,25,25,22,12,25,1,0,0,5,6,5,1,5,1,1,46,40
"164",12,26,31,17,30,26,22,17,25,6,5,0,5,0,0,6,5,2,2,55,45
"165",13,26,36,21,30,26,31,17,30,4,5,1,4,1,0,5,4,2,1,60,49
"166",14,27,36,21,35,26,36,21,30,1,0,0,6,5,6,1,5,1,2,61,54
"167",15,38,36,30,35,27,36,21,35,6,6,0,6,0,0,6,6,1,1,72,63
"168",16,39,48,31,35,38,36,30,35,1,6,5,1,5,0,6,1,2,1,132,64
"169",17,44,48,32,35,39,48,31,35,5,0,0,1,5,6,5,1,1,1,137,65
"170",18,44,48,32,35,44,48,32,35,5,6,0,NA,0,0,0,0,0,0,137,65
"171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",1,7,5,1,3,1,1,1,1,2,4,6,2,4,0,6,2,1,2,10,2
"173",2,7,9,1,8,7,5,1,3,4,0,0,6,5,1,4,5,2,2,14,7
"174",3,10,15,1,9,7,9,1,8,6,1,0,1,0,0,6,1,2,2,23,8
"175",4,10,16,1,14,10,15,1,9,5,1,1,5,1,0,1,5,2,2,24,13
"176",5,10,17,7,18,10,16,1,14,1,0,0,3,6,6,1,6,2,1,25,23
"177",6,16,19,7,21,10,17,7,18,3,6,0,3,0,0,6,3,1,2,33,26
"178",7,16,24,7,25,16,19,7,21,4,5,3,4,3,0,5,4,2,2,38,30
"179",8,16,27,7,29,16,24,7,25,3,0,0,4,4,2,3,4,2,2,41,34
"180",9,20,27,7,31,16,27,7,29,4,2,0,2,0,0,4,2,1,2,45,36
"181",10,20,28,7,34,20,27,7,31,3,3,1,3,3,0,1,3,2,2,46,39
"182",11,23,28,7,39,20,28,7,34,3,0,0,5,1,2,3,5,1,2,49,44
"183",12,24,28,9,39,23,28,7,39,1,2,0,2,0,0,1,2,1,1,50,46
"184",13,1,1,20,39,24,28,9,39,3,3,3,3,3,0,3,3,2,1,0,57
"185",14,4,1,22,39,1,1,20,39,3,0,0,2,4,6,3,2,1,1,3,59
"186",15,8,1,33,39,4,1,22,39,4,6,0,6,0,0,4,6,1,1,7,70
"187",16,12,1,37,39,8,1,33,39,4,4,5,4,5,0,4,4,1,1,11,74
"188",17,22,1,47,1,12,1,37,39,5,0,0,6,3,1,5,6,1,1,21,46
"189",18,22,1,47,1,22,1,47,1,3,1,0,NA,0,0,0,0,0,0,21,46
"190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",1,1,3,1,3,1,1,1,1,2,2,2,2,2,0,2,2,2,2,2,2
"192",2,1,5,1,7,1,3,1,3,2,0,0,4,1,4,2,4,2,2,4,6
"193",3,1,9,1,8,1,5,1,7,1,4,0,1,0,0,4,1,2,2,8,7
"194",4,2,9,1,11,1,9,1,8,4,1,3,4,3,0,1,3,1,2,9,10
"195",5,6,9,4,11,2,9,1,11,4,0,0,6,3,6,4,3,1,1,13,13
"196",6,6,20,4,18,6,9,4,11,6,6,0,6,0,0,6,6,2,2,24,20
"197",7,6,24,4,20,6,20,4,18,2,4,2,2,2,0,4,2,2,2,28,22
"198",8,8,24,4,25,6,24,4,20,2,0,0,5,5,4,2,5,1,2,30,27
"199",9,13,24,4,29,8,24,4,25,5,4,0,4,0,0,5,4,1,2,35,31
"200",10,16,24,4,39,13,24,4,29,3,6,2,6,2,0,3,6,1,2,38,41
"201",11,18,24,8,45,16,24,4,39,2,0,0,6,1,5,2,6,1,2,40,51
"202",12,23,24,9,45,18,24,8,45,1,5,0,1,0,0,5,1,1,1,45,52
"203",13,24,24,12,45,23,24,9,45,3,1,3,3,3,0,1,3,1,1,46,55
"204",14,27,24,13,45,24,24,12,45,3,0,0,1,1,5,3,1,1,1,49,56
"205",15,27,29,14,45,27,24,13,45,1,5,0,1,0,0,5,1,2,1,54,57
"206",16,27,32,19,45,27,29,14,45,3,5,2,5,2,0,3,5,2,1,57,62
"207",17,29,32,28,45,27,32,19,45,2,0,0,5,6,2,2,6,1,1,59,71
"208",18,29,32,28,45,29,32,28,45,5,2,0,NA,0,0,0,0,0,0,59,71
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",1,1,2,2,1,1,1,1,1,1,1,3,1,3,0,1,1,2,1,1,1
"211",2,1,5,3,1,1,2,2,1,3,0,0,1,4,2,3,1,2,1,4,2
"212",3,1,9,5,1,1,5,3,1,4,2,0,2,0,0,4,2,2,1,8,4
"213",4,1,16,7,1,1,9,5,1,2,2,6,2,2,0,6,2,2,1,15,6
"214",5,3,16,11,1,1,16,7,1,2,0,0,3,4,5,2,4,1,1,17,10
"215",6,8,16,14,1,3,16,11,1,3,5,0,3,0,0,5,3,1,1,22,13
"216",7,10,28,14,2,8,16,14,1,1,2,6,1,2,0,6,1,2,2,36,14
"217",8,10,1,15,8,10,28,14,2,2,0,0,2,6,1,2,6,2,2,9,21
"218",9,12,1,16,8,10,1,15,8,2,1,0,1,0,0,2,1,1,1,11,22
"219",10,15,1,26,8,12,1,16,8,3,3,6,3,6,0,3,6,1,1,14,32
"220",11,15,6,1,13,15,1,26,8,3,0,0,5,6,1,3,5,2,2,19,12
"221",12,16,12,2,13,15,6,1,13,6,1,0,1,0,0,6,1,2,1,26,13
"222",13,16,16,4,13,16,12,2,13,4,2,2,2,2,0,4,2,2,1,30,15
"223",14,16,18,6,13,16,16,4,13,2,0,0,1,2,2,2,2,2,1,32,17
"224",15,18,18,7,13,16,18,6,13,1,2,0,1,0,0,2,1,1,1,34,18
"225",16,25,18,7,16,18,18,7,13,3,4,6,3,4,0,6,3,1,2,41,21
"226",17,36,24,5,16,25,18,7,16,4,0,0,4,3,5,4,4,1,1,58,19
"227",18,36,24,5,16,36,24,5,16,3,5,0,NA,0,0,0,0,0,0,58,19
"228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",1,1,6,7,3,1,1,1,1,6,5,2,6,2,0,5,6,2,1,5,8
"230",2,1,8,11,9,1,6,7,3,2,0,0,6,2,4,2,6,2,2,7,18
"231",3,1,12,13,9,1,8,11,9,2,4,0,2,0,0,4,2,2,1,11,20
"232",4,5,12,13,12,1,12,13,9,5,4,3,5,3,0,4,3,1,2,15,23
"233",5,5,17,14,12,5,12,13,12,5,0,0,6,3,1,5,1,2,1,20,24
"234",6,8,23,17,12,5,17,14,12,6,3,0,3,0,0,6,3,2,1,29,27
"235",7,8,28,18,12,8,23,17,12,2,1,5,2,1,0,5,1,2,1,34,28
"236",8,8,30,19,12,8,28,18,12,2,0,0,1,3,2,2,1,2,1,36,29
"237",9,8,33,19,14,8,30,19,12,3,2,0,2,0,0,3,2,2,2,39,31
"238",10,8,34,23,14,8,33,19,14,1,1,4,1,4,0,1,4,2,1,40,35
"239",11,9,34,25,14,8,34,23,14,1,0,0,2,5,4,1,2,1,1,41,37
"240",12,9,38,30,14,9,34,25,14,5,4,0,5,0,0,4,5,2,1,45,42
"241",13,15,45,44,14,9,38,30,14,6,6,4,6,4,0,6,6,2,1,58,56
"242",14,19,45,44,17,15,45,44,14,4,0,0,2,4,3,4,3,1,2,62,59
"243",15,23,45,46,17,19,45,44,17,2,4,0,2,0,0,4,2,1,1,66,61
"244",16,23,47,48,19,23,45,46,17,2,2,6,2,6,0,2,2,2,1,68,112
"245",17,33,47,48,21,23,47,48,19,6,0,0,4,2,3,6,2,1,2,78,114
"246",18,33,47,48,21,33,47,48,21,4,3,0,NA,0,0,0,0,0,0,78,114
"247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",1,6,13,1,4,1,1,1,1,6,1,3,1,3,0,6,3,2,2,17,3
"249",2,7,13,3,4,6,13,1,4,1,0,0,2,5,2,1,2,1,1,18,5
"250",3,7,15,8,4,7,13,3,4,5,2,0,5,0,0,2,5,2,1,20,10
"251",4,18,21,8,9,7,15,8,4,6,5,6,5,6,0,6,5,2,2,37,15
"252",5,21,27,11,9,18,21,8,9,6,0,0,5,3,5,6,3,2,1,46,18
"253",6,26,27,16,9,21,27,11,9,5,5,0,5,0,0,5,5,1,1,51,23
"254",7,30,27,27,9,26,27,16,9,6,4,3,6,3,0,4,6,1,1,55,34
"255",8,33,27,32,9,30,27,27,9,3,0,0,4,5,5,3,5,1,1,58,39
"256",9,38,27,32,13,33,27,32,9,4,5,0,4,0,0,5,4,1,2,63,43
"257",10,43,27,36,13,38,27,32,13,5,3,4,3,4,0,5,4,1,1,68,47
"258",11,43,30,36,16,43,27,36,13,3,0,0,3,1,2,3,3,2,2,71,50
"259",12,43,32,36,17,43,30,36,16,1,2,0,1,0,0,2,1,2,2,73,51
"260",13,46,32,36,21,43,32,36,17,4,1,3,4,1,0,3,4,1,2,76,55
"261",14,46,33,36,25,46,32,36,21,1,0,0,4,3,1,1,4,2,2,77,59
"262",15,47,33,36,28,46,33,36,25,3,1,0,3,0,0,1,3,1,2,78,62
"263",16,47,37,39,28,47,33,36,28,3,4,2,3,2,0,4,3,2,1,82,65
"264",17,47,39,41,28,47,37,39,28,2,0,0,2,1,4,2,2,2,1,84,67
"265",18,47,39,41,28,47,39,41,28,1,4,0,NA,0,0,0,0,0,0,84,67
"266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",1,1,5,1,4,1,1,1,1,2,4,3,2,3,0,4,3,2,2,4,3
"268",2,1,7,5,4,1,5,1,4,2,0,0,6,3,4,2,4,2,1,6,7
"269",3,5,13,5,7,1,7,5,4,6,3,0,3,0,0,6,3,2,2,16,10
"270",4,11,22,6,7,5,13,5,7,1,6,1,1,1,0,6,1,1,1,31,11
"271",5,11,23,15,7,11,22,6,7,1,0,0,2,6,2,1,6,2,1,32,20
"272",6,13,23,17,7,11,23,15,7,2,2,0,2,0,0,2,2,1,1,34,22
"273",7,13,26,17,11,13,23,17,7,3,4,1,4,1,0,3,4,2,2,37,26
"274",8,14,26,17,21,13,26,17,11,1,0,0,4,3,6,1,6,1,2,38,36
"275",9,14,30,17,24,14,26,17,21,4,3,0,3,0,0,4,3,2,2,42,39
"276",10,14,41,17,29,14,30,17,24,5,5,6,5,5,0,6,5,2,2,53,44
"277",11,14,46,17,34,14,41,17,29,5,0,0,1,5,1,5,5,2,2,58,49
"278",12,15,46,17,35,14,46,17,34,1,1,0,1,0,0,1,1,1,2,59,50
"279",13,17,48,20,35,15,46,17,35,5,2,3,5,3,0,2,3,2,1,110,53
"280",14,22,48,31,35,17,48,20,35,5,0,0,6,1,2,5,6,1,1,115,64
"281",15,24,48,31,36,22,48,31,35,1,2,0,1,0,0,2,1,1,2,117,65
"282",16,28,48,31,40,24,48,31,36,4,2,4,2,4,0,4,4,1,2,121,69
"283",17,30,48,36,40,28,48,31,40,2,0,0,5,5,4,2,5,1,1,123,74
"284",18,30,48,36,40,30,48,36,40,5,4,0,NA,0,0,0,0,0,0,123,74
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",1,5,1,1,3,1,1,1,1,4,3,2,3,2,0,4,2,1,2,4,2
"287",2,8,1,1,6,5,1,1,3,3,0,0,3,4,4,3,3,1,2,7,5
"288",3,12,1,1,10,8,1,1,6,4,4,0,4,0,0,4,4,1,2,11,9
"289",4,12,3,3,10,12,1,1,10,2,2,2,2,2,0,2,2,2,1,13,11
"290",5,14,3,4,16,12,3,3,10,2,0,0,3,2,6,2,6,1,2,15,18
"291",6,16,3,4,19,14,3,4,16,3,2,0,3,0,0,2,3,1,2,17,21
"292",7,20,9,4,24,16,3,4,19,5,6,3,5,3,0,6,5,2,2,27,26
"293",8,20,12,11,24,20,9,4,24,3,0,0,5,1,6,3,6,2,1,30,33
"294",9,20,17,12,24,20,12,11,24,5,1,0,1,0,0,5,1,2,1,35,34
"295",10,21,23,12,31,20,17,12,24,6,5,6,5,6,0,6,6,2,2,42,41
"296",11,26,23,13,37,21,23,12,31,5,0,0,5,6,5,5,6,1,2,47,48
"297",12,31,23,13,42,26,23,13,37,5,5,0,5,0,0,5,5,1,2,52,53
"298",13,39,23,1,46,31,23,13,42,5,4,4,5,4,0,4,4,1,2,60,45
"299",14,44,23,5,46,39,23,1,46,5,0,0,1,4,3,5,4,1,1,65,49
"300",15,45,23,8,46,44,23,5,46,1,3,0,3,0,0,1,3,1,1,66,52
"301",16,46,23,13,46,45,23,8,46,4,5,1,4,5,0,1,5,1,1,67,57
