init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
13 49 7 18 50 6 22 5 10 23,48 41 15 39 42 36 19 31 8 21,14,0,42,0,10,7 6 5 8 49 50 52 47 46 27,19 21 20 39 41 15 42 31 48 36,1,2,0
28 4 16 22 50 47 34 51 45 24,46 29 48 44 42 38 52 10 23 40,0,51,0,1,12,47 45 46 28 16 4 17 22 50 34,39 40 51 52 13 44 29 42 3 52,1,1,1
52 32 31 30 16 21 10 14 1 26,49 29 34 46 3 0 25 45 8 42,9,0,60,0,3,32 31 30 52 21 48 16 14 15 17,49 29 34 46 3 0 25 45 8 42,2,1,0
24 46 28 16 26 38 11 47 21 35,0 39 31 48 23 45 33 41 5 52,15,60,0,1,9,24 46 28 16 26 38 11 47 21 35,31 33 32 41 52 45 48 0 39 2,1,1,1
52 36 13 27 6 30 9 1 50 11,52 16 4 42 18 43 14 24 17 47,22,25,0,1,25,52 9 48 13 39 27 1 28 3 30,16 18 17 42 43 44 41 52 40 14,2,0,1
11 35 10 1 8 20 29 6 23 34,44 42 46 4 31 12 28 43 32 41,17,14,0,1,12,11 10 9 8 6 7 1 14 15 28,44 42 43 4 31 32 29 41 39 40,2,1,0
50 28 38 0 26 40 36 20 4 1,43 16 21 51 10 13 35 23 25 30,5,0,60,0,7,0 1 12 44 26 28 52 40 42 31,43 16 21 51 10 13 35 23 25 30,1,2,0
5 1 45 25 16 40 18 15 17 13,12 36 29 23 46 27 21 6 35 43,30,8,0,1,9,16 18 17 25 15 13 52 0 1 40,36 35 34 23 21 43 27 29 28 26,2,1,0
8 17 47 12 45 7 44 50 11 52,1 13 2 6 26 20 30 42 28 16,36,9,0,1,11,12 11 10 9 47 45 44 52 27 17,13 14 25 52 1 2 4 26 28 23,1,2,0
33 23 1 30 39 51 9 14 45 15,12 52 28 34 13 6 18 47 49 21,27,0,15,0,21,1 0 12 14 29 30 43 45 44 40,47 49 48 52 6 8 26 13 28 18,2,1,0
52 1 30 8 11 5 48 42 9 27,26 17 18 52 35 23 50 37 44 33,12,42,0,1,12,52 39 1 27 41 42 3 30 5 44,35 37 36 17 18 52 20 51 33 32,1,2,0
36 44 16 37 6 41 34 28 14 49,22 40 42 21 52 2 43 5 1 31,19,55,0,1,6,6 39 14 41 28 16 44 36 37 34,1 2 3 52 40 42 43 5 31 45,1,1,1
10 7 18 50 25 16 5 22 19 13,43 3 52 8 4 27 47 9 1 51,14,60,0,1,4,10 7 18 50 25 16 5 22 19 13,3 4 2 52 41 43 44 27 1 8,1,2,0
31 37 1 36 52 24 20 43 0 22,40 51 5 44 7 26 18 46 15 34,2,16,0,1,12,24 22 23 37 36 52 0 1 3 43,5 7 6 15 44 46 28 40 51 41,1,2,0
7 33 45 52 1 32 13 42 4 27,26 22 36 23 29 14 25 24 41 46,17,0,21,0,6,33 32 34 45 52 46 4 1 27 52,22 23 25 24 26 39 14 41 29 16,1,1,1
0 36 37 5 16 23 42 30 52 52,19 14 4 38 45 12 17 50 11 28,35,0,60,0,14,0 2 1 52 39 40 52 48 16 9,19 14 4 38 45 12 17 50 11 28,1,2,0
52 36 47 31 17 18 0 11 44 19,23 4 32 20 33 6 22 10 27 9,24,0,17,0,5,17 18 19 52 0 12 11 31 44 52,23 20 22 21 32 33 37 27 4 6,1,1,1
44 11 3 27 46 50 33 22 10 0,21 24 49 17 26 9 4 20 47 48,35,53,0,1,3,22 0 27 15 41 3 44 46 33 11,49 47 48 50 21 9 20 17 4 30,1,1,1
25 42 20 50 34 23 2 28 27 51,41 15 38 19 37 30 4 45 11 46,29,60,0,1,14,25 42 20 50 34 23 2 28 27 51,45 46 44 4 5 6 3 41 15 52,2,0,1
46 33 43 2 11 50 23 10 24 21,36 20 30 8 15 0 9 47 52 3,12,0,2,0,13,23 24 21 22 52 2 3 46 33 7,13 15 14 52 19 20 26 28 51 0,1,1,1
39 42 10 32 41 8 27 6 25 15,22 26 52 28 51 9 4 45 1 7,12,37,0,1,13,25 52 39 27 41 15 2 42 18 32,28 30 29 52 51 1 4 7 5 6,2,1,0
27 0 34 52 46 41 22 6 18 3,33 15 25 2 29 48 13 52 4 50,10,2,0,1,13,40 41 39 52 17 18 36 3 29 0,48 50 49 4 5 6 15 13 14 52,3,0,0
11 17 41 4 31 23 52 22 10 29,18 24 44 15 34 36 5 8 38 46,42,40,0,1,13,52 29 13 1 41 2 17 4 31 32,36 38 37 28 27 26 44 18 5 3,2,0,1
47 34 9 37 36 18 24 30 51 33,48 27 43 49 44 22 41 52 35 45,1,60,0,1,2,47 34 9 37 36 18 24 30 51 33,43 44 45 48 49 50 27 22 35 52,2,0,1
12 23 25 7 45 1 14 42 4 17,30 44 27 39 41 5 49 0 29 38,18,60,0,1,14,12 23 25 7 45 1 14 42 4 17,27 29 30 28 44 39 41 5 52 6,1,2,0
11 29 8 23 39 37 44 32 2 51,35 52 13 15 4 46 40 30 27 28,0,60,0,1,7,11 29 8 23 39 37 44 32 2 51,27 28 26 52 15 16 4 30 43 13,1,1,1
23 16 30 41 34 37 19 46 21 33,4 7 44 20 28 27 35 47 17 51,50,0,7,0,22,34 33 35 23 21 22 37 42 41 39,28 27 29 11 7 9 4 17 43 44,2,1,0
47 44 6 36 28 21 1 7 37 52,11 22 3 8 26 20 0 5 17 2,12,21,0,1,19,36 37 38 6 7 52 1 28 44 31,41 42 40 2 3 25 26 0 13 39,1,1,1
46 36 38 19 3 16 52 37 0 27,43 13 39 26 21 9 47 48 34 49,2,0,24,0,6,36 37 35 52 3 4 1 38 52 27,47 48 49 46 13 39 26 29 43 18,1,2,0
7 18 14 52 25 20 39 35 31 40,21 24 49 41 28 1 3 8 44 23,17,0,32,0,15,39 40 51 52 4 18 0 13 26 43,24 23 25 1 41 28 15 3 29 44,1,1,1
46 40 10 50 34 35 25 20 15 0,26 12 29 42 28 49 18 52 16 51,48,43,0,1,12,34 35 36 0 40 15 30 46 20 10,9 7 8 52 26 28 29 42 16 52,1,1,1
35 28 0 5 51 27 34 41 37 12,46 52 26 31 33 42 25 3 17 21,40,0,60,0,4,35 34 37 36 27 12 11 28 41 2,46 52 26 31 33 42 25 3 17 21,1,1,1
52 50 25 42 45 27 39 4 40 32,16 43 9 35 19 23 41 15 44 28,17,0,4,0,24,0 1 2 52 4 27 52 39 40 42,15 16 14 43 28 29 31 44 18 41,1,2,0
15 36 12 29 2 5 37 47 44 0,33 38 34 43 6 7 51 3 41 46,25,2,0,1,10,4 5 3 12 44 42 2 52 15 0,6 7 8 38 41 43 51 18 19 52,1,2,0
52 31 35 20 19 4 18 13 48 22,43 21 3 10 27 40 32 2 44 45,30,0,35,0,10,20 19 18 21 52 31 4 35 48 22,43 44 45 27 40 14 2 3 32 33,1,1,1
46 27 52 44 26 24 6 20 40 43,4 48 52 41 45 23 18 21 13 25,38,43,0,1,12,52 26 27 40 16 29 43 17 30 44,13 15 14 52 25 45 48 41 2 28,1,1,1
32 2 41 40 37 38 0 9 23 15,33 11 45 10 20 13 26 16 12 1,17,5,0,1,18,41 40 42 39 51 14 15 4 0 27,11 10 9 12 52 1 2 16 29 3,1,1,1
20 6 42 3 28 36 27 34 52 10,43 51 5 38 15 14 26 0 47 4,46,0,31,0,6,36 34 35 20 28 27 38 42 3 52,4 5 6 26 0 14 15 41 43 51,1,1,1
38 19 11 48 42 22 26 18 41 29,8 47 2 21 40 37 52 30 45 36,46,0,16,0,14,41 42 43 20 26 38 19 18 17 16,37 36 35 47 52 45 40 27 2 30,2,1,0
28 42 45 36 52 26 34 52 50 18,12 35 27 13 8 21 37 40 16 9,5,0,18,0,14,44 45 46 52 52 42 18 28 26 38,8 9 7 6 13 0 27 40 14 16,1,2,0
52 38 0 18 8 47 51 15 40 11,41 23 46 14 7 6 49 48 33 19,36,33,0,1,9,52 52 0 40 1 15 41 3 29 18,19 20 21 23 6 5 46 7 33 49,1,1,1
37 2 6 39 25 47 1 26 22 27,12 34 51 14 4 32 10 16 40 19,9,0,24,0,11,1 2 3 22 26 27 5 6 8 7,14 16 15 32 34 52 40 4 44 19,2,1,0
24 22 46 23 34 43 51 2 15 29,9 11 12 40 19 8 44 52 42 6,39,0,60,0,4,24 22 23 13 29 31 2 15 28 52,9 11 12 40 19 8 44 52 42 6,1,1,1
40 26 43 28 11 25 31 6 18 12,23 14 42 32 3 16 48 7 50 37,29,7,0,1,22,26 28 27 18 20 52 21 0 39 40,3 2 4 42 16 14 17 52 32 19,1,1,1
24 46 50 42 39 1 36 17 16 49,8 43 22 48 5 38 33 18 31 28,9,0,14,0,24,1 2 3 41 42 43 17 16 18 15,22 48 35 52 52 26 13 14 40 28,3,0,0
37 33 47 51 41 20 7 8 16 25,27 26 48 9 46 40 4 32 18 30,15,60,0,1,16,37 33 47 51 41 20 7 8 16 25,29 30 31 52 42 44 40 27 1 2,1,1,1
33 8 12 22 36 45 39 20 46 41,47 9 21 30 6 49 37 11 51 3,27,60,49,1,25,33 8 12 22 36 45 39 20 46 41,47 49 48 50 3 30 6 9 21 37,1,0,0
52 46 36 24 25 28 44 2 50 22,19 7 0 11 15 26 47 40 41 37,1,0,42,0,10,46 44 45 52 24 25 22 28 2 14,40 27 0 26 15 41 18 31 19 32,1,1,1
6 12 40 5 14 3 29 22 26 50,30 20 46 8 7 21 47 18 43 41,13,37,0,1,16,26 0 40 14 27 2 3 29 5 31,46 47 45 41 43 42 44 30 4 39,2,0,1
30 16 25 43 34 17 26 52 29 32,21 19 51 42 36 6 18 20 24 48,0,3,0,1,14,30 29 28 34 26 32 43 17 52 1,21 19 20 22 13 6 5 27 40 14,1,1,1
34 2 51 13 29 52 14 15 42 7,52 37 9 28 3 50 6 22 23 26,0,0,15,0,9,14 15 16 13 7 8 52 42 40 43,22 23 24 52 9 6 26 28 3 17,1,2,0
15 40 33 42 24 41 11 30 21 27,16 44 38 19 0 51 5 35 50 52,4,0,60,0,13,40 42 41 21 22 20 24 30 25 43,16 44 38 19 0 51 5 35 50 52,2,1,0
37 5 43 31 40 11 47 52 18 0,26 51 7 15 6 24 45 44 17 25,12,39,0,1,11,52 52 0 39 40 3 43 5 31 18,15 17 16 51 42 44 25 4 30 38,1,1,1
27 46 28 8 35 17 24 37 42 30,52 1 23 25 31 7 33 4 29 32,36,60,0,1,6,27 46 28 8 35 17 24 37 42 30,33 32 34 52 23 7 4 31 10 18,1,1,1
17 16 12 0 37 41 36 22 52 29,6 2 14 1 52 23 48 43 8 51,44,0,59,0,5,37 36 35 52 16 17 19 41 28 31,52 14 1 2 29 43 6 23 48 8,1,1,1
32 51 49 15 23 11 13 2 29 47,1 40 52 20 44 19 6 7 33 52,36,0,6,0,11,49 51 50 23 29 31 32 13 0 39,1 2 3 52 43 44 52 40 14 30,1,1,1
6 31 8 35 51 49 23 40 32 27,39 0 45 33 50 14 7 3 37 20,26,54,0,1,11,31 32 33 40 27 6 8 35 51 49,43 45 44 42 39 28 30 0 3 1,1,2,0
21 3 38 39 30 49 52 10 15 50,25 11 6 37 18 27 29 5 17 31,1,27,0,1,9,40 39 51 52 30 28 15 3 6 21,18 17 16 27 25 23 5 31 14 52,1,1,1
2 11 36 8 1 9 47 52 52 30,34 5 19 35 50 31 14 26 7 44,22,32,0,1,10,9 52 52 1 27 40 2 16 30 6,35 34 36 14 13 15 5 31 44 48,2,0,1
26 44 1 37 49 19 9 22 34 3,6 11 35 31 20 0 30 10 29 41,45,60,0,1,7,26 44 1 37 49 19 9 22 34 3,31 30 29 6 11 10 14 16 32 52,1,2,0
20 3 38 52 21 9 52 25 37 11,34 45 40 4 30 8 18 49 1 24,16,0,60,0,0,20 21 19 3 38 37 52 9 11 52,34 45 40 4 30 8 18 49 1 24,1,2,0
29 11 12 52 44 47 34 45 39 50,18 22 33 19 9 32 41 14 52 31,49,60,0,1,3,29 11 12 52 44 47 34 45 39 50,33 32 31 9 52 8 18 19 20 36,2,1,0
41 40 30 19 8 25 39 52 7 26,18 20 15 46 50 27 51 49 45 33,17,0,21,0,3,41 40 39 8 7 6 30 42 29 52,50 51 49 45 46 44 27 15 18 31,2,0,1
41 28 3 5 37 18 15 33 9 16,2 1 7 35 26 46 4 36 42 11,24,44,0,1,10,37 52 41 28 15 3 16 5 18 45,1 2 0 11 14 25 7 9 52 10,1,2,0
50 27 51 23 22 39 34 25 26 8,52 5 20 48 18 4 36 6 43 37,49,60,0,1,5,50 27 51 23 22 39 34 25 26 8,20 18 19 52 36 31 5 4 6 7,2,1,0
38 8 1 7 17 46 23 4 41 42,20 34 39 26 12 2 43 45 25 29,24,6,0,1,17,17 19 18 20 8 7 6 5 1 40,42 43 41 37 2 4 39 26 0 50,1,1,1
27 17 48 14 2 18 30 9 11 47,5 52 24 6 0 3 33 20 10 49,1,0,60,0,7,17 18 19 27 9 11 48 14 47 45,5 52 24 6 0 3 33 20 10 49,1,2,0
4 37 19 22 2 7 3 24 52 28,21 38 36 43 35 12 48 32 40 6,20,0,60,0,0,4 2 3 19 22 7 52 37 24 11,21 38 36 43 35 12 48 32 40 6,1,1,1
52 26 7 29 8 24 12 36 52 43,49 3 42 10 18 47 33 41 9 28,21,0,52,0,4,8 7 9 10 52 43 44 52 26 39,47 0 41 28 3 42 4 18 33 49,1,1,1
9 4 33 16 35 51 50 32 17 38,11 29 48 27 7 23 3 18 25 39,2,0,60,0,10,51 50 49 32 33 15 4 17 30 52,11 29 48 27 7 23 3 18 25 39,1,1,1
20 4 32 29 3 34 11 13 38 30,8 52 37 21 41 23 0 45 31 17,19,0,37,0,12,3 4 5 32 20 21 18 29 42 52,52 45 0 1 41 28 16 17 30 31,1,1,1
37 25 1 5 18 33 14 46 8 44,9 19 21 11 7 45 47 15 24 36,35,60,0,1,13,37 25 1 5 18 33 14 46 8 44,9 11 10 15 16 17 19 45 6 52,2,0,1
8 14 45 38 46 3 24 47 32 18,13 39 33 44 49 31 42 19 4 23,40,0,56,0,5,45 46 47 14 32 34 35 1 43 52,13 39 0 42 4 44 31 19 6 33,1,2,0
49 24 16 8 6 30 50 51 23 39,15 41 0 19 52 33 13 27 18 14,31,44,0,1,5,49 50 51 39 16 29 30 6 32 24,15 13 14 52 33 18 36 44 27 5,1,2,0
40 22 52 10 38 1 29 28 47 35,17 23 6 8 48 51 52 26 0 27,2,0,16,0,16,44 46 45 52 28 40 29 42 3 16,26 27 38 52 6 8 0 39 17 30,1,1,1
0 45 39 30 12 48 40 46 18 24,14 10 35 26 15 19 11 29 9 22,36,45,0,1,13,39 40 51 0 42 30 18 45 32 46,10 11 9 49 14 15 26 27 29 28,2,1,0
41 19 45 47 24 44 14 11 33 10,8 52 35 52 17 29 48 0 50 39,20,3,0,1,10,11 10 9 45 44 33 47 48 46 14,39 40 41 52 0 2 52 28 29 31,1,2,0
44 10 17 35 24 28 34 3 20 0,52 8 25 2 41 1 39 45 38 26,15,39,0,1,3,35 34 36 28 0 3 17 44 20 10,7 8 9 52 25 24 2 39 26 41,1,1,1
24 21 34 0 18 14 11 40 22 31,29 6 23 15 19 17 4 10 25 50,39,0,14,0,21,21 22 20 0 24 23 52 14 40 26,4 6 5 19 17 18 52 15 29 33,1,1,1
51 38 48 10 18 0 52 52 16 39,21 7 2 24 41 15 29 17 43 4,44,0,18,0,16,5 6 7 18 52 16 0 39 13 52,41 43 42 2 4 3 27 15 29 17,1,1,1
33 13 6 20 48 1 26 3 49 22,41 35 0 7 44 45 31 38 27 15,5,0,20,0,22,20 22 21 23 1 3 2 13 26 39,44 31 18 52 0 27 40 41 15 28,2,0,1
4 40 39 44 9 48 26 49 41 28,27 17 35 38 16 14 50 11 10 0,46,0,45,0,11,40 39 41 26 28 29 33 2 4 52,17 16 18 0 27 14 44 35 38 50,1,2,0
47 19 37 21 50 32 38 5 44 14,20 29 23 13 27 7 46 31 9 22,39,60,0,1,7,47 19 37 21 50 32 38 5 44 14,7 9 8 20 23 13 22 27 29 26,1,2,0
24 2 38 47 36 49 14 5 29 27,42 23 12 7 25 17 20 9 21 10,51,0,5,0,7,14 16 15 27 29 28 38 5 31 52,9 10 11 23 12 21 7 25 20 42,2,0,1
52 50 26 8 35 51 5 40 37 31,6 38 20 2 1 11 7 23 25 33,13,0,60,0,7,51 40 39 52 35 37 5 31 44 26,6 38 20 2 1 11 7 23 25 33,1,1,1
34 10 48 11 17 40 29 37 36 50,4 38 31 52 25 44 45 18 5 22,32,14,0,1,3,34 37 36 35 10 11 52 40 29 17,4 5 3 52 25 45 22 31 44 18,1,1,1
16 12 18 52 1 27 44 19 43 51,31 3 6 30 47 2 25 50 29 10,35,0,44,0,9,12 1 0 16 18 52 19 26 27 28,31 30 29 2 41 3 43 6 45 7,2,1,0
52 50 7 36 4 41 27 2 44 0,46 18 15 16 40 45 6 10 1 23,22,0,11,0,12,41 42 43 52 27 28 35 2 4 9,15 14 13 16 48 18 19 40 1 3,1,2,0
30 25 47 10 18 7 40 48 26 44,43 52 12 29 5 2 46 13 37 8,22,59,0,1,6,48 26 40 29 30 18 44 7 25 47,1 2 0 52 52 43 46 12 9 10,1,2,0
46 39 24 11 43 15 14 8 9 6,51 28 32 50 45 21 36 42 27 31,3,34,0,1,15,8 9 6 7 39 14 15 43 46 24,28 27 26 51 50 42 31 18 52 16,1,1,1
10 28 29 51 16 5 8 13 33 47,34 52 48 43 27 11 52 4 1 24,21,38,0,1,9,8 47 13 26 28 29 16 4 5 44,42 43 41 34 52 15 27 1 14 52,1,1,1
21 33 52 17 48 0 37 45 43 28,49 9 52 14 36 18 23 12 50 40,15,0,31,0,12,41 43 42 52 16 17 19 28 0 13,49 50 51 52 26 14 40 30 18 9,1,1,1
43 0 16 34 20 8 7 22 10 23,6 9 44 52 32 39 51 5 15 48,13,60,0,1,20,43 0 16 34 20 8 7 22 10 23,27 28 26 52 14 15 39 40 42 52,1,2,0
18 3 46 22 45 15 36 49 24 32,50 21 5 16 26 33 1 8 38 28,31,0,41,0,5,46 45 47 18 15 17 22 24 44 21,5 26 0 1 14 40 28 16 33 50,1,2,0
13 10 3 51 42 38 23 40 26 50,32 37 46 18 39 49 48 52 47 45,30,58,0,1,6,13 26 0 40 3 42 7 10 51 38,49 48 47 46 52 31 33 45 32 6,1,1,1
34 6 3 32 9 44 22 11 37 39,5 30 52 41 40 24 43 17 52 23,47,60,0,1,1,34 6 3 32 9 44 22 11 37 39,24 23 25 52 41 40 30 43 17 52,1,1,1
1 17 4 14 3 30 2 33 24 5,42 34 48 52 15 21 20 18 43 36,7,0,47,0,7,1 3 2 33 24 25 17 4 30 46,52 20 39 40 15 42 43 18 34 48,1,1,1
8 35 52 46 6 16 5 2 15 29,28 22 13 37 18 32 21 51 34 41,31,0,40,0,14,1 2 3 52 5 15 16 29 42 52,18 44 13 26 28 41 17 30 32 6,1,1,1
20 32 3 39 7 23 52 29 19 6,0 2 27 34 4 8 25 18 44 36,22,0,2,0,21,39 40 41 52 1 3 48 28 15 9,43 44 42 52 2 0 4 30 35 26,1,1,1
44 2 19 48 20 52 18 52 10 7,29 40 35 45 33 43 11 8 6 36,37,0,60,0,1,19 20 18 52 10 7 9 52 2 15,29 40 35 45 33 43 11 8 6 36,1,1,1
11 0 8 52 45 32 49 22 39 33,29 4 23 41 50 6 43 52 26 30,2,60,0,1,11,11 0 8 52 45 32 49 22 39 33,29 30 31 41 26 27 4 6 52 3,1,2,0
4 19 18 14 51 50 7 39 23 38,5 48 30 17 41 12 15 36 10 35,16,44,0,1,19,19 18 17 39 14 15 4 7 51 50,36 37 38 35 34 32 52 40 41 42,2,1,0
52 3 1 20 47 32 46 7 36 12,9 30 17 0 24 51 15 19 42 8,6,40,0,1,12,52 32 39 1 40 28 3 18 44 20,15 17 16 19 52 27 30 0 13 26,1,1,1
37 39 9 19 11 43 23 42 33 3,29 28 10 0 49 40 12 21 2 45,18,0,9,0,13,9 11 10 44 52 19 43 42 41 31,14 15 16 26 28 29 52 0 40 2,2,1,0
17 31 32 37 40 45 39 16 11 4,6 33 26 30 10 52 5 36 41 49,25,0,9,0,8,16 17 18 52 39 40 28 29 31 30,6 5 4 52 33 36 51 26 27 41,2,1,0
16 21 2 23 50 22 1 10 18 33,11 42 7 46 28 17 4 25 13 24,29,0,30,0,3,21 23 22 24 16 1 2 10 12 11,25 13 14 42 28 30 17 4 7 46,2,1,0
49 46 7 12 16 48 39 8 21 3,17 35 45 14 37 40 36 30 27 32,44,2,0,1,15,49 48 50 46 47 18 3 16 31 39,35 37 36 34 30 32 52 14 40 27,1,1,1
16 14 13 26 21 49 44 42 25 18,32 27 50 41 52 52 39 36 38 7,5,0,51,0,4,14 13 25 44 16 17 19 18 26 38,52 52 39 27 41 42 32 7 50 36,1,2,0
20 52 16 12 8 29 49 5 34 9,26 46 37 25 15 11 21 32 22 39,1,4,0,1,25,8 9 7 52 12 10 40 16 29 41,21 22 20 19 27 15 17 26 39 0,1,1,1
38 7 26 13 11 47 9 4 27 10,33 15 21 3 44 30 37 34 40 25,19,12,0,1,11,38 26 27 11 9 10 13 0 2 15,34 35 36 5 3 4 6 33 7 52,2,0,1
52 28 44 6 1 38 26 0 39 48,25 41 43 11 37 49 18 35 34 32,20,0,39,0,5,1 0 2 12 52 26 38 28 52 30,37 35 34 36 41 43 18 5 44 32,1,2,0
52 40 41 4 29 21 17 43 5 12,22 10 33 20 7 34 8 2 3 44,42,0,3,0,16,0 1 2 52 40 41 29 4 17 52,33 34 32 35 10 7 8 3 16 14,1,1,1
28 49 27 8 51 48 43 1 0 3,21 10 16 9 47 33 7 14 15 25,42,7,0,1,8,1 0 2 49 51 48 3 47 27 28,10 9 7 8 16 14 25 15 41 52,1,1,1
40 4 23 31 6 42 5 7 36 19,8 2 52 49 46 14 26 20 9 18,12,35,0,1,9,4 6 5 7 40 42 29 31 44 19,14 15 13 2 3 1 52 20 46 51,2,0,1
6 27 29 51 4 16 31 41 26 18,12 25 3 8 52 28 43 42 0 11,2,6,0,1,11,41 40 39 52 26 27 29 16 3 4,17 19 18 20 52 42 43 28 0 12,1,2,0
40 7 30 52 48 43 52 6 32 42,11 3 20 4 18 2 17 19 50 44,26,0,17,0,4,6 7 8 52 40 42 43 52 30 32,3 4 2 20 18 17 19 21 44 11,1,2,0
43 15 47 19 35 9 52 52 32 44,2 40 8 6 23 48 21 5 30 36,37,0,60,0,9,43 44 42 15 17 16 52 19 32 52,2 40 8 6 23 48 21 5 30 36,2,0,1
33 28 34 24 32 38 9 29 48 26,23 27 14 5 40 10 6 45 21 2,39,0,60,0,4,33 34 32 28 29 26 38 12 51 13,23 27 14 5 40 10 6 45 21 2,1,1,1
34 23 22 5 38 21 32 24 18 30,29 40 9 33 7 15 3 43 19 8,36,0,31,0,3,22 21 20 32 34 33 5 18 44 23,9 7 8 52 40 15 29 3 43 19,2,0,1
49 25 8 44 24 38 28 3 39 30,27 35 1 14 36 0 37 48 18 50,19,60,0,1,6,49 25 8 44 24 38 28 3 39 30,35 36 37 48 50 52 27 1 14 45,1,1,1
27 48 50 3 12 2 15 29 6 47,16 32 11 39 9 24 5 7 0 17,31,21,0,1,12,27 29 28 48 50 18 2 15 3 6,41 42 40 5 16 17 39 0 13 26,1,1,1
44 19 46 14 0 42 35 43 11 45,37 6 39 1 48 10 29 13 30 36,34,2,0,1,17,44 42 43 46 45 52 14 27 40 0,29 30 28 21 52 1 4 39 13 26,1,1,1
22 36 31 3 41 21 15 33 35 23,30 25 26 52 6 44 9 18 2 48,43,0,45,0,6,22 21 23 24 31 33 52 41 15 4,30 52 17 26 2 44 18 6 45 20,1,1,1
14 39 20 6 51 34 29 41 37 27,45 35 19 26 22 48 13 12 43 3,46,0,60,0,8,29 28 30 20 39 41 51 27 14 40,45 35 19 26 22 48 13 12 43 3,1,1,1
38 43 8 46 48 19 17 34 22 12,42 37 28 6 49 21 7 41 44 15,11,60,0,1,19,38 43 8 46 48 19 17 34 22 12,13 15 14 37 50 1 52 28 41 24,1,1,1
51 37 6 24 28 11 41 52 34 13,30 7 3 4 45 5 29 15 25 36,1,2,0,1,11,40 51 39 52 6 7 28 41 15 13,3 4 5 29 30 31 44 45 27 14,2,1,0
