init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
52 2 35 25 22 5 20 7 52 18,51 10 30 13 44 11 24 37 48 43,8,0,20,0,6,52 35 22 7 52 20 5 18 31 34,11 24 37 43 44 42 13 28 30 19,0,0,3
29 22 43 18 16 36 1 34 27 0,23 20 28 4 6 26 30 42 45 33,21,0,60,0,4,34 22 35 52 27 1 16 29 3 47,23 20 28 4 6 26 30 42 45 33,0,0,3
45 52 44 7 46 50 33 23 17 31,9 26 2 4 38 1 42 34 43 37,24,0,36,0,1,45 52 44 7 46 33 50 17 16 52,38 37 12 26 1 2 42 4 43 9,0,2,1
13 20 16 34 23 14 44 21 43 11,25 7 33 45 49 18 39 5 2 24,27,0,60,0,3,20 23 14 21 44 43 42 15 16 17,25 7 33 45 49 18 39 5 2 24,2,1,0
31 22 14 13 28 52 26 10 23 24,45 47 42 35 1 29 18 32 21 19,0,0,49,0,2,31 13 28 52 22 23 24 14 26 27,45 32 19 1 42 29 18 7 47 35,1,1,1
41 7 9 37 13 45 23 35 31 26,19 32 48 38 46 51 44 21 17 43,1,0,11,0,8,52 35 37 9 7 40 6 13 26 0,43 44 46 45 38 51 12 25 29 17,0,2,1
22 19 46 29 10 33 42 14 7 18,41 48 51 39 26 5 20 28 27 40,30,42,0,1,3,46 33 7 14 2 29 42 18 19 22,26 28 27 41 51 39 40 3 5 52,2,1,0
14 12 34 33 25 46 52 42 32 28,4 16 26 23 20 36 31 11 10 37,7,0,18,0,1,33 34 32 46 42 29 12 25 38 52,23 36 10 20 11 37 26 16 3 4,1,0,2
11 42 44 48 50 31 0 18 40 6,30 20 52 26 25 33 38 52 47 5,51,43,0,1,2,44 31 18 0 40 42 16 6 11 48,20 52 33 25 5 7 38 47 49 52,0,2,1
13 51 6 29 5 52 49 52 12 15,3 48 41 43 0 34 8 4 22 37,47,16,0,1,3,51 52 49 52 12 10 13 15 29 42,34 37 24 8 0 2 3 48 22 35,0,1,2
9 48 37 20 23 50 29 16 38 14,15 33 19 1 47 13 8 24 2 36,42,0,12,0,9,9 48 29 37 50 24 11 16 14 27,15 2 41 46 47 45 3 13 1 31,0,0,3
14 28 37 4 39 36 42 2 35 11,49 7 33 17 34 0 8 25 29 5,13,0,41,0,3,39 42 44 37 36 35 34 28 2 41,7 0 8 10 29 17 43 5 19 33,1,1,1
25 28 16 13 34 8 23 9 50 19,10 45 21 42 18 31 41 6 52 7,3,11,0,1,12,16 34 8 25 23 24 13 0 1 28,42 6 7 52 40 41 18 31 44 29,0,2,1
13 46 23 36 40 31 30 45 26 21,5 44 15 1 27 8 6 48 41 29,37,0,56,0,5,23 36 24 52 13 26 45 46 47 48,1 27 15 41 29 16 5 44 6 8,1,0,2
15 25 2 22 30 6 35 31 9 26,44 10 7 47 16 0 36 27 52 50,38,0,8,0,6,25 15 2 30 31 32 22 35 9 48,10 7 52 8 16 3 52 0 27 40,1,0,2
12 14 52 21 22 19 33 10 24 31,6 20 34 3 13 25 35 40 52 37,26,0,8,0,11,52 31 33 21 22 19 20 14 1 27,13 6 8 34 35 37 52 38 40 3,1,1,1
2 28 6 52 22 23 15 34 31 4,35 10 14 47 17 45 11 1 24 13,0,0,42,0,3,2 15 41 52 28 30 31 22 23 21,10 11 13 14 1 42 17 18 45 35,1,1,1
36 22 16 35 43 1 52 50 34 13,8 10 47 31 9 24 32 41 51 18,21,0,18,0,4,36 35 37 52 42 43 45 16 34 18,8 10 9 47 24 25 26 41 3 31,1,2,0
49 27 45 14 36 15 3 47 48 5,39 17 33 2 35 32 7 19 46 12,0,23,0,1,3,49 47 48 27 14 1 15 3 5 31,33 7 46 32 19 45 39 35 37 13,0,1,2
49 27 26 29 37 48 22 6 36 41,8 23 20 50 18 9 46 28 13 5,30,0,26,0,6,49 48 17 51 41 42 40 27 29 52,20 46 33 18 5 52 13 28 8 23,1,2,0
19 18 26 3 24 7 42 9 44 38,49 30 50 40 6 46 22 12 13 8,36,3,0,1,12,9 23 48 18 44 5 26 0 39 1,49 22 20 27 40 14 29 30 52 32,0,2,1
50 46 45 44 13 41 18 16 23 38,24 14 25 28 3 51 0 26 30 2,9,0,2,0,11,22 23 21 46 45 44 43 41 52 40,24 25 35 26 28 27 0 2 1 39,2,1,0
35 46 4 3 23 47 16 18 15 41,17 33 36 40 2 32 24 5 25 29,6,0,10,0,10,15 41 28 3 4 5 46 20 7 52,32 31 33 34 17 43 19 40 27 2,1,0,2
47 15 5 49 45 46 38 35 20 23,32 24 41 48 18 51 28 30 14 0,33,0,46,0,4,47 49 46 20 15 17 38 35 36 37,0 13 14 41 28 16 3 30 18 32,1,2,0
10 39 52 8 50 7 4 18 48 23,0 49 9 32 19 40 36 25 30 12,15,0,10,0,11,10 52 8 7 17 18 2 39 13 41,26 27 38 32 19 6 45 0 40 16,0,2,1
18 52 5 16 31 4 30 33 45 17,25 11 14 24 8 38 40 41 42 47,32,0,0,1,5,18 52 5 16 31 4 30 33 45 17,40 41 42 25 19 14 24 11 37 50,1,1,1
35 10 49 9 7 18 32 48 46 52,31 20 39 2 16 11 38 47 21 14,34,0,2,0,11,48 49 50 52 7 5 9 10 11 12,16 14 15 47 31 30 21 2 0 39,2,1,0
11 33 29 26 39 4 34 19 1 43,46 21 2 17 10 52 41 20 15 36,44,10,0,1,8,18 4 43 33 34 32 26 39 1 14,21 20 19 15 17 16 10 36 49 52,2,0,1
52 1 10 30 4 35 16 41 13 11,12 22 28 47 7 3 9 26 45 8,25,2,0,1,8,52 10 11 16 42 3 41 15 28 13,12 47 45 7 9 8 26 39 0 51,1,1,1
21 44 1 45 7 25 41 39 15 40,17 9 12 11 48 22 42 6 16 52,50,22,0,1,2,41 39 40 5 7 24 1 15 44 45,9 48 22 11 12 25 16 42 29 52,0,0,3
32 43 23 16 10 22 26 39 38 12,33 15 18 42 52 49 45 5 37 20,2,34,0,1,6,23 10 49 26 39 16 29 43 4 32,15 45 6 52 18 5 33 20 46 7,0,0,3
40 19 51 48 24 32 34 29 45 17,46 25 36 52 52 2 8 47 15 44,5,41,0,1,5,19 32 45 26 40 29 42 17 51 48,47 8 34 52 2 3 52 11 24 44,0,1,2
18 49 5 12 8 52 48 51 42 19,24 44 1 39 2 35 47 43 50 32,9,18,0,1,6,52 51 12 49 48 47 14 27 42 18,24 35 50 1 2 0 43 44 45 46,2,0,1
28 19 35 43 12 44 0 37 15 40,41 21 32 18 13 30 5 25 42 22,6,0,2,0,4,19 43 44 39 40 51 35 37 36 34,21 22 20 32 41 42 18 5 31 13,2,1,0
32 5 52 48 45 2 25 11 36 8,21 9 3 28 43 1 33 13 17 20,38,0,29,0,2,48 35 9 52 25 2 5 32 45 19,20 21 22 13 1 40 28 3 43 17,0,1,2
19 36 51 42 2 24 10 41 33 4,50 14 13 34 40 27 32 25 15 29,18,19,0,1,12,36 10 49 33 46 7 2 41 42 4,14 13 25 15 39 26 0 27 29 52,1,1,1
41 31 24 28 40 36 1 20 0 33,6 11 47 42 45 50 44 12 13 21,5,2,0,1,9,31 33 35 0 1 12 41 28 2 26,11 50 44 52 42 43 45 47 46 52,1,1,1
11 5 27 17 26 46 4 12 50 42,44 10 24 33 2 35 39 18 31 51,41,2,0,1,12,15 4 5 12 0 1 52 42 43 26,2 10 8 18 44 31 20 19 52 22,0,2,1
43 31 51 11 14 48 52 5 10 1,40 29 41 30 12 52 22 24 42 16,44,0,13,0,4,31 14 1 52 51 38 11 10 9 5,29 42 16 52 22 24 25 40 41 30,1,0,2
42 51 49 16 43 52 9 11 45 32,6 46 15 17 4 24 20 0 19 26,7,0,8,0,6,51 49 52 52 43 4 9 11 10 12,6 46 19 15 17 20 14 0 26 41,1,1,1
13 1 41 8 26 22 25 6 10 46,33 23 38 9 43 45 11 29 52 35,31,2,0,1,14,8 6 7 25 5 24 1 14 40 13,52 43 45 42 29 3 9 11 10 12,1,1,1
35 41 1 3 27 16 29 8 19 6,25 36 31 43 10 21 50 37 11 0,30,18,0,1,3,3 16 29 1 27 14 13 41 2 19,50 37 11 36 10 49 25 51 38 43,0,0,3
19 39 28 9 2 14 46 48 22 5,38 29 36 17 26 25 15 40 47 23,32,0,2,0,9,19 5 4 2 28 41 9 48 22 35,36 23 10 26 38 27 40 1 52 13,0,1,2
2 36 26 6 41 8 10 25 4 33,9 32 46 51 14 52 5 24 21 44,40,19,0,1,3,27 4 6 10 8 9 26 2 41 33,14 24 21 23 52 3 5 46 44 45,1,2,0
2 38 36 29 52 30 20 13 42 0,49 41 25 27 23 37 3 48 19 28,15,0,16,0,3,2 20 7 52 13 0 38 36 35 37,41 25 23 49 48 50 28 27 3 19,1,0,2
14 27 6 3 29 32 25 11 39 48,51 5 7 37 31 52 52 4 10 40,33,20,0,1,3,27 29 28 6 32 19 39 14 3 25,7 51 40 5 31 44 37 52 38 52,0,2,1
48 38 27 49 14 7 23 40 3 30,29 15 17 12 39 33 26 46 34 4,28,25,0,1,5,27 14 40 48 49 50 3 29 30 7,17 4 43 15 39 26 33 34 36 35,1,0,2
4 0 11 25 12 23 27 45 30 52,20 48 51 46 5 13 39 21 36 17,33,2,0,1,9,11 12 52 27 14 40 4 30 43 0,18 17 16 15 20 51 39 46 48 22,1,1,1
36 35 22 7 4 0 38 52 3 14,25 8 11 41 48 6 45 37 5 12,16,0,14,0,11,52 38 26 35 22 48 36 10 23 3,8 6 52 5 31 18 27 1 41 28,0,1,2
4 27 48 8 52 21 24 17 36 0,26 40 44 41 9 28 13 49 19 34,25,0,4,0,9,21 24 23 22 52 4 3 0 38 39,52 40 41 44 43 28 29 30 26 13,1,1,1
11 31 48 25 26 41 2 35 20 52,38 47 19 49 9 7 21 6 37 44,15,0,45,0,9,48 41 35 25 2 24 27 26 38 52,52 47 49 46 1 44 6 19 7 9,1,1,1
47 39 22 36 26 37 0 31 8 3,51 27 30 45 23 25 7 19 21 1,33,23,0,1,6,39 26 0 47 8 34 28 3 31 5,7 15 16 51 25 38 14 27 1 40,0,1,2
33 29 38 21 22 39 31 32 25 52,15 52 45 3 5 30 20 37 47 49,12,0,49,0,0,29 38 31 33 32 25 21 22 52 24,15 52 45 3 5 30 20 37 47 49,0,3,0
18 12 39 24 15 45 20 10 1 29,35 50 34 13 26 9 41 49 31 23,3,0,2,0,12,29 18 20 43 45 46 44 52 1 0,35 9 48 5 6 16 13 14 25 26,1,2,0
12 10 0 29 18 19 43 2 16 20,28 31 40 5 8 6 13 25 33 11,23,0,60,0,0,12 10 0 2 18 19 20 29 16 42,28 31 40 5 8 6 13 25 33 11,1,1,1
40 45 0 11 35 32 26 29 10 20,37 13 25 49 30 52 51 12 18 46,38,26,0,1,7,45 32 6 0 26 40 1 29 3 30,25 37 24 52 51 41 49 46 12 47,0,2,1
26 27 49 46 44 21 7 42 29 35,24 12 4 8 39 43 15 52 30 3,16,11,0,1,4,42 46 7 29 49 50 26 0 27 2,4 43 30 8 47 21 52 24 25 3,0,1,2
19 35 29 7 41 32 52 23 52 27,18 3 36 40 1 17 39 22 31 49,38,14,0,1,10,19 32 52 52 35 22 13 27 41 29,18 17 16 40 1 14 3 4 5 6,2,0,1
1 43 18 13 12 27 19 16 44 41,37 31 52 26 29 20 21 24 52 15,51,22,0,1,5,18 12 19 16 13 1 27 41 2 43,31 52 29 37 24 11 20 21 22 52,1,1,1
52 25 37 26 44 50 49 24 27 29,39 0 12 23 15 46 1 14 13 40,18,0,19,0,2,37 50 24 52 26 27 29 25 44 51,0 12 1 15 14 13 39 40 30 19,0,1,2
31 51 52 42 52 9 0 15 11 47,39 36 3 6 2 24 25 35 49 10,40,0,13,0,9,9 7 8 6 52 25 23 52 15 28,36 49 10 17 18 16 39 26 2 3,1,1,1
12 36 5 0 24 42 26 6 47 27,7 37 10 40 29 16 52 41 30 15,35,23,0,1,9,26 27 28 38 29 0 13 42 5 31,37 52 50 15 16 14 40 41 39 51,2,0,1
1 34 16 35 15 18 3 7 9 33,27 12 28 49 24 4 14 5 38 42,40,0,29,0,0,1 16 15 18 34 35 33 7 9 8,27 12 28 49 24 4 14 5 38 42,2,1,0
31 19 51 47 6 1 2 12 26 24,46 0 32 38 8 3 16 11 7 33,18,9,0,1,8,31 19 20 51 12 38 25 26 1 2,7 8 9 5 0 13 16 17 52 14,1,1,1
30 24 5 48 19 51 34 45 37 38,52 50 42 41 1 44 27 47 8 31,33,23,0,1,6,51 38 12 19 45 32 29 3 30 5,52 41 42 44 52 1 2 47 8 21,0,2,1
18 52 32 22 11 0 14 38 51 15,4 8 39 44 27 40 23 45 35 37,17,4,0,1,16,38 51 25 12 52 22 21 19 0 26,4 35 37 43 27 40 44 45 30 42,0,2,1
7 51 42 38 29 21 19 47 52 10,35 28 45 27 1 24 9 43 22 25,13,3,0,1,7,51 38 25 21 52 19 47 45 46 40,28 15 2 35 9 22 48 27 1 14,0,0,3
41 30 23 15 24 29 17 9 46 36,37 0 31 3 8 47 44 45 50 35,28,0,24,0,5,41 23 24 15 27 29 30 9 7 8,44 43 45 18 20 2 0 3 31 37,1,2,0
6 4 43 13 52 24 3 47 7 37,2 42 39 5 23 0 30 29 49 31,45,0,25,0,7,6 3 4 1 52 43 44 24 37 11,30 29 31 39 0 14 27 2 42 17,0,2,1
44 2 12 17 48 25 14 47 37 19,42 33 41 40 36 51 13 31 35 52,21,11,0,1,6,47 17 19 20 12 25 52 14 2 15,33 31 52 36 35 37 42 41 40 39,2,1,0
3 15 16 44 7 39 30 23 1 26,4 34 25 48 8 31 51 43 5 35,50,14,0,1,9,3 16 52 39 26 0 1 27 15 41,34 8 21 11 4 43 5 31 18 37,0,0,3
11 51 9 46 48 38 14 30 10 40,28 1 29 52 36 52 24 44 42 21,37,12,0,1,5,51 38 25 11 9 6 7 14 40 30,28 29 52 52 44 42 36 24 34 50,0,3,0
39 25 38 46 2 52 41 0 45 24,43 7 50 17 22 28 32 29 1 5,20,12,0,1,8,25 46 24 52 45 32 39 0 2 41,7 50 51 28 29 27 30 13 15 14,2,1,0
34 46 48 45 41 52 14 20 1 31,19 49 27 51 17 24 4 42 7 12,8,0,23,0,9,34 46 48 45 52 20 18 14 1 47,49 51 21 17 19 52 27 42 4 7,0,2,1
30 33 46 43 47 21 41 24 29 6,7 13 36 48 8 52 25 51 31 34,10,15,0,1,8,33 46 20 47 21 49 1 27 41 29,36 8 34 52 35 48 31 18 5 23,0,0,3
19 51 22 5 33 24 52 18 49 41,42 38 16 12 50 14 3 8 28 1,0,15,0,1,8,22 24 23 52 33 32 27 1 41 29,42 16 3 38 12 25 28 2 15 52,0,0,3
11 37 15 12 30 19 22 28 38 9,0 21 44 13 24 23 1 4 18 46,20,5,0,1,15,52 19 6 11 12 9 10 8 26 40,21 24 23 46 0 1 2 13 14 33,1,2,0
52 4 3 43 13 23 30 6 2 32,19 25 7 26 8 44 51 52 34 10,11,2,0,1,8,4 43 30 52 6 32 2 3 1 13,25 51 52 7 8 10 9 14 27 24,1,0,2
16 1 28 2 50 52 48 31 15 8,49 43 11 22 37 23 52 21 41 33,14,0,23,0,6,1 50 48 28 2 15 52 8 47 40,11 37 52 22 23 21 41 16 43 45,0,1,2
14 29 46 26 31 5 24 34 9 49,0 23 48 16 38 6 4 27 13 47,42,4,0,1,13,31 5 18 44 29 24 22 25 26 39,16 4 30 48 50 52 47 46 52 20,0,1,2
1 51 45 5 22 23 6 8 4 17,12 49 0 50 27 2 28 30 39 25,24,46,0,1,5,5 6 4 1 14 17 30 45 51 22,12 50 25 16 42 3 0 39 13 52,0,0,3
36 15 13 21 12 10 33 25 8 52,43 14 6 29 42 9 47 28 2 38,41,13,0,1,7,36 15 10 12 25 52 13 39 1 43,28 29 42 2 9 11 6 3 52 5,0,2,1
3 44 48 39 31 21 10 45 2 15,7 51 52 30 26 0 43 1 4 46,38,60,0,1,1,3 44 48 39 31 21 10 45 2 15,51 0 1 30 43 4 7 52 46 25,0,1,2
38 52 25 16 20 4 8 19 46 39,36 18 44 29 27 28 6 49 41 23,48,20,0,1,5,38 52 25 20 46 9 39 16 4 44,36 49 23 29 27 28 26 41 2 22,1,0,2
41 0 49 43 1 38 2 28 8 12,9 17 31 33 46 27 45 32 24 25,34,0,45,0,2,41 2 28 0 1 12 43 8 30 21,31 33 32 27 40 17 4 45 46 9,1,0,2
13 6 3 44 38 9 5 29 48 24,52 10 40 26 0 15 21 31 7 50,42,0,2,0,10,3 38 37 29 5 44 9 48 22 35,52 15 17 10 11 12 16 40 51 26,0,1,2
49 1 42 15 13 14 17 32 4 28,52 25 34 50 40 43 37 44 47 41,35,0,13,0,12,15 13 14 25 17 4 9 0 1 12,52 27 29 30 37 36 38 40 41 43,2,0,1
37 28 46 4 47 23 17 26 32 45,20 9 52 41 43 7 33 44 31 22,42,46,0,1,1,37 28 46 4 47 23 17 26 32 45,20 7 33 52 41 43 44 9 22 52,0,1,2
43 9 45 39 37 10 26 49 27 21,52 52 0 15 14 36 4 42 51 33,40,0,7,0,5,27 49 48 9 10 8 7 39 26 13,52 52 36 33 17 15 16 14 0 42,1,1,1
26 52 9 30 5 39 40 10 2 49,29 47 4 41 6 8 23 32 7 14,19,0,7,0,5,39 40 51 26 0 13 52 9 10 12,6 47 46 8 7 32 4 45 14 41,1,1,1
27 18 51 33 52 50 43 5 44 2,12 6 48 22 4 10 3 36 8 0,25,0,3,0,8,18 5 44 51 52 36 33 20 46 52,6 8 7 12 0 26 48 22 35 14,0,1,2
18 2 27 30 37 17 31 14 36 51,25 52 23 10 41 6 8 46 22 3,42,33,0,1,7,18 31 44 0 27 14 2 30 17 20,52 4 6 23 22 21 10 8 3 11,1,2,0
51 47 45 39 37 13 44 7 5 28,2 46 3 8 15 24 10 29 40 12,0,0,45,0,7,44 5 31 47 45 39 49 36 10 13,2 15 41 40 27 3 29 46 8 24,0,1,2
5 44 37 34 11 22 4 16 30 36,39 14 51 47 10 1 29 6 0 8,33,13,0,1,14,37 11 24 4 5 6 13 40 15 28,14 1 27 17 19 18 29 3 42 20,1,0,2
38 22 50 30 3 13 4 15 31 42,46 51 14 1 7 24 26 10 49 0,20,15,0,1,9,2 15 41 3 4 5 13 0 42 30,46 51 49 7 6 32 14 1 33 52,0,1,2
24 47 43 15 50 48 3 10 36 46,8 39 14 32 19 28 1 26 21 16,6,33,0,1,8,47 48 46 0 15 41 3 16 43 31,32 28 26 8 19 21 14 1 40 52,0,1,2
52 44 30 1 32 0 35 31 12 29,26 9 13 49 4 38 51 8 33 28,48,0,0,1,13,52 44 30 1 32 0 35 31 12 29,9 49 51 13 14 25 2 4 3 52,2,1,0
15 43 45 17 49 24 35 21 10 27,2 51 47 3 8 16 30 42 6 19,34,4,0,1,6,49 21 10 27 14 1 43 45 44 15,3 16 42 47 6 19 8 30 52 52,0,1,2
52 15 14 37 38 29 52 24 20 42,21 19 16 39 30 44 6 22 46 3,34,0,2,0,10,52 37 38 52 20 18 15 28 41 2,21 19 6 44 46 8 16 3 42 39,0,2,1
21 40 47 17 3 18 51 28 23 38,27 37 42 31 34 32 6 14 19 46,26,0,3,0,6,21 47 34 52 51 49 17 18 0 20,32 6 19 29 27 28 31 52 33 14,0,2,1
35 2 22 52 37 10 1 25 30 4,14 47 41 51 3 34 44 11 17 24,12,0,11,0,11,52 10 49 1 2 3 35 22 9 25,47 51 44 45 39 0 26 14 41 28,1,0,2
12 16 31 15 34 9 1 39 37 18,10 8 26 45 13 0 7 14 25 2,51,8,0,1,4,12 34 37 35 15 16 52 39 1 40,26 13 0 10 8 9 7 25 20 22,1,1,1
