init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
15 35 18 50 21 52 24 1 16 17,43 4 33 11 27 41 19 25 45 10,40,0,51,0,0,15 18 50 21 52 24 1 16 17 23,43 4 33 11 27 41 19 25 45 10,1,1,1
26 42 47 40 19 8 10 31 38 13,35 25 29 28 23 27 5 39 52 50,48,59,0,1,4,26 42 47 40 8 31 38 13 18 1,35 25 23 29 28 27 52 5 22 2,1,2,0
22 46 10 14 41 21 34 13 50 37,26 52 25 43 7 39 8 35 24 42,3,45,0,1,9,22 14 21 13 50 37 19 11 4 30,52 25 24 42 39 40 35 48 9 29,0,2,1
52 16 18 36 4 51 0 34 1 22,11 28 25 19 8 23 27 30 45 15,17,13,0,1,4,52 16 18 36 4 0 34 1 5 14,11 8 30 10 19 45 6 28 15 2,0,1,2
32 12 7 11 40 4 14 30 51 20,39 9 13 15 47 34 33 31 35 41,21,10,0,1,12,12 11 40 14 20 52 19 17 2 52,47 33 31 39 13 26 9 35 22 34,0,1,2
52 38 49 45 14 3 30 46 10 9,19 47 32 51 2 36 39 1 50 18,12,0,29,0,4,52 38 49 3 46 10 9 42 11 48,19 51 18 16 39 13 1 2 32 47,1,1,1
51 27 16 39 9 24 31 10 3 43,35 28 44 36 41 21 20 47 33 49,32,0,60,0,7,16 39 9 10 3 52 11 0 13 6,35 28 44 36 41 21 20 47 33 49,1,0,2
45 18 48 6 31 51 20 15 23 3,30 12 28 14 22 44 41 24 52 2,1,57,0,1,4,45 18 48 6 31 20 23 21 44 0,14 22 24 28 41 2 52 26 38 52,0,2,1
42 36 33 1 5 39 24 29 27 3,28 9 23 51 38 50 18 12 15 2,46,0,35,0,4,42 33 1 24 29 27 3 16 11 50,51 38 12 28 15 2 18 19 9 23,0,0,3
52 15 6 28 52 20 41 36 0 51,33 37 7 2 39 31 13 18 22 48,30,0,4,0,5,52 15 28 52 41 36 51 23 40 10,22 48 17 43 39 13 33 31 32 2,0,1,2
7 39 21 33 40 15 44 11 42 32,18 48 30 37 19 36 38 41 45 9,29,14,0,1,7,7 39 33 40 42 23 24 14 25 43,37 36 38 19 52 18 21 3 41 16,1,2,0
11 10 50 47 52 22 7 13 29 8,52 16 48 15 45 9 1 19 30 49,34,0,19,0,3,11 10 50 47 52 7 29 8 3 37,52 48 9 15 16 14 0 1 30 45,0,1,2
29 14 52 46 27 36 15 47 35 43,21 17 44 30 33 11 41 5 26 20,28,0,37,0,3,29 52 46 27 36 15 47 35 37 34,21 41 20 23 26 17 30 44 5 33,1,2,0
52 43 28 6 23 10 20 32 21 31,36 14 42 25 17 33 39 35 52 37,40,14,0,1,6,52 28 6 23 10 32 31 29 4 30,36 33 35 34 14 52 2 50 37 11,1,1,1
49 11 2 25 18 31 32 51 9 13,16 23 12 29 50 30 22 14 40 47,4,0,16,0,5,49 11 18 31 51 9 10 50 12 5,23 22 21 30 46 48 14 40 16 29,2,0,1
1 10 39 26 6 9 15 51 30 17,32 4 23 38 52 52 7 16 12 35,46,46,0,1,6,10 39 26 6 9 30 17 2 12 4,52 38 27 52 16 42 35 37 7 34,0,2,1
9 23 2 50 33 26 14 11 37 4,48 34 30 12 16 8 44 31 18 43,41,0,28,0,5,9 23 2 50 11 37 22 8 25 10,44 31 18 30 43 52 40 16 48 34,1,1,1
47 24 6 48 41 52 26 11 5 42,27 34 3 45 19 33 21 12 22 17,13,0,60,0,1,47 24 6 48 52 26 11 5 39 50,27 34 3 45 19 33 21 12 22 17,0,2,1
45 17 37 31 30 15 49 19 39 9,5 40 13 4 34 27 23 47 43 16,10,4,0,1,7,45 17 31 30 15 49 19 6 16 2,34 23 47 40 27 1 4 43 36 52,0,0,3
52 17 8 18 45 39 19 37 20 51,42 21 46 22 52 28 34 6 44 3,13,0,25,0,2,52 17 8 18 45 39 19 20 34 46,21 22 52 28 41 15 42 3 44 6,1,1,1
18 25 6 1 0 38 7 33 47 52,19 8 31 11 17 10 23 46 26 3,35,0,60,0,3,25 6 1 0 38 7 52 22 12 4,19 8 31 11 17 10 23 46 26 3,0,2,1
