init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
10 26 35 31 36 0 41 39 13 46,24 16 11 8 52 28 48 40 42 45,49,0,28,0,4,10 46 47 39 26 0 13 36 25 12,24 16 11 52 28 48 42 45 4 50,0,1,2
51 29 13 16 52 47 7 38 44 48,41 42 22 6 18 11 36 45 9 30,21,0,51,0,3,29 16 52 51 47 38 8 1 4 2,41 42 22 6 11 45 9 48 20 44,0,1,2
1 19 36 34 26 43 47 33 2 52,7 12 8 10 4 37 14 31 0 38,28,0,60,0,3,36 34 33 2 52 1 40 19 18 20,7 12 8 10 37 14 0 38 29 35,1,1,1
44 25 5 41 1 43 21 46 2 0,9 40 27 51 34 11 47 18 48 32,35,13,0,1,5,4 5 6 1 2 0 12 14 41 43,9 40 27 51 34 47 48 21 25 8,0,0,3
37 49 30 20 22 18 29 15 32 8,0 46 39 41 52 31 48 13 25 14,43,13,0,1,3,30 20 22 4 29 32 31 26 15 18,0 46 39 52 48 13 25 14 49 17,1,1,1
43 27 44 35 52 36 29 39 52 7,11 37 15 48 18 46 21 4 49 13,22,0,42,0,3,35 29 31 52 27 40 43 44 45 52,11 37 15 48 18 21 4 13 42 6,1,1,1
51 22 28 47 37 21 2 42 8 16,33 13 32 23 17 6 35 7 41 26,24,5,0,1,5,47 21 8 28 2 41 37 5 44 42,33 13 32 6 7 26 11 19 50 46,0,0,3
17 10 20 21 35 42 40 39 49 41,50 52 37 43 4 32 36 28 25 19,23,0,10,0,1,10 20 21 40 39 41 42 49 17 16,50 52 37 43 4 32 36 25 19 52,1,2,0
20 21 11 46 26 17 7 31 30 4,35 47 41 44 25 39 14 28 43 52,49,0,38,0,3,17 30 4 52 31 5 20 46 7 33,35 41 44 25 14 28 43 52 27 32,0,0,3
41 43 15 9 3 36 18 20 7 50,0 35 37 30 4 21 51 38 2 11,8,60,0,1,7,41 43 15 9 3 36 18 20 7 50,0 35 37 30 4 21 2 1 12 17,1,1,1
41 27 15 5 37 52 47 39 7 4,9 36 22 23 44 46 38 50 29 6,33,0,35,0,2,52 5 4 7 41 15 37 52 11 20,9 36 22 23 44 46 38 50 6 24,0,1,2
46 20 14 47 41 18 35 39 4 17,34 52 48 31 45 42 10 22 29 43,38,7,0,1,9,20 18 17 25 46 47 52 39 13 14,52 48 45 42 22 29 43 35 16 9,0,1,2
24 46 47 11 9 42 4 44 40 43,29 51 6 22 32 15 31 52 36 2,26,11,0,1,7,24 11 0 42 44 43 40 41 16 4,29 22 15 31 52 9 14 25 48 13,1,1,1
14 13 11 1 24 36 3 44 34 41,51 22 47 7 30 28 15 12 8 37,6,56,0,1,5,13 39 14 1 41 3 44 11 24 36,51 47 30 28 12 8 29 31 38 34,1,0,2
8 32 47 30 1 12 40 37 14 2,29 46 27 38 28 48 6 18 52 35,15,26,0,1,3,1 40 14 2 30 32 33 44 20 8,29 46 27 38 28 48 52 35 37 47,2,1,0
26 3 20 47 43 32 33 22 35 0,2 18 23 30 50 21 11 41 4 52,48,2,0,1,8,20 33 22 32 35 6 28 15 41 26,2 18 50 21 11 4 52 19 3 37,1,1,1
40 23 45 13 37 48 21 9 4 25,31 52 12 7 5 17 35 26 0 15,22,14,0,1,4,23 48 25 21 9 34 13 40 28 42,31 52 12 5 17 35 0 15 52 44,0,2,1
2 38 9 27 30 29 18 6 5 14,23 35 37 51 15 32 43 50 21 3,33,0,25,0,9,27 14 40 5 6 46 29 30 28 20,23 37 50 21 3 0 1 2 11 42,1,1,1
