init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
1 30 27 24 49 0 7 45 11 20,26 32 34 44 36 50 46 22 14 12,5,14,0,1,11,52 7 20 24 11 37 0 1 27 30,14 15 16 34 32 33 44 36 49 52,2,0,1
33 23 29 44 11 30 13 2 47 52,22 24 6 50 1 3 28 4 38 34,9,2,0,1,10,52 11 37 39 40 51 29 30 31 13,22 24 50 1 2 3 4 35 28 26,1,1,1
3 51 10 48 4 0 17 50 25 6,15 37 8 30 5 38 23 40 9 34,22,0,2,0,13,51 48 50 3 4 6 35 26 28 52,37 38 9 29 30 31 40 27 14 13,0,3,0
8 5 18 35 7 38 22 47 2 37,27 39 41 1 44 16 48 36 33 15,28,0,22,0,1,2 8 7 5 35 9 22 38 37 36,41 44 48 15 47 39 27 1 16 33,1,1,1
18 35 40 10 11 44 32 47 42 24,15 2 50 34 28 7 51 6 9 8,25,60,0,1,3,18 35 40 10 11 44 32 47 42 24,7 6 9 8 15 2 28 51 31 52,1,1,1
21 11 27 50 14 47 43 37 51 26,15 6 39 52 31 40 33 23 45 9,46,2,0,1,12,11 50 37 21 47 7 27 14 1 26,39 40 51 6 52 45 31 18 5 33,1,0,2
23 45 28 41 29 39 20 37 13 18,16 50 40 48 15 4 38 24 9 26,8,0,13,0,9,28 29 27 18 5 34 0 1 2 52,50 24 37 52 4 3 26 40 15 41,2,0,1
47 3 5 15 20 17 29 16 12 50,23 21 7 44 30 34 49 28 35 25,51,0,3,0,8,15 17 16 12 47 48 45 0 26 52,25 20 7 21 34 8 28 2 52 27,1,1,1
51 1 15 33 13 5 3 52 50 47,12 36 35 4 46 37 21 16 32 14,31,0,3,0,7,51 5 50 52 1 3 47 52 45 18,36 35 37 14 16 15 46 33 44 27,0,3,0
3 23 12 14 21 20 18 16 28 27,35 50 11 46 7 31 10 39 37 41,29,0,45,0,3,3 21 20 18 14 27 1 23 16 10,50 11 37 39 41 28 31 46 7 35,0,1,2
22 13 10 19 5 48 43 15 45 38,28 20 36 6 3 18 32 41 12 9,40,0,60,0,9,22 48 1 13 15 14 43 45 44 46,28 20 36 6 3 18 32 41 12 9,2,0,1
28 45 32 42 6 13 23 52 22 47,31 3 39 40 15 11 48 34 16 51,50,0,4,0,3,45 32 6 23 52 22 24 42 3 52,39 40 51 15 16 17 11 48 46 28,0,1,2
17 3 12 33 39 40 27 49 36 18,28 30 16 22 47 34 9 13 52 37,21,60,0,1,2,17 3 12 33 39 40 27 49 36 18,28 30 47 22 34 9 52 37 35 38,0,2,1
22 33 41 10 16 7 27 13 1 25,14 29 35 38 8 52 40 46 15 24,19,2,0,1,17,33 7 52 32 27 1 16 17 18 13,38 12 51 52 14 15 35 22 48 6,0,1,2
26 2 20 39 25 10 32 34 22 52,44 35 45 47 9 19 23 43 5 12,37,2,0,1,9,22 52 48 14 25 11 1 2 3 26,45 19 6 35 9 52 44 43 42 41,1,0,2
37 45 28 14 21 47 46 48 31 23,25 15 29 41 22 10 20 8 51 44,33,0,13,0,11,45 47 46 48 21 23 7 52 14 52,10 20 8 11 15 41 28 40 29 3,1,2,0
25 41 10 2 35 21 13 9 5 39,4 8 22 3 17 24 38 52 50 49,18,0,35,0,9,5 10 9 25 31 23 13 39 26 52,22 24 52 40 27 15 3 4 17 45,0,2,1
23 24 15 39 12 3 36 35 9 6,38 21 27 0 32 45 17 40 37 34,33,0,12,0,18,52 36 35 23 24 25 7 39 41 20,1 0 12 32 45 6 26 27 40 15,1,2,0
13 27 51 17 24 2 40 19 10 52,47 14 7 5 11 33 49 25 30 50,12,0,33,0,3,51 2 4 13 0 39 17 19 18 52,47 49 25 50 14 40 29 30 5 7,1,1,1
34 11 25 2 31 17 52 41 21 18,7 1 9 44 22 32 35 50 46 49,29,0,9,0,12,31 18 5 52 2 41 34 21 8 52,9 22 35 48 0 1 12 39 27 15,0,0,3
52 30 45 37 38 21 3 43 18 40,13 42 16 50 15 48 32 35 20 28,46,17,0,1,10,52 37 38 3 42 29 26 40 30 43,13 15 14 50 48 20 47 16 17 18,2,1,0
37 50 34 42 39 47 46 7 35 13,30 11 45 48 40 19 6 36 32 49,1,9,0,1,4,33 46 7 34 35 37 36 39 13 42,45 19 6 32 48 49 50 40 16 3,1,0,2
10 36 24 13 29 21 32 7 19 16,15 52 48 5 2 45 27 14 37 25,51,2,0,1,7,10 36 23 52 0 1 32 19 6 13,15 52 2 37 25 24 27 12 30 29,0,1,2
1 27 40 7 52 30 17 44 48 25,16 24 41 29 10 20 37 43 39 3,23,13,0,1,8,7 52 6 1 27 40 14 2 15 42,16 29 3 10 41 43 24 37 50 36,0,1,2
42 2 30 19 52 5 35 11 41 48,22 32 26 29 28 18 50 17 43 46,23,0,33,0,5,52 35 48 42 41 52 44 2 3 1,18 17 19 20 26 28 29 43 32 45,1,1,1
6 37 35 52 30 33 41 1 38 22,43 8 5 49 27 52 17 40 25 34,4,0,4,0,7,37 52 38 35 22 48 30 41 42 39,43 8 34 52 27 40 17 25 24 15,0,2,1
51 38 12 40 44 4 7 33 52 0,5 28 31 21 32 42 43 13 34 16,27,0,58,0,3,51 38 12 40 7 33 44 52 14 52,13 28 15 42 16 43 5 31 32 21,0,1,2
44 5 11 24 21 32 46 19 6 51,17 45 0 36 1 34 26 10 31 43,7,0,29,0,5,32 19 6 46 11 24 44 5 18 52,36 34 35 0 26 1 42 16 17 43,0,0,3
46 28 29 3 32 21 8 5 0 15,51 44 37 16 26 23 42 13 45 30,35,0,31,0,5,21 8 9 3 5 4 28 29 27 52,44 45 46 26 13 15 16 42 30 18,2,0,1
24 47 52 4 29 28 13 9 6 12,49 32 52 5 33 23 20 0 25 16,34,0,11,0,9,47 24 37 52 28 29 4 6 5 8,52 40 41 43 49 23 10 0 2 16,1,1,1
24 47 12 50 23 0 10 22 15 6,28 20 29 11 31 40 2 14 51 44,34,0,2,0,10,47 12 10 21 15 17 24 23 22 25,28 29 30 31 44 18 40 14 1 13,1,2,0
6 26 7 24 9 34 42 15 46 36,17 37 45 48 31 18 10 52 38 29,44,2,0,1,15,7 46 20 52 24 25 15 28 5 26,31 37 38 18 29 3 48 9 35 52,0,1,2
4 35 3 49 19 6 30 15 17 2,46 42 41 36 8 7 25 27 22 40,43,0,55,0,2,4 19 6 30 2 3 35 17 37 52,42 41 40 27 15 46 7 36 8 25,0,2,1
17 43 26 37 12 48 9 6 47 52,7 28 20 16 36 22 52 50 2 51,42,11,0,1,5,52 9 12 11 3 6 45 26 40 17,16 50 51 48 52 28 2 36 37 38,1,1,1
52 39 15 21 29 8 26 49 50 6,47 2 42 43 14 36 33 25 41 1,17,4,0,1,9,52 8 6 5 15 16 18 52 39 26,2 1 0 43 41 42 44 25 14 13,3,0,0
33 16 40 37 41 34 14 10 17 2,52 11 7 20 52 21 26 43 28 49,13,3,0,1,9,16 17 18 0 41 2 31 33 32 40,52 20 7 52 21 34 28 29 27 26,1,0,2
1 43 35 6 8 36 17 30 7 39,14 23 24 28 41 2 42 26 33 52,12,0,13,0,1,43 17 30 6 8 7 35 36 38 33,28 41 2 23 24 52 26 14 1 42,1,1,1
23 10 40 8 49 25 32 33 30 2,19 39 42 13 12 37 16 24 4 22,17,0,16,0,5,23 10 49 32 33 30 2 15 52 52,37 24 4 39 13 26 1 14 42 16,0,1,2
46 40 35 44 24 2 36 33 26 15,11 12 14 22 10 21 52 43 1 5,51,0,11,0,9,35 36 37 34 26 0 39 2 15 25,11 12 10 22 21 52 24 14 1 3,1,0,2
41 27 32 12 47 22 49 6 9 24,31 26 13 11 37 46 51 29 30 5,20,0,13,0,4,33 22 9 47 49 7 50 41 28 2,11 37 46 31 29 30 26 13 40 17,0,1,2
46 5 34 52 33 51 45 16 6 39,13 18 29 50 42 32 24 9 19 2,37,13,0,1,10,34 52 33 5 6 4 39 1 28 15,50 32 19 24 13 26 29 42 16 52,0,0,3
1 3 36 25 31 14 52 33 41 24,51 9 15 34 49 28 47 43 35 18,20,0,39,0,5,52 25 24 1 14 40 31 29 30 33,34 35 36 15 28 42 3 43 18 45,1,1,1
38 3 23 29 15 32 48 17 40 16,2 50 47 4 42 36 31 21 43 46,1,2,0,1,17,15 17 16 29 40 3 14 5 44 0,47 46 48 4 27 2 43 42 52 52,1,2,0
37 19 36 5 31 33 26 40 14 52,8 46 2 51 4 23 47 1 20 21,30,12,0,1,11,52 3 5 37 36 38 26 40 14 28,8 47 21 4 1 2 51 50 48 49,1,1,1
50 46 7 21 48 13 36 26 23 28,35 14 52 15 38 44 41 49 11 17,19,0,17,0,6,26 28 27 21 23 22 24 46 7 33,52 35 48 44 5 45 14 15 41 17,2,0,1
33 25 46 31 12 14 20 41 4 10,50 23 40 47 48 9 24 27 26 18,42,0,26,0,10,33 46 20 25 12 38 52 4 5 7,27 26 28 40 1 14 0 18 31 50,0,1,2
18 9 6 38 52 50 19 8 51 41,28 30 27 34 39 44 43 4 12 52,48,0,2,0,9,18 9 19 6 52 8 38 51 25 35,52 44 45 30 43 4 28 27 29 39,0,2,1
6 51 19 25 14 48 12 45 50 0,28 3 20 10 43 35 17 46 30 39,29,0,2,0,11,51 25 12 6 19 45 18 31 52 52,3 20 46 43 17 30 28 41 2 39,0,0,3
22 10 31 49 26 39 46 34 18 19,33 7 20 43 16 50 13 28 47 17,2,46,0,1,7,31 18 44 26 39 3 19 46 22 10,33 7 20 28 0 1 50 51 52 48,0,2,1
32 24 29 48 22 43 0 46 1 12,28 3 25 15 52 36 41 23 30 14,26,0,3,0,7,48 0 46 49 29 39 16 31 32 33,28 15 41 52 30 17 25 23 24 14,1,1,1
18 19 22 52 40 47 9 42 21 2,37 30 26 35 20 15 52 28 27 44,17,22,0,1,4,18 19 22 52 21 39 40 2 42 32,37 30 35 15 52 16 26 28 27 29,1,2,0
36 0 46 25 13 52 33 24 45 6,29 41 40 48 27 52 17 9 43 3,10,2,0,1,8,36 46 33 25 52 24 13 23 15 0,48 52 9 49 27 29 30 40 41 42,1,1,1
16 7 9 36 44 45 30 12 31 18,39 41 10 11 2 3 8 25 46 19,34,0,12,0,5,44 31 18 7 9 47 15 16 14 21,10 11 12 8 39 41 51 27 2 3,1,1,1
41 31 27 36 29 49 20 8 24 40,23 52 33 35 7 43 28 38 42 19,45,24,0,1,2,41 40 39 36 49 23 27 29 31 20,43 42 44 52 38 19 28 35 33 34,2,1,0
27 43 33 5 3 36 2 7 13 48,25 21 39 29 30 22 24 11 14 18,26,0,7,0,9,7 13 8 10 3 5 52 2 28 0,39 29 30 25 21 22 24 23 14 15,0,2,1
31 16 24 37 32 21 34 28 45 49,23 9 52 4 6 10 2 0 47 25,3,34,0,1,4,16 24 21 22 40 28 15 31 32 45,23 10 49 52 4 2 6 52 9 7,0,2,1
21 22 50 43 39 20 24 51 45 37,0 19 52 47 36 16 44 30 12 9,48,2,0,1,8,21 22 20 50 24 37 41 2 28 39,52 9 19 0 12 1 16 13 14 35,1,2,0
33 52 1 24 35 41 31 34 23 50,48 46 39 20 47 8 14 15 17 16,49,0,15,0,2,33 35 34 24 50 37 52 31 30 23,48 46 47 14 15 17 16 39 41 20,1,1,1
4 30 5 2 42 52 49 15 16 44,22 18 11 37 19 32 36 52 17 34,3,0,28,0,0,4 30 42 5 52 44 2 15 41 16,22 18 11 37 19 32 36 52 17 34,0,0,3
3 20 26 51 2 36 11 10 25 39,35 46 44 45 52 16 48 6 32 30,8,17,0,1,5,11 10 12 2 3 4 26 39 28 20,44 5 31 52 45 6 46 48 34 49,0,1,2
43 45 25 7 40 42 52 1 44 48,5 19 50 14 23 16 3 29 27 32,2,0,2,0,16,43 45 44 52 25 12 42 39 40 28,16 3 29 19 32 15 5 31 18 26,1,1,1
23 12 18 4 41 39 27 48 9 33,51 0 16 10 21 17 3 19 38 50,2,10,0,1,12,41 32 33 30 18 20 52 39 27 42,16 17 19 52 12 0 1 51 38 25,1,1,1
5 32 48 52 44 43 2 22 49 13,37 52 14 17 40 3 27 7 34 42,23,2,0,1,8,5 52 44 48 22 49 43 30 4 13,14 40 27 2 3 1 52 34 32 35,1,1,1
32 36 10 35 47 52 18 46 0 33,17 51 29 16 43 30 27 5 2 24,37,2,0,1,7,36 35 52 33 46 7 32 6 45 0,17 43 30 5 18 44 29 16 3 24,0,0,3
46 4 21 36 18 47 8 1 22 31,2 39 38 14 29 30 49 28 32 33,15,40,0,1,4,21 47 8 13 1 4 43 18 31 46,2 29 30 28 32 33 38 37 36 52,1,2,0
52 49 37 11 38 5 0 42 51 52,29 30 41 36 10 19 9 3 35 32,15,2,0,1,5,52 37 11 49 51 50 52 5 28 0,29 3 42 36 35 34 19 32 6 41,1,0,2
48 0 50 26 29 18 33 12 16 8,47 2 4 13 41 24 35 21 6 51,3,0,60,0,3,48 50 29 16 33 32 26 28 27 38,47 2 4 13 41 24 35 21 6 51,1,2,0
23 29 13 33 1 41 27 17 8 10,14 18 28 5 36 4 16 30 44 9,12,28,0,1,4,31 33 25 13 1 27 41 29 3 17,18 5 44 4 30 43 14 16 15 51,1,0,2
37 3 4 19 48 16 9 40 25 22,41 11 29 39 45 20 1 30 21 42,49,0,60,0,5,48 9 22 10 6 19 3 4 2 52,41 11 29 39 45 20 1 30 21 42,1,0,2
17 52 39 12 34 11 20 27 16 36,40 47 3 2 9 6 30 38 48 22,29,0,4,0,4,52 34 36 12 16 51 11 24 37 52,9 48 22 3 40 14 20 42 46 2,0,1,2
52 12 13 46 20 26 35 48 51 36,42 21 34 6 32 38 40 19 17 25,22,0,46,0,1,52 46 20 35 48 36 12 51 25 52,6 32 19 26 40 42 17 21 34 38,0,1,2
24 30 49 52 35 32 38 12 14 46,44 50 8 6 48 25 5 31 18 29,17,0,17,0,4,30 45 46 24 22 23 38 12 51 52,44 5 31 18 50 48 49 41 29 6,1,1,1
29 42 46 52 30 4 1 19 43 14,44 51 15 49 39 6 20 5 18 40,10,0,3,0,3,52 4 43 29 30 31 42 16 3 36,49 6 5 51 39 40 20 18 19 14,1,0,2
47 37 16 36 18 3 14 38 39 50,23 30 46 8 28 9 4 42 51 40,29,0,4,0,5,37 36 38 16 3 14 47 50 48 49,30 4 17 42 40 1 8 9 10 28,2,1,0
24 26 16 13 15 22 25 6 10 52,41 42 47 19 39 8 36 30 52 49,21,25,0,1,1,24 22 25 52 26 13 15 28 16 6,41 42 47 39 8 36 49 19 52 45,0,1,2
52 27 25 40 26 29 36 17 10 6,42 43 15 13 46 30 31 50 28 18,9,0,38,0,4,52 6 45 22 26 27 29 36 10 23,43 30 17 13 15 28 42 31 18 46,0,1,2
46 31 22 3 17 24 6 5 51 52,44 28 11 18 37 23 19 39 33 52,21,0,16,0,10,22 24 52 25 17 43 4 40 27 34,11 37 52 33 46 20 39 1 28 44,0,1,2
36 4 30 29 28 44 20 17 38 31,45 2 49 23 0 41 51 14 52 19,40,14,0,1,5,30 29 28 31 20 33 52 39 4 17,49 51 14 2 41 15 23 22 24 52,1,1,1
47 8 27 13 48 4 21 24 11 35,7 0 2 16 46 22 41 28 52 5,43,0,17,0,2,47 8 21 4 24 11 48 35 17 30,2 41 28 7 46 52 0 27 16 5,0,0,3
22 50 0 12 18 32 39 24 41 15,1 34 43 45 33 52 13 3 48 35,14,60,0,1,2,22 50 0 12 18 32 39 24 41 15,1 43 45 34 33 35 52 48 47 40,1,2,0
39 41 27 34 37 42 26 17 7 8,48 0 52 3 1 36 22 10 11 19,31,28,0,1,3,44 7 6 39 26 27 41 42 17 30,48 52 22 10 11 12 0 1 3 52,1,1,1
41 10 30 44 39 9 28 33 32 42,17 22 12 36 40 37 48 31 52 29,8,0,38,0,10,30 33 32 34 39 21 26 41 42 43,36 37 52 40 28 29 16 17 31 45,1,1,1
35 47 28 34 31 46 7 27 4 37,2 44 11 49 36 9 17 16 14 25,38,16,0,1,15,47 46 48 35 34 52 27 1 28 4,49 36 25 14 12 40 16 17 18 15,1,0,2
42 49 7 17 0 24 32 11 27 48,39 30 45 52 41 22 13 25 33 47,5,0,8,0,7,24 11 18 52 27 14 17 4 43 30,45 52 47 48 16 3 42 39 13 41,0,0,3
31 13 28 29 22 8 10 52 52 32,35 15 51 43 34 11 23 9 44 24,46,0,57,0,4,8 10 52 31 32 30 29 16 42 52,35 34 7 15 43 44 51 11 23 9,1,1,1
45 43 25 46 7 1 15 38 6 2,26 36 13 40 52 39 19 27 16 18,37,0,13,0,2,45 43 46 52 11 15 2 6 7 8,26 13 39 52 19 16 18 40 27 44,1,1,1
23 41 8 11 6 49 5 1 44 39,38 2 50 33 43 27 13 19 17 4,29,0,11,0,11,8 6 52 5 44 31 41 52 15 16,43 17 4 30 13 14 25 27 2 28,0,1,2
32 8 20 23 13 29 52 48 14 25,11 44 28 43 37 50 27 9 24 39,46,0,14,0,4,20 23 25 52 29 16 14 40 1 33,11 37 50 24 27 28 26 39 43 4,0,1,2
7 22 6 14 10 21 36 3 2 34,16 23 29 44 19 32 39 11 43 28,46,0,42,0,5,7 36 34 2 3 1 37 38 52 20,39 13 0 28 16 29 43 44 5 19,1,2,0
49 43 21 51 29 9 28 38 34 10,11 33 47 32 50 45 36 7 2 14,26,0,47,0,7,51 38 25 43 44 42 52 49 50 47,6 7 8 14 2 29 32 45 33 11,1,1,1
41 44 35 13 21 40 32 8 19 24,28 9 30 29 52 6 27 36 5 3,34,2,0,1,6,41 40 39 21 32 19 8 44 31 13,28 30 29 27 52 6 5 3 42 47,1,1,1
28 23 4 29 49 40 30 31 32 5,50 41 2 42 51 35 22 10 25 52,20,0,5,0,8,31 5 18 28 29 27 30 4 17 52,22 52 23 25 13 14 41 2 15 42,1,0,2
49 0 41 9 24 52 48 45 5 29,11 19 4 25 2 38 14 46 1 12,42,0,16,0,10,44 5 18 52 45 19 49 48 29 51,25 38 12 14 1 40 13 2 41 4,0,1,2
11 26 5 36 13 41 19 22 45 27,50 40 2 42 23 9 21 16 30 51,49,0,4,0,8,19 18 20 36 29 31 26 13 39 52,50 23 51 45 6 52 40 42 41 2,1,1,1
20 43 38 8 15 51 52 35 44 46,12 10 24 3 16 14 0 26 49 13,32,15,0,1,7,38 52 35 36 43 4 17 15 41 44,14 13 25 3 16 42 12 10 11 52,2,0,1
25 36 22 32 19 8 37 11 7 26,12 20 1 34 41 29 51 49 16 31,4,0,15,0,19,37 11 50 26 13 39 42 3 52 30,12 51 43 17 20 19 1 14 41 29,0,0,3
51 0 52 11 9 2 15 24 20 5,49 41 48 7 6 8 1 43 39 46,17,38,0,1,1,52 11 9 0 13 2 15 5 20 51,7 6 8 41 43 39 49 48 46 4,1,2,0
46 7 15 2 30 39 49 47 45 48,32 20 28 31 51 11 23 19 8 36,6,12,0,1,3,46 7 45 49 47 48 39 26 15 2,32 23 36 28 31 19 30 52 51 38,0,1,2
13 36 29 14 18 35 28 8 5 45,0 52 20 30 49 42 2 37 1 51,40,2,0,1,9,18 5 31 14 28 29 36 35 34 13,52 49 51 1 0 2 20 22 21 19,2,1,0
16 15 9 49 42 52 37 13 18 11,24 2 21 28 50 36 47 1 31 40,17,0,24,0,9,52 18 19 4 42 41 15 16 13 43,1 40 14 24 50 30 2 28 31 20,0,3,0
13 8 41 45 21 9 47 4 49 44,14 36 17 30 11 27 23 52 19 46,12,0,15,0,10,8 21 47 34 4 5 3 13 26 52,36 23 49 52 19 6 14 27 15 42,1,0,2
17 22 40 2 15 52 4 34 13 3,10 23 28 52 9 33 41 37 32 42,11,0,2,0,4,2 4 3 1 52 13 15 22 21 20,10 23 52 41 37 42 33 32 34 26,2,1,0
32 39 33 44 47 26 23 46 35 27,11 42 13 52 12 40 41 36 31 37,0,8,0,1,8,39 44 47 46 32 33 26 35 27 16,42 40 41 13 36 37 11 12 52 9,1,2,0
5 48 28 2 19 23 8 22 44 35,41 52 12 18 15 3 24 10 32 50,20,4,0,1,11,48 22 35 5 44 31 17 30 33 28,52 12 10 41 15 2 39 26 13 7,0,1,2
21 32 37 16 52 15 19 29 10 40,34 4 43 3 20 8 48 36 14 51,22,0,16,0,6,19 32 6 52 16 29 37 50 24 9,34 8 21 48 20 33 14 15 41 3,0,0,3
28 30 14 29 12 45 50 6 32 36,33 39 31 43 26 10 47 38 46 17,4,13,0,1,5,45 6 32 30 36 23 13 14 28 41,43 10 12 39 26 0 47 21 34 17,0,1,2
36 50 29 52 13 4 44 11 37 5,25 19 48 23 32 10 35 1 28 30,18,0,30,0,4,36 52 44 50 11 37 13 26 39 5,19 32 45 1 40 27 28 30 25 48,0,1,2
21 31 35 32 51 5 44 15 19 2,38 50 33 27 9 34 14 41 52 24,3,13,0,1,11,31 5 44 32 19 16 13 40 15 2,27 28 26 52 17 18 50 24 37 11,1,1,1
2 40 39 20 31 30 4 5 36 42,22 33 13 52 14 48 15 41 9 0,51,0,2,0,3,30 4 17 31 5 52 39 40 42 12,13 14 15 22 48 9 33 52 20 0,0,1,2
52 9 12 4 42 13 34 52 44 47,46 25 20 6 5 30 36 33 23 45,38,0,6,0,1,52 42 44 12 9 48 34 47 21 52,46 20 33 25 36 23 6 5 4 30,0,1,2
6 41 20 2 24 52 32 48 46 38,18 28 52 8 34 7 14 3 43 0,5,3,0,1,10,6 32 19 52 24 23 40 41 42 1,18 8 7 34 36 35 28 15 2 52,1,1,1
20 32 27 8 17 19 41 37 11 36,51 42 4 50 47 5 0 15 46 34,48,0,10,0,11,37 36 38 41 2 35 27 14 22 52,32 31 33 6 4 5 3 0 15 28,1,0,2
41 46 44 28 7 11 29 39 38 43,9 21 51 0 16 13 6 20 12 3,5,0,40,0,5,46 44 47 43 52 41 28 29 27 31,51 12 38 0 13 16 3 6 20 33,1,2,0
18 22 6 7 51 2 50 39 28 41,3 42 31 45 4 35 25 11 33 21,16,24,0,1,5,2 28 41 51 50 52 39 18 44 6,3 20 22 42 4 17 35 33 34 36,1,1,1
3 52 20 38 21 45 30 12 39 52,41 49 4 32 5 17 48 13 15 44,27,8,0,1,10,52 38 12 20 21 52 18 39 0 28,4 17 43 6 32 19 41 15 2 1,0,0,3
31 49 3 24 18 42 26 47 19 44,12 43 25 4 1 29 38 39 32 28,15,12,0,1,10,31 44 5 18 19 20 26 13 14 3,12 25 38 43 4 28 1 27 40 2,0,0,3
22 28 19 13 43 26 14 39 6 24,10 52 21 45 3 29 40 35 18 36,30,0,48,0,1,13 26 39 19 43 6 22 24 52 4,10 52 21 45 3 29 40 35 18 36,0,1,2
52 37 22 12 16 20 18 43 32 7,6 15 34 48 29 3 17 30 26 5,40,0,4,0,12,52 16 18 22 20 21 1 9 8 27,5 6 7 26 39 0 29 3 52 15,1,2,0
39 18 13 29 50 45 7 36 48 41,44 3 22 10 12 5 24 38 23 49,4,21,0,1,13,39 13 0 43 45 47 41 29 42 18,22 24 23 5 52 3 6 21 30 20,1,2,0
42 8 17 36 29 39 2 22 24 18,31 35 43 28 0 48 10 32 12 49,26,0,4,0,2,42 29 3 39 17 18 22 24 23 21,35 0 48 10 49 36 31 32 52 28,1,1,1
12 38 7 4 52 51 44 17 43 39,19 28 32 16 25 24 50 23 18 9,34,0,49,0,1,12 38 51 4 17 43 7 52 46 8,25 24 23 28 16 18 44 19 32 50,0,0,3
52 46 41 43 22 30 3 20 33 13,34 31 4 10 36 50 38 12 16 7,1,0,57,0,8,46 20 33 41 43 42 52 30 32 14,34 36 35 16 4 31 7 10 50 38,1,1,1
20 26 43 33 11 51 37 21 49 16,44 36 9 5 2 13 32 30 34 40,27,0,14,0,8,11 37 24 20 33 46 16 3 29 52,40 34 32 36 14 10 13 0 2 30,0,0,3
48 15 28 27 2 19 10 35 39 3,17 40 12 52 29 7 44 37 22 20,13,0,14,0,7,48 35 39 28 27 30 0 2 3 1,20 7 33 6 19 45 52 40 29 17,1,1,1
6 51 8 36 5 16 7 27 15 25,37 28 17 12 24 20 18 23 34 2,9,8,0,1,10,6 8 5 7 51 25 52 26 27 14,37 24 11 28 2 41 17 18 22 52,0,1,2
30 33 24 28 11 2 52 26 34 16,10 3 27 47 12 52 7 21 5 19,50,0,43,0,2,30 24 28 33 11 34 52 16 15 13,10 12 52 27 40 3 5 19 45 7,0,3,0
35 48 8 15 32 23 6 19 47 28,26 17 40 11 45 13 24 33 25 37,29,0,31,0,8,32 6 19 8 47 34 21 15 28 52,11 24 37 26 13 40 41 17 43 45,0,0,3
10 39 52 16 19 13 20 40 31 2,43 24 29 27 22 42 21 7 37 18,28,0,44,0,10,52 31 5 19 20 2 22 39 40 15,29 42 16 3 27 43 18 7 33 24,0,2,1
10 41 29 26 52 49 38 35 16 23,4 20 2 48 39 9 30 11 1 22,36,0,37,0,2,10 52 38 35 29 49 16 41 23 15,48 9 22 39 1 2 4 30 44 20,0,1,2
38 34 29 39 0 51 30 47 6 5,46 22 9 20 52 2 13 12 52 42,23,5,0,1,6,39 0 26 36 5 6 38 51 25 29,46 20 52 22 9 48 42 43 44 52,1,0,2
45 47 46 48 26 24 2 40 18 3,10 22 29 51 43 36 12 25 32 52,17,12,0,1,3,45 47 46 48 2 3 1 26 40 18,43 51 12 25 22 52 24 10 36 49,0,1,2
