init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
21 52 49 25 11 41 45 22 32 2,30 17 24 8 12 7 9 44 6 27,43,4,0,1,10,21 22 20 52 25 38 29 3 16 41,30 24 37 8 7 9 10 6 17 19,1,0,2
9 26 46 32 18 42 3 20 30 12,8 25 36 31 38 34 33 50 14 45,6,2,0,1,8,46 32 20 42 3 52 28 30 19 26,36 34 33 45 25 38 12 14 27 1,0,1,2
38 14 10 11 2 23 49 21 45 31,19 26 42 47 39 25 12 8 37 33,43,14,0,1,9,10 23 49 17 45 46 0 14 2 16,47 8 21 52 26 39 25 12 38 52,0,0,3
52 41 19 49 44 31 46 16 11 5,33 27 24 3 26 37 42 6 4 2,45,0,16,0,2,44 31 5 52 49 46 48 19 41 28,24 37 6 3 4 2 26 27 42 17,0,1,2
13 2 5 7 41 26 18 31 23 32,24 4 45 50 11 47 12 14 19 33,0,0,47,0,2,13 5 7 26 31 32 2 41 28 52,24 50 11 14 40 4 45 19 33 47,0,2,1
24 34 50 8 46 41 33 52 27 51,15 45 42 44 18 36 25 12 30 49,5,0,11,0,11,24 50 11 26 27 38 34 8 47 52,44 25 12 18 36 49 39 13 40 15,1,0,2
37 21 49 29 25 22 14 30 19 43,50 6 24 39 27 40 47 34 0 52,13,60,0,1,5,37 21 49 29 25 22 14 30 19 43,50 24 39 47 34 0 40 27 1 52,0,0,3
35 44 24 3 45 20 33 29 15 17,36 43 21 32 51 27 46 39 19 13,16,0,40,0,3,44 3 45 20 33 7 29 17 30 42,21 19 52 39 13 27 43 32 46 36,0,1,2
52 43 3 42 27 18 0 4 10 13,33 20 19 14 38 5 37 36 30 21,25,0,3,0,10,3 42 16 29 27 28 10 9 11 52,38 37 36 20 19 21 5 6 4 14,2,0,1
47 8 32 41 42 22 36 0 52 11,17 15 40 19 35 52 2 28 38 16,37,0,17,0,3,41 42 43 52 32 31 47 8 21 11,15 2 28 17 19 52 16 40 44 5,1,1,1
4 14 12 31 8 23 35 17 45 2,28 52 16 44 48 43 21 1 37 13,29,49,0,1,13,4 17 30 14 2 31 18 45 12 8,52 44 43 16 48 47 42 28 15 52,0,2,1
4 38 46 16 47 35 9 30 21 32,51 33 6 28 39 29 42 52 5 12,45,22,0,1,6,35 9 32 3 4 5 13 16 30 46,6 51 12 39 0 26 29 52 28 31,0,1,2
48 1 11 42 28 44 50 10 31 35,26 33 47 23 16 0 2 27 45 30,9,0,22,0,15,48 11 50 44 35 42 45 52 28 15,33 22 30 31 26 0 27 2 16 4,0,1,2
42 12 29 10 47 23 33 46 7 38,45 1 28 24 31 19 3 15 27 4,39,0,13,0,6,33 46 7 12 10 11 42 29 16 0,1 27 40 45 19 32 6 28 15 3,1,0,2
27 5 30 9 20 0 28 4 32 10,15 33 49 14 46 25 11 7 12 29,40,19,0,1,4,27 9 10 4 5 6 0 28 30 44,33 46 7 14 25 12 52 49 48 52,0,1,2
46 48 43 38 30 52 3 31 29 15,36 11 19 35 49 20 8 0 4 1,28,0,5,0,11,48 52 9 15 3 5 30 31 29 32,36 35 34 37 17 19 20 41 0 1,1,1,1
49 16 42 33 15 39 22 29 51 47,26 8 35 52 5 21 52 30 25 38,2,20,0,1,6,16 42 29 49 15 51 39 0 5 33,52 36 38 8 21 47 35 22 48 52,0,1,2
25 45 30 0 34 2 29 5 18 50,31 14 15 9 22 26 42 13 7 37,20,31,0,1,10,5 18 44 0 39 2 41 29 30 45,7 42 3 9 22 35 14 15 13 25,1,0,2
46 49 50 19 35 34 17 8 48 33,0 36 28 2 45 24 25 23 30 6,4,0,18,0,1,49 50 48 17 8 9 35 34 33 36,24 25 23 45 30 46 0 28 2 6,2,1,0
27 21 40 26 11 51 25 15 39 47,24 9 50 34 16 17 35 28 41 20,2,0,2,0,4,40 51 39 26 27 38 21 19 20 15,28 9 35 41 16 17 24 50 11 0,3,0,0
48 3 22 34 25 26 31 23 36 40,35 13 1 51 27 15 21 46 16 0,2,40,0,1,9,23 36 49 26 40 27 3 31 48 22,0 1 12 15 13 25 21 8 34 52,1,1,1
37 35 18 51 11 19 15 50 25 52,36 28 40 34 49 41 30 21 45 33,7,0,17,0,4,37 11 50 51 25 12 19 45 32 52,34 21 33 36 49 23 40 28 41 30,0,0,3
31 0 39 25 13 40 14 2 52 32,5 37 18 43 7 49 46 30 22 38,20,11,0,1,6,31 0 39 25 13 40 14 2 52 32,7 37 38 18 46 15 16 43 30 52,0,2,1
41 10 29 20 35 48 23 13 33 25,40 34 21 15 30 52 28 3 32 19,45,0,2,0,8,20 33 7 52 41 51 40 6 13 0,34 21 52 15 28 32 30 19 17 26,0,1,2
0 7 15 24 19 34 21 42 39 8,1 18 33 25 5 17 2 32 30 23,20,0,36,0,8,34 21 8 7 16 19 52 46 0 12,33 25 23 1 40 2 17 30 18 5,0,2,1
28 45 18 47 4 46 26 35 40 14,3 30 8 31 13 48 29 9 33 16,20,20,0,1,7,45 47 46 48 26 0 40 14 28 4,30 31 29 3 33 16 8 9 10 52,2,0,1
11 16 52 47 8 29 32 5 48 31,30 33 26 34 44 6 2 10 36 27,22,0,7,0,11,52 29 32 31 8 48 10 11 12 35,33 34 36 9 52 30 17 26 0 27,0,3,0
10 32 43 52 48 46 15 12 9 47,52 23 17 14 42 28 29 13 7 0,21,8,0,1,14,52 48 46 10 12 9 47 26 27 1,52 42 29 39 40 51 13 14 25 15,2,0,1
8 44 42 21 15 50 46 7 52 6,17 11 10 51 12 2 9 48 34 30,39,0,10,0,9,8 7 6 52 44 46 21 23 22 24,11 10 12 9 17 30 43 1 40 2,2,1,0
23 9 20 50 31 15 10 51 3 0,42 48 32 18 22 40 49 37 6 13,35,15,0,1,5,9 30 31 23 10 49 0 15 2 3,48 18 20 22 39 40 32 6 45 52,0,2,1
51 25 39 10 0 1 31 43 45 11,9 23 4 8 52 42 50 20 37 52,13,3,0,1,5,51 25 39 0 43 45 10 11 12 1,52 50 37 42 16 29 9 8 52 6,0,1,2
49 31 29 3 19 44 33 48 45 38,32 23 5 24 52 22 21 4 14 52,26,0,3,0,5,49 48 50 19 45 39 31 44 18 0,23 22 21 5 52 4 24 52 37 14,1,0,2
11 20 15 25 39 21 24 10 7 27,12 32 46 45 43 28 50 52 3 26,17,0,13,0,16,11 24 37 27 14 40 20 7 33 52,46 45 43 52 5 18 26 0 28 3,0,0,3
9 30 22 16 42 29 4 18 23 45,51 31 5 38 15 52 10 12 48 13,7,0,2,0,3,16 42 29 9 22 35 48 30 4 20,51 38 12 52 10 23 31 5 46 13,0,0,3
24 33 37 21 14 40 52 32 42 39,20 15 48 26 12 34 27 0 41 28,2,8,0,1,7,52 32 33 24 23 25 22 39 14 40,15 20 18 41 34 47 26 27 28 29,1,1,1
46 24 22 38 25 50 37 31 12 11,45 52 18 33 10 1 52 4 9 23,28,0,24,0,1,38 25 12 24 50 37 11 30 31 29,52 10 9 52 23 22 1 4 18 45,1,0,2
21 44 51 8 43 38 31 49 33 52,41 34 45 24 47 29 46 50 37 25,6,0,5,0,9,21 8 52 27 28 26 44 31 18 5,34 45 47 24 50 37 19 41 40 29,1,0,2
23 34 45 28 3 7 36 51 0 10,24 39 17 46 30 52 44 33 1 38,35,13,0,1,10,23 36 10 3 16 22 0 40 28 15,52 24 25 52 39 13 44 45 9 42,0,2,1
25 14 36 39 10 0 34 35 32 26,2 21 49 48 16 9 40 12 7 6,5,0,47,0,6,39 0 26 14 1 27 36 34 35 37,49 48 47 40 2 16 6 32 7 21,1,0,2
37 8 52 10 47 0 3 46 27 15,35 45 4 17 20 40 52 9 50 6,42,0,18,0,11,8 52 10 3 15 28 47 46 45 44,35 52 9 4 6 5 40 27 17 43,1,1,1
24 48 7 4 20 28 49 36 37 38,52 31 0 11 19 26 41 2 13 51,18,45,0,1,4,36 37 38 14 28 4 30 19 7 20,0 26 13 52 41 2 31 11 24 52,0,0,3
36 32 5 26 50 9 3 38 31 18,2 52 34 52 48 33 27 43 21 14,51,2,0,1,12,5 31 18 36 35 37 38 3 12 26,52 34 21 27 14 1 48 9 22 52,0,0,3
3 46 8 10 52 37 12 25 30 49,16 6 44 52 42 27 35 38 18 11,22,0,2,0,8,10 12 11 8 52 7 1 40 27 9,44 18 31 52 6 4 38 35 37 26,1,1,1
43 27 41 7 21 24 28 13 38 20,51 42 2 11 15 10 34 23 33 49,19,0,3,0,18,7 20 33 27 28 26 43 17 4 52,10 23 49 52 51 25 2 15 41 40,1,0,2
44 9 35 29 25 10 39 37 14 21,12 42 34 26 16 40 11 41 23 32,38,0,18,0,5,9 25 10 35 37 51 14 15 52 17,42 40 41 12 34 8 26 2 16 44,0,3,0
2 9 52 52 35 33 6 40 19 17,3 27 18 30 8 43 39 36 47 0,28,0,46,0,3,2 6 19 52 52 14 17 9 35 48,39 0 26 27 3 30 43 18 20 8,0,1,2
15 23 34 33 3 1 47 30 38 48,36 45 40 44 2 50 17 20 42 4,41,3,0,1,11,47 48 46 15 23 24 3 16 52 1,45 44 2 42 52 39 40 17 4 43,0,2,1
22 37 3 36 51 52 42 19 38 14,25 8 24 18 7 20 40 45 5 41,28,16,0,1,9,37 36 38 22 52 24 14 1 3 42,18 20 19 16 17 5 41 7 8 4,1,1,0
48 0 39 44 27 7 10 25 43 24,18 5 17 51 46 36 28 6 2 30,13,0,23,0,5,0 39 10 25 24 52 22 7 26 46,28 2 15 18 5 44 14 17 30 6,0,2,1
42 14 13 11 52 6 43 20 8 28,41 5 34 36 40 52 47 33 25 39,46,4,0,1,11,42 52 43 6 20 8 5 9 13 26,41 40 39 52 36 10 34 47 21 33,1,0,2
49 26 8 7 18 20 24 34 43 51,37 4 2 21 12 16 10 6 44 31,36,0,26,0,8,49 7 8 20 21 18 19 34 52 33,12 10 51 0 39 14 2 41 16 4,1,2,0
51 31 35 23 52 33 19 20 41 42,49 24 3 47 34 7 46 37 17 52,2,3,0,1,6,35 52 33 23 41 15 19 20 18 40,49 47 46 52 28 3 42 24 37 50,0,1,2
33 8 47 41 6 37 44 1 48 46,14 7 30 36 39 40 28 4 9 19,5,0,15,0,9,47 48 46 44 16 3 37 24 11 52,39 40 51 30 4 17 14 27 28 42,1,0,2
43 20 28 9 29 39 12 47 2 27,52 13 14 37 16 48 4 22 19 46,36,0,12,0,17,28 29 27 52 39 40 46 43 45 44,52 48 22 18 19 20 13 14 1 2,2,1,0
42 7 32 45 50 14 1 46 29 5,27 11 4 33 3 40 35 17 19 8,6,8,0,1,9,32 7 5 8 45 17 43 39 14 1,19 3 4 35 9 48 27 29 28 52,1,1,1
38 4 31 27 50 36 15 48 46 19,49 45 35 12 51 30 3 47 41 1,44,0,46,0,4,31 50 48 51 38 52 27 36 5 34,45 47 46 1 41 3 30 19 49 35,0,3,0
52 34 29 51 15 11 7 20 52 48,4 21 28 1 9 24 12 5 8 23,10,0,3,0,16,52 34 47 51 12 25 15 14 16 52,23 4 5 9 8 7 49 27 38 1,1,0,2
37 39 14 13 45 47 9 4 11 50,35 42 48 27 43 17 6 29 22 51,1,2,0,1,24,14 45 47 37 11 50 40 28 30 39,35 48 22 27 51 49 42 43 41 52,1,1,1
52 14 29 6 34 51 4 43 37 30,0 49 40 32 35 36 22 1 33 38,28,0,42,0,8,4 43 30 52 14 27 34 37 15 36,35 22 48 0 40 1 18 32 33 49,0,1,2
9 23 41 34 52 27 30 32 4 12,0 48 40 47 17 28 33 5 22 36,37,0,8,0,23,9 52 8 29 27 28 3 52 5 6,48 47 49 17 4 30 43 0 40 1,1,2,0
19 17 22 52 5 45 30 12 42 52,24 37 25 20 28 8 48 11 27 6,26,0,49,0,5,17 52 30 19 52 45 22 0 48 13,24 37 11 27 28 44 6 32 20 25,0,0,3
43 11 33 19 1 22 14 16 45 32,3 29 50 8 24 31 0 4 40 27,34,16,0,1,7,19 45 32 43 17 4 1 14 16 3,29 8 31 50 24 11 37 40 27 52,0,1,2
42 28 52 7 1 43 12 17 33 38,51 23 18 31 20 40 19 11 4 22,5,36,0,1,2,52 12 38 1 27 28 42 43 17 7,51 18 40 31 20 23 22 52 4 3,0,3,0
5 23 52 9 33 39 40 24 14 13,6 30 38 28 47 31 26 10 36 45,15,11,0,1,13,39 13 0 23 52 24 21 40 14 29,28 6 45 30 31 32 38 36 37 2,2,0,1
11 19 36 8 29 46 33 41 6 9,40 25 43 22 45 47 28 0 52 15,16,29,0,1,6,11 8 29 9 12 39 41 44 19 6,52 28 15 42 40 1 45 47 48 46,1,0,2
4 50 31 10 19 33 14 21 3 49,40 26 13 48 42 52 38 43 27 30,51,2,0,1,17,50 49 48 25 1 3 33 46 20 39,52 5 31 38 27 14 42 43 40 41,1,0,2
51 37 27 35 47 29 8 20 40 12,2 7 34 36 45 52 43 23 44 16,19,60,0,1,7,51 37 27 35 47 29 8 20 40 12,34 36 45 52 0 2 43 44 41 42,1,2,0
42 15 7 10 12 39 16 38 28 51,30 2 32 40 3 44 31 22 19 47,11,0,2,0,20,12 38 51 42 16 52 15 28 24 37,30 31 29 32 19 6 2 3 1 26,0,0,3
47 18 9 0 1 3 35 22 21 34,52 16 8 41 20 2 14 50 19 39,30,0,11,0,5,9 35 22 47 21 34 0 1 3 2,52 8 10 16 29 42 39 13 14 41,1,0,2
30 5 37 13 35 51 29 24 26 39,12 25 45 23 0 41 15 46 14 36,33,49,0,1,5,13 26 39 1 29 30 5 45 37 35,12 0 46 25 23 24 41 15 2 20,1,1,1
11 21 30 36 48 5 12 40 8 43,50 27 17 34 52 28 16 19 41 51,39,29,0,1,6,21 8 34 30 43 13 40 5 46 11,50 52 51 27 28 29 16 17 19 0,1,2,0
2 23 4 49 24 14 28 50 47 27,31 13 6 48 26 38 22 34 11 44,32,3,0,1,10,2 4 3 23 49 52 14 16 19 27,13 26 0 30 17 43 48 22 35 6,0,0,3
41 46 5 4 50 12 33 9 44 16,8 32 0 18 36 6 13 26 11 39,40,4,0,1,15,3 16 29 5 18 44 4 17 14 41,0 13 26 39 8 6 1 2 15 28,0,1,2
27 41 6 7 34 37 5 3 12 47,43 1 42 13 32 26 29 25 45 8,48,7,0,1,17,6 7 5 31 33 34 32 30 27 41,42 29 3 13 52 15 0 1 2 52,1,1,1
2 13 1 33 12 19 48 40 28 49,22 30 52 7 44 14 6 42 37 16,51,0,29,0,9,12 1 3 2 52 28 48 49 47 25,52 7 6 9 14 40 42 16 30 44,1,1,1
15 37 20 22 38 52 43 41 40 0,11 46 36 23 19 18 30 51 39 24,13,0,3,0,11,20 22 52 0 15 41 37 38 26 35,39 18 19 36 23 10 30 43 52 1,0,2,1
52 3 14 8 34 17 24 28 31 25,22 29 15 6 37 10 12 52 16 30,36,17,0,1,13,52 28 41 34 33 35 14 40 3 17,10 19 16 18 52 29 30 12 25 51,0,2,1
24 49 16 8 32 42 27 45 7 6,51 37 44 22 41 39 18 15 4 14,48,15,0,1,10,32 45 6 8 7 9 27 1 2 16,51 39 41 40 22 14 15 4 30 17,1,1,1
5 14 51 44 37 1 38 30 15 46,2 41 6 9 10 23 35 21 7 49,26,0,3,0,17,44 46 39 16 14 15 17 3 29 42,10 23 49 9 35 22 2 41 28 40,1,1,1
1 38 5 20 4 30 10 24 29 49,8 52 7 2 15 47 45 14 11 32,16,13,0,1,8,10 29 49 4 30 43 26 1 2 41,52 47 45 8 7 9 14 40 52 42,1,1,1
6 9 40 29 13 28 12 7 42 43,17 5 26 23 2 30 48 31 33 46,38,0,2,0,24,12 29 42 6 7 52 9 10 8 51,17 30 43 2 15 28 5 31 25 26,1,1,1
40 22 7 25 28 33 0 8 51 3,32 50 21 18 19 31 30 47 6 34,39,0,19,0,7,25 0 51 13 40 14 7 33 46 20,32 19 6 21 47 34 15 2 3 30,0,0,3
39 47 0 30 5 32 44 29 50 37,52 42 4 49 8 14 27 40 2 23,1,60,0,1,2,39 47 0 30 5 32 44 29 50 37,52 4 2 49 14 23 8 27 34 40,0,1,2
6 10 13 11 45 42 24 40 22 48,15 37 2 21 14 9 38 41 1 20,35,0,12,0,5,10 11 22 48 40 42 6 45 19 52,37 9 38 15 2 41 28 14 1 4,0,2,1
11 51 27 34 14 44 25 41 26 12,49 38 40 18 43 10 48 4 23 42,2,0,42,0,4,51 25 12 11 41 37 26 27 29 15,49 10 23 40 42 16 43 4 18 38,0,1,2
27 46 11 41 17 52 36 44 39 24,2 25 18 42 35 1 13 14 37 48,28,16,0,1,5,46 41 44 11 52 24 39 27 16 17,25 13 14 35 37 36 2 1 4 52,2,1,0
27 51 48 25 21 33 18 24 6 10,36 35 49 20 19 46 22 50 1 23,0,16,0,1,14,25 13 24 21 39 47 27 41 15 3,22 52 23 36 49 10 19 20 18 52,1,1,1
25 49 21 38 51 20 11 30 36 35,22 39 6 2 19 52 42 17 48 9,43,20,0,1,7,25 38 51 49 30 36 2 41 42 44,6 19 52 22 48 35 9 17 11 37,0,0,3
39 30 9 10 18 16 12 3 21 4,29 13 50 47 11 20 36 35 37 25,0,17,0,1,3,39 9 10 12 18 16 17 3 30 4,37 36 35 13 33 20 50 47 49 48,2,0,1
32 14 30 13 50 22 19 21 31 18,24 7 51 45 17 38 44 41 27 49,28,7,0,1,15,18 19 17 32 30 31 29 13 0 14,41 24 22 44 45 43 51 38 12 15,1,1,1
37 12 3 14 0 52 45 13 36 26,51 17 24 8 38 20 46 10 9 18,25,16,0,1,3,37 12 3 14 0 52 45 13 36 26,8 10 9 51 17 20 18 24 38 11,1,1,1
21 8 3 41 42 47 32 35 22 7,51 43 19 20 1 10 36 26 0 49,16,0,7,0,5,21 8 47 3 35 22 41 42 43 44,10 36 49 23 19 20 29 26 0 1,1,0,2
6 52 39 43 7 21 26 25 15 23,12 0 44 29 27 9 18 48 33 31,3,3,0,1,15,6 52 7 4 43 16 39 26 13 40,9 48 35 18 31 5 44 29 45 47,0,1,2
10 28 40 23 15 14 9 33 0 27,20 32 45 30 29 34 52 47 43 11,39,0,13,0,5,40 14 27 28 15 41 10 23 36 0,52 29 30 32 47 45 46 48 43 18,0,0,3
43 46 24 5 18 35 33 52 9 39,16 1 26 32 36 41 2 30 52 34,8,12,0,1,5,35 33 52 36 5 18 44 39 16 3,52 1 2 4 32 30 31 34 41 43,1,2,0
23 52 47 24 22 28 4 7 25 13,51 31 11 20 0 43 40 44 14 42,8,0,28,0,5,23 24 22 25 52 13 33 47 35 32,31 44 18 0 40 14 28 42 29 43,1,2,0
43 19 1 14 35 50 27 20 29 34,9 22 32 52 4 38 49 37 15 28,10,27,0,1,15,1 0 2 3 14 27 41 29 43 17,9 22 35 52 38 28 26 37 49 11,0,1,2
29 27 31 38 22 48 49 8 9 41,0 52 13 23 5 51 16 37 33 50,30,0,16,0,5,27 38 26 22 48 9 35 39 41 43,52 51 50 4 33 7 0 13 16 5,1,1,1
34 2 25 40 41 14 24 11 33 38,20 16 0 15 3 27 12 1 51 17,6,22,0,1,6,40 41 42 43 14 25 13 2 33 20,0 12 1 16 15 17 18 31 5 52,2,0,1
34 18 22 28 26 7 23 49 12 8,47 17 13 21 51 44 11 25 40 45,24,20,0,1,9,23 49 10 17 18 16 26 28 43 32,47 44 11 45 52 31 33 50 40 42,0,3,0
1 51 42 3 25 23 35 9 10 45,20 49 47 21 27 24 44 50 39 46,40,21,0,1,10,1 35 9 51 25 12 15 42 3 44,49 47 27 50 46 20 7 28 29 52,0,2,1
20 27 52 42 28 4 9 22 41 2,12 49 23 15 35 50 17 31 16 36,51,0,7,0,5,28 41 2 52 27 1 9 22 35 48,15 17 16 49 23 36 12 43 4 31,0,0,3
48 39 25 21 34 16 47 5 30 10,52 11 36 45 33 27 0 26 46 17,49,19,0,1,7,21 34 47 48 10 35 39 16 30 43,52 33 46 27 26 38 28 36 0 13,1,0,2
19 22 44 6 3 39 9 7 34 36,18 24 35 52 8 49 20 47 23 2,33,12,0,1,8,22 9 7 19 6 52 39 26 15 2,52 24 23 8 47 21 20 35 34 37,0,2,1
37 34 8 10 48 6 36 18 25 23,47 52 2 49 19 40 21 27 30 4,0,0,4,0,6,10 23 49 8 21 47 34 36 35 13,52 40 27 7 5 6 4 30 39 2,1,0,2
37 51 23 16 34 21 35 36 13 46,31 1 41 6 28 40 3 38 8 2,15,36,0,1,4,37 34 35 36 13 16 42 31 32 46,1 41 3 28 38 27 6 8 2 9,0,3,0
22 40 39 36 4 17 10 46 20 48,52 1 51 6 2 29 34 33 31 44,35,0,30,0,2,22 46 20 36 10 23 4 17 30 48,52 34 33 31 1 40 2 29 44 6,0,0,3
29 48 45 1 26 15 0 3 44 32,52 35 43 34 4 10 37 27 6 19,7,39,0,1,7,26 0 39 1 15 29 3 44 5 45,52 35 34 37 6 19 46 43 4 52,0,1,2
32 24 51 11 49 48 46 10 19 21,34 3 7 9 17 44 6 40 18 41,14,60,0,1,8,32 24 51 11 49 48 46 10 19 21,40 44 18 7 9 6 8 41 15 2,1,0,2
31 48 52 19 52 9 24 5 51 39,36 25 16 1 50 0 42 22 10 38,40,0,12,0,12,48 52 9 52 3 2 6 5 7 14,1 25 22 24 15 41 28 0 16 42,1,1,1
29 28 24 42 2 44 13 48 38 31,0 3 5 14 21 46 26 41 43 7,39,0,3,0,6,48 35 9 13 41 42 29 31 28 30,0 5 7 6 3 46 26 43 44 14,1,1,1
38 3 36 43 34 5 52 35 28 42,21 24 16 9 39 2 45 15 27 20,48,0,13,0,4,52 5 7 38 36 37 35 42 43 45,21 9 34 16 3 52 39 27 2 15,1,2,0
14 21 12 36 6 1 50 40 49 32,26 5 27 29 42 35 46 52 34 11,23,0,40,0,3,36 6 32 14 49 17 16 1 12 10,35 52 34 26 27 29 42 5 46 20,0,2,1
49 16 13 11 22 30 35 10 47 3,19 8 27 29 34 6 20 46 36 51,31,0,2,0,21,22 35 9 49 10 36 52 16 13 15,8 34 5 20 46 7 27 29 18 0,0,1,2
11 40 3 18 12 8 4 17 6 15,22 7 26 36 43 29 34 1 41 23,31,0,60,0,6,11 18 12 3 4 6 52 15 17 16,22 7 26 36 43 29 34 1 41 23,1,2,0
19 7 37 17 15 5 49 32 50 27,28 39 29 11 30 9 33 34 10 16,21,45,0,1,4,49 50 48 27 15 17 5 19 32 7,28 29 30 11 9 10 12 34 16 47,2,1,0
19 14 30 17 26 32 35 22 48 9,3 1 45 12 44 51 29 31 43 52,0,0,17,0,10,19 26 32 35 22 48 9 2 15 39,45 44 43 12 51 52 1 28 3 29,0,0,3
12 39 51 40 47 24 11 0 14 50,6 32 29 18 33 3 16 4 28 41,19,0,21,0,2,39 51 40 24 11 50 37 0 12 1,6 32 29 18 33 3 16 4 28 41,2,0,1
10 22 34 37 13 52 35 8 42 50,7 47 46 52 2 28 17 20 30 29,44,41,0,1,3,34 37 52 35 13 42 17 45 10 22,28 30 29 46 7 20 47 52 8 31,1,0,2
33 2 15 26 36 35 39 0 28 43,14 8 9 12 41 31 42 40 23 1,18,19,0,1,11,26 39 0 15 17 16 2 28 29 43,41 42 40 8 9 31 11 12 1 44,1,2,0
30 9 22 11 37 52 40 47 26 51,12 20 6 52 10 29 38 48 18 7,15,2,0,1,11,52 30 17 9 11 10 41 40 14 26,12 38 51 20 7 46 52 29 3 28,0,0,3
45 36 52 47 2 25 16 49 52 43,3 1 33 14 27 9 24 4 15 8,35,2,0,1,14,52 36 49 45 47 46 52 2 4 26,9 24 25 14 15 16 0 1 3 48,1,2,0
9 14 38 8 5 45 29 28 15 52,37 18 17 39 13 27 10 21 52 47,11,3,0,1,12,9 8 10 52 28 15 5 6 7 14,21 47 34 37 27 29 18 17 16 52,1,1,1
33 12 18 50 6 44 20 49 13 23,19 3 17 2 52 16 32 25 37 11,47,0,5,0,4,33 20 46 50 49 34 18 44 31 8,52 37 11 19 32 6 2 3 1 16,0,1,2
46 15 34 2 47 52 20 6 36 28,40 16 26 13 7 17 29 27 35 10,50,0,53,0,4,34 47 52 15 2 28 46 20 33 37,26 13 40 27 16 29 17 6 7 35,0,0,3
46 6 25 23 3 36 49 21 34 50,2 18 37 52 38 22 43 35 5 30,7,0,9,0,16,23 36 49 46 3 42 21 34 47 8,37 52 38 35 18 5 44 13 27 2,0,0,3
52 3 36 25 28 44 37 5 32 17,35 8 52 27 14 23 47 26 31 22,42,0,14,0,6,52 32 19 3 44 5 36 37 38 35,8 52 47 14 16 15 26 39 27 31,1,0,2
27 4 38 46 52 10 18 7 42 17,33 24 32 16 2 3 43 34 20 0,44,3,0,1,6,46 52 7 38 18 36 4 17 31 27,33 32 34 35 16 3 42 0 13 39,1,0,2
4 2 28 50 26 17 16 1 13 44,40 8 47 27 43 29 12 36 37 30,6,32,0,1,4,1 2 0 26 13 28 16 4 17 44,40 27 14 29 30 31 8 47 34 32,1,0,2
16 14 30 3 42 41 31 46 52 20,38 21 13 2 22 17 40 18 47 32,1,0,6,0,5,16 3 42 14 46 20 30 31 32 52,22 40 24 21 17 18 27 52 13 2,1,0,2
6 27 20 51 5 11 44 43 24 14,31 33 15 49 21 4 37 32 12 41,22,0,9,0,11,48 51 25 5 6 52 44 43 42 41,35 37 38 31 33 32 34 13 40 15,1,1,1
27 47 37 34 52 19 40 5 24 38,22 20 39 26 28 25 12 2 51 32,49,0,4,0,5,47 34 52 37 24 23 40 41 52 43,25 12 51 28 29 36 26 39 10 2,0,1,2
46 10 35 43 52 42 44 1 18 5,49 3 47 4 12 11 39 51 8 28,29,0,22,0,3,52 35 48 44 18 5 46 7 33 42,49 3 47 12 11 10 39 28 4 51,0,0,3
4 34 11 8 10 52 3 0 28 26,16 52 22 45 25 50 18 36 1 30,35,0,2,0,18,28 29 30 11 10 52 8 7 6 9,52 36 34 22 45 47 1 2 3 39,2,1,0
