game_id,settlement_time,s_date,user_id,win_status,win_position,winning_cash_amt,trnmnt_type,total_prize_pool,pkr,Date,Time
605614883,2021-06-21T00:00:33.997+05:30,21-06-2021,38396348,FALSE,6,0,null,null,2,21-Jun-2021,00:00:33
605615830,2021-06-21T00:00:34.001+05:30,21-06-2021,62762557,TRUE,1,637.5,null,null,2,21-Jun-2021,00:00:34
605614883,2021-06-21T00:00:34.008+05:30,21-06-2021,43752109,FALSE,5,0,null,null,2,21-Jun-2021,00:00:34
605615830,2021-06-21T00:00:34.012+05:30,21-06-2021,9270076,FALSE,3,0,null,null,2,21-Jun-2021,00:00:34
605611133,2021-06-21T00:00:34.032+05:30,21-06-2021,1683140,TRUE,3,850,null,null,2,21-Jun-2021,00:00:34
605611133,2021-06-21T00:00:34.042+05:30,21-06-2021,28624221,TRUE,2,850,null,null,2,21-Jun-2021,00:00:34
605614883,2021-06-21T00:00:34.049+05:30,21-06-2021,75609421,TRUE,2,106.25,null,null,2,21-Jun-2021,00:00:34
605611133,2021-06-21T00:00:34.051+05:30,21-06-2021,37413977,FALSE,6,0,null,null,2,21-Jun-2021,00:00:34
605611133,2021-06-21T00:00:34.059+05:30,21-06-2021,4365484,FALSE,5,0,null,null,2,21-Jun-2021,00:00:34
605614883,2021-06-21T00:00:34.062+05:30,21-06-2021,76535897,FALSE,4,0,null,null,2,21-Jun-2021,00:00:34
605611133,2021-06-21T00:00:34.067+05:30,21-06-2021,5635913,TRUE,1,850,null,null,2,21-Jun-2021,00:00:34
605614883,2021-06-21T00:00:34.075+05:30,21-06-2021,76576089,FALSE,3,0,null,null,2,21-Jun-2021,00:00:34
605611133,2021-06-21T00:00:34.076+05:30,21-06-2021,6769571,FALSE,4,0,null,null,2,21-Jun-2021,00:00:34
605611659,2021-06-21T00:00:34.411+05:30,21-06-2021,33982447,FALSE,6,0,null,null,2,21-Jun-2021,00:00:34
605611659,2021-06-21T00:00:34.422+05:30,21-06-2021,41915699,FALSE,5,0,null,null,2,21-Jun-2021,00:00:34
605611659,2021-06-21T00:00:34.432+05:30,21-06-2021,50330483,FALSE,4,0,null,null,2,21-Jun-2021,00:00:34
605611659,2021-06-21T00:00:34.442+05:30,21-06-2021,53773975,TRUE,1,5280,null,null,2,21-Jun-2021,00:00:34
605611659,2021-06-21T00:00:34.454+05:30,21-06-2021,66665214,FALSE,3,0,null,null,2,21-Jun-2021,00:00:34
605611659,2021-06-21T00:00:34.466+05:30,21-06-2021,731338,FALSE,2,0,null,null,2,21-Jun-2021,00:00:34
605614835,2021-06-21T00:00:35.154+05:30,21-06-2021,35321920,TRUE,2,63.75,null,null,2,21-Jun-2021,00:00:35
605614835,2021-06-21T00:00:35.164+05:30,21-06-2021,48825491,TRUE,1,63.75,null,null,2,21-Jun-2021,00:00:35
605614835,2021-06-21T00:00:35.173+05:30,21-06-2021,50979694,FALSE,6,0,null,null,2,21-Jun-2021,00:00:35
605614835,2021-06-21T00:00:35.181+05:30,21-06-2021,56716960,FALSE,5,0,null,null,2,21-Jun-2021,00:00:35
605614835,2021-06-21T00:00:35.19+05:30,21-06-2021,58701789,FALSE,4,0,null,null,2,21-Jun-2021,00:00:35
