"","Strategy 1","Strategy 2","P1 Score","P2 Score","Winner_ID"
"245","DefeatHeuristic","Mindist",38,0,1
"246","DefeatHeuristic","Mindist",60,0,1
"247","DefeatHeuristic","Mindist",60,0,1
"248","DefeatHeuristic","Mindist",60,0,1
"249","DefeatHeuristic","Mindist",60,0,1
"250","DefeatHeuristic","Mindist",60,0,1
"251","DefeatHeuristic","Mindist",60,0,1
"252","DefeatHeuristic","Mindist",60,0,1
"253","DefeatHeuristic","Mindist",60,0,1
"254","DefeatHeuristic","Mindist",60,0,1
"255","DefeatHeuristic","Mindist",60,0,1
"256","DefeatHeuristic","Mindist",60,0,1
"257","DefeatHeuristic","Mindist",60,0,1
"258","DefeatHeuristic","Mindist",60,0,1
"259","DefeatHeuristic","Mindist",60,0,1
"260","DefeatHeuristic","Mindist",60,0,1
"261","DefeatHeuristic","Mindist",60,0,1
"262","DefeatHeuristic","Mindist",60,0,1
"263","DefeatHeuristic","Mindist",60,0,1
"264","DefeatHeuristic","Mindist",43,0,1
"265","DefeatHeuristic","Mindist",60,0,1
"266","DefeatHeuristic","Mindist",45,0,1
"267","DefeatHeuristic","Mindist",60,0,1
"268","DefeatHeuristic","Mindist",60,0,1
"269","DefeatHeuristic","Mindist",60,0,1
"270","DefeatHeuristic","Mindist",60,0,1
"271","DefeatHeuristic","Mindist",60,0,1
"272","DefeatHeuristic","Mindist",60,0,1
"273","DefeatHeuristic","Mindist",60,0,1
"274","DefeatHeuristic","Mindist",60,0,1
"275","DefeatHeuristic","Mindist",40,0,1
"276","DefeatHeuristic","Mindist",60,0,1
"277","DefeatHeuristic","Mindist",60,0,1
"278","DefeatHeuristic","Mindist",60,0,1
"279","DefeatHeuristic","Mindist",18,0,1
"280","DefeatHeuristic","Mindist",60,0,1
"281","DefeatHeuristic","Mindist",60,0,1
"282","DefeatHeuristic","Mindist",60,0,1
"283","DefeatHeuristic","Mindist",60,0,1
"284","DefeatHeuristic","Mindist",60,0,1
"285","DefeatHeuristic","Mindist",60,0,1
"286","DefeatHeuristic","Mindist",60,0,1
"287","DefeatHeuristic","Mindist",60,0,1
"288","DefeatHeuristic","Mindist",60,0,1
"289","DefeatHeuristic","Mindist",60,0,1
"290","DefeatHeuristic","Mindist",60,0,1
"291","DefeatHeuristic","Mindist",60,0,1
"292","DefeatHeuristic","Mindist",60,0,1
"293","DefeatHeuristic","Mindist",60,0,1
"294","DefeatHeuristic","Mindist",60,0,1
"295","DefeatHeuristic","Mindist",60,0,1
"296","DefeatHeuristic","Mindist",60,0,1
"297","DefeatHeuristic","Mindist",60,0,1
"298","DefeatHeuristic","Mindist",60,0,1
"299","DefeatHeuristic","Mindist",60,0,1
"300","DefeatHeuristic","Mindist",60,0,1
"301","DefeatHeuristic","Mindist",60,0,1
"302","DefeatHeuristic","Mindist",60,0,1
"303","DefeatHeuristic","Mindist",60,0,1
"304","DefeatHeuristic","Mindist",60,0,1
"305","DefeatHeuristic","Mindist",60,0,1
"306","DefeatHeuristic","Mindist",60,0,1
"307","DefeatHeuristic","Mindist",60,0,1
"308","DefeatHeuristic","Mindist",60,0,1
"309","DefeatHeuristic","Mindist",60,0,1
"310","DefeatHeuristic","Mindist",60,0,1
"311","DefeatHeuristic","Mindist",60,0,1
"312","DefeatHeuristic","Mindist",60,0,1
"313","DefeatHeuristic","Mindist",60,0,1
"314","DefeatHeuristic","Mindist",52,0,1
"315","DefeatHeuristic","Mindist",52,0,1
"316","DefeatHeuristic","Mindist",60,0,1
"317","DefeatHeuristic","Mindist",60,0,1
"318","DefeatHeuristic","Mindist",36,0,1
"319","DefeatHeuristic","Mindist",60,0,1
"320","DefeatHeuristic","Mindist",60,0,1
"321","DefeatHeuristic","Mindist",60,0,1
"322","DefeatHeuristic","Mindist",60,0,1
"323","DefeatHeuristic","Mindist",60,0,1
"324","DefeatHeuristic","Mindist",60,0,1
"325","DefeatHeuristic","Mindist",60,0,1
"326","DefeatHeuristic","Mindist",48,0,1
"327","DefeatHeuristic","Mindist",60,0,1
"328","DefeatHeuristic","Mindist",39,0,1
"329","DefeatHeuristic","Mindist",60,0,1
"330","DefeatHeuristic","Mindist",60,0,1
"331","DefeatHeuristic","Mindist",60,0,1
"332","DefeatHeuristic","Mindist",60,0,1
"333","DefeatHeuristic","Mindist",60,0,1
"334","DefeatHeuristic","Mindist",33,0,1
"335","DefeatHeuristic","Mindist",60,0,1
"336","DefeatHeuristic","Mindist",60,0,1
"337","DefeatHeuristic","Mindist",60,0,1
"338","DefeatHeuristic","Mindist",60,0,1
"339","DefeatHeuristic","Mindist",60,0,1
"340","DefeatHeuristic","Mindist",60,0,1
"341","DefeatHeuristic","Mindist",60,0,1
"342","DefeatHeuristic","Mindist",60,0,1
"343","DefeatHeuristic","Mindist",60,0,1
"344","DefeatHeuristic","Mindist",60,0,1
"345","DefeatHeuristic","Mindist",60,0,1
"346","DefeatHeuristic","Mindist",60,0,1
"347","DefeatHeuristic","Mindist",60,0,1
"348","DefeatHeuristic","Mindist",60,0,1
"349","DefeatHeuristic","Mindist",60,0,1
"350","DefeatHeuristic","Mindist",39,0,1
"351","DefeatHeuristic","Mindist",60,0,1
"352","DefeatHeuristic","Mindist",60,0,1
"353","DefeatHeuristic","Mindist",55,0,1
"354","DefeatHeuristic","Mindist",60,0,1
"355","DefeatHeuristic","Mindist",31,0,1
"356","DefeatHeuristic","Mindist",60,0,1
"357","DefeatHeuristic","Mindist",60,0,1
"358","DefeatHeuristic","Mindist",60,0,1
"359","DefeatHeuristic","Mindist",60,0,1
"360","DefeatHeuristic","Mindist",60,0,1
"361","DefeatHeuristic","Mindist",60,0,1
"362","DefeatHeuristic","Mindist",60,0,1
"363","DefeatHeuristic","Mindist",60,0,1
"364","DefeatHeuristic","Mindist",60,0,1
"365","DefeatHeuristic","Mindist",60,0,1
"366","DefeatHeuristic","Mindist",60,0,1
"367","DefeatHeuristic","Mindist",49,0,1
"368","DefeatHeuristic","Mindist",60,0,1
"369","DefeatHeuristic","Mindist",60,0,1
"370","DefeatHeuristic","Mindist",60,0,1
"371","DefeatHeuristic","Mindist",60,0,1
"372","DefeatHeuristic","Mindist",60,0,1
"373","DefeatHeuristic","Mindist",52,0,1
"374","DefeatHeuristic","Mindist",60,0,1
"375","DefeatHeuristic","Mindist",60,0,1
"376","DefeatHeuristic","Mindist",60,0,1
"377","DefeatHeuristic","Mindist",60,0,1
"378","DefeatHeuristic","Mindist",60,0,1
"379","DefeatHeuristic","Mindist",60,0,1
"380","DefeatHeuristic","Mindist",60,0,1
"381","DefeatHeuristic","Mindist",60,0,1
"382","DefeatHeuristic","Mindist",60,0,1
"383","DefeatHeuristic","Mindist",60,0,1
"384","DefeatHeuristic","Mindist",26,0,1
"385","DefeatHeuristic","Mindist",21,0,1
"386","DefeatHeuristic","Mindist",60,0,1
"387","DefeatHeuristic","Mindist",60,0,1
"388","DefeatHeuristic","Mindist",60,0,1
"389","DefeatHeuristic","Mindist",60,0,1
"390","DefeatHeuristic","Mindist",60,0,1
"391","DefeatHeuristic","Mindist",60,0,1
"392","DefeatHeuristic","Mindist",31,0,1
"393","DefeatHeuristic","Mindist",60,0,1
"394","DefeatHeuristic","Mindist",60,0,1
"395","DefeatHeuristic","Mindist",53,0,1
"396","DefeatHeuristic","Mindist",60,0,1
"397","DefeatHeuristic","Mindist",60,0,1
"398","DefeatHeuristic","Mindist",60,0,1
"399","DefeatHeuristic","Mindist",60,0,1
"400","DefeatHeuristic","Mindist",60,0,1
"401","DefeatHeuristic","Mindist",60,0,1
"402","DefeatHeuristic","Mindist",60,0,1
"403","DefeatHeuristic","Mindist",60,0,1
"404","DefeatHeuristic","Mindist",60,0,1
"405","DefeatHeuristic","Mindist",60,0,1
"406","DefeatHeuristic","Mindist",60,0,1
"407","DefeatHeuristic","Mindist",60,0,1
"408","DefeatHeuristic","Mindist",60,0,1
"409","DefeatHeuristic","Mindist",60,0,1
"410","DefeatHeuristic","Mindist",60,0,1
"411","DefeatHeuristic","Mindist",60,0,1
"412","DefeatHeuristic","Mindist",60,0,1
"413","DefeatHeuristic","Mindist",60,0,1
"414","DefeatHeuristic","Mindist",45,0,1
"415","DefeatHeuristic","Mindist",60,0,1
"416","DefeatHeuristic","Mindist",60,0,1
"417","DefeatHeuristic","Mindist",60,0,1
"418","DefeatHeuristic","Mindist",60,0,1
"419","DefeatHeuristic","Mindist",60,0,1
"420","DefeatHeuristic","Mindist",60,0,1
"421","DefeatHeuristic","Mindist",60,0,1
"422","DefeatHeuristic","Mindist",60,0,1
"423","DefeatHeuristic","Mindist",60,0,1
"424","DefeatHeuristic","Mindist",60,0,1
"425","DefeatHeuristic","Mindist",60,0,1
"426","DefeatHeuristic","Mindist",60,0,1
"427","DefeatHeuristic","Mindist",60,0,1
"428","DefeatHeuristic","Mindist",60,0,1
"429","DefeatHeuristic","Mindist",60,0,1
"430","DefeatHeuristic","Mindist",60,0,1
"431","DefeatHeuristic","Mindist",60,0,1
"432","DefeatHeuristic","Mindist",60,0,1
"433","DefeatHeuristic","Mindist",60,0,1
"434","DefeatHeuristic","Mindist",60,0,1
"435","DefeatHeuristic","Mindist",60,0,1
"436","DefeatHeuristic","Mindist",60,0,1
"437","DefeatHeuristic","Mindist",60,0,1
"438","DefeatHeuristic","Mindist",47,0,1
"439","DefeatHeuristic","Mindist",60,0,1
"440","DefeatHeuristic","Mindist",60,0,1
"441","DefeatHeuristic","Mindist",60,0,1
"442","DefeatHeuristic","Mindist",60,0,1
"443","DefeatHeuristic","Mindist",60,0,1
"444","DefeatHeuristic","Mindist",60,0,1
"445","DefeatHeuristic","Mindist",60,0,1
"446","DefeatHeuristic","Mindist",60,0,1
"447","DefeatHeuristic","Mindist",60,0,1
"448","DefeatHeuristic","Mindist",60,0,1
"449","DefeatHeuristic","Mindist",60,0,1
"450","DefeatHeuristic","Mindist",60,0,1
"451","DefeatHeuristic","Mindist",60,0,1
"452","DefeatHeuristic","Mindist",60,0,1
"453","DefeatHeuristic","Mindist",60,0,1
"454","DefeatHeuristic","Mindist",60,0,1
"455","DefeatHeuristic","Mindist",60,0,1
"456","DefeatHeuristic","Mindist",40,0,1
"457","DefeatHeuristic","Mindist",60,0,1
"458","DefeatHeuristic","Mindist",60,0,1
"459","DefeatHeuristic","Mindist",60,0,1
"460","DefeatHeuristic","Mindist",60,0,1
"461","DefeatHeuristic","Mindist",60,0,1
"462","DefeatHeuristic","Mindist",60,0,1
"463","DefeatHeuristic","Mindist",34,0,1
"464","DefeatHeuristic","Mindist",60,0,1
"465","DefeatHeuristic","Mindist",60,0,1
"466","DefeatHeuristic","Mindist",60,0,1
"467","DefeatHeuristic","Mindist",60,0,1
"468","DefeatHeuristic","Mindist",60,0,1
"469","DefeatHeuristic","Mindist",46,0,1
"470","DefeatHeuristic","Mindist",60,0,1
"471","DefeatHeuristic","Mindist",35,0,1
