"","Strategy 1","Strategy 2","P1 Score","P2 Score","Winner_ID"
"1441","MCTS-25","Mindist+Opp",0,43,0
"1442","MCTS-25","Mindist+Opp",0,53,0
"1443","MCTS-25","Mindist+Opp",0,51,0
"1444","MCTS-25","Mindist+Opp",0,10,0
"1445","MCTS-25","Mindist+Opp",0,22,0
"1446","MCTS-25","Mindist+Opp",10,0,1
"1447","MCTS-25","Mindist+Opp",7,0,1
"1448","MCTS-25","Mindist+Opp",0,8,0
"1449","MCTS-25","Mindist+Opp",18,0,1
"1450","MCTS-25","Mindist+Opp",0,33,0
"1451","MCTS-25","Mindist+Opp",59,0,1
"1452","MCTS-25","Mindist+Opp",60,0,1
"1453","MCTS-25","Mindist+Opp",45,0,1
"1454","MCTS-25","Mindist+Opp",0,8,0
"1455","MCTS-25","Mindist+Opp",2,0,1
"1456","MCTS-25","Mindist+Opp",18,0,1
"1457","MCTS-25","Mindist+Opp",51,0,1
"1458","MCTS-25","Mindist+Opp",14,0,1
"1459","MCTS-25","Mindist+Opp",11,0,1
"1460","MCTS-25","Mindist+Opp",46,0,1
"1461","MCTS-25","Mindist+Opp",10,0,1
"1462","MCTS-25","Mindist+Opp",0,46,0
"1463","MCTS-25","Mindist+Opp",3,0,1
"1464","MCTS-25","Mindist+Opp",0,40,0
"1465","MCTS-25","Mindist+Opp",0,18,0
"1466","MCTS-25","Mindist+Opp",12,0,1
"1467","MCTS-25","Mindist+Opp",14,0,1
"1468","MCTS-25","Mindist+Opp",0,0,1
"1469","MCTS-25","Mindist+Opp",4,0,1
"1470","MCTS-25","Mindist+Opp",0,8,0
"1471","MCTS-25","Mindist+Opp",0,4,0
"1472","MCTS-25","Mindist+Opp",0,20,0
"1473","MCTS-25","Mindist+Opp",37,0,1
"1474","MCTS-25","Mindist+Opp",0,27,0
"1475","MCTS-25","Mindist+Opp",60,0,1
"1476","MCTS-25","Mindist+Opp",12,0,1
"1477","MCTS-25","Mindist+Opp",21,0,1
"1478","MCTS-25","Mindist+Opp",13,0,1
"1479","MCTS-25","Mindist+Opp",2,0,1
"1480","MCTS-25","Mindist+Opp",0,14,0
"1481","MCTS-25","Mindist+Opp",60,0,1
"1482","MCTS-25","Mindist+Opp",10,0,1
"1483","MCTS-25","Mindist+Opp",0,34,0
"1484","MCTS-25","Mindist+Opp",3,0,1
"1485","MCTS-25","Mindist+Opp",0,10,0
"1486","MCTS-25","Mindist+Opp",25,0,1
"1487","MCTS-25","Mindist+Opp",50,0,1
"1488","MCTS-25","Mindist+Opp",14,0,1
"1489","MCTS-25","Mindist+Opp",23,0,1
"1490","MCTS-25","Mindist+Opp",0,60,0
"1491","MCTS-25","Mindist+Opp",0,6,0
"1492","MCTS-25","Mindist+Opp",34,0,1
"1493","MCTS-25","Mindist+Opp",3,0,1
"1494","MCTS-25","Mindist+Opp",36,0,1
"1495","MCTS-25","Mindist+Opp",10,0,1
"1496","MCTS-25","Mindist+Opp",9,0,1
"1497","MCTS-25","Mindist+Opp",36,0,1
"1498","MCTS-25","Mindist+Opp",11,0,1
"1499","MCTS-25","Mindist+Opp",20,0,1
"1500","MCTS-25","Mindist+Opp",9,0,1
"1501","MCTS-25","Mindist+Opp",25,0,1
"1502","MCTS-25","Mindist+Opp",0,22,0
"1503","MCTS-25","Mindist+Opp",0,5,0
"1504","MCTS-25","Mindist+Opp",0,18,0
"1505","MCTS-25","Mindist+Opp",11,0,1
"1506","MCTS-25","Mindist+Opp",26,0,1
"1507","MCTS-25","Mindist+Opp",3,0,1
"1508","MCTS-25","Mindist+Opp",60,0,1
"1509","MCTS-25","Mindist+Opp",3,0,1
"1510","MCTS-25","Mindist+Opp",0,60,0
"1511","MCTS-25","Mindist+Opp",0,35,0
"1512","MCTS-25","Mindist+Opp",15,0,1
"1513","MCTS-25","Mindist+Opp",4,0,1
"1514","MCTS-25","Mindist+Opp",0,5,0
"1515","MCTS-25","Mindist+Opp",17,0,1
"1516","MCTS-25","Mindist+Opp",60,0,1
"1517","MCTS-25","Mindist+Opp",31,0,1
"1518","MCTS-25","Mindist+Opp",60,0,1
"1519","MCTS-25","Mindist+Opp",17,0,1
"1520","MCTS-25","Mindist+Opp",60,0,1
"1521","MCTS-25","Mindist+Opp",6,0,1
"1522","MCTS-25","Mindist+Opp",60,0,1
"1523","MCTS-25","Mindist+Opp",19,0,1
"1524","MCTS-25","Mindist+Opp",41,0,1
"1525","MCTS-25","Mindist+Opp",0,29,0
"1526","MCTS-25","Mindist+Opp",0,49,0
"1527","MCTS-25","Mindist+Opp",42,0,1
"1528","MCTS-25","Mindist+Opp",60,0,1
"1529","MCTS-25","Mindist+Opp",0,21,0
"1530","MCTS-25","Mindist+Opp",0,60,0
"1531","MCTS-25","Mindist+Opp",0,19,0
"1532","MCTS-25","Mindist+Opp",3,0,1
"1533","MCTS-25","Mindist+Opp",0,11,0
"1534","MCTS-25","Mindist+Opp",55,0,1
"1535","MCTS-25","Mindist+Opp",0,24,0
"1536","MCTS-25","Mindist+Opp",0,18,0
"1537","MCTS-25","Mindist+Opp",5,0,1
"1538","MCTS-25","Mindist+Opp",13,0,1
"1539","MCTS-25","Mindist+Opp",17,0,1
"1540","MCTS-25","Mindist+Opp",10,0,1
"1541","MCTS-25","Mindist+Opp",46,0,1
"1542","MCTS-25","Mindist+Opp",0,35,0
"1543","MCTS-25","Mindist+Opp",42,0,1
"1544","MCTS-25","Mindist+Opp",0,59,0
"1545","MCTS-25","Mindist+Opp",45,0,1
"1546","MCTS-25","Mindist+Opp",10,0,1
"1547","MCTS-25","Mindist+Opp",11,0,1
"1548","MCTS-25","Mindist+Opp",18,0,1
"1549","MCTS-25","Mindist+Opp",0,31,0
"1550","MCTS-25","Mindist+Opp",13,0,1
"1551","MCTS-25","Mindist+Opp",0,7,0
"1552","MCTS-25","Mindist+Opp",19,0,1
"1553","MCTS-25","Mindist+Opp",21,0,1
"1554","MCTS-25","Mindist+Opp",11,0,1
"1555","MCTS-25","Mindist+Opp",0,25,0
"1556","MCTS-25","Mindist+Opp",0,27,0
"1557","MCTS-25","Mindist+Opp",10,0,1
"1558","MCTS-25","Mindist+Opp",2,0,1
"1559","MCTS-25","Mindist+Opp",0,5,0
"1560","MCTS-25","Mindist+Opp",21,0,1
"1561","MCTS-25","Mindist+Opp",19,0,1
"1562","MCTS-25","Mindist+Opp",22,0,1
"1563","MCTS-25","Mindist+Opp",4,0,1
"1564","MCTS-25","Mindist+Opp",11,0,1
"1565","MCTS-25","Mindist+Opp",17,0,1
"1566","MCTS-25","Mindist+Opp",0,10,0
"1567","MCTS-25","Mindist+Opp",0,48,0
"1568","MCTS-25","Mindist+Opp",4,0,1
"1569","MCTS-25","Mindist+Opp",0,7,0
"1570","MCTS-25","Mindist+Opp",10,0,1
"1571","MCTS-25","Mindist+Opp",30,0,1
"1572","MCTS-25","Mindist+Opp",0,20,0
"1573","MCTS-25","Mindist+Opp",20,0,1
"1574","MCTS-25","Mindist+Opp",11,0,1
"1575","MCTS-25","Mindist+Opp",15,0,1
"1576","MCTS-25","Mindist+Opp",40,0,1
"1577","MCTS-25","Mindist+Opp",0,13,0
"1578","MCTS-25","Mindist+Opp",40,0,1
"1579","MCTS-25","Mindist+Opp",0,29,0
"1580","MCTS-25","Mindist+Opp",13,0,1
"1581","MCTS-25","Mindist+Opp",0,21,0
"1582","MCTS-25","Mindist+Opp",60,0,1
"1583","MCTS-25","Mindist+Opp",47,0,1
"1584","MCTS-25","Mindist+Opp",43,0,1
"1585","MCTS-25","Mindist+Opp",16,0,1
"1586","MCTS-25","Mindist+Opp",47,0,1
"1587","MCTS-25","Mindist+Opp",0,42,0
"1588","MCTS-25","Mindist+Opp",10,0,1
"1589","MCTS-25","Mindist+Opp",20,0,1
"1590","MCTS-25","Mindist+Opp",0,34,0
"1591","MCTS-25","Mindist+Opp",60,0,1
"1592","MCTS-25","Mindist+Opp",8,0,1
"1593","MCTS-25","Mindist+Opp",0,16,0
"1594","MCTS-25","Mindist+Opp",2,0,1
"1595","MCTS-25","Mindist+Opp",20,0,1
"1596","MCTS-25","Mindist+Opp",50,0,1
"1597","MCTS-25","Mindist+Opp",22,0,1
"1598","MCTS-25","Mindist+Opp",17,0,1
"1599","MCTS-25","Mindist+Opp",3,0,1
"1600","MCTS-25","Mindist+Opp",0,40,0
"1601","MCTS-25","Mindist+Opp",15,0,1
"1602","MCTS-25","Mindist+Opp",51,0,1
"1603","MCTS-25","Mindist+Opp",12,0,1
"1604","MCTS-25","Mindist+Opp",8,0,1
"1605","MCTS-25","Mindist+Opp",32,0,1
"1606","MCTS-25","Mindist+Opp",16,0,1
"1607","MCTS-25","Mindist+Opp",0,19,0
"1608","MCTS-25","Mindist+Opp",0,60,0
"1609","MCTS-25","Mindist+Opp",0,34,0
"1610","MCTS-25","Mindist+Opp",0,23,0
"1611","MCTS-25","Mindist+Opp",60,0,1
"1612","MCTS-25","Mindist+Opp",32,0,1
"1613","MCTS-25","Mindist+Opp",0,26,0
"1614","MCTS-25","Mindist+Opp",0,39,0
"1615","MCTS-25","Mindist+Opp",3,0,1
"1616","MCTS-25","Mindist+Opp",0,60,0
"1617","MCTS-25","Mindist+Opp",18,0,1
"1618","MCTS-25","Mindist+Opp",2,0,1
"1619","MCTS-25","Mindist+Opp",60,0,1
"1620","MCTS-25","Mindist+Opp",60,0,1
"1621","MCTS-25","Mindist+Opp",0,35,0
"1622","MCTS-25","Mindist+Opp",19,0,1
"1623","MCTS-25","Mindist+Opp",0,33,0
"1624","MCTS-25","Mindist+Opp",10,0,1
"1625","MCTS-25","Mindist+Opp",3,0,1
"1626","MCTS-25","Mindist+Opp",0,8,0
"1627","MCTS-25","Mindist+Opp",12,0,1
"1628","MCTS-25","Mindist+Opp",36,0,1
"1629","MCTS-25","Mindist+Opp",5,0,1
"1630","MCTS-25","Mindist+Opp",43,0,1
"1631","MCTS-25","Mindist+Opp",60,0,1
"1632","MCTS-25","Mindist+Opp",5,0,1
"1633","MCTS-25","Mindist+Opp",7,0,1
"1634","MCTS-25","Mindist+Opp",14,0,1
"1635","MCTS-25","Mindist+Opp",13,0,1
"1636","MCTS-25","Mindist+Opp",10,0,1
"1637","MCTS-25","Mindist+Opp",7,0,1
"1638","MCTS-25","Mindist+Opp",16,0,1
"1639","MCTS-25","Mindist+Opp",45,0,1
"1640","MCTS-25","Mindist+Opp",0,45,0
"1641","MCTS-25","Mindist+Opp",0,17,0
"1642","MCTS-25","Mindist+Opp",59,0,1
"1643","MCTS-25","Mindist+Opp",32,0,1
"1644","MCTS-25","Mindist+Opp",0,47,0
"1645","MCTS-25","Mindist+Opp",0,21,0
"1646","MCTS-25","Mindist+Opp",0,12,0
"1647","MCTS-25","Mindist+Opp",35,0,1
"1648","MCTS-25","Mindist+Opp",25,0,1
"1649","MCTS-25","Mindist+Opp",3,0,1
"1650","MCTS-25","Mindist+Opp",0,20,0
"1651","MCTS-25","Mindist+Opp",0,45,0
"1652","MCTS-25","Mindist+Opp",0,36,0
"1653","MCTS-25","Mindist+Opp",34,0,1
"1654","MCTS-25","Mindist+Opp",0,40,0
"1655","MCTS-25","Mindist+Opp",0,10,0
"1656","MCTS-25","Mindist+Opp",17,0,1
"1657","MCTS-25","Mindist+Opp",0,32,0
"1658","MCTS-25","Mindist+Opp",0,60,0
"1659","MCTS-25","Mindist+Opp",0,44,0
"1660","MCTS-25","Mindist+Opp",19,0,1
"1661","MCTS-25","Mindist+Opp",0,45,0
"1662","MCTS-25","Mindist+Opp",19,0,1
"1663","MCTS-25","Mindist+Opp",0,55,0
"1664","MCTS-25","Mindist+Opp",0,60,0
"1665","MCTS-25","Mindist+Opp",60,0,1
"1666","MCTS-25","Mindist+Opp",0,30,0
"1667","MCTS-25","Mindist+Opp",17,0,1
"1668","MCTS-25","Mindist+Opp",0,20,0
"1669","MCTS-25","Mindist+Opp",8,0,1
"1670","MCTS-25","Mindist+Opp",32,0,1
"1671","MCTS-25","Mindist+Opp",4,0,1
"1672","MCTS-25","Mindist+Opp",0,34,0
"1673","MCTS-25","Mindist+Opp",14,0,1
"1674","MCTS-25","Mindist+Opp",11,0,1
"1675","MCTS-25","Mindist+Opp",20,0,1
"1676","MCTS-25","Mindist+Opp",60,0,1
"1677","MCTS-25","Mindist+Opp",0,16,0
"1678","MCTS-25","Mindist+Opp",0,29,0
"1679","MCTS-25","Mindist+Opp",60,0,1
"1680","MCTS-25","Mindist+Opp",60,0,1
"1681","MCTS-25","Mindist+Opp",24,0,1
"1682","MCTS-25","Mindist+Opp",37,0,1
"1683","MCTS-25","Mindist+Opp",26,0,1
"1684","MCTS-25","Mindist+Opp",0,10,0
"1685","MCTS-25","Mindist+Opp",25,0,1
"1686","MCTS-25","Mindist+Opp",0,13,0
"1687","MCTS-25","Mindist+Opp",10,0,1
"1688","MCTS-25","Mindist+Opp",0,49,0
"1689","MCTS-25","Mindist+Opp",38,0,1
"1690","MCTS-25","Mindist+Opp",14,0,1
"1691","MCTS-25","Mindist+Opp",33,0,1
"1692","MCTS-25","Mindist+Opp",18,0,1
"1693","MCTS-25","Mindist+Opp",4,0,1
"1694","MCTS-25","Mindist+Opp",2,0,1
"1695","MCTS-25","Mindist+Opp",14,0,1
"1696","MCTS-25","Mindist+Opp",15,0,1
"1697","MCTS-25","Mindist+Opp",35,0,1
"1698","MCTS-25","Mindist+Opp",10,0,1
"1699","MCTS-25","Mindist+Opp",33,0,1
"1700","MCTS-25","Mindist+Opp",0,26,0
"1701","MCTS-25","Mindist+Opp",28,0,1
"1702","MCTS-25","Mindist+Opp",0,42,0
"1703","MCTS-25","Mindist+Opp",21,0,1
"1704","MCTS-25","Mindist+Opp",0,60,0
"1705","MCTS-25","Mindist+Opp",0,53,0
"1706","MCTS-25","Mindist+Opp",2,0,1
"1707","MCTS-25","Mindist+Opp",28,0,1
"1708","MCTS-25","Mindist+Opp",0,18,0
"1709","MCTS-25","Mindist+Opp",19,0,1
"1710","MCTS-25","Mindist+Opp",0,28,0
"1711","MCTS-25","Mindist+Opp",15,0,1
"1712","MCTS-25","Mindist+Opp",0,21,0
"1713","MCTS-25","Mindist+Opp",0,26,0
"1714","MCTS-25","Mindist+Opp",27,0,1
"1715","MCTS-25","Mindist+Opp",0,60,0
"1716","MCTS-25","Mindist+Opp",4,0,1
"1717","MCTS-25","Mindist+Opp",33,0,1
"1718","MCTS-25","Mindist+Opp",23,0,1
"1719","MCTS-25","Mindist+Opp",0,13,0
"1720","MCTS-25","Mindist+Opp",10,0,1
"1721","MCTS-25","Mindist+Opp",0,4,0
"1722","MCTS-25","Mindist+Opp",60,0,1
"1723","MCTS-25","Mindist+Opp",0,19,0
"1724","MCTS-25","Mindist+Opp",0,47,0
"1725","MCTS-25","Mindist+Opp",15,0,1
"1726","MCTS-25","Mindist+Opp",19,0,1
"1727","MCTS-25","Mindist+Opp",24,0,1
"1728","MCTS-25","Mindist+Opp",12,0,1
"1729","MCTS-25","Mindist+Opp",0,23,0
"1730","MCTS-25","Mindist+Opp",0,19,0
"1731","MCTS-25","Mindist+Opp",60,0,1
"1732","MCTS-25","Mindist+Opp",0,23,0
"1733","MCTS-25","Mindist+Opp",46,0,1
"1734","MCTS-25","Mindist+Opp",0,25,0
"1735","MCTS-25","Mindist+Opp",10,0,1
"1736","MCTS-25","Mindist+Opp",0,33,0
"1737","MCTS-25","Mindist+Opp",7,0,1
"1738","MCTS-25","Mindist+Opp",20,0,1
"1739","MCTS-25","Mindist+Opp",0,28,0
"1740","MCTS-25","Mindist+Opp",0,3,0
"1741","MCTS-25","Mindist+Opp",41,0,1
"1742","MCTS-25","Mindist+Opp",0,27,0
"1743","MCTS-25","Mindist+Opp",0,10,0
"1744","MCTS-25","Mindist+Opp",0,10,0
"1745","MCTS-25","Mindist+Opp",0,60,0
"1746","MCTS-25","Mindist+Opp",46,0,1
"1747","MCTS-25","Mindist+Opp",0,13,0
"1748","MCTS-25","Mindist+Opp",12,0,1
"1749","MCTS-25","Mindist+Opp",38,0,1
"1750","MCTS-25","Mindist+Opp",0,14,0
"1751","MCTS-25","Mindist+Opp",0,49,0
"1752","MCTS-25","Mindist+Opp",15,0,1
"1753","MCTS-25","Mindist+Opp",32,0,1
"1754","MCTS-25","Mindist+Opp",0,7,0
"1755","MCTS-25","Mindist+Opp",45,0,1
"1756","MCTS-25","Mindist+Opp",8,0,1
"1757","MCTS-25","Mindist+Opp",0,50,0
"1758","MCTS-25","Mindist+Opp",0,28,0
"1759","MCTS-25","Mindist+Opp",14,0,1
"1760","MCTS-25","Mindist+Opp",41,0,1
"1761","MCTS-25","Mindist+Opp",46,0,1
"1762","MCTS-25","Mindist+Opp",23,0,1
"1763","MCTS-25","Mindist+Opp",0,10,0
"1764","MCTS-25","Mindist+Opp",0,18,0
"1765","MCTS-25","Mindist+Opp",0,44,0
"1766","MCTS-25","Mindist+Opp",2,0,1
"1767","MCTS-25","Mindist+Opp",11,0,1
"1768","MCTS-25","Mindist+Opp",43,0,1
"1769","MCTS-25","Mindist+Opp",0,48,0
"1770","MCTS-25","Mindist+Opp",0,28,0
"1771","MCTS-25","Mindist+Opp",60,0,1
"1772","MCTS-25","Mindist+Opp",2,0,1
"1773","MCTS-25","Mindist+Opp",0,12,0
"1774","MCTS-25","Mindist+Opp",0,9,0
"1775","MCTS-25","Mindist+Opp",0,26,0
"1776","MCTS-25","Mindist+Opp",3,0,1
"1777","MCTS-25","Mindist+Opp",15,0,1
"1778","MCTS-25","Mindist+Opp",0,45,0
"1779","MCTS-25","Mindist+Opp",0,33,0
"1780","MCTS-25","Mindist+Opp",19,0,1
"1781","MCTS-25","Mindist+Opp",60,0,1
"1782","MCTS-25","Mindist+Opp",2,0,1
"1783","MCTS-25","Mindist+Opp",36,0,1
"1784","MCTS-25","Mindist+Opp",0,52,0
"1785","MCTS-25","Mindist+Opp",20,0,1
"1786","MCTS-25","Mindist+Opp",0,13,0
"1787","MCTS-25","Mindist+Opp",14,0,1
"1788","MCTS-25","Mindist+Opp",7,0,1
"1789","MCTS-25","Mindist+Opp",41,0,1
"1790","MCTS-25","Mindist+Opp",58,0,1
"1791","MCTS-25","Mindist+Opp",0,20,0
"1792","MCTS-25","Mindist+Opp",0,20,0
"1793","MCTS-25","Mindist+Opp",32,0,1
"1794","MCTS-25","Mindist+Opp",2,0,1
"1795","MCTS-25","Mindist+Opp",21,0,1
"1796","MCTS-25","Mindist+Opp",5,0,1
"1797","MCTS-25","Mindist+Opp",60,0,1
"1798","MCTS-25","Mindist+Opp",39,0,1
"1799","MCTS-25","Mindist+Opp",0,51,0
"1800","MCTS-25","Mindist+Opp",30,0,1
"1801","MCTS-25","Mindist+Opp",18,0,1
"1802","MCTS-25","Mindist+Opp",13,0,1
"1803","MCTS-25","Mindist+Opp",52,0,1
"1804","MCTS-25","Mindist+Opp",26,0,1
"1805","MCTS-25","Mindist+Opp",2,0,1
"1806","MCTS-25","Mindist+Opp",0,7,0
"1807","MCTS-25","Mindist+Opp",60,0,1
"1808","MCTS-25","Mindist+Opp",3,0,1
"1809","MCTS-25","Mindist+Opp",52,0,1
"1810","MCTS-25","Mindist+Opp",41,0,1
"1811","MCTS-25","Mindist+Opp",0,25,0
"1812","MCTS-25","Mindist+Opp",20,0,1
"1813","MCTS-25","Mindist+Opp",0,14,0
"1814","MCTS-25","Mindist+Opp",0,24,0
"1815","MCTS-25","Mindist+Opp",2,0,1
"1816","MCTS-25","Mindist+Opp",30,0,1
"1817","MCTS-25","Mindist+Opp",60,0,1
"1818","MCTS-25","Mindist+Opp",22,0,1
"1819","MCTS-25","Mindist+Opp",24,0,1
"1820","MCTS-25","Mindist+Opp",0,32,0
"1821","MCTS-25","Mindist+Opp",53,0,1
"1822","MCTS-25","Mindist+Opp",0,22,0
"1823","MCTS-25","Mindist+Opp",29,0,1
"1824","MCTS-25","Mindist+Opp",8,0,1
"1825","MCTS-25","Mindist+Opp",26,0,1
"1826","MCTS-25","Mindist+Opp",17,0,1
"1827","MCTS-25","Mindist+Opp",16,0,1
"1828","MCTS-25","Mindist+Opp",56,0,1
"1829","MCTS-25","Mindist+Opp",44,0,1
"1830","MCTS-25","Mindist+Opp",24,0,1
"1831","MCTS-25","Mindist+Opp",0,13,0
"1832","MCTS-25","Mindist+Opp",0,28,0
"1833","MCTS-25","Mindist+Opp",16,0,1
"1834","MCTS-25","Mindist+Opp",14,0,1
"1835","MCTS-25","Mindist+Opp",27,0,1
"1836","MCTS-25","Mindist+Opp",0,42,0
"1837","MCTS-25","Mindist+Opp",31,0,1
"1838","MCTS-25","Mindist+Opp",0,60,0
"1839","MCTS-25","Mindist+Opp",55,0,1
"1840","MCTS-25","Mindist+Opp",13,0,1
"1841","MCTS-25","Mindist+Opp",0,30,0
"1842","MCTS-25","Mindist+Opp",0,16,0
"1843","MCTS-25","Mindist+Opp",2,0,1
"1844","MCTS-25","Mindist+Opp",31,0,1
"1845","MCTS-25","Mindist+Opp",0,55,0
"1846","MCTS-25","Mindist+Opp",21,0,1
"1847","MCTS-25","Mindist+Opp",0,60,0
"1848","MCTS-25","Mindist+Opp",14,0,1
"1849","MCTS-25","Mindist+Opp",16,0,1
"1850","MCTS-25","Mindist+Opp",0,26,0
"1851","MCTS-25","Mindist+Opp",0,28,0
"1852","MCTS-25","Mindist+Opp",0,30,0
"1853","MCTS-25","Mindist+Opp",0,19,0
"1854","MCTS-25","Mindist+Opp",2,0,1
"1855","MCTS-25","Mindist+Opp",0,0,1
"1856","MCTS-25","Mindist+Opp",34,0,1
"1857","MCTS-25","Mindist+Opp",40,0,1
"1858","MCTS-25","Mindist+Opp",30,0,1
"1859","MCTS-25","Mindist+Opp",0,7,0
"1860","MCTS-25","Mindist+Opp",0,43,0
"1861","MCTS-25","Mindist+Opp",22,0,1
"1862","MCTS-25","Mindist+Opp",10,0,1
"1863","MCTS-25","Mindist+Opp",50,0,1
"1864","MCTS-25","Mindist+Opp",18,0,1
"1865","MCTS-25","Mindist+Opp",36,0,1
"1866","MCTS-25","Mindist+Opp",17,0,1
"1867","MCTS-25","Mindist+Opp",0,27,0
"1868","MCTS-25","Mindist+Opp",45,0,1
"1869","MCTS-25","Mindist+Opp",0,39,0
"1870","MCTS-25","Mindist+Opp",2,0,1
"1871","MCTS-25","Mindist+Opp",3,0,1
"1872","MCTS-25","Mindist+Opp",3,0,1
"1873","MCTS-25","Mindist+Opp",18,0,1
"1874","MCTS-25","Mindist+Opp",12,0,1
"1875","MCTS-25","Mindist+Opp",34,0,1
"1876","MCTS-25","Mindist+Opp",60,0,1
"1877","MCTS-25","Mindist+Opp",0,22,0
"1878","MCTS-25","Mindist+Opp",0,44,0
"1879","MCTS-25","Mindist+Opp",0,22,0
"1880","MCTS-25","Mindist+Opp",0,46,0
"1881","MCTS-25","Mindist+Opp",0,26,0
"1882","MCTS-25","Mindist+Opp",3,0,1
"1883","MCTS-25","Mindist+Opp",11,0,1
"1884","MCTS-25","Mindist+Opp",7,0,1
"1885","MCTS-25","Mindist+Opp",21,0,1
"1886","MCTS-25","Mindist+Opp",24,0,1
"1887","MCTS-25","Mindist+Opp",18,0,1
"1888","MCTS-25","Mindist+Opp",0,47,0
"1889","MCTS-25","Mindist+Opp",0,39,0
"1890","MCTS-25","Mindist+Opp",2,0,1
"1891","MCTS-25","Mindist+Opp",23,0,1
"1892","MCTS-25","Mindist+Opp",0,9,0
"1893","MCTS-25","Mindist+Opp",0,39,0
"1894","MCTS-25","Mindist+Opp",25,0,1
"1895","MCTS-25","Mindist+Opp",0,13,0
"1896","MCTS-25","Mindist+Opp",14,0,1
"1897","MCTS-25","Mindist+Opp",0,26,0
"1898","MCTS-25","Mindist+Opp",29,0,1
"1899","MCTS-25","Mindist+Opp",27,0,1
"1900","MCTS-25","Mindist+Opp",18,0,1
"1901","MCTS-25","Mindist+Opp",0,28,0
"1902","MCTS-25","Mindist+Opp",0,59,0
"1903","MCTS-25","Mindist+Opp",26,0,1
"1904","MCTS-25","Mindist+Opp",42,0,1
"1905","MCTS-25","Mindist+Opp",18,0,1
"1906","MCTS-25","Mindist+Opp",30,0,1
"1907","MCTS-25","Mindist+Opp",13,0,1
"1908","MCTS-25","Mindist+Opp",0,60,0
"1909","MCTS-25","Mindist+Opp",0,10,0
"1910","MCTS-25","Mindist+Opp",0,14,0
"1911","MCTS-25","Mindist+Opp",36,0,1
"1912","MCTS-25","Mindist+Opp",55,0,1
"1913","MCTS-25","Mindist+Opp",20,0,1
"1914","MCTS-25","Mindist+Opp",2,0,1
"1915","MCTS-25","Mindist+Opp",13,0,1
"1916","MCTS-25","Mindist+Opp",0,2,0
"1917","MCTS-25","Mindist+Opp",0,2,0
"1918","MCTS-25","Mindist+Opp",21,0,1
"1919","MCTS-25","Mindist+Opp",10,0,1
"1920","MCTS-25","Mindist+Opp",0,21,0
"1921","MCTS-25","Mindist+Opp",36,0,1
"1922","MCTS-25","Mindist+Opp",0,43,0
"1923","MCTS-25","Mindist+Opp",0,34,0
"1924","MCTS-25","Mindist+Opp",50,0,1
"1925","MCTS-25","Mindist+Opp",35,0,1
"1926","MCTS-25","Mindist+Opp",27,0,1
"1927","MCTS-25","Mindist+Opp",0,31,0
"1928","MCTS-25","Mindist+Opp",0,21,0
"1929","MCTS-25","Mindist+Opp",58,0,1
"1930","MCTS-25","Mindist+Opp",30,0,1
"1931","MCTS-25","Mindist+Opp",33,0,1
"1932","MCTS-25","Mindist+Opp",0,8,0
"1933","MCTS-25","Mindist+Opp",31,0,1
"1934","MCTS-25","Mindist+Opp",3,0,1
"1935","MCTS-25","Mindist+Opp",38,0,1
"1936","MCTS-25","Mindist+Opp",20,0,1
"1937","MCTS-25","Mindist+Opp",55,0,1
"1938","MCTS-25","Mindist+Opp",10,0,1
"1939","MCTS-25","Mindist+Opp",3,0,1
"1940","MCTS-25","Mindist+Opp",5,0,1
"1941","MCTS-25","Mindist+Opp",17,0,1
"1942","MCTS-25","Mindist+Opp",0,19,0
"1943","MCTS-25","Mindist+Opp",12,0,1
"1944","MCTS-25","Mindist+Opp",2,0,1
"1945","MCTS-25","Mindist+Opp",50,0,1
"1946","MCTS-25","Mindist+Opp",19,0,1
"1947","MCTS-25","Mindist+Opp",40,0,1
"1948","MCTS-25","Mindist+Opp",2,0,1
"1949","MCTS-25","Mindist+Opp",6,0,1
"1950","MCTS-25","Mindist+Opp",4,0,1
"1951","MCTS-25","Mindist+Opp",0,59,0
"1952","MCTS-25","Mindist+Opp",0,6,0
"1953","MCTS-25","Mindist+Opp",0,23,0
"1954","MCTS-25","Mindist+Opp",13,0,1
"1955","MCTS-25","Mindist+Opp",0,17,0
"1956","MCTS-25","Mindist+Opp",3,0,1
"1957","MCTS-25","Mindist+Opp",13,0,1
"1958","MCTS-25","Mindist+Opp",13,0,1
"1959","MCTS-25","Mindist+Opp",31,0,1
"1960","MCTS-25","Mindist+Opp",20,0,1
"1961","MCTS-25","Mindist+Opp",0,28,0
"1962","MCTS-25","Mindist+Opp",2,0,1
"1963","MCTS-25","Mindist+Opp",0,24,0
"1964","MCTS-25","Mindist+Opp",0,6,0
"1965","MCTS-25","Mindist+Opp",0,19,0
"1966","MCTS-25","Mindist+Opp",20,0,1
"1967","MCTS-25","Mindist+Opp",17,0,1
"1968","MCTS-25","Mindist+Opp",14,0,1
"1969","MCTS-25","Mindist+Opp",6,0,1
"1970","MCTS-25","Mindist+Opp",40,0,1
"1971","MCTS-25","Mindist+Opp",15,0,1
"1972","MCTS-25","Mindist+Opp",0,5,0
"1973","MCTS-25","Mindist+Opp",21,0,1
"1974","MCTS-25","Mindist+Opp",0,60,0
"1975","MCTS-25","Mindist+Opp",7,0,1
"1976","MCTS-25","Mindist+Opp",19,0,1
"1977","MCTS-25","Mindist+Opp",0,16,0
